actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
272,PT06M45.00S,2021-10-30T00:28:59.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,49,2021-10-30T00:29:01Z,2700000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,271.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
273,PT06M40.00S,2021-10-30T00:29:05.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,31.488173455978973,34.31372549019608,1610612754,40,49,2021-10-30T00:29:11Z,2710000,78.0,243.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
274,PT06M36.00S,2021-10-30T00:29:09.0Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,40,49,2021-10-30T00:29:11Z,2720000,,,0,,L. Aldridge REBOUND (Off:1 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,273.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
275,PT06M28.00S,2021-10-30T00:29:19.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612751,40,49,2021-10-30T00:29:33Z,2730000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Millsap 2 FT),"[1627734, 200794]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,203592.0,,,,,,1.0,0.0,Millsap,200794.0,,,,,,,
277,PT06M28.00S,2021-10-30T00:29:40.1Z,2,REGULAR,freethrow,1 of 2,[],200794,,,1610612751,41,49,2021-10-30T00:29:40Z,2750000,,,0,,P. Millsap Free Throw 1 of 2 (6 PTS),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,Made,,6.0,,,,,,,,,,,,,,,,,
278,PT06M28.00S,2021-10-30T00:29:40.8Z,2,REGULAR,substitution,out,[],203925,,,1610612751,41,49,2021-10-30T00:29:47Z,2760000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M28.00S,2021-10-30T00:29:40.8Z,2,REGULAR,substitution,out,[],200746,,,1610612751,41,49,2021-10-30T00:29:47Z,2770000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M28.00S,2021-10-30T00:29:40.8Z,2,REGULAR,substitution,in,[],201933,,,1610612751,41,49,2021-10-30T00:29:47Z,2780000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M28.00S,2021-10-30T00:29:40.8Z,2,REGULAR,substitution,in,[],201142,,,1610612751,41,49,2021-10-30T00:29:47Z,2790000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M28.00S,2021-10-30T00:29:54.1Z,2,REGULAR,substitution,out,[],1626167,,,1610612751,41,49,2021-10-30T00:29:59Z,2800000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M28.00S,2021-10-30T00:29:54.1Z,2,REGULAR,substitution,in,[],1628470,,,1610612751,41,49,2021-10-30T00:29:59Z,2810000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M28.00S,2021-10-30T00:30:10.8Z,2,REGULAR,freethrow,2 of 2,[],200794,,,1610612751,42,49,2021-10-30T00:30:10Z,2820000,,,0,,P. Millsap Free Throw 2 of 2 (7 PTS),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
285,PT06M11.00S,2021-10-30T00:30:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203200,20.05584756898817,34.80392156862745,1610612754,42,49,2021-10-30T00:30:32Z,2830000,76.0,136.0,1,left,MISS J. Holiday 15' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,,
286,PT06M09.00S,2021-10-30T00:30:30.0Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,42,49,2021-10-30T00:30:32Z,2840000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,285.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
287,PT06M01.00S,2021-10-30T00:30:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200794,93.11760840998686,49.26470588235294,1610612751,42,49,2021-10-30T00:30:44Z,2850000,-4.0,12.0,1,right,MISS P. Millsap driving Layup,[200794],1610612751.0,BKN,driving,,,Millsap,P. Millsap,,,,,1.27,Missed,,,,,,,,,,,,,,,,,,,
288,PT05M58.00S,2021-10-30T00:30:41.1Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,42,49,2021-10-30T00:30:41Z,2860000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,287.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
289,PT05M48.00S,2021-10-30T00:30:54.5Z,2,REGULAR,foul,personal,[],200794,,,1610612754,42,49,2021-10-30T00:31:02Z,2870000,,,0,,P. Millsap personal FOUL (2 PF),"[200794, 1630537]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,203592.0,,,,,,2.0,0.0,Duarte,1630537.0,,,,,,,
291,PT05M39.00S,2021-10-30T00:31:20.1Z,2,REGULAR,turnover,lost ball,[],203200,,,1610612754,42,49,2021-10-30T00:37:04Z,2890000,,,0,,J. Holiday lost ball TURNOVER (2 TO),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,1627963.0,,,,,,,,,,2.0,,,,,,
292,PT05M21.00S,2021-10-30T00:31:55.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612751,42,49,2021-10-30T00:32:09Z,2900000,,,0,,T. Craig shooting personal FOUL (2 PF) (Millsap 2 FT),"[1628470, 200794]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,203592.0,,,,,,2.0,0.0,Millsap,200794.0,,,,,,,
294,PT05M21.00S,2021-10-30T00:32:18.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],200794,,,1610612751,43,49,2021-10-30T00:32:40Z,2920000,,,0,,P. Millsap Free Throw 1 of 2 (8 PTS),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
295,PT05M21.00S,2021-10-30T00:32:18.7Z,2,REGULAR,substitution,out,[],204456,,,1610612751,43,49,2021-10-30T00:32:22Z,2930000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M21.00S,2021-10-30T00:32:18.7Z,2,REGULAR,substitution,in,[],202954,,,1610612751,43,49,2021-10-30T00:32:22Z,2940000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M21.00S,2021-10-30T00:32:18.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],200794,,,1610612751,43,49,2021-10-30T00:32:40Z,2950000,,,0,,MISS P. Millsap Free Throw 2 of 2,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT05M17.00S,2021-10-30T00:32:22.0Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,43,49,2021-10-30T00:32:40Z,2960000,,,0,,T. Craig REBOUND (Off:3 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,297.0,,,6.0,3.0,3.0,,,,,,,,,,,,,
299,PT05M07.00S,2021-10-30T00:32:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,4.155716162943495,50.245098039215684,1610612754,43,49,2021-10-30T00:32:54Z,2970000,-1.0,-13.0,1,left,MISS C. Duarte driving Layup - blocked,"[1630537, 1628975]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,1.35,Missed,,,,,,,Carter,1628975.0,,,,,,,,,,,
300,PT05M07.00S,2021-10-30T00:32:48.4Z,2,REGULAR,block,,[],1628975,,,1610612754,43,49,2021-10-30T00:32:51Z,2980000,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M03.00S,2021-10-30T00:32:52.4Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,43,49,2021-10-30T00:38:47Z,2990000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,299.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
302,PT04M59.00S,2021-10-30T00:32:55.9Z,2,REGULAR,3pt,Jump Shot,[],200794,68.67608409986859,65.68627450980392,1610612751,43,49,2021-10-30T00:33:04Z,3000000,78.0,242.0,1,right,MISS P. Millsap 25' 3PT,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
303,PT04M57.00S,2021-10-30T00:32:58.4Z,2,REGULAR,rebound,offensive,[],201935,,,1610612751,43,49,2021-10-30T00:32:58Z,3010000,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,302.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
304,PT04M52.00S,2021-10-30T00:33:03.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201935,94.82588699080158,72.30392156862744,1610612751,45,49,2021-10-30T00:33:23Z,3020000,112.0,-4.0,1,right,J. Harden 11' pullup Jump Shot (12 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,11.16,Made,,12.0,,,,,,,,,,,,,,,,,
305,PT04M35.00S,2021-10-30T00:33:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630537,8.360709592641262,2.2058823529411766,1610612754,45,49,2021-10-30T00:33:27Z,3030000,239.0,26.0,1,left,MISS C. Duarte 24' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
306,PT04M35.00S,2021-10-30T00:33:19.3Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,45,49,2021-10-30T00:33:27Z,3040000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,305.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
307,PT04M21.00S,2021-10-30T00:33:35.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612751,45,49,2021-10-30T00:34:01Z,3050000,,,0,,B. Wanamaker shooting personal FOUL (2 PF) (Harden 2 FT),"[202954, 201935]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,,1627963.0,,,,,,2.0,0.0,Harden,201935.0,,,,,,,
309,PT04M21.00S,2021-10-30T00:34:10.5Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,45,49,2021-10-30T00:34:10Z,3070000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT04M21.00S,2021-10-30T00:34:10.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,45,49,2021-10-30T00:34:10Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,,
311,PT04M21.00S,2021-10-30T00:34:30.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,46,49,2021-10-30T00:34:30Z,3090000,,,0,,J. Harden Free Throw 2 of 2 (13 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,13.0,,,,,,,,,,,,,,,,,
312,PT04M04.00S,2021-10-30T00:34:54.2Z,2,REGULAR,foul,personal,[],201142,,,1610612754,46,49,2021-10-30T00:35:09Z,3100000,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1627734]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,2882.0,,,,,,1.0,0.0,Sabonis,1627734.0,,,,,,,
314,PT04M01.00S,2021-10-30T00:35:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,5.732588699080158,46.568627450980394,1610612754,46,51,2021-10-30T00:35:18Z,3120000,17.0,1.0,1,left,C. Duarte driving reverse Layup (11 PTS) (J. Holiday 1 AST),"[1630537, 203200]",1610612754.0,IND,driving reverse,,,Duarte,C. Duarte,,,,,1.73,Made,,11.0,,,,,,,,,,,,,,J. Holiday,203200.0,1.0,
316,PT03M50.00S,2021-10-30T00:35:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612751,46,51,2021-10-30T00:35:39Z,3140000,,,0,,D. Sabonis personal FOUL (2 PF) (Durant 2 FT),"[1627734, 201142]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,203592.0,,,,,,2.0,0.0,Durant,201142.0,,,,,,,
318,PT03M50.00S,2021-10-30T00:35:57.5Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,47,51,2021-10-30T00:35:57Z,3160000,,,0,,K. Durant Free Throw 1 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,15.0,,,,,,,,,,,,,,,,,
319,PT03M50.00S,2021-10-30T00:36:12.8Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,48,51,2021-10-30T00:36:12Z,3170000,,,0,,K. Durant Free Throw 2 of 2 (16 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,16.0,,,,,,,,,,,,,,,,,
321,PT03M38.00S,2021-10-30T00:36:39.2Z,2,REGULAR,violation,kicked ball,[],200794,,,1610612754,48,51,2021-10-30T00:42:27Z,3190000,,,0,,P. Millsap kicked ball VIOLATION,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,
322,PT03M24.00S,2021-10-30T00:37:03.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.806176084099869,53.67647058823529,1610612754,48,51,2021-10-30T00:37:07Z,3200000,-18.0,40.0,1,left,MISS D. Sabonis turnaround Hook,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,4.38,Missed,,,,,,,,,,,,,,,,,,,
323,PT03M20.00S,2021-10-30T00:37:05.4Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,48,51,2021-10-30T00:37:05Z,3210000,,,0,,P. Millsap REBOUND (Off:0 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,322.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
324,PT03M18.00S,2021-10-30T00:37:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612751,48,51,2021-10-30T00:37:24Z,3220000,,,0,,J. Holiday personal FOUL (3 PF) (Durant 2 FT),"[203200, 201142]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,2882.0,,,,,,3.0,0.0,Durant,201142.0,,,,,,,
326,PT03M18.00S,2021-10-30T00:37:35.0Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,49,51,2021-10-30T00:37:35Z,3240000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,17.0,,,,,,,,,,,,,,,,,
327,PT03M18.00S,2021-10-30T00:37:35.7Z,2,REGULAR,substitution,out,[],203200,,,1610612751,49,51,2021-10-30T00:37:50Z,3250000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M18.00S,2021-10-30T00:37:35.7Z,2,REGULAR,substitution,out,[],202954,,,1610612751,49,51,2021-10-30T00:37:50Z,3260000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M18.00S,2021-10-30T00:37:35.7Z,2,REGULAR,substitution,in,[],204456,,,1610612751,49,51,2021-10-30T00:37:50Z,3270000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M18.00S,2021-10-30T00:37:35.7Z,2,REGULAR,substitution,in,[],1629052,,,1610612751,49,51,2021-10-30T00:37:50Z,3280000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M18.00S,2021-10-30T00:38:04.2Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,50,51,2021-10-30T00:38:04Z,3290000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,18.0,,,,,,,,,,,,,,,,,
332,PT03M03.00S,2021-10-30T00:38:21.7Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,50,51,2021-10-30T00:41:24Z,3300000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1628975]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,3.0,Carter,1628975.0,,,,
333,PT03M03.00S,2021-10-30T00:38:21.7Z,2,REGULAR,steal,,[],1628975,,,1610612751,50,51,2021-10-30T00:41:20Z,3310000,,,0,,J. Carter STEAL (2 STL),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M50.00S,2021-10-30T00:38:34.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,85.23324572930355,63.725490196078425,1610612751,50,51,2021-10-30T00:38:38Z,3320000,69.0,86.0,1,right,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,,
335,PT02M48.00S,2021-10-30T00:38:36.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,50,51,2021-10-30T00:38:38Z,3330000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,334.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
336,PT02M40.00S,2021-10-30T00:38:44.9Z,2,REGULAR,3pt,Jump Shot,[],1630537,2.8416557161629434,96.56862745098039,1610612754,50,51,2021-10-30T00:38:50Z,3340000,-233.0,-26.0,1,left,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
337,PT02M37.00S,2021-10-30T00:38:47.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,50,51,2021-10-30T00:38:50Z,3350000,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,336.0,,,4.0,3.0,1.0,,,,,,,,,,,,,
338,PT02M24.00S,2021-10-30T00:39:00.9Z,2,REGULAR,3pt,Jump Shot,[],201935,70.77858081471747,23.03921568627451,1610612751,53,51,2021-10-30T00:39:07Z,3360000,-135.0,222.0,1,right,J. Harden 25' 3PT step back (16 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.99,Made,,16.0,,,,,,,,,,,,,,,,,
339,PT02M22.00S,2021-10-30T00:39:15.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,53,51,2021-10-30T00:39:15Z,3370000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M58.00S,2021-10-30T00:41:23.8Z,2,REGULAR,2pt,Jump Shot,[],1630537,22.421156373193167,68.87254901960785,1610612754,53,53,2021-10-30T00:45:40Z,3380000,-94.0,158.0,1,left,C. Duarte 18' pullup Jump Shot (13 PTS) (D. Sabonis 5 AST),"[1630537, 1627734]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,18.43,Made,,13.0,,,,,,,,,,,,,,D. Sabonis,1627734.0,5.0,
342,PT01M40.00S,2021-10-30T00:41:40.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,75.90341655716163,12.254901960784313,1610612751,53,53,2021-10-30T00:41:45Z,3400000,-189.0,174.0,1,right,MISS J. Carter 25' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
343,PT01M37.00S,2021-10-30T00:41:43.9Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,53,53,2021-10-30T00:41:45Z,3410000,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,342.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
344,PT01M33.00S,2021-10-30T00:41:50.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,5.601182654402102,47.549019607843135,1610612754,53,55,2021-10-30T00:42:01Z,3420000,12.0,0.0,1,left,T. McConnell driving Layup (2 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,1.23,Made,,2.0,,,,,,,,,,,,,,,,,
345,PT01M33.00S,2021-10-30T00:41:54.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628975,,,1610612754,53,55,2021-10-30T00:42:10Z,3430000,,,0,,J. Carter shooting personal FOUL (1 PF) (McConnell 1 FT),"[1628975, 204456]",1610612751.0,BKN,shooting,,,Carter,J. Carter,,,,,,,,,2882.0,,,,,,1.0,0.0,McConnell,204456.0,,,,,,,
347,PT01M33.00S,2021-10-30T00:42:16.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],204456,,,1610612754,53,55,2021-10-30T00:42:20Z,3450000,,,0,,MISS T. McConnell Free Throw 1 of 1,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
348,PT01M29.00S,2021-10-30T00:42:20.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,53,55,2021-10-30T00:42:20Z,3460000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,347.0,,,1.0,1.0,0.0,,,,,,,,,,,,,
349,PT01M15.00S,2021-10-30T00:42:36.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612751,53,55,2021-10-30T00:42:53Z,3470000,,,0,,T. McConnell personal FOUL (1 PF) (Harden 2 FT),"[204456, 201935]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,203592.0,,,,,,1.0,0.0,Harden,201935.0,,,,,,,
351,PT01M15.00S,2021-10-30T00:43:00.2Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,54,55,2021-10-30T00:43:00Z,3490000,,,0,,J. Harden Free Throw 1 of 2 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,17.0,,,,,,,,,,,,,,,,,
352,PT01M15.00S,2021-10-30T00:43:15.4Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,55,55,2021-10-30T00:43:15Z,3500000,,,0,,J. Harden Free Throw 2 of 2 (18 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,18.0,,,,,,,,,,,,,,,,,
353,PT01M03.00S,2021-10-30T00:43:29.3Z,2,REGULAR,2pt,Jump Shot,[],204456,7.5722733245729295,21.07843137254902,1610612754,55,55,2021-10-30T00:47:08Z,3510000,145.0,19.0,1,left,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,14.58,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M58.60S,2021-10-30T00:43:33.7Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,55,55,2021-10-30T00:43:38Z,3520000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,353.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
355,PT00M56.20S,2021-10-30T00:43:36.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,95.6143232588699,96.32352941176471,1610612751,55,55,2021-10-30T00:43:42Z,3530000,232.0,-11.0,1,right,MISS J. Carter running 3PT,[1628975],1610612751.0,BKN,running,,,Carter,J. Carter,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
356,PT00M54.10S,2021-10-30T00:43:39.4Z,2,REGULAR,rebound,offensive,[],200794,,,1610612751,55,55,2021-10-30T00:43:39Z,3540000,,,0,,P. Millsap REBOUND (Off:1 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,355.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
357,PT00M41.40S,2021-10-30T00:43:56.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628470,,,1610612751,55,55,2021-10-30T00:44:15Z,3550000,,,0,,T. Craig shooting personal FOUL (3 PF) (Harden 3 FT),"[1628470, 201935]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,203592.0,,,,,,3.0,0.0,Harden,201935.0,,,,,,,
360,PT00M41.40S,2021-10-30T00:44:34.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,55,55,2021-10-30T00:46:22Z,3580000,,,0,,,[],,,stands,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,,,SC - No Violation - Foul Before
361,PT00M41.40S,2021-10-30T00:45:57.6Z,2,REGULAR,substitution,out,[],1628470,,,1610612751,55,55,2021-10-30T00:46:09Z,3590000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M41.40S,2021-10-30T00:45:57.6Z,2,REGULAR,substitution,in,[],203087,,,1610612751,55,55,2021-10-30T00:46:09Z,3600000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
