actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
452,PT00M45.20S,2021-12-01T02:10:58.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,88,82,2021-12-01T02:11:01Z,4470000,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,451.0,7.0,7.0,0.0,,,,,,,,,,,,,,
453,PT00M35.90S,2021-12-01T02:11:12.7Z,3,REGULAR,foul,personal,[],200794,,,1610612752,88,82,2021-12-01T02:11:24Z,4480000,,,0,,P. Millsap personal FOUL (2 PF),"[200794, 203944]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Randle,203944.0,
455,PT00M35.90S,2021-12-01T02:11:31.0Z,3,REGULAR,substitution,out,[],1628971,,,1610612752,88,82,2021-12-01T02:11:40Z,4500000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M35.90S,2021-12-01T02:11:31.0Z,3,REGULAR,substitution,in,[],201935,,,1610612752,88,82,2021-12-01T02:11:40Z,4510000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M30.50S,2021-12-01T02:11:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.83902759526939,48.03921568627451,1610612752,88,84,2021-12-01T02:12:07Z,4520000,-10.0,90.0,1,right,J. Randle 9' step back Jump Shot (18 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,9.05,Made,18.0,,,,,,,,,,,,,,,,,,
458,PT00M05.00S,2021-12-01T02:12:26.7Z,3,REGULAR,3pt,Jump Shot,[],1630560,25.969119579500656,82.1078431372549,1610612751,88,84,2021-12-01T02:12:34Z,4530000,-161.0,192.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
459,PT00M03.50S,2021-12-01T02:12:28.2Z,3,REGULAR,rebound,offensive,[],200794,,,1610612751,88,84,2021-12-01T02:16:28Z,4540000,,,0,,P. Millsap REBOUND (Off:1 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,458.0,3.0,2.0,1.0,,,,,,,,,,,,,,
460,PT00M01.70S,2021-12-01T02:12:31.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200794,5.863994743758213,49.754901960784316,1610612751,88,84,2021-12-01T02:16:54Z,4550000,1.0,3.0,1,left,MISS P. Millsap reverse Layup,[200794],1610612751.0,BKN,reverse,,,Millsap,P. Millsap,,,,,0.29,Missed,,,,,,,,,,,,,,,,,,,
461,PT00M00.90S,2021-12-01T02:12:32.2Z,3,REGULAR,rebound,offensive,[],200794,,,1610612751,88,84,2021-12-01T02:16:54Z,4560000,,,0,,P. Millsap REBOUND (Off:2 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,460.0,4.0,2.0,2.0,,,,,,,,,,,,,,
463,PT00M00.90S,2021-12-01T02:12:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200794,6.1268068331143235,52.450980392156865,1610612751,88,84,2021-12-01T02:17:44Z,4565000,-12.0,5.0,1,left,MISS P. Millsap tip Layup,[200794],1610612751.0,BKN,tip,,,Millsap,P. Millsap,,,,,1.33,Missed,,,,,,,,,,,,,,,,,,,
464,PT00M00.10S,2021-12-01T02:12:33.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,88,84,2021-12-01T02:17:44Z,4567500,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,463.0,8.0,8.0,0.0,,,,,,,,,,,,,,
462,PT00M00.00S,2021-12-01T02:12:34.8Z,3,REGULAR,period,end,[],0,,,1610612752,88,84,2021-12-01T02:17:44Z,4570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-12-01T02:13:10.0Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612752,88,84,2021-12-01T02:17:44Z,4580000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-12-01T02:13:10.0Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612752,88,84,2021-12-01T02:17:44Z,4590000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-12-01T02:13:10.0Z,4,REGULAR,substitution,in,['startperiod'],1627761,,,1610612752,88,84,2021-12-01T02:17:44Z,4600000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-12-01T02:13:10.0Z,4,REGULAR,substitution,in,['startperiod'],201949,,,1610612752,88,84,2021-12-01T02:17:44Z,4610000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-12-01T02:16:16.0Z,4,REGULAR,period,start,[],0,,,1610612752,88,84,2021-12-01T02:16:16Z,4620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M42.00S,2021-12-01T02:16:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,80.6340341655716,36.51960784313725,1610612752,88,84,2021-12-01T02:16:38Z,4630000,-67.0,130.0,1,right,MISS J. Randle 14' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,,
471,PT11M38.00S,2021-12-01T02:16:37.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,88,84,2021-12-01T02:16:38Z,4640000,,,0,,J. Harden REBOUND (Off:2 Def:8),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,470.0,10.0,8.0,2.0,,,,,,,,,,,,,,
472,PT11M32.00S,2021-12-01T02:16:46.0Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612751,88,84,2021-12-01T02:17:02Z,4650000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Bembry 2 FT),"[203095, 1627761]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Bembry,1627761.0,
474,PT11M32.00S,2021-12-01T02:17:16.4Z,4,REGULAR,freethrow,1 of 2,[],1627761,,,1610612751,88,84,2021-12-01T02:17:44Z,4670000,,,0,,MISS D. Bembry Free Throw 1 of 2,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
475,PT11M32.00S,2021-12-01T02:17:16.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,88,84,2021-12-01T02:17:44Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,474.0,,,,,,,,,,,,,,,,,
476,PT11M32.00S,2021-12-01T02:17:17.2Z,4,REGULAR,substitution,out,[],203944,,,1610612751,88,84,2021-12-01T02:17:24Z,4690000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M32.00S,2021-12-01T02:17:17.2Z,4,REGULAR,substitution,in,[],1630167,,,1610612751,88,84,2021-12-01T02:17:24Z,4700000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M32.00S,2021-12-01T02:17:16.4Z,4,REGULAR,freethrow,2 of 2,[],1627761,,,1610612751,88,84,2021-12-01T02:17:44Z,4710000,,,0,,MISS D. Bembry Free Throw 2 of 2,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
479,PT11M27.00S,2021-12-01T02:17:21.4Z,4,REGULAR,rebound,offensive,[],200794,,,1610612751,88,84,2021-12-01T02:17:44Z,4720000,,,0,,P. Millsap REBOUND (Off:3 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,478.0,5.0,2.0,3.0,,,,,,,,,,,,,,
480,PT11M27.00S,2021-12-01T02:17:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200794,5.590000152587891,50.0,1610612751,88,84,2021-12-01T02:17:42Z,4730000,0.0,0.0,1,left,MISS P. Millsap tip Layup,[200794],1610612751.0,BKN,tip,,,Millsap,P. Millsap,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
481,PT11M25.00S,2021-12-01T02:17:43.6Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,88,84,2021-12-01T02:17:43Z,4740000,,,0,,I. Quickley REBOUND (Off:2 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,480.0,6.0,4.0,2.0,,,,,,,,,,,,,,
482,PT11M06.00S,2021-12-01T02:18:03.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,82.21090670170827,47.30392156862745,1610612752,88,84,2021-12-01T02:22:46Z,4750000,-13.0,115.0,1,right,MISS I. Quickley 11' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,11.55,Missed,,,,,,,,,,,,,,,,,,,
483,PT11M04.00S,2021-12-01T02:18:05.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,88,84,2021-12-01T02:18:10Z,4760000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,
484,PT11M04.00S,2021-12-01T02:18:10.6Z,4,REGULAR,foul,personal,[],1630167,,,1610612751,88,84,2021-12-01T02:18:20Z,4770000,,,0,,O. Toppin loose ball personal FOUL (3 PF),"[1630167, 201988]",1610612752.0,NYK,loose ball,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Mills,201988.0,
486,PT11M04.00S,2021-12-01T02:18:17.2Z,4,REGULAR,substitution,out,[],203095,,,1610612751,88,84,2021-12-01T02:18:21Z,4790000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M04.00S,2021-12-01T02:18:17.2Z,4,REGULAR,substitution,in,[],202692,,,1610612751,88,84,2021-12-01T02:18:21Z,4800000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M53.00S,2021-12-01T02:18:38.6Z,4,REGULAR,3pt,Jump Shot,[],201935,29.25427069645204,73.52941176470588,1610612751,88,84,2021-12-01T02:18:43Z,4810000,-118.0,222.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
489,PT10M49.00S,2021-12-01T02:18:42.6Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,88,84,2021-12-01T02:18:43Z,4820000,,,0,,D. Rose REBOUND (Off:1 Def:3),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,488.0,4.0,3.0,1.0,,,,,,,,,,,,,,
490,PT10M40.00S,2021-12-01T02:18:51.7Z,4,REGULAR,3pt,Jump Shot,[],202692,76.16622864651774,87.25490196078431,1610612752,88,87,2021-12-01T02:18:56Z,4830000,186.0,172.0,1,right,A. Burks 25' 3PT  (20 PTS) (D. Rose 6 AST),"[202692, 201565]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.32,Made,20.0,,,,,D. Rose,201565.0,6.0,,,,,,,,,,,
492,PT10M25.00S,2021-12-01T02:19:11.3Z,4,REGULAR,foul,offensive,[],201949,,,1610612751,88,87,2021-12-01T02:19:18Z,4850000,,,0,,J. Johnson offensive FOUL (1 PF),"[201949, 202692]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Burks,202692.0,
494,PT10M25.00S,2021-12-01T02:19:11.3Z,4,REGULAR,turnover,offensive foul,[],201949,,,1610612751,88,87,2021-12-01T02:19:11Z,4870000,,,0,,J. Johnson offensive foul TURNOVER (2 TO),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,2.0,,,1162.0,,,,,
495,PT10M25.00S,2021-12-01T02:19:17.3Z,4,REGULAR,substitution,out,[],201988,,,1610612752,88,87,2021-12-01T02:19:24Z,4880000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M25.00S,2021-12-01T02:19:17.3Z,4,REGULAR,substitution,in,[],201142,,,1610612752,88,87,2021-12-01T02:19:24Z,4890000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M06.00S,2021-12-01T02:19:51.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201565,68.9388961892247,35.294117647058826,1610612752,88,87,2021-12-01T02:19:56Z,4900000,-74.0,239.0,1,right,MISS D. Rose 25' pullup 3PT,[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
498,PT10M03.00S,2021-12-01T02:19:54.4Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,88,87,2021-12-01T02:19:56Z,4910000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,,,,,
499,PT09M54.00S,2021-12-01T02:20:03.0Z,4,REGULAR,3pt,Jump Shot,[],201142,25.837713534822605,16.666666666666664,1610612751,88,87,2021-12-01T02:20:07Z,4920000,167.0,190.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M51.00S,2021-12-01T02:20:05.9Z,4,REGULAR,rebound,offensive,[],1627761,,,1610612751,88,87,2021-12-01T02:20:05Z,4930000,,,0,,D. Bembry REBOUND (Off:2 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,499.0,4.0,2.0,2.0,,,,,,,,,,,,,,
501,PT09M44.00S,2021-12-01T02:20:13.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,12.959921156373195,47.30392156862745,1610612751,90,87,2021-12-01T02:20:18Z,4940000,13.0,69.0,1,left,J. Harden 7' driving floating Jump Shot (32 PTS) (K. Durant 8 AST),"[201935, 201142]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,7.06,Made,32.0,,,,,K. Durant,201142.0,8.0,,,,,,,,,,,
503,PT09M23.00S,2021-12-01T02:20:34.2Z,4,REGULAR,2pt,Jump Shot,[],202692,79.84559789750328,23.52941176470588,1610612752,90,89,2021-12-01T02:20:44Z,4960000,-132.0,137.0,1,right,A. Burks 19' pullup Jump Shot (22 PTS) (O. Toppin 1 AST),"[202692, 1630167]",1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,19.05,Made,22.0,,,,,O. Toppin,1630167.0,1.0,,,,,,,,,,,
505,PT09M05.00S,2021-12-01T02:20:51.3Z,4,REGULAR,2pt,Jump Shot,[],201142,14.4053876478318,20.34313725490196,1610612751,90,89,2021-12-01T02:20:55Z,4980000,148.0,83.0,1,left,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.99,Missed,,,,,,,,,,,,,,,,,,,
506,PT09M03.00S,2021-12-01T02:20:53.3Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,90,89,2021-12-01T02:20:55Z,4990000,,,0,,N. Noel REBOUND (Off:1 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,505.0,3.0,2.0,1.0,,,,,,,,,,,,,,
507,PT08M54.00S,2021-12-01T02:21:03.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,64.47109067017082,43.872549019607845,1610612752,90,92,2021-12-01T02:21:14Z,5000000,-31.0,281.0,1,right,I. Quickley 28' 3PT  (12 PTS) (D. Rose 7 AST),"[1630193, 201565]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,28.32,Made,12.0,,,,,D. Rose,201565.0,7.0,,,,,,,,,,,
508,PT08M53.00S,2021-12-01T02:21:12.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,90,92,2021-12-01T02:21:12Z,5010000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M53.00S,2021-12-01T02:21:31.1Z,4,REGULAR,substitution,out,[],203457,,,1610612751,90,92,2021-12-01T02:23:30Z,5020000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M53.00S,2021-12-01T02:21:31.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612751,90,92,2021-12-01T02:23:30Z,5030000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M32.00S,2021-12-01T02:24:57.6Z,4,REGULAR,3pt,Jump Shot,[],201949,7.046649145860711,2.696078431372549,1610612751,93,92,2021-12-01T02:25:04Z,5040000,237.0,14.0,1,left,J. Johnson 3PT  (5 PTS) (P. Millsap 1 AST),"[201949, 200794]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,23.69,Made,5.0,,,,,P. Millsap,200794.0,1.0,,,,,,,,,,,
514,PT08M06.00S,2021-12-01T02:25:32.6Z,4,REGULAR,foul,personal,['2freethrow'],200794,,,1610612752,93,92,2021-12-01T02:26:03Z,5060000,,,0,,P. Millsap shooting personal FOUL (3 PF) (Toppin 2 FT),"[200794, 1630167]",1610612751.0,BKN,shooting,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Toppin,1630167.0,
516,PT08M06.00S,2021-12-01T02:26:09.2Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,93,93,2021-12-01T02:26:09Z,5080000,,,0,,O. Toppin Free Throw 1 of 2 (5 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
517,PT08M06.00S,2021-12-01T02:26:11.5Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,93,93,2021-12-01T02:26:17Z,5090000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M06.00S,2021-12-01T02:26:11.5Z,4,REGULAR,substitution,in,[],203944,,,1610612752,93,93,2021-12-01T02:26:17Z,5100000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M06.00S,2021-12-01T02:26:36.5Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,93,94,2021-12-01T02:26:36Z,5110000,,,0,,O. Toppin Free Throw 2 of 2 (6 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
520,PT07M50.00S,2021-12-01T02:26:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.995400788436268,49.01960784313725,1610612751,95,94,2021-12-01T02:26:58Z,5120000,5.0,4.0,1,left,J. Harden driving Layup (34 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,0.63,Made,34.0,,,,,,,,,,,,,,,,,,
521,PT07M30.00S,2021-12-01T02:27:14.1Z,4,REGULAR,3pt,Jump Shot,[],202692,68.28186596583443,70.58823529411765,1610612752,95,94,2021-12-01T02:27:18Z,5130000,103.0,246.0,1,right,MISS A. Burks 26' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
522,PT07M28.00S,2021-12-01T02:27:16.1Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,95,94,2021-12-01T02:27:59Z,5140000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,521.0,2.0,2.0,0.0,,,,,,,,,,,,,,
523,PT07M27.00S,2021-12-01T02:27:25.3Z,4,REGULAR,foul,personal,[],1630193,,,1610612751,95,94,2021-12-01T02:28:06Z,5150000,,,0,,I. Quickley take personal FOUL (1 PF),"[1630193, 201142]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Durant,201142.0,
525,PT07M27.00S,2021-12-01T02:27:33.8Z,4,REGULAR,substitution,out,[],200794,,,1610612751,95,94,2021-12-01T02:27:38Z,5170000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M27.00S,2021-12-01T02:27:33.8Z,4,REGULAR,substitution,in,[],200746,,,1610612751,95,94,2021-12-01T02:27:38Z,5180000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M13.00S,2021-12-01T02:27:57.0Z,4,REGULAR,3pt,Jump Shot,[],201142,27.54599211563732,23.03921568627451,1610612751,95,94,2021-12-01T02:28:02Z,5190000,135.0,206.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
528,PT07M09.00S,2021-12-01T02:28:01.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,95,94,2021-12-01T02:28:02Z,5200000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,527.0,2.0,2.0,0.0,,,,,,,,,,,,,,
529,PT06M46.00S,2021-12-01T02:28:24.0Z,4,REGULAR,2pt,Jump Shot,[],203944,72.09264126149803,53.92156862745098,1610612752,95,96,2021-12-01T02:28:31Z,5210000,20.0,210.0,1,right,J. Randle 21' step back Jump Shot (20 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,21.07,Made,20.0,,,,,,,,,,,,,,,,,,
530,PT06M34.00S,2021-12-01T02:28:35.2Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,95,96,2021-12-01T02:28:57Z,5220000,,,0,,J. Harden lost ball TURNOVER (5 TO),"[201935, 203944]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,5.0,Randle,203944.0,,,,,,
531,PT06M34.00S,2021-12-01T02:28:35.2Z,4,REGULAR,steal,,[],203944,,,1610612752,95,96,2021-12-01T02:58:38Z,5230000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M29.00S,2021-12-01T02:28:40.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630167,92.72339027595268,51.225490196078425,1610612752,95,98,2021-12-01T02:32:43Z,5240000,6.0,16.0,1,right,O. Toppin running DUNK (8 PTS) (D. Rose 8 AST),"[1630167, 201565]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,1.7,Made,8.0,,,,,D. Rose,201565.0,8.0,,,,,,,,,,,
534,PT06M15.00S,2021-12-01T02:28:54.2Z,4,REGULAR,2pt,Jump Shot,[],200746,25.312089356110377,48.77450980392157,1610612751,97,98,2021-12-01T02:29:03Z,5260000,6.0,185.0,1,left,L. Aldridge 18' Jump Shot (8 PTS) (K. Durant 9 AST),"[200746, 201142]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,18.55,Made,8.0,,,,,K. Durant,201142.0,9.0,,,,,,,,,,,
536,PT05M49.00S,2021-12-01T02:29:20.1Z,4,REGULAR,turnover,lost ball,[],1630193,,,1610612752,97,98,2021-12-01T02:29:24Z,5280000,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 201935]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
537,PT05M49.00S,2021-12-01T02:29:20.1Z,4,REGULAR,steal,,[],201935,,,1610612751,97,98,2021-12-01T02:29:22Z,5290000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT05M45.00S,2021-12-01T02:29:25.1Z,4,REGULAR,foul,personal,['2freethrow'],201565,,,1610612751,97,98,2021-12-01T02:29:38Z,5300000,,,0,,D. Rose shooting personal FOUL (3 PF) (Durant 2 FT),"[201565, 201142]",1610612752.0,NYK,shooting,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Durant,201142.0,
540,PT05M45.00S,2021-12-01T02:29:48.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,97,98,2021-12-01T02:30:47Z,5320000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M45.00S,2021-12-01T02:29:55.8Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612751,97,98,2021-12-01T02:31:35Z,5330000,,,0,,,[],1610612752.0,NYK,support,,,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,
542,PT05M45.00S,2021-12-01T02:33:34.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,98,98,2021-12-01T02:33:34Z,5340000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
543,PT05M45.00S,2021-12-01T02:33:49.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,99,98,2021-12-01T02:33:49Z,5350000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
