actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
464,PT03M16.00S,2022-01-16T02:15:22.2Z,3,REGULAR,turnover,bad pass,[],201933,,,1610612751,85,69,2022-01-16T02:15:28Z,4490000,,,0,,B. Griffin bad pass TURNOVER (1 TO),"[201933, 1628404]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,,
465,PT03M16.00S,2022-01-16T02:15:22.2Z,3,REGULAR,steal,,[],1628404,,,1610612740,85,69,2022-01-16T02:15:28Z,4500000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M09.00S,2022-01-16T02:15:29.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,15.062417871222076,53.92156862745098,1610612740,85,69,2022-01-16T02:17:17Z,4510000,-20.0,89.0,1,left,MISS B. Ingram 9' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,9.12,Missed,,,,,,,,,,,,,,
467,PT03M03.00S,2022-01-16T02:15:35.1Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,85,69,2022-01-16T02:15:39Z,4520000,,,0,,B. Griffin REBOUND (Off:1 Def:4),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,466.0,5.0,4.0,1.0,,,,,,
468,PT02M58.00S,2022-01-16T02:15:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,93.77463863337714,47.05882352941176,1610612751,87,69,2022-01-16T02:15:55Z,4530000,-15.0,6.0,1,right,J. Harden running Layup (18 PTS) (B. Griffin 3 AST),"[201935, 201933]",1610612751.0,BKN,running,,,Harden,J. Harden,,,,,,,,,,1.59,Made,18.0,B. Griffin,201933.0,3.0,,,,,,,,,,
470,PT02M46.00S,2022-01-16T02:15:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,5.831143232588701,36.274509803921575,1610612740,87,69,2022-01-16T02:16:54Z,4550000,69.0,2.0,1,left,MISS J. Hayes 6' driving Layup,[1629637],1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,,,,,,6.86,Missed,,,,,,,,,,,,,,
471,PT02M46.00S,2022-01-16T02:15:52.0Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612740,87,69,2022-01-16T02:16:02Z,4560000,,,0,,J. Hart REBOUND (Off:2 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,470.0,9.0,7.0,2.0,,,,,,
472,PT02M42.00S,2022-01-16T02:15:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,5.590000152587891,50.0,1610612740,87,69,2022-01-16T02:15:55Z,4570000,0.0,0.0,1,left,MISS J. Hart tip Layup,[1628404],1610612740.0,NOP,tip,,,Hart,J. Hart,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
473,PT02M41.00S,2022-01-16T02:15:56.9Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612740,87,69,2022-01-16T02:15:56Z,4580000,,,0,,J. Hart REBOUND (Off:3 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,472.0,10.0,7.0,3.0,,,,,,
474,PT02M37.00S,2022-01-16T02:16:00.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,13.485545335085414,3.9215686274509802,1610612740,87,72,2022-01-16T02:16:05Z,4590000,230.0,74.0,1,left,J. Alvarado 24' 3PT  (6 PTS) (G. Temple 2 AST),"[1630631, 202066]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,24.21,Made,6.0,G. Temple,202066.0,2.0,,,,,,,,,,
476,PT02M10.00S,2022-01-16T02:16:30.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612751,87,72,2022-01-16T02:16:51Z,4610000,,,0,,G. Temple personal FOUL (1 PF) (Harden 2 FT),"[202066, 201935]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,1627962.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
478,PT02M10.00S,2022-01-16T02:17:03.9Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,88,72,2022-01-16T02:17:03Z,4630000,,,0,,J. Harden Free Throw 1 of 2 (19 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
479,PT02M10.00S,2022-01-16T02:17:04.6Z,3,REGULAR,substitution,out,[],1628404,,,1610612751,88,72,2022-01-16T02:17:09Z,4640000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M10.00S,2022-01-16T02:17:04.6Z,3,REGULAR,substitution,in,[],1629109,,,1610612751,88,72,2022-01-16T02:17:09Z,4650000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M10.00S,2022-01-16T02:17:04.6Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,88,72,2022-01-16T02:17:26Z,4660000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M10.00S,2022-01-16T02:17:04.6Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,88,72,2022-01-16T02:17:26Z,4670000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M10.00S,2022-01-16T02:17:29.1Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,89,72,2022-01-16T02:17:29Z,4680000,,,0,,J. Harden Free Throw 2 of 2 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
484,PT02M00.00S,2022-01-16T02:17:39.7Z,3,REGULAR,3pt,Jump Shot,[],202066,3.892904073587385,94.85294117647058,1610612740,89,75,2022-01-16T02:17:45Z,4690000,-224.0,-16.0,1,left,G. Temple 3PT  (3 PTS) (J. Alvarado 1 AST),"[202066, 1630631]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,22.49,Made,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,
486,PT01M41.00S,2022-01-16T02:17:58.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201933,93.24901445466492,45.34313725490196,1610612751,91,75,2022-01-16T02:20:46Z,4710000,-23.0,11.0,1,right,B. Griffin Hook (4 PTS) (J. Harden 14 AST),"[201933, 201935]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,2.58,Made,4.0,J. Harden,201935.0,14.0,,,,,,,,,,
488,PT01M34.00S,2022-01-16T02:18:08.3Z,3,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,91,75,2022-01-16T02:18:29Z,4730000,,,0,,J. Alvarado lost ball out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,lost ball,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,1.0,,,,,
489,PT01M34.00S,2022-01-16T02:18:14.3Z,3,REGULAR,substitution,out,[],201935,,,1610612751,91,75,2022-01-16T02:18:22Z,4740000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M34.00S,2022-01-16T02:18:14.3Z,3,REGULAR,substitution,in,[],201988,,,1610612751,91,75,2022-01-16T02:18:22Z,4750000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M13.00S,2022-01-16T02:18:48.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201988,93.11760840998686,45.34313725490196,1610612751,93,75,2022-01-16T02:18:53Z,4760000,-23.0,12.0,1,right,P. Mills driving Layup (15 PTS),[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,,,,,,2.63,Made,15.0,,,,,,,,,,,,,
493,PT00M45.10S,2022-01-16T02:19:17.5Z,3,REGULAR,3pt,Jump Shot,[],1627742,28.203022339027594,76.7156862745098,1610612740,93,75,2022-01-16T02:19:23Z,4780000,-134.0,213.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,25.11,Missed,,,,,,,,,,,,,,
494,PT00M42.40S,2022-01-16T02:19:20.2Z,3,REGULAR,rebound,offensive,[],1627742,,,1610612740,93,75,2022-01-16T02:19:20Z,4790000,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,493.0,3.0,2.0,1.0,,,,,,
495,PT00M40.00S,2022-01-16T02:19:22.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,8.360709592641262,2.2058823529411766,1610612740,93,75,2022-01-16T02:19:28Z,4800000,239.0,26.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,24.04,Missed,,,,,,,,,,,,,,
496,PT00M35.10S,2022-01-16T02:19:27.5Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,93,75,2022-01-16T02:19:28Z,4810000,,,0,,K. Edwards REBOUND (Off:1 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,
497,PT00M15.40S,2022-01-16T02:19:47.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201933,88.91261498028909,37.5,1610612751,95,75,2022-01-16T02:19:54Z,4820000,-62.0,52.0,1,right,B. Griffin 8' driving Hook (6 PTS),[201933],1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,,,,,,8.11,Made,6.0,,,,,,,,,,,,,
498,PT00M00.70S,2022-01-16T02:20:08.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627761,,,1610612740,95,75,2022-01-16T02:20:21Z,4830000,,,0,,D. Bembry shooting personal FOUL (1 PF) (Ingram 2 FT),"[1627761, 1627742]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,1662.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
500,PT00M00.70S,2022-01-16T02:20:44.0Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,95,76,2022-01-16T02:20:44Z,4850000,,,0,,B. Ingram Free Throw 1 of 2 (21 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
501,PT00M00.70S,2022-01-16T02:21:01.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,95,77,2022-01-16T02:21:01Z,4860000,,,0,,B. Ingram Free Throw 2 of 2 (22 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
502,PT00M00.30S,2022-01-16T02:21:07.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,95,77,2022-01-16T02:21:07Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2022-01-16T02:21:30.9Z,3,REGULAR,period,end,[],0,,,1610612751,95,77,2022-01-16T02:21:30Z,4880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,95,77,2022-01-16T02:24:05Z,4890000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1627761,,,1610612751,95,77,2022-01-16T02:24:05Z,4900000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612751,95,77,2022-01-16T02:24:05Z,4910000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1629109,,,1610612751,95,77,2022-01-16T02:24:05Z,4920000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612751,95,77,2022-01-16T02:24:05Z,4930000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612751,95,77,2022-01-16T02:24:05Z,4940000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612751,95,77,2022-01-16T02:24:05Z,4950000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,95,77,2022-01-16T02:24:05Z,4960000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612751,95,77,2022-01-16T02:24:05Z,4970000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612751,95,77,2022-01-16T02:24:05Z,4980000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612751,95,77,2022-01-16T02:24:05Z,4990000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-16T02:22:30.0Z,4,REGULAR,substitution,in,['startperiod'],1629638,,,1610612751,95,77,2022-01-16T02:24:05Z,5000000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-16T02:24:05.2Z,4,REGULAR,period,start,[],0,,,1610612751,95,77,2022-01-16T02:24:06Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M48.00S,2022-01-16T02:24:16.9Z,4,REGULAR,foul,personal,['3freethrow'],1629638,,,1610612751,95,77,2022-01-16T02:24:29Z,5020000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Mills 3 FT),"[1629638, 201988]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,1627539.0,1.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,,
519,PT11M48.00S,2022-01-16T02:24:47.9Z,4,REGULAR,freethrow,1 of 3,[],201988,,,1610612751,96,77,2022-01-16T02:24:47Z,5040000,,,0,,P. Mills Free Throw 1 of 3 (16 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
520,PT11M48.00S,2022-01-16T02:25:01.1Z,4,REGULAR,freethrow,2 of 3,[],201988,,,1610612751,97,77,2022-01-16T02:25:01Z,5050000,,,0,,P. Mills Free Throw 2 of 3 (17 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
521,PT11M48.00S,2022-01-16T02:25:13.2Z,4,REGULAR,freethrow,3 of 3,[],201988,,,1610612751,98,77,2022-01-16T02:25:13Z,5060000,,,0,,P. Mills Free Throw 3 of 3 (18 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
522,PT11M24.00S,2022-01-16T02:25:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202066,10.463206307490145,58.333333333333336,1610612740,98,77,2022-01-16T02:25:41Z,5070000,-42.0,46.0,1,left,MISS G. Temple 6' driving Layup,[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,,,,,,6.2,Missed,,,,,,,,,,,,,,
523,PT11M22.00S,2022-01-16T02:25:39.6Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,98,77,2022-01-16T02:25:41Z,5080000,,,0,,K. Edwards REBOUND (Off:1 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,522.0,5.0,4.0,1.0,,,,,,
524,PT11M05.00S,2022-01-16T02:25:57.3Z,4,REGULAR,3pt,Jump Shot,[],201988,66.83639947437582,49.26470588235294,1610612751,101,77,2022-01-16T02:26:01Z,5090000,-4.0,259.0,1,right,P. Mills 25' 3PT  (21 PTS) (B. Griffin 4 AST),"[201988, 201933]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,25.92,Made,21.0,B. Griffin,201933.0,4.0,,,,,,,,,,
526,PT10M43.00S,2022-01-16T02:26:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,5.075558475689881,54.166666666666664,1610612740,101,79,2022-01-16T02:26:27Z,5110000,-21.0,-5.0,1,left,J. Valanciunas reverse Layup (7 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,,,,,,2.13,Made,7.0,H. Jones,1630529.0,2.0,,,,,,,,,,
528,PT10M23.00S,2022-01-16T02:26:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630556,97.05978975032852,94.85294117647058,1610612751,104,79,2022-01-16T02:26:42Z,5130000,224.0,-25.0,1,right,K. Edwards 3PT  (16 PTS) (B. Griffin 5 AST),"[1630556, 201933]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,22.57,Made,16.0,B. Griffin,201933.0,5.0,,,,,,,,,,
530,PT10M06.00S,2022-01-16T02:26:55.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,32.933639947437584,50.49019607843137,1610612740,104,79,2022-01-16T02:27:00Z,5150000,-2.0,257.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,25.71,Missed,,,,,,,,,,,,,,
531,PT10M03.00S,2022-01-16T02:26:58.6Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,104,79,2022-01-16T02:27:00Z,5160000,,,0,,J. Valanciunas REBOUND (Off:2 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,530.0,3.0,1.0,2.0,,,,,,
532,PT10M02.00S,2022-01-16T02:26:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,6.521024967148489,49.50980392156863,1610612740,104,81,2022-01-16T02:27:05Z,5170000,2.0,9.0,1,left,J. Valanciunas putback Layup (9 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,,,,,,0.91,Made,9.0,,,,,,,,,,,,,
533,PT09M48.00S,2022-01-16T02:27:14.5Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,104,81,2022-01-16T02:27:19Z,5180000,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 202066]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,4.0,Temple,202066.0,,,
534,PT09M48.00S,2022-01-16T02:27:14.5Z,4,REGULAR,steal,,[],202066,,,1610612740,104,81,2022-01-16T02:27:30Z,5190000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M43.00S,2022-01-16T02:27:18.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628984,7.178055190538765,48.529411764705884,1610612740,104,83,2022-01-16T02:27:28Z,5200000,7.0,15.0,1,left,D. Graham running DUNK (10 PTS) (G. Temple 3 AST),"[1628984, 202066]",1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,,,1.67,Made,10.0,G. Temple,202066.0,3.0,,,,,,,,,,
537,PT09M24.00S,2022-01-16T02:27:37.1Z,4,REGULAR,3pt,Jump Shot,[],201988,66.96780551905388,42.8921568627451,1610612751,104,83,2022-01-16T02:28:04Z,5220000,-36.0,258.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,26.04,Missed,,,,,,,,,,,,,,
538,PT09M20.00S,2022-01-16T02:27:41.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,104,83,2022-01-16T02:27:41Z,5230000,,,0,,J. Valanciunas REBOUND (Off:2 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,537.0,4.0,2.0,2.0,,,,,,
539,PT09M12.00S,2022-01-16T02:27:53.8Z,4,REGULAR,foul,personal,[],201933,,,1610612740,104,83,2022-01-16T02:27:59Z,5240000,,,0,,B. Griffin personal FOUL (1 PF),"[201933, 202685]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,1627539.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
541,PT09M04.00S,2022-01-16T02:28:14.5Z,4,REGULAR,2pt,Jump Shot,[],1629638,23.209592641261498,70.09803921568627,1610612740,104,83,2022-01-16T02:28:19Z,5260000,-100.0,166.0,1,left,MISS N. Alexander-Walker 19' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,19.38,Missed,,,,,,,,,,,,,,
542,PT09M00.00S,2022-01-16T02:28:18.5Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,104,83,2022-01-16T02:28:18Z,5270000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,541.0,4.0,4.0,0.0,,,,,,
543,PT08M53.00S,2022-01-16T02:28:29.3Z,4,REGULAR,violation,kicked ball,[],202685,,,1610612751,104,83,2022-01-16T02:28:47Z,5280000,,,0,,J. Valanciunas kicked ball VIOLATION,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1627539.0,,,,,,,,,,,,,,,,,,,,
544,PT08M53.00S,2022-01-16T02:28:42.5Z,4,REGULAR,substitution,out,[],1630556,,,1610612751,104,83,2022-01-16T02:28:48Z,5290000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M53.00S,2022-01-16T02:28:42.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,104,83,2022-01-16T02:28:48Z,5300000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M47.00S,2022-01-16T02:28:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.9060446780552,53.92156862745098,1610612751,106,83,2022-01-16T02:29:02Z,5310000,20.0,5.0,1,right,J. Harden driving Layup (22 PTS) (B. Griffin 6 AST),"[201935, 201933]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,,,,,,2.02,Made,22.0,B. Griffin,201933.0,6.0,,,,,,,,,,
548,PT08M29.00S,2022-01-16T02:29:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.30946123521682,44.85294117647059,1610612740,106,83,2022-01-16T02:29:24Z,5330000,26.0,16.0,1,left,MISS J. Valanciunas driving Layup - blocked,"[202685, 201935]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,,,,,,3.04,Missed,,,,,,,,,,,,Harden,201935.0,
549,PT08M29.00S,2022-01-16T02:29:15.7Z,4,REGULAR,block,,[],201935,,,1610612740,106,83,2022-01-16T02:29:34Z,5340000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M24.00S,2022-01-16T02:29:20.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,106,83,2022-01-16T02:29:24Z,5350000,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,548.0,5.0,5.0,0.0,,,,,,
551,PT08M12.00S,2022-01-16T02:29:32.8Z,4,REGULAR,3pt,Jump Shot,[],201935,74.85216819973719,84.06862745098039,1610612751,109,83,2022-01-16T02:29:37Z,5360000,170.0,184.0,1,right,J. Harden 25' 3PT step back (25 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,25.06,Made,25.0,,,,,,,,,,,,,
552,PT08M10.00S,2022-01-16T02:29:44.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,109,83,2022-01-16T02:29:44Z,5370000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M10.00S,2022-01-16T02:29:45.2Z,4,REGULAR,substitution,out,[],202066,,,1610612740,109,83,2022-01-16T02:32:21Z,5380000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M10.00S,2022-01-16T02:29:45.2Z,4,REGULAR,substitution,in,[],1628404,,,1610612740,109,83,2022-01-16T02:32:21Z,5390000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
