actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
348,PT06M19.00S,2022-01-04T01:20:56.7Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,33,40,2022-01-04T01:37:54Z,2528750,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,346.0,1.0,1.0,0.0,,,,,,,,,,,,
262,PT06M00.00S,2022-01-04T01:21:07.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.178055190538765,47.794117647058826,1610612751,33,40,2022-01-04T01:21:18Z,2530000,11.0,15.0,1,left,MISS N. Claxton DUNK - blocked,"[1629651, 1628991]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,1.86,Missed,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
263,PT06M00.00S,2022-01-04T01:21:07.8Z,2,REGULAR,block,,[],1628991,,,1610612751,33,40,2022-01-04T01:21:11Z,2540000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M00.00S,2022-01-04T01:21:07.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,33,40,2022-01-04T01:21:18Z,2550000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,
265,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,out,[],201935,,,1610612763,33,40,2022-01-04T01:21:39Z,2560000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,out,[],1627761,,,1610612763,33,40,2022-01-04T01:21:39Z,2570000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,33,40,2022-01-04T01:21:39Z,2580000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,in,[],201988,,,1610612763,33,40,2022-01-04T01:21:39Z,2590000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,in,[],1628971,,,1610612763,33,40,2022-01-04T01:21:39Z,2600000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M00.00S,2022-01-04T01:21:21.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,33,40,2022-01-04T01:21:39Z,2610000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M55.00S,2022-01-04T01:21:45.4Z,2,REGULAR,jumpball,recovered,[],1629681,,,1610612763,33,40,2022-01-04T01:21:45Z,2620000,,,0,,Jump Ball J. Jackson Jr. vs. N. Claxton: Tip to K. Tillie,"[1629681, 1628991, 1629651]",1610612763.0,MEM,heldball,K. Tillie,1629681.0,Tillie,K. Tillie,Jackson Jr.,1628991.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,
274,PT05M37.00S,2022-01-04T01:22:02.7Z,2,REGULAR,2pt,Jump Shot,[],1629630,88.38699080157687,28.676470588235293,1610612763,33,40,2022-01-04T01:22:10Z,2650000,-107.0,57.0,1,right,MISS J. Morant 12' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,,,,12.07,Missed,,,,,,,,,,,,,,,,
275,PT05M33.00S,2022-01-04T01:22:06.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,33,40,2022-01-04T01:22:38Z,2660000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT05M28.00S,2022-01-04T01:22:11.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201142,23.73521681997372,25.0,1610612751,33,40,2022-01-04T01:22:17Z,2670000,125.0,171.0,1,left,MISS K. Durant 21' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,21.15,Missed,,,,,,,,,,,,,,,,
277,PT05M25.00S,2022-01-04T01:22:14.5Z,2,REGULAR,rebound,defensive,[],1629681,,,1610612763,33,40,2022-01-04T01:22:17Z,2680000,,,0,,K. Tillie REBOUND (Off:1 Def:2),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,,,,,,,
278,PT05M20.00S,2022-01-04T01:22:19.9Z,2,REGULAR,3pt,Jump Shot,[],1629630,69.85873850197109,75.49019607843137,1610612763,33,40,2022-01-04T01:24:10Z,2690000,127.0,231.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,26.37,Missed,,,,,,,,,,,,,,,,
279,PT05M17.00S,2022-01-04T01:22:22.9Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,33,40,2022-01-04T01:22:27Z,2700000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,278.0,3.0,1.0,2.0,,,,,,,,,,,,
280,PT05M15.00S,2022-01-04T01:22:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,93.38042049934296,50.0,1610612763,33,42,2022-01-04T01:24:31Z,2710000,0.0,10.0,1,right,J. Jackson Jr. tip Layup (2 PTS),[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,0.97,Made,,,,,2.0,,,,,,,,,,,
281,PT05M00.00S,2022-01-04T01:22:40.4Z,2,REGULAR,turnover,bad pass,[],201949,,,1610612751,33,42,2022-01-04T01:27:43Z,2720000,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[201949, 1629681]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1.0,Tillie,1629681.0,,,,,,,,,,,,,,,,,,
283,PT05M00.00S,2022-01-04T01:22:40.4Z,2,REGULAR,steal,,[],1629681,,,1610612763,33,42,2022-01-04T01:27:38Z,2730000,,,0,,K. Tillie STEAL (2 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M59.00S,2022-01-04T01:22:44.8Z,2,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,33,42,2022-01-04T01:23:08Z,2740000,,,0,,S. Adams bad pass out-of-bounds TURNOVER (2 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,2.0,,,,,,,,,,,,,202049.0,,,,,,,
285,PT04M59.00S,2022-01-04T01:22:49.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612751,33,42,2022-01-04T01:22:56Z,2750000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M59.00S,2022-01-04T01:22:49.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612751,33,42,2022-01-04T01:22:56Z,2760000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M46.00S,2022-01-04T01:23:07.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,5.863994743758213,49.01960784313725,1610612751,35,42,2022-01-04T01:23:12Z,2770000,5.0,3.0,1,left,N. Claxton driving finger roll Layup (6 PTS) (K. Durant 3 AST),"[1629651, 201142]",1610612751.0,BKN,driving finger roll,,,Claxton,N. Claxton,,,,,,,,0.55,Made,,,,,6.0,K. Durant,201142.0,3.0,,,,,,,,
289,PT04M25.00S,2022-01-04T01:23:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,88.78120893561103,37.5,1610612763,35,44,2022-01-04T01:23:32Z,2790000,-62.0,53.0,1,right,S. Adams 8' turnaround bank Jump Shot (4 PTS),[203500],1610612763.0,MEM,turnaround bank,,,Adams,S. Adams,,,,,,,,8.19,Made,,,,,4.0,,,,,,,,,,,
290,PT04M17.00S,2022-01-04T01:23:44.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,35,44,2022-01-04T01:23:44Z,2800000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M17.00S,2022-01-04T01:23:45.6Z,2,REGULAR,substitution,out,[],201949,,,1610612751,35,44,2022-01-04T01:26:29Z,2810000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M17.00S,2022-01-04T01:23:45.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,35,44,2022-01-04T01:26:29Z,2820000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M17.00S,2022-01-04T01:23:45.6Z,2,REGULAR,substitution,in,[],201933,,,1610612751,35,44,2022-01-04T01:26:29Z,2830000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M17.00S,2022-01-04T01:23:45.6Z,2,REGULAR,substitution,in,[],201935,,,1610612751,35,44,2022-01-04T01:26:29Z,2840000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M12.00S,2022-01-04T01:26:49.1Z,2,REGULAR,2pt,Jump Shot,[],201142,12.040078843626807,68.13725490196079,1610612751,35,44,2022-01-04T01:26:55Z,2850000,-91.0,61.0,1,left,MISS K. Durant 10' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,,,,10.91,Missed,,,,,,,,,,,,,,,,
296,PT04M09.00S,2022-01-04T01:26:52.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,35,44,2022-01-04T01:26:55Z,2860000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,295.0,3.0,2.0,1.0,,,,,,,,,,,,
297,PT04M04.00S,2022-01-04T01:26:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629681,73.80091984231275,83.33333333333334,1610612763,35,44,2022-01-04T01:27:14Z,2870000,167.0,194.0,1,right,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,25.56,Missed,,,,,,,,,,,,,,,,
298,PT03M58.00S,2022-01-04T01:27:02.5Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,35,44,2022-01-04T01:27:14Z,2880000,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,297.0,3.0,3.0,0.0,,,,,,,,,,,,
299,PT03M48.00S,2022-01-04T01:27:12.5Z,2,REGULAR,3pt,Jump Shot,[],201933,27.677398160315374,22.30392156862745,1610612751,38,44,2022-01-04T01:27:16Z,2890000,138.0,208.0,1,left,B. Griffin 24' 3PT  (5 PTS) (J. Harden 5 AST),"[201933, 201935]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,24.96,Made,,,,,5.0,J. Harden,201935.0,5.0,,,,,,,,
301,PT03M35.00S,2022-01-04T01:27:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,81.68528252299606,38.48039215686275,1610612763,38,46,2022-01-04T01:28:28Z,2910000,-58.0,120.0,1,right,J. Morant 13' floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,,,,13.28,Made,,,,,13.0,,,,,,,,,,,
302,PT03M17.00S,2022-01-04T01:27:45.8Z,2,REGULAR,foul,personal,[],1629681,,,1610612751,38,46,2022-01-04T01:27:55Z,2920000,,,0,,K. Tillie personal FOUL (3 PF),"[1629681, 201142]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Durant,201142.0,,,
304,PT03M17.00S,2022-01-04T01:27:56.6Z,2,REGULAR,substitution,out,[],1629681,,,1610612751,38,46,2022-01-04T01:28:09Z,2940000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M17.00S,2022-01-04T01:27:56.6Z,2,REGULAR,substitution,in,[],1629633,,,1610612751,38,46,2022-01-04T01:28:09Z,2950000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M15.00S,2022-01-04T01:28:16.7Z,2,REGULAR,3pt,Jump Shot,[],201933,28.597240473061763,76.22549019607843,1610612751,41,46,2022-01-04T01:28:22Z,2960000,-131.0,216.0,1,left,B. Griffin 25' 3PT  (8 PTS) (P. Mills 1 AST),"[201933, 201988]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,25.29,Made,,,,,8.0,P. Mills,201988.0,1.0,,,,,,,,
308,PT03M04.00S,2022-01-04T01:28:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.38042049934296,53.67647058823529,1610612763,41,48,2022-01-04T01:28:32Z,2980000,18.0,10.0,1,right,J. Morant driving Layup (15 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,2.08,Made,,,,,15.0,,,,,,,,,,,
309,PT02M47.00S,2022-01-04T01:28:44.1Z,2,REGULAR,2pt,Jump Shot,[],201142,15.719448094612352,70.58823529411765,1610612751,41,48,2022-01-04T01:28:49Z,2990000,-103.0,95.0,1,left,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,14.03,Missed,,,,,,,,,,,,,,,,
310,PT02M45.00S,2022-01-04T01:28:46.1Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,41,48,2022-01-04T01:28:49Z,3000000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,309.0,2.0,1.0,1.0,,,,,,,,,,,,
311,PT02M42.00S,2022-01-04T01:28:49.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,7.440867279894875,48.03921568627451,1610612751,43,48,2022-01-04T01:28:52Z,3010000,10.0,17.0,1,left,B. Brown putback Layup (2 PTS),[1628971],1610612751.0,BKN,putback,,,Brown,B. Brown,,,,,,,,2.0,Made,,,,,2.0,,,,,,,,,,,
312,PT02M30.00S,2022-01-04T01:29:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.05059132720105,41.911764705882355,1610612763,43,48,2022-01-04T01:29:07Z,3020000,-40.0,97.0,1,right,MISS J. Morant 10' driving floating Shot - blocked,"[1629630, 1628971]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,10.54,Missed,,,,,,,,,,,,,,Brown,1628971.0,
313,PT02M30.00S,2022-01-04T01:29:01.6Z,2,REGULAR,block,,[],1628971,,,1610612763,43,48,2022-01-04T01:29:04Z,3030000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M27.00S,2022-01-04T01:29:04.6Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,43,48,2022-01-04T01:29:07Z,3040000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,312.0,3.0,2.0,1.0,,,,,,,,,,,,
315,PT02M24.00S,2022-01-04T01:29:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,9.280551905387648,48.529411764705884,1610612751,45,48,2022-01-04T01:29:25Z,3050000,7.0,35.0,1,left,J. Harden running Layup (15 PTS) (B. Brown 1 AST),"[201935, 1628971]",1610612751.0,BKN,running,,,Harden,J. Harden,,,,,,,,3.55,Made,,,,,15.0,B. Brown,1628971.0,1.0,,,,,,,,
316,PT02M11.00S,2022-01-04T01:29:19.9Z,2,REGULAR,2pt,Jump Shot,[],1630217,86.28449408672799,71.56862745098039,1610612763,45,50,2022-01-04T01:29:38Z,3060000,108.0,76.0,1,right,D. Bane 13' pullup Jump Shot (9 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,,,,13.21,Made,,,,,9.0,S. Adams,203500.0,2.0,,,,,,,,
318,PT01M49.00S,2022-01-04T01:29:42.2Z,2,REGULAR,3pt,Jump Shot,[],201142,10.463206307490145,3.9215686274509802,1610612751,45,50,2022-01-04T01:29:46Z,3070000,230.0,46.0,1,left,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,23.49,Missed,,,,,,,,,,,,,,,,
319,PT01M46.00S,2022-01-04T01:29:45.2Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,45,50,2022-01-04T01:29:46Z,3080000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,318.0,3.0,2.0,1.0,,,,,,,,,,,,
320,PT01M36.00S,2022-01-04T01:29:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.77463863337714,53.92156862745098,1610612763,45,52,2022-01-04T01:30:53Z,3090000,20.0,6.0,1,right,D. Bane driving finger roll Layup (11 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,,,,2.05,Made,,,,,11.0,,,,,,,,,,,
322,PT01M20.00S,2022-01-04T01:30:13.4Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612751,45,52,2022-01-04T01:30:26Z,3100000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Brown 2 FT),"[1629634, 1628971]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Brown,1628971.0,,,
324,PT01M20.00S,2022-01-04T01:30:43.7Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,46,52,2022-01-04T01:31:00Z,3120000,,,0,,B. Brown Free Throw 1 of 2 (3 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
325,PT01M20.00S,2022-01-04T01:30:43.7Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,46,52,2022-01-04T01:31:00Z,3130000,,,0,,MISS B. Brown Free Throw 2 of 2,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Missed,,,,,,,,,,,,,,,,
326,PT01M17.00S,2022-01-04T01:30:46.7Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,46,52,2022-01-04T01:31:00Z,3140000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,325.0,4.0,3.0,1.0,,,,,,,,,,,,
327,PT01M01.00S,2022-01-04T01:31:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,81.553876478318,55.14705882352941,1610612763,46,54,2022-01-04T01:31:20Z,3150000,26.0,121.0,1,right,D. Bane 12' driving floating Jump Shot (13 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,,,,12.36,Made,,,,,13.0,J. Morant,1629630.0,3.0,,,,,,,,
329,PT00M49.20S,2022-01-04T01:31:30.7Z,2,REGULAR,2pt,Jump Shot,[],201142,19.92444152431012,30.637254901960787,1610612751,46,54,2022-01-04T01:31:36Z,3170000,97.0,135.0,1,left,MISS K. Durant 16' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,,,,16.6,Missed,,,,,,,,,,,,,,,,
330,PT00M45.70S,2022-01-04T01:31:34.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,46,54,2022-01-04T01:31:36Z,3180000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,329.0,5.0,4.0,1.0,,,,,,,,,,,,
331,PT00M34.60S,2022-01-04T01:31:45.9Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,46,54,2022-01-04T01:31:49Z,3190000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1628971]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,3.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,
332,PT00M34.60S,2022-01-04T01:31:45.9Z,2,REGULAR,steal,,[],1628971,,,1610612751,46,54,2022-01-04T01:31:48Z,3200000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M32.50S,2022-01-04T01:31:51.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612751,46,54,2022-01-04T01:32:01Z,3210000,,,0,,D. Bane personal FOUL (1 PF) (Durant 2 FT),"[1630217, 201142]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Durant,201142.0,,,
335,PT00M32.50S,2022-01-04T01:32:15.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201142,,,1610612751,47,54,2022-01-04T01:32:44Z,3230000,,,0,,K. Durant Free Throw 1 of 2 (13 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
337,PT00M32.50S,2022-01-04T01:32:19.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612751,47,54,2022-01-04T01:32:24Z,3250000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M32.50S,2022-01-04T01:32:19.6Z,2,REGULAR,substitution,out,[],1629634,,,1610612751,47,54,2022-01-04T01:32:31Z,3260000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M32.50S,2022-01-04T01:32:15.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201142,,,1610612751,47,54,2022-01-04T01:32:44Z,3270000,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,Missed,,,,,,,,,,,,,,,,
340,PT00M30.00S,2022-01-04T01:32:18.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,47,54,2022-01-04T01:32:44Z,3280000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,339.0,4.0,2.0,2.0,,,,,,,,,,,,
341,PT00M07.60S,2022-01-04T01:33:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,80.50262812089356,35.294117647058826,1610612763,47,54,2022-01-04T01:33:10Z,3290000,-74.0,131.0,1,right,MISS J. Morant 15' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,15.0,Missed,,,,,,,,,,,,,,,,
342,PT00M05.60S,2022-01-04T01:33:08.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,47,54,2022-01-04T01:33:08Z,3300000,,,0,,S. Adams REBOUND (Off:6 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,341.0,7.0,1.0,6.0,,,,,,,,,,,,
343,PT00M00.60S,2022-01-04T01:33:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629633,92.72339027595268,48.77450980392157,1610612763,47,56,2022-01-04T01:33:18Z,3310000,-6.0,16.0,1,right,J. Culver driving finger roll Layup (9 PTS) (J. Morant 4 AST),"[1629633, 1629630]",1610612763.0,MEM,driving finger roll,,,Culver,J. Culver,,,,,,,,1.7,Made,,,,,9.0,J. Morant,1629630.0,4.0,,,,,,,,
345,PT00M00.00S,2022-01-04T01:33:23.1Z,2,REGULAR,period,end,[],0,,,1610612751,47,56,2022-01-04T01:33:23Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-04T01:47:40.7Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,47,56,2022-01-04T01:48:35Z,3340000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-04T01:47:40.7Z,3,REGULAR,substitution,out,['startperiod'],201933,,,1610612751,47,56,2022-01-04T01:48:35Z,3350000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-04T01:47:40.7Z,3,REGULAR,substitution,out,['startperiod'],1629633,,,1610612751,47,56,2022-01-04T01:48:35Z,3360000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-04T01:47:40.7Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,47,56,2022-01-04T01:48:35Z,3370000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-04T01:47:40.7Z,3,REGULAR,substitution,in,['startperiod'],1627761,,,1610612751,47,56,2022-01-04T01:48:35Z,3380000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
