actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
278,PT02M54.00S,2022-03-17T00:32:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,94.40999984741211,50.0,1610612751,57,52,2022-03-17T00:32:43Z,2750000,0.0,0.0,1,right,MISS B. Brown tip Layup,[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
279,PT02M54.00S,2022-03-17T00:32:43.3Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,57,52,2022-03-17T00:32:43Z,2760000,,,0,,A. Drummond REBOUND (Off:6 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,278.0,12.0,6.0,6.0,,,,,,,,,,,,,,,
280,PT02M51.00S,2022-03-17T00:32:46.5Z,2,REGULAR,turnover,out-of-bounds,[],203083,,,1610612751,57,52,2022-03-17T00:32:50Z,2770000,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (2 TO),[203083],1610612751.0,BKN,bad pass,,,Drummond,A. Drummond,,,,,,,,,,,1162.0,2.0,,,,,,,,,,,,,
281,PT02M51.00S,2022-03-17T00:32:51.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,57,52,2022-03-17T00:32:51Z,2780000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M51.00S,2022-03-17T00:32:56.9Z,2,REGULAR,substitution,out,[],201609,,,1610612742,57,52,2022-03-17T00:36:01Z,2790000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M51.00S,2022-03-17T00:32:56.9Z,2,REGULAR,substitution,in,[],201988,,,1610612742,57,52,2022-03-17T00:36:01Z,2800000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M39.00S,2022-03-17T00:36:30.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,22.28975032851511,90.93137254901961,1610612742,57,55,2022-03-17T00:36:34Z,2810000,-205.0,157.0,1,left,J. Brunson 25' 3PT step back (10 PTS) (L. Doncic 3 AST),"[1628973, 1629029]",1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,25.8,Made,,,,,,,10.0,L. Doncic,1629029.0,3.0,,,,,,,,,
286,PT02M14.00S,2022-03-17T00:36:55.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,94.03745072273325,56.372549019607845,1610612751,57,55,2022-03-17T00:36:58Z,2830000,32.0,4.0,1,right,MISS B. Brown turnaround Hook,[1628971],1610612751.0,BKN,turnaround,,,Brown,B. Brown,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
287,PT02M12.00S,2022-03-17T00:36:57.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,57,55,2022-03-17T00:36:57Z,2840000,,,0,,A. Drummond REBOUND (Off:7 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,286.0,13.0,6.0,7.0,,,,,,,,,,,,,,,
288,PT02M11.00S,2022-03-17T00:36:58.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201988,70.38436268068331,21.323529411764707,1610612751,57,55,2022-03-17T00:37:03Z,2850000,-143.0,226.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M08.00S,2022-03-17T00:37:02.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,57,55,2022-03-17T00:37:02Z,2860000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,288.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
320,PT01M58.00S,2022-03-17T00:37:07.4Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,57,55,2022-03-17T00:41:37Z,2865000,,,0,,L. Doncic bad pass TURNOVER (1 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,1.0,,,,,,,,,,,,,
290,PT01M57.00S,2022-03-17T00:37:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612751,57,55,2022-03-17T00:41:37Z,2870000,,,0,,D. Finney-Smith loose ball personal FOUL (3 PF) (Durant 2 FT),"[1627827, 201142]",1610612742.0,DAL,loose ball,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,203591.0,,,,,,3.0,0.0,Durant,201142.0,,,,,
293,PT01M57.00S,2022-03-17T00:37:47.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,58,55,2022-03-17T00:41:37Z,2900000,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
295,PT01M57.00S,2022-03-17T00:37:48.5Z,2,REGULAR,substitution,in,[],203939,,,1610612751,58,55,2022-03-17T00:37:52Z,2920000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M57.00S,2022-03-17T00:37:48.5Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,58,55,2022-03-17T00:38:04Z,2930000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M57.00S,2022-03-17T00:38:13.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,59,55,2022-03-17T00:41:37Z,2940000,,,0,,K. Durant Free Throw 2 of 2 (11 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
298,PT01M48.00S,2022-03-17T00:38:30.2Z,2,REGULAR,3pt,Jump Shot,[],1630182,6.1268068331143235,96.56862745098039,1610612742,59,58,2022-03-17T00:38:34Z,2950000,-233.0,5.0,1,left,J. Green 3PT  (3 PTS) (M. Kleber 2 AST),"[1630182, 1628467]",1610612742.0,DAL,,,,Green,J. Green,,,,,23.29,Made,,,,,,,3.0,M. Kleber,1628467.0,2.0,,,,,,,,,
300,PT01M29.00S,2022-03-17T00:38:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,90.22667542706965,65.44117647058823,1610612751,59,58,2022-03-17T00:38:51Z,2970000,77.0,39.0,1,right,MISS K. Durant 8' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M28.00S,2022-03-17T00:38:49.5Z,2,REGULAR,rebound,offensive,[],1630556,,,1610612751,59,58,2022-03-17T00:38:51Z,2980000,,,0,,K. Edwards REBOUND (Off:1 Def:0),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,300.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
302,PT01M20.00S,2022-03-17T00:38:58.9Z,2,REGULAR,turnover,traveling,[],1630556,,,1610612751,59,58,2022-03-17T00:39:04Z,2990000,,,0,,K. Edwards traveling TURNOVER (1 TO),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,1162.0,1.0,,,,,,,,,,,,,
303,PT01M12.00S,2022-03-17T00:39:17.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,6.1268068331143235,95.58823529411765,1610612742,59,58,2022-03-17T00:41:51Z,3000000,-228.0,5.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M09.00S,2022-03-17T00:39:20.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,59,58,2022-03-17T00:41:22Z,3010000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,303.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
305,PT01M05.00S,2022-03-17T00:39:24.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,41.21222076215506,49.50980392156863,1610612742,59,58,2022-03-17T00:39:29Z,3020000,2.0,335.0,1,left,MISS L. Doncic 33' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,33.49,Missed,,,,,,,,,,,,,,,,,,,
306,PT01M01.00S,2022-03-17T00:39:28.7Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612742,59,58,2022-03-17T00:39:29Z,3030000,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
307,PT00M58.50S,2022-03-17T00:39:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630182,8.492115637319317,38.72549019607843,1610612742,59,58,2022-03-17T00:39:37Z,3040000,56.0,27.0,1,left,MISS J. Green 6' cutting Layup - blocked,"[1630182, 203083]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,6.27,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0,
308,PT00M58.50S,2022-03-17T00:39:32.7Z,2,REGULAR,block,,[],203083,,,1610612742,59,58,2022-03-17T00:39:34Z,3050000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M57.70S,2022-03-17T00:39:33.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,58,2022-03-17T00:39:37Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,
310,PT00M57.70S,2022-03-17T00:39:37.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,59,58,2022-03-17T00:39:37Z,3070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M51.50S,2022-03-17T00:40:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628973,7.966491458607096,60.5392156862745,1610612742,59,58,2022-03-17T00:40:05Z,3080000,-53.0,22.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M49.60S,2022-03-17T00:40:04.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,59,58,2022-03-17T00:40:05Z,3090000,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
313,PT00M47.10S,2022-03-17T00:40:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612751,59,58,2022-03-17T00:40:43Z,3100000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Brown 2 FT),"[1628467, 1628971]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Brown,1628971.0,,,,,
315,PT00M47.10S,2022-03-17T00:40:45.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628971,,,1610612751,60,58,2022-03-17T00:40:45Z,3120000,,,0,,B. Brown Free Throw 1 of 2 (8 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
316,PT00M47.10S,2022-03-17T00:41:02.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628971,,,1610612751,61,58,2022-03-17T00:41:02Z,3130000,,,0,,B. Brown Free Throw 2 of 2 (9 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
317,PT00M24.10S,2022-03-17T00:41:27.0Z,2,REGULAR,3pt,Jump Shot,[],1628973,38.32128777923784,47.794117647058826,1610612742,61,58,2022-03-17T00:42:15Z,3140000,11.0,308.0,1,left,MISS J. Brunson 30' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,30.79,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M23.10S,2022-03-17T00:41:28.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,61,58,2022-03-17T00:42:15Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,,
319,PT00M23.10S,2022-03-17T00:41:32.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,61,58,2022-03-17T00:42:05Z,3160000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,
321,PT00M23.10S,2022-03-17T00:41:44.4Z,2,REGULAR,substitution,out,[],203083,,,1610612751,61,58,2022-03-17T00:41:46Z,3170000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M23.10S,2022-03-17T00:41:44.4Z,2,REGULAR,substitution,in,[],201609,,,1610612751,61,58,2022-03-17T00:41:46Z,3180000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M09.40S,2022-03-17T00:42:17.2Z,2,REGULAR,foul,offensive,['inpenalty'],201142,,,1610612751,61,58,2022-03-17T00:42:24Z,3190000,,,0,,K. Durant offensive FOUL (2 PF),"[201142, 1628467]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,1627961.0,,,,,,2.0,0.0,Kleber,1628467.0,,,,,
325,PT00M09.40S,2022-03-17T00:42:17.2Z,2,REGULAR,turnover,offensive foul,[],201142,,,1610612751,61,58,2022-03-17T00:42:17Z,3210000,,,0,,K. Durant offensive foul TURNOVER (3 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,1627961.0,3.0,,,,,,,,,,,,,
326,PT00M09.40S,2022-03-17T00:42:30.5Z,2,REGULAR,substitution,out,[],201988,,,1610612742,61,58,2022-03-17T00:42:37Z,3220000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M09.40S,2022-03-17T00:42:30.5Z,2,REGULAR,substitution,in,[],1629651,,,1610612742,61,58,2022-03-17T00:42:37Z,3230000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M00.50S,2022-03-17T00:42:55.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,37.53285151116951,51.225490196078425,1610612742,61,58,2022-03-17T00:43:04Z,3240000,-6.0,300.0,1,left,MISS L. Doncic 30' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,30.04,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M00.10S,2022-03-17T00:42:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,61,58,2022-03-17T00:43:04Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2022-03-17T00:43:01.8Z,2,REGULAR,period,end,[],0,,,1610612742,61,58,2022-03-17T00:43:01Z,3260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,out,['startperiod'],1630556,,,1610612742,61,58,2022-03-17T00:58:44Z,3270000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,out,['startperiod'],1629651,,,1610612742,61,58,2022-03-17T00:58:44Z,3280000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,61,58,2022-03-17T00:58:44Z,3290000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612742,61,58,2022-03-17T00:58:44Z,3300000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612742,61,58,2022-03-17T00:58:44Z,3310000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-17T00:57:54.2Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,61,58,2022-03-17T00:58:44Z,3320000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-17T00:58:33.3Z,3,REGULAR,period,start,[],0,,,1610612742,61,58,2022-03-17T00:58:45Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M44.00S,2022-03-17T00:58:49.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,68.67608409986859,70.34313725490196,1610612742,61,58,2022-03-17T00:58:54Z,3340000,102.0,242.0,1,right,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
339,PT11M40.00S,2022-03-17T00:58:53.0Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,61,58,2022-03-17T00:58:54Z,3350000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,338.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
340,PT11M31.00S,2022-03-17T00:59:00.8Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,61,58,2022-03-17T00:59:04Z,3360000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 201988]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,2.0,,,,,,,,,Mills,201988.0,,,
341,PT11M31.00S,2022-03-17T00:59:00.8Z,3,REGULAR,steal,,[],201988,,,1610612751,61,58,2022-03-17T00:59:03Z,3370000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M28.00S,2022-03-17T00:59:04.7Z,3,REGULAR,turnover,bad pass,[],201609,,,1610612751,61,58,2022-03-17T00:59:07Z,3380000,,,0,,G. Dragic bad pass TURNOVER (1 TO),"[201609, 1629029]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,1.0,,,,,,,,,Doncic,1629029.0,,,
343,PT11M28.00S,2022-03-17T00:59:04.7Z,3,REGULAR,steal,,[],1629029,,,1610612742,61,58,2022-03-17T00:59:06Z,3390000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M20.00S,2022-03-17T00:59:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,94.43166885676742,53.67647058823529,1610612742,61,60,2022-03-17T00:59:36Z,3400000,18.0,0.0,1,right,D. Powell Layup (6 PTS) (L. Doncic 4 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.84,Made,,,,,,,6.0,L. Doncic,1629029.0,4.0,,,,,,,,,
346,PT11M20.00S,2022-03-17T00:59:22.5Z,3,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612742,61,60,2022-03-17T00:59:32Z,3420000,,,0,,B. Brown shooting personal FOUL (2 PF) (Powell 1 FT),"[1628971, 203939]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Powell,203939.0,,,,,
348,PT11M20.00S,2022-03-17T00:59:46.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203939,,,1610612742,61,61,2022-03-17T00:59:46Z,3440000,,,0,,D. Powell Free Throw 1 of 1 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
349,PT11M06.00S,2022-03-17T01:00:02.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.652431011826544,50.0,1610612751,63,61,2022-03-17T01:00:06Z,3450000,0.0,10.0,1,left,A. Drummond alley-oop DUNK (12 PTS) (B. Brown 3 AST),"[203083, 1628971]",1610612751.0,BKN,alley-oop,,,Drummond,A. Drummond,,,,,1.0,Made,,,,,,,12.0,B. Brown,1628971.0,3.0,,,,,,,,,
351,PT10M41.00S,2022-03-17T01:00:26.4Z,3,REGULAR,3pt,Jump Shot,[],1627827,92.85479632063075,96.56862745098039,1610612742,63,61,2022-03-17T01:00:30Z,3470000,233.0,15.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M38.00S,2022-03-17T01:00:29.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,63,61,2022-03-17T01:00:30Z,3480000,,,0,,A. Drummond REBOUND (Off:7 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,351.0,14.0,7.0,7.0,,,,,,,,,,,,,,,
353,PT10M19.00S,2022-03-17T01:00:48.7Z,3,REGULAR,2pt,Jump Shot,[],201609,17.16491458607096,30.637254901960787,1610612751,63,61,2022-03-17T01:00:54Z,3490000,97.0,109.0,1,left,MISS G. Dragic 14' fadeaway Shot,[201609],1610612751.0,BKN,fadeaway,,,Dragic,G. Dragic,,,,,14.57,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M17.00S,2022-03-17T01:00:50.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,63,61,2022-03-17T01:01:00Z,3500000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
355,PT10M06.00S,2022-03-17T01:01:03.2Z,3,REGULAR,foul,personal,[],203083,,,1610612742,63,61,2022-03-17T01:01:12Z,3510000,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 1629029]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Doncic,1629029.0,,,,,
357,PT10M04.00S,2022-03-17T01:01:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.85479632063075,49.01960784313725,1610612742,63,63,2022-03-17T01:01:28Z,3530000,-5.0,15.0,1,right,D. Finney-Smith alley-oop Layup (7 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,1.55,Made,,,,,,,7.0,L. Doncic,1629029.0,5.0,,,,,,,,,
359,PT09M50.00S,2022-03-17T01:01:40.7Z,3,REGULAR,violation,kicked ball,[],1629029,,,1610612751,63,63,2022-03-17T01:01:48Z,3550000,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,1627961.0,,,,,,,,,,,,,,
360,PT09M37.00S,2022-03-17T01:02:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,47.30392156862745,1610612751,65,63,2022-03-17T01:02:08Z,3560000,13.0,8.0,1,left,B. Brown driving Layup (11 PTS) (K. Durant 5 AST),"[1628971, 201142]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,1.55,Made,,,,,,,11.0,K. Durant,201142.0,5.0,,,,,,,,,
362,PT09M20.00S,2022-03-17T01:02:24.7Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612742,65,63,2022-03-17T01:02:47Z,3580000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Doncic 2 FT),"[203083, 1629029]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,1162.0,,,,,,3.0,0.0,Doncic,1629029.0,,,,,
364,PT09M20.00S,2022-03-17T01:03:06.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,65,64,2022-03-17T01:03:06Z,3600000,,,0,,L. Doncic Free Throw 1 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
365,PT09M20.00S,2022-03-17T01:03:28.3Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,65,65,2022-03-17T01:03:28Z,3610000,,,0,,L. Doncic Free Throw 2 of 2 (26 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
366,PT09M03.00S,2022-03-17T01:03:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,9.280551905387648,46.568627450980394,1610612751,65,65,2022-03-17T01:03:55Z,3620000,17.0,35.0,1,left,MISS B. Brown cutting Layup - blocked,"[1628971, 203939]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,3.87,Missed,,,,,,,,,,,,,,,,,Powell,203939.0,
367,PT09M03.00S,2022-03-17T01:03:46.9Z,3,REGULAR,block,,[],203939,,,1610612751,65,65,2022-03-17T01:04:00Z,3630000,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M03.00S,2022-03-17T01:03:46.9Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612751,65,65,2022-03-17T01:04:38Z,3640000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,366.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
