actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
345,PT01M49.00S,2025-10-28T01:11:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,23.99802890932983,11.029411764705882,1610612738,46,58,2025-10-28T01:11:29Z,3420000,False,195.0,173.0,1,left,A. Simons 26' 3PT  (8 PTS) (J. Brown 4 AST),"[1629014, 1627759]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.07,Made,8.0,J. Brown,1627759.0,4.0,,,,,,,,,,,,,,
347,PT01M34.00S,2025-10-28T01:11:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.51182654402102,54.166666666666664,1610612740,46,58,2025-10-28T01:12:03Z,3440000,False,21.0,8.0,1,right,MISS J. Poole driving Layup,[1629673],1610612740.0,NOP,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
348,PT01M34.00S,2025-10-28T01:11:41.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,46,58,2025-10-28T01:12:03Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,347.0,,,,,,,,,,,,,
349,PT01M34.00S,2025-10-28T01:11:52.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612740,46,58,2025-10-28T01:12:38Z,3460000,False,,,0,,J. Brown loose ball personal FOUL (3 PF) (Missi 2 FT),"[1627759, 1642274]",1610612738.0,BOS,loose ball,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,3.0,0.0,Missi,1642274.0,,
351,PT01M34.00S,2025-10-28T01:12:08.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627759,,,1610612740,46,58,2025-10-28T01:12:14Z,3480000,False,,,0,,J. Brown technical FOUL (1 Tech),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,204058.0,,3.0,1.0,,,,
352,PT01M34.00S,2025-10-28T01:12:29.2Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612740,47,58,2025-10-28T01:12:29Z,3490000,False,,,0,,J. Poole technical Free Throw 1 of 1 (9 PTS),[1629673],1610612740.0,NOP,technical,,,Poole,J. Poole,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
353,PT01M34.00S,2025-10-28T01:13:02.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642274,,,1610612740,48,58,2025-10-28T01:13:02Z,3500000,False,,,0,,Y. Missi Free Throw 1 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
354,PT01M34.00S,2025-10-28T01:13:03.6Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,48,58,2025-10-28T01:13:11Z,3510000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M34.00S,2025-10-28T01:13:03.6Z,2,REGULAR,substitution,out,[],1627759,,,1610612740,48,58,2025-10-28T01:13:11Z,3520000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M34.00S,2025-10-28T01:13:03.6Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,48,58,2025-10-28T01:13:11Z,3530000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M34.00S,2025-10-28T01:13:03.6Z,2,REGULAR,substitution,in,[],1630573,,,1610612740,48,58,2025-10-28T01:13:11Z,3540000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M34.00S,2025-10-28T01:13:27.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642274,,,1610612740,49,58,2025-10-28T01:13:27Z,3550000,False,,,0,,Y. Missi Free Throw 2 of 2 (4 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
359,PT01M23.00S,2025-10-28T01:13:39.5Z,2,REGULAR,3pt,Jump Shot,[],1629014,32.670827858081466,62.5,1610612738,49,61,2025-10-28T01:13:44Z,3560000,False,-62.0,255.0,1,left,A. Simons 26' 3PT pullup (11 PTS),[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,26.22,Made,11.0,,,,,,,,,,,,,,,,,
360,PT01M10.00S,2025-10-28T01:13:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630631,69.07030223390277,72.54901960784314,1610612740,49,61,2025-10-28T01:14:03Z,3570000,False,113.0,238.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
361,PT01M07.00S,2025-10-28T01:13:55.2Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,49,61,2025-10-28T01:13:55Z,3580000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,360.0,,,4.0,2.0,2.0,,,,,,,,
362,PT01M04.00S,2025-10-28T01:13:58.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,96.5341655716163,95.09803921568627,1610612740,52,61,2025-10-28T01:14:05Z,3590000,False,225.0,-20.0,1,right,J. Poole 3PT  (12 PTS) (T. Murphy III 3 AST),"[1629673, 1630530]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,22.64,Made,12.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,
364,PT00M48.30S,2025-10-28T01:14:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629014,31.488173455978973,72.79411764705883,1610612738,52,61,2025-10-28T01:14:19Z,3610000,False,-114.0,243.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
365,PT00M45.90S,2025-10-28T01:14:18.3Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,52,61,2025-10-28T01:14:18Z,3620000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,364.0,,,1.0,1.0,0.0,,,,,,,,
366,PT00M39.60S,2025-10-28T01:14:32.1Z,2,REGULAR,foul,offensive,[],1642274,,,1610612740,52,61,2025-10-28T01:14:45Z,3630000,False,,,0,,Y. Missi offensive FOUL (1 PF),"[1642274, 1630214]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Tillman,1630214.0,,
368,PT00M39.60S,2025-10-28T01:14:32.1Z,2,REGULAR,turnover,offensive foul,[],1642274,,,1610612740,52,61,2025-10-28T01:14:32Z,3650000,False,,,0,,Y. Missi offensive foul TURNOVER (1 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
369,PT00M32.70S,2025-10-28T01:14:52.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,17.296320630749015,59.068627450980394,1610612738,52,63,2025-10-28T01:15:03Z,3660000,False,-45.0,110.0,1,left,P. Pritchard 11' step back Jump Shot (12 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,12.0,,,,,,,,,,,,,,,,,
370,PT00M10.60S,2025-10-28T01:15:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612740,52,63,2025-10-28T01:15:31Z,3670000,False,,,0,,D. White shooting personal FOUL (2 PF) (Missi 2 FT),"[1628401, 1642274]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201245.0,,2.0,0.0,Missi,1642274.0,,
372,PT00M10.60S,2025-10-28T01:15:45.2Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,53,63,2025-10-28T01:15:45Z,3690000,False,,,0,,Y. Missi Free Throw 1 of 2 (5 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
373,PT00M10.60S,2025-10-28T01:15:46.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612740,53,63,2025-10-28T01:15:59Z,3700000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M10.60S,2025-10-28T01:15:46.0Z,2,REGULAR,substitution,in,[],1642847,,,1610612740,53,63,2025-10-28T01:15:59Z,3710000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M10.60S,2025-10-28T01:16:11.7Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,54,63,2025-10-28T01:16:11Z,3720000,False,,,0,,Y. Missi Free Throw 2 of 2 (6 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
376,PT00M01.40S,2025-10-28T01:16:30.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612738,54,63,2025-10-28T01:16:39Z,3730000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Pritchard 2 FT),"[1630530, 1630202]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,2.0,0.0,Pritchard,1630202.0,,
378,PT00M01.40S,2025-10-28T01:16:52.8Z,2,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,54,64,2025-10-28T01:16:52Z,3750000,False,,,0,,P. Pritchard Free Throw 1 of 2 (13 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
379,PT00M01.40S,2025-10-28T01:16:54.6Z,2,REGULAR,substitution,out,[],1642274,,,1610612738,54,64,2025-10-28T01:16:58Z,3760000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT00M01.40S,2025-10-28T01:16:54.6Z,2,REGULAR,substitution,in,[],1629673,,,1610612738,54,64,2025-10-28T01:16:58Z,3770000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT00M01.40S,2025-10-28T01:17:14.6Z,2,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,54,65,2025-10-28T01:17:14Z,3780000,False,,,0,,P. Pritchard Free Throw 2 of 2 (14 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
382,PT00M00.40S,2025-10-28T01:17:22.9Z,2,REGULAR,heave,,[],0,,,1610612740,54,65,2025-10-28T01:17:37Z,3790000,False,,,0,,NOP Heave,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,72.38,,,,,,,,,,,,,,,,,,,
383,PT00M00.10S,2025-10-28T01:17:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,54,65,2025-10-28T01:17:37Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,382.0,,,,,,,,,,,,,
384,PT00M00.00S,2025-10-28T01:17:32.4Z,2,REGULAR,period,end,[],0,,,1610612740,54,65,2025-10-28T01:17:32Z,3810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,54,65,2025-10-28T01:32:35Z,3820000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,54,65,2025-10-28T01:32:35Z,3830000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,out,['startperiod'],1629014,,,1610612740,54,65,2025-10-28T01:32:35Z,3840000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,out,['startperiod'],1630214,,,1610612740,54,65,2025-10-28T01:32:35Z,3850000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,out,['startperiod'],1630573,,,1610612740,54,65,2025-10-28T01:32:35Z,3860000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,54,65,2025-10-28T01:32:35Z,3870000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,54,65,2025-10-28T01:32:35Z,3880000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,in,['startperiod'],1629674,,,1610612740,54,65,2025-10-28T01:32:35Z,3890000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,in,['startperiod'],1631169,,,1610612740,54,65,2025-10-28T01:32:35Z,3900000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2025-10-28T01:32:16.0Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612740,54,65,2025-10-28T01:32:35Z,3910000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2025-10-28T01:32:41.1Z,3,REGULAR,period,start,[],0,,,1610612740,54,65,2025-10-28T01:32:41Z,3930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT11M43.00S,2025-10-28T01:32:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,15.062417871222076,62.00980392156863,1610612740,54,65,2025-10-28T01:33:23Z,3940000,False,-60.0,89.0,1,left,MISS J. Poole 10' turnaround Shot,[1629673],1610612740.0,NOP,turnaround,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,10.74,Missed,,,,,,,,,,,,,,,,,,
398,PT11M41.00S,2025-10-28T01:32:58.6Z,3,REGULAR,rebound,offensive,[],1629673,,,1610612740,54,65,2025-10-28T01:33:30Z,3950000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,397.0,,,2.0,1.0,1.0,,,,,,,,
399,PT11M40.00S,2025-10-28T01:33:06.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629673,11.563731931668856,57.00827205882353,1610612740,56,65,2025-10-28T01:33:47Z,3960000,False,-35.0,56.0,1,left,J. Poole 6' tip Layup (14 PTS),[1629673],1610612740.0,NOP,tip,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,14.0,,,,,,,,,,,,,,,,,
400,PT11M25.00S,2025-10-28T01:33:15.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,71.17279894875165,77.45098039215686,1610612738,56,65,2025-10-28T01:33:22Z,3970000,False,137.0,218.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
401,PT11M25.00S,2025-10-28T01:33:15.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,56,65,2025-10-28T01:33:22Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,400.0,,,,,,,,,,,,,
402,PT11M25.00S,2025-10-28T01:33:21.5Z,3,REGULAR,foul,personal,[],1642274,,,1610612738,56,65,2025-10-28T01:33:31Z,3990000,False,,,0,,Y. Missi loose ball personal FOUL (2 PF),"[1642274, 1629674]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,2.0,0.0,Queta,1629674.0,,
404,PT11M12.00S,2025-10-28T01:33:50.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,82.7365308804205,73.0392156862745,1610612738,56,67,2025-10-28T01:34:02Z,4010000,False,115.0,110.0,1,right,J. Brown 15' pullup Jump Shot (13 PTS) (P. Pritchard 4 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,15.91,Made,13.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,,,
406,PT11M02.00S,2025-10-28T01:34:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.046649145860711,58.333333333333336,1610612740,56,67,2025-10-28T01:34:35Z,4030000,False,-42.0,14.0,1,left,MISS H. Jones driving finger roll Layup,[1630529],1610612740.0,NOP,driving finger roll,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
407,PT11M02.00S,2025-10-28T01:34:00.1Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,56,67,2025-10-28T01:34:05Z,4040000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,406.0,,,5.0,2.0,3.0,,,,,,,,
408,PT10M58.00S,2025-10-28T01:34:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,58,67,2025-10-28T01:34:04Z,4050000,False,0.0,0.0,1,left,Y. Missi tip Layup (8 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
409,PT10M49.00S,2025-10-28T01:34:20.2Z,3,REGULAR,foul,personal,[],1630529,,,1610612738,58,67,2025-10-28T01:34:28Z,4060000,False,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1628401]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1628485.0,,4.0,0.0,White,1628401.0,,
411,PT10M49.00S,2025-10-28T01:34:41.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612738,58,67,2025-10-28T01:34:44Z,4080000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT10M49.00S,2025-10-28T01:34:41.2Z,3,REGULAR,substitution,in,[],1630180,,,1610612738,58,67,2025-10-28T01:34:44Z,4090000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT10M37.00S,2025-10-28T01:35:04.3Z,3,REGULAR,3pt,Jump Shot,[],1628401,90.09526938239159,94.36274509803921,1610612738,58,67,2025-10-28T01:35:10Z,4100000,False,222.0,41.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
414,PT10M36.00S,2025-10-28T01:35:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,58,67,2025-10-28T01:35:10Z,4110000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,413.0,,,,,,,,,,,,,
416,PT10M24.00S,2025-10-28T01:35:27.2Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612740,58,67,2025-10-28T01:35:31Z,4130000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1630202]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Pritchard,1630202.0
417,PT10M24.00S,2025-10-28T01:35:27.2Z,3,REGULAR,steal,,[],1630202,,,1610612738,58,67,2025-10-28T01:35:29Z,4140000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
418,PT10M19.00S,2025-10-28T01:35:31.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631169,93.9060446780552,50.98039215686274,1610612738,58,69,2025-10-28T01:35:37Z,4150000,False,5.0,5.0,1,right,J. Minott running DUNK (13 PTS) (P. Pritchard 5 AST),"[1631169, 1630202]",1610612738.0,BOS,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,0.69,Made,13.0,P. Pritchard,1630202.0,5.0,,,,,,,,,,,,,,
420,PT10M04.00S,2025-10-28T01:35:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,17.427726675427067,94.36274509803921,1610612740,58,69,2025-10-28T01:35:50Z,4170000,False,-222.0,111.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
421,PT10M02.00S,2025-10-28T01:35:48.0Z,3,REGULAR,rebound,defensive,[],1631169,,,1610612738,58,69,2025-10-28T01:35:50Z,4180000,False,,,0,,J. Minott REBOUND (Off:2 Def:6),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,420.0,,,8.0,6.0,2.0,,,,,,,,
422,PT09M55.00S,2025-10-28T01:35:55.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,87.07293035479631,3.9215686274509802,1610612738,58,69,2025-10-28T01:36:03Z,4190000,False,-230.0,69.0,1,right,MISS D. White 24' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
423,PT09M53.00S,2025-10-28T01:35:57.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,58,69,2025-10-28T01:36:03Z,4200000,False,,,0,,Y. Missi REBOUND (Off:3 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,422.0,,,6.0,3.0,3.0,,,,,,,,
424,PT09M50.00S,2025-10-28T01:36:02.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642847,6.258212877792378,60.29411764705882,1610612740,58,69,2025-10-28T01:36:43Z,4210000,False,-51.0,6.0,1,left,MISS J. Fears running Layup - blocked,"[1642847, 1629674]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,Queta,1629674.0,,,,,,,,,,,
425,PT09M50.00S,2025-10-28T01:36:02.8Z,3,REGULAR,block,,[],1629674,,,1610612740,58,69,2025-10-28T01:36:06Z,4220000,False,,,0,,N. Queta BLOCK (3 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT09M49.00S,2025-10-28T01:36:03.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,58,69,2025-10-28T01:36:12Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,424.0,,,,,,,,,,,,,
428,PT09M39.00S,2025-10-28T01:36:34.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630530,17.16491458607096,51.71568627450981,1610612740,58,69,2025-10-28T01:36:43Z,4250000,False,-9.0,109.0,1,left,MISS T. Murphy III 10' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,10.92,Missed,,,,,,,,,,,,,,,,,,
429,PT09M37.00S,2025-10-28T01:36:36.6Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,58,69,2025-10-28T01:36:43Z,4260000,False,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,428.0,,,6.0,6.0,0.0,,,,,,,,
430,PT09M35.00S,2025-10-28T01:36:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,93.64323258869908,53.67647058823529,1610612738,58,69,2025-10-28T01:37:20Z,4270000,False,18.0,7.0,1,right,MISS P. Pritchard running finger roll Layup,[1630202],1610612738.0,BOS,running finger roll,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
