actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
265,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,45,63,2025-11-18T01:57:53Z,2630000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,in,[],1642382,,,1610612760,45,63,2025-11-18T01:57:53Z,2640000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M56.00S,2025-11-18T01:56:53.9Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,45,63,2025-11-18T01:57:53Z,2650000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M34.00S,2025-11-18T01:58:25.1Z,2,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,45,63,2025-11-18T01:58:32Z,2660000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631119],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,1627541.0,,,,,,,,,
269,PT04M23.00S,2025-11-18T01:58:43.3Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612740,45,63,2025-11-18T01:58:51Z,2670000,False,,,0,,A. Mitchell shooting personal FOUL (2 PF) (McGowens 2 FT),"[1642349, 1631121]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,2.0,0.0,McGowens,1631121.0,,,,,
271,PT04M23.00S,2025-11-18T01:59:06.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631121,,,1610612740,46,63,2025-11-18T01:59:06Z,2690000,False,,,0,,B. McGowens Free Throw 1 of 2 (3 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
272,PT04M23.00S,2025-11-18T01:59:20.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631121,,,1610612740,47,63,2025-11-18T01:59:20Z,2700000,False,,,0,,B. McGowens Free Throw 2 of 2 (4 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
273,PT04M06.00S,2025-11-18T01:59:41.3Z,2,REGULAR,foul,personal,[],1642847,,,1610612760,47,63,2025-11-18T01:59:55Z,2710000,False,,,0,,J. Fears personal FOUL (2 PF),"[1642847, 1629652]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,2.0,0.0,Dort,1629652.0,,,,,
275,PT04M04.00S,2025-11-18T02:00:03.5Z,2,REGULAR,foul,personal,[],1631121,,,1610612760,47,63,2025-11-18T02:00:11Z,2730000,False,,,0,,B. McGowens personal FOUL (2 PF),"[1631121, 1628983]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627962.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
277,PT04M04.00S,2025-11-18T02:00:22.2Z,2,REGULAR,substitution,out,[],1631121,,,1610612760,47,63,2025-11-18T02:00:27Z,2750000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M04.00S,2025-11-18T02:00:22.2Z,2,REGULAR,substitution,in,[],1630530,,,1610612760,47,63,2025-11-18T02:00:27Z,2760000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M03.00S,2025-11-18T02:00:43.7Z,2,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,47,63,2025-11-18T02:00:50Z,2770000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (2 TO),[1631119],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,1627541.0,,,,,,,,,
280,PT03M52.00S,2025-11-18T02:01:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,82.86793692509855,4.166666666666666,1610612740,47,63,2025-11-18T02:01:21Z,2780000,False,-229.0,109.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
281,PT03M48.00S,2025-11-18T02:01:20.2Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,47,63,2025-11-18T02:01:21Z,2790000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,280.0,,,,,,,,,,,,,3.0,3.0,0.0,,
282,PT03M40.00S,2025-11-18T02:01:27.5Z,2,REGULAR,3pt,Jump Shot,[],1642382,32.53942181340342,47.30392156862745,1610612760,47,63,2025-11-18T02:01:36Z,2800000,False,13.0,253.0,1,left,MISS B. Carlson 25' 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
283,PT03M33.00S,2025-11-18T02:01:34.5Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,47,63,2025-11-18T02:01:36Z,2810000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,282.0,,,,,,,,,,,,,2.0,2.0,0.0,,
284,PT03M25.00S,2025-11-18T02:01:41.8Z,2,REGULAR,2pt,Jump Shot,[],1630529,88.91261498028909,32.35294117647059,1610612740,47,63,2025-11-18T02:01:52Z,2820000,False,-88.0,52.0,1,right,MISS H. Jones 10' driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,10.22,Missed,,,,,,,,,,,,,,,,,,
285,PT03M17.00S,2025-11-18T02:01:50.1Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,47,63,2025-11-18T02:01:50Z,2830000,False,,,0,,D. Queen REBOUND (Off:2 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,284.0,,,,,,,,,,,,,2.0,0.0,2.0,,
286,PT03M11.00S,2025-11-18T02:01:56.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,93.38042049934296,46.07843137254902,1610612740,47,63,2025-11-18T02:02:04Z,2840000,False,-20.0,10.0,1,right,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
287,PT03M07.00S,2025-11-18T02:02:01.0Z,2,REGULAR,rebound,offensive,[],1631255,,,1610612740,47,63,2025-11-18T02:02:01Z,2850000,False,,,0,,K. Matković REBOUND (Off:1 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,286.0,,,,,,,,,,,,,3.0,2.0,1.0,,
288,PT03M07.00S,2025-11-18T02:02:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631255,94.40999984741211,50.0,1610612740,49,63,2025-11-18T02:02:01Z,2860000,False,0.0,0.0,1,right,K. Matković putback DUNK (8 PTS),[1631255],1610612740.0,NOP,putback,,,Matković,K. Matković,,,,,Mid-Range,8-16 Left,0.0,Made,,8.0,,,,,,,,,,,,,,,,
289,PT03M02.00S,2025-11-18T02:02:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,7.30946123521682,52.94117647058824,1610612760,49,65,2025-11-18T02:02:12Z,2870000,False,-15.0,16.0,1,left,A. Mitchell driving Layup (6 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,2.19,Made,,6.0,,,,,,,,,,,,,,,,
290,PT02M50.00S,2025-11-18T02:02:20.3Z,2,REGULAR,foul,offensive,[],1642852,,,1610612740,49,65,2025-11-18T02:02:33Z,2880000,False,,,0,,D. Queen offensive FOUL (2 PF),"[1642852, 1629652]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627541.0,2.0,0.0,Dort,1629652.0,,,,,
292,PT02M50.00S,2025-11-18T02:02:20.3Z,2,REGULAR,turnover,offensive foul,[],1642852,,,1610612740,49,65,2025-11-18T02:02:20Z,2900000,False,,,0,,D. Queen offensive foul TURNOVER (2 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,1627541.0,,,,,,,,,
293,PT02M50.00S,2025-11-18T02:02:39.1Z,2,REGULAR,substitution,out,[],1642382,,,1610612760,49,65,2025-11-18T02:02:42Z,2910000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M50.00S,2025-11-18T02:02:39.1Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,49,65,2025-11-18T02:02:42Z,2920000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M38.00S,2025-11-18T02:02:57.3Z,2,REGULAR,foul,offensive,[],1631119,,,1610612760,49,65,2025-11-18T02:03:25Z,2930000,False,,,0,,J. Williams offensive FOUL (2 PF),"[1631119, 1642852]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,2.0,0.0,Queen,1642852.0,,,,,
297,PT02M38.00S,2025-11-18T02:02:57.3Z,2,REGULAR,turnover,offensive foul,[],1631119,,,1610612760,49,65,2025-11-18T02:02:57Z,2950000,False,,,0,,J. Williams offensive foul TURNOVER (3 TO),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,202037.0,,,,,,,,,
298,PT02M23.00S,2025-11-18T02:03:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,90.75229960578186,48.03921568627451,1610612740,49,65,2025-11-18T02:03:36Z,2960000,False,-10.0,34.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
299,PT02M20.00S,2025-11-18T02:03:33.0Z,2,REGULAR,rebound,offensive,[],1642852,,,1610612740,49,65,2025-11-18T02:03:36Z,2970000,False,,,0,,D. Queen REBOUND (Off:3 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,298.0,,,,,,,,,,,,,3.0,0.0,3.0,,
300,PT02M20.00S,2025-11-18T02:03:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642852,94.40999984741211,50.0,1610612740,51,65,2025-11-18T02:03:33Z,2980000,False,0.0,0.0,1,right,D. Queen tip Layup (4 PTS),[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,0.0,Made,,4.0,,,,,,,,,,,,,,,,
301,PT01M59.00S,2025-11-18T02:03:56.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612760,51,65,2025-11-18T02:04:03Z,2990000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630530, 1642349]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,2.0,0.0,Mitchell,1642349.0,,,,,
303,PT01M59.00S,2025-11-18T02:04:24.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630530,,,1610612760,51,65,2025-11-18T02:04:32Z,3010000,False,,,0,,T. Murphy III technical FOUL (1 Tech),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,1627962.0,2.0,1.0,,,,,,,
304,PT01M59.00S,2025-11-18T02:04:34.9Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,51,66,2025-11-18T02:04:34Z,3020000,False,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (12 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
305,PT01M59.00S,2025-11-18T02:04:55.2Z,2,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,51,67,2025-11-18T02:04:55Z,3030000,False,,,0,,A. Mitchell Free Throw 1 of 2 (7 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
306,PT01M59.00S,2025-11-18T02:05:08.9Z,2,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,51,68,2025-11-18T02:05:08Z,3040000,False,,,0,,A. Mitchell Free Throw 2 of 2 (8 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
308,PT01M43.00S,2025-11-18T02:05:31.7Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612740,51,68,2025-11-18T02:05:37Z,3060000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Jones 2 FT),"[1628983, 1630529]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,2.0,0.0,Jones,1630529.0,,,,,
310,PT01M43.00S,2025-11-18T02:05:50.6Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,52,68,2025-11-18T02:05:50Z,3080000,False,,,0,,H. Jones Free Throw 1 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
311,PT01M43.00S,2025-11-18T02:06:08.8Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,53,68,2025-11-18T02:06:08Z,3090000,False,,,0,,H. Jones Free Throw 2 of 2 (2 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
312,PT01M39.00S,2025-11-18T02:06:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612760,53,68,2025-11-18T02:06:25Z,3100000,False,,,0,,T. Murphy III shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1630530, 1642349]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627541.0,3.0,1.0,Mitchell,1642349.0,,,,,
314,PT01M39.00S,2025-11-18T02:06:42.6Z,2,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,53,68,2025-11-18T02:06:42Z,3120000,False,,,0,,MISS A. Mitchell Free Throw 1 of 2,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT01M39.00S,2025-11-18T02:06:42.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,53,68,2025-11-18T02:06:42Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
316,PT01M39.00S,2025-11-18T02:06:45.0Z,2,REGULAR,substitution,out,[],1630530,,,1610612760,53,68,2025-11-18T02:06:53Z,3140000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M39.00S,2025-11-18T02:06:45.0Z,2,REGULAR,substitution,in,[],1631121,,,1610612760,53,68,2025-11-18T02:06:53Z,3150000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M39.00S,2025-11-18T02:07:07.1Z,2,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,53,69,2025-11-18T02:07:07Z,3160000,False,,,0,,A. Mitchell Free Throw 2 of 2 (9 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
319,PT01M25.00S,2025-11-18T02:07:25.4Z,2,REGULAR,foul,offensive,['inpenalty'],1642852,,,1610612740,53,69,2025-11-18T02:07:35Z,3170000,False,,,0,,D. Queen charge offensive FOUL (3 PF),"[1642852, 1631119]",1610612740.0,NOP,charge,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627541.0,3.0,0.0,Williams,1631119.0,,,,,
321,PT01M25.00S,2025-11-18T02:07:25.4Z,2,REGULAR,turnover,offensive foul,[],1642852,,,1610612740,53,69,2025-11-18T02:07:25Z,3190000,False,,,0,,D. Queen offensive foul TURNOVER (3 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,,,1627541.0,,,,,,,,,
322,PT01M25.00S,2025-11-18T02:07:40.7Z,2,REGULAR,substitution,out,[],1642852,,,1610612760,53,69,2025-11-18T02:07:43Z,3200000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M25.00S,2025-11-18T02:07:40.7Z,2,REGULAR,substitution,in,[],1642274,,,1610612760,53,69,2025-11-18T02:07:43Z,3210000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M12.00S,2025-11-18T02:08:04.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642349,30.699737187910642,33.33333333333333,1610612760,53,69,2025-11-18T02:08:12Z,3220000,False,83.0,236.0,1,left,MISS A. Mitchell 25' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
325,PT01M08.00S,2025-11-18T02:08:08.9Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,53,69,2025-11-18T02:08:12Z,3230000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,324.0,,,,,,,,,,,,,1.0,1.0,0.0,,
353,PT01M03.00S,2025-11-18T02:10:08.1Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,53,69,2025-11-18T02:35:04Z,3275000,False,,,0,,H. Jones bad pass TURNOVER (3 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,3.0,,,202037.0,,,,,,,,,
330,PT01M03.00S,2025-11-18T02:11:19.0Z,2,REGULAR,substitution,out,[],1631121,,,1610612760,53,69,2025-11-18T02:21:44Z,3280000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M03.00S,2025-11-18T02:11:19.0Z,2,REGULAR,substitution,out,[],1642349,,,1610612760,53,69,2025-11-18T02:21:44Z,3290000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M03.00S,2025-11-18T02:11:19.0Z,2,REGULAR,substitution,in,[],1630530,,,1610612760,53,69,2025-11-18T02:21:44Z,3300000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M03.00S,2025-11-18T02:11:19.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,53,69,2025-11-18T02:21:44Z,3310000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M43.60S,2025-11-18T02:11:46.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629652,17.0335085413929,47.05882352941176,1610612760,53,69,2025-11-18T02:21:44Z,3320000,False,15.0,108.0,1,left,MISS L. Dort 10' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,,,,,,,,,,
335,PT00M41.60S,2025-11-18T02:11:48.8Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,53,69,2025-11-18T02:11:48Z,3330000,False,,,0,,K. Matković REBOUND (Off:1 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,334.0,,,,,,,,,,,,,4.0,3.0,1.0,,
336,PT00M34.90S,2025-11-18T02:11:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.72339027595268,47.549019607843135,1610612740,53,69,2025-11-18T02:12:19Z,3340000,False,-12.0,16.0,1,right,MISS J. Fears driving finger roll Layup,[1642847],1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
337,PT00M34.80S,2025-11-18T02:11:55.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,53,69,2025-11-18T02:12:11Z,3350000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,336.0,,,,,,,,,,,,,,,,,
339,PT00M21.10S,2025-11-18T02:12:17.3Z,2,REGULAR,turnover,bad pass,[],1631119,,,1610612760,53,69,2025-11-18T02:12:24Z,3370000,False,,,0,,J. Williams bad pass TURNOVER (4 TO),"[1631119, 1630529]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,Jones,1630529.0,,,,,,,,,,
340,PT00M21.10S,2025-11-18T02:12:17.3Z,2,REGULAR,steal,,[],1630529,,,1610612740,53,69,2025-11-18T02:12:19Z,3380000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT00M04.90S,2025-11-18T02:12:35.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,89.43823915900131,52.450980392156865,1610612740,55,69,2025-11-18T02:12:46Z,3390000,False,12.0,47.0,1,right,J. Fears driving Layup (11 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,11.0,,,,,,,,,,,,,,,,
342,PT00M04.90S,2025-11-18T02:12:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629652,,,1610612740,55,69,2025-11-18T02:12:48Z,3400000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Fears 1 FT),"[1629652, 1642847]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,2.0,0.0,Fears,1642847.0,,,,,
344,PT00M04.90S,2025-11-18T02:12:53.8Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,55,69,2025-11-18T02:13:01Z,3420000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.90S,2025-11-18T02:12:53.8Z,2,REGULAR,substitution,out,[],1629652,,,1610612740,55,69,2025-11-18T02:13:01Z,3430000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M04.90S,2025-11-18T02:12:53.8Z,2,REGULAR,substitution,in,[],1642877,,,1610612740,55,69,2025-11-18T02:13:01Z,3440000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M04.90S,2025-11-18T02:12:53.8Z,2,REGULAR,substitution,in,[],1642349,,,1610612740,55,69,2025-11-18T02:13:01Z,3450000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M04.90S,2025-11-18T02:13:19.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642847,,,1610612740,56,69,2025-11-18T02:13:19Z,3460000,False,,,0,,J. Fears Free Throw 1 of 1 (12 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
349,PT00M00.00S,2025-11-18T02:13:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,11.251642575558476,44.85294117647059,1610612760,56,69,2025-11-18T02:13:40Z,3470000,False,26.0,53.0,1,left,MISS A. Mitchell driving Layup - blocked,"[1642349, 1642274]",1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
350,PT00M00.00S,2025-11-18T02:13:28.4Z,2,REGULAR,block,,[],1642274,,,1610612760,56,69,2025-11-18T02:13:34Z,3480000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2025-11-18T02:13:28.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,56,69,2025-11-18T02:13:40Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,349.0,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2025-11-18T02:13:58.7Z,2,REGULAR,period,end,[],0,,,1610612760,56,69,2025-11-18T02:13:58Z,3500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
