actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
513,PT02M01.00S,2026-01-22T02:46:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.1268068331143235,45.83333333333333,1610612740,80,89,2026-01-22T02:46:11Z,5050000,False,21.0,5.0,1,left,MISS J. Poole driving Layup,[1629673],1610612740.0,NOP,driving,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,
514,PT02M00.00S,2026-01-22T02:46:05.9Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,80,89,2026-01-22T02:50:41Z,5060000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,,,,,,,,,,513.0,2.0,1.0,1.0,,,,,,
515,PT02M00.00S,2026-01-22T02:46:09.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,5.590000152587891,50.0,1610612740,82,89,2026-01-22T02:50:49Z,5070000,False,0.0,0.0,1,left,K. Looney putback Layup (2 PTS),[1626172],1610612740.0,NOP,putback,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,
516,PT01M33.00S,2026-01-22T02:46:34.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,82,89,2026-01-22T02:46:43Z,5080000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,1628171.0,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
517,PT01M14.00S,2026-01-22T02:47:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642274,11.383048620236531,50.98039215686274,1610612740,82,89,2026-01-22T02:51:55Z,5090000,False,-5.0,55.0,1,left,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,,,,,Missi,Y. Missi,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,
518,PT01M13.00S,2026-01-22T02:47:07.4Z,3,REGULAR,rebound,offensive,[],1642877,,,1610612740,82,89,2026-01-22T02:51:55Z,5100000,False,,,0,,M. Peavy REBOUND (Off:3 Def:2),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,In The Paint (Non-RA),0-8 Center,,,,,,,,,,517.0,5.0,2.0,3.0,,,,,,
519,PT01M13.00S,2026-01-22T02:47:10.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642877,5.590000152587891,50.0,1610612740,84,89,2026-01-22T02:52:11Z,5110000,False,0.0,0.0,1,left,M. Peavy tip Layup (12 PTS),[1642877],1610612740.0,NOP,tip,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,
520,PT00M54.80S,2026-01-22T02:47:22.9Z,3,REGULAR,2pt,Jump Shot,[],1642450,81.42247043363994,76.47058823529412,1610612765,84,89,2026-01-22T02:47:32Z,5120000,False,132.0,122.0,1,right,MISS D. Jenkins 18' pullup Shot,[1642450],1610612765.0,DET,pullup,,,,,,,Jenkins,D. Jenkins,Mid-Range,16-24 Right Center,18.01,Missed,,,,,,,,,,,,,,,,,
521,PT00M53.10S,2026-01-22T02:47:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,84,89,2026-01-22T02:47:32Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,520.0,,,,,,,,,
523,PT00M53.10S,2026-01-22T02:47:33.9Z,3,REGULAR,substitution,out,[],1642450,,,1610612765,84,89,2026-01-22T02:47:42Z,5150000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,
524,PT00M53.10S,2026-01-22T02:47:33.9Z,3,REGULAR,substitution,in,[],1631204,,,1610612765,84,89,2026-01-22T02:47:42Z,5160000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,
526,PT00M45.60S,2026-01-22T02:48:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641842,94.43166885676742,51.9607843137255,1610612765,84,89,2026-01-22T02:48:26Z,5180000,False,10.0,0.0,1,right,MISS R. Holland II driving Layup,[1641842],1610612765.0,DET,driving,,,,,,,Holland II,R. Holland II,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,
528,PT00M42.40S,2026-01-22T02:48:22.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,84,89,2026-01-22T02:48:26Z,5200000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,,,,,,,,,,526.0,3.0,2.0,1.0,,,,,,
529,PT00M40.30S,2026-01-22T02:48:24.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642877,25.837713534822605,15.931372549019606,1610612740,84,89,2026-01-22T02:48:34Z,5210000,False,170.0,190.0,1,left,MISS M. Peavy 25' running 3PT,[1642877],1610612740.0,NOP,running,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,
530,PT00M35.30S,2026-01-22T02:48:29.5Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,84,89,2026-01-22T02:48:34Z,5220000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Right Center,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,
531,PT00M28.60S,2026-01-22T02:48:36.1Z,3,REGULAR,3pt,Jump Shot,[],202699,73.27529566360053,84.80392156862744,1610612765,84,89,2026-01-22T02:48:40Z,5230000,False,174.0,199.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,
532,PT00M25.00S,2026-01-22T02:48:39.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,84,89,2026-01-22T02:48:40Z,5240000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Above the Break 3,24+ Right Center,,,,,,,,,,531.0,4.0,3.0,1.0,,,,,,
533,PT00M01.60S,2026-01-22T02:49:03.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612740,84,89,2026-01-22T02:49:17Z,5250000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,1628171.0,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2026-01-22T02:49:20.5Z,3,REGULAR,heave,,['fromturnover'],0,,,1610612765,84,89,2026-01-22T02:49:30Z,5260000,False,,,0,,DET Heave,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,58.78,,,,,,,,,,,,,,,,,,
535,PT00M00.00S,2026-01-22T02:49:24.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,84,89,2026-01-22T02:49:24Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,534.0,,,,,,,,,
536,PT00M00.00S,2026-01-22T02:49:27.7Z,3,REGULAR,period,end,[],0,,,1610612765,84,89,2026-01-22T02:49:27Z,5280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-01-22T02:51:44.2Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612765,84,89,2026-01-22T02:52:02Z,5290000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-01-22T02:51:44.2Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612765,84,89,2026-01-22T02:52:02Z,5300000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-01-22T02:52:02.8Z,4,REGULAR,period,start,[],0,,,1610612765,84,89,2026-01-22T02:52:02Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M41.00S,2026-01-22T02:52:21.8Z,4,REGULAR,3pt,Jump Shot,[],1631093,64.47109067017082,46.568627450980394,1610612765,84,89,2026-01-22T02:52:27Z,5320000,False,-17.0,281.0,1,right,MISS J. Ivey 28' 3PT,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,Above the Break 3,24+ Center,28.2,Missed,,,,,,,,,,,,,,,,,
541,PT11M36.00S,2026-01-22T02:52:26.8Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612740,84,89,2026-01-22T02:52:27Z,5330000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Above the Break 3,24+ Center,,,,,,,,,,540.0,5.0,4.0,1.0,,,,,,
542,PT11M14.00S,2026-01-22T02:52:48.0Z,4,REGULAR,3pt,Jump Shot,[],1631121,25.837713534822605,11.519607843137255,1610612740,84,89,2026-01-22T02:52:54Z,5340000,False,192.0,190.0,1,left,MISS B. McGowens 27' 3PT,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,
543,PT11M11.00S,2026-01-22T02:52:51.0Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,84,89,2026-01-22T02:52:54Z,5350000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Right Center,,,,,,,,,,542.0,4.0,4.0,0.0,,,,,,
544,PT11M05.00S,2026-01-22T02:52:56.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641842,72.48685939553219,14.215686274509803,1610612765,84,92,2026-01-22T02:57:15Z,5360000,False,-179.0,206.0,1,right,R. Holland II 27' 3PT running pullup (4 PTS) (I. Stewart 1 AST),"[1641842, 1630191]",1610612765.0,DET,running pullup,,,,,,,Holland II,R. Holland II,Above the Break 3,24+ Left Center,27.29,Made,4.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,
546,PT10M51.00S,2026-01-22T02:53:11.5Z,4,REGULAR,turnover,lost ball,[],1642274,,,1610612740,84,92,2026-01-22T02:53:16Z,5380000,False,,,0,,Y. Missi lost ball TURNOVER (1 TO),"[1642274, 1629750]",1610612740.0,NOP,,,,,,,,Missi,Y. Missi,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Green,1629750.0,,,,,,,,,,
547,PT10M51.00S,2026-01-22T02:53:11.5Z,4,REGULAR,steal,,[],1629750,,,1610612765,84,92,2026-01-22T03:04:34Z,5390000,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
548,PT10M46.00S,2026-01-22T02:53:16.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,94.30026281208936,50.0,1610612765,84,94,2026-01-22T02:53:28Z,5400000,False,0.0,1.0,1,right,R. Holland II running DUNK (6 PTS) (I. Stewart 2 AST),"[1641842, 1630191]",1610612765.0,DET,running,,,,,,,Holland II,R. Holland II,Restricted Area,0-8 Center,0.11,Made,6.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,,,
550,PT10M33.00S,2026-01-22T02:53:31.5Z,4,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612740,84,94,2026-01-22T02:53:56Z,5420000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Poole 2 FT),"[1641842, 1629673]",1610612765.0,DET,shooting,,,,,,1628171.0,Holland II,R. Holland II,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Poole,1629673.0
552,PT10M33.00S,2026-01-22T02:53:56.8Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,85,94,2026-01-22T02:53:56Z,5440000,False,,,0,,J. Poole Free Throw 1 of 2 (11 PTS),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,Made,11.0,,,,,,,,,,,,,,,,
553,PT10M33.00S,2026-01-22T02:53:56.8Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,85,94,2026-01-22T02:54:17Z,5450000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,Missed,,,,,,,,,,,,,,,,,
554,PT10M29.00S,2026-01-22T02:54:00.8Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612765,85,94,2026-01-22T02:54:17Z,5460000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,553.0,1.0,1.0,0.0,,,,,,
555,PT10M16.00S,2026-01-22T02:54:27.9Z,4,REGULAR,3pt,Jump Shot,[],1629750,77.34888304862024,88.97058823529412,1610612765,85,94,2026-01-22T02:54:34Z,5470000,False,195.0,160.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,
556,PT10M11.00S,2026-01-22T02:54:32.9Z,4,REGULAR,rebound,defensive,[],1642877,,,1610612740,85,94,2026-01-22T02:54:34Z,5480000,False,,,0,,M. Peavy REBOUND (Off:3 Def:3),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Above the Break 3,24+ Right Center,,,,,,,,,,555.0,6.0,3.0,3.0,,,,,,
557,PT10M05.00S,2026-01-22T02:54:38.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,24.78646517739816,82.84313725490196,1610612740,85,94,2026-01-22T03:02:17Z,5490000,False,-164.0,180.0,1,left,MISS J. Poole 24' step back 3PT,[1629673],1610612740.0,NOP,step back,,,,,,,Poole,J. Poole,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,
558,PT10M01.00S,2026-01-22T02:54:42.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,85,94,2026-01-22T02:54:45Z,5500000,False,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Left Center,,,,,,,,,,557.0,5.0,5.0,0.0,,,,,,
559,PT09M55.00S,2026-01-22T02:54:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,92.59198423127464,56.61764705882353,1610612765,85,94,2026-01-22T02:54:56Z,5510000,False,33.0,17.0,1,right,MISS M. Sasser driving Layup,[1631204],1610612765.0,DET,driving,,,,,,,Sasser,M. Sasser,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,
560,PT09M52.00S,2026-01-22T02:54:52.1Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612740,85,94,2026-01-22T02:54:56Z,5520000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,,,,,,,,,,559.0,6.0,5.0,1.0,,,,,,
561,PT09M49.00S,2026-01-22T02:55:00.1Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612740,85,94,2026-01-22T03:03:37Z,5530000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1629750]",1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Right Center,,,,,,,1.0,Green,1629750.0,,,,,,,,,,
562,PT09M49.00S,2026-01-22T02:55:00.1Z,4,REGULAR,steal,,[],1629750,,,1610612765,85,94,2026-01-22T02:55:02Z,5540000,False,,,0,,J. Green STEAL (3 STL),[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
563,PT09M44.00S,2026-01-22T02:55:08.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,93.38042049934296,49.754901960784316,1610612765,85,96,2026-01-22T02:55:25Z,5550000,False,-1.0,10.0,1,right,J. Green running DUNK (5 PTS) (M. Sasser 4 AST),"[1629750, 1631204]",1610612765.0,DET,running,,,,,,,Green,J. Green,Restricted Area,0-8 Center,0.98,Made,5.0,M. Sasser,1631204.0,4.0,,,,,,,,,,,,,
565,PT09M44.00S,2026-01-22T02:56:16.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,96,2026-01-22T02:56:16Z,5570000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M44.00S,2026-01-22T02:57:10.2Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,85,96,2026-01-22T02:57:49Z,5580000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
567,PT09M44.00S,2026-01-22T02:57:10.2Z,4,REGULAR,substitution,in,[],1642852,,,1610612740,85,96,2026-01-22T02:57:49Z,5590000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,
568,PT09M18.00S,2026-01-22T02:58:37.9Z,4,REGULAR,2pt,Jump Shot,[],1642877,21.107095926412615,38.970588235294116,1610612740,85,96,2026-01-22T02:58:45Z,5600000,False,55.0,146.0,1,left,MISS M. Peavy 15' pullup Shot,[1642877],1610612740.0,NOP,pullup,,,,,,,Peavy,M. Peavy,Mid-Range,8-16 Center,15.6,Missed,,,,,,,,,,,,,,,,,
569,PT09M18.00S,2026-01-22T02:58:40.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,85,96,2026-01-22T02:58:40Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,568.0,,,,,,,,,
570,PT09M18.00S,2026-01-22T02:58:41.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,85,96,2026-01-22T02:58:50Z,5620000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,1628168.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
571,PT08M58.00S,2026-01-22T02:59:12.2Z,4,REGULAR,turnover,lost ball,[],1631093,,,1610612765,85,96,2026-01-22T02:59:16Z,5630000,False,,,0,,J. Ivey lost ball TURNOVER (3 TO),"[1631093, 1642877]",1610612765.0,DET,,,,,,,,Ivey,J. Ivey,Mid-Range,16-24 Center,,,,,,,3.0,Peavy,1642877.0,,,,,,,,,,
572,PT08M58.00S,2026-01-22T02:59:12.2Z,4,REGULAR,steal,,[],1642877,,,1610612740,85,96,2026-01-22T02:59:14Z,5640000,False,,,0,,M. Peavy STEAL (3 STL),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
573,PT08M44.00S,2026-01-22T02:59:28.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,5.732588699080158,45.34313725490196,1610612740,85,96,2026-01-22T03:06:10Z,5650000,False,23.0,1.0,1,left,MISS J. Poole driving finger roll Layup,[1629673],1610612740.0,NOP,driving finger roll,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,
574,PT08M42.00S,2026-01-22T02:59:30.7Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612740,85,96,2026-01-22T03:06:10Z,5660000,False,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,,,,,,,,,,573.0,7.0,5.0,2.0,,,,,,
575,PT08M42.00S,2026-01-22T02:59:33.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626172,5.590000152587891,50.0,1610612740,87,96,2026-01-22T03:06:17Z,5670000,False,0.0,0.0,1,left,K. Looney tip Layup (4 PTS),[1626172],1610612740.0,NOP,tip,,,,,,,Looney,K. Looney,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,
576,PT08M25.00S,2026-01-22T02:59:45.1Z,4,REGULAR,3pt,Jump Shot,[],1631204,75.64060446780552,87.99019607843137,1610612765,87,96,2026-01-22T02:59:50Z,5680000,False,190.0,176.0,1,right,MISS M. Sasser 25' 3PT,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,
577,PT08M22.00S,2026-01-22T02:59:48.1Z,4,REGULAR,rebound,offensive,[],1641842,,,1610612765,87,96,2026-01-22T02:59:50Z,5690000,False,,,0,,R. Holland II REBOUND (Off:1 Def:1),[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,Above the Break 3,24+ Right Center,,,,,,,,,,576.0,2.0,1.0,1.0,,,,,,
578,PT08M22.00S,2026-01-22T02:59:56.5Z,4,REGULAR,foul,personal,[],1629673,,,1610612765,87,96,2026-01-22T03:00:05Z,5700000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1641842]",1610612740.0,NOP,,,,,,,1628171.0,Poole,J. Poole,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Holland II,1641842.0
580,PT08M19.00S,2026-01-22T03:00:16.6Z,4,REGULAR,foul,offensive,[],1630191,,,1610612765,87,96,2026-01-22T03:00:35Z,5720000,False,,,0,,I. Stewart off-the-ball offensive FOUL (2 PF),"[1630191, 1631121]",1610612765.0,DET,off-the-ball,,,,,,1628171.0,Stewart,I. Stewart,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,0.0,McGowens,1631121.0
582,PT08M19.00S,2026-01-22T03:00:16.6Z,4,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,87,96,2026-01-22T03:00:16Z,5740000,False,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,,,,1628171.0,Stewart,I. Stewart,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,,,,,,
583,PT07M54.00S,2026-01-22T03:00:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642877,5.995400788436268,47.30392156862745,1610612740,89,96,2026-01-22T03:01:03Z,5750000,False,13.0,4.0,1,left,M. Peavy cutting Layup (14 PTS) (D. Queen 8 AST),"[1642877, 1642852]",1610612740.0,NOP,cutting,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,1.41,Made,14.0,D. Queen,1642852.0,8.0,,,,,,,,,,,,,
585,PT07M36.00S,2026-01-22T03:01:14.7Z,4,REGULAR,3pt,Jump Shot,[],1629750,87.72996057818659,3.9215686274509802,1610612765,89,99,2026-01-22T03:01:20Z,5770000,False,-230.0,63.0,1,right,J. Green 3PT  (8 PTS) (I. Stewart 3 AST),"[1629750, 1630191]",1610612765.0,DET,,,,,,,,Green,J. Green,Left Corner 3,24+ Left,23.88,Made,8.0,I. Stewart,1630191.0,3.0,,,,,,,,,,,,,
587,PT07M27.00S,2026-01-22T03:01:24.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,26.49474375821288,86.27450980392157,1610612740,89,99,2026-01-22T03:01:32Z,5790000,False,-181.0,197.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,
588,PT07M25.00S,2026-01-22T03:01:28.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,89,99,2026-01-22T03:01:28Z,5800000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,587.0,,,,,,,,,
590,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,out,[],1631121,,,1610612765,89,99,2026-01-22T03:01:56Z,5820000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,
591,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,out,[],1626172,,,1610612765,89,99,2026-01-22T03:01:56Z,5830000,False,,,0,,SUB out: K. Looney,[1626172],1610612740.0,NOP,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,
592,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,out,[],1631093,,,1610612765,89,99,2026-01-22T03:01:56Z,5840000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,
593,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,89,99,2026-01-22T03:01:56Z,5850000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,
594,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,in,[],1630530,,,1610612765,89,99,2026-01-22T03:01:56Z,5860000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,
595,PT07M25.00S,2026-01-22T03:01:37.6Z,4,REGULAR,substitution,in,[],1642450,,,1610612765,89,99,2026-01-22T03:01:56Z,5870000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,
596,PT07M10.00S,2026-01-22T03:02:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,93.77463863337714,55.63725490196079,1610612765,89,99,2026-01-22T03:02:11Z,5880000,False,28.0,6.0,1,right,MISS R. Holland II driving Layup - blocked,"[1641842, 1642877]",1610612765.0,DET,driving,,,,,,,Holland II,R. Holland II,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,Peavy,1642877.0,,,,
597,PT07M10.00S,2026-01-22T03:02:01.4Z,4,REGULAR,block,,[],1642877,,,1610612765,89,99,2026-01-22T03:02:05Z,5890000,False,,,0,,M. Peavy BLOCK (1 BLK),[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
