actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M53.00S,2025-11-25T01:22:55.7Z,1,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612740,18,16,2025-11-25T01:23:04Z,890000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Bey 2 FT),"[1630581, 1630180]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,
91,PT05M53.00S,2025-11-25T01:23:20.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612740,18,16,2025-11-25T01:23:20Z,910000,False,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
92,PT05M53.00S,2025-11-25T01:23:20.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,18,16,2025-11-25T01:23:20Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,
93,PT05M53.00S,2025-11-25T01:23:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,18,16,2025-11-25T01:23:27Z,930000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M53.00S,2025-11-25T01:25:35.1Z,1,REGULAR,substitution,out,[],1630581,,,1610612740,18,16,2025-11-25T01:25:52Z,940000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M53.00S,2025-11-25T01:25:35.1Z,1,REGULAR,substitution,out,[],1641824,,,1610612740,18,16,2025-11-25T01:25:52Z,950000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M53.00S,2025-11-25T01:25:35.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612740,18,16,2025-11-25T01:25:52Z,960000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M53.00S,2025-11-25T01:25:35.1Z,1,REGULAR,substitution,in,[],1628975,,,1610612740,18,16,2025-11-25T01:25:52Z,970000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M53.00S,2025-11-25T01:26:23.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612740,19,16,2025-11-25T01:26:23Z,980000,False,,,0,,S. Bey Free Throw 2 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
99,PT05M40.00S,2025-11-25T01:26:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628975,73.01248357424441,16.666666666666664,1610612741,19,19,2025-11-25T01:28:23Z,990000,False,-167.0,201.0,1,right,J. Carter 26' 3PT step back (3 PTS) (T. Jones 1 AST),"[1628975, 1630200]",1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,3.0,26.13,,,,,T. Jones,1630200.0,1.0,,,,
100,PT05M18.00S,2025-11-25T01:26:59.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,5.863994743758213,39.705882352941174,1610612740,19,19,2025-11-25T01:27:05Z,1000000,False,51.0,3.0,1,left,MISS Y. Missi turnaround Hook,[1642274],1610612740.0,NOP,turnaround,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.16,,,,,,,,,,,
101,PT05M15.00S,2025-11-25T01:27:02.8Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,19,19,2025-11-25T01:27:05Z,1010000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,100.0,,,1.0,1.0,0.0,,,,,,,,
102,PT05M11.00S,2025-11-25T01:27:06.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,69.46452036793693,72.79411764705883,1610612741,19,19,2025-11-25T01:29:56Z,1020000,False,114.0,235.0,1,right,MISS C. White 26' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.07,,,,,,,,,,,
103,PT05M07.00S,2025-11-25T01:27:10.1Z,1,REGULAR,rebound,defensive,[],1642877,,,1610612740,19,19,2025-11-25T01:29:56Z,1030000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Right Center,,,,,,,102.0,,,1.0,1.0,0.0,,,,,,,,
104,PT05M02.00S,2025-11-25T01:27:15.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630631,7.835085413929041,43.627450980392155,1610612740,21,19,2025-11-25T01:31:06Z,1040000,False,32.0,21.0,1,left,J. Alvarado driving floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,3.82,,,,,,,,,,,
106,PT04M44.00S,2025-11-25T01:27:33.8Z,1,REGULAR,turnover,lost ball,[],1630188,,,1610612741,21,19,2025-11-25T01:27:37Z,1050000,False,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1642877]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,Peavy,1642877.0,,
107,PT04M44.00S,2025-11-25T01:27:33.8Z,1,REGULAR,steal,,[],1642877,,,1610612740,21,19,2025-11-25T01:27:36Z,1060000,False,,,0,,M. Peavy STEAL (1 STL),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M39.00S,2025-11-25T01:27:41.7Z,1,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,21,19,2025-11-25T01:27:55Z,1070000,False,,,0,,J. Alvarado lost ball out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,lost ball,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,1628480.0,,,,,,,,,,,,1.0,,,,,,,
109,PT04M39.00S,2025-11-25T01:27:45.1Z,1,REGULAR,substitution,out,[],1630530,,,1610612741,21,19,2025-11-25T01:27:53Z,1080000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M39.00S,2025-11-25T01:27:45.1Z,1,REGULAR,substitution,out,[],1630180,,,1610612741,21,19,2025-11-25T01:27:53Z,1090000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M39.00S,2025-11-25T01:27:45.1Z,1,REGULAR,substitution,in,[],1631121,,,1610612741,21,19,2025-11-25T01:27:53Z,1100000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M39.00S,2025-11-25T01:27:45.1Z,1,REGULAR,substitution,in,[],1642847,,,1610612741,21,19,2025-11-25T01:27:53Z,1110000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M27.00S,2025-11-25T01:28:16.4Z,1,REGULAR,foul,offensive,[],1629632,,,1610612741,21,19,2025-11-25T01:28:25Z,1130000,False,,,0,,C. White charge offensive FOUL (1 PF),"[1629632, 1630631]",1610612741.0,CHI,charge,,,White,C. White,,,,,Mid-Range,16-24 Left Center,201246.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,
116,PT04M27.00S,2025-11-25T01:28:16.4Z,1,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,21,19,2025-11-25T01:28:16Z,1150000,False,,,0,,C. White offensive foul TURNOVER (1 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,201246.0,,,,,,,,,,,,1.0,,,,,,,
117,PT04M17.00S,2025-11-25T01:28:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1642877,5.995400788436268,54.41176470588235,1610612740,23,19,2025-11-25T01:29:00Z,1160000,False,-22.0,4.0,1,left,M. Peavy reverse Layup (4 PTS) (J. Alvarado 3 AST),"[1642877, 1630631]",1610612740.0,NOP,reverse,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,2.24,,,,,J. Alvarado,1630631.0,3.0,,,,
119,PT04M17.00S,2025-11-25T01:28:48.1Z,1,REGULAR,violation,defensive goaltending,[],1629632,,,1610612740,23,19,2025-11-25T01:29:00Z,1180000,False,,,0,,C. White defensive goaltending VIOLATION,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,1628480.0,,,,,,,,,,,,,,,,,,,
120,PT03M57.00S,2025-11-25T01:29:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,89.70105124835742,55.63725490196079,1610612741,23,19,2025-11-25T01:29:10Z,1190000,False,28.0,44.0,1,right,MISS T. Jones pullup Shot,[1630200],1610612741.0,CHI,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.25,,,,,,,,,,,
121,PT03M55.00S,2025-11-25T01:29:09.1Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,23,19,2025-11-25T01:29:10Z,1200000,False,,,0,,Y. Missi REBOUND (Off:0 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,120.0,,,2.0,2.0,0.0,,,,,,,,
122,PT03M39.00S,2025-11-25T01:29:31.1Z,1,REGULAR,foul,offensive,[],1642274,,,1610612740,23,19,2025-11-25T01:29:42Z,1210000,False,,,0,,Y. Missi off-the-ball offensive FOUL (1 PF),"[1642274, 1628975]",1610612740.0,NOP,off-the-ball,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,201246.0,1.0,0.0,Carter,1628975.0,,,,,,,,,,,,,,,
124,PT03M39.00S,2025-11-25T01:29:31.1Z,1,REGULAR,turnover,offensive foul,[],1642274,,,1610612740,23,19,2025-11-25T01:29:31Z,1230000,False,,,0,,Y. Missi offensive foul TURNOVER (1 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,201246.0,,,,,,,,,,,,1.0,,,,,,,
136,PT03M39.00S,2025-11-25T01:29:45.9Z,1,REGULAR,substitution,out,[],1642877,,,1610612741,23,19,2025-11-25T01:31:10Z,1235000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M39.00S,2025-11-25T01:29:45.9Z,1,REGULAR,substitution,in,[],1629627,,,1610612741,23,19,2025-11-25T01:31:10Z,1237500,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M29.00S,2025-11-25T01:30:00.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,69.59592641261499,69.11764705882352,1610612741,23,19,2025-11-25T01:30:04Z,1240000,False,96.0,233.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.21,,,,,,,,,,,
126,PT03M26.00S,2025-11-25T01:30:03.8Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,23,19,2025-11-25T01:30:04Z,1250000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,125.0,,,1.0,1.0,0.0,,,,,,,,
127,PT03M19.00S,2025-11-25T01:30:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,55.14705882352941,1610612740,23,19,2025-11-25T01:34:06Z,1260000,False,-26.0,5.0,1,left,MISS Z. Williamson driving finger roll Layup,[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.62,,,,,,,,,,,
128,PT03M18.00S,2025-11-25T01:30:11.4Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,23,19,2025-11-25T01:30:22Z,1270000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,127.0,,,3.0,2.0,1.0,,,,,,,,
129,PT03M18.00S,2025-11-25T01:30:20.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,23,19,2025-11-25T01:30:24Z,1280000,False,0.0,0.0,1,left,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
130,PT03M18.00S,2025-11-25T01:30:20.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,23,19,2025-11-25T01:30:24Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,129.0,,,,,,,,,,,,,
132,PT03M01.00S,2025-11-25T01:30:37.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641763,93.77463863337714,48.529411764705884,1610612741,23,21,2025-11-25T01:30:42Z,1310000,False,-7.0,6.0,1,right,J. Phillips cutting DUNK (2 PTS),[1641763],1610612741.0,CHI,cutting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.95,,,,,,,,,,,
134,PT02M41.00S,2025-11-25T01:30:56.8Z,1,REGULAR,3pt,Jump Shot,[],1631121,7.703679369250986,3.1862745098039214,1610612740,26,21,2025-11-25T01:31:16Z,1330000,False,234.0,20.0,1,left,B. McGowens 3PT  (3 PTS) (J. Alvarado 4 AST),"[1631121, 1630631]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,23.49,,,,,J. Alvarado,1630631.0,4.0,,,,
138,PT02M24.00S,2025-11-25T01:31:13.9Z,1,REGULAR,3pt,Jump Shot,[],1628975,94.95729303547962,3.431372549019608,1610612741,26,24,2025-11-25T01:31:23Z,1350000,False,-233.0,-5.0,1,right,J. Carter 3PT  (6 PTS) (C. White 1 AST),"[1628975, 1629632]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,Made,,6.0,23.29,,,,,C. White,1629632.0,1.0,,,,
140,PT02M07.00S,2025-11-25T01:31:32.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,6.1268068331143235,47.05882352941176,1610612740,28,24,2025-11-25T01:31:37Z,1370000,False,15.0,5.0,1,left,Y. Missi cutting Layup (2 PTS) (J. Alvarado 5 AST),"[1642274, 1630631]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.56,,,,,J. Alvarado,1630631.0,5.0,,,,
142,PT01M57.00S,2025-11-25T01:31:42.6Z,1,REGULAR,3pt,Jump Shot,[],1628975,92.59198423127464,3.6764705882352944,1610612741,28,27,2025-11-25T01:31:48Z,1390000,False,-232.0,17.0,1,right,J. Carter 3PT  (9 PTS) (T. Jones 2 AST),"[1628975, 1630200]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,Made,,9.0,23.22,,,,,T. Jones,1630200.0,2.0,,,,
144,PT01M48.00S,2025-11-25T01:31:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630631,29.38567674113009,75.98039215686273,1610612740,31,27,2025-11-25T01:40:29Z,1410000,False,-130.0,224.0,1,left,J. Alvarado 25' 3PT pullup (5 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,25.87,,,,,,,,,,,
145,PT01M29.00S,2025-11-25T01:32:10.1Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,31,27,2025-11-25T01:32:15Z,1420000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1629627]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,,Williamson,1629627.0,,
146,PT01M29.00S,2025-11-25T01:32:10.1Z,1,REGULAR,steal,,[],1629627,,,1610612740,31,27,2025-11-25T01:32:12Z,1430000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2025-11-25T01:32:16.3Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612740,31,27,2025-11-25T01:32:30Z,1440000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (McGowens 2 FT),"[1630200, 1631121]",1610612741.0,CHI,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,201246.0,1.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
149,PT01M27.00S,2025-11-25T01:32:47.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631121,,,1610612740,31,27,2025-11-25T01:32:47Z,1460000,False,,,0,,MISS B. McGowens Free Throw 1 of 2,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
150,PT01M27.00S,2025-11-25T01:32:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,31,27,2025-11-25T01:32:47Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,
151,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,out,[],1642847,,,1610612740,31,27,2025-11-25T01:33:37Z,1480000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,out,[],1641763,,,1610612740,31,27,2025-11-25T01:33:37Z,1490000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,out,[],1630188,,,1610612740,31,27,2025-11-25T01:33:37Z,1500000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,out,[],1630200,,,1610612740,31,27,2025-11-25T01:33:37Z,1510000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,in,[],1642877,,,1610612740,31,27,2025-11-25T01:33:37Z,1520000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,in,[],1641824,,,1610612740,31,27,2025-11-25T01:33:37Z,1530000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,in,[],1630581,,,1610612740,31,27,2025-11-25T01:33:37Z,1540000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M27.00S,2025-11-25T01:32:48.9Z,1,REGULAR,substitution,in,[],1630172,,,1610612740,31,27,2025-11-25T01:33:37Z,1550000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M27.00S,2025-11-25T01:33:41.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631121,,,1610612740,32,27,2025-11-25T01:33:41Z,1560000,False,,,0,,B. McGowens Free Throw 2 of 2 (4 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
160,PT01M12.00S,2025-11-25T01:33:44.7Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,32,27,2025-11-25T01:33:49Z,1570000,False,,,0,,M. Buzelis lost ball TURNOVER (1 TO),"[1641824, 1630631]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,Alvarado,1630631.0,,
161,PT01M12.00S,2025-11-25T01:33:44.7Z,1,REGULAR,steal,,[],1630631,,,1610612740,32,27,2025-11-25T01:43:57Z,1580000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
162,PT01M07.00S,2025-11-25T01:33:48.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642877,5.995400788436268,54.41176470588235,1610612740,32,27,2025-11-25T01:54:25Z,1590000,False,-22.0,4.0,1,left,MISS M. Peavy running Layup,[1642877],1610612740.0,NOP,running,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.24,,,,,,,,,,,
163,PT01M01.00S,2025-11-25T01:33:54.7Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,32,27,2025-11-25T01:34:20Z,1600000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,162.0,,,4.0,2.0,2.0,,,,,,,,
164,PT01M01.00S,2025-11-25T01:33:54.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1642274,5.590000152587891,50.0,1610612740,34,27,2025-11-25T01:45:01Z,1610000,False,0.0,0.0,1,left,Y. Missi tip DUNK (4 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,0.0,,,,,,,,,,,
165,PT00M57.20S,2025-11-25T01:34:13.8Z,1,REGULAR,foul,personal,[],1631121,,,1610612741,34,27,2025-11-25T01:34:22Z,1620000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1630172]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,201246.0,1.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
167,PT00M49.70S,2025-11-25T01:34:26.4Z,1,REGULAR,3pt,Jump Shot,[],1641824,73.40670170827858,85.04901960784314,1610612741,34,27,2025-11-25T01:34:34Z,1640000,False,175.0,197.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.4,,,,,,,,,,,
168,PT00M43.10S,2025-11-25T01:34:33.0Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612740,34,27,2025-11-25T01:34:34Z,1650000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,167.0,,,1.0,1.0,0.0,,,,,,,,
169,PT00M33.00S,2025-11-25T01:34:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.995400788436268,44.36274509803921,1610612740,34,27,2025-11-25T01:46:20Z,1660000,False,28.0,4.0,1,left,MISS Z. Williamson driving reverse Layup,[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.85,,,,,,,,,,,
170,PT00M28.90S,2025-11-25T01:34:47.2Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612741,34,27,2025-11-25T01:34:48Z,1670000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,169.0,,,1.0,1.0,0.0,,,,,,,,
171,PT00M14.70S,2025-11-25T01:35:01.5Z,1,REGULAR,3pt,Jump Shot,[],1630581,96.13994743758212,4.411764705882353,1610612741,34,30,2025-11-25T01:35:06Z,1680000,False,-228.0,-16.0,1,right,J. Giddey 3PT  (8 PTS) (J. Carter 1 AST),"[1630581, 1628975]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,Made,,8.0,22.85,,,,,J. Carter,1628975.0,1.0,,,,
173,PT00M01.70S,2025-11-25T01:35:16.6Z,1,REGULAR,3pt,Jump Shot,[],1630631,32.013797634691194,49.754901960784316,1610612740,37,30,2025-11-25T01:47:13Z,1700000,False,1.0,248.0,1,left,J. Alvarado 24' 3PT pullup (8 PTS),[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,Made,,8.0,24.84,,,,,,,,,,,
174,PT00M00.00S,2025-11-25T01:35:22.7Z,1,REGULAR,heave,,[],0,,,1610612741,37,30,2025-11-25T01:38:27Z,1710000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,39.48,,,,,,,,,,,
175,PT00M00.00S,2025-11-25T01:35:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,37,30,2025-11-25T01:35:42Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,174.0,,,,,,,,,,,,,
