actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
440,PT09M16.00S,2026-01-03T02:38:58.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631121,13.354139290407357,42.40196078431372,1610612740,59,72,2026-01-03T02:39:03Z,4290000,False,38.0,73.0,1,left,B. McGowens 8' fadeaway Jump Shot (10 PTS) (J. Poole 4 AST),"[1631121, 1629673]",1610612740.0,NOP,fadeaway,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,8.23,Made,,,,,,,10.0,,,,,,,,,J. Poole,1629673.0,4.0
442,PT09M05.00S,2026-01-03T02:39:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.9862023653088,52.69607843137255,1610612757,59,74,2026-01-03T02:39:13Z,4310000,False,13.0,13.0,1,right,D. Avdija driving Layup (25 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,25.0,,,,,,,,,,,
443,PT08M53.00S,2026-01-03T02:39:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.886333771353483,50.98039215686274,1610612740,59,74,2026-01-03T02:39:28Z,4320000,False,-5.0,31.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
444,PT08M52.00S,2026-01-03T02:39:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,74,2026-01-03T02:39:28Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,443.0,,,,,,,,,,,,,,,
446,PT08M46.00S,2026-01-03T02:39:44.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631121,12.434296977660972,61.029411764705884,1610612740,59,74,2026-01-03T02:39:49Z,4350000,False,-55.0,64.0,1,left,MISS B. McGowens 8' fadeaway Shot - blocked,"[1631121, 1630166]",1610612740.0,NOP,fadeaway,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Left,8.48,Missed,Avdija,1630166.0,,,,,,,,,,,,,,,,
447,PT08M46.00S,2026-01-03T02:39:44.1Z,3,REGULAR,block,,[],1630166,,,1610612740,59,74,2026-01-03T02:39:47Z,4360000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
448,PT08M46.00S,2026-01-03T02:39:44.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,74,2026-01-03T02:39:49Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,446.0,,,,,,,,,,,,,,,
450,PT08M36.00S,2026-01-03T02:40:09.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629627,16.90210249671485,58.08823529411765,1610612740,59,74,2026-01-03T02:40:13Z,4390000,False,-40.0,106.0,1,left,MISS Z. Williamson 11' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,11.38,Missed,,,,,,,,,,,,,,,,,,
451,PT08M34.00S,2026-01-03T02:40:11.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,59,74,2026-01-03T02:40:13Z,4400000,False,,,0,,D. Clingan REBOUND (Off:5 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,450.0,9.0,4.0,5.0,,,,,,,,,,,,
452,PT08M29.00S,2026-01-03T02:40:17.1Z,3,REGULAR,3pt,Jump Shot,[],1641739,74.85216819973719,84.80392156862744,1610612757,59,74,2026-01-03T02:40:23Z,4410000,False,174.0,184.0,1,right,MISS T. Camara 25' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
453,PT08M25.00S,2026-01-03T02:40:21.1Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612740,59,74,2026-01-03T02:40:23Z,4420000,False,,,0,,B. McGowens REBOUND (Off:1 Def:2),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,452.0,3.0,2.0,1.0,,,,,,,,,,,,
454,PT08M15.00S,2026-01-03T02:40:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.178055190538765,58.08823529411765,1610612740,59,74,2026-01-03T02:40:37Z,4430000,False,-40.0,15.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
455,PT08M11.00S,2026-01-03T02:40:35.3Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,59,74,2026-01-03T02:40:35Z,4440000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,454.0,2.0,1.0,1.0,,,,,,,,,,,,
456,PT08M11.00S,2026-01-03T02:40:35.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,59,74,2026-01-03T02:43:36Z,4450000,False,0.0,0.0,1,left,MISS Y. Missi tip DUNK,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
457,PT08M11.00S,2026-01-03T02:40:35.3Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,59,74,2026-01-03T02:40:41Z,4460000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,456.0,6.0,3.0,3.0,,,,,,,,,,,,
462,PT08M11.00S,2026-01-03T02:40:42.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,5.995400788436268,49.26470588235294,1610612740,61,74,2026-01-03T02:42:20Z,4465000,False,4.0,4.0,1,left,Z. Williamson putback DUNK (24 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,24.0,,,,,,,,,,,
458,PT07M57.00S,2026-01-03T02:40:49.5Z,3,REGULAR,3pt,Jump Shot,[],1642270,66.44218134034165,48.28431372549019,1610612757,61,74,2026-01-03T02:40:55Z,4470000,False,-9.0,263.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
459,PT07M53.00S,2026-01-03T02:40:53.5Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,61,74,2026-01-03T02:40:55Z,4480000,False,,,0,,J. Fears REBOUND (Off:0 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,
460,PT07M52.00S,2026-01-03T02:40:55.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642847,6.652431011826544,51.470588235294116,1610612740,63,74,2026-01-03T02:42:44Z,4490000,False,-7.0,10.0,1,left,J. Fears running Layup (10 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,10.0,,,,,,,,,,,
461,PT07M52.00S,2026-01-03T02:41:02.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,63,74,2026-01-03T02:42:58Z,4510000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT07M52.00S,2026-01-03T02:42:59.2Z,3,REGULAR,substitution,out,[],1642274,,,1610612757,63,74,2026-01-03T02:43:33Z,4520000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT07M52.00S,2026-01-03T02:42:59.2Z,3,REGULAR,substitution,out,[],1631200,,,1610612757,63,74,2026-01-03T02:43:33Z,4530000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT07M52.00S,2026-01-03T02:42:59.2Z,3,REGULAR,substitution,in,[],1626172,,,1610612757,63,74,2026-01-03T02:43:33Z,4540000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M52.00S,2026-01-03T02:42:59.2Z,3,REGULAR,substitution,in,[],1631321,,,1610612757,63,74,2026-01-03T02:43:33Z,4550000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT07M44.00S,2026-01-03T02:44:00.7Z,3,REGULAR,3pt,Jump Shot,[],1631101,66.44218134034165,31.372549019607842,1610612757,63,74,2026-01-03T02:44:05Z,4560000,False,-93.0,263.0,1,right,MISS S. Sharpe 27' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,27.89,Missed,,,,,,,,,,,,,,,,,,
468,PT07M40.00S,2026-01-03T02:44:04.7Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612740,63,74,2026-01-03T02:44:05Z,4570000,False,,,0,,B. McGowens REBOUND (Off:1 Def:3),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,,,467.0,4.0,3.0,1.0,,,,,,,,,,,,
469,PT07M24.00S,2026-01-03T02:44:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629673,33.327858081471746,64.2156862745098,1610612740,63,74,2026-01-03T02:44:25Z,4580000,False,-71.0,261.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.03,Missed,,,,,,,,,,,,,,,,,,
470,PT07M21.00S,2026-01-03T02:44:22.5Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,63,74,2026-01-03T02:44:25Z,4590000,False,,,0,,K. Looney REBOUND (Off:4 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,469.0,5.0,1.0,4.0,,,,,,,,,,,,
471,PT07M20.00S,2026-01-03T02:44:23.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642847,31.225361366622867,31.61764705882353,1610612740,63,74,2026-01-03T02:44:28Z,4600000,False,92.0,241.0,1,left,MISS J. Fears 25' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
472,PT07M17.00S,2026-01-03T02:44:26.8Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,63,74,2026-01-03T02:44:28Z,4610000,False,,,0,,K. Looney REBOUND (Off:5 Def:1),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,471.0,6.0,1.0,5.0,,,,,,,,,,,,
473,PT07M05.00S,2026-01-03T02:44:39.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629673,16.507884362680684,42.15686274509804,1610612740,65,74,2026-01-03T02:44:43Z,4620000,False,39.0,103.0,1,left,J. Poole 10' pullup Jump Shot (4 PTS),[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,10.99,Made,,,,,,,4.0,,,,,,,,,,,
474,PT06M49.00S,2026-01-03T02:44:54.5Z,3,REGULAR,3pt,Jump Shot,[],1630166,68.01905387647832,63.48039215686274,1610612757,65,74,2026-01-03T02:45:00Z,4630000,False,67.0,248.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
475,PT06M48.00S,2026-01-03T02:44:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,65,74,2026-01-03T02:45:00Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,474.0,,,,,,,,,,,,,,,
476,PT06M48.00S,2026-01-03T02:45:00.7Z,3,REGULAR,foul,personal,[],1629673,,,1610612757,65,74,2026-01-03T02:45:43Z,4650000,False,,,0,,J. Poole loose ball personal FOUL (4 PF),"[1629673, 1641739]",1610612740.0,NOP,loose ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,4.0,0.0,Camara,1641739.0,,,
478,PT06M48.00S,2026-01-03T02:45:17.9Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,65,74,2026-01-03T02:45:21Z,4670000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT06M48.00S,2026-01-03T02:45:17.9Z,3,REGULAR,substitution,in,[],1631126,,,1610612757,65,74,2026-01-03T02:45:21Z,4680000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT06M39.00S,2026-01-03T02:45:31.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,74.85216819973719,83.57843137254902,1610612757,65,74,2026-01-03T02:45:40Z,4690000,False,168.0,184.0,1,right,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
481,PT06M36.00S,2026-01-03T02:45:34.7Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612740,65,74,2026-01-03T02:45:40Z,4700000,False,,,0,,K. Looney REBOUND (Off:5 Def:2),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,480.0,7.0,2.0,5.0,,,,,,,,,,,,
482,PT06M27.00S,2026-01-03T02:45:44.6Z,3,REGULAR,turnover,out-of-bounds,[],1642847,,,1610612740,65,74,2026-01-03T02:45:59Z,4710000,False,,,0,,J. Fears bad pass out-of-bounds TURNOVER (2 TO),[1642847],1610612740.0,NOP,bad pass,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,1627534.0,,,,,,,
483,PT06M27.00S,2026-01-03T02:45:51.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612757,65,74,2026-01-03T02:45:56Z,4720000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT06M27.00S,2026-01-03T02:45:51.4Z,3,REGULAR,substitution,in,[],1641722,,,1610612757,65,74,2026-01-03T02:45:56Z,4730000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT06M12.00S,2026-01-03T02:46:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,90.3580814717477,48.77450980392157,1610612757,65,74,2026-01-03T02:48:15Z,4740000,False,-6.0,38.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1629627]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.86,Missed,Williamson,1629627.0,,,,,,,,,,,,,,,,
486,PT06M12.00S,2026-01-03T02:46:19.4Z,3,REGULAR,block,,[],1629627,,,1610612757,65,74,2026-01-03T02:46:22Z,4750000,False,,,0,,Z. Williamson BLOCK (2 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
487,PT06M11.00S,2026-01-03T02:46:20.4Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,65,74,2026-01-03T02:48:15Z,4760000,False,,,0,,D. Clingan REBOUND (Off:6 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,485.0,10.0,4.0,6.0,,,,,,,,,,,,
496,PT06M09.00S,2026-01-03T02:46:25.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642270,90.3580814717477,48.529411764705884,1610612757,65,76,2026-01-03T02:47:22Z,4765000,False,-7.0,38.0,1,right,D. Clingan putback Layup (7 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,,,7.0,,,,,,,,,,,
488,PT05M57.00S,2026-01-03T02:46:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,8.492115637319317,52.450980392156865,1610612740,65,76,2026-01-03T02:46:48Z,4770000,False,-12.0,27.0,1,left,MISS Z. Williamson finger roll Layup,[1629627],1610612740.0,NOP,finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
489,PT05M52.00S,2026-01-03T02:46:37.4Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,65,76,2026-01-03T02:46:37Z,4780000,False,,,0,,K. Looney REBOUND (Off:6 Def:2),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,488.0,8.0,2.0,6.0,,,,,,,,,,,,
490,PT05M52.00S,2026-01-03T02:46:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612740,67,76,2026-01-03T02:46:37Z,4790000,False,0.0,0.0,1,left,K. Looney tip Layup (4 PTS),[1626172],1610612740.0,NOP,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
491,PT05M43.00S,2026-01-03T02:46:46.3Z,3,REGULAR,3pt,Jump Shot,[],1631321,74.98357424441524,12.5,1610612757,67,76,2026-01-03T02:46:52Z,4800000,False,-188.0,183.0,1,right,MISS S. Cissoko 26' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
492,PT05M40.00S,2026-01-03T02:46:49.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,67,76,2026-01-03T02:46:52Z,4810000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,491.0,,,,,,,,,,,,,,,
494,PT05M40.00S,2026-01-03T02:46:57.3Z,3,REGULAR,substitution,out,[],1631121,,,1610612740,67,76,2026-01-03T02:47:05Z,4830000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M40.00S,2026-01-03T02:46:57.3Z,3,REGULAR,substitution,in,[],1642877,,,1610612740,67,76,2026-01-03T02:47:05Z,4840000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT05M20.00S,2026-01-03T02:47:24.5Z,3,REGULAR,2pt,Jump Shot,[],1641722,25.18068331143233,38.48039215686275,1610612740,67,76,2026-01-03T02:47:30Z,4850000,False,58.0,184.0,1,left,MISS J. Hawkins 19' pullup Shot - blocked,"[1641722, 1642270]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Center,19.3,Missed,Clingan,1642270.0,,,,,,,,,,,,,,,,
498,PT05M20.00S,2026-01-03T02:47:24.5Z,3,REGULAR,block,,[],1642270,,,1610612740,67,76,2026-01-03T02:47:28Z,4860000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
499,PT05M15.00S,2026-01-03T02:47:29.5Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612740,67,76,2026-01-03T02:59:01Z,4870000,False,,,0,,K. Looney REBOUND (Off:7 Def:2),[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,497.0,9.0,2.0,7.0,,,,,,,,,,,,
500,PT05M15.00S,2026-01-03T02:47:29.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629627,7.178055190538765,48.529411764705884,1610612740,69,76,2026-01-03T02:47:36Z,4880000,False,7.0,15.0,1,left,Z. Williamson driving DUNK (26 PTS) (K. Looney 1 AST),"[1629627, 1626172]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,26.0,,,,,,,,,K. Looney,1626172.0,1.0
501,PT04M57.00S,2026-01-03T02:47:47.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,92.72339027595268,50.245098039215684,1610612757,69,78,2026-01-03T02:47:51Z,4890000,False,1.0,16.0,1,right,D. Clingan cutting DUNK (9 PTS) (S. Cissoko 3 AST),"[1642270, 1631321]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,9.0,,,,,,,,,S. Cissoko,1631321.0,3.0
503,PT04M35.00S,2026-01-03T02:48:09.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,18.084756898817346,48.28431372549019,1610612740,71,78,2026-01-03T02:48:14Z,4910000,False,9.0,117.0,1,left,J. Fears 11' driving floating Jump Shot (12 PTS),[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,11.78,Made,,,,,,,12.0,,,,,,,,,,,
504,PT04M24.00S,2026-01-03T02:48:20.3Z,3,REGULAR,2pt,Jump Shot,[],1631126,83.65637319316689,20.588235294117645,1610612757,71,80,2026-01-03T02:48:25Z,4920000,False,-147.0,101.0,1,right,C. Love 17' pullup Jump Shot (8 PTS) (D. Avdija 7 AST),"[1631126, 1630166]",1610612757.0,POR,pullup,,,Love,C. Love,,,,,Mid-Range,16-24 Left,17.85,Made,,,,,,,8.0,,,,,,,,,D. Avdija,1630166.0,7.0
506,PT04M14.00S,2026-01-03T02:48:30.8Z,3,REGULAR,turnover,bad pass,[],1642847,,,1610612740,71,80,2026-01-03T02:48:36Z,4940000,False,,,0,,J. Fears bad pass TURNOVER (3 TO),"[1642847, 1631321]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,,3.0,Cissoko,1631321.0,,,,,,,,
507,PT04M14.00S,2026-01-03T02:48:30.8Z,3,REGULAR,steal,,[],1631321,,,1610612757,71,80,2026-01-03T02:48:32Z,4950000,False,,,0,,S. Cissoko STEAL (2 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
508,PT04M11.00S,2026-01-03T02:48:34.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631126,88.12417871222075,95.83333333333334,1610612757,71,80,2026-01-03T02:48:41Z,4960000,False,229.0,59.0,1,right,MISS C. Love running 3PT,[1631126],1610612757.0,POR,running,,,Love,C. Love,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
509,PT04M07.00S,2026-01-03T02:48:37.4Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,71,80,2026-01-03T02:48:37Z,4970000,False,,,0,,D. Clingan REBOUND (Off:7 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,,508.0,11.0,4.0,7.0,,,,,,,,,,,,
510,PT04M04.00S,2026-01-03T02:48:40.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631321,93.51182654402102,52.450980392156865,1610612757,71,82,2026-01-03T02:48:50Z,4980000,False,12.0,8.0,1,right,S. Cissoko cutting Layup (5 PTS) (D. Clingan 1 AST),"[1631321, 1642270]",1610612757.0,POR,cutting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,5.0,,,,,,,,,D. Clingan,1642270.0,1.0
512,PT04M04.00S,2026-01-03T02:48:45.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,71,82,2026-01-03T02:48:45Z,5000000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT04M04.00S,2026-01-03T02:49:53.3Z,3,REGULAR,substitution,out,[],1642847,,,1610612740,71,82,2026-01-03T02:50:15Z,5010000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT04M04.00S,2026-01-03T02:49:53.3Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,71,82,2026-01-03T02:50:15Z,5020000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT04M04.00S,2026-01-03T02:49:53.3Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,71,82,2026-01-03T02:50:15Z,5030000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT04M04.00S,2026-01-03T02:49:53.3Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,71,82,2026-01-03T02:50:15Z,5040000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M48.00S,2026-01-03T02:50:39.7Z,3,REGULAR,3pt,Jump Shot,[],1641722,16.63929040735874,4.6568627450980395,1610612740,71,82,2026-01-03T02:50:49Z,5050000,False,227.0,104.0,1,left,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
