actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
492,PT03M28.00S,2025-10-25T01:47:24.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,71,78,2025-10-25T01:47:40Z,4880000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,491.0,,,,,,,,,,,
493,PT03M28.00S,2025-10-25T01:47:43.3Z,3,REGULAR,foul,personal,[],1629640,,,1610612740,71,78,2025-10-25T01:47:51Z,4890000,False,,,0,,K. Johnson loose ball personal FOUL (3 PF),"[1629640, 1629673]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,
495,PT03M28.00S,2025-10-25T01:47:51.5Z,3,REGULAR,substitution,out,[],1642264,,,1610612740,71,78,2025-10-25T01:47:56Z,4910000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M28.00S,2025-10-25T01:47:51.5Z,3,REGULAR,substitution,out,[],1630170,,,1610612740,71,78,2025-10-25T01:47:56Z,4920000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M28.00S,2025-10-25T01:47:51.5Z,3,REGULAR,substitution,in,[],1629162,,,1610612740,71,78,2025-10-25T01:47:56Z,4930000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M28.00S,2025-10-25T01:47:51.5Z,3,REGULAR,substitution,in,[],1641705,,,1610612740,71,78,2025-10-25T01:47:56Z,4940000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M14.00S,2025-10-25T01:47:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,17.296320630749015,57.35294117647059,1610612740,73,78,2025-10-25T02:10:50Z,4950000,False,-37.0,110.0,1,left,J. Fears 11' fadeaway Jump Shot (6 PTS),[1642847],1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,11.61,Made,6.0,,,,,,,,,,,,,,,,,
500,PT02M49.00S,2025-10-25T01:48:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.64323258869908,52.69607843137255,1610612759,73,80,2025-10-25T01:48:27Z,4960000,False,13.0,7.0,1,right,L. Kornet Layup (14 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.53,Made,14.0,,,,,,,,,,,,,,,,,
501,PT02M29.00S,2025-10-25T01:48:47.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612740,73,80,2025-10-25T01:49:00Z,4970000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Fears 2 FT),"[1628436, 1642847]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2003.0,1.0,3.0,Fears,1642847.0,,,,,,,,,,,,
503,PT02M29.00S,2025-10-25T01:49:09.1Z,3,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,73,80,2025-10-25T01:49:09Z,4990000,False,,,0,,MISS J. Fears Free Throw 1 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT02M29.00S,2025-10-25T01:49:09.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,73,80,2025-10-25T01:49:09Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,
505,PT02M29.00S,2025-10-25T01:49:11.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,73,80,2025-10-25T01:49:26Z,5010000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M29.00S,2025-10-25T01:49:11.5Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,73,80,2025-10-25T01:49:26Z,5030000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M29.00S,2025-10-25T01:49:11.5Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,73,80,2025-10-25T01:49:26Z,5040000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M29.00S,2025-10-25T01:49:11.5Z,3,REGULAR,substitution,out,[],1629673,,,1610612740,73,80,2025-10-25T01:50:12Z,5045000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M29.00S,2025-10-25T01:49:30.5Z,3,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,74,80,2025-10-25T01:49:30Z,5050000,False,,,0,,J. Fears Free Throw 2 of 2 (7 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
513,PT02M13.00S,2025-10-25T01:50:00.3Z,3,REGULAR,3pt,Jump Shot,[],1642844,93.77463863337714,96.32352941176471,1610612759,74,80,2025-10-25T01:50:05Z,5090000,False,232.0,6.0,1,right,MISS D. Harper 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
514,PT02M10.00S,2025-10-25T01:50:03.3Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,74,80,2025-10-25T01:50:05Z,5100000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,,,,513.0,5.0,4.0,1.0,,,,,,,,
517,PT01M53.00S,2025-10-25T01:50:42.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,19.92444152431012,43.627450980392155,1610612740,76,80,2025-10-25T01:50:47Z,5120000,False,32.0,135.0,1,left,T. Murphy III 13' driving floating Jump Shot (17 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,13.85,Made,17.0,,,,,,,,,,,,,,,,,
518,PT01M37.00S,2025-10-25T01:50:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.64323258869908,55.63725490196079,1610612759,76,80,2025-10-25T01:51:03Z,5130000,False,28.0,7.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
519,PT01M33.00S,2025-10-25T01:51:02.3Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612759,76,80,2025-10-25T01:51:03Z,5140000,False,,,0,,L. Kornet REBOUND (Off:6 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,518.0,8.0,2.0,6.0,,,,,,,,
520,PT01M29.00S,2025-10-25T01:51:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,93.77463863337714,44.36274509803921,1610612759,76,80,2025-10-25T01:51:12Z,5150000,False,-28.0,6.0,1,right,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
521,PT01M28.00S,2025-10-25T01:51:11.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,76,80,2025-10-25T01:51:11Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,520.0,,,,,,,,,,,
523,PT01M21.00S,2025-10-25T01:51:31.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641705,93.24901445466492,36.029411764705884,1610612759,76,80,2025-10-25T01:51:36Z,5180000,False,-70.0,11.0,1,right,MISS V. Wembanyama 7' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
524,PT01M18.00S,2025-10-25T01:51:34.0Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,76,80,2025-10-25T01:51:34Z,5190000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,
525,PT01M14.00S,2025-10-25T01:51:38.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,27.808804204993432,20.098039215686274,1610612740,76,80,2025-10-25T02:11:28Z,5200000,False,150.0,209.0,1,left,MISS T. Murphy III 25' running pullup 3PT,[1630530],1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
526,PT01M10.00S,2025-10-25T01:51:42.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,76,80,2025-10-25T01:51:43Z,5210000,False,,,0,,K. Johnson REBOUND (Off:5 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,525.0,10.0,5.0,5.0,,,,,,,,
527,PT00M59.70S,2025-10-25T01:51:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.59198423127464,53.67647058823529,1610612759,76,82,2025-10-25T01:51:57Z,5220000,False,18.0,17.0,1,right,K. Johnson cutting Layup (8 PTS) (L. Kornet 2 AST),"[1629640, 1628436]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.51,Made,8.0,,,,,,,,,,L. Kornet,1628436.0,2.0,,,,,
529,PT00M42.60S,2025-10-25T01:52:12.7Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,76,82,2025-10-25T01:52:21Z,5240000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,2003.0,,,,,,,,,,,,,,1.0,,
530,PT00M36.80S,2025-10-25T01:52:21.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629162,78.13731931668858,7.107843137254902,1610612759,76,82,2025-10-25T02:11:42Z,5250000,False,-214.0,153.0,1,right,MISS J. McLaughlin 26' running pullup 3PT,[1629162],1610612759.0,SAS,running pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
531,PT00M31.70S,2025-10-25T01:52:26.8Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612759,76,82,2025-10-25T01:52:50Z,5260000,False,,,0,,L. Kornet REBOUND (Off:7 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,530.0,9.0,2.0,7.0,,,,,,,,
532,PT00M31.70S,2025-10-25T01:52:27.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628436,93.11760840998686,52.94117647058824,1610612759,76,82,2025-10-25T01:52:57Z,5270000,False,15.0,12.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
533,PT00M31.70S,2025-10-25T01:52:27.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,76,82,2025-10-25T01:52:57Z,5280000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,532.0,,,,,,,,,,,
534,PT00M31.70S,2025-10-25T01:52:36.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612740,76,82,2025-10-25T01:53:00Z,5290000,False,,,0,,K. Johnson loose ball personal FOUL (4 PF) (Queen 2 FT),"[1629640, 1642852]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,4.0,0.0,Queen,1642852.0,,,,,,,,,,,,
536,PT00M31.70S,2025-10-25T01:53:10.2Z,3,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,77,82,2025-10-25T01:53:10Z,5310000,False,,,0,,D. Queen Free Throw 1 of 2 (11 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
537,PT00M31.70S,2025-10-25T01:53:13.8Z,3,REGULAR,substitution,out,[],1642844,,,1610612740,77,82,2025-10-25T01:53:20Z,5320000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M31.70S,2025-10-25T01:53:13.8Z,3,REGULAR,substitution,in,[],1630170,,,1610612740,77,82,2025-10-25T01:53:20Z,5330000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M31.70S,2025-10-25T01:53:29.8Z,3,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,78,82,2025-10-25T01:53:29Z,5340000,False,,,0,,D. Queen Free Throw 2 of 2 (12 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
540,PT00M21.80S,2025-10-25T01:53:41.8Z,3,REGULAR,3pt,Jump Shot,[],1630170,76.03482260183968,86.27450980392157,1610612759,78,82,2025-10-25T01:53:55Z,5350000,False,181.0,173.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
541,PT00M18.40S,2025-10-25T01:53:45.2Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,78,82,2025-10-25T01:53:45Z,5360000,False,,,0,,J. Fears REBOUND (Off:1 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,,,540.0,4.0,3.0,1.0,,,,,,,,
542,PT00M15.70S,2025-10-25T01:53:48.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641722,6.1268068331143235,48.03921568627451,1610612740,80,82,2025-10-25T02:12:48Z,5370000,False,10.0,5.0,1,left,J. Hawkins running DUNK (4 PTS) (J. Fears 1 AST),"[1641722, 1642847]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,1.1,Made,4.0,,,,,,,,,,J. Fears,1642847.0,1.0,,,,,
544,PT00M00.00S,2025-10-25T01:54:20.6Z,3,REGULAR,period,end,[],0,,,1610612759,80,82,2025-10-25T01:54:20Z,5390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612759,80,82,2025-10-25T01:56:48Z,5400000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,out,['startperiod'],1628436,,,1610612759,80,82,2025-10-25T01:56:48Z,5410000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,80,82,2025-10-25T01:56:48Z,5420000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,80,82,2025-10-25T01:56:48Z,5430000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,80,82,2025-10-25T01:56:48Z,5440000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2025-10-25T01:56:34.4Z,4,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,80,82,2025-10-25T01:56:48Z,5450000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2025-10-25T01:56:55.3Z,4,REGULAR,period,start,[],0,,,1610612740,80,82,2025-10-25T01:56:55Z,5460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT11M51.00S,2025-10-25T01:57:08.1Z,4,REGULAR,foul,personal,[],1629640,,,1610612740,80,82,2025-10-25T01:57:18Z,5470000,False,,,0,,K. Johnson personal FOUL (5 PF),"[1629640, 1641722]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,2003.0,5.0,0.0,Hawkins,1641722.0,,,,,,,,,,,,
557,PT11M41.00S,2025-10-25T01:57:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,4.812746386333772,47.05882352941176,1610612740,82,82,2025-10-25T01:57:42Z,5490000,False,15.0,-7.0,1,left,J. Fears reverse Layup (9 PTS) (Z. Williamson 4 AST),"[1642847, 1629627]",1610612740.0,NOP,reverse,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.64,Made,9.0,,,,,,,,,,Z. Williamson,1629627.0,4.0,,,,,
559,PT11M27.00S,2025-10-25T01:57:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,92.85479632063075,41.66666666666667,1610612759,82,82,2025-10-25T01:57:54Z,5510000,False,-42.0,15.0,1,right,MISS V. Wembanyama Layup,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
560,PT11M24.00S,2025-10-25T01:57:53.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,82,82,2025-10-25T01:57:54Z,5520000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,559.0,6.0,5.0,1.0,,,,,,,,
561,PT11M16.00S,2025-10-25T01:58:00.9Z,4,REGULAR,2pt,Jump Shot,[],1642847,9.543363994743759,19.852941176470587,1610612740,82,82,2025-10-25T01:58:07Z,5530000,False,151.0,37.0,1,left,MISS J. Fears 15' pullup bank Shot,[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,15.52,Missed,,,,,,,,,,,,,,,,,,
562,PT11M12.00S,2025-10-25T01:58:04.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,82,82,2025-10-25T01:58:07Z,5540000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,561.0,10.0,7.0,3.0,,,,,,,,
563,PT10M56.00S,2025-10-25T01:58:19.7Z,4,REGULAR,3pt,Jump Shot,[],203084,83.919185282523,96.07843137254902,1610612759,82,82,2025-10-25T01:58:24Z,5550000,False,230.0,99.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
564,PT10M53.00S,2025-10-25T01:58:22.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,82,82,2025-10-25T01:58:24Z,5560000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,563.0,7.0,6.0,1.0,,,,,,,,
565,PT10M37.00S,2025-10-25T01:58:39.4Z,4,REGULAR,3pt,Jump Shot,[],1630530,31.882391590013142,29.65686274509804,1610612740,85,82,2025-10-25T01:58:43Z,5570000,False,102.0,247.0,1,left,T. Murphy III 26' 3PT  (20 PTS) (Z. Williamson 5 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.73,Made,20.0,,,,,,,,,,Z. Williamson,1629627.0,5.0,,,,,
567,PT10M21.00S,2025-10-25T01:59:00.7Z,4,REGULAR,foul,personal,[],1642852,,,1610612759,85,82,2025-10-25T01:59:11Z,5590000,False,,,0,,D. Queen personal FOUL (3 PF),"[1642852, 1641705]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,202007.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
569,PT10M11.00S,2025-10-25T01:59:23.8Z,4,REGULAR,3pt,Jump Shot,[],1630577,73.14388961892247,12.990196078431374,1610612759,85,82,2025-10-25T01:59:33Z,5610000,False,-185.0,200.0,1,right,MISS J. Champagnie 27' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.24,Missed,,,,,,,,,,,,,,,,,,
570,PT10M06.00S,2025-10-25T01:59:28.8Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,85,82,2025-10-25T01:59:33Z,5620000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,569.0,8.0,5.0,3.0,,,,,,,,
571,PT09M58.00S,2025-10-25T01:59:39.9Z,4,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612740,85,82,2025-10-25T02:00:22Z,5630000,False,,,0,,K. Johnson shooting personal FOUL (6 PF) (Williamson 2 FT),"[1629640, 1629627]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,202007.0,6.0,0.0,Williamson,1629627.0,,,,,,,,,,,,
573,PT09M58.00S,2025-10-25T02:00:10.2Z,4,REGULAR,substitution,out,[],1629640,,,1610612740,85,82,2025-10-25T02:00:19Z,5650000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT09M58.00S,2025-10-25T02:00:10.2Z,4,REGULAR,substitution,in,[],1642844,,,1610612740,85,82,2025-10-25T02:00:19Z,5660000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M58.00S,2025-10-25T02:00:30.2Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,86,82,2025-10-25T02:00:30Z,5670000,False,,,0,,Z. Williamson Free Throw 1 of 2 (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
576,PT09M58.00S,2025-10-25T02:00:44.8Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,87,82,2025-10-25T02:00:44Z,5680000,False,,,0,,Z. Williamson Free Throw 2 of 2 (16 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
577,PT09M45.00S,2025-10-25T02:01:07.2Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612759,87,82,2025-10-25T02:01:17Z,5690000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1629627, 1641705]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,1629177.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
579,PT09M45.00S,2025-10-25T02:01:34.8Z,4,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,87,83,2025-10-25T02:01:34Z,5710000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (22 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
580,PT09M45.00S,2025-10-25T02:01:53.4Z,4,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,87,84,2025-10-25T02:01:53Z,5720000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
581,PT09M18.00S,2025-10-25T02:02:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,8.492115637319317,58.57843137254902,1610612740,87,84,2025-10-25T02:02:26Z,5730000,False,-43.0,27.0,1,left,MISS T. Murphy III driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
582,PT09M14.00S,2025-10-25T02:02:25.1Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,87,84,2025-10-25T02:02:25Z,5740000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,581.0,9.0,5.0,4.0,,,,,,,,
