actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
520,PT08M53.00S,2026-03-20T01:53:15.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,29.122864651773984,72.54901960784314,1610612746,87,86,2026-03-20T01:53:36Z,5170000,False,-113.0,221.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
521,PT08M52.00S,2026-03-20T01:53:16.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,87,86,2026-03-20T01:55:14Z,5180000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,520.0,,,,,,,,,,,,,
523,PT08M52.00S,2026-03-20T01:53:42.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,87,86,2026-03-20T01:55:14Z,5200000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M52.00S,2026-03-20T01:56:18.6Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,87,86,2026-03-20T01:56:48Z,5220000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M52.00S,2026-03-20T01:56:18.6Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,87,86,2026-03-20T01:56:48Z,5230000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M32.00S,2026-03-20T01:57:12.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,68.67608409986859,70.83333333333334,1610612740,87,86,2026-03-20T01:57:17Z,5240000,False,104.0,242.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
528,PT08M29.00S,2026-03-20T01:57:15.9Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,87,86,2026-03-20T01:57:17Z,5250000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,527.0,,,,,,3.0,2.0,1.0,,,,,
529,PT08M25.00S,2026-03-20T01:57:19.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631255,95.22010512483574,95.09803921568627,1610612740,87,86,2026-03-20T01:57:25Z,5260000,False,225.0,-8.0,1,right,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
530,PT08M21.00S,2026-03-20T01:57:23.8Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,87,86,2026-03-20T01:57:25Z,5270000,False,,,0,,Y. Missi REBOUND (Off:3 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,,529.0,,,,,,11.0,8.0,3.0,,,,,
531,PT08M19.00S,2026-03-20T01:57:25.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,67.09921156373193,52.20588235294118,1610612740,87,86,2026-03-20T01:57:29Z,5280000,False,11.0,257.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
532,PT08M16.00S,2026-03-20T01:57:28.4Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612746,87,86,2026-03-20T01:57:29Z,5290000,False,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,531.0,,,,,,7.0,7.0,0.0,,,,,
533,PT08M09.00S,2026-03-20T01:57:38.5Z,4,REGULAR,turnover,out-of-bounds,[],1642920,,,1610612746,87,86,2026-03-20T01:57:43Z,5300000,False,,,0,,K. Sanders bad pass out-of-bounds TURNOVER (1 TO),[1642920],1610612746.0,LAC,bad pass,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,,,,,,,,1146.0,,,,,,,,1.0,,,,
534,PT08M00.00S,2026-03-20T01:57:55.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642847,73.53810775295663,9.803921568627452,1610612740,87,86,2026-03-20T01:57:59Z,5310000,False,-201.0,196.0,1,right,MISS J. Fears 28' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
535,PT07M56.00S,2026-03-20T01:57:59.0Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612746,87,86,2026-03-20T01:57:59Z,5320000,False,,,0,,I. Jackson REBOUND (Off:2 Def:4),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,534.0,,,,,,6.0,4.0,2.0,,,,,
536,PT07M44.00S,2026-03-20T01:58:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,13.485545335085414,35.294117647058826,1610612746,87,88,2026-03-20T01:58:14Z,5330000,False,74.0,74.0,1,left,B. Bogdanović 10' pullup Jump Shot (11 PTS),[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Right,10.45,Made,11.0,,,,,,,,,,,,,,,,,
537,PT07M16.00S,2026-03-20T01:58:38.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,80.3712220762155,45.588235294117645,1610612740,87,88,2026-03-20T01:58:43Z,5340000,False,-22.0,132.0,1,right,MISS S. Bey 13' floating Shot,[1630180],1610612740.0,NOP,floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,,,,,,,,,,,,,,,,,,
538,PT07M13.00S,2026-03-20T01:58:41.6Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612746,87,88,2026-03-20T01:58:41Z,5350000,False,,,0,,K. Dunn REBOUND (Off:2 Def:4),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,537.0,,,,,,6.0,4.0,2.0,,,,,
539,PT07M08.00S,2026-03-20T01:58:48.2Z,4,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612746,87,88,2026-03-20T01:58:58Z,5360000,False,,,0,,K. Matković shooting personal FOUL (2 PF) (Jackson 2 FT),"[1631255, 1630543]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630886.0,2.0,0.0,Jackson,1630543.0,,,,,,,,
541,PT07M08.00S,2026-03-20T01:59:24.5Z,4,REGULAR,freethrow,1 of 2,[],1630543,,,1610612746,87,89,2026-03-20T02:00:03Z,5380000,False,,,0,,I. Jackson Free Throw 1 of 2 (13 PTS),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
542,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,out,[],1642847,,,1610612746,87,89,2026-03-20T01:59:30Z,5390000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,in,[],1630529,,,1610612746,87,89,2026-03-20T01:59:30Z,5410000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,in,[],1629627,,,1610612746,87,89,2026-03-20T01:59:30Z,5420000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,out,[],1642274,,,1610612746,87,89,2026-03-20T01:59:43Z,5430000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,out,[],1642920,,,1610612746,87,89,2026-03-20T01:59:43Z,5440000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M08.00S,2026-03-20T01:59:26.3Z,4,REGULAR,substitution,in,[],1627884,,,1610612746,87,89,2026-03-20T01:59:43Z,5450000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M08.00S,2026-03-20T01:59:24.5Z,4,REGULAR,freethrow,2 of 2,[],1630543,,,1610612746,87,89,2026-03-20T02:00:03Z,5460000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT07M06.00S,2026-03-20T01:59:26.5Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,87,89,2026-03-20T02:00:03Z,5470000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,549.0,,,,,,4.0,3.0,1.0,,,,,
551,PT06M55.00S,2026-03-20T02:00:15.5Z,4,REGULAR,foul,personal,[],1627884,,,1610612740,87,89,2026-03-20T02:00:30Z,5480000,False,,,0,,D. Jones Jr. personal FOUL (3 PF),"[1627884, 1630530]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1628953.0,3.0,0.0,Murphy III,1630530.0,,,,,,,,
553,PT06M48.00S,2026-03-20T02:00:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612740,87,89,2026-03-20T02:00:52Z,5500000,False,,,0,,B. Bogdanović shooting personal FOUL (3 PF) (Bey 2 FT),"[203992, 1630180]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,3.0,0.0,Bey,1630180.0,,,,,,,,
555,PT06M48.00S,2026-03-20T02:01:08.3Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,88,89,2026-03-20T02:01:08Z,5520000,False,,,0,,S. Bey Free Throw 1 of 2 (19 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
556,PT06M48.00S,2026-03-20T02:01:16.8Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,89,89,2026-03-20T02:01:16Z,5530000,False,,,0,,S. Bey Free Throw 2 of 2 (20 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
557,PT06M32.00S,2026-03-20T02:01:35.4Z,4,REGULAR,3pt,Jump Shot,[],203992,28.597240473061763,15.441176470588236,1610612746,89,92,2026-03-20T02:01:40Z,5540000,False,173.0,216.0,1,left,B. Bogdanović 27' 3PT step back (14 PTS),[203992],1610612746.0,LAC,step back,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,27.68,Made,14.0,,,,,,,,,,,,,,,,,
558,PT06M20.00S,2026-03-20T02:01:47.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,86.81011826544021,50.73529411764706,1610612740,89,92,2026-03-20T02:02:26Z,5550000,False,4.0,71.0,1,right,MISS H. Jones 7' driving floating Shot - blocked,"[1630529, 1630543]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
559,PT06M20.00S,2026-03-20T02:01:47.8Z,4,REGULAR,block,,[],1630543,,,1610612740,89,92,2026-03-20T02:01:49Z,5560000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
560,PT06M17.00S,2026-03-20T02:01:50.8Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612746,89,92,2026-03-20T02:01:53Z,5570000,False,,,0,,J. Collins REBOUND (Off:0 Def:8),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,558.0,,,,,,8.0,8.0,0.0,,,,,
561,PT06M09.00S,2026-03-20T02:01:59.5Z,4,REGULAR,3pt,Jump Shot,[],1628381,7.30946123521682,3.6764705882352944,1610612746,89,92,2026-03-20T02:02:08Z,5580000,False,232.0,16.0,1,left,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
562,PT06M05.00S,2026-03-20T02:02:03.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,89,92,2026-03-20T02:02:08Z,5590000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,561.0,,,,,,,,,,,,,
563,PT06M05.00S,2026-03-20T02:02:06.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612740,89,92,2026-03-20T02:02:18Z,5600000,False,,,0,,K. Dunn loose ball personal FOUL (2 PF) (Matković 2 FT),"[1627739, 1631255]",1610612746.0,LAC,loose ball,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,1146.0,2.0,0.0,Matković,1631255.0,,,,,,,,
565,PT06M05.00S,2026-03-20T02:02:55.6Z,4,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,90,92,2026-03-20T02:02:55Z,5620000,False,,,0,,K. Matković Free Throw 1 of 2 (1 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
566,PT06M05.00S,2026-03-20T02:02:56.4Z,4,REGULAR,substitution,out,[],1630543,,,1610612740,90,92,2026-03-20T02:03:00Z,5630000,False,,,0,,SUB out: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M05.00S,2026-03-20T02:02:56.4Z,4,REGULAR,substitution,in,[],201572,,,1610612740,90,92,2026-03-20T02:03:00Z,5640000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M05.00S,2026-03-20T02:03:17.9Z,4,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,91,92,2026-03-20T02:03:17Z,5650000,False,,,0,,K. Matković Free Throw 2 of 2 (2 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
569,PT05M53.00S,2026-03-20T02:03:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,11.12023653088042,51.470588235294116,1610612746,91,94,2026-03-20T02:04:47Z,5660000,False,-7.0,52.0,1,left,J. Collins driving floating Jump Shot (18 PTS),[1628381],1610612746.0,LAC,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,18.0,,,,,,,,,,,,,,,,,
570,PT05M53.00S,2026-03-20T02:03:37.7Z,4,REGULAR,foul,personal,['1freethrow'],1631255,,,1610612746,91,94,2026-03-20T02:03:43Z,5670000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Collins 1 FT),"[1631255, 1628381]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,3.0,0.0,Collins,1628381.0,,,,,,,,
572,PT05M53.00S,2026-03-20T02:03:52.1Z,4,REGULAR,substitution,out,[],203992,,,1610612746,91,94,2026-03-20T02:03:54Z,5690000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M53.00S,2026-03-20T02:03:52.1Z,4,REGULAR,substitution,in,[],1641757,,,1610612746,91,94,2026-03-20T02:03:54Z,5700000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M53.00S,2026-03-20T02:04:19.0Z,4,REGULAR,freethrow,1 of 1,[],1628381,,,1610612746,91,94,2026-03-20T02:04:22Z,5710000,False,,,0,,MISS J. Collins Free Throw 1 of 1,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
575,PT05M51.00S,2026-03-20T02:04:21.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,91,94,2026-03-20T02:04:22Z,5720000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,574.0,,,,,,4.0,3.0,1.0,,,,,
576,PT05M39.00S,2026-03-20T02:04:33.3Z,4,REGULAR,3pt,Jump Shot,[],1631255,90.75229960578186,5.147058823529411,1610612740,91,94,2026-03-20T02:04:39Z,5730000,False,-224.0,34.0,1,right,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
577,PT05M35.00S,2026-03-20T02:04:37.3Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,91,94,2026-03-20T02:04:39Z,5740000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,576.0,,,,,,5.0,3.0,2.0,,,,,
578,PT05M34.00S,2026-03-20T02:04:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,91.93495400788436,49.754901960784316,1610612740,93,94,2026-03-20T02:04:44Z,5750000,False,-1.0,23.0,1,right,Z. Williamson putback Layup (12 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.33,Made,12.0,,,,,,,,,,,,,,,,,
579,PT05M26.00S,2026-03-20T02:04:49.0Z,4,REGULAR,foul,offensive,['inpenalty'],1628381,,,1610612746,93,94,2026-03-20T02:04:59Z,5760000,False,,,0,,J. Collins offensive FOUL (2 PF),"[1628381, 1630180]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,1628953.0,2.0,0.0,Bey,1630180.0,,,,,,,,
581,PT05M26.00S,2026-03-20T02:04:49.0Z,4,REGULAR,turnover,offensive foul,[],1628381,,,1610612746,93,94,2026-03-20T02:04:49Z,5780000,False,,,0,,J. Collins offensive foul TURNOVER (3 TO),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,1628953.0,,,,,,,,3.0,,,,
582,PT05M13.00S,2026-03-20T02:05:17.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,68.9388961892247,74.75490196078431,1610612740,96,94,2026-03-20T02:05:21Z,5790000,False,124.0,239.0,1,right,T. Murphy III 26' 3PT  (22 PTS) (S. Bey 5 AST),"[1630530, 1630180]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.96,Made,22.0,S. Bey,1630180.0,5.0,,,,,,,,,,,,,,
585,PT04M48.00S,2026-03-20T02:06:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.389618922470433,45.588235294117645,1610612746,96,94,2026-03-20T02:06:48Z,5820000,False,22.0,8.0,1,left,MISS B. Lopez driving Layup,[201572],1610612746.0,LAC,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
586,PT04M47.00S,2026-03-20T02:06:01.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,96,94,2026-03-20T02:06:10Z,5830000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,585.0,,,,,,,,,,,,,
587,PT04M47.00S,2026-03-20T02:06:11.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612740,96,94,2026-03-20T02:06:18Z,5840000,False,,,0,,B. Lopez loose ball personal FOUL (4 PF) (Matković 2 FT),"[201572, 1631255]",1610612746.0,LAC,loose ball,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,4.0,0.0,Matković,1631255.0,,,,,,,,
589,PT04M47.00S,2026-03-20T02:06:40.8Z,4,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,96,94,2026-03-20T02:06:40Z,5860000,False,,,0,,MISS K. Matković Free Throw 1 of 2,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT04M47.00S,2026-03-20T02:06:40.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,96,94,2026-03-20T02:06:40Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,
591,PT04M47.00S,2026-03-20T02:07:02.6Z,4,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,97,94,2026-03-20T02:07:02Z,5880000,False,,,0,,K. Matković Free Throw 2 of 2 (3 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
592,PT04M32.00S,2026-03-20T02:07:20.0Z,4,REGULAR,3pt,Jump Shot,[],1627884,27.414586070959263,78.43137254901961,1610612746,97,94,2026-03-20T02:07:25Z,5890000,False,-142.0,205.0,1,left,MISS D. Jones Jr. 24' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
593,PT04M28.00S,2026-03-20T02:07:24.0Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,97,94,2026-03-20T02:07:25Z,5900000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,592.0,,,,,,5.0,4.0,1.0,,,,,
594,PT04M14.00S,2026-03-20T02:07:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630530,73.27529566360053,79.90196078431373,1610612740,100,94,2026-03-20T02:07:41Z,5910000,False,150.0,199.0,1,right,T. Murphy III 24' 3PT  (25 PTS) (S. Bey 6 AST),"[1630530, 1630180]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,24.87,Made,25.0,S. Bey,1630180.0,6.0,,,,,,,,,,,,,,
596,PT04M13.00S,2026-03-20T02:07:44.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,100,94,2026-03-20T02:07:44Z,5930000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M13.00S,2026-03-20T02:10:21.8Z,4,REGULAR,substitution,out,[],1629627,,,1610612746,100,94,2026-03-20T02:10:37Z,5940000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M13.00S,2026-03-20T02:10:21.8Z,4,REGULAR,substitution,in,[],1642274,,,1610612746,100,94,2026-03-20T02:10:37Z,5950000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M00.00S,2026-03-20T02:10:59.0Z,4,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612746,100,94,2026-03-20T02:11:04Z,5960000,False,,,0,,Y. Missi shooting personal FOUL (4 PF) (Lopez 2 FT),"[1642274, 201572]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,4.0,0.0,Lopez,201572.0,,,,,,,,
601,PT04M00.00S,2026-03-20T02:11:19.8Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612746,100,94,2026-03-20T02:11:19Z,5980000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
602,PT04M00.00S,2026-03-20T02:11:19.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,100,94,2026-03-20T02:11:19Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,
603,PT04M00.00S,2026-03-20T02:11:29.8Z,4,REGULAR,substitution,out,[],1628381,,,1610612746,100,94,2026-03-20T02:11:39Z,6000000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M00.00S,2026-03-20T02:11:29.8Z,4,REGULAR,substitution,in,[],203992,,,1610612746,100,94,2026-03-20T02:11:39Z,6010000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M00.00S,2026-03-20T02:11:58.8Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612746,100,95,2026-03-20T02:11:58Z,6020000,False,,,0,,B. Lopez Free Throw 2 of 2 (6 PTS),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
606,PT03M42.00S,2026-03-20T02:12:18.9Z,4,REGULAR,turnover,bad pass,[],1642274,,,1610612740,100,95,2026-03-20T02:12:22Z,6030000,False,,,0,,Y. Missi bad pass TURNOVER (4 TO),"[1642274, 1627884]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,Jones Jr.,1627884.0,,
