actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
582,PT06M13.00S,2026-03-12T02:07:03.6Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,105,97,2026-03-12T02:08:41Z,5710000,False,,,0,,Y. Missi REBOUND (Off:4 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,,,,581.0,7.0,3.0,4.0,,,,,,,,,,,
583,PT05M59.00S,2026-03-12T02:07:16.9Z,4,REGULAR,3pt,Jump Shot,[],1627749,68.41327201051249,33.57843137254902,1610612740,105,97,2026-03-12T02:09:16Z,5720000,False,-82.0,244.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
584,PT05M55.00S,2026-03-12T02:07:20.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,105,97,2026-03-12T02:07:22Z,5730000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,583.0,5.0,5.0,0.0,,,,,,,,,,,
585,PT05M43.00S,2026-03-12T02:07:32.3Z,4,REGULAR,3pt,Jump Shot,[],1627742,29.911300919842315,18.137254901960784,1610612761,105,97,2026-03-12T02:07:37Z,5740000,False,159.0,229.0,1,left,MISS B. Ingram 27' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,27.87,Missed,,,,,,,,,,,,,,,,
586,PT05M40.00S,2026-03-12T02:07:35.3Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,105,97,2026-03-12T02:07:37Z,5750000,False,,,0,,Y. Missi REBOUND (Off:4 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,585.0,8.0,4.0,4.0,,,,,,,,,,,
587,PT05M28.00S,2026-03-12T02:07:50.3Z,4,REGULAR,foul,personal,[],1627742,,,1610612740,105,97,2026-03-12T02:08:26Z,5760000,False,,,0,,B. Ingram personal FOUL (3 PF),"[1627742, 1630530]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,1626301.0,,,,,,,,,,,3.0,1.0,Murphy III,1630530.0,,,,,
589,PT05M25.00S,2026-03-12T02:08:18.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,66.96780551905388,53.67647058823529,1610612740,105,97,2026-03-12T02:10:34Z,5780000,False,18.0,258.0,1,right,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,25.87,Missed,,,,,,,,,,,,,,,,
590,PT05M23.00S,2026-03-12T02:08:20.2Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,105,97,2026-03-12T02:10:34Z,5790000,False,,,0,,Y. Missi REBOUND (Off:5 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,589.0,9.0,4.0,5.0,,,,,,,,,,,
591,PT05M21.00S,2026-03-12T02:08:24.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,107,97,2026-03-12T02:10:47Z,5800000,False,0.0,0.0,1,right,Y. Missi tip Layup (6 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.0,Made,6.0,,,,,,,,,,,,,,,
592,PT05M08.00S,2026-03-12T02:08:35.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,11.251642575558476,48.28431372549019,1610612761,107,97,2026-03-12T02:11:08Z,5810000,False,9.0,53.0,1,left,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,5.4,Missed,,,,,,,,,,,,,,,,
593,PT05M06.00S,2026-03-12T02:08:37.4Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,107,97,2026-03-12T02:11:08Z,5820000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,592.0,6.0,5.0,1.0,,,,,,,,,,,
594,PT05M06.00S,2026-03-12T02:08:38.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,107,97,2026-03-12T02:11:30Z,5830000,False,0.0,0.0,1,left,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
595,PT05M05.00S,2026-03-12T02:08:39.6Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,107,97,2026-03-12T02:11:30Z,5840000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,594.0,4.0,1.0,3.0,,,,,,,,,,,
596,PT05M05.00S,2026-03-12T02:08:40.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,107,99,2026-03-12T02:11:37Z,5850000,False,0.0,0.0,1,left,J. Poeltl tip Layup (8 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,0.0,Made,8.0,,,,,,,,,,,,,,,
597,PT04M51.00S,2026-03-12T02:08:54.4Z,4,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612740,107,99,2026-03-12T02:09:04Z,5860000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Williamson 2 FT),"[1627751, 1629627]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,4.0,0.0,Williamson,1629627.0,,,,,
599,PT04M51.00S,2026-03-12T02:09:23.6Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,108,99,2026-03-12T02:09:44Z,5880000,False,,,0,,Z. Williamson Free Throw 1 of 2 (17 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
600,PT04M51.00S,2026-03-12T02:09:23.6Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,108,99,2026-03-12T02:09:44Z,5890000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
601,PT04M48.00S,2026-03-12T02:09:26.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,108,99,2026-03-12T02:12:33Z,5900000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,600.0,5.0,2.0,3.0,,,,,,,,,,,
602,PT04M43.00S,2026-03-12T02:09:48.7Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612761,108,99,2026-03-12T02:09:52Z,5910000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1630529]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,Jones,1630529.0,,,,,,,,,
603,PT04M43.00S,2026-03-12T02:09:48.7Z,4,REGULAR,steal,,[],1630529,,,1610612740,108,99,2026-03-12T02:09:50Z,5920000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
604,PT04M39.00S,2026-03-12T02:09:52.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,67.09921156373193,42.64705882352941,1610612740,111,99,2026-03-12T02:10:00Z,5930000,False,-37.0,257.0,1,right,T. Murphy III 25' 3PT running (25 PTS) (H. Jones 1 AST),"[1630530, 1630529]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,25.94,Made,25.0,,,,,,,,,,,H. Jones,1630529.0,1.0,,
606,PT04M16.00S,2026-03-12T02:10:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.61695137976347,48.77450980392157,1610612761,111,99,2026-03-12T02:13:47Z,5950000,False,6.0,75.0,1,left,MISS R. Barrett 7' driving floating Shot - blocked,"[1629628, 1642274]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,7.57,Missed,,,,,,,,,,,,,,,Missi,1642274.0
607,PT04M16.00S,2026-03-12T02:10:15.8Z,4,REGULAR,block,,[],1642274,,,1610612761,111,99,2026-03-12T02:10:18Z,5960000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT04M13.00S,2026-03-12T02:10:18.8Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,111,99,2026-03-12T02:10:25Z,5970000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,606.0,7.0,7.0,0.0,,,,,,,,,,,
609,PT04M11.00S,2026-03-12T02:10:21.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629627,94.82588699080158,49.50980392156863,1610612740,113,99,2026-03-12T02:13:54Z,5980000,False,-2.0,-4.0,1,right,Z. Williamson running DUNK (19 PTS) (T. Murphy III 3 AST),"[1629627, 1630530]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,0.46,Made,19.0,,,,,,,,,,,T. Murphy III,1630530.0,3.0,,
611,PT04M10.00S,2026-03-12T02:10:29.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,113,99,2026-03-12T02:10:29Z,6000000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M10.00S,2026-03-12T02:11:39.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,113,99,2026-03-12T02:11:39Z,6010000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M10.00S,2026-03-12T02:12:37.2Z,4,REGULAR,substitution,out,[],1629628,,,1610612761,113,99,2026-03-12T02:12:49Z,6020000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M10.00S,2026-03-12T02:12:37.2Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,113,99,2026-03-12T02:12:49Z,6030000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M47.00S,2026-03-12T02:13:28.0Z,4,REGULAR,2pt,Jump Shot,[],1627742,12.434296977660972,79.65686274509804,1610612761,113,99,2026-03-12T02:13:36Z,6040000,False,-148.0,64.0,1,left,MISS B. Ingram 16' turnaround Shot,[1627742],1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,,,16.17,Missed,,,,,,,,,,,,,,,,
616,PT03M45.00S,2026-03-12T02:13:30.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,113,99,2026-03-12T02:13:36Z,6050000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left,,,,,,615.0,,,,,,,,,,,,,,
618,PT03M27.00S,2026-03-12T02:13:58.1Z,4,REGULAR,3pt,Jump Shot,[],1627749,93.24901445466492,5.392156862745098,1610612740,113,99,2026-03-12T02:14:03Z,6070000,False,-223.0,11.0,1,right,MISS D. Murray 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,22.33,Missed,,,,,,,,,,,,,,,,
619,PT03M26.00S,2026-03-12T02:13:59.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,113,99,2026-03-12T02:15:36Z,6080000,False,,,0,,I. Quickley REBOUND (Off:2 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,618.0,6.0,4.0,2.0,,,,,,,,,,,
620,PT03M16.00S,2026-03-12T02:14:09.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,15.193823915900131,43.38235294117647,1610612761,113,101,2026-03-12T02:14:14Z,6090000,False,33.0,90.0,1,left,I. Quickley 9' driving floating Jump Shot (25 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,9.62,Made,25.0,,,,,,,,,,,,,,,
621,PT03M07.00S,2026-03-12T02:14:22.4Z,4,REGULAR,violation,kicked ball,[],1642347,,,1610612740,113,101,2026-03-12T02:14:28Z,6100000,False,,,0,,J. Shead kicked ball VIOLATION,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
622,PT03M07.00S,2026-03-12T02:14:29.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612740,113,101,2026-03-12T02:14:34Z,6110000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M07.00S,2026-03-12T02:14:29.7Z,4,REGULAR,substitution,in,[],1642266,,,1610612740,113,101,2026-03-12T02:14:34Z,6120000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M00.00S,2026-03-12T02:14:53.1Z,4,REGULAR,foul,personal,[],1630193,,,1610612740,113,101,2026-03-12T02:15:24Z,6130000,False,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 1630530]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,1626301.0,,,,,,,,,,,3.0,0.0,Murphy III,1630530.0,,,,,
626,PT02M49.00S,2026-03-12T02:16:03.0Z,4,REGULAR,jumpball,recovered,[],1630193,,,1610612740,113,101,2026-03-12T02:16:40Z,6150000,False,,,0,,Jump Ball S. Barnes vs. Y. Missi: Tip to I. Quickley,"[1630193, 1630567, 1642274]",1610612761.0,TOR,outofbounds,I. Quickley,1630193.0,Quickley,I. Quickley,Barnes,1630567.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
629,PT02M45.00S,2026-03-12T02:16:03.0Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,113,101,2026-03-12T02:16:03Z,6180000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1630567]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,3.0,,,,,,,,Barnes,1630567.0,,,,,,,,,
630,PT02M45.00S,2026-03-12T02:16:03.0Z,4,REGULAR,steal,,[],1630567,,,1610612761,113,101,2026-03-12T02:16:03Z,6190000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M45.00S,2026-03-12T02:16:06.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,18.873193166885677,93.87254901960785,1610612761,113,101,2026-03-12T02:17:04Z,6200000,False,-219.0,125.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,25.25,Missed,,,,,,,,,,,,,,,,
632,PT02M43.00S,2026-03-12T02:16:08.1Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612761,113,101,2026-03-12T02:17:04Z,6210000,False,,,0,,B. Ingram REBOUND (Off:2 Def:4),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,631.0,6.0,4.0,2.0,,,,,,,,,,,
633,PT02M34.00S,2026-03-12T02:16:14.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630193,5.206964520367937,56.372549019607845,1610612761,113,101,2026-03-12T02:16:21Z,6220000,False,-32.0,-4.0,1,left,MISS I. Quickley driving Layup,[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,3.21,Missed,,,,,,,,,,,,,,,,
634,PT02M31.00S,2026-03-12T02:16:17.0Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,113,101,2026-03-12T02:16:21Z,6230000,False,,,0,,Y. Missi REBOUND (Off:5 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,633.0,10.0,5.0,5.0,,,,,,,,,,,
635,PT02M19.00S,2026-03-12T02:16:28.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,82.07950065703022,94.6078431372549,1610612740,116,101,2026-03-12T02:16:37Z,6240000,False,223.0,116.0,1,right,T. Murphy III 25' 3PT  (28 PTS) (Y. Missi 2 AST),"[1630530, 1642274]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,25.14,Made,28.0,,,,,,,,,,,Y. Missi,1642274.0,2.0,,
637,PT01M50.00S,2026-03-12T02:16:57.8Z,4,REGULAR,3pt,Jump Shot,[],1630567,4.155716162943495,97.30392156862744,1610612761,116,101,2026-03-12T02:17:04Z,6260000,False,-237.0,-13.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,23.69,Missed,,,,,,,,,,,,,,,,
638,PT01M44.00S,2026-03-12T02:17:03.8Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,116,101,2026-03-12T02:17:04Z,6270000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,637.0,2.0,2.0,0.0,,,,,,,,,,,
639,PT01M25.00S,2026-03-12T02:17:22.9Z,4,REGULAR,3pt,Jump Shot,[],1627749,66.44218134034165,60.049019607843135,1610612740,119,101,2026-03-12T02:18:14Z,6280000,False,50.0,263.0,1,right,D. Murray 26' 3PT step back (27 PTS),[1627749],1610612740.0,NOP,step back,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,26.76,Made,27.0,,,,,,,,,,,,,,,
642,PT01M24.00S,2026-03-12T02:20:50.0Z,4,REGULAR,foul,technical,['1freethrow'],1627749,,,1610612761,119,101,2026-03-12T02:21:30Z,6310000,False,,,0,,D. Murray technical FOUL (1 Tech),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,201638.0,,,,,,,,,,,3.0,1.0,,,,,,,
643,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1629627,,,1610612761,119,101,2026-03-12T02:21:27Z,6320000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1630529,,,1610612761,119,101,2026-03-12T02:21:27Z,6330000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1627749,,,1610612761,119,101,2026-03-12T02:21:27Z,6340000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1642274,,,1610612761,119,101,2026-03-12T02:21:27Z,6350000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1630530,,,1610612761,119,101,2026-03-12T02:21:27Z,6360000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1627742,,,1610612761,119,101,2026-03-12T02:21:27Z,6370000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,119,101,2026-03-12T02:21:27Z,6380000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1630193,,,1610612761,119,101,2026-03-12T02:21:27Z,6390000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,119,101,2026-03-12T02:21:27Z,6400000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1642847,,,1610612761,119,101,2026-03-12T02:21:27Z,6410000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1642877,,,1610612761,119,101,2026-03-12T02:21:27Z,6420000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1641722,,,1610612761,119,101,2026-03-12T02:21:27Z,6430000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1631255,,,1610612761,119,101,2026-03-12T02:21:27Z,6440000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1642852,,,1610612761,119,101,2026-03-12T02:21:27Z,6450000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1642419,,,1610612761,119,101,2026-03-12T02:21:27Z,6460000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1641711,,,1610612761,119,101,2026-03-12T02:21:27Z,6470000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1631218,,,1610612761,119,101,2026-03-12T02:21:27Z,6480000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612761.0,TOR,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M24.00S,2026-03-12T02:21:01.6Z,4,REGULAR,substitution,in,[],1642918,,,1610612761,119,101,2026-03-12T02:21:27Z,6490000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M24.00S,2026-03-12T02:21:31.7Z,4,REGULAR,freethrow,1 of 1,[],1642347,,,1610612761,119,102,2026-03-12T02:21:31Z,6500000,False,,,0,,J. Shead technical Free Throw 1 of 1 (7 PTS),[1642347],1610612761.0,TOR,technical,,,Shead,J. Shead,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
662,PT01M15.00S,2026-03-12T02:21:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,5.863994743758213,45.09803921568628,1610612761,119,104,2026-03-12T02:21:56Z,6510000,False,25.0,3.0,1,left,J. Shead driving Layup (9 PTS),[1642347],1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,2.46,Made,9.0,,,,,,,,,,,,,,,
663,PT01M05.00S,2026-03-12T02:22:03.1Z,4,REGULAR,3pt,Jump Shot,[],1642852,73.53810775295663,82.35294117647058,1610612740,122,104,2026-03-12T02:22:07Z,6520000,False,162.0,196.0,1,right,D. Queen 25' 3PT  (3 PTS) (J. Fears 2 AST),"[1642852, 1642847]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,25.43,Made,3.0,,,,,,,,,,,J. Fears,1642847.0,2.0,,
665,PT00M56.40S,2026-03-12T02:22:16.3Z,4,REGULAR,3pt,Jump Shot,[],1642918,21.107095926412615,91.42156862745098,1610612761,122,107,2026-03-12T02:22:20Z,6540000,False,-207.0,146.0,1,left,A. Martin 25' 3PT  (3 PTS) (T. Jackson-Davis 1 AST),"[1642918, 1631218]",1610612761.0,TOR,,,,Martin,A. Martin,,,,,Above the Break 3,24+ Left Center,,,25.33,Made,3.0,,,,,,,,,,,T. Jackson-Davis,1631218.0,1.0,,
