actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT06M28.00S,2026-03-21T23:49:31.5Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,40,43,2026-03-21T23:49:39Z,2530000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M28.00S,2026-03-21T23:49:31.5Z,2,REGULAR,substitution,in,[],1627749,,,1610612740,40,43,2026-03-21T23:49:39Z,2540000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M14.00S,2026-03-21T23:50:00.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,6.521024967148489,3.6764705882352944,1610612740,40,43,2026-03-21T23:50:05Z,2550000,False,232.0,9.0,1,left,MISS D. Murray 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,,,23.18,Missed,,,,,,,,,,,,,
256,PT06M10.00S,2026-03-21T23:50:04.2Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,40,43,2026-03-21T23:50:05Z,2560000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,255.0,3.0,2.0,1.0,,,,,
257,PT05M49.00S,2026-03-21T23:50:25.5Z,2,REGULAR,3pt,Jump Shot,[],201935,77.4802890932983,9.558823529411764,1610612739,40,43,2026-03-21T23:50:31Z,2570000,False,-202.0,159.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,25.74,Missed,,,,,,,,,,,,,
258,PT05M46.00S,2026-03-21T23:50:28.5Z,2,REGULAR,rebound,offensive,[],1629731,,,1610612739,40,43,2026-03-21T23:50:31Z,2580000,False,,,0,,D. Wade REBOUND (Off:2 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,257.0,4.0,2.0,2.0,,,,,
259,PT05M45.00S,2026-03-21T23:50:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629731,94.30026281208936,51.470588235294116,1610612739,40,45,2026-03-21T23:50:33Z,2590000,False,7.0,1.0,1,right,D. Wade Layup (4 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,0.75,Made,4.0,,,,,,,,,,,,
260,PT05M22.00S,2026-03-21T23:50:55.5Z,2,REGULAR,foul,personal,[],1630241,,,1610612740,40,45,2026-03-21T23:51:03Z,2600000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 1630530]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Left,202041.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
262,PT05M10.00S,2026-03-21T23:51:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,9.543363994743759,65.68627450980392,1610612740,42,45,2026-03-21T23:51:34Z,2620000,False,-78.0,37.0,1,left,T. Murphy III 8' driving floating Jump Shot (2 PTS) (D. Murray 3 AST),"[1630530, 1627749]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.68,Made,2.0,D. Murray,1627749.0,3.0,,,,,,,,,
264,PT04M54.00S,2026-03-21T23:51:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631165,93.51182654402102,46.81372549019608,1610612739,42,47,2026-03-21T23:51:59Z,2640000,False,-16.0,8.0,1,right,K. Ellis driving reverse Layup (4 PTS) (D. Wade 3 AST),"[1631165, 1629731]",1610612739.0,CLE,driving reverse,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,1.8,Made,4.0,D. Wade,1629731.0,3.0,,,,,,,,,
266,PT04M54.00S,2026-03-21T23:51:57.7Z,2,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612739,42,47,2026-03-21T23:52:05Z,2660000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Ellis 1 FT),"[1642274, 1631165]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,101283.0,1.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
268,PT04M54.00S,2026-03-21T23:52:06.0Z,2,REGULAR,substitution,out,[],1631255,,,1610612739,42,47,2026-03-21T23:52:16Z,2680000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M54.00S,2026-03-21T23:52:06.0Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,42,47,2026-03-21T23:52:16Z,2690000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M54.00S,2026-03-21T23:52:06.0Z,2,REGULAR,substitution,in,[],1630529,,,1610612739,42,47,2026-03-21T23:52:16Z,2700000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M54.00S,2026-03-21T23:52:06.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,42,47,2026-03-21T23:52:16Z,2710000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M54.00S,2026-03-21T23:52:41.6Z,2,REGULAR,freethrow,1 of 1,[],1631165,,,1610612739,42,48,2026-03-21T23:52:41Z,2720000,False,,,0,,K. Ellis Free Throw 1 of 1 (5 PTS),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
273,PT04M43.00S,2026-03-21T23:53:02.7Z,2,REGULAR,foul,personal,[],1631165,,,1610612740,42,48,2026-03-21T23:53:09Z,2730000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1630530]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,202041.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
275,PT04M32.00S,2026-03-21T23:53:29.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,26.888961892247043,18.872549019607842,1610612740,45,48,2026-03-21T23:53:33Z,2750000,False,156.0,200.0,1,left,H. Jones 25' 3PT  (12 PTS) (D. Murray 4 AST),"[1630529, 1627749]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,25.36,Made,12.0,D. Murray,1627749.0,4.0,,,,,,,,,
277,PT04M13.00S,2026-03-21T23:53:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630241,67.23061760840999,41.42156862745098,1610612739,45,51,2026-03-21T23:53:52Z,2770000,False,-43.0,256.0,1,right,S. Merrill 25' 3PT pullup (9 PTS),[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,,,,25.91,Made,9.0,,,,,,,,,,,,
278,PT03M49.00S,2026-03-21T23:54:11.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,4.418528252299605,96.07843137254902,1610612740,45,51,2026-03-21T23:54:15Z,2780000,False,-230.0,-11.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,23.07,Missed,,,,,,,,,,,,,
279,PT03M47.00S,2026-03-21T23:54:13.8Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,45,51,2026-03-21T23:54:15Z,2790000,False,,,0,,S. Merrill REBOUND (Off:0 Def:3),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,278.0,3.0,3.0,0.0,,,,,
280,PT03M34.00S,2026-03-21T23:54:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,88.25558475689881,42.8921568627451,1610612739,45,51,2026-03-21T23:54:33Z,2800000,False,-36.0,58.0,1,right,MISS D. Mitchell 6' driving floating Shot - blocked,"[1628378, 1642274]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.79,Missed,,,,,,,,,Missi,1642274.0,,,
281,PT03M34.00S,2026-03-21T23:54:27.6Z,2,REGULAR,block,,[],1642274,,,1610612739,45,51,2026-03-21T23:54:29Z,2810000,False,,,0,,Y. Missi BLOCK (3 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT03M29.00S,2026-03-21T23:54:32.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,45,51,2026-03-21T23:54:33Z,2820000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,280.0,1.0,1.0,0.0,,,,,
283,PT03M19.00S,2026-03-21T23:54:44.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612740,45,51,2026-03-21T23:55:05Z,2830000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1631165, 1630530]",1610612739.0,CLE,shooting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,202901.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
285,PT03M19.00S,2026-03-21T23:55:09.7Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,46,51,2026-03-21T23:55:09Z,2850000,False,,,0,,T. Murphy III Free Throw 1 of 2 (3 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
286,PT03M19.00S,2026-03-21T23:55:10.4Z,2,REGULAR,substitution,out,[],1642274,,,1610612740,46,51,2026-03-21T23:55:17Z,2860000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M19.00S,2026-03-21T23:55:10.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612740,46,51,2026-03-21T23:55:17Z,2870000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M19.00S,2026-03-21T23:55:10.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,46,51,2026-03-21T23:55:17Z,2880000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M19.00S,2026-03-21T23:55:10.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612740,46,51,2026-03-21T23:55:17Z,2890000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M19.00S,2026-03-21T23:55:29.0Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,47,51,2026-03-21T23:55:29Z,2900000,False,,,0,,T. Murphy III Free Throw 2 of 2 (4 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
291,PT03M09.00S,2026-03-21T23:55:44.3Z,2,REGULAR,violation,kicked ball,[],1629627,,,1610612739,47,51,2026-03-21T23:55:53Z,2910000,False,,,0,,Z. Williamson kicked ball VIOLATION,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,
292,PT03M09.00S,2026-03-21T23:55:52.5Z,2,REGULAR,substitution,out,[],1631165,,,1610612739,47,51,2026-03-21T23:55:58Z,2920000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M09.00S,2026-03-21T23:55:52.5Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,47,51,2026-03-21T23:55:58Z,2930000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M04.00S,2026-03-21T23:56:13.7Z,2,REGULAR,2pt,Jump Shot,[],201935,90.09526938239159,23.03921568627451,1610612739,47,51,2026-03-22T00:00:09Z,2940000,False,-135.0,41.0,1,right,MISS J. Harden 14' Jump Shot,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,14.08,Missed,,,,,,,,,,,,,
295,PT03M01.00S,2026-03-21T23:56:16.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,47,51,2026-03-21T23:56:17Z,2950000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,294.0,4.0,3.0,1.0,,,,,
296,PT02M53.00S,2026-03-21T23:56:24.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,27.677398160315374,78.43137254901961,1610612740,50,51,2026-03-21T23:56:29Z,2960000,False,-142.0,208.0,1,left,S. Bey 25' 3PT  (8 PTS) (Z. Williamson 2 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,25.17,Made,8.0,Z. Williamson,1629627.0,2.0,,,,,,,,,
298,PT02M41.00S,2026-03-21T23:56:39.8Z,2,REGULAR,foul,personal,[],1629627,,,1610612739,50,51,2026-03-21T23:56:50Z,2980000,False,,,0,,Z. Williamson personal FOUL (3 PF),"[1629627, 1629622]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,202041.0,3.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
300,PT02M41.00S,2026-03-21T23:56:55.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,50,51,2026-03-21T23:56:55Z,3000000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M41.00S,2026-03-21T23:59:14.0Z,2,REGULAR,substitution,out,[],1629627,,,1610612739,50,51,2026-03-21T23:59:32Z,3010000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M41.00S,2026-03-21T23:59:14.0Z,2,REGULAR,substitution,in,[],1642274,,,1610612739,50,51,2026-03-21T23:59:32Z,3020000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M34.00S,2026-03-21T23:59:47.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.77463863337714,49.26470588235294,1610612739,50,53,2026-03-21T23:59:51Z,3030000,False,-4.0,6.0,1,right,E. Mobley alley-oop DUNK (14 PTS) (J. Harden 5 AST),"[1630596, 201935]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.7,Made,14.0,J. Harden,201935.0,5.0,,,,,,,,,
307,PT02M07.00S,2026-03-22T00:00:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630530,23.99802890932983,85.04901960784314,1610612740,53,53,2026-03-22T00:00:36Z,3060000,False,-175.0,173.0,1,left,T. Murphy III 24' 3PT  (7 PTS) (H. Jones 2 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,24.63,Made,7.0,H. Jones,1630529.0,2.0,,,,,,,,,
309,PT01M58.00S,2026-03-22T00:00:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630241,69.85873850197109,24.754901960784316,1610612739,53,53,2026-03-22T00:01:51Z,3080000,False,-126.0,231.0,1,right,MISS S. Merrill 26' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,26.3,Missed,,,,,,,,,,,,,
310,PT01M56.00S,2026-03-22T00:00:43.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,53,53,2026-03-22T00:00:44Z,3090000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,309.0,2.0,2.0,0.0,,,,,
311,PT01M48.00S,2026-03-22T00:00:50.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,6.389618922470433,49.01960784313725,1610612740,53,53,2026-03-22T00:00:57Z,3100000,False,5.0,8.0,1,left,MISS Y. Missi driving DUNK,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,0.9,Missed,,,,,,,,,,,,,
312,PT01M46.00S,2026-03-22T00:00:52.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,53,53,2026-03-22T00:00:57Z,3110000,False,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,311.0,5.0,4.0,1.0,,,,,
313,PT01M38.00S,2026-03-22T00:01:01.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,68.80749014454665,62.00980392156863,1610612739,53,53,2026-03-22T00:01:04Z,3120000,False,60.0,241.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,24.81,Missed,,,,,,,,,,,,,
314,PT01M35.00S,2026-03-22T00:01:04.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,53,53,2026-03-22T00:01:04Z,3130000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,313.0,5.0,4.0,1.0,,,,,
315,PT01M27.00S,2026-03-22T00:01:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630529,26.10052562417871,14.705882352941178,1610612740,53,53,2026-03-22T00:01:17Z,3140000,False,176.0,193.0,1,left,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,26.14,Missed,,,,,,,,,,,,,
316,PT01M24.00S,2026-03-22T00:01:15.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612739,53,53,2026-03-22T00:01:17Z,3150000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,315.0,3.0,3.0,0.0,,,,,
317,PT01M11.00S,2026-03-22T00:01:28.3Z,2,REGULAR,3pt,Jump Shot,[],201935,85.62746386333771,4.166666666666666,1610612739,53,53,2026-03-22T00:01:32Z,3160000,False,-229.0,83.0,1,right,MISS J. Harden 24' pullup 3PT,[201935],1610612739.0,CLE,pullup,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,,,,24.36,Missed,,,,,,,,,,,,,
318,PT01M08.00S,2026-03-22T00:01:31.3Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,53,53,2026-03-22T00:01:32Z,3170000,False,,,0,,Y. Missi REBOUND (Off:3 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,317.0,5.0,2.0,3.0,,,,,
319,PT00M57.30S,2026-03-22T00:01:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,27.020367936925098,76.9607843137255,1610612740,56,53,2026-03-22T00:01:46Z,3180000,False,-135.0,201.0,1,left,S. Bey 24' 3PT  (11 PTS) (D. Murray 5 AST),"[1630180, 1627749]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,24.24,Made,11.0,D. Murray,1627749.0,5.0,,,,,,,,,
321,PT00M34.10S,2026-03-22T00:02:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.94152431011827,49.26470588235294,1610612739,56,53,2026-03-22T00:02:12Z,3200000,False,-4.0,70.0,1,right,MISS E. Mobley 7' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.03,Missed,,,,,,,,,,,,,
322,PT00M33.10S,2026-03-22T00:02:10.1Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,56,53,2026-03-22T00:02:14Z,3210000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,321.0,2.0,1.0,1.0,,,,,
323,PT00M08.90S,2026-03-22T00:02:34.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,23.47240473061761,89.95098039215686,1610612740,56,53,2026-03-22T00:04:51Z,3220000,False,-200.0,168.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,26.11,Missed,,,,,,,,,,,,,
324,PT00M06.60S,2026-03-22T00:02:36.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,56,53,2026-03-22T00:02:36Z,3230000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,323.0,4.0,4.0,0.0,,,,,
325,PT00M00.00S,2026-03-22T00:02:43.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,76.03482260183968,86.02941176470588,1610612739,56,53,2026-03-22T00:02:47Z,3240000,False,180.0,173.0,1,right,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,24.96,Missed,,,,,,,,,,,,,
326,PT00M00.00S,2026-03-22T00:02:46.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,56,53,2026-03-22T00:02:46Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,325.0,,,,,,,,
327,PT00M00.00S,2026-03-22T00:02:47.1Z,2,REGULAR,period,end,[],0,,,1610612739,56,53,2026-03-22T00:02:47Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2026-03-22T00:17:53.4Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612739,56,53,2026-03-22T00:18:10Z,3270000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2026-03-22T00:17:53.4Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612739,56,53,2026-03-22T00:18:10Z,3280000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2026-03-22T00:17:53.4Z,3,REGULAR,substitution,in,['startperiod'],1629627,,,1610612739,56,53,2026-03-22T00:18:10Z,3290000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2026-03-22T00:17:53.4Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,56,53,2026-03-22T00:18:10Z,3300000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2026-03-22T00:18:22.0Z,3,REGULAR,period,start,[],0,,,1610612740,56,53,2026-03-22T00:18:22Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M47.00S,2026-03-22T00:18:34.1Z,3,REGULAR,3pt,Jump Shot,[],1630529,93.24901445466492,93.87254901960785,1610612740,56,53,2026-03-22T00:18:38Z,3320000,False,219.0,11.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,21.97,Missed,,,,,,,,,,,,,
334,PT11M44.00S,2026-03-22T00:18:37.1Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,56,53,2026-03-22T00:18:38Z,3330000,False,,,0,,S. Merrill REBOUND (Off:0 Def:4),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,333.0,4.0,4.0,0.0,,,,,
335,PT11M34.00S,2026-03-22T00:18:47.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.601182654402102,49.754901960784316,1610612739,56,55,2026-03-22T00:18:50Z,3340000,False,1.0,0.0,1,left,E. Mobley cutting DUNK (16 PTS) (J. Harden 6 AST),"[1630596, 201935]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.12,Made,16.0,J. Harden,201935.0,6.0,,,,,,,,,
337,PT11M18.00S,2026-03-22T00:19:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,90.88370565045992,48.28431372549019,1610612740,58,55,2026-03-22T00:19:06Z,3360000,False,-9.0,33.0,1,right,D. Murray driving floating Jump Shot (5 PTS),[1627749],1610612740.0,NOP,driving floating,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,3.43,Made,5.0,,,,,,,,,,,,
338,PT11M05.00S,2026-03-22T00:19:20.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,58,55,2026-03-22T00:19:20Z,3370000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
