actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
446,PT07M32.00S,2025-11-17T01:40:26.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,53,73,2025-11-17T01:41:24Z,4280000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT07M32.00S,2025-11-17T01:40:26.9Z,3,REGULAR,substitution,in,[],1630631,,,1610612744,53,73,2025-11-17T01:41:24Z,4290000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT07M32.00S,2025-11-17T01:40:26.9Z,3,REGULAR,substitution,in,[],201143,,,1610612744,53,73,2025-11-17T01:41:24Z,4300000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT07M22.00S,2025-11-17T01:41:43.1Z,3,REGULAR,foul,personal,[],1630529,,,1610612744,53,73,2025-11-17T01:41:53Z,4310000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 201939]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Curry,201939.0
451,PT07M15.00S,2025-11-17T01:42:05.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642954,7.440867279894875,95.09803921568627,1610612744,53,73,2025-11-17T01:42:09Z,4330000,False,-225.0,17.0,1,left,MISS W. Richard 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,22.62,Missed,,,,,,,,,,,,,,,,,,
452,PT07M11.00S,2025-11-17T01:42:09.0Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,53,73,2025-11-17T01:42:09Z,4340000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,,,
453,PT07M02.00S,2025-11-17T01:42:16.5Z,3,REGULAR,2pt,Jump Shot,[],1630529,87.46714848883047,92.64705882352942,1610612740,53,73,2025-11-17T01:42:20Z,4350000,False,213.0,65.0,1,right,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,22.3,Missed,,,,,,,,,,,,,,,,,,
454,PT07M00.00S,2025-11-17T01:42:18.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,53,73,2025-11-17T01:42:20Z,4360000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right,,,,,,453.0,3.0,2.0,1.0,,,,,,,,,,,
455,PT06M47.00S,2025-11-17T01:42:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,8.623521681997373,52.20588235294118,1610612744,53,73,2025-11-17T01:42:37Z,4370000,False,-11.0,29.0,1,left,MISS W. Richard cutting Layup,[1642954],1610612744.0,GSW,cutting,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
457,PT06M43.00S,2025-11-17T01:42:36.5Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,53,73,2025-11-17T01:42:37Z,4390000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,455.0,7.0,7.0,0.0,,,,,,,,,,,
458,PT06M41.00S,2025-11-17T01:42:38.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,94.30026281208936,4.166666666666666,1610612740,56,73,2025-11-17T01:42:45Z,4400000,False,-229.0,1.0,1,right,J. Alvarado 3PT running (13 PTS) (S. Bey 1 AST),"[1630631, 1630180]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,22.92,Made,13.0,,,,,,,S. Bey,1630180.0,1.0,,,,,,,,
460,PT06M23.00S,2025-11-17T01:42:56.6Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612744,56,73,2025-11-17T01:56:17Z,4420000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1630529]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,
461,PT06M23.00S,2025-11-17T01:42:56.6Z,3,REGULAR,steal,,[],1630529,,,1610612740,56,73,2025-11-17T01:56:17Z,4430000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
462,PT06M17.00S,2025-11-17T01:43:02.2Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,56,73,2025-11-17T01:43:06Z,4440000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1630541]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Moody,1630541.0,,,,,
463,PT06M17.00S,2025-11-17T01:43:02.2Z,3,REGULAR,steal,,[],1630541,,,1610612744,56,73,2025-11-17T01:43:35Z,4450000,False,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT06M13.00S,2025-11-17T01:43:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,7.30946123521682,50.98039215686274,1610612744,56,75,2025-11-17T01:43:13Z,4460000,False,-5.0,16.0,1,left,S. Curry running Layup (5 PTS) (J. Butler III 7 AST),"[201939, 202710]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.69,Made,5.0,,,,,,,J. Butler III,202710.0,7.0,,,,,,,,
466,PT06M06.00S,2025-11-17T01:43:12.5Z,3,REGULAR,3pt,Jump Shot,[],1630530,96.27135348226018,97.05882352941177,1610612740,59,75,2025-11-17T01:43:16Z,4480000,False,235.0,-17.0,1,right,T. Murphy III 3PT  (16 PTS) (J. Alvarado 2 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.59,Made,16.0,,,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,
468,PT05M46.00S,2025-11-17T01:43:32.8Z,3,REGULAR,3pt,Jump Shot,[],1642954,7.703679369250986,95.58823529411765,1610612744,59,75,2025-11-17T01:43:37Z,4500000,False,-228.0,20.0,1,left,MISS W. Richard 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
469,PT05M45.00S,2025-11-17T01:43:33.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,59,75,2025-11-17T02:20:23Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,468.0,,,,,,,,,,,,,,
470,PT05M44.00S,2025-11-17T01:44:05.6Z,3,REGULAR,foul,personal,[],1630529,,,1610612744,59,75,2025-11-17T01:45:13Z,4520000,False,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 202710]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Butler III,202710.0
726,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,out,[],1630180,,,1610612744,59,75,2025-11-17T02:22:32Z,4552500,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,out,[],1642954,,,1610612744,59,75,2025-11-17T02:22:32Z,4563750,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,out,[],202710,,,1610612744,59,75,2025-11-17T02:22:32Z,4569375,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,in,[],1631255,,,1610612744,59,75,2025-11-17T02:22:32Z,4572187,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,59,75,2025-11-17T02:22:32Z,4573593,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT05M44.00S,2025-11-17T01:44:35.6Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,59,75,2025-11-17T02:22:32Z,4574296,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M36.00S,2025-11-17T01:45:05.6Z,3,REGULAR,jumpball,recovered,[],1641764,,,1610612744,59,75,2025-11-17T01:45:37Z,4575000,False,,,0,,Jump Ball A. Horford vs. Y. Missi: Tip to B. Podziemski,"[1641764, 201143, 1642274]",1610612744.0,GSW,unclearpass,B. Podziemski,1641764.0,Podziemski,B. Podziemski,Horford,201143.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
481,PT05M26.00S,2025-11-17T01:45:13.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201939,22.026938239159,9.558823529411764,1610612744,59,75,2025-11-17T01:45:21Z,4600000,False,202.0,155.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
482,PT05M22.00S,2025-11-17T01:45:16.3Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,59,75,2025-11-17T01:45:16Z,4610000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,,481.0,1.0,1.0,0.0,,,,,,,,,,,
483,PT05M20.00S,2025-11-17T01:45:19.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,68.28186596583443,67.64705882352942,1610612740,59,75,2025-11-17T01:48:06Z,4620000,False,88.0,246.0,1,right,MISS J. Alvarado 26' running pullup 3PT,[1630631],1610612740.0,NOP,running pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
484,PT05M14.00S,2025-11-17T01:45:25.0Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,59,75,2025-11-17T01:45:26Z,4630000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,483.0,8.0,7.0,1.0,,,,,,,,,,,
485,PT05M14.00S,2025-11-17T01:45:25.1Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,61,75,2025-11-17T01:51:12Z,4640000,False,0.0,0.0,1,right,T. Murphy III tip DUNK (18 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.0,Made,18.0,,,,,,,,,,,,,,,,,
486,PT04M59.00S,2025-11-17T01:45:39.2Z,3,REGULAR,3pt,Jump Shot,[],1641764,28.86005256241787,21.568627450980394,1610612744,61,75,2025-11-17T01:45:42Z,4650000,False,142.0,219.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
487,PT04M57.00S,2025-11-17T01:45:41.2Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,61,75,2025-11-17T01:45:42Z,4660000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,486.0,1.0,1.0,0.0,,,,,,,,,,,
488,PT04M55.00S,2025-11-17T01:45:43.9Z,3,REGULAR,turnover,lost ball,[],1630631,,,1610612740,61,75,2025-11-17T01:45:48Z,4670000,False,,,0,,J. Alvarado lost ball TURNOVER (2 TO),"[1630631, 1630541]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Moody,1630541.0,,,,,
489,PT04M55.00S,2025-11-17T01:45:43.9Z,3,REGULAR,steal,,[],1630541,,,1610612744,61,75,2025-11-17T01:45:45Z,4680000,False,,,0,,M. Moody STEAL (3 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
490,PT04M52.00S,2025-11-17T01:45:49.3Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612744,61,75,2025-11-17T01:45:58Z,4690000,False,,,0,,H. Jones shooting personal FOUL (4 PF) (Moody 2 FT),"[1630529, 1630541]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Moody,1630541.0
492,PT04M52.00S,2025-11-17T01:46:20.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630541,,,1610612744,61,75,2025-11-17T01:53:10Z,4710000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT04M52.00S,2025-11-17T01:46:20.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,61,75,2025-11-17T01:53:10Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,
494,PT04M52.00S,2025-11-17T01:46:21.3Z,3,REGULAR,substitution,out,[],1630530,,,1610612744,61,75,2025-11-17T01:46:29Z,4730000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M52.00S,2025-11-17T01:46:21.3Z,3,REGULAR,substitution,in,[],1641722,,,1610612744,61,75,2025-11-17T01:46:29Z,4740000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M52.00S,2025-11-17T01:46:20.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630541,,,1610612744,61,76,2025-11-17T01:53:10Z,4750000,False,,,0,,M. Moody Free Throw 2 of 2 (25 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
497,PT04M31.00S,2025-11-17T01:47:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,87.59855453350855,50.245098039215684,1610612740,63,76,2025-11-17T01:47:12Z,4760000,False,1.0,64.0,1,right,H. Jones 6' driving floating Jump Shot (6 PTS),[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,6.0,,,,,,,,,,,,,,,,,
498,PT04M15.00S,2025-11-17T01:47:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.964520367936925,45.369944852941174,1610612744,63,76,2025-11-17T01:47:28Z,4770000,False,23.0,13.0,1,left,MISS S. Curry Layup - blocked,"[201939, 1642274]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.66,Missed,,Missi,1642274.0,,,,,,,,,,,,,,,
499,PT04M15.00S,2025-11-17T01:47:23.6Z,3,REGULAR,block,,[],1642274,,,1610612744,63,76,2025-11-17T01:47:26Z,4780000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT04M13.00S,2025-11-17T01:47:25.6Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,63,76,2025-11-17T01:47:28Z,4790000,False,,,0,,Y. Missi REBOUND (Off:3 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,498.0,4.0,1.0,3.0,,,,,,,,,,,
501,PT04M11.00S,2025-11-17T01:47:29.9Z,3,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,63,76,2025-11-17T01:47:35Z,4800000,False,,,0,,H. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,200833.0,,,,
502,PT04M11.00S,2025-11-17T01:47:35.0Z,3,REGULAR,substitution,out,[],1630529,,,1610612744,63,76,2025-11-17T01:47:45Z,4810000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M11.00S,2025-11-17T01:47:35.0Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,63,76,2025-11-17T01:47:45Z,4820000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M11.00S,2025-11-17T01:47:35.0Z,3,REGULAR,substitution,in,[],1630180,,,1610612744,63,76,2025-11-17T01:47:45Z,4830000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M11.00S,2025-11-17T01:47:35.0Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,63,76,2025-11-17T01:47:45Z,4840000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M00.00S,2025-11-17T01:47:58.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,32.802233902759525,47.549019607843135,1610612744,63,76,2025-11-17T01:48:06Z,4850000,False,12.0,256.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
507,PT03M59.00S,2025-11-17T01:47:59.8Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,63,76,2025-11-17T01:48:16Z,4860000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,506.0,3.0,2.0,1.0,,,,,,,,,,,
508,PT03M58.00S,2025-11-17T01:48:05.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627780,5.590000152587891,50.0,1610612744,63,76,2025-11-17T01:48:11Z,4870000,False,0.0,0.0,1,left,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
509,PT03M57.00S,2025-11-17T01:48:06.5Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,63,76,2025-11-17T01:48:11Z,4880000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,508.0,5.0,4.0,1.0,,,,,,,,,,,
510,PT03M57.00S,2025-11-17T01:48:12.6Z,3,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612744,63,76,2025-11-17T01:48:19Z,4890000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Curry 2 FT),"[1642274, 201939]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Curry,201939.0
512,PT03M57.00S,2025-11-17T01:48:37.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201939,,,1610612744,63,76,2025-11-17T01:48:37Z,4910000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT03M57.00S,2025-11-17T01:48:37.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,63,76,2025-11-17T01:48:37Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,
514,PT03M57.00S,2025-11-17T01:48:54.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201939,,,1610612744,63,77,2025-11-17T01:48:54Z,4930000,False,,,0,,S. Curry Free Throw 2 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
515,PT03M43.00S,2025-11-17T01:49:11.0Z,3,REGULAR,turnover,lost ball,[],1630631,,,1610612740,63,77,2025-11-17T01:49:14Z,4940000,False,,,0,,J. Alvarado lost ball TURNOVER (3 TO),"[1630631, 1627741]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Hield,1627741.0,,,,,
516,PT03M43.00S,2025-11-17T01:49:11.0Z,3,REGULAR,steal,,[],1627741,,,1610612744,63,77,2025-11-17T01:49:13Z,4950000,False,,,0,,B. Hield STEAL (3 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT03M37.00S,2025-11-17T01:49:17.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,28.203022339027594,19.852941176470587,1610612744,63,80,2025-11-17T01:49:22Z,4960000,False,151.0,213.0,1,left,S. Curry 26' 3PT  (9 PTS) (A. Horford 3 AST),"[201939, 201143]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.06,Made,9.0,,,,,,,A. Horford,201143.0,3.0,,,,,,,,
519,PT03M11.00S,2025-11-17T01:49:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,90.88370565045992,50.0,1610612740,63,80,2025-11-17T01:49:48Z,4980000,False,0.0,33.0,1,right,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
520,PT03M05.00S,2025-11-17T01:49:47.7Z,3,REGULAR,rebound,offensive,[],1631255,,,1610612740,63,80,2025-11-17T01:49:47Z,4990000,False,,,0,,K. Matković REBOUND (Off:1 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,519.0,2.0,1.0,1.0,,,,,,,,,,,
521,PT03M05.00S,2025-11-17T01:49:47.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631255,94.40999984741211,50.0,1610612740,65,80,2025-11-17T01:49:47Z,5000000,False,0.0,0.0,1,right,K. Matković tip Layup (2 PTS),[1631255],1610612740.0,NOP,tip,,,Matković,K. Matković,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
522,PT03M02.00S,2025-11-17T01:49:50.7Z,3,REGULAR,3pt,Jump Shot,[],201939,32.14520367936925,18.627450980392158,1610612744,65,80,2025-11-17T01:56:52Z,5010000,False,157.0,250.0,1,left,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,29.49,Missed,,,,,,,,,,,,,,,,,,
523,PT02M58.00S,2025-11-17T01:49:54.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,65,80,2025-11-17T01:49:59Z,5020000,False,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,522.0,5.0,3.0,2.0,,,,,,,,,,,
524,PT02M56.00S,2025-11-17T01:49:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,78.79434954007884,89.4607843137255,1610612740,65,80,2025-11-17T01:57:35Z,5030000,False,197.0,147.0,1,right,MISS J. Hawkins 24' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
525,PT02M56.00S,2025-11-17T01:49:57.2Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,65,80,2025-11-17T01:50:03Z,5040000,False,,,0,,Y. Missi REBOUND (Off:4 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,524.0,5.0,1.0,4.0,,,,,,,,,,,
526,PT02M51.00S,2025-11-17T01:50:02.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,65,80,2025-11-17T01:50:02Z,5050000,False,0.0,0.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
527,PT02M50.00S,2025-11-17T01:50:03.5Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612740,65,80,2025-11-17T01:50:03Z,5060000,False,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,526.0,6.0,3.0,3.0,,,,,,,,,,,
