actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
252,PT05M54.00S,2025-12-05T01:52:13.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,46,52,2025-12-05T01:53:06Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,250.0,,,,,,,,,,,
254,PT05M54.00S,2025-12-05T01:52:29.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,46,52,2025-12-05T01:53:06Z,2530000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M54.00S,2025-12-05T01:52:29.0Z,2,REGULAR,substitution,out,[],203497,,,1610612750,46,52,2025-12-05T01:53:06Z,2540000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M54.00S,2025-12-05T01:52:29.0Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,46,52,2025-12-05T01:53:06Z,2550000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M54.00S,2025-12-05T01:52:29.0Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,46,52,2025-12-05T01:53:06Z,2560000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M34.00S,2025-12-05T01:52:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,73.66951379763469,16.911764705882355,1610612750,46,55,2025-12-05T01:53:25Z,2570000,False,-165.0,195.0,1,right,A. Edwards 25' 3PT pullup (5 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.57,Made,5.0,,,,,,,,,,,,,J. Randle,203944.0,1.0,,
260,PT05M18.00S,2025-12-05T01:53:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,17.559132720105126,48.03921568627451,1610612740,48,55,2025-12-05T01:53:19Z,2590000,False,10.0,113.0,1,left,J. Alvarado 11' driving floating Jump Shot (8 PTS) (T. Murphy III 4 AST),"[1630631, 1630530]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,11.3,Made,8.0,,,,,,,,,,,,,T. Murphy III,1630530.0,4.0,,
262,PT05M08.00S,2025-12-05T01:53:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,85.3646517739816,44.11764705882353,1610612750,48,55,2025-12-05T01:53:27Z,2610000,False,-29.0,85.0,1,right,MISS J. McDaniels 9' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
263,PT05M05.00S,2025-12-05T01:53:26.3Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,48,55,2025-12-05T01:53:27Z,2620000,False,,,0,,K. Matković REBOUND (Off:0 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,262.0,4.0,4.0,0.0,,,,,,,,
264,PT04M54.00S,2025-12-05T01:53:37.7Z,2,REGULAR,3pt,Jump Shot,[],1630631,32.670827858081466,30.14705882352941,1610612740,48,55,2025-12-05T01:53:43Z,2630000,False,99.0,255.0,1,left,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,27.33,Missed,,,,,,,,,,,,,,,,,,
265,PT04M52.00S,2025-12-05T01:53:39.7Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612740,48,55,2025-12-05T01:53:43Z,2640000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,264.0,1.0,0.0,1.0,,,,,,,,
266,PT04M50.00S,2025-12-05T01:53:42.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,31.882391590013142,65.68627450980392,1610612740,48,55,2025-12-05T01:53:47Z,2650000,False,-78.0,247.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
267,PT04M45.00S,2025-12-05T01:53:47.3Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,48,55,2025-12-05T01:53:47Z,2660000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,
268,PT04M41.00S,2025-12-05T01:53:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,92.9862023653088,45.588235294117645,1610612750,48,55,2025-12-05T01:53:58Z,2670000,False,-22.0,13.0,1,right,MISS J. McDaniels running Layup,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
269,PT04M38.00S,2025-12-05T01:53:54.8Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,48,55,2025-12-05T01:53:58Z,2680000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,
270,PT04M37.00S,2025-12-05T01:53:58.8Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612740,48,55,2025-12-05T01:54:11Z,2690000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Bey 2 FT),"[1629675, 1630180]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,202056.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,,,
272,PT04M37.00S,2025-12-05T01:54:28.5Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,49,55,2025-12-05T01:54:28Z,2710000,False,,,0,,S. Bey Free Throw 1 of 2 (3 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
273,PT04M37.00S,2025-12-05T01:54:30.2Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,49,55,2025-12-05T01:54:39Z,2720000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M37.00S,2025-12-05T01:54:30.2Z,2,REGULAR,substitution,out,[],1642265,,,1610612740,49,55,2025-12-05T01:54:39Z,2730000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M37.00S,2025-12-05T01:54:30.2Z,2,REGULAR,substitution,in,[],1631121,,,1610612740,49,55,2025-12-05T01:54:39Z,2740000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M37.00S,2025-12-05T01:54:30.2Z,2,REGULAR,substitution,in,[],1641740,,,1610612740,49,55,2025-12-05T01:54:39Z,2750000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M37.00S,2025-12-05T01:54:41.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,49,55,2025-12-05T01:54:47Z,2760000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M37.00S,2025-12-05T01:54:41.0Z,2,REGULAR,substitution,in,[],1642852,,,1610612740,49,55,2025-12-05T01:54:47Z,2770000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M37.00S,2025-12-05T01:54:58.8Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,50,55,2025-12-05T01:54:58Z,2780000,False,,,0,,S. Bey Free Throw 2 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
280,PT04M20.00S,2025-12-05T01:55:17.5Z,2,REGULAR,3pt,Jump Shot,[],1641740,92.9862023653088,3.6764705882352944,1610612750,50,55,2025-12-05T01:55:22Z,2790000,False,-232.0,13.0,1,right,MISS J. Clark 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
281,PT04M17.00S,2025-12-05T01:55:20.5Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612740,50,55,2025-12-05T01:55:22Z,2800000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,
282,PT04M06.00S,2025-12-05T01:55:39.9Z,2,REGULAR,foul,personal,[],1630162,,,1610612740,50,55,2025-12-05T01:55:51Z,2810000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 1642847]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,1662.0,2.0,0.0,Fears,1642847.0,,,,,,,,,,,,
284,PT03M58.00S,2025-12-05T01:56:07.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642852,5.732588699080158,49.26470588235294,1610612740,52,55,2025-12-05T01:56:11Z,2830000,False,4.0,1.0,1,left,D. Queen driving DUNK (4 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,0.4,Made,4.0,,,,,,,,,,,,,,,,,
285,PT03M34.00S,2025-12-05T01:56:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203944,93.9060446780552,46.32352941176471,1610612750,52,55,2025-12-05T01:56:47Z,2840000,False,-18.0,5.0,1,right,MISS J. Randle driving Hook,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
286,PT03M32.00S,2025-12-05T01:56:33.4Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,52,55,2025-12-05T01:56:35Z,2850000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,285.0,2.0,1.0,1.0,,,,,,,,
287,PT03M26.00S,2025-12-05T01:56:39.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,5.863994743758213,46.07843137254902,1610612740,52,55,2025-12-05T01:56:43Z,2860000,False,20.0,3.0,1,left,MISS S. Bey driving Layup - blocked,"[1630180, 1630183]",1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,McDaniels,1630183.0
288,PT03M26.00S,2025-12-05T01:56:39.2Z,2,REGULAR,block,,[],1630183,,,1610612740,52,55,2025-12-05T01:56:41Z,2870000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT03M23.00S,2025-12-05T01:56:42.2Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,52,55,2025-12-05T01:56:43Z,2880000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,
290,PT03M10.00S,2025-12-05T01:56:55.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,91.40932982917214,95.34313725490196,1610612750,52,55,2025-12-05T01:57:00Z,2890000,False,227.0,28.0,1,right,MISS N. Reid pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
291,PT03M07.00S,2025-12-05T01:56:58.3Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,52,55,2025-12-05T01:57:00Z,2900000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,,,,,290.0,4.0,4.0,0.0,,,,,,,,
292,PT02M54.00S,2025-12-05T01:57:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,7.440867279894875,48.03921568627451,1610612740,54,55,2025-12-05T01:57:44Z,2910000,False,10.0,17.0,1,left,D. Queen driving Layup (6 PTS) (J. Fears 4 AST),"[1642852, 1642847]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.0,Made,6.0,,,,,,,,,,,,,J. Fears,1642847.0,4.0,,
294,PT02M54.00S,2025-12-05T01:57:17.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,54,55,2025-12-05T01:57:17Z,2930000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M31.00S,2025-12-05T02:00:28.9Z,2,REGULAR,2pt,Jump Shot,[],203944,78.79434954007884,44.11764705882353,1610612750,54,55,2025-12-05T02:00:33Z,2940000,False,-29.0,147.0,1,right,MISS J. Randle 14' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,14.97,Missed,,,,,,,,,,,,,,,,,,
296,PT02M28.00S,2025-12-05T02:00:31.9Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,54,55,2025-12-05T02:00:33Z,2950000,False,,,0,,J. Fears REBOUND (Off:0 Def:5),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,,,,,,,,,295.0,5.0,5.0,0.0,,,,,,,,
304,PT02M27.00S,2025-12-05T02:00:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,12.614980289093298,50.513174019607845,1610612740,54,55,2025-12-05T03:33:32Z,2970000,False,-3.0,66.0,1,left,MISS J. Fears 6' running Layup - blocked,"[1642847, 1630162]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0
305,PT02M27.00S,2025-12-05T02:00:47.4Z,2,REGULAR,block,,[],1630162,,,1610612740,54,55,2025-12-05T02:03:40Z,2980000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M27.00S,2025-12-05T02:00:47.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,54,55,2025-12-05T02:04:14Z,2985000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,304.0,,,,,,,,,,,
301,PT02M20.00S,2025-12-05T02:03:35.0Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,54,55,2025-12-05T02:03:49Z,3000000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 1631121]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,McGowens,1631121.0,,,,,
302,PT02M20.00S,2025-12-05T02:03:35.0Z,2,REGULAR,steal,,[],1631121,,,1610612740,54,55,2025-12-05T02:03:38Z,3010000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT02M15.00S,2025-12-05T02:03:39.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630530,7.30946123521682,46.81372549019608,1610612740,56,55,2025-12-05T02:04:54Z,3020000,False,16.0,16.0,1,left,T. Murphy III DUNK (9 PTS) (B. McGowens 3 AST),"[1630530, 1631121]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.27,Made,9.0,,,,,,,,,,,,,B. McGowens,1631121.0,3.0,,
308,PT01M59.00S,2025-12-05T02:03:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641740,93.51182654402102,53.18627450980392,1610612750,56,57,2025-12-05T02:04:51Z,3040000,False,16.0,8.0,1,right,J. Clark cutting Layup (8 PTS) (N. Reid 2 AST),"[1641740, 1629675]",1610612750.0,MIN,cutting,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,1.8,Made,8.0,,,,,,,,,,,,,N. Reid,1629675.0,2.0,,
310,PT01M59.00S,2025-12-05T02:04:02.0Z,2,REGULAR,foul,personal,['1freethrow'],1642847,,,1610612750,56,57,2025-12-05T02:04:11Z,3060000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (Clark 1 FT),"[1642847, 1641740]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,1627963.0,2.0,0.0,Clark,1641740.0,,,,,,,,,,,,
312,PT01M59.00S,2025-12-05T02:04:24.3Z,2,REGULAR,freethrow,1 of 1,[],1641740,,,1610612750,56,58,2025-12-05T02:04:24Z,3080000,False,,,0,,J. Clark Free Throw 1 of 1 (9 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
313,PT01M50.00S,2025-12-05T02:04:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.389618922470433,51.9607843137255,1610612740,56,58,2025-12-05T02:04:41Z,3090000,False,-10.0,8.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
314,PT01M50.00S,2025-12-05T02:04:35.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,58,2025-12-05T02:04:43Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,313.0,,,,,,,,,,,
316,PT01M50.00S,2025-12-05T02:04:49.1Z,2,REGULAR,foul,technical,['1freethrow'],1642847,,,1610612740,56,58,2025-12-05T02:05:08Z,3120000,False,,,0,,J. Fears technical FOUL (1 Tech),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,1627963.0,2.0,1.0,,,,,,,,,,,,,,
356,PT01M50.00S,2025-12-05T02:05:00.7Z,2,REGULAR,substitution,out,[],1630183,,,1610612740,56,58,2025-12-05T02:13:42Z,3125000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M50.00S,2025-12-05T02:05:00.7Z,2,REGULAR,substitution,in,[],201144,,,1610612740,56,58,2025-12-05T02:13:42Z,3127500,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M50.00S,2025-12-05T02:05:12.3Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612740,56,59,2025-12-05T02:05:12Z,3130000,False,,,0,,A. Edwards technical Free Throw 1 of 1 (6 PTS),[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
318,PT01M48.00S,2025-12-05T02:05:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,6.1268068331143235,47.794117647058826,1610612740,58,59,2025-12-05T02:05:39Z,3140000,False,11.0,5.0,1,left,S. Bey cutting Layup (6 PTS) (J. Fears 5 AST),"[1630180, 1642847]",1610612740.0,NOP,cutting,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.21,Made,6.0,,,,,,,,,,,,,J. Fears,1642847.0,5.0,,
320,PT01M33.00S,2025-12-05T02:05:47.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,96.00854139290408,94.85294117647058,1610612750,58,62,2025-12-05T02:05:51Z,3160000,False,224.0,-15.0,1,right,N. Reid 3PT  (6 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.48,Made,6.0,,,,,,,,,,,,,A. Edwards,1630162.0,2.0,,
322,PT01M22.00S,2025-12-05T02:05:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.521024967148489,54.65686274509803,1610612740,58,62,2025-12-05T02:06:04Z,3180000,False,-23.0,9.0,1,left,MISS D. Queen cutting Layup - blocked,"[1642852, 1629675]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
323,PT01M22.00S,2025-12-05T02:05:59.7Z,2,REGULAR,block,,[],1629675,,,1610612740,58,62,2025-12-05T02:06:01Z,3190000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT01M22.00S,2025-12-05T02:05:59.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,58,62,2025-12-05T02:06:04Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,322.0,,,,,,,,,,,
326,PT01M05.00S,2025-12-05T02:06:24.0Z,2,REGULAR,3pt,Jump Shot,[],203944,71.17279894875165,76.22549019607843,1610612750,58,62,2025-12-05T02:06:45Z,3220000,False,131.0,218.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
327,PT01M00.00S,2025-12-05T02:06:29.0Z,2,REGULAR,rebound,offensive,[],1641740,,,1610612750,58,62,2025-12-05T02:06:29Z,3230000,False,,,0,,J. Clark REBOUND (Off:1 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,,,,,326.0,1.0,0.0,1.0,,,,,,,,
328,PT00M58.60S,2025-12-05T02:06:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,78.9257555847569,89.70588235294117,1610612750,58,62,2025-12-05T02:06:35Z,3240000,False,199.0,146.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
329,PT00M56.90S,2025-12-05T02:06:32.5Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,58,62,2025-12-05T02:06:35Z,3250000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,328.0,5.0,4.0,1.0,,,,,,,,
330,PT00M55.60S,2025-12-05T02:06:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,93.9060446780552,52.94117647058824,1610612750,58,62,2025-12-05T02:06:38Z,3260000,False,15.0,5.0,1,right,MISS J. Randle Layup,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
331,PT00M53.30S,2025-12-05T02:06:37.0Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,58,62,2025-12-05T02:06:38Z,3270000,False,,,0,,J. Fears REBOUND (Off:0 Def:6),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,330.0,6.0,6.0,0.0,,,,,,,,
332,PT00M48.70S,2025-12-05T02:06:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630530,6.389618922470433,43.872549019607845,1610612740,60,62,2025-12-05T02:06:46Z,3280000,False,31.0,8.0,1,left,T. Murphy III running Layup (11 PTS) (J. Fears 6 AST),"[1630530, 1642847]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.15,Made,11.0,,,,,,,,,,,,,J. Fears,1642847.0,6.0,,
334,PT00M30.50S,2025-12-05T02:07:02.3Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,60,62,2025-12-05T02:07:05Z,3300000,False,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1630530]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Murphy III,1630530.0,,,,,
335,PT00M30.50S,2025-12-05T02:07:02.3Z,2,REGULAR,steal,,[],1630530,,,1610612740,60,62,2025-12-05T02:07:03Z,3310000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
336,PT00M28.00S,2025-12-05T02:07:04.8Z,2,REGULAR,turnover,bad pass,[],1630530,,,1610612740,60,62,2025-12-05T02:07:08Z,3320000,False,,,0,,T. Murphy III bad pass TURNOVER (1 TO),"[1630530, 1630162]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,
337,PT00M28.00S,2025-12-05T02:07:04.8Z,2,REGULAR,steal,,[],1630162,,,1610612750,60,62,2025-12-05T02:07:06Z,3330000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
