actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
454,PT03M18.00S,2022-04-04T02:50:14.4Z,3,REGULAR,3pt,Jump Shot,[],1629308,7.30946123521682,3.1862745098039214,1610612744,59,77,2022-04-04T02:50:23Z,4460000,234.0,16.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,23.47,Missed,,,,,,,,,,,,,,
455,PT03M12.00S,2022-04-04T02:50:20.4Z,3,REGULAR,rebound,defensive,[],1628367,,,1610612758,59,77,2022-04-04T02:50:23Z,4470000,,,0,,J. Jackson REBOUND (Off:1 Def:2),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,454.0,,,,,3.0,2.0,1.0,,,,,,
456,PT03M03.00S,2022-04-04T02:50:29.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,71.56701708278581,18.627450980392158,1610612758,59,77,2022-04-04T02:50:33Z,4480000,-157.0,215.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,26.6,Missed,,,,,,,,,,,,,,
457,PT03M01.00S,2022-04-04T02:50:31.2Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,59,77,2022-04-04T02:50:33Z,4490000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,456.0,,,,,4.0,4.0,0.0,,,,,,
458,PT02M43.00S,2022-04-04T02:50:49.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,18.347568988173457,50.245098039215684,1610612744,59,77,2022-04-04T02:50:57Z,4500000,-1.0,120.0,1,left,MISS A. Wiggins 12' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,12.0,Missed,,,,,,,,,,,,,,
459,PT02M39.00S,2022-04-04T02:50:53.9Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,59,77,2022-04-04T02:50:57Z,4510000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,458.0,,,,,2.0,2.0,0.0,,,,,,
460,PT02M37.00S,2022-04-04T02:51:03.1Z,3,REGULAR,turnover,backcourt,[],1629002,,,1610612758,59,77,2022-04-04T02:51:10Z,4520000,,,0,,C. Metu backcourt TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,2003.0,,,,,,,,,,,,,,,1.0,,,,,
461,PT02M21.00S,2022-04-04T02:51:25.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630228,11.12023653088042,18.627450980392158,1610612744,59,77,2022-04-04T02:57:21Z,4530000,157.0,52.0,1,left,MISS J. Kuminga 16' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,,,,,,16.53,Missed,,,,,,,,,,,,,,
462,PT02M13.00S,2022-04-04T02:51:33.6Z,3,REGULAR,rebound,offensive,[],202357,,,1610612744,59,77,2022-04-04T02:51:34Z,4540000,,,0,,N. Bjelica REBOUND (Off:2 Def:9),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,461.0,,,,,11.0,9.0,2.0,,,,,,
463,PT02M13.00S,2022-04-04T02:51:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202357,5.590000152587891,50.0,1610612744,59,79,2022-04-04T02:51:33Z,4550000,0.0,0.0,1,left,N. Bjelica tip Layup (14 PTS),[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,,,,,,0.0,Made,,14.0,,,,,,,,,,,,
464,PT02M09.00S,2022-04-04T02:51:37.6Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612758,59,79,2022-04-04T02:51:42Z,4560000,,,0,,H. Barnes lost ball TURNOVER (2 TO),"[203084, 1629308]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,2.0,Toscano-Anderson,1629308.0,,,
465,PT02M09.00S,2022-04-04T02:51:37.6Z,3,REGULAR,steal,,[],1629308,,,1610612744,59,79,2022-04-04T02:51:40Z,4570000,,,0,,J. Toscano-Anderson STEAL (2 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M04.00S,2022-04-04T02:51:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629308,5.206964520367937,47.549019607843135,1610612744,59,81,2022-04-04T02:51:48Z,4580000,12.0,-4.0,1,left,J. Toscano-Anderson running Layup (4 PTS) (N. Bjelica 6 AST),"[1629308, 202357]",1610612744.0,GSW,running,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,1.28,Made,,4.0,N. Bjelica,202357.0,6.0,,,,,,,,,
468,PT01M47.00S,2022-04-04T02:52:02.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,59,81,2022-04-04T02:52:02Z,4600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M47.00S,2022-04-04T02:52:05.6Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,59,81,2022-04-04T02:52:14Z,4610000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M47.00S,2022-04-04T02:52:05.6Z,3,REGULAR,substitution,in,[],203087,,,1610612758,59,81,2022-04-04T02:52:14Z,4620000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M37.00S,2022-04-04T02:52:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,89.04402102496715,36.029411764705884,1610612758,59,81,2022-04-04T02:52:37Z,4630000,-70.0,50.0,1,right,MISS J. Lamb 8' pullup Shot - blocked,"[203087, 202357]",1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,,,,,,8.62,Missed,,,,,,,,,,,,Bjelica,202357.0,
472,PT01M37.00S,2022-04-04T02:52:30.6Z,3,REGULAR,block,,[],202357,,,1610612758,59,81,2022-04-04T02:52:33Z,4640000,,,0,,N. Bjelica BLOCK (2 BLK),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M34.00S,2022-04-04T02:52:33.6Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,59,81,2022-04-04T02:52:37Z,4650000,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,471.0,,,,,5.0,5.0,0.0,,,,,,
474,PT01M30.00S,2022-04-04T02:52:37.8Z,3,REGULAR,turnover,lost ball,[],202357,,,1610612744,59,81,2022-04-04T02:52:41Z,4660000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 1628367]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628367.0,,,
475,PT01M30.00S,2022-04-04T02:52:37.8Z,3,REGULAR,steal,,[],1628367,,,1610612758,59,81,2022-04-04T02:52:40Z,4670000,,,0,,J. Jackson STEAL (1 STL),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M25.00S,2022-04-04T02:52:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628367,93.24901445466492,45.09803921568628,1610612758,59,81,2022-04-04T02:52:49Z,4680000,-25.0,11.0,1,right,MISS J. Jackson running Layup - blocked,"[1628367, 1629308]",1610612758.0,SAC,running,,,Jackson,J. Jackson,,,,,,,,,,2.69,Missed,,,,,,,,,,,,Toscano-Anderson,1629308.0,
477,PT01M25.00S,2022-04-04T02:52:42.8Z,3,REGULAR,block,,[],1629308,,,1610612758,59,81,2022-04-04T02:52:45Z,4690000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M24.00S,2022-04-04T02:52:43.8Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,59,81,2022-04-04T02:52:49Z,4700000,,,0,,H. Barnes REBOUND (Off:3 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,476.0,,,,,9.0,6.0,3.0,,,,,,
479,PT01M24.00S,2022-04-04T02:52:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203084,92.72339027595268,46.568627450980394,1610612758,61,81,2022-04-04T03:00:58Z,4710000,-17.0,16.0,1,right,H. Barnes putback Layup (12 PTS),[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,,,,,,2.34,Made,,12.0,,,,,,,,,,,,
480,PT01M24.00S,2022-04-04T02:52:52.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629308,,,1610612758,61,81,2022-04-04T02:52:58Z,4720000,,,0,,J. Toscano-Anderson shooting personal FOUL (4 PF) (Barnes 1 FT),"[1629308, 203084]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1628172.0,4.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,,
482,PT01M24.00S,2022-04-04T02:53:18.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203084,,,1610612758,62,81,2022-04-04T02:53:18Z,4740000,,,0,,H. Barnes Free Throw 1 of 1 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
483,PT01M07.00S,2022-04-04T02:53:38.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.5722733245729295,45.83333333333333,1610612744,62,81,2022-04-04T02:53:45Z,4750000,21.0,19.0,1,left,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,2.8,Missed,,,,,,,,,,,,,,
484,PT01M03.00S,2022-04-04T02:53:42.6Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,62,81,2022-04-04T02:53:42Z,4760000,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,483.0,,,,,4.0,3.0,1.0,,,,,,
485,PT01M03.00S,2022-04-04T02:53:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,5.590000152587891,50.0,1610612744,62,81,2022-04-04T02:53:42Z,4770000,0.0,0.0,1,left,MISS J. Kuminga tip Layup,[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
486,PT01M02.00S,2022-04-04T02:53:43.6Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,62,81,2022-04-04T02:53:43Z,4780000,,,0,,H. Barnes REBOUND (Off:3 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,485.0,,,,,10.0,7.0,3.0,,,,,,
487,PT00M47.60S,2022-04-04T02:54:02.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,89.70105124835742,63.970588235294116,1610612758,64,81,2022-04-04T02:54:53Z,4790000,70.0,44.0,1,right,H. Barnes 8' driving floating Jump Shot (15 PTS),[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,,,,,,8.28,Made,,15.0,,,,,,,,,,,,
488,PT00M47.60S,2022-04-04T02:54:06.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202357,,,1610612758,64,81,2022-04-04T02:54:12Z,4800000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Barnes 1 FT),"[202357, 203084]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,1628172.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,,
490,PT00M47.60S,2022-04-04T02:54:30.0Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,65,81,2022-04-04T02:54:30Z,4820000,,,0,,H. Barnes Free Throw 1 of 1 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
491,PT00M37.50S,2022-04-04T02:54:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,11.383048620236531,52.450980392156865,1610612744,65,81,2022-04-04T02:54:57Z,4830000,-12.0,55.0,1,left,MISS D. Lee driving Layup,[1627814],1610612744.0,GSW,driving,,,Lee,D. Lee,,,,,,,,,,5.59,Missed,,,,,,,,,,,,,,
492,PT00M37.50S,2022-04-04T02:54:44.2Z,3,REGULAR,rebound,defensive,[],203087,,,1610612758,65,81,2022-04-04T02:54:57Z,4840000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,491.0,,,,,1.0,1.0,0.0,,,,,,
493,PT00M19.80S,2022-04-04T02:55:05.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612758,65,81,2022-04-04T02:55:18Z,4850000,,,0,,D. Lee shooting personal FOUL (2 PF) (Metu 2 FT),"[1627814, 1629002]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,2003.0,2.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,,
495,PT00M19.80S,2022-04-04T02:55:36.3Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,66,81,2022-04-04T02:55:36Z,4870000,,,0,,C. Metu Free Throw 1 of 2 (5 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
496,PT00M19.80S,2022-04-04T02:55:38.1Z,3,REGULAR,substitution,out,[],203952,,,1610612758,66,81,2022-04-04T02:56:00Z,4880000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M19.80S,2022-04-04T02:55:38.1Z,3,REGULAR,substitution,out,[],1629308,,,1610612758,66,81,2022-04-04T02:56:00Z,4890000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M19.80S,2022-04-04T02:55:38.1Z,3,REGULAR,substitution,in,[],1629673,,,1610612758,66,81,2022-04-04T02:56:00Z,4900000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M19.80S,2022-04-04T02:55:38.1Z,3,REGULAR,substitution,in,[],1630541,,,1610612758,66,81,2022-04-04T02:56:00Z,4910000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M19.80S,2022-04-04T02:56:01.6Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,67,81,2022-04-04T02:56:01Z,4920000,,,0,,C. Metu Free Throw 2 of 2 (6 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
501,PT00M00.20S,2022-04-04T02:56:19.1Z,3,REGULAR,turnover,traveling,[],1629673,,,1610612744,67,81,2022-04-04T02:56:30Z,4930000,,,0,,J. Poole traveling TURNOVER (3 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,2002.0,,,,,,,,,,,,,,,3.0,,,,,
502,PT00M00.20S,2022-04-04T02:56:33.4Z,3,REGULAR,substitution,out,[],1629673,,,1610612758,67,81,2022-04-04T02:56:39Z,4940000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M00.20S,2022-04-04T02:56:33.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612758,67,81,2022-04-04T02:56:39Z,4950000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2022-04-04T02:56:48.5Z,3,REGULAR,period,end,[],0,,,1610612758,67,81,2022-04-04T02:56:48Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,67,81,2022-04-04T02:59:28Z,4970000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612758,67,81,2022-04-04T02:59:28Z,4980000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612758,67,81,2022-04-04T02:59:28Z,4990000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,67,81,2022-04-04T02:59:28Z,5000000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,in,['startperiod'],1629673,,,1610612758,67,81,2022-04-04T02:59:28Z,5010000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-04-04T02:57:00.1Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612758,67,81,2022-04-04T02:59:28Z,5020000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-04-04T02:59:27.7Z,4,REGULAR,period,start,[],0,,,1610612758,67,81,2022-04-04T02:59:28Z,5030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M44.00S,2022-04-04T02:59:43.4Z,4,REGULAR,3pt,Jump Shot,[],203087,73.27529566360053,19.11764705882353,1610612758,67,81,2022-04-04T02:59:48Z,5040000,-154.0,199.0,1,right,MISS J. Lamb 25' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,25.16,Missed,,,,,,,,,,,,,,
513,PT11M39.00S,2022-04-04T02:59:48.4Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,67,81,2022-04-04T02:59:48Z,5050000,,,0,,N. Bjelica REBOUND (Off:2 Def:10),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,512.0,,,,,12.0,10.0,2.0,,,,,,
514,PT11M27.00S,2022-04-04T02:59:59.5Z,4,REGULAR,3pt,Jump Shot,[],202357,27.54599211563732,78.67647058823529,1610612744,67,81,2022-04-04T03:00:04Z,5060000,-143.0,206.0,1,left,MISS N. Bjelica 25' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,25.13,Missed,,,,,,,,,,,,,,
515,PT11M22.00S,2022-04-04T03:00:04.5Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,67,81,2022-04-04T03:00:04Z,5070000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,514.0,,,,,3.0,3.0,0.0,,,,,,
516,PT11M13.00S,2022-04-04T03:00:13.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,66.96780551905388,34.80392156862745,1610612758,67,81,2022-04-04T03:00:20Z,5080000,-76.0,258.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,26.9,Missed,,,,,,,,,,,,,,
517,PT11M12.00S,2022-04-04T03:00:14.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,67,81,2022-04-04T03:00:20Z,5090000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,
518,PT11M12.00S,2022-04-04T03:00:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,67,81,2022-04-04T03:00:20Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M02.00S,2022-04-04T03:00:38.2Z,4,REGULAR,3pt,Jump Shot,[],202357,10.200394218134035,3.431372549019608,1610612744,67,81,2022-04-04T03:00:43Z,5110000,233.0,43.0,1,left,MISS N. Bjelica 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,23.68,Missed,,,,,,,,,,,,,,
520,PT10M58.00S,2022-04-04T03:00:41.6Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612758,67,81,2022-04-04T03:00:41Z,5120000,,,0,,J. Jackson REBOUND (Off:1 Def:3),[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,519.0,,,,,4.0,3.0,1.0,,,,,,
521,PT10M53.00S,2022-04-04T03:00:46.9Z,4,REGULAR,3pt,Jump Shot,[],1628367,66.96780551905388,42.40196078431372,1610612758,67,81,2022-04-04T03:00:54Z,5130000,-38.0,258.0,1,right,MISS J. Jackson 26' pullup 3PT,[1628367],1610612758.0,SAC,pullup,,,Jackson,J. Jackson,,,,,,,,,,26.08,Missed,,,,,,,,,,,,,,
522,PT10M50.00S,2022-04-04T03:00:49.9Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,67,81,2022-04-04T03:00:54Z,5140000,,,0,,D. Lee REBOUND (Off:1 Def:4),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,521.0,,,,,5.0,4.0,1.0,,,,,,
523,PT10M32.00S,2022-04-04T03:01:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,5.601182654402102,52.94117647058824,1610612744,67,83,2022-04-04T03:01:13Z,5150000,-15.0,0.0,1,left,D. Lee cutting Layup (11 PTS) (J. Kuminga 4 AST),"[1627814, 1630228]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,,,,,,1.47,Made,,11.0,J. Kuminga,1630228.0,4.0,,,,,,,,,
525,PT10M13.00S,2022-04-04T03:01:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.51182654402102,44.36274509803921,1610612758,69,83,2022-04-04T03:01:31Z,5170000,-28.0,8.0,1,right,D. DiVincenzo cutting Layup (6 PTS) (C. Metu 1 AST),"[1628978, 1629002]",1610612758.0,SAC,cutting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,2.95,Made,,6.0,C. Metu,1629002.0,1.0,,,,,,,,,
527,PT09M55.00S,2022-04-04T03:01:45.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202357,10.200394218134035,39.950980392156865,1610612744,69,85,2022-04-04T03:01:51Z,5190000,50.0,43.0,1,left,N. Bjelica 6' Hook (16 PTS) (D. Green 2 AST),"[202357, 203110]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,6.64,Made,,16.0,D. Green,203110.0,2.0,,,,,,,,,
529,PT09M39.00S,2022-04-04T03:02:00.6Z,4,REGULAR,2pt,Jump Shot,[],1628367,88.64980289093299,76.9607843137255,1610612758,69,85,2022-04-04T03:02:05Z,5210000,135.0,54.0,1,right,MISS J. Jackson 14' pullup Shot,[1628367],1610612758.0,SAC,pullup,,,Jackson,J. Jackson,,,,,,,,,,14.53,Missed,,,,,,,,,,,,,,
530,PT09M36.00S,2022-04-04T03:02:03.6Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,69,85,2022-04-04T03:02:05Z,5220000,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,529.0,,,,,6.0,5.0,1.0,,,,,,
531,PT09M26.00S,2022-04-04T03:02:14.1Z,4,REGULAR,3pt,Jump Shot,[],202357,33.196452036793694,41.42156862745098,1610612744,69,88,2022-04-04T03:02:18Z,5230000,43.0,260.0,1,left,N. Bjelica 26' 3PT  (19 PTS) (J. Poole 4 AST),"[202357, 1629673]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,26.3,Made,,19.0,J. Poole,1629673.0,4.0,,,,,,,,,
533,PT09M10.00S,2022-04-04T03:02:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.51182654402102,53.431372549019606,1610612758,71,88,2022-04-04T03:02:47Z,5250000,17.0,8.0,1,right,D. DiVincenzo driving Layup (8 PTS),[1628978],1610612758.0,SAC,driving,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,1.92,Made,,8.0,,,,,,,,,,,,
534,PT09M01.00S,2022-04-04T03:02:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.995400788436268,53.67647058823529,1610612744,71,90,2022-04-04T03:02:59Z,5260000,-18.0,4.0,1,left,J. Poole driving reverse Layup (18 PTS),[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,,,,,,1.88,Made,,18.0,,,,,,,,,,,,
535,PT08M50.00S,2022-04-04T03:03:04.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,68.9388961892247,69.11764705882352,1610612758,71,90,2022-04-04T03:03:11Z,5270000,96.0,239.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,25.79,Missed,,,,,,,,,,,,,,
536,PT08M46.00S,2022-04-04T03:03:08.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,71,90,2022-04-04T03:03:11Z,5280000,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,535.0,,,,,7.0,6.0,1.0,,,,,,
