actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
453,PT07M05.00S,2022-01-20T04:43:54.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202709,,,1610612765,88,80,2022-01-20T04:43:54Z,4390000,,,0,,C. Joseph Free Throw 2 of 2 (9 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
454,PT06M51.00S,2022-01-20T04:44:09.3Z,3,REGULAR,3pt,Jump Shot,[],203084,71.69842312746385,23.284313725490197,1610612758,91,80,2022-01-20T04:44:15Z,4400000,-134.0,214.0,1,right,H. Barnes 25' 3PT  (20 PTS) (D. Fox 7 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.19,Made,,,,,,,,,,,20.0,D. Fox,1628368.0,7.0,,,,,
456,PT06M36.00S,2022-01-20T04:44:24.7Z,3,REGULAR,3pt,Jump Shot,[],1628367,6.389618922470433,96.07843137254902,1610612765,91,80,2022-01-20T04:44:28Z,4420000,-230.0,8.0,1,left,MISS J. Jackson 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
457,PT06M33.00S,2022-01-20T04:44:27.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,91,80,2022-01-20T04:44:28Z,4430000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,456.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
458,PT06M27.00S,2022-01-20T04:44:34.3Z,3,REGULAR,3pt,Jump Shot,[],1628368,75.50919842312747,86.02941176470588,1610612758,91,80,2022-01-20T04:44:46Z,4440000,180.0,178.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
459,PT06M25.00S,2022-01-20T04:44:36.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,91,80,2022-01-20T04:44:46Z,4450000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,,
460,PT06M25.00S,2022-01-20T04:44:44.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,91,80,2022-01-20T04:44:44Z,4460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT06M25.00S,2022-01-20T04:44:49.0Z,3,REGULAR,substitution,out,[],1628963,,,1610612765,91,80,2022-01-20T04:44:54Z,4470000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M25.00S,2022-01-20T04:44:49.0Z,3,REGULAR,substitution,in,[],1629002,,,1610612765,91,80,2022-01-20T04:44:54Z,4480000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M12.00S,2022-01-20T04:45:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,10.726018396846255,47.794117647058826,1610612765,91,82,2022-01-20T04:45:16Z,4490000,11.0,48.0,1,left,C. Joseph turnaround Jump Shot (11 PTS),[202709],1610612765.0,DET,turnaround,,,Joseph,C. Joseph,,,,,4.95,Made,,,,,,,,,,,11.0,,,,,,,,
464,PT05M50.00S,2022-01-20T04:45:32.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,76.5604467805519,30.637254901960787,1610612758,93,82,2022-01-20T04:45:37Z,4500000,-97.0,168.0,1,right,D. Fox 19' fadeaway Jump Shot (23 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,19.37,Made,,,,,,,,,,,23.0,,,,,,,,
465,PT05M38.00S,2022-01-20T04:45:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,11.514454664914586,36.27450980392157,1610612765,93,82,2022-01-20T04:45:56Z,4510000,69.0,56.0,1,left,MISS C. Joseph 8' floating Shot,[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,,
466,PT05M35.00S,2022-01-20T04:45:52.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,93,82,2022-01-20T04:45:52Z,4520000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,,
467,PT05M35.00S,2022-01-20T04:45:54.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,93,82,2022-01-20T04:45:54Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M28.00S,2022-01-20T04:46:10.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203585,,,1610612758,93,82,2022-01-20T04:46:30Z,4540000,,,0,,R. McGruder personal FOUL (2 PF) (Metu 2 FT),"[203585, 1629002]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,1193.0,,2.0,0.0,Metu,1629002.0,,,,,,,,,
470,PT05M28.00S,2022-01-20T04:46:40.1Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,93,82,2022-01-20T04:47:07Z,4560000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
471,PT05M28.00S,2022-01-20T04:46:40.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,93,82,2022-01-20T04:47:07Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,
472,PT05M28.00S,2022-01-20T04:46:41.1Z,3,REGULAR,substitution,out,[],1630191,,,1610612758,93,82,2022-01-20T04:46:50Z,4580000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M28.00S,2022-01-20T04:46:41.1Z,3,REGULAR,substitution,in,[],203482,,,1610612758,93,82,2022-01-20T04:46:50Z,4590000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M28.00S,2022-01-20T04:46:40.1Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,93,82,2022-01-20T04:47:07Z,4600000,,,0,,MISS C. Metu Free Throw 2 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
475,PT05M23.00S,2022-01-20T04:46:45.1Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,93,82,2022-01-20T04:47:07Z,4610000,,,0,,S. Bey REBOUND (Off:1 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,474.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
476,PT05M11.00S,2022-01-20T04:47:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.863994743758213,54.41176470588235,1610612765,93,84,2022-01-20T04:47:24Z,4620000,-22.0,3.0,1,left,K. Olynyk Layup (8 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,2.23,Made,,,,,,,,,,,8.0,,,,,,,,
477,PT05M11.00S,2022-01-20T04:47:24.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,93,84,2022-01-20T04:47:33Z,4630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,1198.0,,,,,,,,,,,,,,
478,PT04M55.00S,2022-01-20T04:47:46.3Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612758,93,84,2022-01-20T04:47:50Z,4640000,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 203585]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,1.0,,,,,,,,,McGruder,203585.0,,,
479,PT04M55.00S,2022-01-20T04:47:46.3Z,3,REGULAR,steal,,[],203585,,,1610612765,93,84,2022-01-20T04:47:48Z,4650000,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M39.00S,2022-01-20T04:48:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203482,27.020367936925098,87.25490196078431,1610612765,93,84,2022-01-20T04:48:06Z,4660000,-186.0,201.0,1,left,MISS K. Olynyk 27' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,,
481,PT04M36.00S,2022-01-20T04:48:05.1Z,3,REGULAR,rebound,offensive,[],203585,,,1610612765,93,84,2022-01-20T04:48:06Z,4670000,,,0,,R. McGruder REBOUND (Off:3 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,480.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
482,PT04M31.00S,2022-01-20T04:48:10.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203585,12.565703022339028,51.225490196078425,1610612765,93,86,2022-01-20T04:49:26Z,4680000,-6.0,66.0,1,left,R. McGruder 6' floating Jump Shot (9 PTS) (K. Olynyk 2 AST),"[203585, 203482]",1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,6.59,Made,,,,,,,,,,,9.0,K. Olynyk,203482.0,2.0,,,,,
487,PT04M19.00S,2022-01-20T04:48:45.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628367,,,1610612758,93,86,2022-01-20T04:49:34Z,4730000,,,0,,J. Jackson shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628367, 203084]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,,,,101284.0,,1.0,0.0,Barnes,203084.0,,,,,,,,,
489,PT04M19.00S,2022-01-20T04:48:57.4Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,93,86,2022-01-20T04:49:18Z,4750000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
490,PT04M19.00S,2022-01-20T04:48:57.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,93,86,2022-01-20T04:48:57Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,,
491,PT04M19.00S,2022-01-20T04:48:57.4Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,93,86,2022-01-20T04:49:18Z,4770000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
492,PT04M16.00S,2022-01-20T04:49:00.4Z,3,REGULAR,rebound,defensive,[],203482,,,1610612765,93,86,2022-01-20T04:49:18Z,4780000,,,0,,K. Olynyk REBOUND (Off:2 Def:3),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,491.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
493,PT04M02.00S,2022-01-20T04:49:25.5Z,3,REGULAR,3pt,Jump Shot,[],203585,23.73521681997372,11.029411764705882,1610612765,93,89,2022-01-20T04:49:29Z,4790000,195.0,171.0,1,left,R. McGruder 25' 3PT  (12 PTS) (K. Olynyk 3 AST),"[203585, 203482]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.9,Made,,,,,,,,,,,12.0,K. Olynyk,203482.0,3.0,,,,,
495,PT03M44.00S,2022-01-20T04:49:43.4Z,3,REGULAR,2pt,Layup,[],203084,91.80354796320631,33.57843137254902,1610612758,93,89,2022-01-20T04:49:49Z,4810000,-82.0,25.0,1,right,MISS H. Barnes 8' driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,,
496,PT03M41.00S,2022-01-20T04:49:46.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,93,89,2022-01-20T04:49:49Z,4820000,,,0,,S. Bey REBOUND (Off:1 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,495.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
497,PT03M30.00S,2022-01-20T04:49:57.8Z,3,REGULAR,3pt,Jump Shot,[],203482,27.414586070959263,76.9607843137255,1610612765,93,92,2022-01-20T04:50:04Z,4830000,-135.0,205.0,1,left,K. Olynyk 24' 3PT  (11 PTS) (C. Joseph 6 AST),"[203482, 202709]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,24.55,Made,,,,,,,,,,,11.0,C. Joseph,202709.0,6.0,,,,,
499,PT03M30.00S,2022-01-20T04:50:06.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,93,92,2022-01-20T04:50:06Z,4850000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,93,92,2022-01-20T04:51:37Z,4860000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,out,[],1627745,,,1610612758,93,92,2022-01-20T04:51:37Z,4870000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,out,[],203084,,,1610612758,93,92,2022-01-20T04:51:37Z,4880000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,in,[],1628963,,,1610612758,93,92,2022-01-20T04:51:37Z,4890000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,in,[],1629056,,,1610612758,93,92,2022-01-20T04:51:37Z,4900000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M30.00S,2022-01-20T04:51:13.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,93,92,2022-01-20T04:51:37Z,4910000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M12.00S,2022-01-20T04:51:53.8Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612758,93,92,2022-01-20T04:51:58Z,4920000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 203482]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,2.0,,,,,,,,,Olynyk,203482.0,,,
507,PT03M12.00S,2022-01-20T04:51:53.8Z,3,REGULAR,steal,,[],203482,,,1610612765,93,92,2022-01-20T04:51:56Z,4930000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M07.00S,2022-01-20T04:51:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,6.521024967148489,56.127450980392155,1610612765,93,92,2022-01-20T04:57:08Z,4935000,-31.0,9.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
520,PT03M06.00S,2022-01-20T04:51:57.5Z,3,REGULAR,rebound,offensive,[],203482,,,1610612765,93,92,2022-01-20T04:57:23Z,4937500,,,0,,K. Olynyk REBOUND (Off:3 Def:3),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,519.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
508,PT03M06.00S,2022-01-20T04:51:59.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",203482,5.732588699080158,57.35294117647059,1610612765,93,94,2022-01-20T04:57:43Z,4940000,-37.0,1.0,1,left,K. Olynyk tip Layup (13 PTS),[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,3.68,Made,,,,,,,,,,,13.0,,,,,,,,
510,PT02M55.00S,2022-01-20T04:52:11.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,93.11760840998686,49.754901960784316,1610612758,95,94,2022-01-20T04:52:16Z,4960000,-1.0,12.0,1,right,M. Bagley III alley-oop DUNK (15 PTS) (T. Davis 3 AST),"[1628963, 1629056]",1610612758.0,SAC,alley-oop,,,Bagley III,M. Bagley III,,,,,1.23,Made,,,,,,,,,,,15.0,T. Davis,1629056.0,3.0,,,,,
512,PT02M37.00S,2022-01-20T04:52:28.5Z,3,REGULAR,3pt,Jump Shot,[],202709,24.392247043363994,86.27450980392157,1610612765,95,97,2022-01-20T04:52:33Z,4980000,-181.0,177.0,1,left,C. Joseph 25' 3PT  (14 PTS) (J. Jackson 1 AST),"[202709, 1628367]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.33,Made,,,,,,,,,,,14.0,J. Jackson,1628367.0,1.0,,,,,
514,PT02M12.00S,2022-01-20T04:52:53.3Z,3,REGULAR,2pt,Jump Shot,[],1628963,93.38042049934296,21.568627450980394,1610612758,97,97,2022-01-20T04:52:58Z,5000000,-142.0,10.0,1,right,M. Bagley III 14' Jump Shot (17 PTS) (C. Metu 3 AST),"[1628963, 1629002]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,14.25,Made,,,,,,,,,,,17.0,C. Metu,1629002.0,3.0,,,,,
516,PT01M56.00S,2022-01-20T04:53:12.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,97,97,2022-01-20T04:53:12Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M47.00S,2022-01-20T04:53:32.3Z,3,REGULAR,3pt,Jump Shot,[],1628367,30.17411300919842,70.58823529411765,1610612765,97,100,2022-01-20T04:54:01Z,5030000,-103.0,231.0,1,left,J. Jackson 25' 3PT  (7 PTS) (S. Bey 3 AST),"[1628367, 1630180]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,25.3,Made,,,,,,,,,,,7.0,S. Bey,1630180.0,3.0,,,,,
521,PT01M33.00S,2022-01-20T04:53:46.9Z,3,REGULAR,3pt,Jump Shot,[],1629056,71.30420499342969,77.45098039215686,1610612758,97,100,2022-01-20T04:54:05Z,5050000,137.0,217.0,1,right,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
522,PT01M33.00S,2022-01-20T04:53:46.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,97,100,2022-01-20T04:54:05Z,5060000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,,,,
523,PT01M31.00S,2022-01-20T04:53:59.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,97,100,2022-01-20T04:53:59Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M14.00S,2022-01-20T04:54:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,10.463206307490145,43.872549019607845,1610612765,97,100,2022-01-20T04:54:28Z,5080000,31.0,46.0,1,left,MISS S. Bey cutting Layup - blocked,"[1630180, 1628963]",1610612765.0,DET,cutting,,,Bey,S. Bey,,,,,5.52,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0,
525,PT01M14.00S,2022-01-20T04:54:22.7Z,3,REGULAR,block,,[],1628963,,,1610612765,97,100,2022-01-20T04:54:26Z,5090000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT01M14.00S,2022-01-20T04:54:22.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,97,100,2022-01-20T04:54:28Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
527,PT01M14.00S,2022-01-20T04:54:29.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,97,100,2022-01-20T04:54:29Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT01M10.00S,2022-01-20T04:54:44.6Z,3,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,97,100,2022-01-20T04:54:53Z,5120000,,,0,,S. Bey step out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,step,,,Bey,S. Bey,,,,,,,,,,,1198.0,1.0,,,,,,,,,,,,,
529,PT01M00.00S,2022-01-20T04:55:01.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,69.72733245729303,69.36274509803921,1610612758,100,100,2022-01-20T04:55:07Z,5130000,97.0,232.0,1,right,D. Mitchell 25' 3PT pullup (6 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,25.15,Made,,,,,,,,,,,6.0,,,,,,,,
530,PT00M47.00S,2022-01-20T04:55:19.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612765,100,100,2022-01-20T04:55:32Z,5140000,,,0,,B. Hield personal FOUL (1 PF) (Bey 2 FT),"[1627741, 1630180]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,101284.0,,1.0,0.0,Bey,1630180.0,,,,,,,,,
532,PT00M47.00S,2022-01-20T04:55:45.2Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,100,101,2022-01-20T04:55:45Z,5160000,,,0,,S. Bey Free Throw 1 of 2 (23 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,,23.0,,,,,,,,
533,PT00M47.00S,2022-01-20T04:56:03.4Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,100,102,2022-01-20T04:56:03Z,5170000,,,0,,S. Bey Free Throw 2 of 2 (24 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,,24.0,,,,,,,,
534,PT00M33.90S,2022-01-20T04:56:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,83.919185282523,44.36274509803921,1610612758,100,102,2022-01-20T04:56:24Z,5180000,-28.0,99.0,1,right,MISS D. Mitchell 10' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,10.26,Missed,,,,,,,,,,,,,,,,,,,
535,PT00M30.00S,2022-01-20T04:56:23.5Z,3,REGULAR,rebound,defensive,[],203482,,,1610612765,100,102,2022-01-20T04:56:24Z,5190000,,,0,,K. Olynyk REBOUND (Off:3 Def:4),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,534.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
536,PT00M17.60S,2022-01-20T04:56:35.9Z,3,REGULAR,3pt,Jump Shot,[],203585,16.113666228646515,3.6764705882352944,1610612765,100,105,2022-01-20T04:56:42Z,5200000,232.0,99.0,1,left,R. McGruder 25' 3PT step back (15 PTS) (C. Joseph 7 AST),"[203585, 202709]",1610612765.0,DET,step back,,,McGruder,R. McGruder,,,,,25.19,Made,,,,,,,,,,,15.0,C. Joseph,202709.0,7.0,,,,,
538,PT00M04.10S,2022-01-20T04:56:52.2Z,3,REGULAR,3pt,Jump Shot,[],1629056,70.12155059132719,72.79411764705883,1610612758,103,105,2022-01-20T04:57:04Z,5220000,114.0,228.0,1,right,T. Davis 25' 3PT pullup (21 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,25.53,Made,,,,,,,,,,,21.0,,,,,,,,
539,PT00M00.10S,2022-01-20T04:57:06.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,39.635348226018394,30.14705882352941,1610612765,103,105,2022-01-20T04:57:20Z,5230000,99.0,320.0,1,left,MISS S. Bey 33' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,33.51,Missed,,,,,,,,,,,,,,,,,,,
540,PT00M00.10S,2022-01-20T04:57:06.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,103,105,2022-01-20T04:57:20Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,,
541,PT00M00.00S,2022-01-20T04:57:10.8Z,3,REGULAR,period,end,[],0,,,1610612765,103,105,2022-01-20T04:57:10Z,5250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,103,105,2022-01-20T04:59:55Z,5260000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,out,['startperiod'],202709,,,1610612765,103,105,2022-01-20T04:59:55Z,5270000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,103,105,2022-01-20T04:59:55Z,5280000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,in,['startperiod'],1626158,,,1610612765,103,105,2022-01-20T04:59:55Z,5290000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-01-20T04:59:16.3Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,103,105,2022-01-20T04:59:55Z,5300000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
