actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
284,PT04M33.00S,2022-02-09T03:55:27.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,73.14388961892247,17.647058823529413,1610612750,56,63,2022-02-09T03:55:33Z,2760000,-162.0,200.0,1,right,M. Beasley 25' 3PT  (9 PTS) (P. Beverley 3 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.72,Made,,,,,9.0,P. Beverley,201976.0,3.0,,,,,,,,,,
286,PT04M14.00S,2022-02-09T03:55:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,46.568627450980394,1610612758,58,63,2022-02-09T03:55:50Z,2780000,17.0,8.0,1,left,D. Fox Layup (15 PTS) (D. Jones 5 AST),"[1628368, 1627745]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,1.88,Made,,,,,15.0,D. Jones,1627745.0,5.0,,,,,,,,,,
288,PT03M57.00S,2022-02-09T03:56:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.77463863337714,53.92156862745098,1610612750,58,65,2022-02-09T03:56:08Z,2800000,20.0,6.0,1,right,K. Towns driving Layup (12 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.05,Made,,,,,12.0,,,,,,,,,,,,,
289,PT03M44.00S,2022-02-09T03:56:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612758,58,65,2022-02-09T03:56:36Z,2810000,,,0,,K. Towns shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626157, 203084]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,202035.0,,2.0,0.0,Barnes,203084.0,,,,
291,PT03M44.00S,2022-02-09T03:56:51.1Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,59,65,2022-02-09T03:56:51Z,2830000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
292,PT03M44.00S,2022-02-09T03:56:52.9Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,59,65,2022-02-09T03:56:59Z,2840000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M44.00S,2022-02-09T03:56:52.9Z,2,REGULAR,substitution,in,[],1630186,,,1610612758,59,65,2022-02-09T03:56:59Z,2850000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M44.00S,2022-02-09T03:57:10.7Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,60,65,2022-02-09T03:57:10Z,2860000,,,0,,H. Barnes Free Throw 2 of 2 (15 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
295,PT03M37.00S,2022-02-09T03:57:24.7Z,2,REGULAR,foul,personal,[],1630186,,,1610612750,60,65,2022-02-09T03:57:37Z,2870000,,,0,,J. Ramsey personal FOUL (2 PF),"[1630186, 201976]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,201638.0,,2.0,0.0,Beverley,201976.0,,,,
297,PT03M28.00S,2022-02-09T03:57:51.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,92.9862023653088,37.5,1610612750,60,67,2022-02-09T03:57:56Z,2890000,-62.0,13.0,1,right,K. Towns 6' turnaround Hook (14 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,6.39,Made,,,,,14.0,,,,,,,,,,,,,
298,PT03M17.00S,2022-02-09T03:58:02.7Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,60,67,2022-02-09T03:58:06Z,2900000,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1630558, 1627736]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,4.0,,,,,,,Beasley,1627736.0
299,PT03M17.00S,2022-02-09T03:58:02.7Z,2,REGULAR,steal,,[],1627736,,,1610612750,60,67,2022-02-09T03:58:04Z,2910000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M12.00S,2022-02-09T03:58:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612750,60,67,2022-02-09T03:58:30Z,2920000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[1630558, 1629020]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,202041.0,,3.0,0.0,Vanderbilt,1629020.0,,,,
302,PT03M12.00S,2022-02-09T03:58:34.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629020,,,1610612750,60,68,2022-02-09T03:58:53Z,2940000,,,0,,J. Vanderbilt Free Throw 1 of 2 (7 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
303,PT03M12.00S,2022-02-09T03:58:36.0Z,2,REGULAR,substitution,out,[],1630558,,,1610612750,60,68,2022-02-09T03:58:42Z,2950000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M12.00S,2022-02-09T03:58:36.0Z,2,REGULAR,substitution,in,[],1629663,,,1610612750,60,68,2022-02-09T03:58:42Z,2960000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M12.00S,2022-02-09T03:58:34.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629020,,,1610612750,60,68,2022-02-09T03:58:53Z,2970000,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT03M09.00S,2022-02-09T03:58:37.3Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,60,68,2022-02-09T03:58:53Z,2980000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,305.0,3.0,3.0,0.0,,,,,,,,,,,,,,
307,PT02M59.00S,2022-02-09T03:59:05.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612758,60,68,2022-02-09T03:59:19Z,2990000,,,0,,P. Beverley shooting personal FOUL (1 PF) (Barnes 2 FT),"[201976, 203084]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,202041.0,,1.0,0.0,Barnes,203084.0,,,,
309,PT02M59.00S,2022-02-09T03:59:21.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,60,68,2022-02-09T03:59:21Z,3010000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M59.00S,2022-02-09T03:59:23.2Z,2,REGULAR,substitution,out,[],1629020,,,1610612758,60,68,2022-02-09T04:02:02Z,3020000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M59.00S,2022-02-09T03:59:23.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612758,60,68,2022-02-09T04:02:02Z,3030000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M59.00S,2022-02-09T04:02:18.2Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,61,68,2022-02-09T04:02:18Z,3040000,,,0,,H. Barnes Free Throw 1 of 2 (16 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
313,PT02M59.00S,2022-02-09T04:02:32.7Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,62,68,2022-02-09T04:02:32Z,3050000,,,0,,H. Barnes Free Throw 2 of 2 (17 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
314,PT02M41.00S,2022-02-09T04:02:51.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201976,89.43823915900131,37.254901960784316,1610612750,62,68,2022-02-09T04:02:58Z,3060000,-64.0,47.0,1,right,MISS P. Beverley 7' turnaround Hook,[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,
315,PT02M38.00S,2022-02-09T04:02:54.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,62,68,2022-02-09T04:02:58Z,3070000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,,,,,
316,PT02M28.00S,2022-02-09T04:03:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,55.14705882352941,1610612758,62,68,2022-02-09T04:03:11Z,3080000,-26.0,4.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
317,PT02M26.00S,2022-02-09T04:03:06.7Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,62,68,2022-02-09T04:03:11Z,3090000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,
318,PT02M18.00S,2022-02-09T04:03:14.5Z,2,REGULAR,3pt,Jump Shot,[],201976,92.46057818659659,96.07843137254902,1610612750,62,71,2022-02-09T04:03:18Z,3100000,230.0,18.0,1,right,P. Beverley 3PT  (6 PTS) (A. Edwards 2 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.11,Made,,,,,6.0,A. Edwards,1630162.0,2.0,,,,,,,,,,
320,PT02M12.00S,2022-02-09T04:03:20.1Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,62,71,2022-02-09T04:03:23Z,3120000,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1630162]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,4.0,,,,,,,Edwards,1630162.0
321,PT02M12.00S,2022-02-09T04:03:20.1Z,2,REGULAR,steal,,[],1630162,,,1610612750,62,71,2022-02-09T04:03:21Z,3130000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M04.00S,2022-02-09T04:03:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,93.24901445466492,46.07843137254902,1610612750,62,71,2022-02-09T04:03:34Z,3140000,-20.0,11.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
323,PT02M01.00S,2022-02-09T04:03:31.6Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,62,71,2022-02-09T04:03:34Z,3150000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,322.0,4.0,4.0,0.0,,,,,,,,,,,,,,
324,PT01M49.00S,2022-02-09T04:03:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,9.937582128777924,48.77450980392157,1610612758,62,71,2022-02-09T04:03:50Z,3160000,6.0,41.0,1,left,MISS D. Jones driving Layup,[1627745],1610612758.0,SAC,driving,,,Jones,D. Jones,,,,,4.14,Missed,,,,,,,,,,,,,,,,,,
325,PT01M45.00S,2022-02-09T04:03:47.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,62,71,2022-02-09T04:03:47Z,3170000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,324.0,7.0,5.0,2.0,,,,,,,,,,,,,,
326,PT01M36.00S,2022-02-09T04:03:56.7Z,2,REGULAR,turnover,bad pass,[],1627736,,,1610612750,62,71,2022-02-09T04:04:00Z,3180000,,,0,,M. Beasley bad pass TURNOVER (1 TO),"[1627736, 1628368]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,1.0,,,,,,,Fox,1628368.0
327,PT01M36.00S,2022-02-09T04:03:56.7Z,2,REGULAR,steal,,[],1628368,,,1610612758,62,71,2022-02-09T04:03:58Z,3190000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M27.00S,2022-02-09T04:04:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612758,62,71,2022-02-09T04:04:32Z,3200000,,,0,,K. Towns shooting personal FOUL (3 PF) (Barnes 2 FT),"[1626157, 203084]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,201638.0,,3.0,0.0,Barnes,203084.0,,,,
330,PT01M27.00S,2022-02-09T04:04:38.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,63,71,2022-02-09T04:04:38Z,3220000,,,0,,H. Barnes Free Throw 1 of 2 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
331,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,out,[],1627745,,,1610612758,63,71,2022-02-09T04:05:13Z,3230000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,out,[],1627736,,,1610612758,63,71,2022-02-09T04:05:13Z,3240000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,out,[],1626157,,,1610612758,63,71,2022-02-09T04:05:13Z,3250000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,in,[],203458,,,1610612758,63,71,2022-02-09T04:05:13Z,3260000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,in,[],1629675,,,1610612758,63,71,2022-02-09T04:05:13Z,3270000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M27.00S,2022-02-09T04:04:38.8Z,2,REGULAR,substitution,in,[],1626156,,,1610612758,63,71,2022-02-09T04:05:13Z,3280000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M27.00S,2022-02-09T04:05:18.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,64,71,2022-02-09T04:05:18Z,3290000,,,0,,H. Barnes Free Throw 2 of 2 (19 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
338,PT01M05.00S,2022-02-09T04:05:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,91.5407358738502,47.794117647058826,1610612750,64,73,2022-02-09T04:05:36Z,3300000,-11.0,27.0,1,right,D. Russell driving Layup (10 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,2.92,Made,,,,,10.0,,,,,,,,,,,,,
339,PT00M49.20S,2022-02-09T04:05:47.9Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.750985545335087,68.38235294117648,1610612758,67,73,2022-02-09T04:05:52Z,3310000,-92.0,246.0,1,left,D. Fox 26' 3PT  (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.26,Made,,,,,18.0,,,,,,,,,,,,,
340,PT00M43.10S,2022-02-09T04:06:03.8Z,2,REGULAR,3pt,Jump Shot,[],1626156,68.15045992115637,29.65686274509804,1610612750,67,73,2022-02-09T04:06:08Z,3320000,-102.0,247.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
341,PT00M39.50S,2022-02-09T04:06:07.4Z,2,REGULAR,rebound,defensive,[],1630186,,,1610612758,67,73,2022-02-09T04:06:08Z,3330000,,,0,,J. Ramsey REBOUND (Off:1 Def:2),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,,,,,
342,PT00M26.20S,2022-02-09T04:06:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629663,7.178055190538765,96.07843137254902,1610612758,67,73,2022-02-09T04:06:25Z,3340000,-230.0,15.0,1,left,MISS L. King 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
343,PT00M24.80S,2022-02-09T04:06:22.0Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,67,73,2022-02-09T04:06:33Z,3350000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,,,,
344,PT00M01.00S,2022-02-09T04:06:47.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.80354796320631,41.66666666666667,1610612750,67,73,2022-02-09T04:07:51Z,3360000,-42.0,25.0,1,right,MISS P. Beverley driving Layup - blocked,"[201976, 1629663]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,4.84,Missed,,,,,,,,,,,,,,,King,1629663.0,,
345,PT00M01.00S,2022-02-09T04:06:47.0Z,2,REGULAR,block,,[],1629663,,,1610612750,67,73,2022-02-09T04:08:04Z,3370000,,,0,,L. King BLOCK (1 BLK),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M00.50S,2022-02-09T04:06:47.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,67,73,2022-02-09T04:07:51Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-02-09T04:06:59.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,67,73,2022-02-09T04:08:00Z,3390000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
348,PT00M00.00S,2022-02-09T04:07:25.8Z,2,REGULAR,period,end,[],0,,,1610612758,67,73,2022-02-09T04:07:25Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1630186,,,1610612758,67,73,2022-02-09T04:22:34Z,3410000,,,0,,SUB out: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1629663,,,1610612758,67,73,2022-02-09T04:22:34Z,3420000,,,0,,SUB out: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],203458,,,1610612758,67,73,2022-02-09T04:22:34Z,3430000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1630183,,,1610612758,67,73,2022-02-09T04:22:34Z,3440000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612758,67,73,2022-02-09T04:22:34Z,3450000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1629002,,,1610612758,67,73,2022-02-09T04:22:34Z,3460000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612758,67,73,2022-02-09T04:22:34Z,3470000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1627745,,,1610612758,67,73,2022-02-09T04:22:34Z,3480000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612758,67,73,2022-02-09T04:22:34Z,3490000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-09T04:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612758,67,73,2022-02-09T04:22:34Z,3500000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-09T04:22:43.3Z,3,REGULAR,period,start,[],0,,,1610612758,67,73,2022-02-09T04:22:43Z,3510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M41.00S,2022-02-09T04:23:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.11760840998686,42.8921568627451,1610612758,67,73,2022-02-09T04:23:07Z,3520000,-36.0,12.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 1629020]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.75,Missed,,,,,,,,,,,,,,,Vanderbilt,1629020.0,,
361,PT11M41.00S,2022-02-09T04:23:01.5Z,3,REGULAR,block,,[],1629020,,,1610612758,67,73,2022-02-09T04:23:04Z,3530000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M37.00S,2022-02-09T04:23:05.5Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,67,73,2022-02-09T04:23:07Z,3540000,,,0,,J. Vanderbilt REBOUND (Off:5 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,360.0,8.0,3.0,5.0,,,,,,,,,,,,,,
363,PT11M35.00S,2022-02-09T04:23:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,5.863994743758213,53.431372549019606,1610612750,67,73,2022-02-09T04:23:15Z,3550000,-17.0,3.0,1,left,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,
364,PT11M31.00S,2022-02-09T04:23:11.6Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,67,73,2022-02-09T04:23:15Z,3560000,,,0,,J. Vanderbilt REBOUND (Off:6 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,363.0,9.0,3.0,6.0,,,,,,,,,,,,,,
365,PT11M31.00S,2022-02-09T04:23:11.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629020,5.590000152587891,50.0,1610612750,67,73,2022-02-09T04:23:17Z,3570000,0.0,0.0,1,left,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
366,PT11M30.00S,2022-02-09T04:23:12.1Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,67,73,2022-02-09T04:23:17Z,3580000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,,,,,,
367,PT11M24.00S,2022-02-09T04:23:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.43823915900131,44.11764705882353,1610612758,67,73,2022-02-09T04:25:17Z,3590000,-29.0,47.0,1,right,MISS D. Fox driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,
368,PT11M20.00S,2022-02-09T04:23:22.5Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,67,73,2022-02-09T04:23:25Z,3600000,,,0,,J. Vanderbilt REBOUND (Off:6 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,367.0,10.0,4.0,6.0,,,,,,,,,,,,,,
369,PT11M12.00S,2022-02-09T04:23:35.5Z,3,REGULAR,foul,personal,[],1627745,,,1610612750,67,73,2022-02-09T04:24:00Z,3610000,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 1626157]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,202035.0,,3.0,0.0,Towns,1626157.0,,,,
