actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
627,PT05M41.00S,2021-12-18T05:10:20.4Z,4,REGULAR,2pt,Jump Shot,[],1626145,84.70762155059133,68.13725490196079,1610612763,95,111,2021-12-18T05:10:34Z,6190000,91.0,91.0,1,right,MISS T. Jones 12' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,
628,PT05M36.00S,2021-12-18T05:10:25.4Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,95,111,2021-12-18T05:10:27Z,6200000,,,0,,T. Thompson REBOUND (Off:3 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,627.0,8.0,5.0,3.0,,,,,,,,,,,,,,
629,PT05M28.00S,2021-12-18T05:10:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,7.966491458607096,57.84313725490197,1610612758,95,111,2021-12-18T05:10:43Z,6210000,-39.0,22.0,1,left,MISS H. Barnes fadeaway Shot,[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,
630,PT05M23.00S,2021-12-18T05:10:38.7Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,95,111,2021-12-18T05:10:38Z,6220000,,,0,,T. Thompson REBOUND (Off:4 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,629.0,9.0,5.0,4.0,,,,,,,,,,,,,,
631,PT05M22.00S,2021-12-18T05:10:40.7Z,4,REGULAR,turnover,lost ball,[],202684,,,1610612758,95,111,2021-12-18T05:10:46Z,6230000,,,0,,T. Thompson lost ball TURNOVER (2 TO),"[202684, 1628415]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,2.0,Brooks,1628415.0
632,PT05M22.00S,2021-12-18T05:10:40.7Z,4,REGULAR,steal,,[],1628415,,,1610612763,95,111,2021-12-18T05:22:05Z,6240000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M15.00S,2021-12-18T05:10:47.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,92.9862023653088,51.71568627450981,1610612763,95,113,2021-12-18T05:10:51Z,6250000,9.0,13.0,1,right,J. Jackson Jr. Layup (21 PTS) (D. Brooks 2 AST),"[1628991, 1628415]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.59,Made,,,,,21.0,,,,,,D. Brooks,1628415.0,2.0,,,,,
635,PT04M57.00S,2021-12-18T05:11:04.3Z,4,REGULAR,2pt,Jump Shot,[],203084,5.075558475689881,69.85294117647058,1610612758,95,113,2021-12-18T05:11:12Z,6270000,-99.0,-5.0,1,left,MISS H. Barnes 9' step back Shot,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,
636,PT04M50.00S,2021-12-18T05:11:11.3Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612763,95,113,2021-12-18T05:11:15Z,6280000,,,0,,D. Brooks REBOUND (Off:2 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,635.0,5.0,3.0,2.0,,,,,,,,,,,,,,
637,PT04M48.00S,2021-12-18T05:11:14.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,73.40670170827858,16.42156862745098,1610612763,95,113,2021-12-18T05:11:22Z,6290000,-168.0,197.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
638,PT04M43.00S,2021-12-18T05:11:19.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,95,113,2021-12-18T05:11:22Z,6300000,,,0,,C. Metu REBOUND (Off:1 Def:10),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,637.0,11.0,10.0,1.0,,,,,,,,,,,,,,
639,PT04M33.00S,2021-12-18T05:11:31.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,95,113,2021-12-18T05:11:31Z,6310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M26.00S,2021-12-18T05:11:50.2Z,4,REGULAR,2pt,Jump Shot,[],1630186,21.107095926412615,41.911764705882355,1610612758,97,113,2021-12-18T05:11:56Z,6320000,40.0,146.0,1,left,J. Ramsey 15' pullup Jump Shot (4 PTS),[1630186],1610612758.0,SAC,pullup,,,Ramsey,J. Ramsey,,,,,15.14,Made,,,,,4.0,,,,,,,,,,,,,
641,PT04M08.00S,2021-12-18T05:12:12.0Z,4,REGULAR,foul,personal,[],1629002,,,1610612763,97,113,2021-12-18T05:12:27Z,6330000,,,0,,C. Metu personal FOUL (3 PF),"[1629002, 203500]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,1363.0,3.0,0.0,Adams,203500.0,,,,,,,,
643,PT04M04.00S,2021-12-18T05:12:42.3Z,4,REGULAR,3pt,Jump Shot,[],1628991,72.35545335085413,22.54901960784314,1610612763,97,113,2021-12-18T05:12:50Z,6350000,-137.0,207.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
644,PT04M02.00S,2021-12-18T05:12:44.3Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612763,97,113,2021-12-18T05:12:50Z,6360000,,,0,,D. Brooks REBOUND (Off:3 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,643.0,6.0,3.0,3.0,,,,,,,,,,,,,,
645,PT04M02.00S,2021-12-18T05:12:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,92.46057818659659,45.09803921568628,1610612763,97,115,2021-12-18T05:24:30Z,6370000,-25.0,18.0,1,right,D. Brooks tip Layup (23 PTS),[1628415],1610612763.0,MEM,tip,,,Brooks,D. Brooks,,,,,3.06,Made,,,,,23.0,,,,,,,,,,,,,
646,PT04M02.00S,2021-12-18T05:12:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,97,115,2021-12-18T05:12:59Z,6380000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M02.00S,2021-12-18T05:13:46.3Z,4,REGULAR,substitution,out,[],1628991,,,1610612758,97,115,2021-12-18T05:14:23Z,6390000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M02.00S,2021-12-18T05:13:46.3Z,4,REGULAR,substitution,in,[],203937,,,1610612758,97,115,2021-12-18T05:14:23Z,6400000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M49.00S,2021-12-18T05:14:43.2Z,4,REGULAR,3pt,Jump Shot,[],1627741,32.40801576872536,60.78431372549019,1610612758,97,115,2021-12-18T05:14:50Z,6410000,-54.0,252.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
650,PT03M44.00S,2021-12-18T05:14:48.2Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,97,115,2021-12-18T05:14:50Z,6420000,,,0,,T. Jones REBOUND (Off:0 Def:6),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,649.0,6.0,6.0,0.0,,,,,,,,,,,,,,
651,PT03M33.00S,2021-12-18T05:15:01.6Z,4,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,97,115,2021-12-18T05:15:08Z,6430000,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (2 TO),[1628415],1610612763.0,MEM,lost ball,,,Brooks,D. Brooks,,,,,,,,,,,,200833.0,,,,,,,,,,2.0,,
652,PT03M19.00S,2021-12-18T05:15:22.7Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612758,97,115,2021-12-18T05:15:33Z,6440000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Metu 2 FT),"[1628415, 1629002]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,2534.0,2.0,1.0,Metu,1629002.0,,,,,,,,
654,PT03M19.00S,2021-12-18T05:15:49.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629002,,,1610612758,98,115,2021-12-18T05:15:49Z,6460000,,,0,,C. Metu Free Throw 1 of 2 (17 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
655,PT03M19.00S,2021-12-18T05:15:54.7Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,98,115,2021-12-18T05:16:09Z,6470000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M19.00S,2021-12-18T05:15:54.7Z,4,REGULAR,substitution,out,[],203084,,,1610612758,98,115,2021-12-18T05:16:09Z,6480000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M19.00S,2021-12-18T05:15:54.7Z,4,REGULAR,substitution,in,[],1629620,,,1610612758,98,115,2021-12-18T05:16:09Z,6490000,,,0,,SUB in: J. Robinson,[1629620],1610612758.0,SAC,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M19.00S,2021-12-18T05:15:54.7Z,4,REGULAR,substitution,in,[],203090,,,1610612758,98,115,2021-12-18T05:16:09Z,6500000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M19.00S,2021-12-18T05:16:18.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629002,,,1610612758,99,115,2021-12-18T05:16:18Z,6510000,,,0,,C. Metu Free Throw 2 of 2 (18 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
660,PT03M00.00S,2021-12-18T05:16:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,80.6340341655716,49.754901960784316,1610612763,99,117,2021-12-18T05:16:43Z,6520000,-1.0,130.0,1,right,T. Jones 12' floating Jump Shot (14 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,12.95,Made,,,,,14.0,,,,,,,,,,,,,
661,PT02M49.00S,2021-12-18T05:16:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,9.543363994743759,61.51960784313726,1610612758,101,117,2021-12-18T05:26:19Z,6530000,-58.0,37.0,1,left,T. Thompson 6' floating Jump Shot (12 PTS) (J. Robinson 1 AST),"[202684, 1629620]",1610612758.0,SAC,floating,,,Thompson,T. Thompson,,,,,6.86,Made,,,,,12.0,,,,,,J. Robinson,1629620.0,1.0,,,,,
663,PT02M25.00S,2021-12-18T05:17:12.5Z,4,REGULAR,3pt,Jump Shot,[],1629001,66.96780551905388,46.81372549019608,1610612763,101,120,2021-12-18T05:17:18Z,6550000,-16.0,258.0,1,right,D. Melton 25' 3PT  (17 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.85,Made,,,,,17.0,,,,,,,,,,,,,
665,PT02M16.00S,2021-12-18T05:17:22.3Z,4,REGULAR,turnover,lost ball,[],1630186,,,1610612758,101,120,2021-12-18T05:17:28Z,6570000,,,0,,J. Ramsey lost ball TURNOVER (1 TO),"[1630186, 1629001]",1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
666,PT02M16.00S,2021-12-18T05:17:22.3Z,4,REGULAR,steal,,[],1629001,,,1610612763,101,120,2021-12-18T05:17:24Z,6580000,,,0,,D. Melton STEAL (4 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M13.00S,2021-12-18T05:17:26.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629001,93.24901445466492,49.754901960784316,1610612763,101,122,2021-12-18T05:17:33Z,6590000,-1.0,11.0,1,right,D. Melton running DUNK (19 PTS),[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.11,Made,,,,,19.0,,,,,,,,,,,,,
668,PT02M13.00S,2021-12-18T05:17:41.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,101,122,2021-12-18T05:17:41Z,6600000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],202684,,,1610612758,101,122,2021-12-18T05:19:00Z,6610000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],203090,,,1610612758,101,122,2021-12-18T05:19:00Z,6620000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],1629001,,,1610612758,101,122,2021-12-18T05:19:00Z,6630000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],203937,,,1610612758,101,122,2021-12-18T05:19:00Z,6640000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],203500,,,1610612758,101,122,2021-12-18T05:19:00Z,6650000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],1626145,,,1610612758,101,122,2021-12-18T05:19:00Z,6660000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,out,[],1628415,,,1610612758,101,122,2021-12-18T05:19:00Z,6670000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1630218,,,1610612758,101,122,2021-12-18T05:19:00Z,6680000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1629674,,,1610612758,101,122,2021-12-18T05:19:00Z,6690000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1630582,,,1610612758,101,122,2021-12-18T05:19:00Z,6700000,,,0,,SUB in: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1630214,,,1610612758,101,122,2021-12-18T05:19:00Z,6710000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1629681,,,1610612758,101,122,2021-12-18T05:19:00Z,6720000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1629723,,,1610612758,101,122,2021-12-18T05:19:00Z,6730000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M13.00S,2021-12-18T05:17:49.6Z,4,REGULAR,substitution,in,[],1629633,,,1610612758,101,122,2021-12-18T05:19:00Z,6740000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M00.00S,2021-12-18T05:19:16.0Z,4,REGULAR,turnover,lost ball,[],1630218,,,1610612758,101,122,2021-12-18T05:19:40Z,6750000,,,0,,R. Woodard II lost ball TURNOVER (1 TO),"[1630218, 1629681]",1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,1.0,Tillie,1629681.0
684,PT02M00.00S,2021-12-18T05:19:16.0Z,4,REGULAR,steal,,[],1629681,,,1610612763,101,122,2021-12-18T05:19:18Z,6760000,,,0,,K. Tillie STEAL (2 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M57.00S,2021-12-18T05:19:22.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,101,122,2021-12-18T05:19:22Z,6770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M53.00S,2021-12-18T05:19:53.8Z,4,REGULAR,foul,offensive,[],1630214,,,1610612763,101,122,2021-12-18T05:20:08Z,6780000,,,0,,X. Tillman offensive FOUL (2 PF),"[1630214, 1630218]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,1363.0,2.0,0.0,Woodard II,1630218.0,,,,,,,,
688,PT01M53.00S,2021-12-18T05:19:53.8Z,4,REGULAR,turnover,offensive foul,[],1630214,,,1610612763,101,122,2021-12-18T05:20:08Z,6800000,,,0,,X. Tillman offensive foul TURNOVER (2 TO),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,2534.0,,,,,,,,,,2.0,,
689,PT01M41.00S,2021-12-18T05:20:15.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630186,32.276609724047304,44.11764705882353,1610612758,101,122,2021-12-18T05:20:23Z,6810000,29.0,251.0,1,left,MISS J. Ramsey 25' 3PT,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
690,PT01M35.00S,2021-12-18T05:20:21.3Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,101,122,2021-12-18T05:20:23Z,6820000,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,689.0,3.0,2.0,1.0,,,,,,,,,,,,,,
691,PT01M35.00S,2021-12-18T05:20:21.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629674,5.590000152587891,50.0,1610612758,101,122,2021-12-18T05:31:17Z,6830000,0.0,0.0,1,left,MISS N. Queta tip Layup,[1629674],1610612758.0,SAC,tip,,,Queta,N. Queta,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
692,PT01M33.00S,2021-12-18T05:20:23.0Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,101,122,2021-12-18T05:31:17Z,6840000,,,0,,X. Tillman REBOUND (Off:1 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,691.0,6.0,5.0,1.0,,,,,,,,,,,,,,
693,PT01M24.00S,2021-12-18T05:20:31.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630214,91.14651773981603,44.6078431372549,1610612763,101,122,2021-12-18T05:20:36Z,6850000,-27.0,31.0,1,right,MISS X. Tillman Hook,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,
694,PT01M21.00S,2021-12-18T05:20:34.8Z,4,REGULAR,rebound,defensive,[],1630186,,,1610612758,101,122,2021-12-18T05:20:36Z,6860000,,,0,,J. Ramsey REBOUND (Off:0 Def:1),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,693.0,1.0,1.0,0.0,,,,,,,,,,,,,,
695,PT01M18.00S,2021-12-18T05:20:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,8.09789750328515,52.69607843137255,1610612758,101,122,2021-12-18T05:32:48Z,6870000,-13.0,24.0,1,left,MISS J. Ramsey driving Layup,[1630186],1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
696,PT01M11.00S,2021-12-18T05:20:44.6Z,4,REGULAR,rebound,offensive,[],1630186,,,1610612758,101,122,2021-12-18T05:20:44Z,6880000,,,0,,J. Ramsey REBOUND (Off:1 Def:1),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,695.0,2.0,1.0,1.0,,,,,,,,,,,,,,
697,PT01M10.00S,2021-12-18T05:20:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630186,7.5722733245729295,53.431372549019606,1610612758,101,122,2021-12-18T05:33:33Z,6890000,-17.0,19.0,1,left,MISS J. Ramsey tip Layup,[1630186],1610612758.0,SAC,tip,,,Ramsey,J. Ramsey,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,
698,PT01M10.00S,2021-12-18T05:20:46.1Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,101,122,2021-12-18T05:20:52Z,6900000,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,697.0,4.0,2.0,2.0,,,,,,,,,,,,,,
715,PT01M05.00S,2021-12-18T05:20:48.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,5.781865965834428,51.73866421568627,1610612758,101,122,2021-12-18T05:36:07Z,6905000,-9.0,2.0,1,left,MISS N. Queta tip Layup,[1629674],1610612758.0,SAC,tip,,,Queta,N. Queta,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,
716,PT01M05.00S,2021-12-18T05:20:48.3Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,101,122,2021-12-18T05:36:07Z,6907500,,,0,,N. Queta REBOUND (Off:3 Def:2),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,715.0,5.0,2.0,3.0,,,,,,,,,,,,,,
699,PT01M05.00S,2021-12-18T05:20:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,6.915243101182654,48.03921568627451,1610612758,101,122,2021-12-18T05:36:07Z,6910000,10.0,13.0,1,left,MISS N. Queta putback Layup,[1629674],1610612758.0,SAC,putback,,,Queta,N. Queta,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
700,PT01M03.00S,2021-12-18T05:20:52.8Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,101,122,2021-12-18T05:20:52Z,6920000,,,0,,X. Tillman REBOUND (Off:1 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,699.0,7.0,6.0,1.0,,,,,,,,,,,,,,
701,PT01M00.00S,2021-12-18T05:20:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629633,91.5407358738502,51.71568627450981,1610612763,101,122,2021-12-18T05:35:48Z,6930000,9.0,27.0,1,right,MISS J. Culver cutting Layup,[1629633],1610612763.0,MEM,cutting,,,Culver,J. Culver,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,
702,PT00M58.30S,2021-12-18T05:20:57.6Z,4,REGULAR,rebound,defensive,[],1630186,,,1610612758,101,122,2021-12-18T05:21:05Z,6940000,,,0,,J. Ramsey REBOUND (Off:1 Def:2),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,701.0,3.0,2.0,1.0,,,,,,,,,,,,,,
703,PT00M57.10S,2021-12-18T05:21:00.9Z,4,REGULAR,foul,personal,['2freethrow'],1630582,,,1610612758,101,122,2021-12-18T05:21:28Z,6950000,,,0,,Y. Pons shooting personal FOUL (1 PF) (Woodard II 2 FT),"[1630582, 1630218]",1610612763.0,MEM,shooting,,,Pons,Y. Pons,,,,,,,,,,,,1363.0,1.0,0.0,Woodard II,1630218.0,,,,,,,,
705,PT00M57.10S,2021-12-18T05:21:37.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630218,,,1610612758,102,122,2021-12-18T05:21:37Z,6970000,,,0,,R. Woodard II Free Throw 1 of 2 (1 PTS),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
706,PT00M57.10S,2021-12-18T05:21:45.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630218,,,1610612758,103,122,2021-12-18T05:21:45Z,6980000,,,0,,R. Woodard II Free Throw 2 of 2 (2 PTS),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
707,PT00M34.40S,2021-12-18T05:22:09.4Z,4,REGULAR,2pt,Jump Shot,[],1629633,74.58935611038108,30.88235294117647,1610612763,103,124,2021-12-18T05:22:17Z,6990000,-96.0,186.0,1,right,J. Culver 20' pullup Jump Shot (2 PTS),[1629633],1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,20.95,Made,,,,,2.0,,,,,,,,,,,,,
708,PT00M27.60S,2021-12-18T05:22:21.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629633,,,1610612758,103,124,2021-12-18T05:22:43Z,7000000,,,0,,J. Culver shooting personal FOUL (1 PF) (Ramsey 2 FT),"[1629633, 1630186]",1610612763.0,MEM,shooting,,,Culver,J. Culver,,,,,,,,,,,,2534.0,1.0,0.0,Ramsey,1630186.0,,,,,,,,
710,PT00M27.60S,2021-12-18T05:22:44.4Z,4,REGULAR,freethrow,1 of 2,[],1630186,,,1610612758,104,124,2021-12-18T05:22:44Z,7020000,,,0,,J. Ramsey Free Throw 1 of 2 (5 PTS),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
