actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
365,PT08M48.00S,2021-11-09T04:29:10.3Z,3,REGULAR,block,,[],201580,,,1610612758,64,74,2021-11-09T04:29:13Z,3620000,,,0,,J. McGee BLOCK (2 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M46.00S,2021-11-09T04:29:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,64,74,2021-11-09T04:29:24Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,
367,PT08M46.00S,2021-11-09T04:29:16.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,64,74,2021-11-09T04:29:16Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M40.00S,2021-11-09T04:29:33.0Z,3,REGULAR,turnover,bad pass,[],203458,,,1610612758,64,74,2021-11-09T04:29:38Z,3650000,,,0,,A. Len bad pass TURNOVER (1 TO),"[203458, 101108]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,1.0,,,,,,Paul,101108.0,
369,PT08M40.00S,2021-11-09T04:29:33.0Z,3,REGULAR,steal,,[],101108,,,1610612756,64,74,2021-11-09T04:29:34Z,3660000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M37.00S,2021-11-09T04:29:36.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",101108,91.14651773981603,51.225490196078425,1610612756,64,76,2021-11-09T04:29:48Z,3670000,6.0,31.0,1,right,C. Paul running Layup (11 PTS),[101108],1610612756.0,PHX,running,,,Paul,C. Paul,,,,,3.13,Made,11.0,,,,,,,,,,,,,,,,,,
371,PT08M36.00S,2021-11-09T04:29:43.8Z,3,REGULAR,foul,technical,['1freethrow'],101108,,,1610612758,64,76,2021-11-09T04:29:57Z,3680000,,,0,,C. Paul technical FOUL (1 Tech),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1627962.0,0.0,1.0,,,,,,,,,,,
372,PT08M36.00S,2021-11-09T04:30:11.9Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612758,64,76,2021-11-09T04:30:11Z,3690000,,,0,,MISS B. Hield technical Free Throw 1 of 1,[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M36.00S,2021-11-09T04:30:11.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,64,76,2021-11-09T04:30:11Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,372.0,,,,,,,,,,,,,,,,,
374,PT08M30.00S,2021-11-09T04:30:34.9Z,3,REGULAR,foul,personal,[],1628969,,,1610612758,64,76,2021-11-09T04:30:51Z,3710000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1628368]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,1628172.0,2.0,0.0,Fox,1628368.0,,,,,,,,,
376,PT08M23.00S,2021-11-09T04:30:59.1Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,64,76,2021-11-09T04:31:06Z,3730000,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1628969]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,4.0,,,,,,Bridges,1628969.0,
377,PT08M23.00S,2021-11-09T04:30:59.1Z,3,REGULAR,steal,,[],1628969,,,1610612756,64,76,2021-11-09T04:31:06Z,3740000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M18.00S,2021-11-09T04:31:04.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201580,91.5407358738502,49.01960784313725,1610612756,64,78,2021-11-09T04:31:14Z,3750000,-5.0,27.0,1,right,J. McGee alley-oop DUNK (4 PTS) (D. Booker 3 AST),"[201580, 1626164]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,2.74,Made,4.0,,,,,,,,,,,D. Booker,1626164.0,3.0,,,,,
380,PT08M07.00S,2021-11-09T04:31:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.610381077529567,48.03921568627451,1610612758,64,78,2021-11-09T04:31:23Z,3770000,10.0,122.0,1,left,MISS D. Fox 12' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,12.28,Missed,,,,,,,,,,,,,,,,,,,
381,PT08M04.00S,2021-11-09T04:31:18.5Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,64,78,2021-11-09T04:31:23Z,3780000,,,0,,J. McGee REBOUND (Off:0 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,380.0,5.0,5.0,0.0,,,,,,,,,,,,,,
382,PT07M57.00S,2021-11-09T04:31:27.2Z,3,REGULAR,foul,personal,[],1630558,,,1610612756,64,78,2021-11-09T04:31:37Z,3790000,,,0,,D. Mitchell personal FOUL (4 PF),"[1630558, 101108]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,1627962.0,4.0,0.0,Paul,101108.0,,,,,,,,,
384,PT07M48.00S,2021-11-09T04:31:58.5Z,3,REGULAR,3pt,Jump Shot,[],101108,87.20433639947439,96.56862745098039,1610612756,64,81,2021-11-09T04:32:03Z,3810000,233.0,68.0,1,right,C. Paul 24' 3PT  (14 PTS) (D. Booker 4 AST),"[101108, 1626164]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,24.25,Made,14.0,,,,,,,,,,,D. Booker,1626164.0,4.0,,,,,
386,PT07M31.00S,2021-11-09T04:32:16.9Z,3,REGULAR,foul,personal,[],101108,,,1610612758,64,81,2021-11-09T04:32:31Z,3830000,,,0,,C. Paul personal FOUL (1 PF),"[101108, 203084]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,1628172.0,1.0,1.0,Barnes,203084.0,,,,,,,,,
388,PT07M26.00S,2021-11-09T04:32:41.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.436925098554536,25.98039215686275,1610612758,64,81,2021-11-09T04:32:48Z,3850000,120.0,234.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
389,PT07M23.00S,2021-11-09T04:32:44.9Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,64,81,2021-11-09T04:32:48Z,3860000,,,0,,J. McGee REBOUND (Off:0 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,388.0,6.0,6.0,0.0,,,,,,,,,,,,,,
390,PT07M18.00S,2021-11-09T04:32:50.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,69.85873850197109,73.2843137254902,1610612756,64,81,2021-11-09T04:33:02Z,3870000,116.0,231.0,1,right,MISS M. Bridges 25' running 3PT,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
391,PT07M15.00S,2021-11-09T04:32:53.1Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,64,81,2021-11-09T04:33:02Z,3880000,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,390.0,4.0,3.0,1.0,,,,,,,,,,,,,,
392,PT07M08.00S,2021-11-09T04:33:00.0Z,3,REGULAR,turnover,out-of-bounds,[],203458,,,1610612758,64,81,2021-11-09T04:38:44Z,3890000,,,0,,A. Len lost ball out-of-bounds TURNOVER (2 TO),[203458],1610612758.0,SAC,lost ball,,,Len,A. Len,,,,,,,,,,,,201639.0,,,,,2.0,,,,,,,,
393,PT06M59.00S,2021-11-09T04:33:17.3Z,3,REGULAR,turnover,lost ball,[],101108,,,1610612756,64,81,2021-11-09T04:33:21Z,3900000,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1628368]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,1.0,,,,,,Fox,1628368.0,
394,PT06M59.00S,2021-11-09T04:33:17.3Z,3,REGULAR,steal,,[],1628368,,,1610612758,64,81,2021-11-09T04:33:19Z,3910000,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2021-11-09T04:33:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,7.703679369250986,43.627450980392155,1610612758,66,81,2021-11-09T04:33:27Z,3920000,32.0,20.0,1,left,D. Mitchell Layup (7 PTS) (D. Fox 4 AST),"[1630558, 1628368]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,3.76,Made,7.0,,,,,,,,,,,D. Fox,1628368.0,4.0,,,,,
397,PT06M40.00S,2021-11-09T04:33:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,90.22667542706965,40.68627450980392,1610612756,66,83,2021-11-09T04:33:46Z,3940000,-47.0,39.0,1,right,M. Bridges 6' cutting Layup (14 PTS) (D. Booker 5 AST),"[1628969, 1626164]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,6.1,Made,14.0,,,,,,,,,,,D. Booker,1626164.0,5.0,,,,,
399,PT06M24.00S,2021-11-09T04:33:52.3Z,3,REGULAR,2pt,Jump Shot,[],1630558,21.23850197109067,26.715686274509803,1610612758,66,83,2021-11-09T04:34:00Z,3960000,116.0,147.0,1,left,MISS D. Mitchell 18' Jump Shot,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,18.76,Missed,,,,,,,,,,,,,,,,,,,
400,PT06M21.00S,2021-11-09T04:33:55.3Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,66,83,2021-11-09T04:34:00Z,3970000,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,399.0,5.0,3.0,2.0,,,,,,,,,,,,,,
401,PT06M21.00S,2021-11-09T04:33:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,8.886333771353483,44.85294117647059,1610612758,68,83,2021-11-09T04:35:03Z,3980000,26.0,31.0,1,left,H. Barnes putback Layup (17 PTS),[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,4.03,Made,17.0,,,,,,,,,,,,,,,,,,
402,PT06M21.00S,2021-11-09T04:34:01.6Z,3,REGULAR,foul,personal,['1freethrow'],203109,,,1610612758,68,83,2021-11-09T04:34:22Z,3990000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Barnes 1 FT),"[203109, 203084]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,201639.0,3.0,0.0,Barnes,203084.0,,,,,,,,,
404,PT06M21.00S,2021-11-09T04:34:13.6Z,3,REGULAR,substitution,out,[],1627741,,,1610612758,68,83,2021-11-09T04:34:45Z,4010000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M21.00S,2021-11-09T04:34:13.6Z,3,REGULAR,substitution,in,[],1629056,,,1610612758,68,83,2021-11-09T04:34:45Z,4020000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M21.00S,2021-11-09T04:34:26.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203084,,,1610612758,69,83,2021-11-09T04:34:26Z,4030000,,,0,,H. Barnes Free Throw 1 of 1 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
407,PT06M09.00S,2021-11-09T04:34:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.5407358738502,53.92156862745098,1610612756,69,83,2021-11-09T04:34:52Z,4040000,20.0,27.0,1,right,MISS J. McGee driving Layup,[201580],1610612756.0,PHX,driving,,,McGee,J. McGee,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
408,PT06M06.00S,2021-11-09T04:34:45.4Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,69,83,2021-11-09T04:34:45Z,4050000,,,0,,D. Booker REBOUND (Off:1 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,407.0,8.0,7.0,1.0,,,,,,,,,,,,,,
409,PT06M04.00S,2021-11-09T04:34:47.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,81.553876478318,62.5,1610612756,69,85,2021-11-09T04:34:58Z,4060000,62.0,121.0,1,right,D. Booker 13' fadeaway Jump Shot (11 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,13.61,Made,11.0,,,,,,,,,,,,,,,,,,
410,PT05M51.00S,2021-11-09T04:35:00.3Z,3,REGULAR,3pt,Jump Shot,[],1630558,31.35676741130092,29.65686274509804,1610612758,72,85,2021-11-09T04:35:06Z,4070000,102.0,242.0,1,left,D. Mitchell 26' 3PT pullup (10 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,26.28,Made,10.0,,,,,,,,,,,,,,,,,,
411,PT05M42.00S,2021-11-09T04:35:11.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612756,72,85,2021-11-09T04:35:24Z,4080000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1626164]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,1628172.0,1.0,0.0,Booker,1626164.0,,,,,,,,,
413,PT05M31.00S,2021-11-09T04:35:47.7Z,3,REGULAR,3pt,Jump Shot,[],203109,71.17279894875165,77.20588235294117,1610612756,72,85,2021-11-09T04:35:55Z,4100000,136.0,218.0,1,right,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M26.00S,2021-11-09T04:35:52.7Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,72,85,2021-11-09T04:35:55Z,4110000,,,0,,H. Barnes REBOUND (Off:2 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,413.0,6.0,4.0,2.0,,,,,,,,,,,,,,
415,PT05M18.00S,2021-11-09T04:36:00.4Z,3,REGULAR,3pt,Jump Shot,[],1629056,32.013797634691194,59.80392156862745,1610612758,72,85,2021-11-09T04:36:07Z,4120000,-49.0,248.0,1,left,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
416,PT05M15.00S,2021-11-09T04:36:03.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,72,85,2021-11-09T04:36:07Z,4130000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,415.0,3.0,3.0,0.0,,,,,,,,,,,,,,
417,PT05M11.00S,2021-11-09T04:36:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203109,88.64980289093299,49.754901960784316,1610612756,72,85,2021-11-09T04:36:15Z,4140000,-1.0,54.0,1,right,MISS J. Crowder driving Layup - blocked,"[203109, 1628368]",1610612756.0,PHX,driving,,,Crowder,J. Crowder,,,,,5.42,Missed,,,,,,,,,,,,,,,Fox,1628368.0,,,
418,PT05M11.00S,2021-11-09T04:36:07.7Z,3,REGULAR,block,,[],1628368,,,1610612756,72,85,2021-11-09T04:36:10Z,4150000,,,0,,D. Fox BLOCK (2 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M08.00S,2021-11-09T04:36:10.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,72,85,2021-11-09T04:36:15Z,4160000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,,
420,PT05M05.00S,2021-11-09T04:36:13.7Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,72,85,2021-11-09T04:36:19Z,4170000,,,0,,D. Fox bad pass TURNOVER (5 TO),"[1628368, 1628969]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,5.0,,,,,,Bridges,1628969.0,
421,PT05M05.00S,2021-11-09T04:36:13.7Z,3,REGULAR,steal,,[],1628969,,,1610612756,72,85,2021-11-09T04:36:15Z,4180000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M03.00S,2021-11-09T04:36:17.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203109,91.01511169513797,51.225490196078425,1610612756,72,87,2021-11-09T04:37:57Z,4190000,6.0,32.0,1,right,J. Crowder running DUNK (5 PTS) (M. Bridges 1 AST),"[203109, 1628969]",1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,3.26,Made,5.0,,,,,,,,,,,M. Bridges,1628969.0,1.0,,,,,
424,PT05M02.00S,2021-11-09T04:36:24.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,72,87,2021-11-09T04:36:24Z,4210000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M02.00S,2021-11-09T04:37:02.5Z,3,REGULAR,substitution,out,[],203458,,,1610612758,72,87,2021-11-09T04:39:21Z,4220000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M02.00S,2021-11-09T04:37:02.5Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,72,87,2021-11-09T04:39:21Z,4230000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M46.00S,2021-11-09T04:39:42.3Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,72,87,2021-11-09T04:39:47Z,4240000,,,0,,H. Barnes bad pass TURNOVER (3 TO),"[203084, 203109]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,3.0,,,,,,Crowder,203109.0,
428,PT04M46.00S,2021-11-09T04:39:42.3Z,3,REGULAR,steal,,[],203109,,,1610612756,72,87,2021-11-09T04:39:44Z,4250000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M42.00S,2021-11-09T04:39:46.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,73.66951379763469,15.441176470588236,1610612756,72,87,2021-11-09T04:39:53Z,4260000,-173.0,195.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
430,PT04M38.00S,2021-11-09T04:39:50.4Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,72,87,2021-11-09T04:39:50Z,4270000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,429.0,7.0,6.0,1.0,,,,,,,,,,,,,,
431,PT04M28.00S,2021-11-09T04:40:00.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,86.5473061760841,40.931372549019606,1610612756,72,87,2021-11-09T04:40:07Z,4280000,-45.0,74.0,1,right,MISS J. McGee 8' Hook,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,8.68,Missed,,,,,,,,,,,,,,,,,,,
432,PT04M24.00S,2021-11-09T04:40:04.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,72,87,2021-11-09T04:40:07Z,4290000,,,0,,R. Holmes REBOUND (Off:2 Def:5),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,431.0,7.0,5.0,2.0,,,,,,,,,,,,,,
433,PT04M16.00S,2021-11-09T04:40:12.1Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612758,72,87,2021-11-09T04:40:16Z,4300000,,,0,,H. Barnes lost ball TURNOVER (4 TO),"[203084, 203109]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,4.0,,,,,,Crowder,203109.0,
434,PT04M16.00S,2021-11-09T04:40:12.1Z,3,REGULAR,steal,,[],203109,,,1610612756,72,87,2021-11-09T04:40:14Z,4310000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M11.00S,2021-11-09T04:40:16.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,91.27792378449409,51.225490196078425,1610612756,72,89,2021-11-09T04:40:25Z,4320000,6.0,29.0,1,right,M. Bridges alley-oop DUNK (16 PTS) (D. Booker 6 AST),"[1628969, 1626164]",1610612756.0,PHX,alley-oop,,,Bridges,M. Bridges,,,,,3.01,Made,16.0,,,,,,,,,,,D. Booker,1626164.0,6.0,,,,,
437,PT03M57.00S,2021-11-09T04:40:35.7Z,3,REGULAR,foul,offensive,[],1626158,,,1610612758,72,89,2021-11-09T04:40:44Z,4340000,,,0,,R. Holmes offensive FOUL (2 PF),"[1626158, 101108]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,1628172.0,2.0,0.0,Paul,101108.0,,,,,,,,,
439,PT03M57.00S,2021-11-09T04:40:35.7Z,3,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,72,89,2021-11-09T04:40:35Z,4360000,,,0,,R. Holmes offensive foul TURNOVER (3 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,1628172.0,,,,,3.0,,,,,,,,
440,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612756,72,89,2021-11-09T04:41:01Z,4370000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,out,[],201580,,,1610612756,72,89,2021-11-09T04:41:01Z,4380000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,out,[],101108,,,1610612756,72,89,2021-11-09T04:41:01Z,4390000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,out,[],203109,,,1610612756,72,89,2021-11-09T04:41:01Z,4400000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,in,[],1627741,,,1610612756,72,89,2021-11-09T04:41:01Z,4410000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,72,89,2021-11-09T04:41:01Z,4420000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,72,89,2021-11-09T04:41:01Z,4430000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M57.00S,2021-11-09T04:40:45.5Z,3,REGULAR,substitution,in,[],1626163,,,1610612756,72,89,2021-11-09T04:41:01Z,4440000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M37.00S,2021-11-09T04:41:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626164,91.93495400788436,42.8921568627451,1610612756,72,91,2021-11-09T04:41:22Z,4450000,-36.0,23.0,1,right,D. Booker driving Layup (13 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,4.25,Made,13.0,,,,,,,,,,,,,,,,,,
450,PT03M17.00S,2021-11-09T04:41:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,10.200394218134035,53.67647058823529,1610612758,72,91,2021-11-09T04:42:10Z,4470000,-18.0,43.0,1,left,MISS R. Holmes Layup,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,4.71,Missed,,,,,,,,,,,,,,,,,,,
451,PT03M15.00S,2021-11-09T04:41:38.6Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,72,91,2021-11-09T04:42:10Z,4480000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,450.0,1.0,1.0,0.0,,,,,,,,,,,,,,
452,PT03M11.00S,2021-11-09T04:41:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626163,91.67214191852825,46.07843137254902,1610612756,72,91,2021-11-09T04:42:15Z,4490000,-20.0,26.0,1,right,MISS F. Kaminsky Layup,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,,
453,PT03M09.00S,2021-11-09T04:41:44.7Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,72,91,2021-11-09T04:42:15Z,4500000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,452.0,1.0,1.0,0.0,,,,,,,,,,,,,,
