actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
522,PT11M45.00S,2021-12-30T05:18:15.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,93.61038107752957,51.71568627450981,1610612758,72,69,2021-12-30T05:38:27Z,4581250,9.0,8.0,1,right,MISS C. Metu alley-oop DUNK,[1629002],1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
523,PT11M44.00S,2021-12-30T05:18:16.6Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,72,69,2021-12-30T05:38:27Z,4581875,,,0,,K. Porzingis REBOUND (Off:2 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,522.0,6.0,4.0,2.0,,,,,,,,,,,,,
450,PT11M32.00S,2021-12-30T05:18:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,14.273981603153747,56.86274509803921,1610612742,72,71,2021-12-30T05:24:21Z,4582500,-34.0,82.0,1,left,K. Porzingis 8' Jump Shot (13 PTS) (F. Ntilikina 3 AST),"[204001, 1628373]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,8.86,Made,,,,,,,13.0,,,,,,F. Ntilikina,1628373.0,3.0,,,,
452,PT11M20.00S,2021-12-30T05:18:38.6Z,4,REGULAR,turnover,traveling,[],1627741,,,1610612758,72,71,2021-12-30T05:24:47Z,4584375,,,0,,B. Hield traveling TURNOVER (2 TO),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,2002.0,,,,,,,,2.0,,,
453,PT11M03.00S,2021-12-30T05:19:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,8.886333771353483,59.068627450980394,1610612742,72,71,2021-12-30T05:25:43Z,4584531,-45.0,31.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 1626158]",1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,5.49,Missed,Holmes,1626158.0,,,,,,,,,,,,,,,,,
454,PT11M03.00S,2021-12-30T05:19:08.9Z,4,REGULAR,block,,[],1626158,,,1610612742,72,71,2021-12-30T05:19:11Z,4584609,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT11M02.00S,2021-12-30T05:19:09.9Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,72,71,2021-12-30T05:25:43Z,4584648,,,0,,C. Metu REBOUND (Off:0 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,453.0,8.0,8.0,0.0,,,,,,,,,,,,,
456,PT10M43.00S,2021-12-30T05:19:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630558,71.17279894875165,21.323529411764707,1610612758,72,71,2021-12-30T05:26:48Z,4584667,-143.0,218.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
457,PT10M41.00S,2021-12-30T05:19:30.3Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,72,71,2021-12-30T05:26:48Z,4584677,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,,,,
458,PT10M34.00S,2021-12-30T05:19:37.6Z,4,REGULAR,3pt,Jump Shot,[],204001,31.750985545335087,41.42156862745098,1610612742,72,74,2021-12-30T05:28:45Z,4584682,43.0,246.0,1,left,K. Porzingis 24' 3PT  (16 PTS) (T. Pinson 2 AST),"[204001, 1629033]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,24.97,Made,,,,,,,16.0,,,,,,T. Pinson,1629033.0,2.0,,,,
483,PT10M34.00S,2021-12-30T05:20:26.7Z,4,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612742,72,74,2021-12-30T05:32:27Z,4584687,,,0,,R. Holmes away-from-play personal FOUL (3 PF) (Brunson 1 FT),"[1626158, 1628973]",1610612758.0,SAC,away-from-play,,,Holmes,R. Holmes,,,,,,,,,,,,,,2002.0,3.0,0.0,Brunson,1628973.0,,,,,,,
587,PT10M34.00S,2021-12-30T05:21:20.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612742,72,74,2021-12-30T05:46:21Z,4584921,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,Off-Ball - Foul Occurred After FGM
472,PT10M34.00S,2021-12-30T05:22:14.8Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,72,75,2021-12-30T05:31:02Z,4585000,,,0,,J. Brunson away-from-play Free Throw 1 of 1 (21 PTS),[1628973],1610612742.0,DAL,away-from-play,,,Brunson,J. Brunson,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
461,PT10M20.00S,2021-12-30T05:22:23.7Z,4,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612758,72,75,2021-12-30T05:22:50Z,4590000,,,0,,R. Holmes step out-of-bounds TURNOVER (2 TO),[1626158],1610612758.0,SAC,step,,,Holmes,R. Holmes,,,,,,,,,,,,,,1627964.0,,,,,,,,2.0,,,
462,PT09M57.00S,2021-12-30T05:22:52.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,37.00722733245729,48.529411764705884,1610612742,72,75,2021-12-30T05:23:02Z,4600000,7.0,295.0,1,left,MISS K. Porzingis 29' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,29.55,Missed,,,,,,,,,,,,,,,,,,,
463,PT09M55.00S,2021-12-30T05:22:54.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,72,75,2021-12-30T05:23:33Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,
465,PT09M51.00S,2021-12-30T05:23:10.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,72,75,2021-12-30T05:37:48Z,4630000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,,
466,PT09M43.00S,2021-12-30T05:23:18.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,68.9388961892247,27.450980392156865,1610612758,72,75,2021-12-30T05:37:48Z,4640000,-113.0,239.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
467,PT09M39.00S,2021-12-30T05:23:22.0Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,72,75,2021-12-30T05:23:22Z,4650000,,,0,,T. Pinson REBOUND (Off:0 Def:2),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,466.0,2.0,2.0,0.0,,,,,,,,,,,,,
468,PT09M23.00S,2021-12-30T05:23:38.7Z,4,REGULAR,2pt,Jump Shot,[],204001,10.726018396846255,33.57843137254902,1610612742,72,77,2021-12-30T05:23:47Z,4660000,82.0,48.0,1,left,K. Porzingis 9' driving bank Jump Shot (18 PTS) (T. Pinson 3 AST),"[204001, 1629033]",1610612742.0,DAL,driving bank,,,Porzingis,K. Porzingis,,,,,9.53,Made,,,,,,,18.0,,,,,,T. Pinson,1629033.0,3.0,,,,
469,PT09M10.00S,2021-12-30T05:23:51.8Z,4,REGULAR,3pt,Jump Shot,[],1629002,69.33311432325887,70.58823529411765,1610612758,75,77,2021-12-30T05:24:26Z,4670000,103.0,236.0,1,right,C. Metu 25' 3PT pullup (8 PTS) (T. Haliburton 9 AST),"[1629002, 1630169]",1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,25.73,Made,,,,,,,8.0,,,,,,T. Haliburton,1630169.0,9.0,,,,
471,PT08M46.00S,2021-12-30T05:24:14.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,22.28975032851511,64.4607843137255,1610612742,75,79,2021-12-30T05:24:43Z,4690000,-72.0,157.0,1,left,J. Brunson 17' Jump Shot (23 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,17.28,Made,,,,,,,23.0,,,,,,,,,,,,
473,PT08M33.00S,2021-12-30T05:24:28.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,92.9862023653088,49.50980392156863,1610612758,77,79,2021-12-30T05:24:38Z,4700000,-2.0,13.0,1,right,R. Holmes alley-oop DUNK (6 PTS) (T. Haliburton 10 AST),"[1626158, 1630169]",1610612758.0,SAC,alley-oop,,,Holmes,R. Holmes,,,,,1.36,Made,,,,,,,6.0,,,,,,T. Haliburton,1630169.0,10.0,,,,
475,PT08M20.00S,2021-12-30T05:24:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628425,6.1268068331143235,46.32352941176471,1610612742,77,81,2021-12-30T05:24:49Z,4720000,18.0,5.0,1,left,S. Brown driving reverse Layup (8 PTS) (J. Brunson 4 AST),"[1628425, 1628973]",1610612742.0,DAL,driving reverse,,,Brown,S. Brown,,,,,1.91,Made,,,,,,,8.0,,,,,,J. Brunson,1628973.0,4.0,,,,
477,PT08M07.00S,2021-12-30T05:24:54.3Z,4,REGULAR,3pt,Jump Shot,[],1629002,80.89684625492772,6.372549019607843,1610612758,77,81,2021-12-30T05:25:00Z,4740000,-218.0,127.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
478,PT08M02.00S,2021-12-30T05:24:59.3Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,77,81,2021-12-30T05:25:00Z,4750000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,477.0,2.0,2.0,0.0,,,,,,,,,,,,,
479,PT07M43.00S,2021-12-30T05:25:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.799605781865965,38.72549019607843,1610612742,77,81,2021-12-30T05:25:48Z,4760000,56.0,87.0,1,left,MISS J. Brunson 10' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,10.33,Missed,,,,,,,,,,,,,,,,,,,
480,PT07M42.00S,2021-12-30T05:25:27.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,77,81,2021-12-30T05:25:27Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,
481,PT07M42.00S,2021-12-30T05:25:29.7Z,4,REGULAR,foul,personal,[],1630169,,,1610612742,77,81,2021-12-30T05:36:44Z,4780000,,,0,,T. Haliburton loose ball personal FOUL (3 PF),"[1630169, 1629033]",1610612758.0,SAC,loose ball,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,2002.0,3.0,0.0,Pinson,1629033.0,,,,,,,
485,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],1630169,,,1610612742,77,81,2021-12-30T05:25:55Z,4800000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612742,77,81,2021-12-30T05:25:55Z,4810000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],1626158,,,1610612742,77,81,2021-12-30T05:25:55Z,4820000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],1627741,,,1610612742,77,81,2021-12-30T05:25:55Z,4830000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],204001,,,1610612742,77,81,2021-12-30T05:25:55Z,4840000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,out,[],1629033,,,1610612742,77,81,2021-12-30T05:25:55Z,4850000,,,0,,SUB out: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612742,77,81,2021-12-30T05:25:55Z,4860000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],203084,,,1610612742,77,81,2021-12-30T05:25:55Z,4870000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],1628963,,,1610612742,77,81,2021-12-30T05:25:55Z,4880000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],1627745,,,1610612742,77,81,2021-12-30T05:25:55Z,4890000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,77,81,2021-12-30T05:25:55Z,4900000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M42.00S,2021-12-30T05:25:39.6Z,4,REGULAR,substitution,in,[],203939,,,1610612742,77,81,2021-12-30T05:25:55Z,4910000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M29.00S,2021-12-30T05:26:06.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,20.581471747700395,34.80392156862745,1610612742,77,81,2021-12-30T05:26:28Z,4920000,76.0,141.0,1,left,MISS J. Brunson 16' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,16.02,Missed,,,,,,,,,,,,,,,,,,,
498,PT07M27.00S,2021-12-30T05:26:08.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,77,81,2021-12-30T05:26:28Z,4930000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,
499,PT07M27.00S,2021-12-30T05:26:20.4Z,4,REGULAR,foul,personal,[],203939,,,1610612758,77,81,2021-12-30T05:26:25Z,4940000,,,0,,D. Powell loose ball personal FOUL (2 PF),"[203939, 1628963]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,,,,,,,,,,1628484.0,2.0,0.0,Bagley III,1628963.0,,,,,,,
501,PT07M12.00S,2021-12-30T05:26:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,53.431372549019606,1610612758,79,81,2021-12-30T05:26:53Z,4960000,17.0,7.0,1,right,D. Mitchell driving Layup (14 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.87,Made,,,,,,,14.0,,,,,,,,,,,,
502,PT06M53.00S,2021-12-30T05:27:16.8Z,4,REGULAR,foul,personal,[],1627745,,,1610612742,79,81,2021-12-30T05:27:35Z,4970000,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 1630182]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,1627964.0,3.0,0.0,Green,1630182.0,,,,,,,
504,PT06M53.00S,2021-12-30T05:27:27.5Z,4,REGULAR,substitution,out,[],1628425,,,1610612742,79,81,2021-12-30T05:27:36Z,4990000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT06M53.00S,2021-12-30T05:27:27.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,79,81,2021-12-30T05:27:36Z,5000000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT06M53.00S,2021-12-30T05:27:40.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,81,2021-12-30T05:27:40Z,5010000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M47.00S,2021-12-30T05:30:37.2Z,4,REGULAR,foul,personal,[],1627745,,,1610612742,79,81,2021-12-30T05:30:50Z,5020000,,,0,,D. Jones personal FOUL (4 PF),"[1627745, 1628973]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,1627964.0,4.0,0.0,Brunson,1628973.0,,,,,,,
511,PT06M35.00S,2021-12-30T05:31:07.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,5.863994743758213,94.85294117647058,1610612742,79,84,2021-12-30T05:31:11Z,5040000,-224.0,3.0,1,left,D. Finney-Smith 3PT  (9 PTS) (D. Powell 1 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.43,Made,,,,,,,9.0,,,,,,D. Powell,203939.0,1.0,,,,
513,PT06M16.00S,2021-12-30T05:31:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.919185282523,51.470588235294116,1610612758,79,84,2021-12-30T05:31:31Z,5060000,7.0,99.0,1,right,MISS D. Fox 9' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,9.9,Missed,,,,,,,,,,,,,,,,,,,
514,PT06M13.00S,2021-12-30T05:31:29.3Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,79,84,2021-12-30T05:31:31Z,5070000,,,0,,D. Jones REBOUND (Off:3 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,513.0,6.0,3.0,3.0,,,,,,,,,,,,,
515,PT06M08.00S,2021-12-30T05:31:34.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,93.64323258869908,50.245098039215684,1610612758,81,84,2021-12-30T05:31:38Z,5080000,1.0,7.0,1,right,D. Jones DUNK (6 PTS) (H. Barnes 1 AST),"[1627745, 203084]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,0.74,Made,,,,,,,6.0,,,,,,H. Barnes,203084.0,1.0,,,,
517,PT05M44.00S,2021-12-30T05:31:58.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,6.258212877792378,49.754901960784316,1610612742,81,86,2021-12-30T05:32:03Z,5100000,1.0,6.0,1,left,D. Finney-Smith cutting DUNK (11 PTS) (J. Brunson 5 AST),"[1627827, 1628973]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,0.64,Made,,,,,,,11.0,,,,,,J. Brunson,1628973.0,5.0,,,,
519,PT05M32.00S,2021-12-30T05:32:17.5Z,4,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,81,86,2021-12-30T05:32:24Z,5120000,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,lost ball,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1627964.0,,,,,,,,1.0,,,
520,PT05M32.00S,2021-12-30T05:32:23.4Z,4,REGULAR,substitution,out,[],1630558,,,1610612742,81,86,2021-12-30T05:32:30Z,5130000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT05M32.00S,2021-12-30T05:32:23.4Z,4,REGULAR,substitution,in,[],1630169,,,1610612742,81,86,2021-12-30T05:32:30Z,5140000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT05M18.00S,2021-12-30T05:32:59.4Z,4,REGULAR,foul,offensive,[],1628973,,,1610612742,81,86,2021-12-30T05:33:12Z,5150000,,,0,,J. Brunson offensive FOUL (3 PF),"[1628973, 1628368]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,2002.0,3.0,0.0,Fox,1628368.0,,,,,,,
526,PT05M18.00S,2021-12-30T05:32:59.4Z,4,REGULAR,turnover,offensive foul,[],1628973,,,1610612742,81,86,2021-12-30T05:33:12Z,5170000,,,0,,J. Brunson offensive foul TURNOVER (2 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,2002.0,,,,,,,,2.0,,,
527,PT05M18.00S,2021-12-30T05:33:07.7Z,4,REGULAR,substitution,out,[],1627745,,,1610612758,81,86,2021-12-30T05:33:29Z,5180000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M18.00S,2021-12-30T05:33:07.7Z,4,REGULAR,substitution,out,[],1630182,,,1610612758,81,86,2021-12-30T05:33:29Z,5190000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M18.00S,2021-12-30T05:33:07.7Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,81,86,2021-12-30T05:33:29Z,5200000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M18.00S,2021-12-30T05:33:07.7Z,4,REGULAR,substitution,in,[],204001,,,1610612758,81,86,2021-12-30T05:33:29Z,5210000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M01.00S,2021-12-30T05:33:33.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,67.23061760840999,58.82352941176471,1610612758,84,86,2021-12-30T05:33:37Z,5220000,44.0,256.0,1,right,T. Haliburton 25' 3PT  (12 PTS) (M. Bagley III 1 AST),"[1630169, 1628963]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.93,Made,,,,,,,12.0,,,,,,M. Bagley III,1628963.0,1.0,,,,
533,PT04M46.00S,2021-12-30T05:33:49.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.521024967148489,48.529411764705884,1610612742,84,88,2021-12-30T05:33:54Z,5240000,7.0,9.0,1,left,K. Porzingis cutting DUNK (20 PTS) (J. Brunson 6 AST),"[204001, 1628973]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.15,Made,,,,,,,20.0,,,,,,J. Brunson,1628973.0,6.0,,,,
535,PT04M34.00S,2021-12-30T05:34:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.919185282523,37.745098039215684,1610612758,86,88,2021-12-30T05:34:05Z,5260000,-61.0,99.0,1,right,D. Fox 11' turnaround fadeaway Jump Shot (14 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,11.62,Made,,,,,,,14.0,,,,,,,,,,,,
536,PT04M18.00S,2021-12-30T05:34:18.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626158,,,1610612742,86,88,2021-12-30T05:34:25Z,5270000,,,0,,R. Holmes shooting personal FOUL (4 PF) (Powell 2 FT),"[1626158, 203939]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,1628484.0,4.0,0.0,Powell,203939.0,,,,,,,
538,PT04M18.00S,2021-12-30T05:34:45.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,86,88,2021-12-30T05:35:12Z,5290000,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
539,PT04M18.00S,2021-12-30T05:34:45.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,86,88,2021-12-30T05:35:12Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,
540,PT04M18.00S,2021-12-30T05:34:46.8Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,86,88,2021-12-30T05:34:51Z,5310000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M18.00S,2021-12-30T05:34:46.8Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,86,88,2021-12-30T05:34:51Z,5320000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M18.00S,2021-12-30T05:34:45.4Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,86,88,2021-12-30T05:35:12Z,5330000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
545,PT04M16.00S,2021-12-30T05:34:47.4Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,86,88,2021-12-30T05:35:12Z,5340000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,544.0,6.0,5.0,1.0,,,,,,,,,,,,,
546,PT04M03.00S,2021-12-30T05:35:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.06636005256242,49.754901960784316,1610612758,88,88,2021-12-30T05:35:30Z,5350000,-1.0,22.0,1,right,H. Barnes driving finger roll Layup (14 PTS),[203084],1610612758.0,SAC,driving finger roll,,,Barnes,H. Barnes,,,,,2.21,Made,,,,,,,14.0,,,,,,,,,,,,
547,PT04M03.00S,2021-12-30T05:35:30.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,88,88,2021-12-30T05:35:30Z,5360000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
