actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
540,PT06M47.00S,2021-11-04T04:01:26.0Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612740,99,91,2021-11-04T04:01:30Z,5330000,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1630169]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,3.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,,
541,PT06M47.00S,2021-11-04T04:01:26.0Z,4,REGULAR,steal,,[],1630169,,,1610612758,99,91,2021-11-04T04:01:28Z,5340000,,,0,,T. Haliburton STEAL (4 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M44.00S,2021-11-04T04:01:30.8Z,4,REGULAR,foul,personal,['2freethrow'],202066,,,1610612758,99,91,2021-11-04T04:01:49Z,5350000,,,0,,G. Temple shooting personal FOUL (1 PF) (Haliburton 2 FT),"[202066, 1630169]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Haliburton,1630169.0,
544,PT06M44.00S,2021-11-04T04:01:59.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630169,,,1610612758,100,91,2021-11-04T04:01:59Z,5370000,,,0,,T. Haliburton Free Throw 1 of 2 (17 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
545,PT06M44.00S,2021-11-04T04:02:14.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630169,,,1610612758,101,91,2021-11-04T04:02:14Z,5380000,,,0,,T. Haliburton Free Throw 2 of 2 (18 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
546,PT06M24.00S,2021-11-04T04:02:36.4Z,4,REGULAR,3pt,Jump Shot,[],202685,70.51576872536137,73.52941176470588,1610612740,101,91,2021-11-04T04:02:41Z,5390000,118.0,225.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,25.36,Missed,,,,,,,,,,,,,,,,
547,PT06M20.00S,2021-11-04T04:02:40.4Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,101,91,2021-11-04T04:02:41Z,5400000,,,0,,M. Harkless REBOUND (Off:0 Def:3),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,
548,PT06M01.00S,2021-11-04T04:02:59.6Z,4,REGULAR,3pt,Jump Shot,[],1628368,28.991458607095925,73.0392156862745,1610612758,104,91,2021-11-04T04:03:07Z,5410000,-115.0,220.0,1,left,D. Fox 24' 3PT  (17 PTS) (T. Haliburton 7 AST),"[1628368, 1630169]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,24.83,Made,,,,,17.0,T. Haliburton,1630169.0,7.0,,,,,,,,
550,PT05M41.00S,2021-11-04T04:03:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,93.24901445466492,43.38235294117647,1610612740,104,91,2021-11-04T04:03:24Z,5430000,-33.0,11.0,1,right,MISS D. Graham driving Layup,[1628984],1610612740.0,NOP,driving,,,Graham,D. Graham,,,,,,,,3.49,Missed,,,,,,,,,,,,,,,,
551,PT05M38.00S,2021-11-04T04:03:21.5Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,104,91,2021-11-04T04:03:24Z,5440000,,,0,,M. Harkless REBOUND (Off:0 Def:4),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,550.0,4.0,4.0,0.0,,,,,,,,,,,,
552,PT05M36.00S,2021-11-04T04:03:24.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203458,6.389618922470433,48.28431372549019,1610612758,106,91,2021-11-04T04:06:44Z,5450000,9.0,8.0,1,left,A. Len running DUNK (12 PTS) (D. Fox 5 AST),"[203458, 1628368]",1610612758.0,SAC,running,,,Len,A. Len,,,,,,,,1.15,Made,,,,,12.0,D. Fox,1628368.0,5.0,,,,,,,,
554,PT05M36.00S,2021-11-04T04:03:34.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,106,91,2021-11-04T04:03:34Z,5470000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M14.00S,2021-11-04T04:06:40.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,67.7562417871222,42.40196078431372,1610612740,106,91,2021-11-04T04:06:48Z,5480000,-38.0,251.0,1,right,MISS N. Alexander-Walker 25' fadeaway 3PT,[1629638],1610612740.0,NOP,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,25.35,Missed,,,,,,,,,,,,,,,,
556,PT05M14.00S,2021-11-04T04:06:40.0Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,106,91,2021-11-04T04:06:48Z,5490000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,555.0,2.0,2.0,0.0,,,,,,,,,,,,
557,PT05M00.00S,2021-11-04T04:06:54.0Z,4,REGULAR,3pt,Jump Shot,[],203084,8.360709592641262,97.05882352941177,1610612758,106,91,2021-11-04T04:07:01Z,5500000,-235.0,26.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,23.67,Missed,,,,,,,,,,,,,,,,
558,PT04M54.00S,2021-11-04T04:07:00.0Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,106,91,2021-11-04T04:07:01Z,5510000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,557.0,2.0,2.0,0.0,,,,,,,,,,,,
559,PT04M45.00S,2021-11-04T04:07:11.6Z,4,REGULAR,foul,personal,['2freethrow'],203458,,,1610612740,106,91,2021-11-04T04:07:36Z,5520000,,,0,,A. Len shooting personal FOUL (5 PF) (Temple 2 FT),"[203458, 202066]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,1146.0,5.0,0.0,Temple,202066.0,
561,PT04M45.00S,2021-11-04T04:07:39.3Z,4,REGULAR,instantreplay,request,[],0,,,1610612740,106,91,2021-11-04T04:08:28Z,5540000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul Upheld
562,PT04M45.00S,2021-11-04T04:09:00.2Z,4,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,106,91,2021-11-04T04:09:00Z,5550000,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,Missed,,,,,,,,,,,,,,,,
563,PT04M45.00S,2021-11-04T04:09:00.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,106,91,2021-11-04T04:09:00Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,
564,PT04M45.00S,2021-11-04T04:09:14.6Z,4,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,106,92,2021-11-04T04:09:14Z,5570000,,,0,,G. Temple Free Throw 2 of 2 (8 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
565,PT04M25.00S,2021-11-04T04:09:35.2Z,4,REGULAR,3pt,Jump Shot,[],203090,9.674770039421814,96.81372549019608,1610612758,106,92,2021-11-04T04:09:40Z,5580000,-234.0,38.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,23.72,Missed,,,,,,,,,,,,,,,,
566,PT04M21.00S,2021-11-04T04:09:39.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,106,92,2021-11-04T04:09:40Z,5590000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,565.0,3.0,3.0,0.0,,,,,,,,,,,,
567,PT04M09.00S,2021-11-04T04:09:51.2Z,4,REGULAR,3pt,Jump Shot,[],1628404,67.62483574244416,62.745098039215684,1610612740,106,92,2021-11-04T04:09:57Z,5600000,64.0,252.0,1,right,MISS J. Hart 25' pullup 3PT,[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,,,,25.97,Missed,,,,,,,,,,,,,,,,
568,PT04M04.00S,2021-11-04T04:09:56.2Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,106,92,2021-11-04T04:09:57Z,5610000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,567.0,6.0,5.0,1.0,,,,,,,,,,,,
569,PT03M56.00S,2021-11-04T04:10:03.5Z,4,REGULAR,2pt,Jump Shot,[],1628368,19.398817345597898,67.8921568627451,1610612758,108,92,2021-11-04T04:11:00Z,5620000,-89.0,130.0,1,left,D. Fox 15' pullup Jump Shot (19 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,15.77,Made,,,,,19.0,,,,,,,,,,,
570,PT03M38.00S,2021-11-04T04:10:22.0Z,4,REGULAR,2pt,Jump Shot,[],202066,93.9060446780552,74.26470588235294,1610612740,108,94,2021-11-04T04:10:28Z,5630000,121.0,5.0,1,right,G. Temple 12' fadeaway Jump Shot (10 PTS) (D. Graham 7 AST),"[202066, 1628984]",1610612740.0,NOP,fadeaway,,,Temple,G. Temple,,,,,,,,12.14,Made,,,,,10.0,D. Graham,1628984.0,7.0,,,,,,,,
572,PT03M38.00S,2021-11-04T04:10:28.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,108,94,2021-11-04T04:10:28Z,5650000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M38.00S,2021-11-04T04:11:22.3Z,4,REGULAR,substitution,out,[],202685,,,1610612758,108,94,2021-11-04T04:12:01Z,5660000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M38.00S,2021-11-04T04:11:22.3Z,4,REGULAR,substitution,in,[],1630230,,,1610612758,108,94,2021-11-04T04:12:01Z,5670000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M35.00S,2021-11-04T04:12:03.6Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,108,94,2021-11-04T04:12:08Z,5680000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
576,PT03M24.00S,2021-11-04T04:12:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,55.14705882352941,1610612758,108,94,2021-11-04T04:12:26Z,5690000,-26.0,8.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,,2.68,Missed,,,,,,,,,,,,,,,,
577,PT03M21.00S,2021-11-04T04:12:17.9Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,108,94,2021-11-04T04:15:13Z,5700000,,,0,,G. Temple REBOUND (Off:3 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,576.0,7.0,4.0,3.0,,,,,,,,,,,,
578,PT03M18.00S,2021-11-04T04:12:20.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,67.23061760840999,43.627450980392155,1610612740,108,94,2021-11-04T04:12:32Z,5710000,-32.0,256.0,1,right,MISS D. Graham 25' running pullup 3PT,[1628984],1610612740.0,NOP,running pullup,,,Graham,D. Graham,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,,
579,PT03M14.00S,2021-11-04T04:12:24.9Z,4,REGULAR,rebound,offensive,[],202066,,,1610612740,108,94,2021-11-04T04:15:54Z,5720000,,,0,,G. Temple REBOUND (Off:4 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,578.0,8.0,4.0,4.0,,,,,,,,,,,,
580,PT03M03.00S,2021-11-04T04:12:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,92.59198423127464,47.05882352941176,1610612740,108,94,2021-11-04T04:12:48Z,5730000,-15.0,17.0,1,right,MISS N. Alexander-Walker reverse Layup - blocked,"[1629638, 203458]",1610612740.0,NOP,reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,2.25,Missed,,,,,,,,,Len,203458.0,,,,,,
581,PT03M03.00S,2021-11-04T04:12:35.9Z,4,REGULAR,block,,[],203458,,,1610612740,108,94,2021-11-04T04:12:40Z,5740000,,,0,,A. Len BLOCK (3 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M59.00S,2021-11-04T04:12:39.9Z,4,REGULAR,rebound,defensive,[],203458,,,1610612758,108,94,2021-11-04T04:12:48Z,5750000,,,0,,A. Len REBOUND (Off:0 Def:5),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,580.0,5.0,5.0,0.0,,,,,,,,,,,,
619,PT02M36.00S,2021-11-04T04:12:50.1Z,4,REGULAR,2pt,Jump Shot,[],1628368,7.5722733245729295,75.98039215686273,1610612758,108,94,2021-11-04T04:21:38Z,5755000,-130.0,19.0,1,left,MISS D. Fox 13' pullup Shot - blocked,"[1628368, 202066]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,13.12,Missed,,,,,,,,,Temple,202066.0,,,,,,
620,PT02M36.00S,2021-11-04T04:12:50.1Z,4,REGULAR,block,,[],202066,,,1610612758,108,94,2021-11-04T04:21:38Z,5757500,,,0,,G. Temple BLOCK (2 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M36.00S,2021-11-04T04:12:50.1Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,108,94,2021-11-04T04:21:38Z,5758750,,,0,,G. Temple REBOUND (Off:4 Def:5),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,619.0,9.0,5.0,4.0,,,,,,,,,,,,
585,PT02M34.00S,2021-11-04T04:13:08.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202066,92.85479632063075,50.0,1610612740,108,96,2021-11-04T04:21:42Z,5780000,0.0,15.0,1,right,G. Temple running Layup (12 PTS),[202066],1610612740.0,NOP,running,,,Temple,G. Temple,,,,,,,,1.47,Made,,,,,12.0,,,,,,,,,,,
586,PT02M34.00S,2021-11-04T04:13:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,108,96,2021-11-04T04:13:22Z,5790000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M34.00S,2021-11-04T04:14:01.0Z,4,REGULAR,substitution,out,[],203458,,,1610612758,108,96,2021-11-04T04:14:40Z,5800000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M34.00S,2021-11-04T04:14:01.0Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,108,96,2021-11-04T04:14:40Z,5810000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT02M13.00S,2021-11-04T04:15:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.521024967148489,54.90196078431373,1610612758,110,96,2021-11-04T04:15:07Z,5820000,-25.0,9.0,1,left,D. Mitchell driving Layup (12 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,,2.6,Made,,,,,12.0,,,,,,,,,,,
590,PT01M58.00S,2021-11-04T04:15:17.2Z,4,REGULAR,3pt,Jump Shot,[],202066,91.14651773981603,96.81372549019608,1610612740,110,96,2021-11-04T04:15:23Z,5830000,234.0,31.0,1,right,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,23.61,Missed,,,,,,,,,,,,,,,,
591,PT01M56.00S,2021-11-04T04:15:19.2Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,110,96,2021-11-04T04:15:23Z,5840000,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,590.0,7.0,6.0,1.0,,,,,,,,,,,,
592,PT01M56.00S,2021-11-04T04:15:24.9Z,4,REGULAR,foul,personal,[],1628404,,,1610612758,110,96,2021-11-04T04:15:41Z,5850000,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 203084]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Barnes,203084.0,
594,PT01M56.00S,2021-11-04T04:15:39.2Z,4,REGULAR,foul,technical,['1freethrow'],1628404,,,1610612758,110,96,2021-11-04T04:15:46Z,5870000,,,0,,J. Hart technical FOUL (1 Tech),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,1151.0,2.0,1.0,,,
595,PT01M56.00S,2021-11-04T04:15:49.1Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612758,110,96,2021-11-04T04:15:49Z,5880000,,,0,,MISS T. Haliburton technical Free Throw 1 of 1,[1630169],1610612758.0,SAC,technical,,,Haliburton,T. Haliburton,,,,,,,,,Missed,,,,,,,,,,,,,,,,
596,PT01M56.00S,2021-11-04T04:15:49.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,110,96,2021-11-04T04:15:49Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,
597,PT01M56.00S,2021-11-04T04:15:56.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,110,96,2021-11-04T04:15:56Z,5900000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M40.00S,2021-11-04T04:17:34.0Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,110,96,2021-11-04T04:17:40Z,5910000,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,1.0,,,,,,,,,,,,,,,1627534.0,,,,,
599,PT01M30.00S,2021-11-04T04:17:52.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,110,96,2021-11-04T04:17:52Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M23.00S,2021-11-04T04:18:09.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,69.72733245729303,70.34313725490196,1610612740,110,96,2021-11-04T04:18:16Z,5930000,102.0,232.0,1,right,MISS N. Alexander-Walker 25' step back 3PT,[1629638],1610612740.0,NOP,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,
601,PT01M18.00S,2021-11-04T04:18:14.1Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,110,96,2021-11-04T04:18:16Z,5940000,,,0,,H. Barnes REBOUND (Off:1 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,600.0,8.0,7.0,1.0,,,,,,,,,,,,
602,PT01M03.00S,2021-11-04T04:18:36.1Z,4,REGULAR,foul,offensive,[],203084,,,1610612758,110,96,2021-11-04T04:18:54Z,5950000,,,0,,H. Barnes offensive FOUL (4 PF),"[203084, 1628404]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,1627534.0,4.0,0.0,Hart,1628404.0,
604,PT01M03.00S,2021-11-04T04:18:36.1Z,4,REGULAR,turnover,offensive foul,[],203084,,,1610612758,110,96,2021-11-04T04:18:36Z,5970000,,,0,,H. Barnes offensive foul TURNOVER (3 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,3.0,,,,,,,,,,,,,,,1627534.0,,,,,
605,PT01M03.00S,2021-11-04T04:18:49.5Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,110,96,2021-11-04T04:18:58Z,5980000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M03.00S,2021-11-04T04:18:49.5Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,110,96,2021-11-04T04:18:58Z,5990000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M03.00S,2021-11-04T04:18:49.5Z,4,REGULAR,substitution,in,[],1629712,,,1610612740,110,96,2021-11-04T04:18:58Z,6000000,,,0,,SUB in: D. Louzada,[1629712],1610612740.0,NOP,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M03.00S,2021-11-04T04:18:49.5Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,110,96,2021-11-04T04:18:58Z,6010000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M50.70S,2021-11-04T04:19:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203090,,,1610612740,110,96,2021-11-04T04:19:50Z,6020000,,,0,,M. Harkless shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[203090, 1629638]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Alexander-Walker,1629638.0,
611,PT00M50.70S,2021-11-04T04:19:32.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612740,110,97,2021-11-04T04:19:59Z,6040000,,,0,,N. Alexander-Walker Free Throw 1 of 2 (16 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
612,PT00M50.70S,2021-11-04T04:19:32.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612740,110,97,2021-11-04T04:19:53Z,6050000,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Missed,,,,,,,,,,,,,,,,
613,PT00M47.70S,2021-11-04T04:19:35.7Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,110,97,2021-11-04T04:19:53Z,6060000,,,0,,M. Harkless REBOUND (Off:0 Def:5),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,612.0,5.0,5.0,0.0,,,,,,,,,,,,
614,PT00M26.50S,2021-11-04T04:20:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.258212877792378,48.77450980392157,1610612758,112,97,2021-11-04T04:20:17Z,6070000,6.0,6.0,1,left,T. Haliburton driving Layup (20 PTS) (D. Mitchell 8 AST),"[1630169, 1630558]",1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,,,,0.88,Made,,,,,20.0,D. Mitchell,1630558.0,8.0,,,,,,,,
616,PT00M18.30S,2021-11-04T04:20:23.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630230,92.72339027595268,49.26470588235294,1610612740,112,99,2021-11-04T04:20:29Z,6090000,-4.0,16.0,1,right,N. Marshall driving DUNK (5 PTS) (D. Louzada 1 AST),"[1630230, 1629712]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,,,,1.63,Made,,,,,5.0,D. Louzada,1629712.0,1.0,,,,,,,,
618,PT00M00.00S,2021-11-04T04:20:52.4Z,4,REGULAR,period,end,[],0,,,1610612758,112,99,2021-11-04T04:20:52Z,6110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M00.00S,2021-11-04T04:22:48.3Z,4,REGULAR,game,end,[],0,,,0,112,99,2021-11-04T04:22:48Z,6120000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
