actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
444,PT02M50.00S,2021-11-23T04:42:30.6Z,3,REGULAR,substitution,in,[],1627788,,,1610612758,75,72,2021-11-23T04:42:55Z,4390000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M50.00S,2021-11-23T04:43:13.1Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,75,72,2021-11-23T04:43:13Z,4400000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M50.00S,2021-11-23T04:43:13.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,75,72,2021-11-23T04:43:13Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,445.0,,,,,,
447,PT02M50.00S,2021-11-23T04:43:28.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,76,72,2021-11-23T04:43:28Z,4420000,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
448,PT02M35.00S,2021-11-23T04:43:46.1Z,3,REGULAR,3pt,Jump Shot,[],1627788,29.911300919842315,71.32352941176471,1610612755,76,75,2021-11-23T04:43:51Z,4430000,-107.0,229.0,1,left,F. Korkmaz 25' 3PT  (7 PTS) (T. Maxey 4 AST),"[1627788, 1630178]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.23,Made,7.0,,,,,,T. Maxey,1630178.0,4.0,,,,,,,,,,
450,PT02M13.00S,2021-11-23T04:44:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,86.94152431011827,50.245098039215684,1610612758,78,75,2021-11-23T04:44:34Z,4450000,1.0,70.0,1,right,T. Thompson 7' floating Jump Shot (6 PTS) (B. Hield 2 AST),"[202684, 1627741]",1610612758.0,SAC,floating,,,Thompson,T. Thompson,,,,,7.02,Made,6.0,,,,,,B. Hield,1627741.0,2.0,,,,,,,,,,
452,PT01M46.00S,2021-11-23T04:44:34.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,31.225361366622867,40.19607843137255,1610612755,78,75,2021-11-23T04:44:40Z,4470000,49.0,241.0,1,left,MISS T. Maxey 24' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M43.00S,2021-11-23T04:44:37.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,78,75,2021-11-23T04:44:37Z,4480000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,452.0,1.0,1.0,0.0,,,
454,PT01M26.00S,2021-11-23T04:44:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,94.30026281208936,42.40196078431372,1610612758,80,75,2021-11-23T04:45:00Z,4490000,-38.0,1.0,1,right,D. Mitchell driving Layup (2 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.8,Made,2.0,,,,,,,,,,,,,,,,,,
455,PT01M10.00S,2021-11-23T04:45:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,5.732588699080158,45.83333333333333,1610612755,80,77,2021-11-23T04:45:16Z,4500000,21.0,1.0,1,left,F. Korkmaz driving Layup (9 PTS),[1627788],1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,2.08,Made,9.0,,,,,,,,,,,,,,,,,,
456,PT00M59.60S,2021-11-23T04:45:25.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,80,77,2021-11-23T04:45:25Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M59.60S,2021-11-23T04:45:28.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,80,77,2021-11-23T04:45:38Z,4520000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M59.60S,2021-11-23T04:45:28.8Z,3,REGULAR,substitution,out,[],1629646,,,1610612758,80,77,2021-11-23T04:45:38Z,4530000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M59.60S,2021-11-23T04:45:28.8Z,3,REGULAR,substitution,in,[],1630169,,,1610612758,80,77,2021-11-23T04:45:38Z,4540000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M59.60S,2021-11-23T04:45:28.8Z,3,REGULAR,substitution,in,[],1630194,,,1610612758,80,77,2021-11-23T04:45:38Z,4550000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M45.50S,2021-11-23T04:46:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630558,84.83902759526939,2.696078431372549,1610612758,80,77,2021-11-23T04:46:16Z,4560000,-237.0,90.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M45.50S,2021-11-23T04:46:02.7Z,3,REGULAR,rebound,offensive,[],202684,,,1610612758,80,77,2021-11-23T04:46:08Z,4570000,,,0,,T. Thompson REBOUND (Off:2 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,461.0,4.0,2.0,2.0,,,
463,PT00M45.50S,2021-11-23T04:46:07.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612758,82,77,2021-11-23T04:46:07Z,4580000,0.0,0.0,1,right,T. Thompson tip DUNK (8 PTS),[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
464,PT00M30.60S,2021-11-23T04:46:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,8.886333771353483,62.99019607843137,1610612755,82,77,2021-11-23T04:46:31Z,4590000,-65.0,31.0,1,left,MISS S. Milton 7' pullup bank Shot,[1629003],1610612755.0,PHI,pullup bank,,,Milton,S. Milton,,,,,7.2,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M28.20S,2021-11-23T04:46:26.4Z,3,REGULAR,rebound,offensive,[],1629003,,,1610612755,82,77,2021-11-23T04:46:26Z,4600000,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,464.0,2.0,1.0,1.0,,,
466,PT00M15.40S,2021-11-23T04:46:39.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,4.681340341655716,27.450980392156865,1610612755,82,77,2021-11-23T04:46:43Z,4610000,113.0,-8.0,1,left,MISS T. Maxey 11' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,11.3,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M13.00S,2021-11-23T04:46:41.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,82,77,2021-11-23T04:46:43Z,4620000,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,466.0,2.0,2.0,0.0,,,
469,PT00M00.00S,2021-11-23T04:47:17.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612758,82,77,2021-11-23T04:47:42Z,4640000,,,0,,,[],,,overturned,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,End Period - No Basket
470,PT00M00.00S,2021-11-23T04:47:48.1Z,3,REGULAR,period,end,[],0,,,1610612758,82,77,2021-11-23T04:47:48Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-11-23T04:49:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612758,82,77,2021-11-23T04:49:38Z,4660000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2021-11-23T04:49:13.8Z,4,REGULAR,substitution,in,['startperiod'],1627777,,,1610612758,82,77,2021-11-23T04:49:38Z,4670000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-11-23T04:49:43.6Z,4,REGULAR,period,start,[],0,,,1610612755,82,77,2021-11-23T04:49:43Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT11M44.00S,2021-11-23T04:49:58.7Z,4,REGULAR,3pt,Jump Shot,[],1630198,6.915243101182654,95.58823529411765,1610612755,82,77,2021-11-23T04:50:04Z,4690000,-228.0,13.0,1,left,MISS I. Joe 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
475,PT11M40.00S,2021-11-23T04:50:02.7Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,82,77,2021-11-23T04:50:04Z,4700000,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,474.0,3.0,3.0,0.0,,,
476,PT11M28.00S,2021-11-23T04:50:13.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,88.38699080157687,46.07843137254902,1610612758,84,77,2021-11-23T04:50:20Z,4710000,-20.0,57.0,1,right,M. Bagley III 6' driving Hook (4 PTS),[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,6.0,Made,4.0,,,,,,,,,,,,,,,,,,
478,PT11M12.00S,2021-11-23T04:50:30.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,16.507884362680684,46.07843137254902,1610612755,84,77,2021-11-23T04:50:42Z,4730000,20.0,103.0,1,left,MISS F. Korkmaz 10' driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,,
479,PT11M09.00S,2021-11-23T04:50:33.4Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,84,77,2021-11-23T04:50:42Z,4740000,,,0,,M. Bagley III REBOUND (Off:0 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,478.0,4.0,4.0,0.0,,,
480,PT11M02.00S,2021-11-23T04:50:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.85479632063075,52.69607843137255,1610612758,84,77,2021-11-23T04:50:47Z,4750000,13.0,15.0,1,right,MISS T. Haliburton driving Layup,[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
481,PT11M01.00S,2021-11-23T04:50:45.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,84,77,2021-11-23T04:50:45Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,,,,
482,PT11M01.00S,2021-11-23T04:50:49.5Z,4,REGULAR,substitution,out,[],1630194,,,1610612758,84,77,2021-11-23T04:50:54Z,4770000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M01.00S,2021-11-23T04:50:49.5Z,4,REGULAR,substitution,in,[],1629646,,,1610612758,84,77,2021-11-23T04:50:54Z,4780000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M49.00S,2021-11-23T04:51:11.1Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612758,84,77,2021-11-23T04:51:15Z,4790000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1627788]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,2.0,Korkmaz,1627788.0,,,,,,,
485,PT10M49.00S,2021-11-23T04:51:11.1Z,4,REGULAR,steal,,[],1627788,,,1610612755,84,77,2021-11-23T04:56:47Z,4800000,,,0,,F. Korkmaz STEAL (2 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M40.00S,2021-11-23T04:51:20.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,16.113666228646515,50.98039215686274,1610612755,84,77,2021-11-23T04:51:28Z,4810000,-5.0,99.0,1,left,MISS S. Milton 9' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,9.91,Missed,,,,,,,,,,,,,,,,,,,
487,PT10M38.00S,2021-11-23T04:51:24.9Z,4,REGULAR,rebound,offensive,[],1629646,,,1610612755,84,77,2021-11-23T04:51:25Z,4820000,,,0,,C. Bassey REBOUND (Off:2 Def:5),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,486.0,7.0,5.0,2.0,,,
488,PT10M38.00S,2021-11-23T04:51:24.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629646,5.590000152587891,50.0,1610612755,84,77,2021-11-23T04:51:25Z,4830000,0.0,0.0,1,left,MISS C. Bassey tip Layup,[1629646],1610612755.0,PHI,tip,,,Bassey,C. Bassey,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
489,PT10M38.00S,2021-11-23T04:51:25.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,84,77,2021-11-23T04:51:25Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,
490,PT10M38.00S,2021-11-23T04:51:27.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,84,77,2021-11-23T04:51:27Z,4850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M33.00S,2021-11-23T04:51:43.5Z,4,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612755,84,77,2021-11-23T04:52:01Z,4860000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Korkmaz 2 FT),"[1630169, 1627788]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,1628951.0,1.0,0.0,Korkmaz,1627788.0,,,,,,,,,,,,,
493,PT10M33.00S,2021-11-23T04:52:09.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627788,,,1610612755,84,77,2021-11-23T04:52:30Z,4880000,,,0,,MISS F. Korkmaz Free Throw 1 of 2,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Missed,,,,,,,,,,,,,,,,,,,
494,PT10M33.00S,2021-11-23T04:52:09.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,84,77,2021-11-23T04:52:30Z,4890000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,493.0,,,,,,
495,PT10M33.00S,2021-11-23T04:52:09.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627788,,,1610612755,84,77,2021-11-23T04:52:30Z,4900000,,,0,,MISS F. Korkmaz Free Throw 2 of 2,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Missed,,,,,,,,,,,,,,,,,,,
496,PT10M29.00S,2021-11-23T04:52:13.9Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,84,77,2021-11-23T04:52:30Z,4910000,,,0,,M. Bagley III REBOUND (Off:0 Def:5),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,495.0,5.0,5.0,0.0,,,
498,PT10M23.00S,2021-11-23T04:52:43.9Z,4,REGULAR,foul,personal,[],1629003,,,1610612758,84,77,2021-11-23T04:52:49Z,4930000,,,0,,S. Milton personal FOUL (2 PF),"[1629003, 1630558]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,201246.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,
500,PT10M13.00S,2021-11-23T04:53:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,80.23981603153744,55.392156862745104,1610612758,84,77,2021-11-23T04:57:42Z,4950000,27.0,133.0,1,right,MISS D. Mitchell 13' turnaround fadeaway Shot,[1630558],1610612758.0,SAC,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,13.59,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M09.00S,2021-11-23T04:53:09.5Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,84,77,2021-11-23T04:53:14Z,4960000,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,500.0,5.0,2.0,3.0,,,
502,PT10M09.00S,2021-11-23T04:53:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612758,84,77,2021-11-23T04:53:39Z,4970000,,,0,,C. Bassey shooting personal FOUL (4 PF) (Thompson 2 FT),"[1629646, 202684]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,1155.0,4.0,0.0,Thompson,202684.0,,,,,,,,,,,,,
504,PT10M09.00S,2021-11-23T04:53:45.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612758,84,77,2021-11-23T04:53:45Z,4990000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M09.00S,2021-11-23T04:53:45.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,84,77,2021-11-23T04:53:45Z,5000000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,
506,PT10M09.00S,2021-11-23T04:53:53.7Z,4,REGULAR,substitution,out,[],1629646,,,1610612758,84,77,2021-11-23T04:53:56Z,5010000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M09.00S,2021-11-23T04:53:53.7Z,4,REGULAR,substitution,in,[],203083,,,1610612758,84,77,2021-11-23T04:53:56Z,5020000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M09.00S,2021-11-23T04:53:45.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612758,84,77,2021-11-23T04:54:15Z,5030000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M06.00S,2021-11-23T04:53:48.0Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,84,77,2021-11-23T04:54:15Z,5040000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,508.0,2.0,2.0,0.0,,,
510,PT09M56.00S,2021-11-23T04:54:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.258212877792378,55.392156862745104,1610612755,84,77,2021-11-23T04:54:28Z,5050000,-27.0,6.0,1,left,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
511,PT09M53.00S,2021-11-23T04:54:26.5Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,84,77,2021-11-23T04:54:28Z,5060000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,510.0,6.0,3.0,3.0,,,
512,PT09M46.00S,2021-11-23T04:54:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.46057818659659,46.32352941176471,1610612758,86,77,2021-11-23T04:54:36Z,5070000,-18.0,18.0,1,right,B. Hield Layup (21 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,2.6,Made,21.0,,,,,,,,,,,,,,,,,,
513,PT09M30.00S,2021-11-23T04:54:48.0Z,4,REGULAR,2pt,Jump Shot,[],1630198,25.706307490144546,68.38235294117648,1610612755,86,77,2021-11-23T04:54:55Z,5080000,-92.0,189.0,1,left,MISS I. Joe 21' step back Shot,[1630198],1610612755.0,PHI,step back,,,Joe,I. Joe,,,,,21.02,Missed,,,,,,,,,,,,,,,,,,,
514,PT09M27.00S,2021-11-23T04:54:51.0Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,86,77,2021-11-23T04:54:55Z,5090000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,513.0,7.0,4.0,3.0,,,
515,PT09M06.00S,2021-11-23T04:55:12.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,73.66951379763469,6.372549019607843,1610612758,86,77,2021-11-23T04:55:17Z,5100000,-218.0,195.0,1,right,MISS T. Haliburton 29' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
516,PT09M02.00S,2021-11-23T04:55:16.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,86,77,2021-11-23T04:55:17Z,5110000,,,0,,A. Drummond REBOUND (Off:3 Def:11),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,515.0,14.0,11.0,3.0,,,
517,PT08M41.00S,2021-11-23T04:55:37.6Z,4,REGULAR,turnover,bad pass,[],203083,,,1610612755,86,77,2021-11-23T04:55:41Z,5120000,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1630558]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,2.0,Mitchell,1630558.0,,,,,,,
518,PT08M41.00S,2021-11-23T04:55:37.6Z,4,REGULAR,steal,,[],1630558,,,1610612758,86,77,2021-11-23T04:55:39Z,5130000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M35.00S,2021-11-23T04:55:43.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,73.9323258869908,8.333333333333332,1610612758,86,77,2021-11-23T04:55:51Z,5140000,-208.0,193.0,1,right,MISS B. Hield 28' running 3PT,[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,28.36,Missed,,,,,,,,,,,,,,,,,,,
520,PT08M32.00S,2021-11-23T04:55:46.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,86,77,2021-11-23T04:55:51Z,5150000,,,0,,A. Drummond REBOUND (Off:3 Def:12),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,519.0,15.0,12.0,3.0,,,
521,PT08M25.00S,2021-11-23T04:55:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,6.521024967148489,46.81372549019608,1610612755,86,79,2021-11-23T04:55:58Z,5160000,16.0,9.0,1,left,F. Korkmaz driving Layup (11 PTS) (G. Niang 1 AST),"[1627788, 1627777]",1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,1.82,Made,11.0,,,,,,G. Niang,1627777.0,1.0,,,,,,,,,,
523,PT08M14.00S,2021-11-23T04:56:04.7Z,4,REGULAR,3pt,Jump Shot,[],1628963,94.1688567674113,3.1862745098039214,1610612758,86,79,2021-11-23T04:56:09Z,5180000,-234.0,2.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
524,PT08M10.00S,2021-11-23T04:56:08.7Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612755,86,79,2021-11-23T04:56:09Z,5190000,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,523.0,2.0,2.0,0.0,,,
525,PT08M01.00S,2021-11-23T04:56:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,6.521024967148489,41.911764705882355,1610612755,86,81,2021-11-23T04:58:04Z,5200000,40.0,9.0,1,left,G. Niang turnaround bank Jump Shot (8 PTS) (I. Joe 1 AST),"[1627777, 1630198]",1610612755.0,PHI,turnaround bank,,,Niang,G. Niang,,,,,4.13,Made,8.0,,,,,,I. Joe,1630198.0,1.0,,,,,,,,,,
527,PT08M01.00S,2021-11-23T04:56:23.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,86,81,2021-11-23T04:56:23Z,5220000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,86,81,2021-11-23T04:59:09Z,5230000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],202684,,,1610612758,86,81,2021-11-23T04:59:09Z,5240000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M01.00S,2021-11-23T04:58:41.1Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,86,81,2021-11-23T04:59:09Z,5250000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
