actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
449,PT03M54.00S,2022-02-03T04:35:35.0Z,3,REGULAR,foul,personal,['2freethrow'],201949,,,1610612758,72,80,2022-02-03T04:35:46Z,4360000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Jones 2 FT),"[201949, 1627745]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Jones,1627745.0
451,PT03M54.00S,2022-02-03T04:36:03.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612758,72,80,2022-02-03T04:36:03Z,4380000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT03M54.00S,2022-02-03T04:36:03.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,72,80,2022-02-03T04:36:03Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,
453,PT03M54.00S,2022-02-03T04:36:17.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612758,73,80,2022-02-03T04:36:17Z,4400000,,,0,,D. Jones Free Throw 2 of 2 (1 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
454,PT03M45.00S,2022-02-03T04:36:30.2Z,3,REGULAR,turnover,lost ball,[],201935,,,1610612751,73,80,2022-02-03T04:36:34Z,4410000,,,0,,J. Harden lost ball TURNOVER (5 TO),"[201935, 1630558]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,5.0,Mitchell,1630558.0,,,,,
455,PT03M45.00S,2022-02-03T04:36:30.2Z,3,REGULAR,steal,,[],1630558,,,1610612758,73,80,2022-02-03T04:36:32Z,4420000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M38.00S,2022-02-03T04:36:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,92.85479632063075,54.166666666666664,1610612758,73,80,2022-02-03T04:51:36Z,4430000,21.0,15.0,1,right,MISS D. Mitchell running Layup,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,
457,PT03M36.00S,2022-02-03T04:36:38.6Z,3,REGULAR,rebound,offensive,[],1629002,,,1610612758,73,80,2022-02-03T04:37:08Z,4440000,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,456.0,3.0,2.0,1.0,,,,,,,,
458,PT03M35.00S,2022-02-03T04:36:39.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627745,91.67214191852825,49.50980392156863,1610612758,75,80,2022-02-03T04:52:00Z,4450000,-2.0,26.0,1,right,D. Jones DUNK (3 PTS) (C. Metu 1 AST),"[1627745, 1629002]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,2.59,Made,3.0,C. Metu,1629002.0,1.0,,,,,,,,,,,,,,
459,PT03M34.00S,2022-02-03T04:37:00.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,75,80,2022-02-03T04:37:00Z,4460000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M34.00S,2022-02-03T04:38:27.1Z,3,REGULAR,substitution,out,[],201935,,,1610612751,75,80,2022-02-03T04:39:35Z,4470000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M34.00S,2022-02-03T04:38:27.1Z,3,REGULAR,substitution,in,[],202681,,,1610612751,75,80,2022-02-03T04:39:35Z,4480000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M13.00S,2022-02-03T04:39:56.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201933,13.748357424441524,49.50980392156863,1610612751,75,80,2022-02-03T04:53:37Z,4490000,2.0,77.0,1,left,MISS B. Griffin 7' driving Hook - blocked,"[201933, 1627745]",1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,7.67,Missed,,,,,Jones,1627745.0,,,,,,,,,,,,
463,PT03M13.00S,2022-02-03T04:39:56.9Z,3,REGULAR,block,,[],1627745,,,1610612751,75,80,2022-02-03T04:40:56Z,4500000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M10.00S,2022-02-03T04:39:59.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,75,80,2022-02-03T04:40:04Z,4510000,,,0,,H. Barnes REBOUND (Off:2 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,462.0,7.0,5.0,2.0,,,,,,,,
465,PT02M56.00S,2022-02-03T04:40:14.2Z,3,REGULAR,3pt,Jump Shot,[],1629002,67.62483574244416,37.745098039215684,1610612758,75,80,2022-02-03T04:40:20Z,4520000,-61.0,252.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
466,PT02M52.00S,2022-02-03T04:40:18.2Z,3,REGULAR,rebound,defensive,[],201933,,,1610612751,75,80,2022-02-03T04:40:20Z,4530000,,,0,,B. Griffin REBOUND (Off:2 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,465.0,3.0,1.0,2.0,,,,,,,,
467,PT02M46.00S,2022-02-03T04:40:27.3Z,3,REGULAR,foul,personal,[],1627745,,,1610612751,75,80,2022-02-03T04:40:39Z,4540000,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 201933]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Griffin,201933.0
469,PT02M46.00S,2022-02-03T04:40:33.4Z,3,REGULAR,substitution,out,[],201933,,,1610612751,75,80,2022-02-03T04:40:38Z,4560000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M46.00S,2022-02-03T04:40:33.4Z,3,REGULAR,substitution,in,[],1629651,,,1610612751,75,80,2022-02-03T04:40:38Z,4570000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M32.00S,2022-02-03T04:40:56.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,6.652431011826544,57.107843137254896,1610612751,75,80,2022-02-03T04:41:03Z,4580000,-36.0,10.0,1,left,MISS K. Irving pullup Shot - blocked,"[202681, 1627745]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,3.69,Missed,,,,,Jones,1627745.0,,,,,,,,,,,,
472,PT02M32.00S,2022-02-03T04:40:56.2Z,3,REGULAR,block,,[],1627745,,,1610612751,75,80,2022-02-03T04:40:58Z,4590000,,,0,,D. Jones BLOCK (2 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M29.00S,2022-02-03T04:40:59.2Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,75,80,2022-02-03T04:41:03Z,4600000,,,0,,C. Metu REBOUND (Off:1 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,471.0,4.0,3.0,1.0,,,,,,,,
474,PT02M17.00S,2022-02-03T04:41:10.9Z,3,REGULAR,3pt,Jump Shot,[],203084,72.7496714848883,81.12745098039215,1610612758,78,80,2022-02-03T04:54:51Z,4610000,156.0,204.0,1,right,H. Barnes 25' 3PT step back (19 PTS),[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,25.63,Made,19.0,,,,,,,,,,,,,,,,,
475,PT01M59.00S,2022-02-03T04:41:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.507884362680684,54.65686274509803,1610612751,78,80,2022-02-03T04:41:37Z,4620000,-23.0,103.0,1,left,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,10.53,Missed,,,,,,,,,,,,,,,,,,
476,PT01M56.00S,2022-02-03T04:41:32.2Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,80,2022-02-03T04:41:32Z,4630000,,,0,,N. Claxton REBOUND (Off:5 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,475.0,8.0,3.0,5.0,,,,,,,,
478,PT01M53.00S,2022-02-03T04:41:35.7Z,3,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612751,78,80,2022-02-03T04:42:00Z,4650000,,,0,,C. Metu shooting personal FOUL (1 PF) (Thomas 2 FT),"[1629002, 1630560]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Thomas,1630560.0
480,PT01M53.00S,2022-02-03T04:42:03.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630560,,,1610612751,78,81,2022-02-03T04:42:03Z,4670000,,,0,,C. Thomas Free Throw 1 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
481,PT01M53.00S,2022-02-03T04:42:05.9Z,3,REGULAR,substitution,out,[],203084,,,1610612751,78,81,2022-02-03T04:42:15Z,4680000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M53.00S,2022-02-03T04:42:05.9Z,3,REGULAR,substitution,in,[],203090,,,1610612751,78,81,2022-02-03T04:42:15Z,4690000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M53.00S,2022-02-03T04:42:25.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630560,,,1610612751,78,82,2022-02-03T04:42:25Z,4700000,,,0,,C. Thomas Free Throw 2 of 2 (8 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
484,PT01M33.00S,2022-02-03T04:42:48.1Z,3,REGULAR,2pt,Jump Shot,[],1627741,75.3777923784494,35.53921568627451,1610612758,80,82,2022-02-03T04:42:55Z,4710000,-72.0,179.0,1,right,B. Hield 19' fadeaway Jump Shot (12 PTS),[1627741],1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,19.3,Made,12.0,,,,,,,,,,,,,,,,,
485,PT01M04.00S,2022-02-03T04:43:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.469776609724048,45.09803921568628,1610612751,80,84,2022-02-03T04:43:23Z,4720000,25.0,-1.0,1,left,J. Johnson driving Layup (12 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,2.45,Made,12.0,,,,,,,,,,,,,,,,,
486,PT00M51.50S,2022-02-03T04:43:29.7Z,3,REGULAR,3pt,Jump Shot,[],1629002,91.27792378449409,96.56862745098039,1610612758,83,84,2022-02-03T04:43:35Z,4730000,233.0,29.0,1,right,C. Metu 3PT  (6 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.47,Made,6.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
488,PT00M37.40S,2022-02-03T04:43:48.0Z,3,REGULAR,2pt,Jump Shot,[],202681,22.28975032851511,59.80392156862745,1610612751,83,84,2022-02-03T04:43:56Z,4750000,-49.0,157.0,1,left,MISS K. Irving 16' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,
489,PT00M34.60S,2022-02-03T04:43:50.9Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,83,84,2022-02-03T04:43:50Z,4760000,,,0,,C. Metu REBOUND (Off:1 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,488.0,5.0,4.0,1.0,,,,,,,,
490,PT00M26.80S,2022-02-03T04:43:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.19776609724047,60.5392156862745,1610612758,83,84,2022-02-03T04:44:10Z,4770000,53.0,21.0,1,right,MISS B. Hield driving Layup - blocked,"[1627741, 202681]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,5.67,Missed,,,,,Irving,202681.0,,,,,,,,,,,,
491,PT00M26.80S,2022-02-03T04:43:58.5Z,3,REGULAR,block,,[],202681,,,1610612758,83,84,2022-02-03T05:03:10Z,4780000,,,0,,K. Irving BLOCK (2 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M26.80S,2022-02-03T04:43:58.5Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612758,83,84,2022-02-03T04:58:23Z,4790000,,,0,,B. Hield REBOUND (Off:1 Def:0),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,490.0,1.0,0.0,1.0,,,,,,,,
549,PT00M26.80S,2022-02-03T04:44:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627741,92.59198423127464,51.470588235294116,1610612758,83,84,2022-02-03T04:55:23Z,4795000,7.0,17.0,1,right,MISS B. Hield tip Layup,[1627741],1610612758.0,SAC,tip,,,Hield,B. Hield,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
550,PT00M26.80S,2022-02-03T04:44:05.3Z,3,REGULAR,rebound,offensive,[],203090,,,1610612758,83,84,2022-02-03T04:55:23Z,4797500,,,0,,M. Harkless REBOUND (Off:3 Def:0),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,549.0,3.0,0.0,3.0,,,,,,,,
493,PT00M13.10S,2022-02-03T04:44:12.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,70.38436268068331,73.52941176470588,1610612758,83,84,2022-02-03T04:59:25Z,4800000,118.0,226.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
494,PT00M08.80S,2022-02-03T04:44:16.5Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,83,84,2022-02-03T04:44:18Z,4810000,,,0,,D. Bembry REBOUND (Off:0 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,
495,PT00M01.30S,2022-02-03T04:44:24.1Z,3,REGULAR,2pt,Jump Shot,[],201949,22.026938239159,24.019607843137255,1610612751,83,86,2022-02-03T04:59:47Z,4820000,130.0,155.0,1,left,J. Johnson 20' pullup Jump Shot (14 PTS),[201949],1610612751.0,BKN,pullup,,,Johnson,J. Johnson,,,,,20.19,Made,14.0,,,,,,,,,,,,,,,,,
498,PT00M00.00S,2022-02-03T04:44:38.0Z,3,REGULAR,period,end,[],0,,,1610612758,83,86,2022-02-03T04:44:38Z,4850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,83,86,2022-02-03T04:47:30Z,4860000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,out,['startperiod'],202681,,,1610612758,83,86,2022-02-03T04:47:30Z,4870000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,out,['startperiod'],1627761,,,1610612758,83,86,2022-02-03T04:47:30Z,4880000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,in,['startperiod'],1630169,,,1610612758,83,86,2022-02-03T04:47:30Z,4890000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612758,83,86,2022-02-03T04:47:30Z,4900000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-02-03T04:45:24.8Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612758,83,86,2022-02-03T04:47:30Z,4910000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-02-03T04:47:30.5Z,4,REGULAR,period,start,[],0,,,1610612751,83,86,2022-02-03T04:47:31Z,4920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M40.00S,2022-02-03T04:47:55.5Z,4,REGULAR,violation,kicked ball,[],1629002,,,1610612751,83,86,2022-02-03T05:05:35Z,4930000,,,0,,C. Metu kicked ball VIOLATION,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,1627962.0,,,,
510,PT11M33.00S,2022-02-03T04:48:10.1Z,4,REGULAR,3pt,Jump Shot,[],201949,6.258212877792378,95.58823529411765,1610612751,83,86,2022-02-03T04:48:34Z,4940000,-228.0,6.0,1,left,MISS J. Johnson 3PT - blocked,"[201949, 1629002]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,22.8,Missed,,,,,Metu,1629002.0,,,,,,,,,,,,
512,PT11M33.00S,2022-02-03T04:48:10.1Z,4,REGULAR,block,,[],1629002,,,1610612751,83,86,2022-02-03T04:48:34Z,4945000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M28.00S,2022-02-03T04:48:15.1Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,83,86,2022-02-03T04:48:34Z,4950000,,,0,,D. Jones REBOUND (Off:3 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,510.0,6.0,3.0,3.0,,,,,,,,
513,PT11M07.00S,2022-02-03T04:48:36.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,91.80354796320631,50.245098039215684,1610612758,85,86,2022-02-03T05:03:35Z,4960000,1.0,25.0,1,right,B. Hield driving finger roll Layup (14 PTS),[1627741],1610612758.0,SAC,driving finger roll,,,Hield,B. Hield,,,,,2.45,Made,14.0,,,,,,,,,,,,,,,,,
514,PT10M50.00S,2022-02-03T04:48:53.1Z,4,REGULAR,3pt,Jump Shot,[],201935,19.004599211563733,6.862745098039216,1610612751,85,86,2022-02-03T05:03:51Z,4970000,216.0,126.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
515,PT10M47.00S,2022-02-03T04:48:56.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,85,86,2022-02-03T04:48:59Z,4980000,,,0,,C. Metu REBOUND (Off:1 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,514.0,6.0,5.0,1.0,,,,,,,,
516,PT10M42.00S,2022-02-03T04:49:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,86.67871222076215,48.28431372549019,1610612758,87,86,2022-02-03T04:49:18Z,4990000,-9.0,73.0,1,right,T. Haliburton 7' driving floating bank Jump Shot (7 PTS),[1630169],1610612758.0,SAC,driving floating bank,,,Haliburton,T. Haliburton,,,,,7.32,Made,7.0,,,,,,,,,,,,,,,,,
517,PT10M42.00S,2022-02-03T04:49:08.7Z,4,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612758,87,86,2022-02-03T04:49:18Z,5000000,,,0,,C. Thomas shooting personal FOUL (2 PF) (Haliburton 1 FT),"[1630560, 1630169]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Haliburton,1630169.0
519,PT10M42.00S,2022-02-03T04:49:32.1Z,4,REGULAR,freethrow,1 of 1,[],1630169,,,1610612758,88,86,2022-02-03T04:49:32Z,5020000,,,0,,T. Haliburton Free Throw 1 of 1 (8 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
520,PT10M26.00S,2022-02-03T04:49:52.6Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612751,88,86,2022-02-03T04:49:57Z,5030000,,,0,,J. Harden bad pass TURNOVER (6 TO),"[201935, 1630169]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,6.0,Haliburton,1630169.0,,,,,
521,PT10M26.00S,2022-02-03T04:49:52.6Z,4,REGULAR,steal,,[],1630169,,,1610612758,88,86,2022-02-03T04:49:54Z,5040000,,,0,,T. Haliburton STEAL (4 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M21.00S,2022-02-03T04:49:57.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,79.45137976346912,8.57843137254902,1610612758,91,86,2022-02-03T04:50:05Z,5050000,-207.0,141.0,1,right,B. Hield 25' 3PT running (17 PTS) (T. Haliburton 10 AST),"[1627741, 1630169]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,25.04,Made,17.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,,,,,
524,PT10M21.00S,2022-02-03T04:50:05.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,91,86,2022-02-03T04:50:05Z,5070000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M21.00S,2022-02-03T04:50:29.4Z,4,REGULAR,foul,technical,['1freethrow'],201935,,,1610612751,91,86,2022-02-03T04:52:43Z,5080000,,,0,,J. Harden technical FOUL (1 Tech),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1662.0,0.0,1.0,,
526,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,out,[],201949,,,1610612751,91,86,2022-02-03T04:52:37Z,5090000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,91,86,2022-02-03T04:52:37Z,5100000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,91,86,2022-02-03T04:52:37Z,5110000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,in,[],201933,,,1610612751,91,86,2022-02-03T04:52:37Z,5120000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,in,[],202681,,,1610612751,91,86,2022-02-03T04:52:37Z,5130000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M21.00S,2022-02-03T04:50:40.3Z,4,REGULAR,substitution,in,[],1630556,,,1610612751,91,86,2022-02-03T04:52:37Z,5140000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M21.00S,2022-02-03T04:53:00.3Z,4,REGULAR,freethrow,1 of 1,[],1627741,,,1610612751,92,86,2022-02-03T04:53:00Z,5150000,,,0,,B. Hield technical Free Throw 1 of 1 (18 PTS),[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
533,PT10M07.00S,2022-02-03T04:53:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,6.652431011826544,46.568627450980394,1610612751,92,86,2022-02-03T04:53:29Z,5160000,17.0,10.0,1,left,MISS K. Edwards cutting Layup,[1630556],1610612751.0,BKN,cutting,,,Edwards,K. Edwards,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,
534,PT10M01.00S,2022-02-03T04:53:28.6Z,4,REGULAR,rebound,offensive,[],201933,,,1610612751,92,86,2022-02-03T04:53:29Z,5170000,,,0,,B. Griffin REBOUND (Off:3 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,533.0,4.0,1.0,3.0,,,,,,,,
535,PT10M01.00S,2022-02-03T04:53:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201933,5.590000152587891,50.0,1610612751,92,88,2022-02-03T04:53:28Z,5180000,0.0,0.0,1,left,B. Griffin tip Layup (9 PTS),[201933],1610612751.0,BKN,tip,,,Griffin,B. Griffin,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
537,PT09M42.00S,2022-02-03T04:53:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.85479632063075,45.34313725490196,1610612758,94,88,2022-02-03T05:06:13Z,5190000,-23.0,15.0,1,right,D. Jones Layup (5 PTS) (M. Harkless 2 AST),"[1627745, 203090]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,2.75,Made,5.0,M. Harkless,203090.0,2.0,,,,,,,,,,,,,,
