actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
273,PT03M27.00S,2022-01-02T23:54:49.9Z,2,REGULAR,3pt,Jump Shot,[],1628997,88.91261498028909,96.07843137254902,1610612748,48,45,2022-01-02T23:54:54Z,2730000,230.0,52.0,1,right,C. Martin 3PT  (7 PTS) (T. Herro 1 AST),"[1628997, 1629639]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.61,Made,,,,,,,,,,,,,7.0,T. Herro,1629639.0,1.0,,,
275,PT03M20.00S,2022-01-02T23:54:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,7.30946123521682,52.20588235294118,1610612758,50,45,2022-01-02T23:55:05Z,2750000,-11.0,16.0,1,left,M. Bagley III bank Jump Shot (2 PTS) (D. Fox 4 AST),"[1628963, 1628368]",1610612758.0,SAC,bank,,,Bagley III,M. Bagley III,,,,,1.96,Made,,,,,,,,,,,,,2.0,D. Fox,1628368.0,4.0,,,
277,PT03M20.00S,2022-01-02T23:55:04.4Z,2,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612758,50,45,2022-01-02T23:55:17Z,2770000,,,0,,T. Herro shooting personal FOUL (1 PF) (Bagley III 1 FT),"[1629639, 1628963]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,1627526.0,1.0,0.0,Bagley III,1628963.0,,,,,,,
279,PT03M20.00S,2022-01-02T23:55:10.9Z,2,REGULAR,substitution,out,[],1629657,,,1610612758,50,45,2022-01-02T23:55:13Z,2790000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M20.00S,2022-01-02T23:55:10.9Z,2,REGULAR,substitution,in,[],200768,,,1610612758,50,45,2022-01-02T23:55:13Z,2800000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M20.00S,2022-01-02T23:55:31.1Z,2,REGULAR,freethrow,1 of 1,[],1628963,,,1610612758,51,45,2022-01-02T23:55:31Z,2810000,,,0,,M. Bagley III Free Throw 1 of 1 (3 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,,,,,,,,,3.0,,,,,,
282,PT03M05.00S,2022-01-02T23:55:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628997,93.11760840998686,4.166666666666666,1610612748,51,45,2022-01-02T23:55:57Z,2820000,-229.0,12.0,1,right,MISS C. Martin fadeaway 3PT,[1628997],1610612748.0,MIA,fadeaway,,,Martin,C. Martin,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M00.00S,2022-01-02T23:55:53.3Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,51,45,2022-01-02T23:55:57Z,2830000,,,0,,D. Jones REBOUND (Off:0 Def:5),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,282.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
284,PT02M45.00S,2022-01-02T23:56:07.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,28.203022339027594,74.26470588235294,1610612758,51,45,2022-01-02T23:56:12Z,2840000,-121.0,213.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M42.00S,2022-01-02T23:56:10.7Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,51,45,2022-01-02T23:56:12Z,2850000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
286,PT02M38.00S,2022-01-02T23:56:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628997,92.46057818659659,47.05882352941176,1610612748,51,47,2022-01-02T23:56:19Z,2860000,-15.0,18.0,1,right,C. Martin running Layup (9 PTS),[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,2.36,Made,,,,,,,,,,,,,9.0,,,,,,
287,PT02M27.00S,2022-01-02T23:56:25.8Z,2,REGULAR,2pt,Jump Shot,[],1627745,22.552562417871222,39.705882352941174,1610612758,53,47,2022-01-02T23:56:33Z,2870000,51.0,159.0,1,left,D. Jones 16' fadeaway Jump Shot (10 PTS) (T. Haliburton 5 AST),"[1627745, 1630169]",1610612758.0,SAC,fadeaway,,,Jones,D. Jones,,,,,16.76,Made,,,,,,,,,,,,,10.0,T. Haliburton,1630169.0,5.0,,,
289,PT02M06.00S,2022-01-02T23:56:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,92.72339027595268,36.76470588235294,1610612748,53,47,2022-01-02T23:56:51Z,2890000,-66.0,16.0,1,right,MISS O. Yurtseven 6' Hook,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M03.00S,2022-01-02T23:56:49.9Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,53,47,2022-01-02T23:56:51Z,2900000,,,0,,D. Jones REBOUND (Off:0 Def:6),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,289.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
291,PT02M01.00S,2022-01-02T23:56:55.9Z,2,REGULAR,foul,offensive,[],1628963,,,1610612758,53,47,2022-01-02T23:59:20Z,2910000,,,0,,M. Bagley III charge offensive FOUL (1 PF),"[1628963, 202710]",1610612758.0,SAC,charge,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,202035.0,1.0,0.0,Butler,202710.0,,,,,,,
293,PT02M01.00S,2022-01-02T23:56:55.9Z,2,REGULAR,turnover,offensive foul,[],1628963,,,1610612758,53,47,2022-01-02T23:56:55Z,2930000,,,0,,M. Bagley III offensive foul TURNOVER (1 TO),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,1.0,,,202035.0,,,,,,,,,,,
294,PT01M46.00S,2022-01-02T23:57:23.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,70.25295663600527,25.98039215686275,1610612748,53,50,2022-01-02T23:57:30Z,2940000,-120.0,227.0,1,right,T. Herro 25' 3PT pullup (5 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,25.69,Made,,,,,,,,,,,,,5.0,,,,,,
295,PT01M35.00S,2022-01-02T23:57:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,6.1268068331143235,46.07843137254902,1610612758,55,50,2022-01-02T23:57:42Z,2950000,20.0,5.0,1,left,D. Jones running Layup (12 PTS) (T. Haliburton 6 AST),"[1627745, 1630169]",1610612758.0,SAC,running,,,Jones,D. Jones,,,,,2.03,Made,,,,,,,,,,,,,12.0,T. Haliburton,1630169.0,6.0,,,
297,PT01M35.00S,2022-01-02T23:57:40.1Z,2,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612758,55,50,2022-01-02T23:58:16Z,2970000,,,0,,C. Martin shooting personal FOUL (1 PF) (Jones 1 FT),"[1628997, 1627745]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,202035.0,1.0,0.0,Jones,1627745.0,,,,,,,
299,PT01M35.00S,2022-01-02T23:58:11.6Z,2,REGULAR,substitution,out,[],1630209,,,1610612758,55,50,2022-01-02T23:58:15Z,2990000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M35.00S,2022-01-02T23:58:11.6Z,2,REGULAR,substitution,in,[],1629735,,,1610612758,55,50,2022-01-02T23:58:15Z,3000000,,,0,,SUB in: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M35.00S,2022-01-02T23:58:23.9Z,2,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,55,50,2022-01-02T23:58:26Z,3010000,,,0,,MISS D. Jones Free Throw 1 of 1,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M32.00S,2022-01-02T23:58:26.9Z,2,REGULAR,rebound,defensive,[],1629735,,,1610612748,55,50,2022-01-02T23:58:26Z,3020000,,,0,,C. Silva REBOUND (Off:1 Def:2),[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
303,PT01M17.00S,2022-01-02T23:58:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.59198423127464,42.64705882352941,1610612748,55,52,2022-01-02T23:58:48Z,3030000,-37.0,17.0,1,right,T. Herro driving Layup (7 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,4.06,Made,,,,,,,,,,,,,7.0,,,,,,
304,PT01M02.00S,2022-01-02T23:58:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.87976346911958,40.19607843137255,1610612758,57,52,2022-01-02T23:59:05Z,3040000,49.0,78.0,1,left,D. Fox 9' pullup Jump Shot (6 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,9.21,Made,,,,,,,,,,,,,6.0,,,,,,
305,PT00M47.90S,2022-01-02T23:59:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,72.22404730617609,13.23529411764706,1610612748,57,55,2022-01-02T23:59:16Z,3050000,-184.0,209.0,1,right,T. Herro 27' 3PT pullup (10 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,27.8,Made,,,,,,,,,,,,,10.0,,,,,,
306,PT00M36.20S,2022-01-02T23:59:52.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612758,57,55,2022-01-03T00:00:15Z,3060000,,,0,,T. Herro loose ball personal FOUL (2 PF) (Fox 2 FT),"[1629639, 1628368]",1610612748.0,MIA,loose ball,,,Herro,T. Herro,,,,,,,,,,,,,,202035.0,2.0,0.0,Fox,1628368.0,,,,,,,
308,PT00M36.20S,2022-01-03T00:00:16.4Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,58,55,2022-01-03T00:00:16Z,3080000,,,0,,D. Fox Free Throw 1 of 2 (7 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,7.0,,,,,,
309,PT00M36.20S,2022-01-03T00:00:30.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,59,55,2022-01-03T00:00:30Z,3090000,,,0,,D. Fox Free Throw 2 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,8.0,,,,,,
310,PT00M29.20S,2022-01-03T00:00:42.4Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612748,59,55,2022-01-03T00:00:58Z,3100000,,,0,,D. Jones shooting personal FOUL (1 PF) (Lowry 2 FT),"[1627745, 200768]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,202035.0,1.0,0.0,Lowry,200768.0,,,,,,,
312,PT00M29.20S,2022-01-03T00:01:10.1Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,59,56,2022-01-03T00:01:10Z,3120000,,,0,,K. Lowry Free Throw 1 of 2 (11 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,,,11.0,,,,,,
313,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,out,[],1628368,,,1610612748,59,56,2022-01-03T00:01:29Z,3130000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,out,[],1628963,,,1610612748,59,56,2022-01-03T00:01:29Z,3140000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,out,[],1629735,,,1610612748,59,56,2022-01-03T00:01:29Z,3150000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,59,56,2022-01-03T00:01:29Z,3160000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612748,59,56,2022-01-03T00:01:29Z,3170000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M29.20S,2022-01-03T00:01:12.5Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,59,56,2022-01-03T00:01:29Z,3180000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M29.20S,2022-01-03T00:01:38.4Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,59,57,2022-01-03T00:01:38Z,3190000,,,0,,K. Lowry Free Throw 2 of 2 (12 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,,,12.0,,,,,,
320,PT00M08.40S,2022-01-03T00:02:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,6.652431011826544,57.35294117647059,1610612758,61,57,2022-01-03T00:02:06Z,3200000,-37.0,10.0,1,left,D. Jones Layup (14 PTS) (T. Haliburton 7 AST),"[1627745, 1630169]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,3.81,Made,,,,,,,,,,,,,14.0,T. Haliburton,1630169.0,7.0,,,
322,PT00M03.60S,2022-01-03T00:02:08.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,70.64717477003943,75.24509803921569,1610612748,61,57,2022-01-03T00:02:20Z,3220000,126.0,223.0,1,right,MISS T. Herro 25' running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M03.60S,2022-01-03T00:02:08.8Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,61,57,2022-01-03T00:02:20Z,3230000,,,0,,D. Jones REBOUND (Off:0 Def:7),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,322.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
324,PT00M00.50S,2022-01-03T00:02:16.7Z,2,REGULAR,3pt,Jump Shot,[],1627745,76.42904073587385,54.41176470588235,1610612758,61,57,2022-01-03T00:02:52Z,3240000,-22.0,666.0,1,left,MISS D. Jones 66' 3PT,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,66.63,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M00.10S,2022-01-03T00:02:17.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,61,57,2022-01-03T00:02:52Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-01-03T00:02:21.2Z,2,REGULAR,period,end,[],0,,,1610612758,61,57,2022-01-03T00:02:21Z,3260000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,61,57,2022-01-03T00:17:26Z,3270000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612758,61,57,2022-01-03T00:17:26Z,3280000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612758,61,57,2022-01-03T00:17:26Z,3290000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612758,61,57,2022-01-03T00:17:26Z,3300000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,61,57,2022-01-03T00:17:26Z,3310000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-03T00:16:55.7Z,3,REGULAR,substitution,in,['startperiod'],1630209,,,1610612758,61,57,2022-01-03T00:17:26Z,3320000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-03T00:17:30.4Z,3,REGULAR,period,start,[],0,,,1610612758,61,57,2022-01-03T00:17:30Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M48.00S,2022-01-03T00:17:40.8Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612758,61,57,2022-01-03T00:17:46Z,3340000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1628997]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,2.0,Martin,1628997.0,,,,,,,,,,,,
335,PT11M48.00S,2022-01-03T00:17:40.8Z,3,REGULAR,steal,,[],1628997,,,1610612748,61,57,2022-01-03T00:21:18Z,3350000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M27.00S,2022-01-03T00:18:05.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,9.937582128777924,53.92156862745098,1610612748,61,57,2022-01-03T00:18:36Z,3360000,-20.0,41.0,1,left,MISS C. Martin floating Shot - blocked,"[1628997, 203084]",1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,4.54,Missed,,,,,,,,,,,,,,,,,Barnes,203084.0,
337,PT11M27.00S,2022-01-03T00:18:05.2Z,3,REGULAR,block,,[],203084,,,1610612748,61,57,2022-01-03T00:18:10Z,3370000,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M27.00S,2022-01-03T00:18:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,61,57,2022-01-03T00:18:16Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,,,
339,PT11M23.00S,2022-01-03T00:18:36.1Z,3,REGULAR,jumpball,recovered,[],1630209,,,1610612748,61,57,2022-01-03T00:18:36Z,3390000,,,0,,Jump Ball C. Martin vs. H. Barnes: Tip to O. Yurtseven,"[1630209, 1628997, 203084]",1610612748.0,MIA,heldball,O. Yurtseven,1630209.0,Yurtseven,O. Yurtseven,Martin,1628997.0,Barnes,203084.0,,,,,,,,,,,,,,,,,,,,,
342,PT11M20.00S,2022-01-03T00:18:38.4Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630209,7.5722733245729295,29.166666666666668,1610612748,61,59,2022-01-03T00:18:45Z,3420000,104.0,19.0,1,left,O. Yurtseven 10' Jump Shot (12 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,10.59,Made,,,,,,,,,,,,,12.0,,,,,,
343,PT10M57.00S,2022-01-03T00:19:28.0Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,61,59,2022-01-03T00:19:31Z,3430000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1630209]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,2.0,Yurtseven,1630209.0,,,,,,,,,,,,
344,PT10M57.00S,2022-01-03T00:19:28.0Z,3,REGULAR,steal,,[],1630209,,,1610612748,61,59,2022-01-03T00:19:29Z,3440000,,,0,,O. Yurtseven STEAL (1 STL),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M52.00S,2022-01-03T00:19:33.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,28.465834428383708,73.77450980392157,1610612748,61,62,2022-01-03T00:19:39Z,3450000,-119.0,215.0,1,left,T. Herro 24' 3PT  (13 PTS) (K. Lowry 6 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,24.58,Made,,,,,,,,,,,,,13.0,K. Lowry,200768.0,6.0,,,
347,PT10M50.00S,2022-01-03T00:19:43.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,61,62,2022-01-03T00:19:43Z,3470000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M28.00S,2022-01-03T00:22:51.9Z,3,REGULAR,3pt,Jump Shot,[],1628963,92.19776609724047,96.07843137254902,1610612758,64,62,2022-01-03T00:22:56Z,3480000,230.0,21.0,1,right,M. Bagley III 3PT  (6 PTS) (T. Haliburton 8 AST),"[1628963, 1630169]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,23.13,Made,,,,,,,,,,,,,6.0,T. Haliburton,1630169.0,8.0,,,
350,PT10M05.00S,2022-01-03T00:23:15.9Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,64,62,2022-01-03T00:23:20Z,3500000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1628368]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,,
351,PT10M05.00S,2022-01-03T00:23:15.9Z,3,REGULAR,steal,,[],1628368,,,1610612758,64,62,2022-01-03T00:25:04Z,3510000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M00.00S,2022-01-03T00:23:22.5Z,3,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612758,64,62,2022-01-03T00:23:31Z,3520000,,,0,,T. Herro shooting personal FOUL (3 PF) (Fox 2 FT),"[1629639, 1628368]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,,,,,,,,,,202041.0,3.0,0.0,Fox,1628368.0,,,,,,,
354,PT10M00.00S,2022-01-03T00:23:49.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628368,,,1610612758,65,62,2022-01-03T00:23:49Z,3540000,,,0,,D. Fox Free Throw 1 of 2 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,9.0,,,,,,
355,PT10M00.00S,2022-01-03T00:24:03.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628368,,,1610612758,66,62,2022-01-03T00:24:03Z,3550000,,,0,,D. Fox Free Throw 2 of 2 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,10.0,,,,,,
356,PT09M46.00S,2022-01-03T00:24:21.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.35676741130092,37.254901960784316,1610612748,66,62,2022-01-03T00:24:25Z,3560000,64.0,242.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M44.00S,2022-01-03T00:24:22.9Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,66,62,2022-01-03T00:24:22Z,3570000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,356.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
358,PT09M42.00S,2022-01-03T00:24:25.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,7.440867279894875,64.4607843137255,1610612748,66,64,2022-01-03T00:24:29Z,3580000,-72.0,17.0,1,left,O. Yurtseven 7' Hook (14 PTS) (C. Martin 1 AST),"[1630209, 1628997]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,7.44,Made,,,,,,,,,,,,,14.0,C. Martin,1628997.0,1.0,,,
360,PT09M24.00S,2022-01-03T00:24:44.4Z,3,REGULAR,foul,offensive,[],203084,,,1610612758,66,64,2022-01-03T00:24:58Z,3600000,,,0,,H. Barnes offensive FOUL (1 PF),"[203084, 1628997]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,202041.0,1.0,0.0,Martin,1628997.0,,,,,,,
362,PT09M24.00S,2022-01-03T00:24:44.4Z,3,REGULAR,turnover,offensive foul,[],203084,,,1610612758,66,64,2022-01-03T00:24:44Z,3620000,,,0,,H. Barnes offensive foul TURNOVER (2 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,2.0,,,202041.0,,,,,,,,,,,
363,PT09M05.00S,2022-01-03T00:25:16.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,12.171484888304862,53.431372549019606,1610612748,66,64,2022-01-03T00:25:23Z,3630000,-17.0,62.0,1,left,MISS J. Butler 6' floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,6.42,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M04.00S,2022-01-03T00:25:17.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,66,64,2022-01-03T00:25:23Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,
365,PT09M04.00S,2022-01-03T00:25:23.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,66,64,2022-01-03T00:25:23Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
