actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
457,PT01M28.00S,2022-03-10T04:48:40.3Z,3,REGULAR,substitution,out,[],203084,,,1610612758,75,80,2022-03-10T04:48:52Z,4510000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M28.00S,2022-03-10T04:48:40.3Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,75,80,2022-03-10T04:48:52Z,4520000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M28.00S,2022-03-10T04:48:40.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,75,80,2022-03-10T04:48:52Z,4530000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M17.00S,2022-03-10T04:49:06.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,92.59198423127464,42.64705882352941,1610612758,77,80,2022-03-10T04:49:27Z,4540000,-37.0,17.0,1,right,D. Mitchell Layup (5 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,4.06,Made,5.0,,,,,,,,,,,,,,,,,,
463,PT01M07.00S,2022-03-10T04:49:21.0Z,3,REGULAR,foul,offensive,[],202326,,,1610612743,77,80,2022-03-10T04:49:30Z,4550000,,,0,,D. Cousins offensive FOUL (4 PF),"[202326, 203200]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,202058.0,,,,,4.0,0.0,Holiday,203200.0,,,,,
465,PT01M07.00S,2022-03-10T04:49:21.0Z,3,REGULAR,turnover,offensive foul,[],202326,,,1610612743,77,80,2022-03-10T04:49:21Z,4570000,,,0,,D. Cousins offensive foul TURNOVER (4 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,202058.0,4.0,,,,,,,,,,,,
466,PT00M51.20S,2022-03-10T04:49:52.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,71.17279894875165,77.20588235294117,1610612758,77,80,2022-03-10T04:50:03Z,4580000,136.0,218.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M47.60S,2022-03-10T04:49:55.7Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,77,80,2022-03-10T04:50:03Z,4590000,,,0,,D. Cousins REBOUND (Off:0 Def:5),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,466.0,5.0,5.0,0.0,,,,,,,,,,,,,,
468,PT00M41.10S,2022-03-10T04:50:02.4Z,3,REGULAR,3pt,Jump Shot,[],1627854,31.61957950065703,36.51960784313725,1610612743,77,80,2022-03-10T04:50:09Z,4600000,67.0,245.0,1,left,MISS B. Forbes 25' 3PT - blocked,"[1627854, 203200]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.38,Missed,,,,,,,,,,,,,,,Holiday,203200.0,,,
469,PT00M41.10S,2022-03-10T04:50:02.4Z,3,REGULAR,block,,[],203200,,,1610612743,77,80,2022-03-10T04:50:05Z,4610000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M36.80S,2022-03-10T04:50:06.7Z,3,REGULAR,rebound,offensive,[],1627854,,,1610612743,77,80,2022-03-10T04:50:09Z,4620000,,,0,,B. Forbes REBOUND (Off:1 Def:0),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,468.0,1.0,0.0,1.0,,,,,,,,,,,,,,
471,PT00M30.30S,2022-03-10T04:50:13.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,20.05584756898817,70.09803921568627,1610612743,77,80,2022-03-10T04:50:20Z,4630000,-100.0,136.0,1,left,MISS B. Forbes 16' Jump Shot - blocked,"[1627854, 203200]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,16.91,Missed,,,,,,,,,,,,,,,Holiday,203200.0,,,
472,PT00M30.30S,2022-03-10T04:50:13.2Z,3,REGULAR,block,,[],203200,,,1610612743,77,80,2022-03-10T04:50:16Z,4640000,,,0,,J. Holiday BLOCK (2 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M26.50S,2022-03-10T04:50:17.0Z,3,REGULAR,rebound,offensive,[],1630267,,,1610612743,77,80,2022-03-10T04:50:20Z,4650000,,,0,,F. Campazzo REBOUND (Off:2 Def:0),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,471.0,2.0,0.0,2.0,,,,,,,,,,,,,,
474,PT00M25.80S,2022-03-10T04:50:17.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630267,32.14520367936925,54.41176470588235,1610612743,77,80,2022-03-10T04:50:23Z,4660000,-22.0,250.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
475,PT00M23.70S,2022-03-10T04:50:19.8Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,77,80,2022-03-10T04:50:19Z,4670000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,474.0,5.0,4.0,1.0,,,,,,,,,,,,,,
476,PT00M09.80S,2022-03-10T04:50:37.4Z,3,REGULAR,foul,offensive,[],1627745,,,1610612758,77,80,2022-03-10T04:50:45Z,4680000,,,0,,D. Jones offensive FOUL (3 PF),"[1627745, 1630267]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,202058.0,,,,,3.0,0.0,Campazzo,1630267.0,,,,,
478,PT00M09.80S,2022-03-10T04:50:37.4Z,3,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,77,80,2022-03-10T04:50:37Z,4700000,,,0,,D. Jones offensive foul TURNOVER (2 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,202058.0,2.0,,,,,,,,,,,,
479,PT00M00.00S,2022-03-10T04:51:00.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202326,31.750985545335087,29.166666666666668,1610612743,77,80,2022-03-10T04:51:09Z,4710000,104.0,246.0,1,left,MISS D. Cousins 26' 3PT - blocked,"[202326, 1628978]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,26.72,Missed,,,,,,,,,,,,,,,DiVincenzo,1628978.0,,,
480,PT00M00.00S,2022-03-10T04:51:00.6Z,3,REGULAR,block,,[],1628978,,,1610612743,77,80,2022-03-10T04:51:09Z,4720000,,,0,,D. DiVincenzo BLOCK (1 BLK),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M00.00S,2022-03-10T04:51:00.6Z,3,REGULAR,rebound,offensive,[],1630267,,,1610612743,77,80,2022-03-10T04:51:09Z,4730000,,,0,,F. Campazzo REBOUND (Off:3 Def:0),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,479.0,3.0,0.0,3.0,,,,,,,,,,,,,,
482,PT00M00.00S,2022-03-10T04:51:27.9Z,3,REGULAR,period,end,[],0,,,1610612743,77,80,2022-03-10T04:51:27Z,4740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-03-10T04:53:57.3Z,4,REGULAR,period,start,[],0,,,1610612743,77,80,2022-03-10T04:53:57Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M48.00S,2022-03-10T04:54:14.9Z,4,REGULAR,foul,offensive,[],202326,,,1610612743,77,80,2022-03-10T04:54:26Z,4760000,,,0,,D. Cousins offensive FOUL (5 PF),"[202326, 1630558]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,201638.0,,,,,5.0,0.0,Mitchell,1630558.0,,,,,
486,PT11M48.00S,2022-03-10T04:54:14.9Z,4,REGULAR,turnover,offensive foul,[],202326,,,1610612743,77,80,2022-03-10T04:54:14Z,4780000,,,0,,D. Cousins offensive foul TURNOVER (5 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,201638.0,5.0,,,,,,,,,,,,
487,PT11M26.00S,2022-03-10T04:54:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,66.96780551905388,36.76470588235294,1610612758,77,80,2022-03-10T04:54:52Z,4790000,-66.0,258.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
488,PT11M20.00S,2022-03-10T04:54:49.4Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,77,80,2022-03-10T04:54:52Z,4800000,,,0,,D. Cousins REBOUND (Off:0 Def:6),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,487.0,6.0,6.0,0.0,,,,,,,,,,,,,,
489,PT11M14.00S,2022-03-10T04:54:55.3Z,4,REGULAR,3pt,Jump Shot,[],1627854,9.806176084099869,3.6764705882352944,1610612743,77,83,2022-03-10T04:55:01Z,4810000,232.0,40.0,1,left,B. Forbes 3PT  (11 PTS) (F. Campazzo 5 AST),"[1627854, 1630267]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,23.5,Made,11.0,,,,,,,F. Campazzo,1630267.0,5.0,,,,,,,,,
491,PT11M05.00S,2022-03-10T04:55:04.4Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,77,83,2022-03-10T04:55:09Z,4830000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1630192]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,1.0,,,,,,,,,,Nnaji,1630192.0,
492,PT11M05.00S,2022-03-10T04:55:04.4Z,4,REGULAR,steal,,[],1630192,,,1610612743,77,83,2022-03-10T04:55:06Z,4840000,,,0,,Z. Nnaji STEAL (3 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M00.00S,2022-03-10T04:55:09.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,6.389618922470433,48.77450980392157,1610612743,77,85,2022-03-10T04:55:17Z,4850000,6.0,8.0,1,left,J. Green running DUNK (4 PTS) (F. Campazzo 6 AST),"[203210, 1630267]",1610612743.0,DEN,running,,,Green,J. Green,,,,,0.97,Made,4.0,,,,,,,F. Campazzo,1630267.0,6.0,,,,,,,,,
495,PT10M43.00S,2022-03-10T04:55:25.5Z,4,REGULAR,3pt,Jump Shot,[],1628978,68.9388961892247,66.42156862745098,1610612758,77,85,2022-03-10T04:55:33Z,4870000,82.0,239.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
496,PT10M40.00S,2022-03-10T04:55:28.5Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,77,85,2022-03-10T04:55:33Z,4880000,,,0,,J. Green REBOUND (Off:0 Def:6),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,495.0,6.0,6.0,0.0,,,,,,,,,,,,,,
497,PT10M37.00S,2022-03-10T04:55:35.5Z,4,REGULAR,foul,personal,[],1629002,,,1610612743,77,85,2022-03-10T04:55:53Z,4890000,,,0,,C. Metu personal FOUL (2 PF),"[1629002, 202326]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,1628172.0,,,,,2.0,1.0,Cousins,202326.0,,,,,
499,PT10M24.00S,2022-03-10T04:56:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630267,28.597240473061763,22.794117647058822,1610612743,77,85,2022-03-10T04:56:17Z,4910000,136.0,216.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
500,PT10M21.00S,2022-03-10T04:56:09.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,77,85,2022-03-10T04:56:17Z,4920000,,,0,,C. Metu REBOUND (Off:0 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,499.0,7.0,7.0,0.0,,,,,,,,,,,,,,
501,PT10M13.00S,2022-03-10T04:56:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629002,76.95466491458606,89.2156862745098,1610612758,80,85,2022-03-10T04:56:24Z,4930000,196.0,164.0,1,right,C. Metu 25' 3PT  (9 PTS) (D. Mitchell 3 AST),"[1629002, 1630558]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.57,Made,9.0,,,,,,,D. Mitchell,1630558.0,3.0,,,,,,,,,
503,PT09M55.00S,2022-03-10T04:56:39.2Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612743,80,85,2022-03-10T04:56:51Z,4950000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Green 2 FT),"[1628978, 203210]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Green,203210.0,,,,,
505,PT09M55.00S,2022-03-10T04:57:00.8Z,4,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,80,86,2022-03-10T04:57:00Z,4970000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
506,PT09M55.00S,2022-03-10T04:57:13.0Z,4,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,80,87,2022-03-10T04:57:13Z,4980000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
507,PT09M40.00S,2022-03-10T04:57:30.0Z,4,REGULAR,3pt,Jump Shot,[],1630558,69.20170827858082,29.901960784313726,1610612758,80,87,2022-03-10T05:02:46Z,4990000,-100.0,237.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
508,PT09M37.00S,2022-03-10T04:57:33.0Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,80,87,2022-03-10T05:03:20Z,5000000,,,0,,D. Jones REBOUND (Off:2 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,507.0,6.0,4.0,2.0,,,,,,,,,,,,,,
509,PT09M35.00S,2022-03-10T04:57:35.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,93.51182654402102,3.431372549019608,1610612758,80,87,2022-03-10T04:57:41Z,5010000,-233.0,8.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
510,PT09M31.00S,2022-03-10T04:57:39.3Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,80,87,2022-03-10T04:57:39Z,5020000,,,0,,J. Green REBOUND (Off:0 Def:7),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,509.0,7.0,7.0,0.0,,,,,,,,,,,,,,
511,PT09M11.00S,2022-03-10T04:57:59.8Z,4,REGULAR,turnover,lost ball,[],202326,,,1610612743,80,87,2022-03-10T04:58:07Z,5030000,,,0,,D. Cousins lost ball TURNOVER (6 TO),"[202326, 203200]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,6.0,,,,,,,,,,Holiday,203200.0,
512,PT09M11.00S,2022-03-10T04:57:59.8Z,4,REGULAR,steal,,[],203200,,,1610612758,80,87,2022-03-10T05:05:43Z,5040000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M09.00S,2022-03-10T04:58:04.9Z,4,REGULAR,foul,personal,[],1630267,,,1610612758,80,87,2022-03-10T04:58:13Z,5050000,,,0,,F. Campazzo personal FOUL (2 PF),"[1630267, 1628978]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,201638.0,,,,,2.0,0.0,DiVincenzo,1628978.0,,,,,
515,PT09M09.00S,2022-03-10T04:58:15.7Z,4,REGULAR,substitution,out,[],1628978,,,1610612758,80,87,2022-03-10T04:58:22Z,5070000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M09.00S,2022-03-10T04:58:15.7Z,4,REGULAR,substitution,in,[],203084,,,1610612758,80,87,2022-03-10T04:58:22Z,5080000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M55.00S,2022-03-10T04:58:43.4Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612758,80,87,2022-03-10T04:58:48Z,5090000,,,0,,C. Metu bad pass TURNOVER (3 TO),"[1629002, 1630192]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,3.0,,,,,,,,,,Nnaji,1630192.0,
518,PT08M55.00S,2022-03-10T04:58:43.4Z,4,REGULAR,steal,,[],1630192,,,1610612743,80,87,2022-03-10T04:58:45Z,5100000,,,0,,Z. Nnaji STEAL (4 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M51.00S,2022-03-10T04:58:46.7Z,4,REGULAR,turnover,bad pass,[],1630192,,,1610612743,80,87,2022-03-10T04:58:56Z,5110000,,,0,,Z. Nnaji bad pass TURNOVER (1 TO),"[1630192, 1630558]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,1.0,,,,,,,,,,Mitchell,1630558.0,
520,PT08M51.00S,2022-03-10T04:58:46.7Z,4,REGULAR,steal,,[],1630558,,,1610612758,80,87,2022-03-10T05:01:28Z,5120000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M44.00S,2022-03-10T04:58:54.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203084,68.67608409986859,30.14705882352941,1610612758,80,87,2022-03-10T04:59:00Z,5130000,-99.0,242.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M40.00S,2022-03-10T04:58:57.6Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,80,87,2022-03-10T04:58:57Z,5140000,,,0,,F. Campazzo REBOUND (Off:3 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,521.0,4.0,1.0,3.0,,,,,,,,,,,,,,
523,PT08M31.00S,2022-03-10T04:59:06.8Z,4,REGULAR,3pt,Jump Shot,[],1627854,31.61957950065703,36.029411764705884,1610612743,80,87,2022-03-10T04:59:12Z,5150000,70.0,245.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
524,PT08M28.00S,2022-03-10T04:59:09.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,80,87,2022-03-10T04:59:12Z,5160000,,,0,,C. Metu REBOUND (Off:0 Def:8),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,523.0,8.0,8.0,0.0,,,,,,,,,,,,,,
525,PT08M19.00S,2022-03-10T04:59:25.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,80,87,2022-03-10T04:59:25Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M19.00S,2022-03-10T04:59:27.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,80,87,2022-03-10T04:59:43Z,5180000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M19.00S,2022-03-10T04:59:27.6Z,4,REGULAR,substitution,out,[],203200,,,1610612758,80,87,2022-03-10T04:59:43Z,5190000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M19.00S,2022-03-10T04:59:27.6Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,80,87,2022-03-10T04:59:43Z,5200000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M19.00S,2022-03-10T04:59:27.6Z,4,REGULAR,substitution,in,[],1626168,,,1610612758,80,87,2022-03-10T04:59:43Z,5210000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M11.00S,2022-03-10T05:00:01.4Z,4,REGULAR,3pt,Jump Shot,[],203084,92.59198423127464,2.941176470588235,1610612758,83,87,2022-03-10T05:00:07Z,5220000,-235.0,17.0,1,right,H. Barnes 3PT  (14 PTS) (D. Fox 8 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.59,Made,14.0,,,,,,,D. Fox,1628368.0,8.0,,,,,,,,,
532,PT07M55.00S,2022-03-10T05:00:16.2Z,4,REGULAR,turnover,bad pass,[],1630267,,,1610612743,83,87,2022-03-10T05:00:20Z,5240000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1630558]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,1.0,,,,,,,,,,Mitchell,1630558.0,
533,PT07M55.00S,2022-03-10T05:00:16.2Z,4,REGULAR,steal,,[],1630558,,,1610612758,83,87,2022-03-10T05:00:18Z,5250000,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M47.00S,2022-03-10T05:00:24.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,67.7562417871222,39.705882352941174,1610612758,86,87,2022-03-10T05:00:30Z,5260000,-51.0,251.0,1,right,D. Fox 25' 3PT  (25 PTS) (D. Mitchell 4 AST),"[1628368, 1630558]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.58,Made,25.0,,,,,,,D. Mitchell,1630558.0,4.0,,,,,,,,,
536,PT07M47.00S,2022-03-10T05:00:34.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,86,87,2022-03-10T05:00:34Z,5280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,out,[],203210,,,1610612743,86,87,2022-03-10T05:03:22Z,5290000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,out,[],202326,,,1610612743,86,87,2022-03-10T05:03:22Z,5300000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,out,[],1627854,,,1610612743,86,87,2022-03-10T05:03:22Z,5310000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,86,87,2022-03-10T05:03:22Z,5320000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,86,87,2022-03-10T05:03:22Z,5330000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,in,[],203085,,,1610612743,86,87,2022-03-10T05:03:22Z,5340000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,in,[],203999,,,1610612743,86,87,2022-03-10T05:03:22Z,5350000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M47.00S,2022-03-10T05:02:19.1Z,4,REGULAR,substitution,in,[],203932,,,1610612743,86,87,2022-03-10T05:03:22Z,5360000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M33.00S,2022-03-10T05:03:44.4Z,4,REGULAR,3pt,Jump Shot,[],203085,14.273981603153747,95.34313725490196,1610612743,86,87,2022-03-10T05:03:49Z,5370000,-227.0,82.0,1,left,MISS A. Rivers 24' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M30.00S,2022-03-10T05:03:47.4Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,86,87,2022-03-10T05:03:49Z,5380000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,545.0,4.0,4.0,0.0,,,,,,,,,,,,,,
547,PT07M24.00S,2022-03-10T05:03:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.04402102496715,50.73529411764706,1610612758,86,87,2022-03-10T05:04:01Z,5390000,4.0,50.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 203999]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,5.06,Missed,,,,,,,,,,,,,,,Jokic,203999.0,,,
