actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
367,PT10M52.00S,2022-02-10T04:25:32.4Z,3,REGULAR,3pt,Jump Shot,[],203200,72.48685939553219,79.65686274509804,1610612758,71,67,2022-02-10T04:25:36Z,3660000,148.0,206.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M49.00S,2022-02-10T04:25:34.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,71,67,2022-02-10T04:25:34Z,3670000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,367.0,7.0,7.0,0.0,,,
369,PT10M40.00S,2022-02-10T04:25:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.258212877792378,53.18627450980392,1610612750,71,67,2022-02-10T04:25:56Z,3680000,-16.0,6.0,1,left,MISS K. Towns Layup - blocked,"[1626157, 203200]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.71,Missed,,,,,,,,,,,,,,,,,Holiday,203200.0,
370,PT10M40.00S,2022-02-10T04:25:47.6Z,3,REGULAR,block,,[],203200,,,1610612750,71,67,2022-02-10T04:26:33Z,3690000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M40.00S,2022-02-10T04:25:47.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,71,67,2022-02-10T04:25:56Z,3700000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,369.0,,,,,,
372,PT10M40.00S,2022-02-10T04:25:54.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,71,67,2022-02-10T04:25:54Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M35.00S,2022-02-10T04:26:01.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.46714848883047,36.029411764705884,1610612758,73,67,2022-02-10T04:26:05Z,3720000,-70.0,65.0,1,right,D. Fox 9' floating Jump Shot (17 PTS),[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,9.57,Made,17.0,,,,,,,,,,,,,,,,,,
374,PT10M15.00S,2022-02-10T04:26:21.1Z,3,REGULAR,3pt,Jump Shot,[],1626156,31.225361366622867,63.23529411764706,1610612750,73,70,2022-02-10T04:26:25Z,3730000,-66.0,241.0,1,left,D. Russell 24' 3PT  (20 PTS) (K. Towns 6 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,24.99,Made,20.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,,
376,PT10M04.00S,2022-02-10T04:26:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.59198423127464,53.431372549019606,1610612758,73,70,2022-02-10T04:26:38Z,3750000,17.0,17.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
377,PT10M02.00S,2022-02-10T04:26:33.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,73,70,2022-02-10T04:26:38Z,3760000,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,376.0,1.0,1.0,0.0,,,
378,PT09M59.00S,2022-02-10T04:26:37.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,28.991458607095925,72.30392156862744,1610612750,73,70,2022-02-10T04:28:36Z,3770000,-112.0,220.0,1,left,MISS D. Russell 24' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
379,PT09M55.00S,2022-02-10T04:26:41.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,73,70,2022-02-10T04:26:44Z,3780000,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,378.0,7.0,4.0,3.0,,,
380,PT09M53.00S,2022-02-10T04:26:46.3Z,3,REGULAR,violation,kicked ball,[],1626156,,,1610612758,73,70,2022-02-10T04:26:50Z,3790000,,,0,,D. Russell kicked ball VIOLATION,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,204059.0,,,,,,,,,,,
381,PT09M40.00S,2022-02-10T04:27:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,46.07843137254902,1610612758,75,70,2022-02-10T04:27:15Z,3800000,-20.0,8.0,1,right,D. Sabonis Layup (12 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,2.14,Made,12.0,,,,,,,,,,,,,,,,,,
382,PT09M20.00S,2022-02-10T04:27:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,23.078186596583443,11.76470588235294,1610612750,75,70,2022-02-10T04:27:50Z,3810000,191.0,164.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
383,PT09M17.00S,2022-02-10T04:27:35.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,75,70,2022-02-10T04:27:50Z,3820000,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,382.0,8.0,5.0,3.0,,,
384,PT09M05.00S,2022-02-10T04:27:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.24901445466492,52.20588235294118,1610612758,77,70,2022-02-10T04:27:55Z,3830000,11.0,11.0,1,right,H. Barnes driving reverse Layup (20 PTS) (C. Metu 2 AST),"[203084, 1629002]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,1.56,Made,20.0,C. Metu,1629002.0,2.0,,,,,,,,,,,,,,,
386,PT08M53.00S,2022-02-10T04:27:59.6Z,3,REGULAR,2pt,Jump Shot,[],1626156,22.815374507227332,55.63725490196079,1610612750,77,72,2022-02-10T04:28:03Z,3850000,-28.0,162.0,1,left,D. Russell 16' pullup Jump Shot (22 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,16.44,Made,22.0,,,,,,,,,,,,,,,,,,
387,PT08M43.00S,2022-02-10T04:28:12.8Z,3,REGULAR,foul,personal,[],1626156,,,1610612758,77,72,2022-02-10T04:28:26Z,3860000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1627734]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,202037.0,2.0,0.0,Sabonis,1627734.0,,,,,,,
389,PT08M31.00S,2022-02-10T04:28:43.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.9862023653088,43.38235294117647,1610612758,79,72,2022-02-10T04:28:49Z,3880000,-33.0,13.0,1,right,D. Sabonis Hook (14 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.57,Made,14.0,,,,,,,,,,,,,,,,,,
390,PT08M31.00S,2022-02-10T04:28:49.0Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612758,79,72,2022-02-10T04:29:02Z,3890000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1630183, 1627734]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,204059.0,3.0,0.0,Sabonis,1627734.0,,,,,,,
392,PT08M31.00S,2022-02-10T04:29:15.0Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,79,72,2022-02-10T04:29:17Z,3910000,,,0,,MISS D. Sabonis Free Throw 1 of 1,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT08M28.00S,2022-02-10T04:29:18.0Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,79,72,2022-02-10T04:29:17Z,3920000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,392.0,4.0,4.0,0.0,,,
394,PT08M06.00S,2022-02-10T04:29:38.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,28.597240473061763,75.24509803921569,1610612750,79,72,2022-02-10T04:29:45Z,3930000,-126.0,216.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
395,PT08M02.00S,2022-02-10T04:29:42.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,79,72,2022-02-10T04:29:42Z,3940000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,394.0,2.0,1.0,1.0,,,
396,PT08M00.00S,2022-02-10T04:29:44.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,27.151773981603156,16.42156862745098,1610612750,79,75,2022-02-10T04:29:48Z,3950000,168.0,203.0,1,left,J. McDaniels 26' 3PT  (8 PTS) (K. Towns 7 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.32,Made,8.0,K. Towns,1626157.0,7.0,,,,,,,,,,,,,,,
398,PT07M49.00S,2022-02-10T04:29:59.3Z,3,REGULAR,foul,offensive,[],1627734,,,1610612758,79,75,2022-02-10T04:30:10Z,3970000,,,0,,D. Sabonis offensive FOUL (3 PF),"[1627734, 1629020]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,204059.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,,
400,PT07M49.00S,2022-02-10T04:29:59.3Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,79,75,2022-02-10T04:29:59Z,3990000,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,4.0,,,204059.0,,,,,,,,,,,
401,PT07M40.00S,2022-02-10T04:30:21.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,11.777266754270697,40.931372549019606,1610612750,79,77,2022-02-10T04:30:27Z,4000000,45.0,58.0,1,left,D. Russell 7' floating Jump Shot (24 PTS),[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,7.38,Made,24.0,,,,,,,,,,,,,,,,,,
402,PT07M30.00S,2022-02-10T04:30:39.3Z,3,REGULAR,violation,kicked ball,[],1629020,,,1610612758,79,77,2022-02-10T04:30:59Z,4010000,,,0,,J. Vanderbilt kicked ball VIOLATION,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,202037.0,,,,,,,,,,,
403,PT07M30.00S,2022-02-10T04:30:49.5Z,3,REGULAR,foul,technical,['1freethrow'],1629020,,,1610612758,79,77,2022-02-10T04:36:11Z,4020000,,,0,,J. Vanderbilt technical FOUL (1 Tech),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,204059.0,0.0,1.0,,,,,,,,,
404,PT07M30.00S,2022-02-10T04:31:01.2Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,80,77,2022-02-10T04:31:01Z,4030000,,,0,,H. Barnes technical Free Throw 1 of 1 (21 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
405,PT07M20.00S,2022-02-10T04:31:24.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,91.5407358738502,43.38235294117647,1610612758,80,77,2022-02-10T04:31:29Z,4040000,-33.0,27.0,1,right,MISS D. Sabonis pullup bank Shot,[1627734],1610612758.0,SAC,pullup bank,,,Sabonis,D. Sabonis,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,,
406,PT07M19.00S,2022-02-10T04:31:25.2Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,80,77,2022-02-10T04:31:29Z,4050000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,405.0,8.0,8.0,0.0,,,
407,PT07M16.00S,2022-02-10T04:31:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,33.065045992115635,52.94117647058824,1610612750,80,80,2022-02-10T04:32:24Z,4060000,-15.0,258.0,1,left,D. Russell 25' 3PT running pullup (27 PTS) (J. Vanderbilt 2 AST),"[1626156, 1629020]",1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,25.87,Made,27.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,,,
409,PT07M13.00S,2022-02-10T04:31:39.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,80,80,2022-02-10T04:31:39Z,4080000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M13.00S,2022-02-10T04:33:25.0Z,3,REGULAR,substitution,out,[],203200,,,1610612758,80,80,2022-02-10T04:34:24Z,4090000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M13.00S,2022-02-10T04:33:25.0Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,80,80,2022-02-10T04:34:24Z,4100000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M13.00S,2022-02-10T04:33:25.0Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,80,80,2022-02-10T04:34:24Z,4110000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M13.00S,2022-02-10T04:33:25.0Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,80,80,2022-02-10T04:34:24Z,4120000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M56.00S,2022-02-10T04:34:46.4Z,3,REGULAR,3pt,Jump Shot,[],1628368,92.85479632063075,3.6764705882352944,1610612758,80,80,2022-02-10T04:34:52Z,4130000,-232.0,15.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
415,PT06M52.00S,2022-02-10T04:34:50.4Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,80,80,2022-02-10T04:34:52Z,4140000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,414.0,2.0,1.0,1.0,,,
416,PT06M48.00S,2022-02-10T04:34:53.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,30.305519053876477,68.87254901960785,1610612750,80,80,2022-02-10T04:35:32Z,4150000,-94.0,232.0,1,left,MISS D. Russell 25' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
417,PT06M48.00S,2022-02-10T04:34:53.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,80,2022-02-10T04:35:00Z,4160000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,416.0,,,,,,
418,PT06M48.00S,2022-02-10T04:34:59.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,80,80,2022-02-10T04:34:59Z,4170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M34.00S,2022-02-10T04:35:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,84.57621550591328,54.41176470588235,1610612758,80,80,2022-02-10T04:35:19Z,4180000,22.0,92.0,1,right,MISS D. Mitchell 9' pullup Shot - blocked,"[1630558, 1626156]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,9.51,Missed,,,,,,,,,,,,,,,,,Russell,1626156.0,
420,PT06M34.00S,2022-02-10T04:35:14.8Z,3,REGULAR,block,,[],1626156,,,1610612758,80,80,2022-02-10T04:35:18Z,4190000,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M30.00S,2022-02-10T04:35:18.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,80,80,2022-02-10T04:35:19Z,4200000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,419.0,3.0,2.0,1.0,,,
422,PT06M18.00S,2022-02-10T04:35:31.2Z,3,REGULAR,3pt,Jump Shot,[],1630183,8.09789750328515,3.6764705882352944,1610612750,80,83,2022-02-10T04:35:35Z,4210000,232.0,24.0,1,left,J. McDaniels 3PT  (11 PTS) (D. Russell 8 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.28,Made,11.0,D. Russell,1626156.0,8.0,,,,,,,,,,,,,,,
424,PT06M01.00S,2022-02-10T04:35:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,80,83,2022-02-10T04:36:10Z,4230000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Metu 2 FT),"[1630183, 1629002]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,202037.0,4.0,0.0,Metu,1629002.0,,,,,,,
426,PT06M01.00S,2022-02-10T04:36:17.2Z,3,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,80,83,2022-02-10T04:36:17Z,4250000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
427,PT06M01.00S,2022-02-10T04:36:17.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,80,83,2022-02-10T04:36:17Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,426.0,,,,,,
428,PT06M01.00S,2022-02-10T04:36:33.4Z,3,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,81,83,2022-02-10T04:36:33Z,4270000,,,0,,C. Metu Free Throw 2 of 2 (11 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
429,PT05M45.00S,2022-02-10T04:36:56.7Z,3,REGULAR,foul,offensive,[],1626156,,,1610612750,81,83,2022-02-10T04:37:23Z,4280000,,,0,,D. Russell offensive FOUL (3 PF),"[1626156, 203084]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,204059.0,3.0,0.0,Barnes,203084.0,,,,,,,
431,PT05M45.00S,2022-02-10T04:36:56.7Z,3,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,81,83,2022-02-10T04:36:56Z,4300000,,,0,,D. Russell offensive foul TURNOVER (3 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,3.0,,,204059.0,,,,,,,,,,,
432,PT05M45.00S,2022-02-10T04:37:07.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,81,83,2022-02-10T04:37:17Z,4310000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M45.00S,2022-02-10T04:37:07.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612758,81,83,2022-02-10T04:37:17Z,4320000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M45.00S,2022-02-10T04:37:07.8Z,3,REGULAR,substitution,in,[],203087,,,1610612758,81,83,2022-02-10T04:37:17Z,4330000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M45.00S,2022-02-10T04:37:07.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612758,81,83,2022-02-10T04:37:17Z,4340000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M29.00S,2022-02-10T04:37:26.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629002,91.40932982917214,49.50980392156863,1610612758,83,83,2022-02-10T04:37:30Z,4350000,-2.0,28.0,1,right,C. Metu driving Layup (13 PTS) (J. Lamb 2 AST),"[1629002, 203087]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,2.84,Made,13.0,J. Lamb,203087.0,2.0,,,,,,,,,,,,,,,
438,PT05M14.00S,2022-02-10T04:37:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,6.1268068331143235,37.254901960784316,1610612750,83,83,2022-02-10T04:38:52Z,4370000,64.0,5.0,1,left,MISS K. Towns 6' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,6.39,Missed,,,,,,,,,,,,,,,,,,,
439,PT05M12.00S,2022-02-10T04:37:43.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,83,83,2022-02-10T04:42:16Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,
440,PT05M12.00S,2022-02-10T04:37:53.6Z,3,REGULAR,foul,personal,[],1626158,,,1610612750,83,83,2022-02-10T04:38:14Z,4390000,,,0,,R. Holmes loose ball personal FOUL (3 PF),"[1626158, 1626157]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,,,,204059.0,3.0,0.0,Towns,1626157.0,,,,,,,
442,PT05M11.00S,2022-02-10T04:38:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,83,83,2022-02-10T04:38:15Z,4410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M05.00S,2022-02-10T04:38:31.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,30.699737187910642,68.62745098039215,1610612750,83,86,2022-02-10T04:38:35Z,4420000,-93.0,236.0,1,left,K. Towns 25' 3PT  (10 PTS) (M. Beasley 1 AST),"[1626157, 1627736]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.38,Made,10.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,,
445,PT04M53.00S,2022-02-10T04:38:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,91.27792378449409,44.6078431372549,1610612758,83,86,2022-02-10T04:38:51Z,4440000,-27.0,29.0,1,right,MISS C. Metu driving Layup - blocked,"[1629002, 1629020]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,4.0,Missed,,,,,,,,,,,,,,,,,Vanderbilt,1629020.0,
446,PT04M53.00S,2022-02-10T04:38:44.0Z,3,REGULAR,block,,[],1629020,,,1610612758,83,86,2022-02-10T04:38:47Z,4450000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M48.00S,2022-02-10T04:38:49.0Z,3,REGULAR,rebound,offensive,[],1629002,,,1610612758,83,86,2022-02-10T04:42:27Z,4460000,,,0,,C. Metu REBOUND (Off:3 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,445.0,5.0,2.0,3.0,,,
448,PT04M40.00S,2022-02-10T04:38:56.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,79.58278580814718,8.333333333333332,1610612758,86,86,2022-02-10T04:39:04Z,4470000,-208.0,139.0,1,right,D. Mitchell 25' 3PT  (10 PTS) (R. Holmes 2 AST),"[1630558, 1626158]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.06,Made,10.0,R. Holmes,1626158.0,2.0,,,,,,,,,,,,,,,
450,PT04M22.00S,2022-02-10T04:39:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.046649145860711,37.745098039215684,1610612750,86,88,2022-02-10T04:39:20Z,4490000,61.0,14.0,1,left,A. Edwards 6' driving Layup (22 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,6.28,Made,22.0,,,,,,,,,,,,,,,,,,
451,PT04M14.00S,2022-02-10T04:39:26.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,86,88,2022-02-10T04:39:26Z,4500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M14.00S,2022-02-10T04:39:28.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612758,86,88,2022-02-10T04:39:37Z,4510000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M14.00S,2022-02-10T04:39:28.2Z,3,REGULAR,substitution,in,[],1629162,,,1610612758,86,88,2022-02-10T04:39:37Z,4520000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M11.00S,2022-02-10T04:39:48.3Z,3,REGULAR,3pt,Jump Shot,[],203087,89.83245729303549,2.941176470588235,1610612758,86,88,2022-02-10T04:39:52Z,4530000,-235.0,43.0,1,right,MISS J. Lamb 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
455,PT04M08.00S,2022-02-10T04:39:51.3Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,86,88,2022-02-10T04:39:52Z,4540000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:9),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,454.0,9.0,9.0,0.0,,,
