actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
382,PT10M46.00S,2025-12-02T01:27:32.9Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612739,59,71,2025-12-02T01:27:34Z,3790000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,381.0,3.0,2.0,1.0,,,,,,,,,,,,,,
383,PT10M38.00S,2025-12-02T01:27:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,10.200394218134035,44.11764705882353,1610612739,59,71,2025-12-02T01:27:48Z,3800000,False,29.0,43.0,1,left,MISS D. Hunter driving Layup - blocked,"[1629631, 1630643]",1610612739.0,CLE,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
384,PT10M38.00S,2025-12-02T01:27:42.0Z,3,REGULAR,block,,[],1630643,,,1610612739,59,71,2025-12-02T01:27:43Z,3810000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT10M32.00S,2025-12-02T01:27:48.0Z,3,REGULAR,rebound,offensive,[],1642281,,,1610612739,59,71,2025-12-02T01:27:48Z,3820000,False,,,0,,J. Tyson REBOUND (Off:4 Def:3),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,383.0,7.0,3.0,4.0,,,,,,,,,,,,,,
386,PT10M32.00S,2025-12-02T01:27:47.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642281,5.590000152587891,50.0,1610612739,59,71,2025-12-02T01:30:39Z,3830000,False,0.0,0.0,1,left,MISS J. Tyson putback Layup - blocked,"[1642281, 1630643]",1610612739.0,CLE,putback,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
387,PT10M32.00S,2025-12-02T01:27:47.7Z,3,REGULAR,block,,[],1630643,,,1610612739,59,71,2025-12-02T01:27:48Z,3840000,False,,,0,,J. Huff BLOCK (3 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
388,PT10M32.00S,2025-12-02T01:27:47.7Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,59,71,2025-12-02T01:29:57Z,3850000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,386.0,2.0,1.0,1.0,,,,,,,,,,,,,,
390,PT10M30.00S,2025-12-02T01:27:49.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,93.11760840998686,53.67647058823529,1610612754,59,71,2025-12-02T01:31:26Z,3870000,False,18.0,12.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
391,PT10M26.00S,2025-12-02T01:27:53.7Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,59,71,2025-12-02T01:31:26Z,3880000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,390.0,3.0,2.0,1.0,,,,,,,,,,,,,,
392,PT10M26.00S,2025-12-02T01:27:53.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627783,94.40999984741211,50.0,1610612754,61,71,2025-12-02T03:07:36Z,3890000,False,0.0,0.0,1,right,P. Siakam tip Layup (14 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,14.0,,,,,,,,
393,PT10M15.00S,2025-12-02T01:28:04.2Z,3,REGULAR,2pt,Jump Shot,[],1629631,10.068988173455978,32.84313725490196,1610612739,61,73,2025-12-02T01:33:38Z,3900000,False,86.0,42.0,1,left,D. Hunter 9' driving floating bank Jump Shot (12 PTS) (E. Mobley 4 AST),"[1629631, 1630596]",1610612739.0,CLE,driving floating bank,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,9.56,Made,,,,,,,,,,12.0,,E. Mobley,1630596.0,4.0,,,,
395,PT10M04.00S,2025-12-02T01:28:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,84.44480946123521,37.00980392156863,1610612754,63,73,2025-12-02T01:28:17Z,3920000,False,-65.0,94.0,1,right,A. Nembhard 11' pullup Jump Shot (12 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,11.4,Made,,,,,,,,,,12.0,,,,,,,,
396,PT09M50.00S,2025-12-02T01:28:29.1Z,3,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,40.44117647058824,1610612739,63,73,2025-12-02T01:28:34Z,3930000,False,48.0,253.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
397,PT09M48.00S,2025-12-02T01:28:31.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,63,73,2025-12-02T01:28:34Z,3940000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,396.0,,,,,,,,,,,,,,,,,
399,PT09M33.00S,2025-12-02T01:28:55.6Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,63,73,2025-12-02T01:28:58Z,3960000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 1629731]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,,,,Wade,1629731.0,,
400,PT09M33.00S,2025-12-02T01:28:55.6Z,3,REGULAR,steal,,[],1629731,,,1610612739,63,73,2025-12-02T01:28:57Z,3970000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
401,PT09M20.00S,2025-12-02T01:29:09.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,18.478975032851512,3.6764705882352944,1610612739,63,73,2025-12-02T01:29:15Z,3980000,False,232.0,121.0,1,left,MISS D. Hunter 26' pullup 3PT,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
402,PT09M18.00S,2025-12-02T01:29:11.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,63,73,2025-12-02T01:29:15Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,401.0,,,,,,,,,,,,,,,,,
404,PT09M11.00S,2025-12-02T01:29:39.4Z,3,REGULAR,foul,personal,[],1629614,,,1610612739,63,73,2025-12-02T01:29:47Z,4010000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629631]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,1627529.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,
406,PT09M02.00S,2025-12-02T01:30:10.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629631,5.732588699080158,97.30392156862744,1610612739,63,73,2025-12-02T01:30:14Z,4030000,False,-237.0,1.0,1,left,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
407,PT08M58.00S,2025-12-02T01:30:14.5Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,63,73,2025-12-02T01:30:14Z,4040000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,406.0,2.0,2.0,0.0,,,,,,,,,,,,,,
408,PT08M55.00S,2025-12-02T01:30:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.32917214191852,53.92156862745098,1610612754,65,73,2025-12-02T01:30:21Z,4050000,False,20.0,20.0,1,right,P. Siakam running finger roll Layup (16 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,,,,,,16.0,,B. Mathurin,1631097.0,1.0,,,,
410,PT08M44.00S,2025-12-02T01:30:30.9Z,3,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612739,65,73,2025-12-02T01:30:37Z,4070000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Wade 2 FT),"[1630643, 1629731]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,2.0,0.0,Wade,1629731.0,,,,,,,,,
412,PT08M44.00S,2025-12-02T01:31:01.0Z,3,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,65,74,2025-12-02T01:31:01Z,4090000,False,,,0,,D. Wade Free Throw 1 of 2 (5 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
413,PT08M44.00S,2025-12-02T01:31:24.8Z,3,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,65,75,2025-12-02T01:31:24Z,4100000,False,,,0,,D. Wade Free Throw 2 of 2 (6 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
414,PT08M31.00S,2025-12-02T01:31:40.5Z,3,REGULAR,foul,personal,[],1629631,,,1610612754,65,75,2025-12-02T01:31:48Z,4110000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1631097]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,1627534.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,
416,PT08M22.00S,2025-12-02T01:32:13.5Z,3,REGULAR,2pt,Jump Shot,[],1629614,91.27792378449409,31.127450980392158,1610612754,65,75,2025-12-02T01:32:17Z,4130000,False,-94.0,29.0,1,right,MISS A. Nembhard 9' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,,
417,PT08M19.00S,2025-12-02T01:32:16.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,65,75,2025-12-02T01:32:17Z,4140000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,416.0,4.0,3.0,1.0,,,,,,,,,,,,,,
418,PT08M15.00S,2025-12-02T01:32:20.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,22.28975032851511,87.5,1610612739,65,75,2025-12-02T01:32:24Z,4150000,False,-188.0,157.0,1,left,MISS D. Wade 24' running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
419,PT08M11.00S,2025-12-02T01:32:24.3Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,65,75,2025-12-02T01:32:24Z,4160000,False,,,0,,J. Walker REBOUND (Off:0 Def:5),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,418.0,5.0,5.0,0.0,,,,,,,,,,,,,,
420,PT07M57.00S,2025-12-02T01:32:39.9Z,3,REGULAR,3pt,Jump Shot,[],1641716,67.36202365308804,31.127450980392158,1610612754,65,75,2025-12-02T01:32:51Z,4170000,False,-94.0,254.0,1,right,MISS J. Walker 27' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
422,PT07M55.00S,2025-12-02T01:32:41.9Z,3,REGULAR,rebound,defensive,[],1642281,,,1610612739,65,75,2025-12-02T01:32:51Z,4190000,False,,,0,,J. Tyson REBOUND (Off:4 Def:4),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,420.0,8.0,4.0,4.0,,,,,,,,,,,,,,
423,PT07M52.00S,2025-12-02T01:32:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,7.30946123521682,53.431372549019606,1610612739,65,77,2025-12-02T01:32:47Z,4200000,False,-17.0,16.0,1,left,J. Tyson running finger roll Layup (17 PTS) (E. Mobley 5 AST),"[1642281, 1630596]",1610612739.0,CLE,running finger roll,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,17.0,,E. Mobley,1630596.0,5.0,,,,
425,PT07M42.00S,2025-12-02T01:32:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.14651773981603,53.92156862745098,1610612754,65,77,2025-12-02T01:32:57Z,4220000,False,20.0,31.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
426,PT07M38.00S,2025-12-02T01:32:56.9Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612754,65,77,2025-12-02T01:32:57Z,4230000,False,,,0,,J. Huff REBOUND (Off:3 Def:0),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,425.0,3.0,0.0,3.0,,,,,,,,,,,,,,
427,PT07M38.00S,2025-12-02T01:32:57.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630643,94.40999984741211,50.0,1610612754,67,77,2025-12-02T01:32:57Z,4240000,False,0.0,0.0,1,right,J. Huff tip Layup (15 PTS),[1630643],1610612754.0,IND,tip,,,Huff,J. Huff,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,15.0,,,,,,,,
428,PT07M32.00S,2025-12-02T01:33:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.258212877792378,56.372549019607845,1610612739,67,77,2025-12-02T01:33:06Z,4250000,False,-32.0,6.0,1,left,MISS D. Mitchell driving reverse Layup,[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
429,PT07M30.00S,2025-12-02T01:33:05.1Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,67,77,2025-12-02T01:33:06Z,4260000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,428.0,3.0,3.0,0.0,,,,,,,,,,,,,,
430,PT07M19.00S,2025-12-02T01:33:17.6Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612754,67,77,2025-12-02T01:33:23Z,4270000,False,,,0,,D. Wade shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1629731, 1631097]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,3.0,0.0,Mathurin,1631097.0,,,,,,,,,
432,PT07M19.00S,2025-12-02T01:33:41.3Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,67,77,2025-12-02T01:33:41Z,4290000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
433,PT07M19.00S,2025-12-02T01:33:41.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,67,77,2025-12-02T01:33:41Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,
434,PT07M19.00S,2025-12-02T01:34:02.8Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,68,77,2025-12-02T01:34:02Z,4310000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
435,PT07M10.00S,2025-12-02T01:34:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.623521681997373,45.83333333333333,1610612739,68,79,2025-12-02T01:34:20Z,4320000,False,21.0,29.0,1,left,D. Mitchell driving Layup (24 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,,,,,,24.0,,,,,,,,
436,PT07M10.00S,2025-12-02T01:34:18.1Z,3,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612739,68,79,2025-12-02T01:34:24Z,4330000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1627783, 1628378]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,
438,PT07M10.00S,2025-12-02T01:34:28.8Z,3,REGULAR,substitution,out,[],1641716,,,1610612739,68,79,2025-12-02T01:35:45Z,4350000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M10.00S,2025-12-02T01:34:28.8Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,68,79,2025-12-02T01:35:45Z,4360000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M10.00S,2025-12-02T01:34:28.8Z,3,REGULAR,substitution,in,[],1641767,,,1610612739,68,79,2025-12-02T01:35:45Z,4370000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M10.00S,2025-12-02T01:34:28.8Z,3,REGULAR,substitution,in,[],1641772,,,1610612739,68,79,2025-12-02T01:35:45Z,4380000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT07M10.00S,2025-12-02T01:35:09.9Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,68,80,2025-12-02T01:35:09Z,4390000,False,,,0,,D. Mitchell Free Throw 1 of 1 (25 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
443,PT07M01.00S,2025-12-02T01:35:20.0Z,3,REGULAR,3pt,Jump Shot,[],1631097,67.36202365308804,38.72549019607843,1610612754,71,80,2025-12-02T01:35:23Z,4400000,False,-56.0,254.0,1,right,B. Mathurin 26' 3PT pullup (7 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.05,Made,,,,,,,,,,7.0,,,,,,,,
444,PT06M46.00S,2025-12-02T01:35:36.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630643,,,1610612739,71,80,2025-12-02T01:35:49Z,4410000,False,,,0,,J. Huff shooting personal FOUL (3 PF) (Hunter 2 FT),"[1630643, 1629631]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,3.0,0.0,Hunter,1629631.0,,,,,,,,,
446,PT06M46.00S,2025-12-02T01:35:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,71,80,2025-12-02T01:35:48Z,4430000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M46.00S,2025-12-02T01:38:13.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,71,80,2025-12-02T01:38:40Z,4440000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M46.00S,2025-12-02T01:38:13.5Z,3,REGULAR,substitution,in,[],1641854,,,1610612739,71,80,2025-12-02T01:38:40Z,4450000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M46.00S,2025-12-02T01:38:54.9Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,71,80,2025-12-02T01:38:54Z,4460000,False,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT06M46.00S,2025-12-02T01:38:54.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,71,80,2025-12-02T01:38:54Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,
451,PT06M46.00S,2025-12-02T01:39:09.6Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,71,81,2025-12-02T01:39:09Z,4480000,False,,,0,,D. Hunter Free Throw 2 of 2 (13 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
452,PT06M23.00S,2025-12-02T01:39:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.51182654402102,52.69607843137255,1610612754,71,81,2025-12-02T01:39:38Z,4490000,False,13.0,8.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
453,PT06M20.00S,2025-12-02T01:39:37.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,71,81,2025-12-02T01:39:37Z,4500000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,452.0,4.0,2.0,2.0,,,,,,,,,,,,,,
454,PT06M20.00S,2025-12-02T01:39:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612754,73,81,2025-12-02T01:39:37Z,4510000,False,0.0,0.0,1,right,P. Siakam tip Layup (18 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,18.0,,,,,,,,
455,PT06M00.00S,2025-12-02T01:39:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.543363994743759,41.911764705882355,1610612739,73,81,2025-12-02T01:40:02Z,4520000,False,40.0,37.0,1,left,MISS E. Mobley Layup,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
456,PT05M57.00S,2025-12-02T01:40:01.2Z,3,REGULAR,rebound,offensive,[],1642281,,,1610612739,73,81,2025-12-02T01:40:02Z,4530000,False,,,0,,J. Tyson REBOUND (Off:5 Def:4),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,455.0,9.0,4.0,5.0,,,,,,,,,,,,,,
457,PT05M57.00S,2025-12-02T01:40:01.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642281,5.590000152587891,50.0,1610612739,73,83,2025-12-02T01:40:01Z,4540000,False,0.0,0.0,1,left,J. Tyson tip Layup (19 PTS),[1642281],1610612739.0,CLE,tip,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,19.0,,,,,,,,
458,PT05M45.00S,2025-12-02T01:40:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.88370565045992,54.41176470588235,1610612754,75,83,2025-12-02T01:40:16Z,4550000,False,22.0,33.0,1,right,P. Siakam driving finger roll Layup (20 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,,,,20.0,,,,,,,,
459,PT05M18.00S,2025-12-02T01:40:40.4Z,3,REGULAR,2pt,Jump Shot,[],1630596,6.258212877792378,24.754901960784316,1610612739,75,83,2025-12-02T01:40:46Z,4560000,False,126.0,6.0,1,left,MISS E. Mobley 12' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,12.64,Missed,,,,,,,,,,,,,,,,,,
460,PT05M13.00S,2025-12-02T01:40:45.4Z,3,REGULAR,rebound,offensive,[],1641772,,,1610612739,75,83,2025-12-02T01:40:46Z,4570000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Right,,,459.0,3.0,2.0,1.0,,,,,,,,,,,,,,
461,PT05M12.00S,2025-12-02T01:40:46.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642281,30.56833114323259,62.00980392156863,1610612739,75,86,2025-12-02T01:40:51Z,4580000,False,-60.0,235.0,1,left,J. Tyson 24' 3PT  (22 PTS) (D. Hunter 3 AST),"[1642281, 1629631]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,24.23,Made,,,,,,,,,,22.0,,D. Hunter,1629631.0,3.0,,,,
463,PT04M55.00S,2025-12-02T01:41:04.1Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612754,75,86,2025-12-02T01:41:12Z,4600000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Mathurin 2 FT),"[1630596, 1631097]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,4.0,0.0,Mathurin,1631097.0,,,,,,,,,
