actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
432,PT06M57.00S,2026-03-26T00:39:42.3Z,3,REGULAR,steal,,[],1631222,,,1610612747,65,86,2026-03-26T00:45:25Z,4250000,False,,,0,,J. LaRavia STEAL (3 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
433,PT06M53.00S,2026-03-26T00:39:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,92.32917214191852,49.26470588235294,1610612747,65,88,2026-03-26T00:39:50Z,4260000,False,-4.0,20.0,1,right,L. James running finger roll Layup (17 PTS) (A. Reaves 6 AST),"[2544, 1630559]",1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.99,Made,17.0,A. Reaves,1630559.0,6.0,,,,,,,,,,,
435,PT06M36.00S,2026-03-26T00:40:03.8Z,3,REGULAR,turnover,lost ball,[],1630174,,,1610612754,65,88,2026-03-26T00:40:06Z,4280000,False,,,0,,A. Nesmith lost ball TURNOVER (3 TO),"[1630174, 1631222]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,3.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
436,PT06M36.00S,2026-03-26T00:40:03.8Z,3,REGULAR,steal,,[],1631222,,,1610612747,65,88,2026-03-26T00:40:04Z,4290000,False,,,0,,J. LaRavia STEAL (4 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
440,PT06M20.00S,2026-03-26T00:40:20.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,72.22404730617609,5.88235294117647,1610612747,65,91,2026-03-26T00:59:24Z,4330000,False,-221.0,209.0,1,right,A. Reaves 30' 3PT pullup (13 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,30.36,Made,13.0,,,,,,,,,,,,,,
441,PT06M11.00S,2026-03-26T00:40:32.6Z,3,REGULAR,foul,personal,[],1630559,,,1610612754,65,91,2026-03-26T00:40:37Z,4340000,False,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 1627783]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202049.0,3.0,0.0,,,,,Siakam,1627783.0,,
443,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,out,[],1630643,,,1610612754,65,91,2026-03-26T00:40:41Z,4360000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,out,[],1641716,,,1610612754,65,91,2026-03-26T00:40:41Z,4370000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,out,[],1631222,,,1610612754,65,91,2026-03-26T00:40:41Z,4380000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,in,[],1630695,,,1610612754,65,91,2026-03-26T00:40:41Z,4390000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,65,91,2026-03-26T00:40:41Z,4400000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M11.00S,2026-03-26T00:40:35.8Z,3,REGULAR,substitution,in,[],1628379,,,1610612754,65,91,2026-03-26T00:40:41Z,4410000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M10.00S,2026-03-26T00:41:02.0Z,3,REGULAR,foul,offensive,[],1627783,,,1610612754,65,91,2026-03-26T00:41:08Z,4420000,False,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 1630559]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,202049.0,3.0,0.0,,,,,Reaves,1630559.0,,
451,PT06M10.00S,2026-03-26T00:41:02.0Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,65,91,2026-03-26T00:41:02Z,4440000,False,,,0,,P. Siakam offensive foul TURNOVER (4 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,4.0,,,,,,,,,202049.0,,,,,,,,,,
453,PT06M09.00S,2026-03-26T00:41:20.8Z,3,REGULAR,foul,technical,['1freethrow'],1627783,,,1610612747,65,91,2026-03-26T00:41:26Z,4460000,False,,,0,,P. Siakam technical FOUL (1 Tech),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,202049.0,3.0,1.0,,,,,,,,
454,PT06M09.00S,2026-03-26T00:41:40.4Z,3,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,65,92,2026-03-26T00:41:40Z,4470000,False,,,0,,A. Reaves technical Free Throw 1 of 1 (14 PTS),[1630559],1610612747.0,LAL,technical,,,Reaves,A. Reaves,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
455,PT05M55.00S,2026-03-26T00:42:04.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,85.23324572930355,1.9607843137254901,1610612747,65,92,2026-03-26T00:42:07Z,4480000,False,-240.0,86.0,1,right,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,25.52,Missed,,,,,,,,,,,,,,,
456,PT05M53.00S,2026-03-26T00:42:06.0Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,65,92,2026-03-26T00:42:07Z,4490000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,455.0,2.0,2.0,0.0,,,,
457,PT05M49.00S,2026-03-26T00:42:10.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,24.78646517739816,7.598039215686274,1610612754,65,92,2026-03-26T00:42:15Z,4500000,False,212.0,180.0,1,left,MISS A. Nesmith 27' running pullup 3PT,[1630174],1610612754.0,IND,running pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,27.84,Missed,,,,,,,,,,,,,,,
458,PT05M46.00S,2026-03-26T00:42:13.0Z,3,REGULAR,rebound,offensive,[],1641767,,,1610612754,65,92,2026-03-26T00:42:13Z,4510000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:0),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,457.0,1.0,0.0,1.0,,,,
459,PT05M40.00S,2026-03-26T00:42:22.8Z,3,REGULAR,foul,personal,[],1629029,,,1610612754,65,92,2026-03-26T00:43:02Z,4520000,False,,,0,,L. Dončić personal FOUL (2 PF),"[1629029, 1629614]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,2.0,0.0,,,,,Nembhard,1629614.0,,
461,PT05M40.00S,2026-03-26T00:42:35.9Z,3,REGULAR,substitution,out,[],2544,,,1610612754,65,92,2026-03-26T00:42:43Z,4540000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M40.00S,2026-03-26T00:42:35.9Z,3,REGULAR,substitution,in,[],1629020,,,1610612754,65,92,2026-03-26T00:42:43Z,4550000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M37.00S,2026-03-26T00:42:59.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,9.017739816031538,38.72549019607843,1610612754,65,92,2026-03-26T00:43:23Z,4560000,False,56.0,32.0,1,left,MISS P. Siakam 6' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Missed,,,,,,,,,,,,,,,
464,PT05M35.00S,2026-03-26T00:43:01.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,65,92,2026-03-26T00:43:05Z,4570000,False,,,0,,J. Hayes REBOUND (Off:2 Def:8),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,463.0,10.0,8.0,2.0,,,,
465,PT05M31.00S,2026-03-26T00:43:06.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629029,86.67871222076215,75.24509803921569,1610612747,65,94,2026-03-26T00:43:10Z,4580000,False,126.0,73.0,1,right,L. Dončić 14' running pullup Jump Shot (32 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,14.56,Made,32.0,,,,,,,,,,,,,,
466,PT05M23.00S,2026-03-26T00:43:14.1Z,3,REGULAR,3pt,Jump Shot,[],1641767,23.340998685939553,8.088235294117647,1610612754,68,94,2026-03-26T00:43:18Z,4590000,False,210.0,167.0,1,left,B. Sheppard 26' 3PT  (9 PTS) (A. Nembhard 12 AST),"[1641767, 1629614]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,26.79,Made,9.0,A. Nembhard,1629614.0,12.0,,,,,,,,,,,
468,PT05M05.00S,2026-03-26T00:43:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,93.24901445466492,48.03921568627451,1610612747,68,96,2026-03-26T00:43:36Z,4610000,False,-10.0,11.0,1,right,J. Hayes cutting finger roll Layup (16 PTS) (A. Reaves 7 AST),"[1629637, 1630559]",1610612747.0,LAL,cutting finger roll,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.47,Made,16.0,A. Reaves,1630559.0,7.0,,,,,,,,,,,
470,PT04M56.00S,2026-03-26T00:43:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,5.732588699080158,48.529411764705884,1610612754,70,96,2026-03-26T00:43:43Z,4630000,False,7.0,1.0,1,left,M. Potter Layup (4 PTS) (A. Nesmith 1 AST),"[1630695, 1630174]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,0.75,Made,4.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,
472,PT04M37.00S,2026-03-26T00:43:59.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.17279894875165,83.08823529411765,1610612747,70,96,2026-03-26T00:44:03Z,4650000,False,165.0,218.0,1,right,MISS L. Dončić 27' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,27.4,Missed,,,,,,,,,,,,,,,
473,PT04M36.00S,2026-03-26T00:44:00.6Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,70,96,2026-03-26T00:44:03Z,4660000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,472.0,1.0,1.0,0.0,,,,
474,PT04M27.00S,2026-03-26T00:44:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,4.681340341655716,46.568627450980394,1610612754,72,96,2026-03-26T00:44:13Z,4670000,False,17.0,-8.0,1,left,P. Siakam Layup (17 PTS) (A. Nembhard 13 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.92,Made,17.0,A. Nembhard,1629614.0,13.0,,,,,,,,,,,
476,PT04M18.00S,2026-03-26T00:44:25.2Z,3,REGULAR,foul,personal,[],1629614,,,1610612747,72,96,2026-03-26T00:44:35Z,4690000,False,,,0,,A. Nembhard personal FOUL (3 PF),"[1629614, 1630559]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628172.0,3.0,0.0,,,,,Reaves,1630559.0,,
478,PT04M18.00S,2026-03-26T00:44:34.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,72,96,2026-03-26T00:44:34Z,4710000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,out,[],1629614,,,1610612747,72,96,2026-03-26T00:47:27Z,4720000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612747,72,96,2026-03-26T00:47:27Z,4730000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612747,72,96,2026-03-26T00:47:27Z,4740000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,out,[],1629637,,,1610612747,72,96,2026-03-26T00:47:27Z,4750000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612747,72,96,2026-03-26T00:47:27Z,4760000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,in,[],204456,,,1610612747,72,96,2026-03-26T00:47:27Z,4770000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,in,[],1641738,,,1610612747,72,96,2026-03-26T00:47:27Z,4780000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M18.00S,2026-03-26T00:47:12.3Z,3,REGULAR,substitution,in,[],1628467,,,1610612747,72,96,2026-03-26T00:47:27Z,4790000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M02.00S,2026-03-26T00:47:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.19776609724047,51.225490196078425,1610612747,72,98,2026-03-26T00:48:07Z,4800000,False,6.0,21.0,1,right,L. Dončić driving finger roll Layup (34 PTS),[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,2.17,Made,34.0,,,,,,,,,,,,,,
488,PT04M01.00S,2026-03-26T00:48:08.1Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612754,72,98,2026-03-26T00:48:15Z,4810000,False,,,0,,TEAM foul technical,[],1610612747.0,LAL,delay,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
489,PT04M01.00S,2026-03-26T00:48:22.1Z,3,REGULAR,freethrow,1 of 1,[],1641767,,,1610612754,73,98,2026-03-26T00:48:22Z,4820000,False,,,0,,B. Sheppard technical Free Throw 1 of 1 (10 PTS),[1641767],1610612754.0,IND,technical,,,Sheppard,B. Sheppard,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
490,PT03M38.00S,2026-03-26T00:48:58.9Z,3,REGULAR,3pt,Jump Shot,[],1641738,9.280551905387648,1.9607843137254901,1610612754,73,98,2026-03-26T00:49:04Z,4830000,False,240.0,35.0,1,left,MISS K. Brown 24' 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Right Corner 3,24+ Right,,,,24.27,Missed,,,,,,,,,,,,,,,
491,PT03M37.00S,2026-03-26T00:48:59.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,73,98,2026-03-26T00:49:04Z,4840000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,490.0,,,,,,,
492,PT03M37.00S,2026-03-26T00:49:03.6Z,3,REGULAR,foul,personal,[],1630695,,,1610612747,73,98,2026-03-26T00:49:10Z,4850000,False,,,0,,M. Potter loose ball personal FOUL (2 PF),"[1630695, 1629029]",1610612754.0,IND,loose ball,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Dončić,1629029.0,,
494,PT03M37.00S,2026-03-26T00:49:22.3Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,73,98,2026-03-26T00:49:26Z,4870000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M37.00S,2026-03-26T00:49:22.3Z,3,REGULAR,substitution,in,[],1631222,,,1610612747,73,98,2026-03-26T00:49:26Z,4880000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M24.00S,2026-03-26T00:49:48.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,73,98,2026-03-26T00:49:51Z,4890000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1630167]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,2.0,Toppin,1630167.0,,,,,,,,,,,,,,,,,
497,PT03M24.00S,2026-03-26T00:49:48.5Z,3,REGULAR,steal,,[],1630167,,,1610612754,73,98,2026-03-26T00:49:49Z,4900000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT03M19.00S,2026-03-26T00:49:53.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641767,4.418528252299605,95.34313725490196,1610612754,76,98,2026-03-26T00:49:58Z,4910000,False,-227.0,-11.0,1,left,B. Sheppard 3PT running (13 PTS) (K. Brown 1 AST),"[1641767, 1641738]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,22.7,Made,13.0,K. Brown,1641738.0,1.0,,,,,,,,,,,
500,PT02M58.00S,2026-03-26T00:50:14.4Z,3,REGULAR,2pt,Jump Shot,[],1628379,92.32917214191852,13.725490196078432,1610612747,76,98,2026-03-26T00:50:50Z,4930000,False,-181.0,20.0,1,right,MISS L. Kennard 18' pullup Shot,[1628379],1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left,,,,18.25,Missed,,,,,,,,,,,,,,,
501,PT02M52.00S,2026-03-26T00:50:20.4Z,3,REGULAR,rebound,offensive,[],1628379,,,1610612747,76,98,2026-03-26T00:50:22Z,4940000,False,,,0,,L. Kennard REBOUND (Off:1 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,500.0,2.0,1.0,1.0,,,,
502,PT02M50.00S,2026-03-26T00:50:22.4Z,3,REGULAR,turnover,bad pass,[],1628379,,,1610612747,76,98,2026-03-26T00:50:26Z,4950000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1641767]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,1.0,Sheppard,1641767.0,,,,,,,,,,,,,,,,,
503,PT02M50.00S,2026-03-26T00:50:22.4Z,3,REGULAR,steal,,[],1641767,,,1610612754,76,98,2026-03-26T00:50:24Z,4960000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
504,PT02M47.00S,2026-03-26T00:50:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641767,8.09789750328515,51.9607843137255,1610612754,76,98,2026-03-26T00:53:16Z,4970000,False,-10.0,24.0,1,left,MISS B. Sheppard driving Layup - blocked,"[1641767, 1631222]",1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,2.56,Missed,,,,,,,,,,,,,,LaRavia,1631222.0
505,PT02M47.00S,2026-03-26T00:50:26.6Z,3,REGULAR,block,,[],1631222,,,1610612754,76,98,2026-03-26T00:50:29Z,4980000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT02M43.00S,2026-03-26T00:50:30.6Z,3,REGULAR,rebound,offensive,[],1641767,,,1610612754,76,98,2026-03-26T00:50:32Z,4990000,False,,,0,,B. Sheppard REBOUND (Off:2 Def:0),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,504.0,2.0,0.0,2.0,,,,
507,PT02M39.00S,2026-03-26T00:50:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630167,6.389618922470433,54.166666666666664,1610612754,78,98,2026-03-26T00:50:36Z,5000000,False,-21.0,8.0,1,left,O. Toppin driving Layup (4 PTS) (B. Sheppard 1 AST),"[1630167, 1641767]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,2.21,Made,4.0,B. Sheppard,1641767.0,1.0,,,,,,,,,,,
509,PT02M21.00S,2026-03-26T00:50:52.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,84.57621550591328,27.450980392156865,1610612747,78,98,2026-03-26T00:50:58Z,5020000,False,-113.0,92.0,1,right,MISS L. Dončić 14' fadeaway bank Shot,[1629029],1610612747.0,LAL,fadeaway bank,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,14.58,Missed,,,,,,,,,,,,,,,
510,PT02M18.00S,2026-03-26T00:50:55.2Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,78,98,2026-03-26T00:50:58Z,5030000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,509.0,2.0,2.0,0.0,,,,
511,PT02M03.00S,2026-03-26T00:51:09.9Z,3,REGULAR,2pt,Jump Shot,[],204456,14.668199737187912,28.431372549019606,1610612754,80,98,2026-03-26T00:51:14Z,5040000,False,108.0,85.0,1,left,T. McConnell 13' pullup Jump Shot (8 PTS) (B. Sheppard 2 AST),"[204456, 1641767]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,13.75,Made,8.0,B. Sheppard,1641767.0,2.0,,,,,,,,,,,
512,PT01M49.00S,2026-03-26T00:51:25.9Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,80,98,2026-03-26T00:51:29Z,5050000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (3 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,3.0,,,,,,,,,200833.0,,,,,,,,,,
513,PT01M37.00S,2026-03-26T00:51:56.2Z,3,REGULAR,turnover,bad pass,[],1630167,,,1610612754,80,98,2026-03-26T00:51:59Z,5060000,False,,,0,,O. Toppin bad pass TURNOVER (2 TO),"[1630167, 1628467]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,2.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,
514,PT01M37.00S,2026-03-26T00:51:56.2Z,3,REGULAR,steal,,[],1628467,,,1610612747,80,98,2026-03-26T00:51:57Z,5070000,False,,,0,,M. Kleber STEAL (2 STL),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
515,PT01M26.00S,2026-03-26T00:52:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,91.80354796320631,50.98039215686274,1610612747,80,100,2026-03-26T00:52:09Z,5080000,False,5.0,25.0,1,right,L. Dončić driving Layup (36 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,2.5,Made,36.0,,,,,,,,,,,,,,
516,PT01M16.00S,2026-03-26T00:52:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,4.5499342969776615,44.11764705882353,1610612754,82,100,2026-03-26T00:52:29Z,5090000,False,29.0,-10.0,1,left,T. McConnell driving finger roll Layup (10 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,3.1,Made,10.0,,,,,,,,,,,,,,
517,PT01M16.00S,2026-03-26T00:52:20.7Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612754,82,100,2026-03-26T00:52:31Z,5100000,False,,,0,,L. Dončić shooting personal FOUL (3 PF) (McConnell 1 FT),"[1629029, 204456]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,3.0,0.0,,,,,McConnell,204456.0,,
519,PT01M16.00S,2026-03-26T00:52:32.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612754,82,100,2026-03-26T00:53:16Z,5120000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
