actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
438,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1628970,,,1610612754,59,87,2026-02-27T01:39:46Z,4260000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1630163,,,1610612754,59,87,2026-02-27T01:39:46Z,4270000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1631217,,,1610612754,59,87,2026-02-27T01:39:46Z,4280000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],1642880,,,1610612754,59,87,2026-02-27T01:39:46Z,4290000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],204456,,,1610612754,59,87,2026-02-27T01:39:46Z,4300000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],1641738,,,1610612754,59,87,2026-02-27T01:39:46Z,4310000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612754,59,87,2026-02-27T01:39:46Z,4320000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],1629632,,,1610612754,59,87,2026-02-27T01:39:46Z,4330000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,in,[],1641750,,,1610612754,59,87,2026-02-27T01:39:46Z,4340000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M06.00S,2026-02-27T01:40:06.4Z,3,REGULAR,3pt,Jump Shot,[],1630695,67.23061760840999,54.166666666666664,1610612754,62,87,2026-02-27T01:40:11Z,4350000,False,21.0,256.0,1,right,M. Potter 25' 3PT  (8 PTS) (T. McConnell 4 AST),"[1630695, 204456]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,8.0,T. McConnell,204456.0,4.0,,,,,,,,,,
449,PT04M49.00S,2026-02-27T01:40:23.5Z,3,REGULAR,3pt,Jump Shot,[],1641706,33.590670170827856,66.17647058823529,1610612766,62,90,2026-02-27T01:40:27Z,4370000,False,-81.0,263.0,1,left,B. Miller 27' 3PT  (27 PTS) (C. White 4 AST),"[1641706, 1629632]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.54,Made,,,,,27.0,C. White,1629632.0,4.0,,,,,,,,,,
451,PT04M37.00S,2026-02-27T01:40:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630695,66.3107752956636,54.41176470588235,1610612754,65,90,2026-02-27T01:40:38Z,4390000,False,22.0,264.0,1,right,M. Potter 26' 3PT  (11 PTS) (A. Nembhard 7 AST),"[1630695, 1629614]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,26.51,Made,,,,,11.0,A. Nembhard,1629614.0,7.0,,,,,,,,,,
453,PT04M12.00S,2026-02-27T01:41:00.4Z,3,REGULAR,3pt,Jump Shot,[],1641706,33.85348226018397,65.19607843137256,1610612766,65,93,2026-02-27T01:41:05Z,4410000,False,-76.0,266.0,1,left,B. Miller 27' 3PT pullup (30 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.64,Made,,,,,30.0,,,,,,,,,,,,,
454,PT03M58.00S,2026-02-27T01:41:13.5Z,3,REGULAR,3pt,Jump Shot,[],1630695,67.36202365308804,37.745098039215684,1610612754,68,93,2026-02-27T01:41:16Z,4420000,False,-61.0,254.0,1,right,M. Potter 26' 3PT  (14 PTS) (T. McConnell 5 AST),"[1630695, 204456]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,14.0,T. McConnell,204456.0,5.0,,,,,,,,,,
456,PT03M37.00S,2026-02-27T01:41:34.3Z,3,REGULAR,3pt,Jump Shot,[],1641706,28.597240473061763,78.43137254901961,1610612766,68,96,2026-02-27T01:41:38Z,4440000,False,-142.0,216.0,1,left,B. Miller 25' 3PT pullup (33 PTS) (C. White 5 AST),"[1641706, 1629632]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.89,Made,,,,,33.0,C. White,1629632.0,5.0,,,,,,,,,,
458,PT03M26.00S,2026-02-27T01:41:46.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,81.8166885676741,48.28431372549019,1610612754,70,96,2026-02-27T01:41:50Z,4460000,False,-9.0,118.0,1,right,T. McConnell 11' pullup Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,,,,,4.0,,,,,,,,,,,,,
460,PT03M09.00S,2026-02-27T01:42:03.3Z,3,REGULAR,3pt,Jump Shot,[],1641706,30.042706964520367,83.82352941176471,1610612766,70,96,2026-02-27T01:42:07Z,4480000,False,-169.0,230.0,1,left,MISS B. Miller 28' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,28.54,Missed,,,,,,,,,,,,,,,,,,
461,PT03M06.00S,2026-02-27T01:42:06.3Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,70,96,2026-02-27T01:42:07Z,4490000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,
462,PT02M57.00S,2026-02-27T01:42:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,93.24901445466492,46.32352941176471,1610612754,72,96,2026-02-27T01:42:18Z,4500000,False,-18.0,11.0,1,right,A. Nembhard cutting Layup (11 PTS) (T. McConnell 6 AST),"[1629614, 204456]",1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,11.0,T. McConnell,204456.0,6.0,,,,,,,,,,
464,PT02M47.00S,2026-02-27T01:42:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1642880,,,1610612766,72,96,2026-02-27T01:42:32Z,4520000,False,,,0,,K. Jones shooting personal FOUL (1 PF) (White 2 FT),"[1642880, 1629632]",1610612754.0,IND,shooting,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,,,1.0,0.0,White,1629632.0
466,PT02M47.00S,2026-02-27T01:42:57.4Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,72,97,2026-02-27T01:42:57Z,4540000,False,,,0,,C. White Free Throw 1 of 2 (2 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
467,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,out,[],1629614,,,1610612766,72,97,2026-02-27T01:43:06Z,4550000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,in,[],1631245,,,1610612766,72,97,2026-02-27T01:43:06Z,4580000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,in,[],1628970,,,1610612766,72,97,2026-02-27T01:43:06Z,4590000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,in,[],1642883,,,1610612766,72,97,2026-02-27T01:43:06Z,4600000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,out,[],1641750,,,1610612766,72,97,2026-02-27T01:43:21Z,4610000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M47.00S,2026-02-27T01:42:58.2Z,3,REGULAR,substitution,out,[],1630182,,,1610612766,72,97,2026-02-27T01:43:56Z,4615000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M47.00S,2026-02-27T01:42:57.4Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,72,97,2026-02-27T01:43:26Z,4620000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT02M45.00S,2026-02-27T01:42:59.4Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,72,97,2026-02-27T01:43:30Z,4630000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,474.0,2.0,2.0,0.0,,,,,,,,,,,,,,
476,PT02M36.00S,2026-02-27T01:43:32.0Z,3,REGULAR,3pt,Jump Shot,[],1630695,65.39093298291722,49.26470588235294,1610612754,72,97,2026-02-27T01:43:38Z,4640000,False,-4.0,273.0,1,right,MISS M. Potter 27' 3PT,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
477,PT02M30.00S,2026-02-27T01:43:38.0Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,72,97,2026-02-27T01:43:38Z,4650000,False,,,0,,B. Miller REBOUND (Off:2 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,476.0,7.0,5.0,2.0,,,,,,,,,,,,,,
478,PT02M28.00S,2026-02-27T01:43:41.0Z,3,REGULAR,turnover,lost ball,[],1629632,,,1610612766,72,97,2026-02-27T01:43:43Z,4660000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1630695]",1610612766.0,CHA,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Potter,1630695.0,,,,
479,PT02M28.00S,2026-02-27T01:43:41.0Z,3,REGULAR,steal,,[],1630695,,,1610612754,72,97,2026-02-27T01:43:42Z,4670000,False,,,0,,M. Potter STEAL (2 STL),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT02M24.00S,2026-02-27T01:43:46.2Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612754,72,97,2026-02-27T01:43:54Z,4680000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628970, 1631245]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Jackson,1631245.0
483,PT02M24.00S,2026-02-27T01:44:17.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631245,,,1610612754,73,97,2026-02-27T01:44:17Z,4700000,False,,,0,,Q. Jackson Free Throw 1 of 2 (7 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
484,PT02M24.00S,2026-02-27T01:44:17.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631245,,,1610612754,74,97,2026-02-27T01:44:38Z,4710000,False,,,0,,Q. Jackson Free Throw 2 of 2 (8 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
485,PT02M09.00S,2026-02-27T01:44:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,10.726018396846255,37.99019607843137,1610612766,74,99,2026-02-27T01:44:59Z,4720000,False,60.0,48.0,1,left,C. White 7' driving Layup (4 PTS) (M. Bridges 2 AST),"[1629632, 1628970]",1610612766.0,CHA,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,,,,,4.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
487,PT02M09.00S,2026-02-27T01:44:56.2Z,3,REGULAR,foul,personal,['1freethrow'],1642880,,,1610612766,74,99,2026-02-27T01:45:04Z,4740000,False,,,0,,K. Jones shooting personal FOUL (2 PF) (White 1 FT),"[1642880, 1629632]",1610612754.0,IND,shooting,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,,,,2.0,0.0,White,1629632.0
489,PT02M09.00S,2026-02-27T01:45:18.2Z,3,REGULAR,freethrow,1 of 1,[],1629632,,,1610612766,74,100,2026-02-27T01:45:18Z,4760000,False,,,0,,C. White Free Throw 1 of 1 (5 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
490,PT01M59.00S,2026-02-27T01:45:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,91.01511169513797,49.26470588235294,1610612754,74,100,2026-02-27T01:45:33Z,4770000,False,-4.0,32.0,1,right,MISS K. Brown driving Layup,[1641738],1610612754.0,IND,driving,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
492,PT01M57.00S,2026-02-27T01:45:32.0Z,3,REGULAR,rebound,offensive,[],1641738,,,1610612754,74,100,2026-02-27T01:45:33Z,4790000,False,,,0,,K. Brown REBOUND (Off:2 Def:0),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,490.0,2.0,0.0,2.0,,,,,,,,,,,,,,
493,PT01M55.00S,2026-02-27T01:45:34.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631245,87.46714848883047,30.88235294117647,1610612754,74,100,2026-02-27T01:57:55Z,4800000,False,-96.0,65.0,1,right,MISS Q. Jackson 11' driving floating Shot,[1631245],1610612754.0,IND,driving floating,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Left,11.58,Missed,,,,,,,,,,,,,,,,,,
494,PT01M53.00S,2026-02-27T01:45:36.0Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612766,74,100,2026-02-27T01:45:47Z,4810000,False,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,493.0,3.0,3.0,0.0,,,,,,,,,,,,,,
495,PT01M33.00S,2026-02-27T01:45:55.6Z,3,REGULAR,3pt,Jump Shot,[],1641706,33.590670170827856,44.11764705882353,1610612766,74,100,2026-02-27T01:46:00Z,4820000,False,29.0,263.0,1,left,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
496,PT01M29.00S,2026-02-27T01:45:59.6Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612766,74,100,2026-02-27T01:46:00Z,4830000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,495.0,4.0,3.0,1.0,,,,,,,,,,,,,,
497,PT01M28.00S,2026-02-27T01:46:00.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,31.488173455978973,77.94117647058823,1610612766,74,100,2026-02-27T01:46:05Z,4840000,False,-140.0,243.0,1,left,MISS C. White 28' 3PT,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,28.07,Missed,,,,,,,,,,,,,,,,,,
498,PT01M26.00S,2026-02-27T01:46:02.5Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612754,74,100,2026-02-27T01:46:08Z,4850000,False,,,0,,M. Potter REBOUND (Off:0 Def:3),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,497.0,3.0,3.0,0.0,,,,,,,,,,,,,,
499,PT01M20.00S,2026-02-27T01:46:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631245,92.72339027595268,52.94117647058824,1610612754,76,100,2026-02-27T01:46:14Z,4860000,False,15.0,16.0,1,right,Q. Jackson running Layup (10 PTS),[1631245],1610612754.0,IND,running,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,10.0,,,,,,,,,,,,,
500,PT01M20.00S,2026-02-27T01:46:12.9Z,3,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612754,76,100,2026-02-27T01:46:19Z,4870000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Jackson 1 FT),"[1629684, 1631245]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,,,,1.0,0.0,Jackson,1631245.0
502,PT01M20.00S,2026-02-27T01:46:20.3Z,3,REGULAR,substitution,out,[],1641706,,,1610612754,76,100,2026-02-27T01:47:18Z,4890000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M20.00S,2026-02-27T01:46:20.3Z,3,REGULAR,substitution,in,[],1642851,,,1610612754,76,100,2026-02-27T01:47:18Z,4900000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M20.00S,2026-02-27T01:46:49.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1631245,,,1610612754,77,100,2026-02-27T01:46:49Z,4910000,False,,,0,,Q. Jackson Free Throw 1 of 1 (11 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
505,PT01M05.00S,2026-02-27T01:47:07.5Z,3,REGULAR,3pt,Jump Shot,[],1642851,25.443495400788436,87.25490196078431,1610612766,77,103,2026-02-27T01:47:11Z,4920000,False,-186.0,187.0,1,left,K. Knueppel 26' 3PT pullup (18 PTS) (S. James 1 AST),"[1642851, 1642883]",1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,26.38,Made,,,,,18.0,S. James,1642883.0,1.0,,,,,,,,,,
508,PT00M56.00S,2026-02-27T01:47:16.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,84.44480946123521,58.57843137254902,1610612754,79,103,2026-02-27T01:47:21Z,4950000,False,43.0,94.0,1,right,T. McConnell 10' driving floating Jump Shot (6 PTS),[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,10.31,Made,,,,,6.0,,,,,,,,,,,,,
509,PT00M33.20S,2026-02-27T01:47:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.623521681997373,47.30392156862745,1610612766,79,105,2026-02-27T01:47:46Z,4960000,False,13.0,29.0,1,left,C. White driving Layup (7 PTS),[1629632],1610612766.0,CHA,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,7.0,,,,,,,,,,,,,
510,PT00M18.60S,2026-02-27T01:48:00.3Z,3,REGULAR,3pt,Jump Shot,[],1630695,93.11760840998686,3.6764705882352944,1610612754,82,105,2026-02-27T01:48:03Z,4970000,False,-232.0,12.0,1,right,M. Potter 3PT  (17 PTS) (T. McConnell 7 AST),"[1630695, 204456]",1610612754.0,IND,,,,Potter,M. Potter,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,17.0,T. McConnell,204456.0,7.0,,,,,,,,,,
512,PT00M01.70S,2026-02-27T01:48:24.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,16.770696452036795,51.225490196078425,1610612766,82,107,2026-02-27T01:48:28Z,4990000,False,-6.0,105.0,1,left,K. Knueppel 10' turnaround Jump Shot (20 PTS) (C. White 6 AST),"[1642851, 1629632]",1610612766.0,CHA,turnaround,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,,,,,20.0,C. White,1629632.0,6.0,,,,,,,,,,
514,PT00M00.70S,2026-02-27T01:48:32.2Z,3,REGULAR,heave,,[],0,,,1610612754,82,107,2026-02-27T01:48:36Z,5010000,False,,,0,,IND Heave - blocked,[1628970],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,59.96,,,,,,,,,,Bridges,1628970.0,,,,,,,,
515,PT00M00.70S,2026-02-27T01:48:32.2Z,3,REGULAR,block,,[],1628970,,,1610612754,82,107,2026-02-27T01:48:34Z,5020000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
516,PT00M00.70S,2026-02-27T01:48:32.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,82,107,2026-02-27T01:48:36Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,514.0,,,,,,,,,,,,,,,,,
517,PT00M00.00S,2026-02-27T01:48:35.6Z,3,REGULAR,period,end,[],0,,,1610612754,82,107,2026-02-27T01:48:35Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,out,['startperiod'],1642880,,,1610612754,82,107,2026-02-27T01:51:08Z,5050000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,out,['startperiod'],1641738,,,1610612754,82,107,2026-02-27T01:51:08Z,5060000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612754,82,107,2026-02-27T01:51:08Z,5070000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,82,107,2026-02-27T01:51:08Z,5080000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,in,['startperiod'],1641767,,,1610612754,82,107,2026-02-27T01:51:08Z,5090000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-02-27T01:50:40.9Z,4,REGULAR,substitution,in,['startperiod'],1631217,,,1610612754,82,107,2026-02-27T01:51:08Z,5100000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2026-02-27T01:51:21.9Z,4,REGULAR,period,start,[],0,,,1610612766,82,107,2026-02-27T01:51:21Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M47.00S,2026-02-27T01:51:36.2Z,4,REGULAR,foul,offensive,[],1631217,,,1610612766,82,107,2026-02-27T01:51:41Z,5120000,False,,,0,,M. Diabaté offensive FOUL (3 PF),"[1631217, 1631245]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201246.0,,,,3.0,0.0,Jackson,1631245.0
527,PT11M47.00S,2026-02-27T01:51:36.2Z,4,REGULAR,turnover,offensive foul,[],1631217,,,1610612766,82,107,2026-02-27T01:51:36Z,5140000,False,,,0,,M. Diabaté offensive foul TURNOVER (1 TO),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,201246.0,1.0,,,,,,
528,PT11M42.00S,2026-02-27T01:51:56.8Z,4,REGULAR,foul,personal,['2freethrow'],1642883,,,1610612754,82,107,2026-02-27T01:52:02Z,5150000,False,,,0,,S. James shooting personal FOUL (1 PF) (McConnell 2 FT),"[1642883, 204456]",1610612766.0,CHA,shooting,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202027.0,,,,1.0,0.0,McConnell,204456.0
530,PT11M42.00S,2026-02-27T01:52:24.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],204456,,,1610612754,82,107,2026-02-27T01:52:24Z,5170000,False,,,0,,MISS T. McConnell Free Throw 1 of 2,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT11M42.00S,2026-02-27T01:52:24.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,82,107,2026-02-27T01:52:24Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
