actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
432,PT06M36.00S,2025-12-24T02:11:46.5Z,3,REGULAR,substitution,out,[],1630679,,,1610612749,53,69,2025-12-24T02:11:49Z,4260000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M36.00S,2025-12-24T02:11:46.5Z,3,REGULAR,substitution,in,[],1631245,,,1610612749,53,69,2025-12-24T02:11:49Z,4270000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M36.00S,2025-12-24T02:12:01.1Z,3,REGULAR,substitution,out,[],1630643,,,1610612749,53,69,2025-12-24T02:12:06Z,4280000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M36.00S,2025-12-24T02:12:01.1Z,3,REGULAR,substitution,in,[],1642277,,,1610612749,53,69,2025-12-24T02:12:06Z,4290000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M31.00S,2025-12-24T02:12:24.1Z,3,REGULAR,foul,personal,[],1629614,,,1610612749,53,69,2025-12-24T02:12:29Z,4300000,False,,,0,,A. Nembhard personal FOUL (3 PF),"[1629614, 1629645]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,
438,PT06M31.00S,2025-12-24T02:12:37.8Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,53,69,2025-12-24T02:12:41Z,4320000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M31.00S,2025-12-24T02:12:37.8Z,3,REGULAR,substitution,in,[],1631157,,,1610612749,53,69,2025-12-24T02:12:41Z,4330000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M21.00S,2025-12-24T02:13:07.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631245,,,1610612749,53,69,2025-12-24T02:13:16Z,4340000,False,,,0,,Q. Jackson personal FOUL (1 PF) (Rollins 2 FT),"[1631245, 1631157]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,1.0,0.0,Rollins,1631157.0,,,,,,,,
442,PT06M21.00S,2025-12-24T02:13:33.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631157,,,1610612749,53,70,2025-12-24T02:13:51Z,4360000,False,,,0,,R. Rollins Free Throw 1 of 2 (12 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
443,PT06M21.00S,2025-12-24T02:13:33.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631157,,,1610612749,53,70,2025-12-24T02:13:51Z,4370000,False,,,0,,MISS R. Rollins Free Throw 2 of 2,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT06M19.00S,2025-12-24T02:13:35.6Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,53,70,2025-12-24T02:13:51Z,4380000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,443.0,,,,,,,,,,,2.0,2.0,0.0,,,,
445,PT06M17.00S,2025-12-24T02:13:55.6Z,3,REGULAR,turnover,double dribble,[],1629614,,,1610612754,53,70,2025-12-24T02:14:07Z,4390000,False,,,0,,A. Nembhard double dribble TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,1628487.0,,,,,2.0,,,,,,,
446,PT06M10.00S,2025-12-24T02:14:18.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612749,53,70,2025-12-24T02:14:22Z,4400000,False,,,0,,A. Nembhard shooting personal FOUL (4 PF) (Porter Jr. 2 FT),"[1629614, 1629645]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,4.0,0.0,Porter Jr.,1629645.0,,,,,,,,
448,PT06M10.00S,2025-12-24T02:14:49.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612749,53,71,2025-12-24T02:15:18Z,4420000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (11 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
449,PT06M10.00S,2025-12-24T02:14:49.8Z,3,REGULAR,substitution,out,[],1629614,,,1610612749,53,71,2025-12-24T02:14:52Z,4430000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M10.00S,2025-12-24T02:14:49.8Z,3,REGULAR,substitution,in,[],204456,,,1610612749,53,71,2025-12-24T02:14:52Z,4440000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M10.00S,2025-12-24T02:14:49.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612749,53,71,2025-12-24T02:15:18Z,4450000,False,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT06M08.00S,2025-12-24T02:14:51.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,53,71,2025-12-24T02:15:18Z,4460000,False,,,0,,P. Siakam REBOUND (Off:3 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,451.0,,,,,,,,,,,8.0,5.0,3.0,,,,
453,PT05M55.00S,2025-12-24T02:15:32.6Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612754,53,71,2025-12-24T02:15:41Z,4470000,False,,,0,,G. Harris shooting personal FOUL (4 PF) (Jackson 2 FT),"[203914, 1631245]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,4.0,0.0,Jackson,1631245.0,,,,,,,,
455,PT05M55.00S,2025-12-24T02:16:16.8Z,3,REGULAR,freethrow,1 of 2,[],1631245,,,1610612754,54,71,2025-12-24T02:16:36Z,4490000,False,,,0,,Q. Jackson Free Throw 1 of 2 (1 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
456,PT05M55.00S,2025-12-24T02:16:16.8Z,3,REGULAR,freethrow,2 of 2,[],1631245,,,1610612754,54,71,2025-12-24T02:16:36Z,4500000,False,,,0,,MISS Q. Jackson Free Throw 2 of 2,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT05M53.00S,2025-12-24T02:16:18.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,71,2025-12-24T02:16:36Z,4510000,False,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,456.0,,,,,,,,,,,7.0,7.0,0.0,,,,
458,PT05M43.00S,2025-12-24T02:16:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,86.02168199737189,59.80392156862745,1610612749,54,71,2025-12-24T02:16:50Z,4520000,False,49.0,79.0,1,right,MISS K. Porter Jr. 9' turnaround Shot,[1629645],1610612749.0,MIL,turnaround,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.29,Missed,,,,,,,,,,,,,,,,,,
459,PT05M39.00S,2025-12-24T02:16:50.2Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612749,54,71,2025-12-24T02:16:50Z,4530000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,458.0,,,,,,,,,,,5.0,4.0,1.0,,,,
460,PT05M29.00S,2025-12-24T02:16:58.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631157,81.553876478318,38.72549019607843,1610612749,54,73,2025-12-24T02:17:02Z,4540000,False,-56.0,121.0,1,right,R. Rollins 13' step back Jump Shot (14 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,13.34,Made,,14.0,,,,,,,,,,,,,,,,
461,PT05M21.00S,2025-12-24T02:17:06.9Z,3,REGULAR,3pt,Jump Shot,[],1631097,31.35676741130092,33.088235294117645,1610612754,54,73,2025-12-24T02:17:11Z,4550000,False,85.0,242.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
462,PT05M19.00S,2025-12-24T02:17:08.9Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,54,73,2025-12-24T02:17:11Z,4560000,False,,,0,,R. Rollins REBOUND (Off:1 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,461.0,,,,,,,,,,,6.0,5.0,1.0,,,,
463,PT05M06.00S,2025-12-24T02:17:23.1Z,3,REGULAR,turnover,bad pass,[],1626171,,,1610612749,54,73,2025-12-24T02:17:25Z,4570000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1627783]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,Siakam,1627783.0
464,PT05M06.00S,2025-12-24T02:17:23.1Z,3,REGULAR,steal,,[],1627783,,,1610612754,54,73,2025-12-24T02:17:24Z,4580000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT05M02.00S,2025-12-24T02:17:26.2Z,3,REGULAR,turnover,bad pass,[],1631245,,,1610612754,54,73,2025-12-24T02:17:28Z,4590000,False,,,0,,Q. Jackson bad pass TURNOVER (2 TO),"[1631245, 1629645]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Porter Jr.,1629645.0
466,PT05M02.00S,2025-12-24T02:17:26.2Z,3,REGULAR,steal,,[],1629645,,,1610612749,54,73,2025-12-24T02:17:27Z,4600000,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
467,PT04M59.00S,2025-12-24T02:17:29.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,93.64323258869908,52.94117647058824,1610612749,54,75,2025-12-24T02:17:35Z,4610000,False,15.0,7.0,1,right,K. Kuzma running DUNK (11 PTS) (K. Porter Jr. 4 AST),"[1628398, 1629645]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.64,Made,,11.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,
469,PT04M44.00S,2025-12-24T02:17:45.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612754,54,75,2025-12-24T02:17:55Z,4630000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1626171, 1631097]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628487.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,
471,PT04M44.00S,2025-12-24T02:18:31.9Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,55,75,2025-12-24T02:18:31Z,4650000,False,,,0,,B. Mathurin Free Throw 1 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
472,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,out,[],1642277,,,1610612754,55,75,2025-12-24T02:18:45Z,4660000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,55,75,2025-12-24T02:18:45Z,4670000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,out,[],1628398,,,1610612754,55,75,2025-12-24T02:18:45Z,4680000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,in,[],1641716,,,1610612754,55,75,2025-12-24T02:18:45Z,4690000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,in,[],1630164,,,1610612754,55,75,2025-12-24T02:18:45Z,4700000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612754.0,IND,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M44.00S,2025-12-24T02:18:32.7Z,3,REGULAR,substitution,in,[],1630579,,,1610612754,55,75,2025-12-24T02:18:45Z,4710000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M44.00S,2025-12-24T02:19:02.9Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,56,75,2025-12-24T02:19:02Z,4720000,False,,,0,,B. Mathurin Free Throw 2 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
479,PT04M31.00S,2025-12-24T02:19:18.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,84.83902759526939,44.6078431372549,1610612749,56,75,2025-12-24T02:19:24Z,4730000,False,-27.0,90.0,1,right,MISS B. Portis 9' turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
480,PT04M28.00S,2025-12-24T02:19:21.2Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612749,56,75,2025-12-24T02:19:24Z,4740000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,479.0,,,,,,,,,,,4.0,3.0,1.0,,,,
481,PT04M18.00S,2025-12-24T02:19:34.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631245,,,1610612749,56,75,2025-12-24T02:19:39Z,4750000,False,,,0,,Q. Jackson shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1631245, 1629645]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,1627962.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,
483,PT04M18.00S,2025-12-24T02:20:00.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629645,,,1610612749,56,76,2025-12-24T02:20:00Z,4770000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (12 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
484,PT04M18.00S,2025-12-24T02:20:01.5Z,3,REGULAR,substitution,out,[],1631097,,,1610612749,56,76,2025-12-24T02:20:04Z,4780000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M18.00S,2025-12-24T02:20:01.5Z,3,REGULAR,substitution,in,[],1629726,,,1610612749,56,76,2025-12-24T02:20:04Z,4790000,False,,,0,,SUB in: G. Mathews,[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M18.00S,2025-12-24T02:20:21.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629645,,,1610612749,56,77,2025-12-24T02:20:21Z,4800000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (13 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
487,PT04M04.00S,2025-12-24T02:20:37.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,11.383048620236531,48.77450980392157,1610612754,58,77,2025-12-24T02:20:40Z,4810000,False,6.0,55.0,1,left,T. McConnell turnaround Jump Shot (8 PTS),[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,8.0,,,,,,,,,,,,,,,,
488,PT03M52.00S,2025-12-24T02:20:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,90.3580814717477,45.588235294117645,1610612749,58,79,2025-12-24T02:20:52Z,4820000,False,-22.0,38.0,1,right,R. Rollins driving Layup (16 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,4.4,Made,,16.0,,,,,,,,,,,,,,,,
489,PT03M35.00S,2025-12-24T02:21:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,6.389618922470433,50.0,1610612754,60,79,2025-12-24T02:21:54Z,4830000,False,0.0,8.0,1,left,J. Wiseman cutting Layup (3 PTS) (T. McConnell 4 AST),"[1630164, 204456]",1610612754.0,IND,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.76,Made,,3.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,
491,PT03M14.00S,2025-12-24T02:21:26.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,75.90341655716163,65.44117647058823,1610612749,60,81,2025-12-24T02:21:31Z,4850000,False,77.0,174.0,1,right,B. Portis 19' Jump Shot (14 PTS) (G. Harris 1 AST),"[1626171, 203914]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,19.04,Made,,14.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,
493,PT03M01.00S,2025-12-24T02:21:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,6.389618922470433,55.63725490196079,1610612754,60,81,2025-12-24T02:21:44Z,4870000,False,-28.0,8.0,1,left,MISS J. Walker driving finger roll Layup,[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
494,PT03M00.00S,2025-12-24T02:21:41.7Z,3,REGULAR,rebound,defensive,[],203914,,,1610612749,60,81,2025-12-24T02:21:44Z,4880000,False,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,493.0,,,,,,,,,,,2.0,2.0,0.0,,,,
495,PT02M51.00S,2025-12-24T02:21:51.2Z,3,REGULAR,3pt,Jump Shot,[],1631157,66.96780551905388,49.26470588235294,1610612749,60,84,2025-12-24T02:21:55Z,4890000,False,-4.0,258.0,1,right,R. Rollins 25' 3PT  (19 PTS) (B. Portis 2 AST),"[1631157, 1626171]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,25.8,Made,,19.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,
497,PT02M46.00S,2025-12-24T02:22:02.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,60,84,2025-12-24T02:22:02Z,4910000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M46.00S,2025-12-24T02:24:20.6Z,3,REGULAR,substitution,out,[],1630164,,,1610612754,60,84,2025-12-24T02:24:34Z,4920000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612754.0,IND,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M46.00S,2025-12-24T02:24:20.6Z,3,REGULAR,substitution,out,[],1629645,,,1610612754,60,84,2025-12-24T02:24:34Z,4930000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M46.00S,2025-12-24T02:24:20.6Z,3,REGULAR,substitution,in,[],1628396,,,1610612754,60,84,2025-12-24T02:24:34Z,4940000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M46.00S,2025-12-24T02:24:20.6Z,3,REGULAR,substitution,in,[],1629599,,,1610612754,60,84,2025-12-24T02:24:34Z,4950000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M31.00S,2025-12-24T02:25:11.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,60,84,2025-12-24T02:25:20Z,4960000,False,,,0,,G. Harris shooting personal FOUL (5 PF) (Jackson 2 FT),"[203914, 1631245]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,5.0,0.0,Jackson,1631245.0,,,,,,,,
504,PT02M31.00S,2025-12-24T02:25:35.3Z,3,REGULAR,freethrow,1 of 2,[],1631245,,,1610612754,60,84,2025-12-24T02:25:35Z,4980000,False,,,0,,MISS Q. Jackson Free Throw 1 of 2,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT02M31.00S,2025-12-24T02:25:35.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,60,84,2025-12-24T02:25:35Z,4990000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,
506,PT02M31.00S,2025-12-24T02:25:35.8Z,3,REGULAR,substitution,out,[],203914,,,1610612754,60,84,2025-12-24T02:25:41Z,5000000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M31.00S,2025-12-24T02:25:35.8Z,3,REGULAR,substitution,in,[],1628398,,,1610612754,60,84,2025-12-24T02:25:41Z,5010000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M31.00S,2025-12-24T02:25:55.9Z,3,REGULAR,freethrow,2 of 2,[],1631245,,,1610612754,61,84,2025-12-24T02:25:55Z,5020000,False,,,0,,Q. Jackson Free Throw 2 of 2 (2 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
509,PT02M13.00S,2025-12-24T02:26:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612749,61,84,2025-12-24T02:26:27Z,5030000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629726, 1628398]",1610612754.0,IND,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,
511,PT02M13.00S,2025-12-24T02:26:47.3Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,61,85,2025-12-24T02:26:47Z,5050000,False,,,0,,K. Kuzma Free Throw 1 of 2 (12 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
512,PT02M13.00S,2025-12-24T02:27:07.3Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,61,86,2025-12-24T02:27:07Z,5060000,False,,,0,,K. Kuzma Free Throw 2 of 2 (13 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
513,PT02M05.00S,2025-12-24T02:27:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,18.084756898817346,39.46078431372549,1610612754,63,86,2025-12-24T02:27:20Z,5070000,False,53.0,117.0,1,left,T. McConnell 12' pullup Jump Shot (10 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.88,Made,,10.0,,,,,,,,,,,,,,,,
514,PT01M45.00S,2025-12-24T02:27:35.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,71.82982917214193,11.519607843137255,1610612749,63,86,2025-12-24T02:27:39Z,5080000,False,-192.0,212.0,1,right,MISS K. Kuzma 28' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,28.65,Missed,,,,,,,,,,,,,,,,,,
515,PT01M43.00S,2025-12-24T02:27:37.5Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612754,63,86,2025-12-24T02:27:39Z,5090000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612754.0,IND,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,514.0,,,,,,,,,,,1.0,1.0,0.0,,,,
