actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
590,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],202331,,,1610612755,87,93,2026-04-11T01:27:21Z,5790000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M09.00S,2026-04-11T01:26:59.4Z,4,REGULAR,substitution,in,[],1642348,,,1610612755,87,93,2026-04-11T01:27:21Z,5800000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M58.00S,2026-04-11T01:27:43.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642348,90.3580814717477,37.00980392156863,1610612755,87,93,2026-04-11T01:29:12Z,5810000,False,-65.0,38.0,1,right,MISS J. Edwards 7' driving Hook,[1642348],1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.53,Missed,,,,,,,,,,,,
593,PT07M54.00S,2026-04-11T01:27:47.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,87,93,2026-04-11T01:27:47Z,5820000,False,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,592.0,11.0,7.0,4.0,,,,,,,,
594,PT07M54.00S,2026-04-11T01:27:47.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,87,93,2026-04-11T01:27:49Z,5830000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
595,PT07M54.00S,2026-04-11T01:27:47.1Z,4,REGULAR,rebound,defensive,[],1641738,,,1610612754,87,93,2026-04-11T01:27:49Z,5840000,False,,,0,,K. Brown REBOUND (Off:0 Def:3),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,594.0,3.0,3.0,0.0,,,,,,,,
596,PT07M38.00S,2026-04-11T01:28:02.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630695,11.12023653088042,45.34313725490196,1610612754,87,93,2026-04-11T01:28:06Z,5850000,False,23.0,52.0,1,left,MISS M. Potter turnaround Shot,[1630695],1610612754.0,IND,turnaround,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.7,Missed,,,,,,,,,,,,
597,PT07M37.00S,2026-04-11T01:28:03.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,87,93,2026-04-11T01:28:06Z,5860000,False,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,596.0,12.0,8.0,4.0,,,,,,,,
598,PT07M26.00S,2026-04-11T01:28:16.2Z,4,REGULAR,2pt,Jump Shot,[],1630178,75.64060446780552,28.186274509803923,1610612755,87,93,2026-04-11T01:28:20Z,5870000,False,-109.0,176.0,1,right,MISS T. Maxey 20' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,20.75,Missed,,,,,,,,,,,,
599,PT07M22.00S,2026-04-11T01:28:20.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,87,93,2026-04-11T01:28:20Z,5880000,False,,,0,,A. Drummond REBOUND (Off:5 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,598.0,13.0,8.0,5.0,,,,,,,,
617,PT07M22.00S,2026-04-11T01:28:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,95.22010512483574,41.17647058823529,1610612755,87,93,2026-04-11T01:33:13Z,5885000,False,-44.0,-8.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.48,Missed,,,,,,,,,,,,
618,PT07M20.00S,2026-04-11T01:28:24.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,87,93,2026-04-11T01:33:13Z,5887500,False,,,0,,A. Drummond REBOUND (Off:6 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,617.0,14.0,8.0,6.0,,,,,,,,
600,PT07M12.00S,2026-04-11T01:28:29.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642845,68.67608409986859,74.26470588235294,1610612755,87,93,2026-04-11T01:33:13Z,5890000,False,121.0,242.0,1,right,MISS V. Edgecombe 27' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,27.06,Missed,,,,,,,,,,,,
601,PT07M08.00S,2026-04-11T01:28:33.2Z,4,REGULAR,rebound,defensive,[],1630679,,,1610612754,87,93,2026-04-11T01:28:35Z,5900000,False,,,0,,E. Thompson REBOUND (Off:0 Def:4),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,600.0,4.0,4.0,0.0,,,,,,,,
602,PT07M01.00S,2026-04-11T01:28:41.6Z,4,REGULAR,turnover,out-of-bounds,[],1641738,,,1610612754,87,93,2026-04-11T01:28:45Z,5910000,False,,,0,,K. Brown lost ball out-of-bounds TURNOVER (2 TO),[1641738],1610612754.0,IND,lost ball,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,1626300.0,,,,,2.0,,,,,,,,,,,,,,
603,PT07M01.00S,2026-04-11T01:28:46.6Z,4,REGULAR,substitution,out,[],1630679,,,1610612755,87,93,2026-04-11T01:28:48Z,5920000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M01.00S,2026-04-11T01:28:46.6Z,4,REGULAR,substitution,in,[],1643007,,,1610612755,87,93,2026-04-11T01:28:48Z,5930000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M47.00S,2026-04-11T01:29:10.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202331,77.87450722733246,70.09803921568627,1610612755,87,95,2026-04-11T01:29:14Z,5940000,False,100.0,155.0,1,right,P. George 18' Jump Shot (19 PTS) (T. Maxey 4 AST),"[202331, 1630178]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,18.51,Made,,,,,19.0,T. Maxey,1630178.0,4.0,,,,
606,PT06M28.00S,2026-04-11T01:29:29.0Z,4,REGULAR,3pt,Jump Shot,[],1630695,7.5722733245729295,5.392156862745098,1610612754,87,95,2026-04-11T01:29:32Z,5950000,False,223.0,19.0,1,left,MISS M. Potter 3PT,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,,,,,,,22.38,Missed,,,,,,,,,,,,
607,PT06M26.00S,2026-04-11T01:29:31.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612755,87,95,2026-04-11T01:29:32Z,5960000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,,,606.0,3.0,3.0,0.0,,,,,,,,
609,PT06M20.00S,2026-04-11T01:29:40.0Z,4,REGULAR,foul,personal,['2freethrow'],1643007,,,1610612755,87,95,2026-04-11T01:29:47Z,5970000,False,,,0,,T. Peter shooting personal FOUL (2 PF) (Maxey 2 FT),"[1643007, 1630178]",1610612754.0,IND,shooting,,,Peter,T. Peter,,,,,In The Paint (Non-RA),8-16 Center,1162.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
611,PT06M20.00S,2026-04-11T01:29:50.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,87,95,2026-04-11T01:29:50Z,5990000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M20.00S,2026-04-11T01:32:15.3Z,4,REGULAR,substitution,out,[],1630695,,,1610612755,87,95,2026-04-11T01:32:32Z,6000000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M20.00S,2026-04-11T01:32:15.3Z,4,REGULAR,substitution,in,[],1630643,,,1610612755,87,95,2026-04-11T01:32:32Z,6010000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M20.00S,2026-04-11T01:32:52.3Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,87,96,2026-04-11T01:33:18Z,6020000,False,,,0,,T. Maxey Free Throw 1 of 2 (30 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,30.0,,,,,,,
615,PT06M20.00S,2026-04-11T01:32:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,87,96,2026-04-11T01:33:18Z,6030000,False,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
616,PT06M18.00S,2026-04-11T01:32:54.3Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612754,87,96,2026-04-11T01:33:18Z,6040000,False,,,0,,J. Huff REBOUND (Off:1 Def:6),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,615.0,7.0,6.0,1.0,,,,,,,,
619,PT06M03.00S,2026-04-11T01:33:27.1Z,4,REGULAR,3pt,Jump Shot,[],1642880,19.267411300919843,93.13725490196079,1610612754,87,96,2026-04-11T01:33:33Z,6050000,False,-216.0,129.0,1,left,MISS K. Jones 25' 3PT,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,25.11,Missed,,,,,,,,,,,,
620,PT06M01.00S,2026-04-11T01:33:29.1Z,4,REGULAR,rebound,offensive,[],1642880,,,1610612754,87,96,2026-04-11T01:33:33Z,6060000,False,,,0,,K. Jones REBOUND (Off:2 Def:2),[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,619.0,4.0,2.0,2.0,,,,,,,,
621,PT06M00.00S,2026-04-11T01:33:31.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1643007,33.722076215505915,50.98039215686274,1610612754,87,96,2026-04-11T01:33:35Z,6070000,False,-5.0,264.0,1,left,MISS T. Peter 26' 3PT,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Above the Break 3,24+ Center,,,,,,,26.45,Missed,,,,,,,,,,,,
622,PT05M58.00S,2026-04-11T01:33:33.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,87,96,2026-04-11T01:33:39Z,6080000,False,,,0,,A. Drummond REBOUND (Off:6 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,621.0,15.0,9.0,6.0,,,,,,,,
623,PT05M50.00S,2026-04-11T01:33:40.6Z,4,REGULAR,3pt,Jump Shot,[],202331,94.03745072273325,5.392156862745098,1610612755,87,96,2026-04-11T01:33:45Z,6090000,False,-223.0,4.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,22.3,Missed,,,,,,,,,,,,
624,PT05M47.00S,2026-04-11T01:33:43.6Z,4,REGULAR,rebound,defensive,[],1641771,,,1610612754,87,96,2026-04-11T01:33:45Z,6100000,False,,,0,,J. Slawson REBOUND (Off:1 Def:2),[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Left Corner 3,24+ Left,,,,,,,,,623.0,3.0,2.0,1.0,,,,,,,,
628,PT05M41.00S,2026-04-11T01:33:58.0Z,4,REGULAR,turnover,out-of-bounds,[],1641771,,,1610612754,87,96,2026-04-11T01:35:51Z,6115000,False,,,0,,J. Slawson bad pass out-of-bounds TURNOVER (3 TO),[1641771],1610612754.0,IND,bad pass,,,Slawson,J. Slawson,,,,,In The Paint (Non-RA),8-16 Right,1162.0,,,,,3.0,,,,,,,,,,,,,,
626,PT05M41.00S,2026-04-11T01:34:02.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,87,96,2026-04-11T01:35:51Z,6120000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M18.00S,2026-04-11T01:37:32.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642348,82.9993429697766,41.66666666666667,1610612755,87,96,2026-04-11T01:37:37Z,6140000,False,-42.0,107.0,1,right,MISS J. Edwards 11' driving floating Shot,[1642348],1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.51,Missed,,,,,,,,,,,,
630,PT05M13.00S,2026-04-11T01:37:37.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,87,96,2026-04-11T01:37:37Z,6150000,False,,,0,,A. Drummond REBOUND (Off:7 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,629.0,16.0,9.0,7.0,,,,,,,,
631,PT05M13.00S,2026-04-11T01:37:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,94.40999984741211,50.0,1610612755,87,98,2026-04-11T01:37:36Z,6160000,False,0.0,0.0,1,right,A. Drummond tip Layup (10 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,10.0,,,,,,,
632,PT05M06.00S,2026-04-11T01:37:43.6Z,4,REGULAR,turnover,lost ball,[],1641771,,,1610612754,87,98,2026-04-11T01:37:46Z,6170000,False,,,0,,J. Slawson lost ball TURNOVER (4 TO),"[1641771, 1630178]",1610612754.0,IND,,,,Slawson,J. Slawson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,4.0,,,,,,,,,,,Maxey,1630178.0,,
633,PT05M06.00S,2026-04-11T01:37:43.6Z,4,REGULAR,steal,,[],1630178,,,1610612755,87,98,2026-04-11T01:41:11Z,6180000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
634,PT04M59.00S,2026-04-11T01:37:51.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203083,87.86136662286465,38.48039215686275,1610612755,87,98,2026-04-11T01:37:55Z,6190000,False,-58.0,62.0,1,right,MISS A. Drummond 8' driving floating bank Shot,[203083],1610612755.0,PHI,driving floating bank,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,8.43,Missed,,,,,,,,,,,,
635,PT04M56.00S,2026-04-11T01:37:54.6Z,4,REGULAR,rebound,defensive,[],1641771,,,1610612754,87,98,2026-04-11T01:37:55Z,6200000,False,,,0,,J. Slawson REBOUND (Off:1 Def:3),[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,634.0,4.0,3.0,1.0,,,,,,,,
636,PT04M52.00S,2026-04-11T01:37:58.7Z,4,REGULAR,turnover,out-of-bounds,[],1641771,,,1610612754,87,98,2026-04-11T01:38:02Z,6210000,False,,,0,,J. Slawson bad pass out-of-bounds TURNOVER (5 TO),[1641771],1610612754.0,IND,bad pass,,,Slawson,J. Slawson,,,,,Above the Break 3,24+ Left Center,1627524.0,,,,,5.0,,,,,,,,,,,,,,
637,PT04M38.00S,2026-04-11T01:38:22.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,91.5407358738502,96.81372549019608,1610612755,87,98,2026-04-11T01:38:29Z,6220000,False,234.0,27.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,23.57,Missed,,,,,,,,,,,,
638,PT04M35.00S,2026-04-11T01:38:25.9Z,4,REGULAR,rebound,offensive,[],1642348,,,1610612755,87,98,2026-04-11T01:38:29Z,6230000,False,,,0,,J. Edwards REBOUND (Off:1 Def:0),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,637.0,1.0,0.0,1.0,,,,,,,,
639,PT04M32.00S,2026-04-11T01:38:28.3Z,4,REGULAR,turnover,bad pass,[],1642348,,,1610612755,87,98,2026-04-11T01:38:31Z,6240000,False,,,0,,J. Edwards bad pass TURNOVER (1 TO),"[1642348, 1641738]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,,,,,,,,,Brown,1641738.0,,
640,PT04M32.00S,2026-04-11T01:38:28.3Z,4,REGULAR,steal,,[],1641738,,,1610612754,87,98,2026-04-11T01:38:29Z,6250000,False,,,0,,K. Brown STEAL (1 STL),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
641,PT04M24.00S,2026-04-11T01:38:37.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641738,17.0335085413929,46.32352941176471,1610612754,87,98,2026-04-11T01:38:43Z,6260000,False,18.0,108.0,1,left,MISS K. Brown 10' driving floating Shot,[1641738],1610612754.0,IND,driving floating,,,Brown,K. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.92,Missed,,,,,,,,,,,,
642,PT04M20.00S,2026-04-11T01:38:41.5Z,4,REGULAR,rebound,offensive,[],1641771,,,1610612754,87,98,2026-04-11T01:38:41Z,6270000,False,,,0,,J. Slawson REBOUND (Off:2 Def:3),[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,641.0,5.0,3.0,2.0,,,,,,,,
643,PT04M13.00S,2026-04-11T01:38:47.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641771,6.652431011826544,87.25490196078431,1610612754,87,98,2026-04-11T01:38:51Z,6280000,False,-186.0,10.0,1,left,MISS J. Slawson 18' Jump Shot,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Mid-Range,16-24 Left,,,,,,,18.66,Missed,,,,,,,,,,,,
644,PT04M12.00S,2026-04-11T01:38:48.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612755,87,98,2026-04-11T01:38:51Z,6290000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,,,,,,643.0,4.0,4.0,0.0,,,,,,,,
645,PT04M08.00S,2026-04-11T01:38:58.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,87,98,2026-04-11T01:38:58Z,6300000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,out,[],1643007,,,1610612755,87,98,2026-04-11T01:40:28Z,6310000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,out,[],1642880,,,1610612755,87,98,2026-04-11T01:40:28Z,6320000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,out,[],1641771,,,1610612755,87,98,2026-04-11T01:40:28Z,6330000,False,,,0,,SUB out: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,in,[],1630679,,,1610612755,87,98,2026-04-11T01:40:28Z,6340000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,in,[],1631245,,,1610612755,87,98,2026-04-11T01:40:28Z,6350000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M08.00S,2026-04-11T01:39:50.5Z,4,REGULAR,substitution,in,[],1641716,,,1610612755,87,98,2026-04-11T01:40:28Z,6360000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M50.00S,2026-04-11T01:40:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,81.15965834428384,50.49019607843137,1610612755,87,98,2026-04-11T01:41:03Z,6370000,False,2.0,125.0,1,right,MISS V. Edgecombe 12' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.46,Missed,,,,,,,,,,,,
653,PT03M47.00S,2026-04-11T01:41:01.9Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612754,87,98,2026-04-11T01:41:01Z,6380000,False,,,0,,J. Huff REBOUND (Off:1 Def:7),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,652.0,8.0,7.0,1.0,,,,,,,,
654,PT03M31.00S,2026-04-11T01:41:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631245,10.200394218134035,55.63725490196079,1610612754,87,98,2026-04-11T01:41:26Z,6390000,False,-28.0,43.0,1,left,MISS Q. Jackson driving floating Shot,[1631245],1610612754.0,IND,driving floating,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.18,Missed,,,,,,,,,,,,
655,PT03M28.00S,2026-04-11T01:41:21.7Z,4,REGULAR,rebound,offensive,[],1631245,,,1610612754,87,98,2026-04-11T01:41:26Z,6400000,False,,,0,,Q. Jackson REBOUND (Off:2 Def:1),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,654.0,3.0,1.0,2.0,,,,,,,,
657,PT03M27.00S,2026-04-11T01:41:30.5Z,4,REGULAR,substitution,out,[],1642348,,,1610612754,87,98,2026-04-11T01:41:33Z,6420000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M27.00S,2026-04-11T01:41:30.5Z,4,REGULAR,substitution,in,[],1626162,,,1610612754,87,98,2026-04-11T01:41:33Z,6430000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M21.00S,2026-04-11T01:42:00.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630643,31.35676741130092,60.5392156862745,1610612754,87,98,2026-04-11T01:42:05Z,6440000,False,-53.0,242.0,1,left,MISS J. Huff 24' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,24.8,Missed,,,,,,,,,,,,
660,PT03M18.00S,2026-04-11T01:42:03.3Z,4,REGULAR,rebound,defensive,[],202331,,,1610612755,87,98,2026-04-11T01:42:05Z,6450000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,659.0,5.0,5.0,0.0,,,,,,,,
661,PT02M58.00S,2026-04-11T01:42:22.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,89.96386333771353,1.2254901960784315,1610612755,87,101,2026-04-11T01:42:26Z,6460000,False,-244.0,42.0,1,right,K. Oubre Jr. 24' 3PT  (15 PTS) (T. Maxey 5 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,24.75,Made,,,,,15.0,T. Maxey,1630178.0,5.0,,,,
663,PT02M36.00S,2026-04-11T01:42:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,6.521024967148489,54.90196078431373,1610612754,89,101,2026-04-11T01:42:48Z,6480000,False,-25.0,9.0,1,left,J. Huff driving reverse Layup (8 PTS) (J. Walker 2 AST),"[1630643, 1641716]",1610612754.0,IND,driving reverse,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,2.6,Made,,,,,8.0,J. Walker,1641716.0,2.0,,,,
665,PT02M17.00S,2026-04-11T01:43:03.4Z,4,REGULAR,3pt,Jump Shot,[],1630178,68.80749014454665,19.362745098039216,1610612755,89,101,2026-04-11T01:43:09Z,6500000,False,-153.0,241.0,1,right,MISS T. Maxey 28' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,28.53,Missed,,,,,,,,,,,,
666,PT02M14.00S,2026-04-11T01:43:06.4Z,4,REGULAR,rebound,defensive,[],1630643,,,1610612754,89,101,2026-04-11T01:43:09Z,6510000,False,,,0,,J. Huff REBOUND (Off:1 Def:8),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,,,,665.0,9.0,8.0,1.0,,,,,,,,
668,PT02M03.00S,2026-04-11T01:43:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630643,31.750985545335087,55.63725490196079,1610612754,89,101,2026-04-11T01:46:35Z,6530000,False,-28.0,246.0,1,left,MISS J. Huff 24' pullup 3PT,[1630643],1610612754.0,IND,pullup,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,24.76,Missed,,,,,,,,,,,,
