actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
512,PT00M00.00S,2026-03-13T01:21:32.7Z,3,REGULAR,period,end,[],0,,,1610612737,82,79,2026-03-13T01:21:32Z,5100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612737,82,79,2026-03-13T01:23:45Z,5110000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,out,['startperiod'],1630623,,,1610612737,82,79,2026-03-13T01:23:45Z,5120000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612737,82,79,2026-03-13T01:23:45Z,5130000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,out,['startperiod'],1630592,,,1610612737,82,79,2026-03-13T01:23:45Z,5140000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,out,['startperiod'],1643052,,,1610612737,82,79,2026-03-13T01:23:45Z,5150000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,in,['startperiod'],203468,,,1610612737,82,79,2026-03-13T01:23:45Z,5160000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,in,['startperiod'],1642874,,,1610612737,82,79,2026-03-13T01:23:45Z,5170000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,in,['startperiod'],1642962,,,1610612737,82,79,2026-03-13T01:23:45Z,5180000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,in,['startperiod'],1642879,,,1610612737,82,79,2026-03-13T01:23:45Z,5190000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-03-13T01:21:50.7Z,4,REGULAR,substitution,in,['startperiod'],1630604,,,1610612737,82,79,2026-03-13T01:23:45Z,5200000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-03-13T01:23:46.2Z,4,REGULAR,period,start,[],0,,,1610612751,82,79,2026-03-13T01:23:46Z,5210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M45.00S,2026-03-13T01:24:02.7Z,4,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612751,82,79,2026-03-13T01:24:30Z,5220000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Minott 2 FT),"[1642258, 1631169]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,202026.0,1.0,0.0,Minott,1631169.0,,,,,,,,,,,,,,,
526,PT11M45.00S,2026-03-13T01:24:32.5Z,4,REGULAR,freethrow,1 of 2,[],1631169,,,1610612751,82,80,2026-03-13T01:24:32Z,5240000,False,,,0,,J. Minott Free Throw 1 of 2 (16 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
527,PT11M45.00S,2026-03-13T01:24:48.3Z,4,REGULAR,freethrow,2 of 2,[],1631169,,,1610612751,82,81,2026-03-13T01:24:48Z,5250000,False,,,0,,J. Minott Free Throw 2 of 2 (17 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
528,PT11M37.00S,2026-03-13T01:24:59.3Z,4,REGULAR,foul,personal,[],1630604,,,1610612737,82,81,2026-03-13T01:25:05Z,5260000,False,,,0,,E. Liddell personal FOUL (1 PF),"[1630604, 1629638]",1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
530,PT11M26.00S,2026-03-13T01:25:21.0Z,4,REGULAR,3pt,Jump Shot,[],203468,31.09395532194481,41.42156862745098,1610612737,82,81,2026-03-13T01:25:26Z,5280000,False,43.0,240.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.36,,,,,,,,,,,,
531,PT11M23.00S,2026-03-13T01:25:24.0Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612737,82,81,2026-03-13T01:25:26Z,5290000,False,,,0,,J. Kuminga REBOUND (Off:3 Def:6),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,530.0,9.0,6.0,3.0,,,,,
532,PT11M19.00S,2026-03-13T01:25:33.4Z,4,REGULAR,foul,personal,[],1642879,,,1610612737,82,81,2026-03-13T01:25:40Z,5300000,False,,,0,,B. Saraf personal FOUL (2 PF),"[1642879, 1630228]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,1629178.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,
534,PT11M11.00S,2026-03-13T01:25:59.7Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612737,82,81,2026-03-13T01:26:08Z,5320000,False,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (3 TO),[203468],1610612737.0,ATL,lost ball,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,1629178.0,,,,,,,,,,,,,,,3.0,,,,
535,PT10M53.00S,2026-03-13T01:26:21.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642879,82.7365308804205,49.26470588235294,1610612751,82,83,2026-03-13T01:26:29Z,5330000,False,-4.0,110.0,1,right,B. Saraf 10' turnaround Hook (10 PTS),[1642879],1610612751.0,BKN,turnaround,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,10.99,,,,,,,,,,,,
536,PT10M34.00S,2026-03-13T01:26:40.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,4.28712220762155,52.69607843137255,1610612737,82,83,2026-03-13T01:26:46Z,5340000,False,-13.0,-12.0,1,left,MISS J. Kuminga fadeaway Shot - blocked,"[1630228, 1631169]",1610612737.0,ATL,fadeaway,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.82,,,,,,,,,Minott,1631169.0,,
541,PT10M34.00S,2026-03-13T01:26:40.4Z,4,REGULAR,block,,[],1631169,,,1610612737,82,83,2026-03-13T01:27:25Z,5345000,False,,,0,,J. Minott BLOCK (2 BLK),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
537,PT10M28.00S,2026-03-13T01:26:46.4Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,82,83,2026-03-13T01:26:46Z,5350000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,536.0,1.0,0.0,1.0,,,,,
538,PT10M28.00S,2026-03-13T01:26:46.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631243,5.590000152587891,50.0,1610612737,84,83,2026-03-13T01:26:46Z,5360000,False,0.0,0.0,1,left,M. Gueye putback DUNK (2 PTS),[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,0.0,,,,,,,,,,,,
539,PT10M18.00S,2026-03-13T01:26:59.3Z,4,REGULAR,turnover,traveling,[],1631169,,,1610612751,84,83,2026-03-13T01:27:04Z,5370000,False,,,0,,J. Minott traveling TURNOVER (2 TO),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,1629178.0,,,,,,,,,,,,,,,2.0,,,,
540,PT10M03.00S,2026-03-13T01:27:22.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,6.389618922470433,4.6568627450980395,1610612737,84,83,2026-03-13T01:27:28Z,5380000,False,227.0,8.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.68,,,,,,,,,,,,
542,PT10M03.00S,2026-03-13T01:27:22.1Z,4,REGULAR,rebound,defensive,[],1630604,,,1610612751,84,83,2026-03-13T01:27:28Z,5390000,False,,,0,,E. Liddell REBOUND (Off:0 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,540.0,1.0,1.0,0.0,,,,,
543,PT09M54.00S,2026-03-13T01:27:31.3Z,4,REGULAR,turnover,lost ball,[],1642879,,,1610612751,84,83,2026-03-13T01:27:35Z,5400000,False,,,0,,B. Saraf lost ball TURNOVER (4 TO),"[1642879, 1629638]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,,,Alexander-Walker,1629638.0
544,PT09M54.00S,2026-03-13T01:27:31.3Z,4,REGULAR,steal,,[],1629638,,,1610612737,84,83,2026-03-13T01:27:33Z,5410000,False,,,0,,N. Alexander-Walker STEAL (3 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
545,PT09M42.00S,2026-03-13T01:27:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,5.601182654402102,48.28431372549019,1610612737,86,83,2026-03-13T01:27:49Z,5420000,False,9.0,0.0,1,left,C. McCollum driving Layup (8 PTS),[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,0.86,,,,,,,,,,,,
546,PT09M26.00S,2026-03-13T01:27:59.3Z,4,REGULAR,3pt,Jump Shot,[],1631169,73.66951379763469,84.31372549019608,1610612751,86,83,2026-03-13T01:28:04Z,5430000,False,172.0,195.0,1,right,MISS J. Minott 25' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.98,,,,,,,,,,,,
547,PT09M24.00S,2026-03-13T01:28:01.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,86,83,2026-03-13T01:28:04Z,5440000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,546.0,,,,,,,,
549,PT09M24.00S,2026-03-13T01:28:06.0Z,4,REGULAR,substitution,out,[],1630228,,,1610612737,86,83,2026-03-13T01:28:12Z,5460000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M24.00S,2026-03-13T01:28:06.0Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,86,83,2026-03-13T01:28:12Z,5470000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M08.00S,2026-03-13T01:28:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,4.5499342969776615,50.73529411764706,1610612737,88,83,2026-03-13T01:28:43Z,5480000,False,-4.0,-10.0,1,left,C. McCollum driving Layup (10 PTS),[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.04,,,,,,,,,,,,
552,PT08M59.00S,2026-03-13T01:28:51.4Z,4,REGULAR,foul,personal,[],1631243,,,1610612751,88,83,2026-03-13T01:28:57Z,5490000,False,,,0,,M. Gueye personal FOUL (1 PF),"[1631243, 1642874]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right Center,1627961.0,1.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
554,PT08M56.00S,2026-03-13T01:29:11.6Z,4,REGULAR,turnover,bad pass,[],1642962,,,1610612751,88,83,2026-03-13T01:29:16Z,5510000,False,,,0,,D. Powell bad pass TURNOVER (1 TO),"[1642962, 1631243]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Gueye,1631243.0
555,PT08M56.00S,2026-03-13T01:29:11.6Z,4,REGULAR,steal,,[],1631243,,,1610612737,88,83,2026-03-13T01:29:13Z,5520000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
556,PT08M55.00S,2026-03-13T01:29:16.3Z,4,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612737,88,83,2026-03-13T01:29:57Z,5530000,False,,,0,,D. Wolf shooting personal FOUL (3 PF) (Gueye 2 FT),"[1642874, 1631243]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1627961.0,3.0,0.0,Gueye,1631243.0,,,,,,,,,,,,,,,
558,PT08M55.00S,2026-03-13T01:29:57.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631243,,,1610612737,89,83,2026-03-13T01:29:57Z,5550000,False,,,0,,M. Gueye Free Throw 1 of 2 (3 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
559,PT08M55.00S,2026-03-13T01:29:59.5Z,4,REGULAR,substitution,out,[],1629638,,,1610612737,89,83,2026-03-13T01:30:03Z,5560000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M55.00S,2026-03-13T01:29:59.5Z,4,REGULAR,substitution,in,[],1629216,,,1610612737,89,83,2026-03-13T01:30:03Z,5570000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M55.00S,2026-03-13T01:30:18.2Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631243,,,1610612737,90,83,2026-03-13T01:30:18Z,5580000,False,,,0,,M. Gueye Free Throw 2 of 2 (4 PTS),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
562,PT08M41.00S,2026-03-13T01:30:33.3Z,4,REGULAR,turnover,lost ball,[],1630604,,,1610612751,90,83,2026-03-13T01:30:39Z,5590000,False,,,0,,E. Liddell lost ball TURNOVER (1 TO),"[1630604, 1631243]",1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Gueye,1631243.0
563,PT08M41.00S,2026-03-13T01:30:33.3Z,4,REGULAR,steal,,[],1631243,,,1610612737,90,83,2026-03-13T01:30:35Z,5600000,False,,,0,,M. Gueye STEAL (2 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
564,PT08M35.00S,2026-03-13T01:30:40.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,23.209592641261498,45.83333333333333,1610612737,92,83,2026-03-13T01:30:45Z,5610000,False,21.0,166.0,1,left,C. McCollum 16' step back Jump Shot (12 PTS) (J. Johnson 9 AST),"[203468, 1630552]",1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,Made,12.0,16.7,J. Johnson,1630552.0,9.0,,,,,,,,,
567,PT08M20.00S,2026-03-13T01:31:29.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,92,83,2026-03-13T01:31:29Z,5640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M20.00S,2026-03-13T01:34:04.7Z,4,REGULAR,substitution,out,[],1642258,,,1610612751,92,83,2026-03-13T01:34:34Z,5660000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M20.00S,2026-03-13T01:34:04.7Z,4,REGULAR,substitution,in,[],1630228,,,1610612751,92,83,2026-03-13T01:34:34Z,5670000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M16.00S,2026-03-13T01:35:30.8Z,4,REGULAR,jumpball,recovered,[],1642874,,,1610612751,92,83,2026-03-13T01:35:30Z,5680000,False,,,0,,Jump Ball J. Minott vs. M. Gueye: Tip to D. Wolf,"[1642874, 1631169, 1631243]",1610612751.0,BKN,unclearpass,D. Wolf,1642874.0,Wolf,D. Wolf,Minott,1631169.0,Gueye,1631243.0,,,,,,,,,,,,,,,,,,,,,,
575,PT08M04.00S,2026-03-13T01:35:58.1Z,4,REGULAR,3pt,Jump Shot,[],1642874,69.59592641261499,75.98039215686273,1610612751,92,83,2026-03-13T01:36:03Z,5720000,False,130.0,233.0,1,right,MISS D. Wolf 26' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.7,,,,,,,,,,,,
576,PT08M01.00S,2026-03-13T01:36:01.1Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,92,83,2026-03-13T01:36:03Z,5730000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,575.0,7.0,6.0,1.0,,,,,
577,PT07M53.00S,2026-03-13T01:36:09.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,11.251642575558476,49.01960784313725,1610612737,92,83,2026-03-13T01:36:14Z,5740000,False,5.0,53.0,1,left,MISS J. Kuminga turnaround Shot,[1630228],1610612737.0,ATL,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.35,,,,,,,,,,,,
578,PT07M49.00S,2026-03-13T01:36:13.5Z,4,REGULAR,rebound,defensive,[],1630604,,,1610612751,92,83,2026-03-13T01:36:14Z,5750000,False,,,0,,E. Liddell REBOUND (Off:0 Def:2),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,577.0,2.0,2.0,0.0,,,,,
579,PT07M44.00S,2026-03-13T01:36:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630604,89.04402102496715,51.9607843137255,1610612751,92,85,2026-03-13T01:36:26Z,5760000,False,10.0,50.0,1,right,E. Liddell driving Layup (2 PTS),[1630604],1610612751.0,BKN,driving,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.14,,,,,,,,,,,,
580,PT07M38.00S,2026-03-13T01:36:30.4Z,4,REGULAR,foul,personal,[],1642879,,,1610612737,92,85,2026-03-13T01:36:35Z,5770000,False,,,0,,B. Saraf personal FOUL (3 PF),"[1642879, 1630228]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,1629178.0,3.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,
582,PT07M38.00S,2026-03-13T01:36:38.7Z,4,REGULAR,substitution,out,[],203468,,,1610612737,92,85,2026-03-13T01:36:43Z,5790000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M38.00S,2026-03-13T01:36:38.7Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,92,85,2026-03-13T01:36:43Z,5800000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M38.00S,2026-03-13T01:36:38.7Z,4,REGULAR,substitution,in,[],1629638,,,1610612737,92,85,2026-03-13T01:36:43Z,5810000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M38.00S,2026-03-13T01:36:38.7Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,92,85,2026-03-13T01:36:43Z,5820000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M27.00S,2026-03-13T01:37:10.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.12023653088042,57.107843137254896,1610612737,92,85,2026-03-13T01:37:14Z,5830000,False,-36.0,52.0,1,left,MISS J. Johnson 6' pullup Shot - blocked,"[1630552, 1642962]",1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.3,,,,,,,,,Powell,1642962.0,,
587,PT07M27.00S,2026-03-13T01:37:10.6Z,4,REGULAR,block,,[],1642962,,,1610612737,92,85,2026-03-13T01:37:14Z,5840000,False,,,0,,D. Powell BLOCK (1 BLK),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT07M23.00S,2026-03-13T01:37:14.6Z,4,REGULAR,rebound,defensive,[],1630604,,,1610612751,92,85,2026-03-13T01:37:14Z,5850000,False,,,0,,E. Liddell REBOUND (Off:0 Def:3),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,586.0,3.0,3.0,0.0,,,,,
590,PT07M10.00S,2026-03-13T01:37:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,92.19776609724047,47.30392156862745,1610612751,92,85,2026-03-13T01:37:56Z,5870000,False,-13.0,21.0,1,right,MISS D. Powell driving Layup - blocked,"[1642962, 1630168]",1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.48,,,,,,,,,Okongwu,1630168.0,,
591,PT07M10.00S,2026-03-13T01:37:49.0Z,4,REGULAR,block,,[],1630168,,,1610612751,92,85,2026-03-13T01:37:51Z,5880000,False,,,0,,O. Okongwu BLOCK (4 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT07M07.00S,2026-03-13T01:37:52.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,92,85,2026-03-13T01:37:56Z,5890000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,590.0,6.0,5.0,1.0,,,,,
593,PT06M57.00S,2026-03-13T01:38:02.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,12.828515111695138,47.05882352941176,1610612737,92,85,2026-03-13T01:45:34Z,5900000,False,15.0,68.0,1,left,MISS O. Okongwu 6' driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.97,,,,,,,,,,,,
594,PT06M54.00S,2026-03-13T01:38:05.5Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,92,85,2026-03-13T01:38:08Z,5910000,False,,,0,,D. Wolf REBOUND (Off:0 Def:7),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,593.0,7.0,7.0,0.0,,,,,
595,PT06M49.00S,2026-03-13T01:38:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612751,92,85,2026-03-13T01:38:26Z,5920000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Wolf 2 FT),"[1630168, 1642874]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,202026.0,3.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
597,PT06M49.00S,2026-03-13T01:38:39.7Z,4,REGULAR,freethrow,1 of 2,[],1642874,,,1610612751,92,85,2026-03-13T01:38:39Z,5940000,False,,,0,,MISS D. Wolf Free Throw 1 of 2,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
598,PT06M49.00S,2026-03-13T01:38:39.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,92,85,2026-03-13T01:38:39Z,5950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,597.0,,,,,,,,
599,PT06M49.00S,2026-03-13T01:39:01.2Z,4,REGULAR,freethrow,2 of 2,[],1642874,,,1610612751,92,86,2026-03-13T01:39:01Z,5960000,False,,,0,,D. Wolf Free Throw 2 of 2 (8 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
