actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
415,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,out,[],1630168,,,1610612759,63,84,2025-12-20T01:59:12Z,4080000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,63,84,2025-12-20T01:59:12Z,4090000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,63,84,2025-12-20T01:59:12Z,4100000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,in,[],1642854,,,1610612759,63,84,2025-12-20T01:59:12Z,4110000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,63,84,2025-12-20T01:59:12Z,4120000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M07.00S,2025-12-20T01:58:54.6Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,63,84,2025-12-20T01:59:12Z,4130000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M07.00S,2025-12-20T01:59:24.1Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,63,85,2025-12-20T01:59:24Z,4140000,False,,,0,,S. Castle Free Throw 2 of 2 (13 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
422,PT05M59.00S,2025-12-20T01:59:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,31.488173455978973,27.450980392156865,1610612737,63,85,2025-12-20T01:59:45Z,4150000,False,113.0,243.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,,
423,PT05M55.00S,2025-12-20T01:59:37.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,63,85,2025-12-20T01:59:37Z,4160000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,422.0,4.0,4.0,0.0,,,,,,,,,
424,PT05M49.00S,2025-12-20T01:59:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,85.10183968462549,49.26470588235294,1610612759,63,87,2025-12-20T01:59:49Z,4170000,False,-4.0,88.0,1,right,S. Castle 8' driving floating Jump Shot (15 PTS),[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,15.0,,,,,,,,,,,,,,,,,
425,PT05M35.00S,2025-12-20T01:59:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,12.828515111695138,46.568627450980394,1610612737,63,87,2025-12-20T02:00:05Z,4180000,False,17.0,68.0,1,left,MISS D. Daniels 7' driving Layup - blocked,"[1630700, 1641705]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
426,PT05M35.00S,2025-12-20T01:59:58.7Z,3,REGULAR,block,,[],1641705,,,1610612737,63,87,2025-12-20T02:00:01Z,4190000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT05M35.00S,2025-12-20T01:59:58.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,63,87,2025-12-20T02:00:05Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,425.0,,,,,,,,,,,,
429,PT05M35.00S,2025-12-20T02:00:08.2Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,63,87,2025-12-20T02:00:16Z,4220000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M35.00S,2025-12-20T02:00:08.2Z,3,REGULAR,substitution,out,[],1642264,,,1610612737,63,87,2025-12-20T02:00:16Z,4230000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M35.00S,2025-12-20T02:00:08.2Z,3,REGULAR,substitution,in,[],1630249,,,1610612737,63,87,2025-12-20T02:00:16Z,4240000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M35.00S,2025-12-20T02:00:08.2Z,3,REGULAR,substitution,in,[],1630170,,,1610612737,63,87,2025-12-20T02:00:16Z,4250000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M20.00S,2025-12-20T02:00:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642854,5.338370565045992,51.71568627450981,1610612737,63,87,2025-12-20T02:00:49Z,4260000,False,-9.0,-2.0,1,left,MISS A. Newell cutting Layup - blocked,"[1642854, 1641705]",1610612737.0,ATL,cutting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
434,PT05M20.00S,2025-12-20T02:00:43.2Z,3,REGULAR,block,,[],1641705,,,1610612737,63,87,2025-12-20T02:00:45Z,4270000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
435,PT05M17.00S,2025-12-20T02:00:46.2Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,63,87,2025-12-20T02:00:46Z,4280000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,433.0,7.0,6.0,1.0,,,,,,,,,
436,PT05M15.00S,2025-12-20T02:00:48.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,72.7496714848883,17.15686274509804,1610612759,63,87,2025-12-20T02:00:56Z,4290000,False,-164.0,204.0,1,right,MISS D. Vassell 26' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
437,PT05M11.00S,2025-12-20T02:00:52.5Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,63,87,2025-12-20T02:00:56Z,4300000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,
438,PT05M00.00S,2025-12-20T02:01:03.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,32.933639947437584,42.15686274509804,1610612737,63,87,2025-12-20T02:01:08Z,4310000,False,39.0,257.0,1,left,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
439,PT04M56.00S,2025-12-20T02:01:07.2Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,63,87,2025-12-20T02:01:08Z,4320000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,
440,PT04M50.00S,2025-12-20T02:01:13.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.72339027595268,49.50980392156863,1610612759,63,89,2025-12-20T02:01:17Z,4330000,False,-2.0,16.0,1,right,V. Wembanyama alley-oop DUNK (19 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.61,Made,19.0,,,,,,,,,D. Vassell,1630170.0,2.0,,,,,,
442,PT04M50.00S,2025-12-20T02:01:17.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,63,89,2025-12-20T02:01:17Z,4350000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,63,89,2025-12-20T02:03:53Z,4360000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,out,[],1642258,,,1610612737,63,89,2025-12-20T02:03:53Z,4370000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,out,[],203084,,,1610612737,63,89,2025-12-20T02:03:53Z,4380000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,in,[],1628379,,,1610612737,63,89,2025-12-20T02:03:53Z,4390000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,63,89,2025-12-20T02:03:53Z,4400000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M50.00S,2025-12-20T02:03:25.8Z,3,REGULAR,substitution,in,[],1629640,,,1610612737,63,89,2025-12-20T02:03:53Z,4410000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M35.00S,2025-12-20T02:04:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,17.296320630749015,42.15686274509804,1610612737,65,89,2025-12-20T02:04:29Z,4420000,False,39.0,110.0,1,left,V. Krejčí 11' pullup Jump Shot (2 PTS) (N. Alexander-Walker 3 AST),"[1630249, 1629638]",1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,2.0,,,,,,,,,N. Alexander-Walker,1629638.0,3.0,,,,,,
452,PT04M15.00S,2025-12-20T02:04:43.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,89.43823915900131,39.46078431372549,1610612759,65,89,2025-12-20T02:04:58Z,4440000,False,-53.0,47.0,1,right,MISS K. Johnson 7' driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
453,PT04M12.00S,2025-12-20T02:04:46.8Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,65,89,2025-12-20T02:04:58Z,4450000,False,,,0,,J. Johnson REBOUND (Off:2 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,452.0,9.0,7.0,2.0,,,,,,,,,
454,PT04M06.00S,2025-12-20T02:04:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,15.062417871222076,48.77450980392157,1610612737,65,89,2025-12-20T02:05:04Z,4460000,False,6.0,89.0,1,left,MISS V. Krejčí 8' floating Shot,[1630249],1610612737.0,ATL,floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,,,,,,,,,,,,,,,,,
455,PT04M03.00S,2025-12-20T02:04:56.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,65,89,2025-12-20T02:05:04Z,4470000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,454.0,8.0,7.0,1.0,,,,,,,,,
456,PT03M55.00S,2025-12-20T02:05:08.6Z,3,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612759,65,89,2025-12-20T02:05:28Z,4480000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1642854, 1641705]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,,,,,,,,,,,1.0,0.0,Wembanyama,1641705.0,,
458,PT03M55.00S,2025-12-20T02:05:36.5Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,65,90,2025-12-20T02:05:58Z,4500000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (20 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
459,PT03M55.00S,2025-12-20T02:05:36.5Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,65,90,2025-12-20T02:05:58Z,4510000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
460,PT03M53.00S,2025-12-20T02:05:38.5Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,65,90,2025-12-20T02:05:58Z,4520000,False,,,0,,J. Johnson REBOUND (Off:2 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,459.0,10.0,8.0,2.0,,,,,,,,,
461,PT03M40.00S,2025-12-20T02:06:10.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642854,5.469776609724048,49.50980392156863,1610612737,65,90,2025-12-20T02:06:15Z,4530000,False,2.0,-1.0,1,left,MISS A. Newell cutting DUNK,[1642854],1610612737.0,ATL,cutting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.27,Missed,,,,,,,,,,,,,,,,,,
462,PT03M38.00S,2025-12-20T02:06:12.3Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,65,90,2025-12-20T02:06:15Z,4540000,False,,,0,,D. Vassell REBOUND (Off:1 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,461.0,6.0,5.0,1.0,,,,,,,,,
463,PT03M34.00S,2025-12-20T02:06:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.59198423127464,48.529411764705884,1610612759,65,92,2025-12-20T02:06:22Z,4550000,False,-7.0,17.0,1,right,K. Johnson running Layup (6 PTS) (D. Vassell 3 AST),"[1629640, 1630170]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.86,Made,6.0,,,,,,,,,D. Vassell,1630170.0,3.0,,,,,,
465,PT03M20.00S,2025-12-20T02:06:30.1Z,3,REGULAR,turnover,lost ball,[],1630552,,,1610612737,65,92,2025-12-20T02:06:34Z,4570000,False,,,0,,J. Johnson lost ball TURNOVER (6 TO),"[1630552, 1630170]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,6.0,Vassell,1630170.0,,,,,,,,,,,,,
466,PT03M20.00S,2025-12-20T02:06:30.1Z,3,REGULAR,steal,,[],1630170,,,1610612759,65,92,2025-12-20T02:17:17Z,4580000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
467,PT03M15.00S,2025-12-20T02:06:35.8Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,65,92,2025-12-20T02:06:43Z,4590000,False,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 1628379]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,1.0,Kennard,1628379.0,,,,,,,,,,,,,
468,PT03M15.00S,2025-12-20T02:06:35.8Z,3,REGULAR,steal,,[],1628379,,,1610612737,65,92,2025-12-20T02:06:37Z,4600000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
469,PT03M09.00S,2025-12-20T02:06:41.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628379,9.411957950065702,3.9215686274509802,1610612737,65,92,2025-12-20T02:06:47Z,4610000,False,230.0,36.0,1,left,MISS L. Kennard running 3PT,[1628379],1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
470,PT03M06.00S,2025-12-20T02:06:44.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,65,92,2025-12-20T02:06:47Z,4620000,False,,,0,,D. Vassell REBOUND (Off:1 Def:6),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,,469.0,7.0,6.0,1.0,,,,,,,,,
472,PT03M00.00S,2025-12-20T02:06:56.4Z,3,REGULAR,substitution,out,[],1630552,,,1610612759,65,92,2025-12-20T02:07:10Z,4640000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M00.00S,2025-12-20T02:06:56.4Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,65,92,2025-12-20T02:07:10Z,4650000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M00.00S,2025-12-20T02:06:56.4Z,3,REGULAR,substitution,in,[],1630168,,,1610612759,65,92,2025-12-20T02:07:10Z,4660000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M00.00S,2025-12-20T02:06:56.4Z,3,REGULAR,substitution,in,[],1628368,,,1610612759,65,92,2025-12-20T02:07:10Z,4670000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M54.00S,2025-12-20T02:07:25.1Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,65,92,2025-12-20T02:07:31Z,4680000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (2 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,202041.0,2.0,,,,,,,,,,,,,,,
477,PT02M38.00S,2025-12-20T02:07:44.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630168,13.61695137976347,52.69607843137255,1610612737,65,92,2025-12-20T02:07:50Z,4690000,False,-13.0,75.0,1,left,MISS O. Okongwu 7' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
478,PT02M36.00S,2025-12-20T02:07:46.6Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,65,92,2025-12-20T02:07:50Z,4700000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,477.0,9.0,8.0,1.0,,,,,,,,,
479,PT02M30.00S,2025-12-20T02:07:53.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.24901445466492,50.49019607843137,1610612759,65,92,2025-12-20T02:07:58Z,4710000,False,2.0,11.0,1,right,MISS D. Harper driving reverse Layup,[1642844],1610612759.0,SAS,driving reverse,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
480,PT02M26.00S,2025-12-20T02:07:57.1Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,65,92,2025-12-20T02:07:58Z,4720000,False,,,0,,K. Johnson REBOUND (Off:2 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,479.0,2.0,0.0,2.0,,,,,,,,,
481,PT02M26.00S,2025-12-20T02:07:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,65,94,2025-12-20T02:07:57Z,4730000,False,0.0,0.0,1,right,K. Johnson tip Layup (8 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
482,PT02M18.00S,2025-12-20T02:08:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.835085413929041,45.34313725490196,1610612737,65,94,2025-12-20T02:08:12Z,4740000,False,23.0,21.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
483,PT02M14.00S,2025-12-20T02:08:09.0Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,65,94,2025-12-20T02:08:12Z,4750000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,482.0,4.0,4.0,0.0,,,,,,,,,
484,PT02M07.00S,2025-12-20T02:08:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630577,94.30026281208936,95.58823529411765,1610612759,65,94,2025-12-20T02:08:22Z,4760000,False,228.0,1.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
485,PT02M02.00S,2025-12-20T02:08:20.9Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,65,94,2025-12-20T02:08:22Z,4770000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:2),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,,,,,,484.0,2.0,2.0,0.0,,,,,,,,,
486,PT01M57.00S,2025-12-20T02:08:25.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642854,21.369908015768726,89.4607843137255,1610612737,65,94,2025-12-20T02:08:34Z,4780000,False,-197.0,148.0,1,left,MISS A. Newell 24' running 3PT,[1642854],1610612737.0,ATL,running,,,Newell,A. Newell,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
487,PT01M54.00S,2025-12-20T02:08:28.8Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,65,94,2025-12-20T02:08:34Z,4790000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,,,,,,,,486.0,3.0,3.0,0.0,,,,,,,,,
488,PT01M47.00S,2025-12-20T02:08:36.4Z,3,REGULAR,3pt,Jump Shot,[],1641705,66.04796320630749,50.245098039215684,1610612759,65,97,2025-12-20T02:08:43Z,4800000,False,1.0,267.0,1,right,V. Wembanyama 26' 3PT pullup (23 PTS) (D. Harper 3 AST),"[1641705, 1642844]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.66,Made,23.0,,,,,,,,,D. Harper,1642844.0,3.0,,,,,,
490,PT01M33.00S,2025-12-20T02:08:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.09789750328515,50.98039215686274,1610612737,67,97,2025-12-20T02:08:54Z,4820000,False,-5.0,24.0,1,left,N. Alexander-Walker driving Layup (21 PTS),[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.41,Made,21.0,,,,,,,,,,,,,,,,,
491,PT01M13.00S,2025-12-20T02:09:09.6Z,3,REGULAR,3pt,Jump Shot,[],1641705,69.59592641261499,27.450980392156865,1610612759,67,97,2025-12-20T02:09:15Z,4830000,False,-113.0,233.0,1,right,MISS V. Wembanyama 25' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
492,PT01M10.00S,2025-12-20T02:09:12.6Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612737,67,97,2025-12-20T02:09:15Z,4840000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:3),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,491.0,3.0,3.0,0.0,,,,,,,,,
