actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
509,PT11M10.00S,2026-04-07T01:00:05.3Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612752,79,81,2026-04-07T01:00:08Z,5000000,False,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 1642258]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,3.0,Risacher,1642258.0,,,,,,,,,,,
510,PT11M10.00S,2026-04-07T01:00:05.3Z,4,REGULAR,steal,,[],1642258,,,1610612737,79,81,2026-04-07T01:00:07Z,5010000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
511,PT10M55.00S,2026-04-07T01:00:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,7.703679369250986,54.166666666666664,1610612737,79,81,2026-04-07T01:00:31Z,5020000,False,-21.0,20.0,1,left,MISS O. Okongwu driving Layup - blocked,"[1630168, 1628384]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
512,PT10M55.00S,2026-04-07T01:00:20.4Z,4,REGULAR,block,,[],1628384,,,1610612737,79,81,2026-04-07T01:00:23Z,5030000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT10M54.00S,2026-04-07T01:00:21.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,79,81,2026-04-07T01:00:31Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,511.0,,,,,,,,,,,,,,,,,
515,PT10M48.00S,2026-04-07T01:00:42.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203468,2.578843626806833,13.970588235294118,1610612737,79,81,2026-04-07T01:00:48Z,5060000,False,180.0,-28.0,1,left,MISS C. McCollum 18' step back Shot,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,18.23,Missed,,,,,,,,,,,,,,,,,,
516,PT10M45.00S,2026-04-07T01:00:45.9Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,79,81,2026-04-07T01:00:48Z,5070000,False,,,0,,D. Daniels REBOUND (Off:5 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right,,,515.0,11.0,6.0,5.0,,,,,,,,,,,,,,
517,PT10M45.00S,2026-04-07T01:00:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630700,7.046649145860711,48.77450980392157,1610612737,79,81,2026-04-07T01:00:52Z,5080000,False,6.0,14.0,1,left,MISS D. Daniels putback Layup,[1630700],1610612737.0,ATL,putback,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
518,PT10M42.00S,2026-04-07T01:00:48.4Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,79,81,2026-04-07T01:00:48Z,5090000,False,,,0,,D. Daniels REBOUND (Off:6 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,517.0,12.0,6.0,6.0,,,,,,,,,,,,,,
519,PT10M38.00S,2026-04-07T01:00:52.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642258,27.94021024967148,23.52941176470588,1610612737,79,81,2026-04-07T01:00:57Z,5100000,False,132.0,210.0,1,left,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
520,PT10M35.00S,2026-04-07T01:00:55.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612737,79,81,2026-04-07T01:00:57Z,5110000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,519.0,2.0,1.0,1.0,,,,,,,,,,,,,,
521,PT10M34.00S,2026-04-07T01:01:02.3Z,4,REGULAR,violation,kicked ball,[],1629013,,,1610612737,79,81,2026-04-07T01:01:06Z,5120000,False,,,0,,L. Shamet kicked ball VIOLATION,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,
522,PT10M34.00S,2026-04-07T01:01:09.1Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,79,81,2026-04-07T01:01:13Z,5130000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M34.00S,2026-04-07T01:01:09.1Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,79,81,2026-04-07T01:01:13Z,5140000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M34.00S,2026-04-07T01:01:09.1Z,4,REGULAR,substitution,out,[],1626157,,,1610612737,79,81,2026-04-07T01:01:36Z,5150000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M34.00S,2026-04-07T01:01:09.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612737,79,81,2026-04-07T01:01:36Z,5160000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M22.00S,2026-04-07T01:01:53.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630168,33.590670170827856,55.88235294117647,1610612737,79,81,2026-04-07T01:01:58Z,5170000,False,-29.0,263.0,1,left,MISS O. Okongwu 26' 3PT - blocked,"[1630168, 1629011]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
527,PT10M22.00S,2026-04-07T01:01:53.7Z,4,REGULAR,block,,[],1629011,,,1610612737,79,81,2026-04-07T01:01:56Z,5180000,False,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
528,PT10M18.00S,2026-04-07T01:01:57.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,79,81,2026-04-07T01:01:58Z,5190000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,526.0,4.0,2.0,2.0,,,,,,,,,,,,,,
529,PT10M17.00S,2026-04-07T01:01:57.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,92.9862023653088,49.01960784313725,1610612752,79,83,2026-04-07T01:02:03Z,5200000,False,-5.0,13.0,1,right,O. Anunoby running DUNK (18 PTS),[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,18.0,,,,,,,,,,
530,PT10M01.00S,2026-04-07T01:02:13.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,6.915243101182654,42.8921568627451,1610612737,79,83,2026-04-07T01:04:59Z,5210000,False,36.0,13.0,1,left,MISS C. McCollum driving floating bank Shot,[203468],1610612737.0,ATL,driving floating bank,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
531,PT09M58.00S,2026-04-07T01:02:16.1Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612737,79,83,2026-04-07T01:14:17Z,5220000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,530.0,4.0,3.0,1.0,,,,,,,,,,,,,,
532,PT09M57.00S,2026-04-07T01:02:18.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,17.559132720105126,47.30392156862745,1610612737,81,83,2026-04-07T01:05:06Z,5230000,False,13.0,113.0,1,left,J. Kuminga 11' pullup Jump Shot (4 PTS),[1630228],1610612737.0,ATL,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,,,,,,,,4.0,,,,,,,,,,
534,PT09M41.00S,2026-04-07T01:02:36.7Z,4,REGULAR,foul,offensive,[],1628384,,,1610612752,81,83,2026-04-07T01:02:47Z,5250000,False,,,0,,O. Anunoby off-the-ball offensive FOUL (1 PF),"[1628384, 1630168]",1610612752.0,NYK,off-the-ball,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2002.0,,,,1.0,0.0,Okongwu,1630168.0,,
536,PT09M41.00S,2026-04-07T01:02:36.7Z,4,REGULAR,turnover,offensive foul,[],1628384,,,1610612752,81,83,2026-04-07T01:02:36Z,5270000,False,,,0,,O. Anunoby offensive foul TURNOVER (3 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,,,,2002.0,,,,,,,,,
537,PT09M23.00S,2026-04-07T01:03:06.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203468,5.075558475689881,71.56862745098039,1610612737,83,83,2026-04-07T01:03:10Z,5280000,False,-108.0,-5.0,1,left,C. McCollum 10' pullup Jump Shot (12 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,10.79,Made,,,,,,,,12.0,,,,,,,,,,
538,PT09M12.00S,2026-04-07T01:03:17.4Z,4,REGULAR,2pt,Jump Shot,[],1630540,74.32654402102497,60.78431372549019,1610612752,83,83,2026-04-07T01:03:21Z,5290000,False,54.0,189.0,1,right,MISS M. McBride 19' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,19.63,Missed,,,,,,,,,,,,,,,,,,
539,PT09M09.00S,2026-04-07T01:03:20.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,83,83,2026-04-07T01:03:21Z,5300000,False,,,0,,J. Johnson REBOUND (Off:2 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,538.0,10.0,8.0,2.0,,,,,,,,,,,,,,
540,PT09M01.00S,2026-04-07T01:03:28.3Z,4,REGULAR,3pt,Jump Shot,[],1630168,32.013797634691194,49.50980392156863,1610612737,83,83,2026-04-07T01:03:32Z,5310000,False,2.0,248.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
541,PT08M58.00S,2026-04-07T01:03:31.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612752,83,83,2026-04-07T01:03:32Z,5320000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,540.0,2.0,2.0,0.0,,,,,,,,,,,,,,
542,PT08M47.00S,2026-04-07T01:03:42.8Z,4,REGULAR,3pt,Jump Shot,[],1628384,92.32917214191852,4.6568627450980395,1610612752,83,83,2026-04-07T01:03:47Z,5330000,False,-227.0,20.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.75,Missed,,,,,,,,,,,,,,,,,,
543,PT08M44.00S,2026-04-07T01:03:45.8Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612737,83,83,2026-04-07T01:03:47Z,5340000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,542.0,5.0,4.0,1.0,,,,,,,,,,,,,,
544,PT08M35.00S,2026-04-07T01:03:55.0Z,4,REGULAR,3pt,Jump Shot,[],1630552,31.882391590013142,38.48039215686275,1610612737,86,83,2026-04-07T01:04:01Z,5350000,False,58.0,247.0,1,left,J. Johnson 25' 3PT  (21 PTS) (J. Kuminga 2 AST),"[1630552, 1630228]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,,,,21.0,,J. Kuminga,1630228.0,2.0,,,,,,
546,PT08M34.00S,2026-04-07T01:04:00.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,86,83,2026-04-07T01:04:00Z,5370000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,out,[],203468,,,1610612752,86,83,2026-04-07T01:07:09Z,5380000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,out,[],1630168,,,1610612752,86,83,2026-04-07T01:07:09Z,5390000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,86,83,2026-04-07T01:07:09Z,5400000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,out,[],203903,,,1610612752,86,83,2026-04-07T01:07:09Z,5410000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,in,[],1631243,,,1610612752,86,83,2026-04-07T01:07:09Z,5420000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,in,[],1629638,,,1610612752,86,83,2026-04-07T01:07:09Z,5430000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,86,83,2026-04-07T01:07:09Z,5440000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M34.00S,2026-04-07T01:06:26.0Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,86,83,2026-04-07T01:07:09Z,5450000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M10.00S,2026-04-07T01:07:48.4Z,4,REGULAR,3pt,Jump Shot,[],1630540,95.22010512483574,2.941176470588235,1610612752,86,83,2026-04-07T01:07:53Z,5460000,False,-235.0,-8.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
556,PT08M07.00S,2026-04-07T01:07:51.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,86,83,2026-04-07T01:07:53Z,5470000,False,,,0,,J. Johnson REBOUND (Off:2 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,555.0,11.0,9.0,2.0,,,,,,,,,,,,,,
557,PT07M58.00S,2026-04-07T01:08:00.2Z,4,REGULAR,2pt,Jump Shot,[],1630552,8.229303547963205,69.85294117647058,1610612737,86,83,2026-04-07T01:08:04Z,5480000,False,-99.0,25.0,1,left,MISS J. Johnson 10' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,10.24,Missed,,,,,,,,,,,,,,,,,,
558,PT07M56.00S,2026-04-07T01:08:02.2Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,86,83,2026-04-07T01:08:04Z,5490000,False,,,0,,M. Robinson REBOUND (Off:2 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,557.0,10.0,8.0,2.0,,,,,,,,,,,,,,
559,PT07M46.00S,2026-04-07T01:08:12.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,81.94809461235218,46.32352941176471,1610612752,86,85,2026-04-07T01:08:18Z,5500000,False,-18.0,117.0,1,right,J. Hart 11' pullup Jump Shot (2 PTS) (J. Brunson 13 AST),"[1628404, 1628973]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,,,,,,,,2.0,,J. Brunson,1628973.0,13.0,,,,,,
562,PT07M21.00S,2026-04-07T01:08:46.1Z,4,REGULAR,substitution,out,[],1630700,,,1610612737,86,85,2026-04-07T01:08:55Z,5530000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M21.00S,2026-04-07T01:08:46.1Z,4,REGULAR,substitution,in,[],203468,,,1610612737,86,85,2026-04-07T01:08:55Z,5540000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M20.00S,2026-04-07T01:09:14.9Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612737,86,85,2026-04-07T01:09:31Z,5560000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1628404, 1630228]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,,,,3.0,0.0,Kuminga,1630228.0,,
567,PT07M20.00S,2026-04-07T01:09:37.7Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612737,86,85,2026-04-07T01:09:37Z,5580000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
568,PT07M20.00S,2026-04-07T01:09:37.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,86,85,2026-04-07T01:09:37Z,5590000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,567.0,,,,,,,,,,,,,,,,,
569,PT07M20.00S,2026-04-07T01:09:56.5Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612737,87,85,2026-04-07T01:09:56Z,5600000,False,,,0,,J. Kuminga Free Throw 2 of 2 (5 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
570,PT07M06.00S,2026-04-07T01:10:12.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,67.36202365308804,64.70588235294117,1610612752,87,85,2026-04-07T01:10:21Z,5610000,False,74.0,254.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
571,PT06M58.00S,2026-04-07T01:10:20.4Z,4,REGULAR,rebound,defensive,[],203468,,,1610612737,87,85,2026-04-07T01:10:21Z,5620000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,570.0,3.0,2.0,1.0,,,,,,,,,,,,,,
572,PT06M51.00S,2026-04-07T01:10:27.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,31.09395532194481,62.745098039215684,1610612737,90,85,2026-04-07T01:10:31Z,5630000,False,-64.0,240.0,1,left,N. Alexander-Walker 24' 3PT  (28 PTS) (C. McCollum 5 AST),"[1629638, 203468]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,24.81,Made,,,,,,,,28.0,,C. McCollum,203468.0,5.0,,,,,,
574,PT06M39.00S,2026-04-07T01:10:38.8Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,90,85,2026-04-07T01:10:43Z,5650000,False,,,0,,J. Brunson bad pass TURNOVER (3 TO),"[1628973, 1630228]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Kuminga,1630228.0,,,,,,,,,,,
575,PT06M39.00S,2026-04-07T01:10:38.8Z,4,REGULAR,steal,,[],1630228,,,1610612737,90,85,2026-04-07T01:10:40Z,5660000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
576,PT06M22.00S,2026-04-07T01:10:56.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203468,9.280551905387648,44.6078431372549,1610612737,90,85,2026-04-07T01:12:00Z,5670000,False,27.0,35.0,1,left,MISS C. McCollum driving Hook,[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
577,PT06M19.00S,2026-04-07T01:10:59.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,90,85,2026-04-07T01:11:00Z,5680000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,576.0,2.0,2.0,0.0,,,,,,,,,,,,,,
578,PT06M13.00S,2026-04-07T01:11:05.8Z,4,REGULAR,3pt,Jump Shot,[],1628973,66.96780551905388,50.98039215686274,1610612752,90,88,2026-04-07T01:11:10Z,5690000,False,5.0,258.0,1,right,J. Brunson 25' 3PT  (16 PTS) (J. Hart 3 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,,,,16.0,,J. Hart,1628404.0,3.0,,,,,,
580,PT05M48.00S,2026-04-07T01:11:31.3Z,4,REGULAR,3pt,Jump Shot,[],1629638,23.47240473061761,10.53921568627451,1610612737,90,88,2026-04-07T01:11:36Z,5710000,False,197.0,168.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
581,PT05M44.00S,2026-04-07T01:11:35.3Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,90,88,2026-04-07T01:11:36Z,5720000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,580.0,3.0,3.0,0.0,,,,,,,,,,,,,,
582,PT05M33.00S,2026-04-07T01:11:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,92.9862023653088,50.245098039215684,1610612752,90,88,2026-04-07T01:11:52Z,5730000,False,1.0,13.0,1,right,MISS L. Shamet driving Layup,[1629013],1610612752.0,NYK,driving,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
583,PT05M31.00S,2026-04-07T01:11:47.4Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,90,88,2026-04-07T01:11:52Z,5740000,False,,,0,,M. Robinson REBOUND (Off:3 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,582.0,11.0,8.0,3.0,,,,,,,,,,,,,,
584,PT05M30.00S,2026-04-07T01:11:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,91.93495400788436,49.26470588235294,1610612752,90,88,2026-04-07T01:11:55Z,5750000,False,-4.0,23.0,1,right,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
585,PT05M28.00S,2026-04-07T01:11:50.6Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,90,88,2026-04-07T01:11:55Z,5760000,False,,,0,,M. Robinson REBOUND (Off:4 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,584.0,12.0,8.0,4.0,,,,,,,,,,,,,,
586,PT05M28.00S,2026-04-07T01:11:52.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,90,90,2026-04-07T01:11:52Z,5770000,False,0.0,0.0,1,right,M. Robinson tip Layup (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,8.0,,,,,,,,,,
587,PT05M28.00S,2026-04-07T01:11:55.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,90,90,2026-04-07T01:11:55Z,5780000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,out,[],1630228,,,1610612737,90,90,2026-04-07T01:15:19Z,5790000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M28.00S,2026-04-07T01:15:04.2Z,4,REGULAR,substitution,out,[],1631243,,,1610612737,90,90,2026-04-07T01:15:19Z,5800000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
