actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
593,PT09M59.00S,2026-02-25T02:26:53.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642364,85.75886990801577,48.77450980392157,1610612764,104,68,2026-02-25T02:33:04Z,5900000,False,-6.0,81.0,1,right,J. Watkins 8' driving Hook (6 PTS),[1642364],1610612764.0,WAS,driving,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,8.16,Made,,,,,,,,,,,,,,,6.0,,,
594,PT09M48.00S,2026-02-25T02:27:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629111,32.40801576872536,52.20588235294118,1610612737,104,68,2026-02-25T02:27:09Z,5910000,False,-11.0,252.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
595,PT09M44.00S,2026-02-25T02:27:08.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612737,104,68,2026-02-25T02:27:08Z,5920000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,594.0,2.0,1.0,1.0,,,,,,,,,,,,,,
596,PT09M34.00S,2026-02-25T02:27:17.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,27.283180026281208,17.401960784313726,1610612737,104,68,2026-02-25T02:27:24Z,5930000,False,163.0,204.0,1,left,MISS C. McCollum 26' step back 3PT,[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
597,PT09M32.00S,2026-02-25T02:27:19.7Z,4,REGULAR,rebound,offensive,[],1642258,,,1610612737,104,68,2026-02-25T02:40:26Z,5940000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:6),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,596.0,7.0,6.0,1.0,,,,,,,,,,,,,,
598,PT09M28.00S,2026-02-25T02:27:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,6.521024967148489,48.529411764705884,1610612737,104,68,2026-02-25T02:36:46Z,5950000,False,7.0,9.0,1,left,MISS Z. Risacher putback Layup - blocked,"[1642258, 1642267]",1610612737.0,ATL,putback,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,Carrington,1642267.0,,,,,,,,,
599,PT09M28.00S,2026-02-25T02:27:23.9Z,4,REGULAR,block,,[],1642267,,,1610612737,104,68,2026-02-25T02:27:26Z,5960000,False,,,0,,B. Carrington BLOCK (2 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT09M25.00S,2026-02-25T02:27:26.9Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612737,104,68,2026-02-25T02:27:26Z,5970000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,598.0,2.0,1.0,1.0,,,,,,,,,,,,,,
601,PT09M19.00S,2026-02-25T02:27:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,6.783837056504599,51.470588235294116,1610612737,104,68,2026-02-25T02:27:50Z,5980000,False,-7.0,11.0,1,left,MISS C. McCollum driving Layup,[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
602,PT09M18.00S,2026-02-25T02:27:35.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,104,68,2026-02-25T02:27:50Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,601.0,,,,,,,,,,,,,,,,,
603,PT09M18.00S,2026-02-25T02:27:38.3Z,4,REGULAR,foul,personal,[],1642267,,,1610612737,104,68,2026-02-25T02:27:45Z,6000000,False,,,0,,B. Carrington loose ball personal FOUL (3 PF),"[1642267, 1629111]",1610612764.0,WAS,loose ball,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Landale,1629111.0,,,,
605,PT09M18.00S,2026-02-25T02:27:51.3Z,4,REGULAR,substitution,out,[],1642848,,,1610612737,104,68,2026-02-25T02:27:54Z,6020000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M18.00S,2026-02-25T02:27:51.3Z,4,REGULAR,substitution,in,[],1631214,,,1610612737,104,68,2026-02-25T02:27:54Z,6030000,False,,,0,,SUB in: A. Williams,[1631214],1610612764.0,WAS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M09.00S,2026-02-25T02:28:11.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,8.623521681997373,57.84313725490197,1610612737,104,68,2026-02-25T02:28:23Z,6040000,False,-39.0,29.0,1,left,MISS J. Kuminga turnaround fadeaway bank Shot,[1630228],1610612737.0,ATL,turnaround fadeaway bank,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
608,PT09M05.00S,2026-02-25T02:28:14.9Z,4,REGULAR,rebound,defensive,[],1631214,,,1610612764,104,68,2026-02-25T02:28:14Z,6050000,False,,,0,,A. Williams REBOUND (Off:0 Def:1),[1631214],1610612764.0,WAS,,,,Williams,A. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,,,
609,PT08M59.00S,2026-02-25T02:28:21.3Z,4,REGULAR,3pt,Jump Shot,[],1642364,96.40275952693824,3.6764705882352944,1610612764,104,71,2026-02-25T02:28:25Z,6060000,False,-232.0,-19.0,1,right,J. Watkins 3PT  (9 PTS) (B. Carrington 6 AST),"[1642364, 1642267]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.24,Made,,,,,,,,,,,,,,,9.0,B. Carrington,1642267.0,6.0
611,PT08M44.00S,2026-02-25T02:28:36.4Z,4,REGULAR,turnover,bad pass,[],1630557,,,1610612737,104,71,2026-02-25T02:28:42Z,6080000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1642267]",1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Carrington,1642267.0,,,,,,,,,,,
612,PT08M44.00S,2026-02-25T02:28:36.4Z,4,REGULAR,steal,,[],1642267,,,1610612764,104,71,2026-02-25T02:28:38Z,6090000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
613,PT08M40.00S,2026-02-25T02:28:40.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642364,93.51182654402102,50.245098039215684,1610612764,104,73,2026-02-25T02:28:48Z,6100000,False,1.0,8.0,1,right,J. Watkins running DUNK (11 PTS) (B. Carrington 7 AST),"[1642364, 1642267]",1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,,,11.0,B. Carrington,1642267.0,7.0
615,PT08M40.00S,2026-02-25T02:28:44.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,104,73,2026-02-25T02:28:44Z,6120000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT08M40.00S,2026-02-25T02:31:02.7Z,4,REGULAR,substitution,out,[],203468,,,1610612737,104,73,2026-02-25T02:31:21Z,6130000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M40.00S,2026-02-25T02:31:02.7Z,4,REGULAR,substitution,in,[],1629216,,,1610612737,104,73,2026-02-25T02:31:21Z,6140000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT08M28.00S,2026-02-25T02:32:25.0Z,4,REGULAR,jumpball,recovered,[],0,,,1610612737,104,73,2026-02-25T02:39:14Z,6150000,False,,,0,,Jump Ball Z. Risacher vs. B. Carrington: Tip to Team (ATL),"[1642258, 1642267]",1610612737.0,ATL,heldball,Team (ATL),,,,Risacher,1642258.0,Carrington,1642267.0,,,,,,,,,,,,,,,,,,,,,,
621,PT08M18.00S,2026-02-25T02:32:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,31.61957950065703,65.19607843137256,1610612737,107,73,2026-02-25T02:32:51Z,6180000,False,-76.0,245.0,1,left,C. Kispert 25' 3PT  (10 PTS) (Z. Risacher 3 AST),"[1630557, 1642258]",1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.62,Made,,,,,,,,,,,,,,,10.0,Z. Risacher,1642258.0,3.0
623,PT08M06.00S,2026-02-25T02:32:56.7Z,4,REGULAR,3pt,Jump Shot,[],1642267,73.80091984231275,85.7843137254902,1610612764,107,76,2026-02-25T02:33:01Z,6200000,False,179.0,194.0,1,right,B. Carrington 26' 3PT pullup (3 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.37,Made,,,,,,,,,,,,,,,3.0,,,
624,PT07M50.00S,2026-02-25T02:33:13.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,31.750985545335087,46.32352941176471,1610612737,107,76,2026-02-25T02:33:20Z,6210000,False,18.0,246.0,1,left,MISS G. Vincent 24' step back 3PT,[1629216],1610612737.0,ATL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
625,PT07M47.00S,2026-02-25T02:33:16.3Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612737,107,76,2026-02-25T02:33:20Z,6220000,False,,,0,,J. Kuminga REBOUND (Off:3 Def:4),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,624.0,7.0,4.0,3.0,,,,,,,,,,,,,,
626,PT07M39.00S,2026-02-25T02:33:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629216,5.338370565045992,50.98039215686274,1610612737,109,76,2026-02-25T02:33:30Z,6230000,False,-5.0,-2.0,1,left,G. Vincent driving reverse Layup (11 PTS),[1629216],1610612737.0,ATL,driving reverse,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,,,,11.0,,,
628,PT07M20.00S,2026-02-25T02:33:43.2Z,4,REGULAR,3pt,Jump Shot,[],1642860,71.04139290407359,80.3921568627451,1610612764,109,79,2026-02-25T02:33:47Z,6250000,False,152.0,220.0,1,right,W. Riley 26' 3PT  (13 PTS) (T. Vukcevic 1 AST),"[1642860, 1641774]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,,,,,,,,13.0,T. Vukcevic,1641774.0,1.0
630,PT07M11.00S,2026-02-25T02:33:56.0Z,4,REGULAR,foul,personal,[],1642364,,,1610612737,109,79,2026-02-25T02:35:11Z,6270000,False,,,0,,J. Watkins take personal FOUL (4 PF),"[1642364, 1629216]",1610612764.0,WAS,take,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627963.0,4.0,1.0,Vincent,1629216.0,,,,
632,PT07M11.00S,2026-02-25T02:34:02.5Z,4,REGULAR,substitution,out,[],1641774,,,1610612737,109,79,2026-02-25T02:34:13Z,6290000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M11.00S,2026-02-25T02:34:02.5Z,4,REGULAR,substitution,out,[],1642267,,,1610612737,109,79,2026-02-25T02:34:13Z,6300000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M11.00S,2026-02-25T02:34:02.5Z,4,REGULAR,substitution,in,[],1630536,,,1610612737,109,79,2026-02-25T02:34:13Z,6310000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M11.00S,2026-02-25T02:34:02.5Z,4,REGULAR,substitution,in,[],1630264,,,1610612737,109,79,2026-02-25T02:34:13Z,6320000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M52.00S,2026-02-25T02:34:41.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,10.33180026281209,48.529411764705884,1610612737,111,79,2026-02-25T02:43:08Z,6330000,False,7.0,45.0,1,left,J. Kuminga driving Hook (27 PTS),[1630228],1610612737.0,ATL,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,,,,,,,,27.0,,,
637,PT06M35.00S,2026-02-25T02:34:59.6Z,4,REGULAR,turnover,out-of-bounds,[],1631214,,,1610612764,111,79,2026-02-25T02:35:06Z,6340000,False,,,0,,A. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631214],1610612764.0,WAS,bad pass,,,Williams,A. Williams,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,,,1627963.0,,,,,,,,
638,PT06M19.00S,2026-02-25T02:35:26.7Z,4,REGULAR,turnover,lost ball,[],1642258,,,1610612737,111,79,2026-02-25T02:35:32Z,6350000,False,,,0,,Z. Risacher lost ball TURNOVER (2 TO),"[1642258, 1631214]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Williams,1631214.0,,,,,,,,,,,
639,PT06M19.00S,2026-02-25T02:35:26.7Z,4,REGULAR,steal,,[],1631214,,,1610612764,111,79,2026-02-25T02:35:28Z,6360000,False,,,0,,A. Williams STEAL (1 STL),[1631214],1610612764.0,WAS,,,,Williams,A. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
640,PT06M16.00S,2026-02-25T02:35:32.1Z,4,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612764,111,79,2026-02-25T02:35:41Z,6370000,False,,,0,,Z. Risacher shooting personal FOUL (4 PF) (Riley 2 FT),"[1642258, 1642860]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627964.0,4.0,0.0,Riley,1642860.0,,,,
642,PT06M16.00S,2026-02-25T02:36:01.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642860,,,1610612764,111,80,2026-02-25T02:36:01Z,6390000,False,,,0,,W. Riley Free Throw 1 of 2 (14 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
643,PT06M16.00S,2026-02-25T02:36:04.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612764,111,80,2026-02-25T02:36:07Z,6400000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M16.00S,2026-02-25T02:36:04.5Z,4,REGULAR,substitution,in,[],1631243,,,1610612764,111,80,2026-02-25T02:36:07Z,6410000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M16.00S,2026-02-25T02:36:25.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642860,,,1610612764,111,81,2026-02-25T02:36:25Z,6420000,False,,,0,,W. Riley Free Throw 2 of 2 (15 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,,,,,,,,15.0,,,
646,PT06M00.00S,2026-02-25T02:36:45.4Z,4,REGULAR,3pt,Jump Shot,[],1642258,22.946780551905388,87.00980392156863,1610612737,111,81,2026-02-25T02:36:50Z,6430000,False,-185.0,163.0,1,left,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
647,PT05M57.00S,2026-02-25T02:36:48.4Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,111,81,2026-02-25T02:36:50Z,6440000,False,,,0,,M. Gueye REBOUND (Off:2 Def:6),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,646.0,8.0,6.0,2.0,,,,,,,,,,,,,,
648,PT05M56.00S,2026-02-25T02:36:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1642364,,,1610612737,111,81,2026-02-25T02:37:13Z,6450000,False,,,0,,J. Watkins shooting personal FOUL (5 PF) (Kispert 2 FT),"[1642364, 1630557]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627964.0,5.0,1.0,Kispert,1630557.0,,,,
650,PT05M56.00S,2026-02-25T02:37:17.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630557,,,1610612737,112,81,2026-02-25T02:37:17Z,6470000,False,,,0,,C. Kispert Free Throw 1 of 2 (11 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
651,PT05M56.00S,2026-02-25T02:37:22.2Z,4,REGULAR,substitution,out,[],1642258,,,1610612737,112,81,2026-02-25T02:37:25Z,6480000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M56.00S,2026-02-25T02:37:22.2Z,4,REGULAR,substitution,in,[],1630811,,,1610612737,112,81,2026-02-25T02:37:25Z,6490000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M56.00S,2026-02-25T02:37:36.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630557,,,1610612737,113,81,2026-02-25T02:37:36Z,6500000,False,,,0,,C. Kispert Free Throw 2 of 2 (12 PTS),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
654,PT05M47.00S,2026-02-25T02:37:51.9Z,4,REGULAR,foul,personal,[],1631243,,,1610612764,113,81,2026-02-25T02:38:00Z,6510000,False,,,0,,M. Gueye personal FOUL (2 PF),"[1631243, 1642860]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,202041.0,2.0,0.0,Riley,1642860.0,,,,
656,PT05M34.00S,2026-02-25T02:38:18.4Z,4,REGULAR,3pt,Jump Shot,[],1642364,68.80749014454665,72.54901960784314,1610612764,113,84,2026-02-25T02:38:23Z,6530000,False,113.0,241.0,1,right,J. Watkins 26' 3PT  (14 PTS) (W. Riley 1 AST),"[1642364, 1642860]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,26.58,Made,,,,,,,,,,,,,,,14.0,W. Riley,1642860.0,1.0
658,PT05M13.00S,2026-02-25T02:38:38.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,13.091327201051248,47.794117647058826,1610612737,115,84,2026-02-25T02:45:59Z,6550000,False,11.0,71.0,1,left,J. Landale 7' driving Hook (6 PTS) (C. Kispert 2 AST),"[1629111, 1630557]",1610612737.0,ATL,driving,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,,,,,,,,,,,,,,6.0,C. Kispert,1630557.0,2.0
660,PT05M01.00S,2026-02-25T02:38:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,92.72339027595268,50.245098039215684,1610612764,115,86,2026-02-25T02:39:01Z,6570000,False,1.0,16.0,1,right,W. Riley driving Layup (17 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,,,,17.0,,,
661,PT05M01.00S,2026-02-25T02:38:57.6Z,4,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612764,115,86,2026-02-25T02:39:29Z,6580000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Riley 1 FT),"[1631243, 1642860]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Riley,1642860.0,,,,
663,PT05M01.00S,2026-02-25T02:39:30.7Z,4,REGULAR,freethrow,1 of 1,[],1642860,,,1610612764,115,87,2026-02-25T02:39:30Z,6600000,False,,,0,,W. Riley Free Throw 1 of 1 (18 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
664,PT04M48.00S,2026-02-25T02:39:52.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,24.392247043363994,15.441176470588236,1610612737,115,87,2026-02-25T02:40:01Z,6610000,False,173.0,177.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
665,PT04M44.00S,2026-02-25T02:39:56.5Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,115,87,2026-02-25T02:40:01Z,6620000,False,,,0,,W. Riley REBOUND (Off:1 Def:3),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,664.0,4.0,3.0,1.0,,,,,,,,,,,,,,
666,PT04M44.00S,2026-02-25T02:39:58.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631214,92.85479632063075,50.73529411764706,1610612764,115,89,2026-02-25T02:47:37Z,6630000,False,4.0,15.0,1,right,A. Williams running Layup (2 PTS) (W. Riley 2 AST),"[1631214, 1642860]",1610612764.0,WAS,running,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,,,,,,2.0,W. Riley,1642860.0,2.0
669,PT04M44.00S,2026-02-25T02:40:16.4Z,4,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612764,115,89,2026-02-25T02:40:31Z,6650000,False,,,0,,G. Vincent shooting personal FOUL (3 PF) (Williams 1 FT),"[1629216, 1631214]",1610612737.0,ATL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202041.0,3.0,0.0,Williams,1631214.0,,,,
671,PT04M44.00S,2026-02-25T02:40:31.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631214,,,1610612764,115,90,2026-02-25T02:40:31Z,6670000,False,,,0,,A. Williams Free Throw 1 of 1 (3 PTS),[1631214],1610612764.0,WAS,,,,Williams,A. Williams,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
672,PT04M24.00S,2026-02-25T02:40:53.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,10.5946123521682,53.431372549019606,1610612737,115,90,2026-02-25T02:48:32Z,6680000,False,-17.0,47.0,1,left,MISS J. Landale driving Hook,[1629111],1610612737.0,ATL,driving,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
673,PT04M20.00S,2026-02-25T02:40:57.3Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,115,90,2026-02-25T02:41:04Z,6690000,False,,,0,,A. Gill REBOUND (Off:0 Def:4),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,672.0,4.0,4.0,0.0,,,,,,,,,,,,,,
674,PT04M18.00S,2026-02-25T02:40:59.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642364,95.3515111695138,96.32352941176471,1610612764,115,90,2026-02-25T02:49:35Z,6700000,False,232.0,-9.0,1,right,MISS J. Watkins running 3PT,[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
675,PT04M17.00S,2026-02-25T02:41:00.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,115,90,2026-02-25T02:41:35Z,6710000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,674.0,,,,,,,,,,,,,,,,,
677,PT04M06.00S,2026-02-25T02:41:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630536,92.59198423127464,51.71568627450981,1610612764,115,92,2026-02-25T02:41:32Z,6730000,False,9.0,17.0,1,right,S. Cooper driving Layup (4 PTS),[1630536],1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,,,,,,4.0,,,
678,PT04M06.00S,2026-02-25T02:41:30.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,115,92,2026-02-25T02:41:30Z,6740000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M06.00S,2026-02-25T02:43:30.7Z,4,REGULAR,substitution,out,[],1629111,,,1610612737,115,92,2026-02-25T02:44:08Z,6750000,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT04M06.00S,2026-02-25T02:43:30.7Z,4,REGULAR,substitution,in,[],1642258,,,1610612737,115,92,2026-02-25T02:44:08Z,6760000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
