actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
424,PT06M39.00S,2025-11-29T02:08:52.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.046649145860711,49.26470588235294,1610612739,81,75,2025-11-29T02:08:56Z,4200000,False,4.0,14.0,1,left,J. Allen DUNK (8 PTS) (D. Garland 7 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,1.42,,,,,,,D. Garland,1629636.0,7.0
426,PT06M28.00S,2025-11-29T02:09:03.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.11760840998686,48.529411764705884,1610612737,83,75,2025-11-29T02:09:08Z,4220000,False,-7.0,12.0,1,right,O. Okongwu alley-oop DUNK (12 PTS) (K. Wallace 2 AST),"[1630168, 1630811]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.43,,,,,,,K. Wallace,1630811.0,2.0
428,PT06M11.00S,2025-11-29T02:09:20.2Z,3,REGULAR,3pt,Jump Shot,[],1628366,33.459264126149804,52.450980392156865,1610612739,83,75,2025-11-29T02:09:25Z,4240000,False,-12.0,262.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.23,,,,,,,,,
429,PT06M08.00S,2025-11-29T02:09:23.2Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,83,75,2025-11-29T02:09:25Z,4250000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,428.0,2.0,2.0,0.0,,,
430,PT06M04.00S,2025-11-29T02:09:27.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,72.88107752956637,16.666666666666664,1610612737,83,75,2025-11-29T02:09:36Z,4260000,False,-167.0,202.0,1,right,MISS N. Alexander-Walker 26' running pullup 3PT,[1629638],1610612737.0,ATL,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.22,,,,,,,,,
431,PT06M00.00S,2025-11-29T02:09:31.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,83,75,2025-11-29T02:09:36Z,4270000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,430.0,,,,,,
433,PT05M47.00S,2025-11-29T02:10:05.4Z,3,REGULAR,3pt,Jump Shot,[],1642281,10.068988173455978,3.1862745098039214,1610612739,83,75,2025-11-29T02:10:12Z,4290000,False,234.0,42.0,1,left,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.79,,,,,,,,,
434,PT05M41.00S,2025-11-29T02:10:11.4Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,83,75,2025-11-29T02:10:12Z,4300000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,433.0,3.0,3.0,0.0,,,
435,PT05M40.00S,2025-11-29T02:10:12.3Z,3,REGULAR,turnover,bad pass,[],1642258,,,1610612737,83,75,2025-11-29T02:10:15Z,4310000,False,,,0,,Z. Risacher bad pass TURNOVER (2 TO),"[1642258, 1642281]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Tyson,1642281.0,,,,,,,,,,
436,PT05M40.00S,2025-11-29T02:10:12.3Z,3,REGULAR,steal,,[],1642281,,,1610612739,83,75,2025-11-29T02:10:14Z,4320000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
437,PT05M38.00S,2025-11-29T02:10:17.3Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612739,83,75,2025-11-29T02:10:37Z,4330000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Tyson 2 FT),"[1630168, 1642281]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1146.0,3.0,0.0,Tyson,1642281.0,,,,,,,,,,,,,,,
439,PT05M38.00S,2025-11-29T02:10:46.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642281,,,1610612739,83,75,2025-11-29T02:10:46Z,4350000,False,,,0,,MISS J. Tyson Free Throw 1 of 2,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
440,PT05M38.00S,2025-11-29T02:10:46.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,83,75,2025-11-29T02:10:46Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,439.0,,,,,,
441,PT05M38.00S,2025-11-29T02:10:47.3Z,3,REGULAR,substitution,out,[],1642258,,,1610612739,83,75,2025-11-29T02:10:58Z,4370000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M38.00S,2025-11-29T02:10:47.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,83,75,2025-11-29T02:10:58Z,4380000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M38.00S,2025-11-29T02:10:47.3Z,3,REGULAR,substitution,in,[],1630249,,,1610612739,83,75,2025-11-29T02:10:58Z,4390000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M38.00S,2025-11-29T02:10:47.3Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,83,75,2025-11-29T02:10:58Z,4400000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M38.00S,2025-11-29T02:11:14.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642281,,,1610612739,83,76,2025-11-29T02:11:14Z,4410000,False,,,0,,J. Tyson Free Throw 2 of 2 (5 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
446,PT05M25.00S,2025-11-29T02:11:28.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,93.77463863337714,49.26470588235294,1610612737,85,76,2025-11-29T02:11:33Z,4420000,False,-4.0,6.0,1,right,J. Johnson cutting DUNK (19 PTS) (O. Okongwu 3 AST),"[1630552, 1630168]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,0.7,,,,,,,O. Okongwu,1630168.0,3.0
448,PT05M05.00S,2025-11-29T02:11:49.8Z,3,REGULAR,3pt,Jump Shot,[],1629731,32.40801576872536,42.64705882352941,1610612739,85,76,2025-11-29T02:14:43Z,4440000,False,37.0,252.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.48,,,,,,,,,
449,PT05M02.00S,2025-11-29T02:11:52.8Z,3,REGULAR,rebound,offensive,[],1628366,,,1610612739,85,76,2025-11-29T02:14:43Z,4450000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,448.0,2.0,1.0,1.0,,,
450,PT05M00.00S,2025-11-29T02:11:55.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642281,12.040078843626807,50.245098039215684,1610612739,85,76,2025-11-29T02:17:33Z,4460000,False,-1.0,61.0,1,left,MISS J. Tyson 6' floating Shot,[1642281],1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.07,,,,,,,,,
451,PT04M58.00S,2025-11-29T02:11:57.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,85,76,2025-11-29T02:21:12Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,450.0,,,,,,
452,PT04M58.00S,2025-11-29T02:12:07.1Z,3,REGULAR,foul,personal,[],1630168,,,1610612739,85,76,2025-11-29T02:21:02Z,4480000,False,,,0,,O. Okongwu loose ball personal FOUL (4 PF),"[1630168, 1642281]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,202027.0,4.0,0.0,Tyson,1642281.0,,,,,,,,,,,,,,,
454,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,out,[],1629638,,,1610612739,85,76,2025-11-29T02:12:28Z,4500000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612739,85,76,2025-11-29T02:12:28Z,4510000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,out,[],1629631,,,1610612739,85,76,2025-11-29T02:12:28Z,4520000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,in,[],1631243,,,1610612739,85,76,2025-11-29T02:12:28Z,4530000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,in,[],1628379,,,1610612739,85,76,2025-11-29T02:12:28Z,4540000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M58.00S,2025-11-29T02:12:13.7Z,3,REGULAR,substitution,in,[],1626204,,,1610612739,85,76,2025-11-29T02:12:28Z,4550000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M45.00S,2025-11-29T02:12:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629731,8.229303547963205,48.77450980392157,1610612739,85,76,2025-11-29T02:12:46Z,4560000,False,6.0,25.0,1,left,MISS D. Wade driving Layup,[1629731],1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.56,,,,,,,,,
461,PT04M42.00S,2025-11-29T02:12:43.6Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,85,76,2025-11-29T02:12:43Z,4570000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,460.0,2.0,1.0,1.0,,,
462,PT04M40.00S,2025-11-29T02:12:44.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,28.86005256241787,76.47058823529412,1610612739,85,79,2025-11-29T02:12:49Z,4580000,False,-132.0,219.0,1,left,D. Garland 25' 3PT  (13 PTS) (D. Wade 1 AST),"[1629636, 1629731]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,Made,13.0,,,,25.57,,,,,,,D. Wade,1629731.0,1.0
464,PT04M24.00S,2025-11-29T02:13:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,90.09526938239159,53.18627450980392,1610612737,87,79,2025-11-29T02:13:06Z,4600000,False,16.0,41.0,1,right,J. Johnson driving Layup (21 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,,,,4.36,,,,,,,,,
465,PT04M11.00S,2025-11-29T02:13:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,6.783837056504599,50.245098039215684,1610612739,87,81,2025-11-29T02:13:19Z,4610000,False,-1.0,11.0,1,left,J. Tyson Layup (7 PTS) (D. Garland 8 AST),"[1642281, 1629636]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,1.14,,,,,,,D. Garland,1629636.0,8.0
469,PT03M47.00S,2025-11-29T02:13:44.1Z,3,REGULAR,substitution,out,[],1629636,,,1610612737,87,81,2025-11-29T02:13:57Z,4650000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M47.00S,2025-11-29T02:13:44.1Z,3,REGULAR,substitution,in,[],1630700,,,1610612737,87,81,2025-11-29T02:13:57Z,4660000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M47.00S,2025-11-29T02:13:44.1Z,3,REGULAR,substitution,in,[],1628378,,,1610612737,87,81,2025-11-29T02:13:57Z,4670000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M47.00S,2025-11-29T02:13:44.1Z,3,REGULAR,substitution,out,[],1630811,,,1610612737,87,81,2025-11-29T02:14:12Z,4680000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M46.00S,2025-11-29T02:14:17.5Z,3,REGULAR,3pt,Jump Shot,[],1630249,80.23981603153744,90.44117647058823,1610612737,87,81,2025-11-29T02:23:05Z,4690000,False,202.0,133.0,1,right,MISS V. Krejčí 24' turnaround fadeaway 3PT,[1630249],1610612737.0,ATL,turnaround fadeaway,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.21,,,,,,,,,
474,PT03M45.00S,2025-11-29T02:14:18.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,87,81,2025-11-29T02:14:28Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,473.0,,,,,,
475,PT03M45.00S,2025-11-29T02:14:20.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,87,81,2025-11-29T02:14:35Z,4710000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,,,,,,
476,PT03M33.00S,2025-11-29T02:14:42.7Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,87,81,2025-11-29T02:14:46Z,4720000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1630249]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Krejčí,1630249.0,,,,,,,,,,
477,PT03M33.00S,2025-11-29T02:14:42.7Z,3,REGULAR,steal,,[],1630249,,,1610612737,87,81,2025-11-29T02:14:44Z,4730000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
480,PT03M11.00S,2025-11-29T02:15:36.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631243,93.77463863337714,50.98039215686274,1610612737,89,81,2025-11-29T02:15:40Z,4760000,False,5.0,6.0,1,right,M. Gueye alley-oop DUNK (12 PTS) (J. Johnson 8 AST),"[1631243, 1630552]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,0.77,,,,,,,J. Johnson,1630552.0,8.0
482,PT02M56.00S,2025-11-29T02:15:51.3Z,3,REGULAR,3pt,Jump Shot,[],1626204,10.068988173455978,94.11764705882352,1610612739,89,81,2025-11-29T02:15:58Z,4780000,False,-221.0,42.0,1,left,MISS L. Nance Jr. 3PT,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.46,,,,,,,,,
483,PT02M51.00S,2025-11-29T02:15:56.1Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612739,89,81,2025-11-29T02:15:56Z,4790000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,482.0,2.0,1.0,1.0,,,
484,PT02M50.00S,2025-11-29T02:15:57.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,22.158344283837057,8.57843137254902,1610612739,89,84,2025-11-29T02:16:01Z,4800000,False,207.0,156.0,1,left,L. Ball 25' 3PT  (3 PTS) (L. Nance Jr. 1 AST),"[1628366, 1626204]",1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,25.92,,,,,,,L. Nance Jr.,1626204.0,1.0
486,PT02M34.00S,2025-11-29T02:16:12.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,86.28449408672799,51.225490196078425,1610612737,91,84,2025-11-29T02:25:51Z,4820000,False,6.0,76.0,1,right,D. Daniels 7' driving floating Jump Shot (6 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,,,,7.66,,,,,,,,,
487,PT02M24.00S,2025-11-29T02:16:24.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,11.645860709592641,95.09803921568627,1610612739,91,84,2025-11-29T02:16:29Z,4830000,False,-225.0,57.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.26,,,,,,,,,
488,PT02M20.00S,2025-11-29T02:16:27.0Z,3,REGULAR,rebound,offensive,[],1626204,,,1610612739,91,84,2025-11-29T02:16:27Z,4840000,False,,,0,,L. Nance Jr. REBOUND (Off:2 Def:1),[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,487.0,3.0,1.0,2.0,,,
489,PT02M19.00S,2025-11-29T02:16:28.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,32.276609724047304,37.745098039215684,1610612739,91,84,2025-11-29T02:16:32Z,4850000,False,61.0,251.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.83,,,,,,,,,
490,PT02M16.00S,2025-11-29T02:16:31.4Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,91,84,2025-11-29T02:16:32Z,4860000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,489.0,6.0,4.0,2.0,,,
491,PT02M08.00S,2025-11-29T02:16:39.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,89.96386333771353,40.931372549019606,1610612737,93,84,2025-11-29T02:16:42Z,4870000,False,-45.0,42.0,1,right,V. Krejčí 6' driving floating bank Jump Shot (8 PTS) (D. Daniels 8 AST),"[1630249, 1630700]",1610612737.0,ATL,driving floating bank,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,,,,6.16,,,,,,,D. Daniels,1630700.0,8.0
493,PT01M55.00S,2025-11-29T02:16:52.1Z,3,REGULAR,2pt,Jump Shot,[],1642281,29.122864651773984,42.40196078431372,1610612739,93,84,2025-11-29T02:16:57Z,4890000,False,38.0,221.0,1,left,MISS J. Tyson 22' Jump Shot,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,22.45,,,,,,,,,
494,PT01M51.00S,2025-11-29T02:16:55.6Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,93,84,2025-11-29T02:16:55Z,4900000,False,,,0,,M. Gueye REBOUND (Off:0 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,493.0,3.0,3.0,0.0,,,
495,PT01M46.00S,2025-11-29T02:17:02.9Z,3,REGULAR,3pt,Jump Shot,[],1630249,70.51576872536137,69.6078431372549,1610612737,93,84,2025-11-29T02:28:22Z,4910000,False,98.0,225.0,1,right,MISS V. Krejčí 24' pullup 3PT,[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.51,,,,,,,,,
496,PT01M43.00S,2025-11-29T02:17:05.9Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612739,93,84,2025-11-29T02:28:22Z,4920000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,495.0,3.0,2.0,1.0,,,
497,PT01M35.00S,2025-11-29T02:17:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.046649145860711,49.26470588235294,1610612739,93,86,2025-11-29T02:17:27Z,4930000,False,4.0,14.0,1,left,D. Mitchell driving Layup (24 PTS) (L. Ball 4 AST),"[1628378, 1628366]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,,,,1.42,,,,,,,L. Ball,1628366.0,4.0
498,PT01M25.00S,2025-11-29T02:17:24.1Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612737,93,86,2025-11-29T02:17:45Z,4940000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628378, 1630552]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,202901.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
500,PT01M25.00S,2025-11-29T02:17:44.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,93,86,2025-11-29T02:17:49Z,4960000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M25.00S,2025-11-29T02:20:40.3Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,94,86,2025-11-29T02:20:57Z,4970000,False,,,0,,J. Johnson Free Throw 1 of 2 (22 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
502,PT01M25.00S,2025-11-29T02:20:40.3Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,94,86,2025-11-29T02:20:57Z,4980000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
503,PT01M23.00S,2025-11-29T02:20:42.3Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612739,94,86,2025-11-29T02:20:57Z,4990000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,502.0,4.0,3.0,1.0,,,
504,PT01M10.00S,2025-11-29T02:21:11.2Z,3,REGULAR,turnover,traveling,[],1628378,,,1610612739,94,86,2025-11-29T02:21:16Z,5000000,False,,,0,,D. Mitchell traveling TURNOVER (3 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,1146.0,,,,,,,3.0,,,,,,,,,,,,
505,PT00M57.40S,2025-11-29T02:21:36.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,85.3646517739816,51.71568627450981,1610612737,96,86,2025-11-29T02:21:40Z,5010000,False,9.0,85.0,1,right,D. Daniels 8' driving floating Jump Shot (8 PTS) (V. Krejčí 3 AST),"[1630700, 1630249]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,,,8.55,,,,,,,V. Krejčí,1630249.0,3.0
507,PT00M44.00S,2025-11-29T02:21:52.7Z,3,REGULAR,2pt,Jump Shot,[],1628378,28.07161629434954,34.068627450980394,1610612739,96,88,2025-11-29T02:21:57Z,5030000,False,80.0,211.0,1,left,D. Mitchell 22' pullup Jump Shot (26 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,Made,26.0,,,,22.59,,,,,,,,,
508,PT00M31.30S,2025-11-29T02:22:08.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612737,96,88,2025-11-29T02:22:33Z,5040000,False,,,0,,L. Nance Jr. personal FOUL (2 PF) (Krejčí 2 FT),"[1626204, 1630249]",1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,202027.0,2.0,0.0,Krejčí,1630249.0,,,,,,,,,,,,,,,
510,PT00M31.30S,2025-11-29T02:22:34.6Z,3,REGULAR,freethrow,1 of 2,[],1630249,,,1610612737,96,88,2025-11-29T02:22:34Z,5060000,False,,,0,,MISS V. Krejčí Free Throw 1 of 2,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
