actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
423,PT06M05.00S,2026-03-17T00:46:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,50.49019607843137,1610612753,90,65,2026-03-17T00:46:34Z,4220000,False,2.0,17.0,1,right,P. Banchero driving Layup (14 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,,14.0,,,,,,,
424,PT06M05.00S,2026-03-17T00:46:37.5Z,3,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612753,90,65,2026-03-17T00:46:57Z,4230000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Banchero 1 FT),"[1630168, 1631094]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,2.0,0.0,Banchero,1631094.0,,,,,,,,
426,PT06M05.00S,2026-03-17T00:47:01.6Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,90,65,2026-03-17T00:47:03Z,4250000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT06M03.00S,2026-03-17T00:47:03.6Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,90,65,2026-03-17T00:47:03Z,4260000,False,,,0,,J. Johnson REBOUND (Off:0 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,426.0,9.0,9.0,0.0,,,,,,,,,,,,,,
428,PT05M47.00S,2026-03-17T00:47:18.3Z,3,REGULAR,2pt,Jump Shot,[],1630552,23.078186596583443,35.294117647058826,1610612737,92,65,2026-03-17T00:47:24Z,4270000,False,74.0,164.0,1,left,J. Johnson 18' Jump Shot (17 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,18.01,Made,,,,,,,,,,,17.0,,,,,,,
429,PT05M29.00S,2026-03-17T00:47:35.7Z,3,REGULAR,3pt,Jump Shot,[],1630217,88.25558475689881,96.56862745098039,1610612753,92,68,2026-03-17T00:47:40Z,4280000,False,233.0,58.0,1,right,D. Bane 3PT  (15 PTS) (J. Suggs 4 AST),"[1630217, 1630591]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.99,Made,,,,,,,,,,,15.0,J. Suggs,1630591.0,4.0,,,,
431,PT05M15.00S,2026-03-17T00:47:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,5.338370565045992,50.73529411764706,1610612737,94,68,2026-03-17T00:49:05Z,4300000,False,-4.0,-2.0,1,left,D. Daniels reverse Layup (13 PTS) (J. Johnson 7 AST),"[1630700, 1630552]",1610612737.0,ATL,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,,,,13.0,J. Johnson,1630552.0,7.0,,,,
433,PT05M03.00S,2026-03-17T00:48:02.2Z,3,REGULAR,3pt,Jump Shot,[],1641783,88.64980289093299,96.56862745098039,1610612753,94,68,2026-03-17T00:48:08Z,4320000,False,233.0,54.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
434,PT05M00.00S,2026-03-17T00:48:04.8Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,94,68,2026-03-17T00:48:04Z,4330000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,433.0,3.0,0.0,3.0,,,,,,,,,,,,,,
435,PT04M59.00S,2026-03-17T00:48:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,66.96780551905388,51.9607843137255,1610612753,94,68,2026-03-17T00:48:11Z,4340000,False,10.0,258.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
436,PT04M59.00S,2026-03-17T00:48:05.9Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,94,68,2026-03-17T00:48:11Z,4350000,False,,,0,,J. Johnson REBOUND (Off:0 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,435.0,10.0,10.0,0.0,,,,,,,,,,,,,,
437,PT04M48.00S,2026-03-17T00:48:26.7Z,3,REGULAR,foul,personal,[],1630217,,,1610612737,94,68,2026-03-17T00:52:45Z,4360000,False,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 1630168]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,3.0,0.0,Okongwu,1630168.0,,,,,,,,
439,PT04M48.00S,2026-03-17T00:48:37.9Z,3,REGULAR,foul,technical,['1freethrow'],1630168,,,1610612737,94,68,2026-03-17T00:48:50Z,4380000,False,,,0,,O. Okongwu technical FOUL (1 Tech),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,1628481.0,,2.0,1.0,,,,,,,,,,
442,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,94,68,2026-03-17T00:52:11Z,4400000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612737,94,68,2026-03-17T00:52:11Z,4410000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,out,[],1630217,,,1610612737,94,68,2026-03-17T00:52:11Z,4420000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612737,94,68,2026-03-17T00:52:11Z,4430000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612737,94,68,2026-03-17T00:52:11Z,4440000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,94,68,2026-03-17T00:52:11Z,4450000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,in,[],1641724,,,1610612737,94,68,2026-03-17T00:52:11Z,4460000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M48.00S,2026-03-17T00:51:51.7Z,3,REGULAR,substitution,in,[],1628975,,,1610612737,94,68,2026-03-17T00:52:11Z,4470000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M48.00S,2026-03-17T00:52:20.7Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612737,94,69,2026-03-17T00:52:20Z,4480000,False,,,0,,P. Banchero technical Free Throw 1 of 1 (15 PTS),[1631094],1610612753.0,ORL,technical,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
451,PT04M42.00S,2026-03-17T00:52:52.8Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612737,94,69,2026-03-17T00:53:00Z,4490000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612737.0,ATL,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,1.0,,,,,,,,,,,,
452,PT04M35.00S,2026-03-17T00:53:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612753,94,69,2026-03-17T00:53:24Z,4500000,False,,,0,,J. Landale shooting personal FOUL (4 PF) (Banchero 2 FT),"[1629111, 1631094]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,1628481.0,,4.0,0.0,Banchero,1631094.0,,,,,,,,
454,PT04M35.00S,2026-03-17T00:53:30.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,94,69,2026-03-17T00:53:30Z,4520000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT04M35.00S,2026-03-17T00:53:30.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,94,69,2026-03-17T00:53:30Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,454.0,,,,,,,,,,,,,,,,,
456,PT04M35.00S,2026-03-17T00:53:44.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,94,70,2026-03-17T00:53:44Z,4540000,False,,,0,,P. Banchero Free Throw 2 of 2 (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
457,PT04M22.00S,2026-03-17T00:53:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,5.601182654402102,42.40196078431372,1610612737,96,70,2026-03-17T00:54:07Z,4550000,False,38.0,0.0,1,left,J. Johnson driving floating Jump Shot (19 PTS) (M. Gueye 1 AST),"[1630552, 1631243]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.8,Made,,,,,,,,,,,19.0,M. Gueye,1631243.0,1.0,,,,
459,PT04M15.00S,2026-03-17T00:54:07.4Z,3,REGULAR,3pt,Jump Shot,[],1628975,73.66951379763469,83.33333333333334,1610612753,96,73,2026-03-17T00:54:33Z,4570000,False,167.0,195.0,1,right,J. Carter 25' 3PT pullup (8 PTS),[1628975],1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,,,,,,,8.0,,,,,,,
460,PT04M15.00S,2026-03-17T00:54:28.0Z,3,REGULAR,foul,personal,[],1628976,,,1610612737,96,73,2026-03-17T00:54:58Z,4580000,False,,,0,,W. Carter Jr. loose ball personal FOUL (1 PF),"[1628976, 1629216]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1179.0,,1.0,0.0,Vincent,1629216.0,,,,,,,,
462,PT04M15.00S,2026-03-17T00:54:40.6Z,3,REGULAR,substitution,out,[],1628976,,,1610612737,96,73,2026-03-17T00:54:44Z,4600000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M15.00S,2026-03-17T00:54:40.6Z,3,REGULAR,substitution,in,[],1629021,,,1610612737,96,73,2026-03-17T00:54:44Z,4610000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M00.00S,2026-03-17T00:55:05.9Z,3,REGULAR,2pt,Jump Shot,[],1630552,22.552562417871222,44.85294117647059,1610612737,96,73,2026-03-17T00:55:13Z,4620000,False,26.0,159.0,1,left,MISS J. Johnson 16' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,16.16,Missed,,,,,,,,,,,,,,,,,,
465,PT03M57.00S,2026-03-17T00:55:08.9Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,96,73,2026-03-17T00:55:13Z,4630000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,464.0,4.0,4.0,0.0,,,,,,,,,,,,,,
466,PT03M46.00S,2026-03-17T00:55:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.11760840998686,48.529411764705884,1610612753,96,75,2026-03-17T00:55:25Z,4640000,False,-7.0,12.0,1,right,P. Banchero driving Layup (18 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,,,,18.0,,,,,,,
467,PT03M33.00S,2026-03-17T00:55:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,5.601182654402102,47.05882352941176,1610612737,96,75,2026-03-17T00:56:08Z,4650000,False,15.0,0.0,1,left,MISS J. Landale cutting Layup,[1629111],1610612737.0,ATL,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
468,PT03M31.00S,2026-03-17T00:55:34.5Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,96,75,2026-03-17T00:55:38Z,4660000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,467.0,5.0,5.0,0.0,,,,,,,,,,,,,,
469,PT03M27.00S,2026-03-17T00:55:40.6Z,3,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,96,75,2026-03-17T00:55:52Z,4670000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,1628481.0,2.0,,,,,,,,,,,,
470,PT03M27.00S,2026-03-17T00:55:46.9Z,3,REGULAR,substitution,out,[],1631243,,,1610612737,96,75,2026-03-17T00:55:58Z,4680000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M27.00S,2026-03-17T00:55:46.9Z,3,REGULAR,substitution,out,[],1641783,,,1610612737,96,75,2026-03-17T00:55:58Z,4690000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M27.00S,2026-03-17T00:55:46.9Z,3,REGULAR,substitution,in,[],1642258,,,1610612737,96,75,2026-03-17T00:55:58Z,4700000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M27.00S,2026-03-17T00:55:46.9Z,3,REGULAR,substitution,in,[],1630217,,,1610612737,96,75,2026-03-17T00:55:58Z,4710000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M17.00S,2026-03-17T00:56:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,30.831143232588698,61.51960784313726,1610612737,99,75,2026-03-17T00:56:13Z,4720000,False,-58.0,237.0,1,left,J. Johnson 24' 3PT  (22 PTS) (N. Alexander-Walker 5 AST),"[1630552, 1629638]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,24.42,Made,,,,,,,,,,,22.0,N. Alexander-Walker,1629638.0,5.0,,,,
476,PT02M56.00S,2026-03-17T00:56:29.5Z,3,REGULAR,turnover,bad pass,[],1628975,,,1610612753,99,75,2026-03-17T00:56:36Z,4740000,False,,,0,,J. Carter bad pass TURNOVER (3 TO),"[1628975, 1630552]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,,,,Johnson,1630552.0,,
477,PT02M56.00S,2026-03-17T00:56:29.5Z,3,REGULAR,steal,,[],1630552,,,1610612737,99,75,2026-03-17T00:56:32Z,4750000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT02M52.00S,2026-03-17T00:56:33.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,5.206964520367937,49.754901960784316,1610612737,101,75,2026-03-17T00:56:43Z,4760000,False,1.0,-4.0,1,left,Z. Risacher running DUNK (2 PTS) (J. Johnson 8 AST),"[1642258, 1630552]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.38,Made,,,,,,,,,,,2.0,J. Johnson,1630552.0,8.0,,,,
480,PT02M33.00S,2026-03-17T00:56:52.2Z,3,REGULAR,3pt,Jump Shot,[],1641724,71.69842312746385,22.058823529411764,1610612753,101,75,2026-03-17T00:57:00Z,4780000,False,-140.0,214.0,1,right,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
481,PT02M32.00S,2026-03-17T00:56:53.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,101,75,2026-03-17T01:00:43Z,4790000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,480.0,,,,,,,,,,,,,,,,,
484,PT02M32.00S,2026-03-17T00:57:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,101,75,2026-03-17T00:56:59Z,4820000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M32.00S,2026-03-17T00:59:37.5Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,101,75,2026-03-17T01:24:50Z,4839921,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M32.00S,2026-03-17T00:59:37.5Z,3,REGULAR,substitution,in,[],1630700,,,1610612737,101,75,2026-03-17T01:24:50Z,4839960,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M32.00S,2026-03-17T01:01:18.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612737,101,75,2026-03-17T01:03:08Z,4840000,False,,,0,,M. Wagner loose ball personal FOUL (3 PF) (Landale 2 FT),"[1629021, 1629111]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,3.0,0.0,Landale,1629111.0,,,,,,,,
490,PT02M32.00S,2026-03-17T01:01:32.0Z,3,REGULAR,freethrow,1 of 2,[],1629111,,,1610612737,101,75,2026-03-17T01:03:18Z,4870000,False,,,0,,MISS J. Landale Free Throw 1 of 2,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT02M32.00S,2026-03-17T01:01:32.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,101,75,2026-03-17T01:03:18Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,,,
638,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,out,[],1630552,,,1610612737,101,75,2026-03-17T01:25:31Z,4885000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,101,75,2026-03-17T01:25:31Z,4887500,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,out,[],1631094,,,1610612737,101,75,2026-03-17T01:25:31Z,4888750,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,101,75,2026-03-17T01:25:31Z,4889375,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,in,[],1630228,,,1610612737,101,75,2026-03-17T01:25:31Z,4889687,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M32.00S,2026-03-17T01:01:33.7Z,3,REGULAR,substitution,in,[],1642869,,,1610612737,101,75,2026-03-17T01:25:31Z,4889843,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M32.00S,2026-03-17T01:01:32.0Z,3,REGULAR,freethrow,2 of 2,[],1629111,,,1610612737,102,75,2026-03-17T01:03:18Z,4890000,False,,,0,,J. Landale Free Throw 2 of 2 (8 PTS),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
679,PT02M16.00S,2026-03-17T01:01:37.1Z,3,REGULAR,substitution,out,[],1629111,,,1610612753,102,75,2026-03-17T01:32:01Z,4897500,False,,,0,,SUB out: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M16.00S,2026-03-17T01:01:37.1Z,3,REGULAR,substitution,in,[],1630168,,,1610612753,102,75,2026-03-17T01:32:01Z,4898750,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M09.00S,2026-03-17T01:01:38.8Z,3,REGULAR,3pt,Jump Shot,[],1642869,69.72733245729303,75.24509803921569,1610612753,102,75,2026-03-17T01:01:44Z,4900000,False,126.0,232.0,1,right,MISS N. Penda 26' 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
494,PT02M06.00S,2026-03-17T01:01:41.8Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,102,75,2026-03-17T01:01:44Z,4910000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,493.0,2.0,2.0,0.0,,,,,,,,,,,,,,
495,PT01M57.00S,2026-03-17T01:01:50.6Z,3,REGULAR,turnover,lost ball,[],1629638,,,1610612737,102,75,2026-03-17T01:01:55Z,4920000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1628975]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2.0,,,,,,,,,Carter,1628975.0,,
496,PT01M57.00S,2026-03-17T01:01:50.6Z,3,REGULAR,steal,,[],1628975,,,1610612753,102,75,2026-03-17T01:25:57Z,4930000,False,,,0,,J. Carter STEAL (2 STL),[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
497,PT01M51.00S,2026-03-17T01:01:56.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,86.67871222076215,46.81372549019608,1610612753,102,77,2026-03-17T01:07:20Z,4940000,False,-16.0,73.0,1,right,D. Bane 7' running pullup Jump Shot (17 PTS) (J. Carter 1 AST),"[1630217, 1628975]",1610612753.0,ORL,running pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,,,,,,,,,,,17.0,J. Carter,1628975.0,1.0,,,,
505,PT01M31.00S,2026-03-17T01:02:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,6.389618922470433,50.0,1610612737,102,77,2026-03-17T01:02:23Z,5020000,False,0.0,8.0,1,left,MISS J. Kuminga fadeaway Shot,[1630228],1610612737.0,ATL,fadeaway,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.76,Missed,,,,,,,,,,,,,,,,,,
506,PT01M29.00S,2026-03-17T01:02:19.2Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,102,77,2026-03-17T01:02:23Z,5030000,False,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,505.0,6.0,6.0,0.0,,,,,,,,,,,,,,
507,PT01M19.00S,2026-03-17T01:02:29.6Z,3,REGULAR,3pt,Jump Shot,[],1629021,70.90998685939553,20.34313725490196,1610612753,102,80,2026-03-17T01:08:35Z,5040000,False,-148.0,221.0,1,right,M. Wagner 26' 3PT pullup (7 PTS),[1629021],1610612753.0,ORL,pullup,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,,,,7.0,,,,,,,
508,PT01M00.00S,2026-03-17T01:02:47.0Z,3,REGULAR,3pt,Jump Shot,[],1629216,31.09395532194481,59.80392156862745,1610612737,102,80,2026-03-17T01:02:53Z,5050000,False,-49.0,240.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
509,PT01M00.00S,2026-03-17T01:02:47.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,102,80,2026-03-17T01:02:53Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,508.0,,,,,,,,,,,,,,,,,
