actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
343,PT00M00.00S,2022-11-05T01:40:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,62,57,2022-11-05T01:40:46Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,342.0,,,,,,,,,,,,,,
344,PT00M00.00S,2022-11-05T01:40:49.0Z,2,REGULAR,period,end,[],0,,,1610612742,62,57,2022-11-05T01:40:49Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-11-05T01:55:21.6Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,62,57,2022-11-05T01:56:10Z,3430000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-11-05T01:55:21.6Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612742,62,57,2022-11-05T01:56:10Z,3440000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-11-05T01:55:21.6Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,62,57,2022-11-05T01:56:10Z,3450000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-11-05T01:55:21.6Z,3,REGULAR,substitution,in,['startperiod'],1631132,,,1610612742,62,57,2022-11-05T01:56:10Z,3460000,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-11-05T01:56:21.9Z,3,REGULAR,period,start,[],0,,,1610612742,62,57,2022-11-05T01:56:21Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M47.00S,2022-11-05T01:56:34.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.521024967148489,50.73529411764706,1610612742,64,57,2022-11-05T01:56:38Z,3480000,-4.0,9.0,1,left,D. Powell DUNK (6 PTS) (L. Doncic 5 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,,6.0,L. Doncic,1629029.0,5.0,,,,,,,
352,PT11M31.00S,2022-11-05T01:56:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.9862023653088,47.794117647058826,1610612761,64,57,2022-11-05T01:58:22Z,3500000,-11.0,13.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.73,Missed,,,,,,,,,,,,,,,
353,PT11M29.00S,2022-11-05T01:56:51.7Z,3,REGULAR,rebound,offensive,[],1631132,,,1610612761,64,57,2022-11-05T01:56:51Z,3510000,,,0,,C. Koloko REBOUND (Off:2 Def:0),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,352.0,2.0,0.0,2.0,,,,,,,,,,,
354,PT11M26.00S,2022-11-05T01:56:56.8Z,3,REGULAR,foul,offensive,[],1628384,,,1610612761,64,57,2022-11-05T01:57:05Z,3520000,,,0,,O. Anunoby charge offensive FOUL (1 PF),"[1628384, 203915]",1610612761.0,TOR,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Dinwiddie,203915.0
356,PT11M26.00S,2022-11-05T01:56:56.8Z,3,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,64,57,2022-11-05T01:56:56Z,3540000,,,0,,O. Anunoby offensive foul TURNOVER (2 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,1146.0,,,,
357,PT11M11.00S,2022-11-05T01:57:25.3Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,64,57,2022-11-05T01:57:51Z,3550000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 1628384]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,3.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
358,PT11M11.00S,2022-11-05T01:57:25.3Z,3,REGULAR,steal,,[],1628384,,,1610612761,64,57,2022-11-05T01:57:26Z,3560000,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
359,PT11M11.00S,2022-11-05T01:57:31.6Z,3,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612761,64,57,2022-11-05T01:57:42Z,3570000,,,0,,L. Doncic transition take personal FOUL (1 PF) (Anunoby 1 FT),"[1629029, 1628384]",1610612742.0,DAL,transition take,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Anunoby,1628384.0
361,PT11M11.00S,2022-11-05T01:57:52.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629018,,,1610612761,64,57,2022-11-05T01:58:29Z,3590000,,,0,,MISS G. Trent Jr. transition take Free Throw 1 of 1,[1629018],1610612761.0,TOR,transition take,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
365,PT11M11.00S,2022-11-05T01:57:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,64,57,2022-11-05T01:58:29Z,3595000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,,,
362,PT11M01.00S,2022-11-05T01:58:21.4Z,3,REGULAR,foul,offensive,[],1631132,,,1610612761,64,57,2022-11-05T01:58:28Z,3600000,,,0,,C. Koloko offensive FOUL (4 PF),"[1631132, 203939]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1146.0,4.0,0.0,Powell,203939.0
364,PT11M01.00S,2022-11-05T01:58:21.4Z,3,REGULAR,turnover,offensive foul,[],1631132,,,1610612761,64,57,2022-11-05T01:58:21Z,3620000,,,0,,C. Koloko offensive foul TURNOVER (1 TO),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,1146.0,,,,
366,PT10M48.00S,2022-11-05T01:58:40.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,9.674770039421814,43.872549019607845,1610612742,66,57,2022-11-05T01:58:45Z,3630000,31.0,38.0,1,left,L. Doncic driving Layup (18 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,4.91,Made,,,,,18.0,,,,,,,,,,
367,PT10M34.00S,2022-11-05T01:58:54.8Z,3,REGULAR,2pt,Jump Shot,[],1627783,88.64980289093299,66.42156862745098,1610612761,66,57,2022-11-05T02:00:10Z,3640000,82.0,54.0,1,right,MISS P. Siakam 9' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,9.84,Missed,,,,,,,,,,,,,,,
368,PT10M31.00S,2022-11-05T01:58:57.8Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,66,57,2022-11-05T01:58:59Z,3650000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,367.0,2.0,2.0,0.0,,,,,,,,,,,
369,PT10M21.00S,2022-11-05T01:59:07.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,6.783837056504599,93.87254901960785,1610612742,66,57,2022-11-05T01:59:13Z,3660000,-219.0,11.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,21.97,Missed,,,,,,,,,,,,,,,
370,PT10M18.00S,2022-11-05T01:59:10.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,66,57,2022-11-05T01:59:13Z,3670000,,,0,,S. Barnes REBOUND (Off:1 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,369.0,7.0,6.0,1.0,,,,,,,,,,,
371,PT10M15.00S,2022-11-05T01:59:17.1Z,3,REGULAR,foul,offensive,[],1628384,,,1610612761,66,57,2022-11-05T01:59:34Z,3680000,,,0,,O. Anunoby offensive FOUL (2 PF),"[1628384, 203915]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Dinwiddie,203915.0
373,PT10M15.00S,2022-11-05T01:59:17.1Z,3,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,66,57,2022-11-05T01:59:17Z,3700000,,,0,,O. Anunoby offensive foul TURNOVER (3 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,3.0,,,,,,,,,,,,,,,1626302.0,,,,
374,PT10M02.00S,2022-11-05T01:59:44.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,17.427726675427067,94.11764705882352,1610612742,69,57,2022-11-05T01:59:49Z,3710000,-221.0,111.0,1,left,S. Dinwiddie 24' 3PT  (15 PTS) (L. Doncic 6 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,24.71,Made,,,,,15.0,L. Doncic,1629029.0,6.0,,,,,,,
376,PT09M47.00S,2022-11-05T01:59:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.07293035479631,52.20588235294118,1610612761,69,57,2022-11-05T02:00:06Z,3730000,11.0,69.0,1,right,MISS P. Siakam 6' floating Shot,[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,6.99,Missed,,,,,,,,,,,,,,,
377,PT09M46.00S,2022-11-05T02:00:01.5Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,69,57,2022-11-05T02:00:01Z,3740000,,,0,,P. Siakam REBOUND (Off:3 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,376.0,5.0,2.0,3.0,,,,,,,,,,,
378,PT09M37.00S,2022-11-05T02:00:10.2Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,69,57,2022-11-05T02:00:14Z,3750000,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1629029]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,2.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,
379,PT09M37.00S,2022-11-05T02:00:10.2Z,3,REGULAR,steal,,[],1629029,,,1610612742,69,57,2022-11-05T02:00:12Z,3760000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT09M23.00S,2022-11-05T02:00:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612742,69,57,2022-11-05T02:00:35Z,3770000,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Doncic 2 FT),"[1628384, 1629029]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Doncic,1629029.0
382,PT09M23.00S,2022-11-05T02:01:02.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,70,57,2022-11-05T02:01:02Z,3790000,,,0,,L. Doncic Free Throw 1 of 2 (19 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,
383,PT09M23.00S,2022-11-05T02:01:21.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,71,57,2022-11-05T02:01:21Z,3800000,,,0,,L. Doncic Free Throw 2 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,
384,PT09M11.00S,2022-11-05T02:01:37.7Z,3,REGULAR,turnover,bad pass,[],1631132,,,1610612761,71,57,2022-11-05T02:01:47Z,3810000,,,0,,C. Koloko bad pass TURNOVER (2 TO),"[1631132, 1629029]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,2.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,
385,PT09M11.00S,2022-11-05T02:01:37.7Z,3,REGULAR,steal,,[],1629029,,,1610612742,71,57,2022-11-05T02:01:39Z,3820000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
387,PT08M48.00S,2022-11-05T02:02:16.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629029,13.354139290407357,45.34313725490196,1610612742,73,57,2022-11-05T02:02:24Z,3840000,23.0,73.0,1,left,L. Doncic 7' driving Hook (22 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.66,Made,,,,,22.0,D. Powell,203939.0,1.0,,,,,,,
388,PT08M37.00S,2022-11-05T02:02:26.8Z,3,REGULAR,2pt,Jump Shot,[],1628384,77.08607095926413,45.83333333333333,1610612761,73,57,2022-11-05T02:03:48Z,3850000,-21.0,163.0,1,right,MISS O. Anunoby 16' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,,,,16.42,Missed,,,,,,,,,,,,,,,
389,PT08M34.00S,2022-11-05T02:02:29.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,73,57,2022-11-05T02:02:33Z,3860000,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,388.0,4.0,3.0,1.0,,,,,,,,,,,
390,PT08M27.00S,2022-11-05T02:02:36.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,73,57,2022-11-05T02:02:51Z,3870000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1629018]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,4.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,
391,PT08M27.00S,2022-11-05T02:02:36.5Z,3,REGULAR,steal,,[],1629018,,,1610612761,73,57,2022-11-05T02:02:55Z,3880000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
392,PT08M24.00S,2022-11-05T02:02:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,94.43166885676742,49.754901960784316,1610612761,73,59,2022-11-05T02:02:49Z,3890000,-1.0,0.0,1,right,G. Trent Jr. running Layup (10 PTS),[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,0.12,Made,,,,,10.0,,,,,,,,,,
393,PT08M03.00S,2022-11-05T02:03:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,19.92444152431012,90.68627450980392,1610612742,76,59,2022-11-05T02:03:04Z,3900000,-203.0,135.0,1,left,L. Doncic 24' 3PT  (25 PTS) (S. Dinwiddie 7 AST),"[1629029, 203915]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,24.4,Made,,,,,25.0,S. Dinwiddie,203915.0,7.0,,,,,,,
395,PT08M02.00S,2022-11-05T02:03:05.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,76,59,2022-11-05T02:03:05Z,3920000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M50.00S,2022-11-05T02:06:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,82.47371879106439,41.911764705882355,1610612761,76,59,2022-11-05T02:06:19Z,3930000,-40.0,112.0,1,right,MISS S. Barnes 11' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,11.93,Missed,,,,,,,,,,,,,,,
398,PT07M46.00S,2022-11-05T02:06:19.0Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,76,59,2022-11-05T02:06:19Z,3940000,,,0,,S. Barnes REBOUND (Off:2 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,397.0,8.0,6.0,2.0,,,,,,,,,,,
399,PT07M44.00S,2022-11-05T02:06:20.9Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,76,59,2022-11-05T02:06:24Z,3950000,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 203915]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,3.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,,
400,PT07M44.00S,2022-11-05T02:06:20.9Z,3,REGULAR,steal,,[],203915,,,1610612742,76,59,2022-11-05T02:06:22Z,3960000,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M27.00S,2022-11-05T02:07:00.1Z,3,REGULAR,substitution,out,[],1631132,,,1610612742,76,59,2022-11-05T02:07:09Z,4000000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M27.00S,2022-11-05T02:07:00.1Z,3,REGULAR,substitution,in,[],1628449,,,1610612742,76,59,2022-11-05T02:07:09Z,4010000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M22.00S,2022-11-05T02:07:21.8Z,3,REGULAR,turnover,bad pass,[],203493,,,1610612742,76,59,2022-11-05T02:07:26Z,4030000,,,0,,R. Bullock bad pass TURNOVER (2 TO),"[203493, 1628384]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,2.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
408,PT07M22.00S,2022-11-05T02:07:21.8Z,3,REGULAR,steal,,[],1628384,,,1610612761,76,59,2022-11-05T02:07:25Z,4040000,,,0,,O. Anunoby STEAL (4 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT07M18.00S,2022-11-05T02:07:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,92.9862023653088,45.83333333333333,1610612761,76,61,2022-11-05T02:07:38Z,4050000,-21.0,13.0,1,right,O. Anunoby driving Layup (16 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,16.0,,,,,,,,,,
410,PT07M01.00S,2022-11-05T02:07:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,7.046649145860711,48.77450980392157,1610612742,78,61,2022-11-05T02:07:47Z,4060000,6.0,14.0,1,left,D. Powell Layup (8 PTS) (R. Bullock 2 AST),"[203939, 203493]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,1.5,Made,,,,,8.0,R. Bullock,203493.0,2.0,,,,,,,
412,PT06M45.00S,2022-11-05T02:07:59.4Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,78,61,2022-11-05T02:08:14Z,4080000,,,0,,S. Barnes bad pass TURNOVER (4 TO),"[1630567, 1629029]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,4.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,
413,PT06M45.00S,2022-11-05T02:07:59.4Z,3,REGULAR,steal,,[],1629029,,,1610612742,78,61,2022-11-05T02:08:00Z,4090000,,,0,,L. Doncic STEAL (3 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
414,PT06M43.00S,2022-11-05T02:08:05.9Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612742,78,61,2022-11-05T02:08:29Z,4100000,,,0,,P. Siakam shooting personal FOUL (2 PF) (Doncic 2 FT),"[1627783, 1629029]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,2.0,1.0,Doncic,1629029.0
416,PT06M43.00S,2022-11-05T02:08:55.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629029,,,1610612742,79,61,2022-11-05T02:09:31Z,4120000,,,0,,L. Doncic Free Throw 1 of 2 (26 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,
417,PT06M43.00S,2022-11-05T02:08:55.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629029,,,1610612742,80,61,2022-11-05T02:09:31Z,4130000,,,0,,L. Doncic Free Throw 2 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,
418,PT06M28.00S,2022-11-05T02:09:39.0Z,3,REGULAR,2pt,Jump Shot,[],1630567,81.60315374507228,73.53324142156863,1610612761,80,61,2022-11-05T02:10:03Z,4140000,118.0,120.0,1,right,MISS S. Barnes 16' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,16.84,Missed,,,,,,,,,,,,,,,
419,PT06M26.00S,2022-11-05T02:09:41.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,80,61,2022-11-05T02:09:42Z,4150000,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,418.0,5.0,4.0,1.0,,,,,,,,,,,
420,PT06M15.00S,2022-11-05T02:09:51.7Z,3,REGULAR,turnover,lost ball,[],1627827,,,1610612742,80,61,2022-11-05T02:09:55Z,4160000,,,0,,D. Finney-Smith lost ball TURNOVER (3 TO),"[1627827, 1628384]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,3.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
421,PT06M15.00S,2022-11-05T02:09:51.7Z,3,REGULAR,steal,,[],1628384,,,1610612761,80,61,2022-11-05T02:09:53Z,4170000,,,0,,O. Anunoby STEAL (5 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
422,PT06M03.00S,2022-11-05T02:10:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,89.70105124835742,48.529411764705884,1610612761,80,61,2022-11-05T02:10:08Z,4180000,-7.0,44.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,4.49,Missed,,,,,,,,,,,,,,,
423,PT06M01.00S,2022-11-05T02:10:06.1Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,80,61,2022-11-05T02:10:06Z,4190000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,422.0,3.0,2.0,1.0,,,,,,,,,,,
424,PT06M00.00S,2022-11-05T02:10:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,94.1688567674113,51.71568627450981,1610612761,80,63,2022-11-05T02:10:13Z,4200000,9.0,2.0,1,right,C. Boucher putback Layup (7 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,7.0,,,,,,,,,,
425,PT05M51.00S,2022-11-05T02:10:15.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,18.347568988173457,46.81372549019608,1610612742,82,63,2022-11-05T02:10:20Z,4210000,16.0,120.0,1,left,S. Dinwiddie 12' pullup Jump Shot (17 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,12.1,Made,,,,,17.0,,,,,,,,,,
426,PT05M38.00S,2022-11-05T02:10:29.0Z,3,REGULAR,3pt,Jump Shot,[],1629018,69.46452036793693,72.05882352941177,1610612761,82,63,2022-11-05T02:10:33Z,4220000,110.0,235.0,1,right,MISS G. Trent Jr. 25' 3PT - blocked,"[1629018, 1629029]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.91,Missed,,,,,,,,,Doncic,1629029.0,,,,,
427,PT05M38.00S,2022-11-05T02:10:29.0Z,3,REGULAR,block,,[],1629029,,,1610612761,82,63,2022-11-05T02:10:31Z,4230000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
428,PT05M34.00S,2022-11-05T02:10:33.0Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,82,63,2022-11-05T02:10:33Z,4240000,,,0,,P. Siakam REBOUND (Off:4 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,426.0,6.0,2.0,4.0,,,,,,,,,,,
