actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
430,PT03M05.00S,2022-10-31T01:18:49.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,76,77,2022-10-31T01:19:00Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,428.0,,,,,,,,,,,,,
432,PT03M01.00S,2022-10-31T01:19:08.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630532,92.46057818659659,95.34313725490196,1610612753,76,77,2022-10-31T01:19:12Z,4320000,227.0,18.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
433,PT02M58.00S,2022-10-31T01:19:11.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,76,77,2022-10-31T01:19:12Z,4330000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,,,,,,,432.0,5.0,5.0,0.0,,,,,,,,,,
434,PT02M48.00S,2022-10-31T01:19:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203493,9.149145860709593,51.225490196078425,1610612742,76,77,2022-10-31T01:19:27Z,4340000,-6.0,34.0,1,left,MISS R. Bullock cutting Layup,[203493],1610612742.0,DAL,cutting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
435,PT02M45.00S,2022-10-31T01:19:24.8Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,76,77,2022-10-31T01:19:27Z,4350000,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,434.0,4.0,2.0,2.0,,,,,,,,,,
436,PT02M45.00S,2022-10-31T01:19:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.590000152587891,50.0,1610612742,78,77,2022-10-31T01:19:25Z,4360000,0.0,0.0,1,left,D. Powell tip Layup (5 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
437,PT02M38.00S,2022-10-31T01:19:38.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612753,78,77,2022-10-31T01:19:44Z,4370000,,,0,,D. Powell personal FOUL (2 PF) (Carter Jr. 2 FT),"[203939, 1628976]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201246.0,2.0,0.0,Carter Jr.,1628976.0,,,,,
439,PT02M38.00S,2022-10-31T01:19:48.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,78,77,2022-10-31T01:19:48Z,4390000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,out,[],203939,,,1610612753,78,77,2022-10-31T01:22:43Z,4400000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,out,[],1629626,,,1610612753,78,77,2022-10-31T01:22:43Z,4410000,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,78,77,2022-10-31T01:22:43Z,4420000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,in,[],1628467,,,1610612753,78,77,2022-10-31T01:22:43Z,4440000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,in,[],1631094,,,1610612753,78,77,2022-10-31T01:22:43Z,4460000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M38.00S,2022-10-31T01:22:10.2Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,78,77,2022-10-31T01:22:43Z,4470000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M38.00S,2022-10-31T01:22:59.9Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,78,78,2022-10-31T01:22:59Z,4500000,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
451,PT02M38.00S,2022-10-31T01:23:10.3Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,78,79,2022-10-31T01:23:10Z,4510000,,,0,,W. Carter Jr. Free Throw 2 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
452,PT02M23.00S,2022-10-31T01:23:29.0Z,3,REGULAR,foul,personal,['3freethrow'],1631094,,,1610612742,78,79,2022-10-31T01:25:03Z,4520000,,,0,,P. Banchero flagrant-type-1 personal FOUL (3 PF) (Hardaway Jr. 3 FT),"[1631094, 203501]",1610612753.0,ORL,flagrant-type-1,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200832.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,
455,PT02M23.00S,2022-10-31T01:25:40.3Z,3,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,79,79,2022-10-31T01:26:17Z,4550000,,,0,,T. Hardaway Jr. flagrant Free Throw 1 of 3 (7 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
456,PT02M23.00S,2022-10-31T01:25:40.3Z,3,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,80,79,2022-10-31T01:26:17Z,4560000,,,0,,T. Hardaway Jr. flagrant Free Throw 2 of 3 (8 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
457,PT02M23.00S,2022-10-31T01:25:56.9Z,3,REGULAR,substitution,out,[],203493,,,1610612742,80,79,2022-10-31T01:26:01Z,4570000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M23.00S,2022-10-31T01:25:56.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612742,80,79,2022-10-31T01:26:01Z,4580000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M23.00S,2022-10-31T01:25:56.9Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,80,79,2022-10-31T01:26:01Z,4590000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M23.00S,2022-10-31T01:25:56.9Z,3,REGULAR,substitution,in,[],1628964,,,1610612742,80,79,2022-10-31T01:26:01Z,4600000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M23.00S,2022-10-31T01:25:40.3Z,3,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,81,79,2022-10-31T01:26:17Z,4610000,,,0,,T. Hardaway Jr. flagrant Free Throw 3 of 3 (9 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
462,PT02M14.00S,2022-10-31T01:26:26.8Z,3,REGULAR,3pt,Jump Shot,[],1628467,31.61957950065703,39.46078431372549,1610612742,81,79,2022-10-31T01:26:43Z,4620000,53.0,245.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.03,Missed,,,,,,,,,,,,,,,,,,
463,PT02M12.00S,2022-10-31T01:26:28.6Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,81,79,2022-10-31T01:26:28Z,4630000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,462.0,2.0,1.0,1.0,,,,,,,,,,
464,PT02M04.00S,2022-10-31T01:27:18.9Z,3,REGULAR,jumpball,recovered,[],1629029,,,1610612742,81,79,2022-10-31T01:27:18Z,4640000,,,0,,Jump Ball J. Green vs. M. Bamba: Tip to L. Doncic,"[1629029, 1630182, 1628964]",1610612742.0,DAL,heldball,L. Doncic,1629029.0,Doncic,L. Doncic,Green,1630182.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,,
467,PT01M56.00S,2022-10-31T01:27:29.7Z,3,REGULAR,foul,personal,['2freethrow'],1630284,,,1610612742,81,79,2022-10-31T01:27:56Z,4670000,,,0,,K. Harris shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630284, 1629029]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201246.0,2.0,0.0,Doncic,1629029.0,,,,,
469,PT01M56.00S,2022-10-31T01:27:57.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,81,79,2022-10-31T01:27:57Z,4690000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT01M56.00S,2022-10-31T01:27:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,79,2022-10-31T01:27:57Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,,
471,PT01M56.00S,2022-10-31T01:28:15.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,82,79,2022-10-31T01:28:15Z,4710000,,,0,,L. Doncic Free Throw 2 of 2 (35 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
472,PT01M39.00S,2022-10-31T01:28:36.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612753,82,79,2022-10-31T01:28:58Z,4720000,,,0,,C. Wood shooting personal FOUL (2 PF) (Harris 2 FT),"[1626174, 1630284]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,2.0,0.0,Harris,1630284.0,,,,,
474,PT01M39.00S,2022-10-31T01:28:59.5Z,3,REGULAR,freethrow,1 of 2,[],1630284,,,1610612753,82,80,2022-10-31T01:29:22Z,4740000,,,0,,K. Harris Free Throw 1 of 2 (9 PTS),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
475,PT01M39.00S,2022-10-31T01:28:59.5Z,3,REGULAR,freethrow,2 of 2,[],1630284,,,1610612753,82,80,2022-10-31T01:29:22Z,4750000,,,0,,MISS K. Harris Free Throw 2 of 2,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT01M36.00S,2022-10-31T01:29:02.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,82,80,2022-10-31T01:29:22Z,4760000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,475.0,6.0,6.0,0.0,,,,,,,,,,
477,PT01M29.00S,2022-10-31T01:29:30.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630284,,,1610612742,82,80,2022-10-31T01:29:38Z,4770000,,,0,,K. Harris personal FOUL (3 PF) (Doncic 2 FT),"[1630284, 1629029]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200832.0,3.0,0.0,Doncic,1629029.0,,,,,
479,PT01M29.00S,2022-10-31T01:29:56.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,83,80,2022-10-31T01:29:56Z,4790000,,,0,,L. Doncic Free Throw 1 of 2 (36 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
480,PT01M29.00S,2022-10-31T01:29:56.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,83,80,2022-10-31T01:30:21Z,4800000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT01M28.00S,2022-10-31T01:29:57.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,83,80,2022-10-31T01:30:21Z,4810000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,
483,PT01M17.00S,2022-10-31T01:30:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,88.38699080157687,41.66666666666667,1610612753,83,80,2022-10-31T01:34:44Z,4830000,-42.0,57.0,1,right,MISS P. Banchero 7' finger roll Layup,[1631094],1610612753.0,ORL,finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
484,PT01M14.00S,2022-10-31T01:30:41.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,83,80,2022-10-31T01:30:45Z,4840000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,483.0,7.0,7.0,0.0,,,,,,,,,,
485,PT01M00.00S,2022-10-31T01:30:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630182,23.73521681997372,85.04901960784314,1610612742,86,80,2022-10-31T01:30:59Z,4850000,-175.0,171.0,1,left,J. Green 24' 3PT  (6 PTS) (L. Doncic 5 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.45,Made,6.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
487,PT00M46.30S,2022-10-31T01:31:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630284,69.20170827858082,26.715686274509803,1610612753,86,83,2022-10-31T01:31:19Z,4870000,-116.0,237.0,1,right,K. Harris 26' 3PT  (12 PTS) (P. Banchero 4 AST),"[1630284, 1631094]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Left Center,26.4,Made,12.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,,
489,PT00M34.80S,2022-10-31T01:31:32.8Z,3,REGULAR,3pt,Jump Shot,[],203501,32.670827858081466,26.715686274509803,1610612742,86,83,2022-10-31T01:31:39Z,4890000,116.0,255.0,1,left,MISS T. Hardaway Jr. 27' turnaround fadeaway 3PT,[203501],1610612742.0,DAL,turnaround fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.99,Missed,,,,,,,,,,,,,,,,,,
490,PT00M31.40S,2022-10-31T01:31:36.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,86,83,2022-10-31T01:31:39Z,4900000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,,,,489.0,3.0,3.0,0.0,,,,,,,,,,
550,PT00M12.60S,2022-10-31T01:31:46.5Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,86,83,2022-10-31T01:46:01Z,4915000,,,0,,P. Banchero lost ball TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,,
493,PT00M12.60S,2022-10-31T01:32:00.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612742,86,83,2022-10-31T01:47:13Z,4932500,,,0,,P. Banchero loose ball personal FOUL (4 PF) (Doncic 2 FT),"[1631094, 1629029]",1610612753.0,ORL,loose ball,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200832.0,4.0,0.0,Doncic,1629029.0,,,,,
495,PT00M12.60S,2022-10-31T01:32:48.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,87,83,2022-10-31T01:47:13Z,4950000,,,0,,L. Doncic Free Throw 1 of 2 (37 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
496,PT00M12.60S,2022-10-31T01:33:04.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,88,83,2022-10-31T01:47:13Z,4960000,,,0,,L. Doncic Free Throw 2 of 2 (38 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
497,PT00M00.40S,2022-10-31T01:33:19.1Z,3,REGULAR,3pt,Jump Shot,[],1631094,67.62483574244416,39.705882352941174,1610612753,88,83,2022-10-31T01:33:42Z,4970000,-51.0,252.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
499,PT00M00.40S,2022-10-31T01:33:19.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,88,83,2022-10-31T01:33:42Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,497.0,,,,,,,,,,,,,
500,PT00M00.00S,2022-10-31T01:33:27.2Z,3,REGULAR,period,end,[],0,,,1610612753,88,83,2022-10-31T01:33:27Z,4990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-10-31T01:34:03.1Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612753,88,83,2022-10-31T01:36:08Z,5000000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-10-31T01:34:03.1Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612753,88,83,2022-10-31T01:36:08Z,5010000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-10-31T01:36:06.1Z,4,REGULAR,period,start,[],0,,,1610612753,88,83,2022-10-31T01:36:09Z,5020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M45.00S,2022-10-31T01:36:20.9Z,4,REGULAR,3pt,Jump Shot,[],1631094,91.14651773981603,5.637254901960785,1610612753,88,83,2022-10-31T01:36:25Z,5030000,-222.0,31.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,22.39,Missed,,,,,,,,,,,,,,,,,,
505,PT11M41.00S,2022-10-31T01:36:24.9Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,88,83,2022-10-31T01:36:25Z,5040000,,,0,,C. Okeke REBOUND (Off:2 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,,,,,,,504.0,7.0,5.0,2.0,,,,,,,,,,
506,PT11M40.00S,2022-10-31T01:36:32.3Z,4,REGULAR,foul,personal,[],203501,,,1610612753,88,83,2022-10-31T01:36:59Z,5050000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1630181]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200832.0,1.0,0.0,Hampton,1630181.0,,,,,
508,PT11M26.00S,2022-10-31T01:36:57.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630284,79.58278580814718,7.8431372549019605,1610612753,88,83,2022-10-31T01:37:02Z,5070000,-211.0,139.0,1,right,MISS K. Harris 25' 3PT,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
509,PT11M23.00S,2022-10-31T01:37:00.8Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,88,83,2022-10-31T01:37:02Z,5080000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,508.0,2.0,2.0,0.0,,,,,,,,,,
510,PT11M14.00S,2022-10-31T01:37:14.5Z,4,REGULAR,foul,personal,[],1631094,,,1610612742,88,83,2022-10-31T01:37:27Z,5090000,,,0,,P. Banchero personal FOUL (5 PF),"[1631094, 1626174]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627963.0,5.0,0.0,Wood,1626174.0,,,,,
512,PT11M14.00S,2022-10-31T01:37:21.2Z,4,REGULAR,substitution,out,[],1631094,,,1610612742,88,83,2022-10-31T01:37:34Z,5110000,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M14.00S,2022-10-31T01:37:21.2Z,4,REGULAR,substitution,in,[],1630532,,,1610612742,88,83,2022-10-31T01:37:34Z,5120000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M06.00S,2022-10-31T01:37:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,17.821944809461236,44.11764705882353,1610612742,90,83,2022-10-31T01:37:48Z,5130000,29.0,115.0,1,left,C. Wood 11' turnaround Jump Shot (5 PTS),[1626174],1610612742.0,DAL,turnaround,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,5.0,,,,,,,,,,,,,,,,,
515,PT10M42.00S,2022-10-31T01:38:06.9Z,4,REGULAR,turnover,bad pass,[],1630284,,,1610612753,90,83,2022-10-31T01:38:38Z,5140000,,,0,,K. Harris bad pass TURNOVER (2 TO),"[1630284, 1630182]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Green,1630182.0,,
516,PT10M42.00S,2022-10-31T01:38:06.9Z,4,REGULAR,steal,,[],1630182,,,1610612742,90,83,2022-10-31T01:38:38Z,5150000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT10M35.00S,2022-10-31T01:38:13.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,21.23850197109067,88.48039215686273,1610612742,93,83,2022-10-31T01:38:41Z,5160000,-192.0,147.0,1,left,T. Hardaway Jr. 24' 3PT  (12 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.22,Made,12.0,,,,,,,,,,,,,,,,,
518,PT10M35.00S,2022-10-31T01:38:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,93,83,2022-10-31T01:38:18Z,5170000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M35.00S,2022-10-31T01:39:32.7Z,4,REGULAR,substitution,out,[],1630284,,,1610612753,93,83,2022-10-31T01:41:05Z,5180000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT10M35.00S,2022-10-31T01:39:32.7Z,4,REGULAR,substitution,in,[],203082,,,1610612753,93,83,2022-10-31T01:41:05Z,5190000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M13.00S,2022-10-31T01:41:32.1Z,4,REGULAR,2pt,Jump Shot,[],1630532,92.72339027595268,73.2843137254902,1610612753,93,83,2022-10-31T01:41:36Z,5200000,116.0,16.0,1,right,MISS F. Wagner 11' Jump Shot,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,11.75,Missed,,,,,,,,,,,,,,,,,,
522,PT10M11.00S,2022-10-31T01:41:34.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,93,83,2022-10-31T01:41:36Z,5210000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,,,,521.0,8.0,8.0,0.0,,,,,,,,,,
523,PT10M07.00S,2022-10-31T01:41:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,5.732588699080158,48.529411764705884,1610612742,95,83,2022-10-31T01:42:03Z,5220000,7.0,1.0,1,left,T. Hardaway Jr. Layup (14 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,14.0,,,,,,,,,,,,,,,,,
524,PT09M50.00S,2022-10-31T01:41:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.38042049934296,49.01960784313725,1610612753,95,85,2022-10-31T01:42:24Z,5230000,-5.0,10.0,1,right,F. Wagner Layup (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.09,Made,11.0,,,,,,,,,,,,,,,,,
