actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
511,PT08M40.00S,2022-11-08T04:29:51.6Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,74,76,2022-11-08T04:30:10Z,5100000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M26.00S,2022-11-08T04:30:34.5Z,4,REGULAR,turnover,lost ball,[],1627827,,,1610612742,74,76,2022-11-08T04:30:38Z,5110000,,,0,,D. Finney-Smith lost ball TURNOVER (3 TO),"[1627827, 1626220]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,3.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
513,PT08M26.00S,2022-11-08T04:30:34.5Z,4,REGULAR,steal,,[],1626220,,,1610612751,74,76,2022-11-08T04:30:36Z,5120000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
514,PT08M19.00S,2022-11-08T04:30:41.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201142,77.26675427069645,52.251838235294116,1610612751,74,78,2022-11-08T04:31:03Z,5130000,11.0,161.0,1,right,K. Durant 16' step back Jump Shot (21 PTS) (B. Simmons 2 AST),"[201142, 1627732]",1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,16.16,Made,,,,,21.0,B. Simmons,1627732.0,2.0,,,,,,,
516,PT08M03.00S,2022-11-08T04:30:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,9.806176084099869,57.35294117647059,1610612742,74,78,2022-11-08T04:31:57Z,5150000,-37.0,40.0,1,left,MISS S. Dinwiddie floating Shot - blocked,"[203915, 1628410]",1610612742.0,DAL,floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.41,Missed,,,,,,,,,,,,,,Sumner,1628410.0
517,PT08M03.00S,2022-11-08T04:30:57.4Z,4,REGULAR,block,,[],1628410,,,1610612742,74,78,2022-11-08T04:30:59Z,5160000,,,0,,E. Sumner BLOCK (1 BLK),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT08M03.00S,2022-11-08T04:30:57.4Z,4,REGULAR,rebound,offensive,[],203915,,,1610612742,74,78,2022-11-08T04:31:08Z,5170000,,,0,,S. Dinwiddie REBOUND (Off:2 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,516.0,6.0,4.0,2.0,,,,,,,,,,,
519,PT07M54.00S,2022-11-08T04:31:05.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,20.71287779237845,89.70588235294117,1610612742,77,78,2022-11-08T04:31:11Z,5180000,-199.0,142.0,1,left,L. Doncic 24' 3PT step back (32 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,24.42,Made,,,,,32.0,,,,,,,,,,
520,PT07M25.00S,2022-11-08T04:31:41.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,77,78,2022-11-08T04:31:52Z,5190000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627964.0,,,,,,
521,PT07M25.00S,2022-11-08T04:31:44.7Z,4,REGULAR,substitution,out,[],203915,,,1610612742,77,78,2022-11-08T04:31:47Z,5200000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M25.00S,2022-11-08T04:31:44.7Z,4,REGULAR,substitution,in,[],203939,,,1610612742,77,78,2022-11-08T04:31:47Z,5210000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M09.00S,2022-11-08T04:32:05.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,5.338370565045992,52.20588235294118,1610612742,77,78,2022-11-08T04:32:12Z,5220000,-11.0,-2.0,1,left,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,1.12,Missed,,,,,,,,,,,,,,,
524,PT07M06.00S,2022-11-08T04:32:08.5Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,77,78,2022-11-08T04:32:08Z,5230000,,,0,,M. Kleber REBOUND (Off:2 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,523.0,5.0,3.0,2.0,,,,,,,,,,,
525,PT07M04.00S,2022-11-08T04:32:11.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630182,5.732588699080158,48.28431372549019,1610612742,79,78,2022-11-08T04:32:48Z,5240000,9.0,1.0,1,left,J. Green cutting DUNK (11 PTS) (M. Kleber 1 AST),"[1630182, 1628467]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,0.87,Made,,,,,11.0,M. Kleber,1628467.0,1.0,,,,,,,
527,PT07M04.00S,2022-11-08T04:32:16.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,79,78,2022-11-08T04:32:16Z,5260000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M04.00S,2022-11-08T04:33:48.9Z,4,REGULAR,substitution,out,[],1628410,,,1610612751,79,78,2022-11-08T04:34:18Z,5270000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M04.00S,2022-11-08T04:33:48.9Z,4,REGULAR,substitution,out,[],1627732,,,1610612751,79,78,2022-11-08T04:34:18Z,5280000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M04.00S,2022-11-08T04:33:48.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,79,78,2022-11-08T04:34:18Z,5290000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M04.00S,2022-11-08T04:33:48.9Z,4,REGULAR,substitution,in,[],203925,,,1610612751,79,78,2022-11-08T04:34:18Z,5300000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M52.00S,2022-11-08T04:35:20.8Z,4,REGULAR,2pt,Jump Shot,[],201142,93.51182654402102,24.019607843137255,1610612751,79,78,2022-11-08T04:36:03Z,5310000,-130.0,8.0,1,right,MISS K. Durant 13' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,13.02,Missed,,,,,,,,,,,,,,,
533,PT06M49.00S,2022-11-08T04:35:23.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,79,78,2022-11-08T04:35:36Z,5320000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,532.0,5.0,5.0,0.0,,,,,,,,,,,
534,PT06M36.00S,2022-11-08T04:35:36.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,31.61957950065703,30.392156862745097,1610612742,79,78,2022-11-08T04:35:46Z,5330000,98.0,245.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,26.36,Missed,,,,,,,,,,,,,,,
535,PT06M34.00S,2022-11-08T04:35:38.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,79,78,2022-11-08T04:35:54Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,534.0,,,,,,,,,,,,,,
536,PT06M34.00S,2022-11-08T04:35:45.4Z,4,REGULAR,foul,personal,[],1630560,,,1610612742,79,78,2022-11-08T04:35:50Z,5350000,,,0,,C. Thomas loose ball personal FOUL (1 PF),"[1630560, 1630182]",1610612751.0,BKN,loose ball,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Green,1630182.0,,
538,PT06M23.00S,2022-11-08T04:36:11.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,31.225361366622867,63.970588235294116,1610612742,82,78,2022-11-08T04:36:16Z,5370000,-70.0,241.0,1,left,J. Green 25' 3PT  (14 PTS) (L. Doncic 4 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.09,Made,,,,,14.0,L. Doncic,1629029.0,4.0,,,,,,,
540,PT05M58.00S,2022-11-08T04:36:38.1Z,4,REGULAR,turnover,traveling,[],1626220,,,1610612751,82,78,2022-11-08T04:36:43Z,5390000,,,0,,R. O'Neale traveling TURNOVER (2 TO),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,1627964.0,,,,,,
541,PT05M45.00S,2022-11-08T04:37:00.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,9.543363994743759,27.205882352941174,1610612742,82,78,2022-11-08T04:37:19Z,5400000,114.0,37.0,1,left,MISS L. Doncic 11' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,11.99,Missed,,,,,,,,,,,,,,,
542,PT05M45.00S,2022-11-08T04:37:00.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,82,78,2022-11-08T04:37:19Z,5410000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,541.0,,,,,,,,,,,,,,
543,PT05M45.00S,2022-11-08T04:37:05.7Z,4,REGULAR,foul,personal,[],1629651,,,1610612742,82,78,2022-11-08T04:37:10Z,5420000,,,0,,N. Claxton loose ball personal FOUL (2 PF),"[1629651, 203939]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Powell,203939.0,,
545,PT05M36.00S,2022-11-08T04:37:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627827,6.1268068331143235,47.549019607843135,1610612742,84,78,2022-11-08T04:37:55Z,5440000,12.0,5.0,1,left,D. Finney-Smith driving Layup (12 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,1.33,Made,,,,,12.0,L. Doncic,1629029.0,5.0,,,,,,,
547,PT05M36.00S,2022-11-08T04:37:40.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629651,,,1610612742,84,78,2022-11-08T04:37:48Z,5460000,,,0,,N. Claxton shooting personal FOUL (3 PF) (Finney-Smith 1 FT),"[1629651, 1627827]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Finney-Smith,1627827.0,,
549,PT05M36.00S,2022-11-08T04:38:05.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1627827,,,1610612742,85,78,2022-11-08T04:38:05Z,5480000,,,0,,D. Finney-Smith Free Throw 1 of 1 (13 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
550,PT05M18.00S,2022-11-08T04:38:31.1Z,4,REGULAR,foul,offensive,['inpenalty'],1629651,,,1610612751,85,78,2022-11-08T04:38:48Z,5490000,,,0,,N. Claxton off-the-ball offensive FOUL (4 PF),"[1629651, 203939]",1610612751.0,BKN,off-the-ball,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,4.0,0.0,Powell,203939.0,,
552,PT05M18.00S,2022-11-08T04:38:31.1Z,4,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,85,78,2022-11-08T04:38:31Z,5510000,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,2004.0,,,,,,
553,PT05M07.00S,2022-11-08T04:39:01.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612742,85,78,2022-11-08T04:39:13Z,5520000,,,0,,K. Durant personal FOUL (4 PF) (Green 2 FT),"[201142, 1630182]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,203593.0,4.0,0.0,Green,1630182.0,,
555,PT05M07.00S,2022-11-08T04:39:16.1Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201142,,,1610612742,85,78,2022-11-08T04:39:27Z,5540000,,,0,,K. Durant technical FOUL (1 Tech),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,203593.0,4.0,1.0,,,,
556,PT05M07.00S,2022-11-08T04:39:47.1Z,4,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,86,78,2022-11-08T04:39:47Z,5550000,,,0,,L. Doncic technical Free Throw 1 of 1 (33 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,33.0,,,,,,,,,,
557,PT05M07.00S,2022-11-08T04:40:09.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630182,,,1610612742,87,78,2022-11-08T04:40:09Z,5560000,,,0,,J. Green Free Throw 1 of 2 (15 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
558,PT05M07.00S,2022-11-08T04:40:22.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630182,,,1610612742,88,78,2022-11-08T04:40:22Z,5570000,,,0,,J. Green Free Throw 2 of 2 (16 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,
559,PT04M51.00S,2022-11-08T04:40:45.3Z,4,REGULAR,foul,personal,[],1628467,,,1610612751,88,78,2022-11-08T04:41:20Z,5580000,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 201142]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Durant,201142.0,,
561,PT04M44.00S,2022-11-08T04:41:10.6Z,4,REGULAR,3pt,Jump Shot,[],1626220,72.09264126149803,82.1078431372549,1610612751,88,78,2022-11-08T04:41:32Z,5600000,161.0,210.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,26.42,Missed,,,,,,,,,,,,,,,
562,PT04M43.00S,2022-11-08T04:41:11.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,88,78,2022-11-08T04:41:32Z,5610000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,561.0,,,,,,,,,,,,,,
565,PT04M28.00S,2022-11-08T04:41:45.9Z,4,REGULAR,foul,offensive,[],203939,,,1610612742,88,78,2022-11-08T04:41:59Z,5640000,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1629651]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,2.0,0.0,Claxton,1629651.0,,
567,PT04M28.00S,2022-11-08T04:41:45.9Z,4,REGULAR,turnover,offensive foul,[],203939,,,1610612742,88,78,2022-11-08T04:41:45Z,5660000,,,0,,D. Powell offensive foul TURNOVER (2 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,,203593.0,,,,,,
568,PT04M21.00S,2022-11-08T04:42:08.4Z,4,REGULAR,foul,personal,[],1629029,,,1610612751,88,78,2022-11-08T04:42:21Z,5670000,,,0,,L. Doncic personal FOUL (4 PF),"[1629029, 201142]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627964.0,4.0,0.0,Durant,201142.0,,
570,PT04M17.00S,2022-11-08T04:42:27.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,75.50919842312747,26.715686274509803,1610612751,88,78,2022-11-08T04:42:35Z,5690000,-116.0,178.0,1,right,MISS C. Thomas 21' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,21.24,Missed,,,,,,,,,,,,,,,
571,PT04M13.00S,2022-11-08T04:42:31.6Z,4,REGULAR,rebound,offensive,[],201142,,,1610612751,88,78,2022-11-08T04:42:31Z,5700000,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,570.0,4.0,3.0,1.0,,,,,,,,,,,
572,PT04M11.00S,2022-11-08T04:42:33.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201142,90.14454664914587,69.87591911764706,1610612751,88,80,2022-11-08T04:42:47Z,5710000,99.0,40.0,1,right,K. Durant 10' pullup Jump Shot (23 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,10.72,Made,,,,,23.0,,,,,,,,,,
573,PT03M50.00S,2022-11-08T04:42:53.8Z,4,REGULAR,3pt,Jump Shot,[],1627827,7.5722733245729295,3.431372549019608,1610612742,91,80,2022-11-08T04:42:59Z,5720000,233.0,19.0,1,left,D. Finney-Smith 3PT  (16 PTS) (L. Doncic 6 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,23.35,Made,,,,,16.0,L. Doncic,1629029.0,6.0,,,,,,,
575,PT03M39.00S,2022-11-08T04:43:09.5Z,4,REGULAR,violation,kicked ball,[],1629029,,,1610612751,91,80,2022-11-08T04:43:27Z,5740000,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
576,PT03M39.00S,2022-11-08T04:43:26.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,91,80,2022-11-08T04:43:26Z,5750000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M26.00S,2022-11-08T04:46:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,81.8166885676741,62.745098039215684,1610612751,91,80,2022-11-08T04:46:34Z,5760000,64.0,118.0,1,right,MISS K. Durant 13' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,13.44,Missed,,,,,,,,,,,,,,,
578,PT03M21.00S,2022-11-08T04:46:33.4Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,91,80,2022-11-08T04:46:34Z,5770000,,,0,,N. Claxton REBOUND (Off:7 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,577.0,12.0,5.0,7.0,,,,,,,,,,,
579,PT03M21.00S,2022-11-08T04:46:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,91,82,2022-11-08T04:46:32Z,5780000,0.0,0.0,1,right,N. Claxton tip Layup (10 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,10.0,,,,,,,,,,
581,PT02M59.00S,2022-11-08T04:47:10.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,7.178055190538765,94.85294117647058,1610612742,91,82,2022-11-08T04:47:25Z,5800000,-224.0,15.0,1,left,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,22.48,Missed,,,,,,,,,,,,,,,
582,PT02M56.00S,2022-11-08T04:47:13.0Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,91,82,2022-11-08T04:47:25Z,5810000,,,0,,D. Powell REBOUND (Off:4 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,581.0,8.0,4.0,4.0,,,,,,,,,,,
583,PT02M46.00S,2022-11-08T04:47:24.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612742,91,82,2022-11-08T04:47:33Z,5820000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Doncic 2 FT),"[1626220, 1629029]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2004.0,3.0,0.0,Doncic,1629029.0,,
585,PT02M46.00S,2022-11-08T04:48:08.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,92,82,2022-11-08T04:48:08Z,5840000,,,0,,L. Doncic Free Throw 1 of 2 (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,,,,,34.0,,,,,,,,,,
586,PT02M46.00S,2022-11-08T04:48:08.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,92,82,2022-11-08T04:48:32Z,5850000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
587,PT02M43.00S,2022-11-08T04:48:11.8Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,92,82,2022-11-08T04:48:32Z,5860000,,,0,,N. Claxton REBOUND (Off:7 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,586.0,13.0,6.0,7.0,,,,,,,,,,,
588,PT02M37.00S,2022-11-08T04:48:40.5Z,4,REGULAR,foul,personal,[],1629029,,,1610612751,92,82,2022-11-08T04:49:00Z,5870000,,,0,,L. Doncic personal FOUL (5 PF),"[1629029, 201142]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203593.0,5.0,0.0,Durant,201142.0,,
590,PT02M34.00S,2022-11-08T04:49:05.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,92.19776609724047,4.6568627450980395,1610612751,92,85,2022-11-08T04:49:09Z,5890000,-227.0,21.0,1,right,R. O'Neale 3PT  (15 PTS) (J. Harris 3 AST),"[1626220, 203925]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,22.77,Made,,,,,15.0,J. Harris,203925.0,3.0,,,,,,,
592,PT02M15.00S,2022-11-08T04:49:24.0Z,4,REGULAR,2pt,Jump Shot,[],1629029,11.251642575558476,66.91176470588235,1610612742,92,85,2022-11-08T04:50:45Z,5910000,-85.0,53.0,1,left,MISS L. Doncic 10' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,10.0,Missed,,,,,,,,,,,,,,,
593,PT02M12.00S,2022-11-08T04:49:27.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,92,85,2022-11-08T04:49:33Z,5920000,,,0,,N. Claxton REBOUND (Off:7 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,592.0,14.0,7.0,7.0,,,,,,,,,,,
594,PT02M08.00S,2022-11-08T04:49:31.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203925,94.56307490144546,3.9215686274509802,1610612751,92,88,2022-11-08T04:49:49Z,5930000,-230.0,-1.0,1,right,J. Harris 3PT  (14 PTS) (R. O'Neale 8 AST),"[203925, 1626220]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,,,,23.04,Made,,,,,14.0,R. O'Neale,1626220.0,8.0,,,,,,,
596,PT02M07.00S,2022-11-08T04:49:36.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,92,88,2022-11-08T04:49:36Z,5950000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT01M45.00S,2022-11-08T04:51:24.5Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612742,92,88,2022-11-08T04:51:27Z,5970000,,,0,,L. Doncic lost ball TURNOVER (5 TO),"[1629029, 1629651]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
599,PT01M45.00S,2022-11-08T04:51:24.5Z,4,REGULAR,steal,,[],1629651,,,1610612751,92,88,2022-11-08T04:51:45Z,5980000,,,0,,N. Claxton STEAL (3 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT01M21.00S,2022-11-08T04:51:48.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,79.188567674113,82.35294117647058,1610612751,92,88,2022-11-08T04:52:28Z,5990000,162.0,143.0,1,right,MISS C. Thomas 21' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,,,,21.6,Missed,,,,,,,,,,,,,,,
601,PT01M19.00S,2022-11-08T04:51:50.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,92,88,2022-11-08T04:51:53Z,6000000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,,,600.0,6.0,6.0,0.0,,,,,,,,,,,
