actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT05M04.00S,2022-10-30T01:23:43.4Z,1,REGULAR,block,,[],1627827,,,1610612760,15,17,2022-10-30T01:23:45Z,890000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M04.00S,2022-10-30T01:23:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,15,17,2022-10-30T01:23:53Z,900000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,88.0,,,,,,,,,,
92,PT05M04.00S,2022-10-30T01:23:52.1Z,1,REGULAR,substitution,out,[],203493,,,1610612760,15,17,2022-10-30T01:23:59Z,920000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M04.00S,2022-10-30T01:23:52.1Z,1,REGULAR,substitution,in,[],1628467,,,1610612760,15,17,2022-10-30T01:23:59Z,930000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M57.00S,2022-10-30T01:24:18.2Z,1,REGULAR,foul,offensive,[],1631114,,,1610612760,15,17,2022-10-30T01:24:27Z,940000,,,0,,J. Williams off-the-ball offensive FOUL (1 PF),"[1631114, 1628467]",1610612760.0,OKC,off-the-ball,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,2530.0,1.0,0.0,,,,,,,Kleber,1628467.0,,,
96,PT04M57.00S,2022-10-30T01:24:18.2Z,1,REGULAR,turnover,offensive foul,[],1631114,,,1610612760,15,17,2022-10-30T01:24:18Z,960000,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,2530.0,,,,,,,,,,,1.0,,
97,PT04M48.00S,2022-10-30T01:24:37.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,72.48685939553219,17.15686274509804,1610612742,15,17,2022-10-30T01:24:44Z,970000,-164.0,206.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
98,PT04M46.00S,2022-10-30T01:24:39.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,15,17,2022-10-30T01:24:44Z,980000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,97.0,,,,,,,,,,
100,PT04M30.00S,2022-10-30T01:25:02.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629647,10.5946123521682,50.73529411764706,1610612760,15,19,2022-10-30T01:25:12Z,1000000,-4.0,47.0,1,left,D. Bazley driving Hook (2 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,2.0,,,,,,,,,,,,,,,,,
101,PT04M03.00S,2022-10-30T01:25:29.0Z,1,REGULAR,2pt,Jump Shot,[],1629029,88.04204993429697,31.31893382352941,1610612742,15,19,2022-10-30T01:25:43Z,1010000,-93.0,60.0,1,right,MISS L. Doncic 11' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,11.1,Missed,,,,,,,,,,,,,,,,,,
102,PT04M01.00S,2022-10-30T01:25:31.0Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,15,19,2022-10-30T01:25:43Z,1020000,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,
103,PT03M57.00S,2022-10-30T01:25:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612760,15,19,2022-10-30T01:25:45Z,1030000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627827, 1628983]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,2530.0,1.0,0.0,,,,,,,Gilgeous-Alexander,1628983.0,,,
105,PT03M57.00S,2022-10-30T01:26:02.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,15,20,2022-10-30T01:26:02Z,1050000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2022-10-30T01:26:03.3Z,1,REGULAR,substitution,out,[],1627827,,,1610612760,15,20,2022-10-30T01:26:09Z,1060000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2022-10-30T01:26:03.3Z,1,REGULAR,substitution,in,[],1630182,,,1610612760,15,20,2022-10-30T01:26:09Z,1070000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2022-10-30T01:26:21.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,15,21,2022-10-30T01:26:21Z,1080000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2022-10-30T01:26:38.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.72339027595268,50.49019607843137,1610612742,17,21,2022-10-30T01:29:21Z,1090000,2.0,16.0,1,right,C. Wood DUNK (2 PTS) (L. Doncic 5 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
111,PT03M32.00S,2022-10-30T01:26:50.0Z,1,REGULAR,turnover,traveling,[],1631114,,,1610612760,17,21,2022-10-30T01:26:56Z,1110000,,,0,,J. Williams traveling TURNOVER (2 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,2530.0,,,,,,,,,,,2.0,,
112,PT03M27.00S,2022-10-30T01:27:07.2Z,1,REGULAR,foul,offensive,[],203501,,,1610612742,17,21,2022-10-30T01:27:13Z,1120000,,,0,,T. Hardaway Jr. charge offensive FOUL (1 PF),"[203501, 1631114]",1610612742.0,DAL,charge,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,0.0,,,,,,,Williams,1631114.0,,,
114,PT03M27.00S,2022-10-30T01:27:07.2Z,1,REGULAR,turnover,offensive foul,[],203501,,,1610612742,17,21,2022-10-30T01:27:07Z,1140000,,,0,,T. Hardaway Jr. offensive foul TURNOVER (1 TO),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,,,,1.0,,
115,PT03M27.00S,2022-10-30T01:27:17.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,21,2022-10-30T01:27:17Z,1150000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M27.00S,2022-10-30T01:29:11.5Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,17,21,2022-10-30T01:29:50Z,1160000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M27.00S,2022-10-30T01:29:11.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,17,21,2022-10-30T01:29:50Z,1170000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M11.00S,2022-10-30T01:30:21.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,17.427726675427067,43.872549019607845,1610612760,17,21,2022-10-30T01:30:29Z,1180000,31.0,111.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.54,Missed,,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2022-10-30T01:30:24.3Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,17,21,2022-10-30T01:30:29Z,1190000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,
120,PT02M55.00S,2022-10-30T01:30:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612742,17,21,2022-10-30T01:30:46Z,1200000,,,0,,K. Williams shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629026, 1629029]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,0.0,,,,,,,Doncic,1629029.0,,,
122,PT02M55.00S,2022-10-30T01:31:06.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,18,21,2022-10-30T01:31:06Z,1220000,,,0,,L. Doncic Free Throw 1 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2022-10-30T01:31:29.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,19,21,2022-10-30T01:31:29Z,1230000,,,0,,L. Doncic Free Throw 2 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
124,PT02M46.00S,2022-10-30T01:31:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,17.427726675427067,45.09803921568628,1610612760,19,23,2022-10-30T01:31:44Z,1240000,25.0,111.0,1,left,D. Bazley 11' floating Jump Shot (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1629647, 1628983]",1610612760.0,OKC,floating,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,4.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
126,PT02M38.00S,2022-10-30T01:31:49.6Z,1,REGULAR,2pt,Jump Shot,[],203501,93.29829172141918,31.506587009803923,1610612742,21,23,2022-10-30T01:33:01Z,1260000,-92.0,10.0,1,right,T. Hardaway Jr. 9' driving floating Jump Shot (2 PTS),[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,9.31,Made,2.0,,,,,,,,,,,,,,,,,
127,PT02M38.00S,2022-10-30T01:31:52.5Z,1,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612742,21,23,2022-10-30T01:32:17Z,1270000,,,0,,J. Williams shooting personal FOUL (2 PF) (Hardaway Jr. 1 FT),"[1631114, 203501]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,2.0,0.0,,,,,,,Hardaway Jr.,203501.0,,,
129,PT02M38.00S,2022-10-30T01:32:13.5Z,1,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,22,23,2022-10-30T01:32:13Z,1290000,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (3 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
130,PT02M29.00S,2022-10-30T01:32:26.3Z,1,REGULAR,foul,personal,[],203501,,,1610612760,22,23,2022-10-30T01:32:33Z,1300000,,,0,,T. Hardaway Jr. personal FOUL (2 PF),"[203501, 1629647]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,2530.0,2.0,0.0,,,,,,,Bazley,1629647.0,,,
132,PT02M23.00S,2022-10-30T01:32:52.4Z,1,REGULAR,turnover,out-of-bounds,[],1629026,,,1610612760,22,23,2022-10-30T01:34:18Z,1320000,,,0,,K. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629026],1610612760.0,OKC,bad pass,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,,,,,,,,,,,1.0,,
133,PT02M04.00S,2022-10-30T01:33:16.2Z,1,REGULAR,turnover,bad pass,[],1626174,,,1610612742,22,23,2022-10-30T01:33:27Z,1330000,,,0,,C. Wood bad pass TURNOVER (2 TO),"[1626174, 1631114]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Williams,1631114.0
134,PT02M04.00S,2022-10-30T01:33:16.2Z,1,REGULAR,steal,,[],1631114,,,1610612760,22,23,2022-10-30T01:33:17Z,1340000,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
135,PT01M57.00S,2022-10-30T01:33:22.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628983,9.280551905387648,43.627450980392155,1610612760,22,23,2022-10-30T01:33:33Z,1350000,32.0,35.0,1,left,MISS S. Gilgeous-Alexander bank Hook,[1628983],1610612760.0,OKC,bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
136,PT01M55.00S,2022-10-30T01:33:24.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,22,23,2022-10-30T01:33:24Z,1360000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,135.0,2.0,2.0,0.0,,,,,,,
137,PT01M40.00S,2022-10-30T01:33:40.1Z,1,REGULAR,3pt,Jump Shot,[],1628467,89.17542706964521,4.6568627450980395,1610612742,22,23,2022-10-30T01:33:48Z,1370000,-227.0,49.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
138,PT01M37.00S,2022-10-30T01:33:43.1Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,22,23,2022-10-30T01:33:48Z,1380000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,
139,PT01M31.00S,2022-10-30T01:33:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629647,3.630091984231275,95.34313725490196,1610612760,22,23,2022-10-30T01:33:55Z,1390000,-227.0,-18.0,1,left,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
140,PT01M28.00S,2022-10-30T01:33:51.9Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,22,23,2022-10-30T01:33:55Z,1400000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,
141,PT01M17.00S,2022-10-30T01:34:03.0Z,1,REGULAR,3pt,Jump Shot,[],203501,91.14651773981603,98.0392156862745,1610612742,22,23,2022-10-30T01:34:08Z,1410000,240.0,31.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,24.22,Missed,,,,,,,,,,,,,,,,,,
142,PT01M13.00S,2022-10-30T01:34:07.0Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,22,23,2022-10-30T01:34:08Z,1420000,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,
143,PT01M10.00S,2022-10-30T01:34:10.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628983,27.020367936925098,17.892156862745097,1610612760,22,23,2022-10-30T01:38:06Z,1430000,161.0,201.0,1,left,MISS S. Gilgeous-Alexander 25' running pullup 3PT,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
144,PT01M06.00S,2022-10-30T01:34:14.0Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,22,23,2022-10-30T01:34:14Z,1440000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,143.0,3.0,2.0,1.0,,,,,,,
145,PT00M59.10S,2022-10-30T01:34:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,12.302890932982917,40.931372549019606,1610612760,22,25,2022-10-30T01:35:12Z,1450000,45.0,63.0,1,left,L. Dort 7' driving finger roll Layup (4 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,4.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
147,PT00M45.90S,2022-10-30T01:34:37.8Z,1,REGULAR,3pt,Jump Shot,[],1626174,67.36202365308804,62.5,1610612742,22,25,2022-10-30T01:37:20Z,1470000,62.0,254.0,1,right,MISS C. Wood 26' step back 3PT,[1626174],1610612742.0,DAL,step back,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
148,PT00M42.10S,2022-10-30T01:34:41.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,22,25,2022-10-30T01:34:44Z,1480000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,,
149,PT00M31.10S,2022-10-30T01:34:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.770696452036795,39.705882352941174,1610612760,22,27,2022-10-30T01:38:00Z,1490000,51.0,105.0,1,left,S. Gilgeous-Alexander 11' driving floating Jump Shot (9 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,9.0,,,,,,,,,,,,,,,,,
150,PT00M30.60S,2022-10-30T01:34:58.8Z,1,REGULAR,foul,technical,['1freethrow'],1629026,,,1610612742,22,27,2022-10-30T01:35:21Z,1500000,,,0,,K. Williams technical FOUL (1 Tech),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,202037.0,1.0,1.0,,,,,,,,,,,
151,PT00M30.60S,2022-10-30T01:35:30.4Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,23,27,2022-10-30T01:35:30Z,1510000,,,0,,L. Doncic technical Free Throw 1 of 1 (7 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
153,PT00M12.10S,2022-10-30T01:36:07.0Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612742,23,27,2022-10-30T01:36:12Z,1530000,,,0,,L. Dort shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629652, 1629029]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,,,,,,,Doncic,1629029.0,,,
155,PT00M12.10S,2022-10-30T01:36:42.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,24,27,2022-10-30T01:36:42Z,1550000,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
156,PT00M12.10S,2022-10-30T01:36:43.2Z,1,REGULAR,substitution,out,[],203501,,,1610612742,24,27,2022-10-30T01:36:50Z,1560000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M12.10S,2022-10-30T01:36:43.2Z,1,REGULAR,substitution,out,[],1629026,,,1610612742,24,27,2022-10-30T01:36:50Z,1570000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M12.10S,2022-10-30T01:36:43.2Z,1,REGULAR,substitution,in,[],203493,,,1610612742,24,27,2022-10-30T01:36:50Z,1580000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M12.10S,2022-10-30T01:36:43.2Z,1,REGULAR,substitution,in,[],1630544,,,1610612742,24,27,2022-10-30T01:36:50Z,1590000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M12.10S,2022-10-30T01:36:55.0Z,1,REGULAR,substitution,out,[],1629647,,,1610612742,24,27,2022-10-30T01:37:08Z,1600000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M12.10S,2022-10-30T01:36:55.0Z,1,REGULAR,substitution,in,[],203488,,,1610612742,24,27,2022-10-30T01:37:08Z,1610000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M12.10S,2022-10-30T01:37:20.0Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,25,27,2022-10-30T01:37:20Z,1620000,,,0,,L. Doncic Free Throw 2 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
163,PT00M03.80S,2022-10-30T01:37:35.6Z,1,REGULAR,3pt,Jump Shot,[],1631114,8.09789750328515,94.11764705882352,1610612760,25,27,2022-10-30T01:37:42Z,1630000,-221.0,24.0,1,left,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
164,PT00M03.80S,2022-10-30T01:37:35.6Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,25,27,2022-10-30T01:37:42Z,1640000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,
165,PT00M00.00S,2022-10-30T01:37:49.0Z,1,REGULAR,period,end,[],0,,,1610612742,25,27,2022-10-30T01:37:49Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,out,['startperiod'],203493,,,1610612742,25,27,2022-10-30T01:40:10Z,1660000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,25,27,2022-10-30T01:40:10Z,1670000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612742,25,27,2022-10-30T01:40:10Z,1680000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,out,['startperiod'],1629652,,,1610612742,25,27,2022-10-30T01:40:10Z,1690000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,in,['startperiod'],203501,,,1610612742,25,27,2022-10-30T01:40:10Z,1700000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,25,27,2022-10-30T01:40:10Z,1710000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612742,25,27,2022-10-30T01:40:10Z,1720000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-10-30T01:38:48.2Z,2,REGULAR,substitution,in,['startperiod'],1630647,,,1610612742,25,27,2022-10-30T01:40:10Z,1730000,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
