actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
253,PT07M30.00S,2022-12-30T02:19:55.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,93.9060446780552,51.225490196078425,1610612742,42,36,2022-12-30T02:20:00Z,2520000,False,6.0,5.0,1,right,D. Powell alley-oop DUNK (5 PTS) (S. Dinwiddie 1 AST),"[203939, 203915]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.78,Made,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
255,PT07M09.00S,2022-12-30T02:20:20.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630593,,,1610612745,42,36,2022-12-30T02:20:28Z,2540000,False,,,0,,M. Wright IV personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630593, 1629645]",1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Mid-Range,8-16 Left,,,,,,,2714.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
257,PT07M09.00S,2022-12-30T02:20:49.6Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,42,37,2022-12-30T02:21:12Z,2560000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (6 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
258,PT07M09.00S,2022-12-30T02:20:49.6Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,42,37,2022-12-30T02:21:12Z,2570000,False,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT07M07.00S,2022-12-30T02:20:51.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,42,37,2022-12-30T02:21:12Z,2580000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,258.0,,,2.0,2.0,0.0,,,
260,PT06M58.00S,2022-12-30T02:21:19.3Z,2,REGULAR,3pt,Jump Shot,[],203501,68.41327201051249,19.852941176470587,1610612742,42,37,2022-12-30T02:21:27Z,2590000,False,-151.0,244.0,1,right,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,28.71,Missed,,,,,,,,,,,,,,,,,,
261,PT06M55.00S,2022-12-30T02:21:22.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,42,37,2022-12-30T02:21:27Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,260.0,,,,,,,,
263,PT06M55.00S,2022-12-30T02:21:31.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,42,37,2022-12-30T02:21:31Z,2620000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M55.00S,2022-12-30T02:24:02.6Z,2,REGULAR,substitution,out,[],201569,,,1610612742,42,37,2022-12-30T02:24:26Z,2630000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M55.00S,2022-12-30T02:24:02.6Z,2,REGULAR,substitution,in,[],1630231,,,1610612742,42,37,2022-12-30T02:24:26Z,2640000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M47.00S,2022-12-30T02:24:33.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628373,93.9060446780552,97.30392156862744,1610612742,42,37,2022-12-30T02:24:37Z,2650000,False,237.0,5.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
267,PT06M45.00S,2022-12-30T02:24:35.1Z,2,REGULAR,rebound,offensive,[],203501,,,1610612742,42,37,2022-12-30T02:24:35Z,2660000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,266.0,,,3.0,2.0,1.0,,,
268,PT06M42.00S,2022-12-30T02:24:43.2Z,2,REGULAR,turnover,offensive goaltending,[],1628373,,,1610612742,42,37,2022-12-30T02:24:50Z,2670000,False,,,0,,F. Ntilikina offensive goaltending TURNOVER (1 TO),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,,,,1.0,,
269,PT06M30.00S,2022-12-30T02:25:06.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629645,19.136005256241788,23.284313725490197,1610612745,42,37,2022-12-30T02:25:10Z,2680000,False,134.0,127.0,1,left,MISS K. Porter Jr. 18' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,18.46,Missed,,,,,,,,,,,,,,,,,,
270,PT06M27.00S,2022-12-30T02:25:09.6Z,2,REGULAR,rebound,defensive,[],1630593,,,1610612742,42,37,2022-12-30T02:25:10Z,2690000,False,,,0,,M. Wright IV REBOUND (Off:0 Def:1),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,269.0,,,1.0,1.0,0.0,,,
271,PT06M24.00S,2022-12-30T02:25:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203939,94.43166885676742,49.01960784313725,1610612742,44,37,2022-12-30T02:25:18Z,2700000,False,-5.0,0.0,1,right,D. Powell running Layup (7 PTS) (M. Wright IV 1 AST),"[203939, 1630593]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.49,Made,7.0,M. Wright IV,1630593.0,1.0,,,,,,,,,,,,,,
273,PT06M24.00S,2022-12-30T02:25:16.3Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612742,44,37,2022-12-30T02:25:29Z,2720000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Powell 1 FT),"[1631106, 203939]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Powell,203939.0,,,,,,,,,
275,PT06M24.00S,2022-12-30T02:25:30.2Z,2,REGULAR,substitution,out,[],203915,,,1610612742,44,37,2022-12-30T02:26:05Z,2740000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M24.00S,2022-12-30T02:25:30.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,44,37,2022-12-30T02:26:05Z,2750000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M24.00S,2022-12-30T02:25:47.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203939,,,1610612742,45,37,2022-12-30T02:25:47Z,2760000,False,,,0,,D. Powell Free Throw 1 of 1 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
278,PT06M10.00S,2022-12-30T02:26:02.8Z,2,REGULAR,3pt,Jump Shot,[],1629726,32.53942181340342,22.794117647058822,1610612745,45,37,2022-12-30T02:26:07Z,2770000,False,136.0,253.0,1,left,MISS G. Mathews 28' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,28.76,Missed,,,,,,,,,,,,,,,,,,
279,PT06M07.00S,2022-12-30T02:26:05.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,45,37,2022-12-30T02:26:07Z,2780000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,278.0,,,4.0,4.0,0.0,,,
280,PT05M56.00S,2022-12-30T02:26:16.3Z,2,REGULAR,3pt,Jump Shot,[],203501,94.43166885676742,95.58823529411765,1610612742,48,37,2022-12-30T02:26:20Z,2790000,False,228.0,0.0,1,right,T. Hardaway Jr. 3PT fadeaway (12 PTS) (F. Ntilikina 1 AST),"[203501, 1628373]",1610612742.0,DAL,fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,22.79,Made,12.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,
282,PT05M43.00S,2022-12-30T02:26:31.5Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,48,37,2022-12-30T02:26:38Z,2810000,False,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,2714.0,,,,,,,,,,,2.0,,
283,PT05M43.00S,2022-12-30T02:26:35.9Z,2,REGULAR,substitution,out,[],1631106,,,1610612742,48,37,2022-12-30T02:26:43Z,2820000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M43.00S,2022-12-30T02:26:35.9Z,2,REGULAR,substitution,in,[],1631095,,,1610612742,48,37,2022-12-30T02:26:43Z,2830000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M33.00S,2022-12-30T02:26:55.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,66.83639947437582,60.78431372549019,1610612742,48,37,2022-12-30T02:27:00Z,2840000,False,54.0,259.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
286,PT05M32.00S,2022-12-30T02:26:56.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,48,37,2022-12-30T02:27:00Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,285.0,,,,,,,,
288,PT05M32.00S,2022-12-30T02:27:02.7Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,48,37,2022-12-30T02:27:15Z,2870000,False,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M32.00S,2022-12-30T02:27:02.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,48,37,2022-12-30T02:27:15Z,2880000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M13.00S,2022-12-30T02:27:35.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,7.095926412614981,41.07689950980392,1610612745,48,39,2022-12-30T02:28:08Z,2890000,False,45.0,14.0,1,left,K. Martin Jr. driving DUNK (2 PTS) (K. Porter Jr. 4 AST),"[1630231, 1629645]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,2.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
292,PT04M49.00S,2022-12-30T02:27:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628373,95.0886990801577,95.83333333333334,1610612742,48,39,2022-12-30T02:28:03Z,2910000,False,229.0,-6.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
293,PT04M45.00S,2022-12-30T02:28:02.5Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,48,39,2022-12-30T02:28:03Z,2920000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,292.0,,,1.0,1.0,0.0,,,
294,PT04M43.00S,2022-12-30T02:28:05.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,24.392247043363994,15.441176470588236,1610612745,48,39,2022-12-30T02:28:20Z,2930000,False,173.0,177.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
295,PT04M43.00S,2022-12-30T02:28:05.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,48,39,2022-12-30T02:28:20Z,2940000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,294.0,,,5.0,5.0,0.0,,,
296,PT04M36.00S,2022-12-30T02:28:12.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203939,93.64323258869908,49.50980392156863,1610612742,50,39,2022-12-30T02:28:27Z,2950000,False,-2.0,7.0,1,right,D. Powell running DUNK (10 PTS) (L. Doncic 4 AST),"[203939, 1629029]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.77,Made,10.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
298,PT04M17.00S,2022-12-30T02:28:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628373,,,1610612745,50,39,2022-12-30T02:28:42Z,2970000,False,,,0,,F. Ntilikina personal FOUL (1 PF) (Green 2 FT),"[1628373, 1630224]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,1.0,0.0,Green,1630224.0,,,,,,,,,
300,PT04M17.00S,2022-12-30T02:29:01.6Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,50,40,2022-12-30T02:29:36Z,2990000,False,,,0,,J. Green Free Throw 1 of 2 (7 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
301,PT04M17.00S,2022-12-30T02:29:03.6Z,2,REGULAR,substitution,out,[],1628981,,,1610612745,50,40,2022-12-30T02:29:09Z,3000000,False,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M17.00S,2022-12-30T02:29:03.6Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,50,40,2022-12-30T02:29:09Z,3010000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M17.00S,2022-12-30T02:29:01.6Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,50,40,2022-12-30T02:29:36Z,3020000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT04M14.00S,2022-12-30T02:29:04.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,50,40,2022-12-30T02:29:36Z,3030000,False,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,303.0,,,6.0,6.0,0.0,,,
305,PT04M06.00S,2022-12-30T02:29:32.5Z,2,REGULAR,foul,personal,[],1630231,,,1610612742,50,40,2022-12-30T02:29:42Z,3040000,False,,,0,,K. Martin Jr. personal FOUL (2 PF),"[1630231, 1628373]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right,,,,,,,2005.0,2.0,0.0,Ntilikina,1628373.0,,,,,,,,,
307,PT04M06.00S,2022-12-30T02:29:41.1Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,50,40,2022-12-30T02:29:53Z,3060000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M06.00S,2022-12-30T02:29:41.1Z,2,REGULAR,substitution,in,[],203915,,,1610612742,50,40,2022-12-30T02:29:53Z,3070000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M01.00S,2022-12-30T02:29:59.8Z,2,REGULAR,3pt,Jump Shot,[],203915,88.38699080157687,96.56862745098039,1610612742,50,40,2022-12-30T02:30:03Z,3080000,False,233.0,57.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
310,PT03M58.00S,2022-12-30T02:30:02.8Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,50,40,2022-12-30T02:30:03Z,3090000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,309.0,,,4.0,4.0,0.0,,,
311,PT03M44.00S,2022-12-30T02:30:17.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,5.338370565045992,48.77450980392157,1610612745,50,42,2022-12-30T02:30:21Z,3100000,False,6.0,-2.0,1,left,A. Sengun cutting DUNK (7 PTS) (K. Porter Jr. 5 AST),"[1630578, 1629645]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.65,Made,7.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
313,PT03M28.00S,2022-12-30T02:30:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.85479632063075,50.49019607843137,1610612742,52,42,2022-12-30T02:30:36Z,3120000,False,2.0,15.0,1,right,D. Powell cutting finger roll Layup (12 PTS) (L. Doncic 5 AST),"[203939, 1629029]",1610612742.0,DAL,cutting finger roll,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.49,Made,12.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,,,
315,PT03M15.00S,2022-12-30T02:30:44.5Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,52,42,2022-12-30T02:30:49Z,3140000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 203939]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Powell,203939.0
316,PT03M15.00S,2022-12-30T02:30:44.5Z,2,REGULAR,steal,,[],203939,,,1610612742,52,42,2022-12-30T02:30:47Z,3150000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT03M09.00S,2022-12-30T02:30:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203915,94.03745072273325,50.0,1610612742,54,42,2022-12-30T02:31:02Z,3160000,False,0.0,4.0,1,right,S. Dinwiddie running finger roll Layup (9 PTS) (L. Doncic 6 AST),"[203915, 1629029]",1610612742.0,DAL,running finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,0.35,Made,9.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,,,
319,PT03M09.00S,2022-12-30T02:30:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,54,42,2022-12-30T02:30:55Z,3180000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M46.00S,2022-12-30T02:34:09.9Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,54,42,2022-12-30T02:34:16Z,3190000,False,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1630593]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Wright IV,1630593.0
321,PT02M46.00S,2022-12-30T02:34:09.9Z,2,REGULAR,steal,,[],1630593,,,1610612742,54,42,2022-12-30T02:34:11Z,3200000,False,,,0,,M. Wright IV STEAL (1 STL),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
366,PT02M44.00S,2022-12-30T02:34:27.4Z,2,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,54,42,2022-12-30T02:55:21Z,3225000,False,,,0,,D. Powell lost ball out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,lost ball,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,,,,,1.0,,
327,PT02M27.00S,2022-12-30T02:34:44.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630231,15.850854139290407,46.07843137254902,1610612745,54,44,2022-12-30T03:29:16Z,3250000,False,20.0,96.0,1,left,K. Martin Jr. 9' floating Jump Shot (4 PTS) (K. Porter Jr. 6 AST),"[1630231, 1629645]",1610612745.0,HOU,floating,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.85,Made,4.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,,,,,
329,PT02M05.00S,2022-12-30T02:35:09.6Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612742,54,44,2022-12-30T02:35:17Z,3270000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630224, 1629029]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628954.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
331,PT02M05.00S,2022-12-30T02:35:36.4Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,55,44,2022-12-30T02:35:36Z,3290000,False,,,0,,L. Doncic Free Throw 1 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
332,PT02M05.00S,2022-12-30T02:35:37.0Z,2,REGULAR,substitution,out,[],1630231,,,1610612742,55,44,2022-12-30T02:35:50Z,3300000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M05.00S,2022-12-30T02:35:37.0Z,2,REGULAR,substitution,in,[],201569,,,1610612742,55,44,2022-12-30T02:35:50Z,3310000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M05.00S,2022-12-30T02:35:56.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,56,44,2022-12-30T02:35:56Z,3320000,False,,,0,,L. Doncic Free Throw 2 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
335,PT01M47.00S,2022-12-30T02:36:17.5Z,2,REGULAR,3pt,Jump Shot,[],1631095,26.231931668856767,18.137254901960784,1610612745,56,44,2022-12-30T02:36:25Z,3330000,False,159.0,194.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
336,PT01M45.00S,2022-12-30T02:36:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,56,44,2022-12-30T02:36:21Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,335.0,,,,,,,,
337,PT01M45.00S,2022-12-30T02:36:22.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612745,56,44,2022-12-30T02:36:30Z,3350000,False,,,0,,D. Powell loose ball personal FOUL (2 PF) (Sengun 2 FT),"[203939, 1630578]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,
339,PT01M45.00S,2022-12-30T02:36:56.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,56,45,2022-12-30T02:36:56Z,3370000,False,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
340,PT01M45.00S,2022-12-30T02:37:13.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,56,46,2022-12-30T02:37:13Z,3380000,False,,,0,,A. Sengun Free Throw 2 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
341,PT01M31.00S,2022-12-30T02:37:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,85.49605781865965,37.254901960784316,1610612742,56,46,2022-12-30T02:37:36Z,3390000,False,-64.0,84.0,1,right,MISS L. Doncic 10' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,10.53,Missed,,,,,,,,,,,,,,,,,,
342,PT01M31.00S,2022-12-30T02:37:29.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,56,46,2022-12-30T02:37:36Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,341.0,,,,,,,,
