actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
508,PT06M46.00S,2023-01-21T02:42:08.1Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612742,99,79,2023-01-21T02:42:16Z,5060000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629622, 203915]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Dinwiddie,203915.0,,,,
510,PT06M46.00S,2023-01-21T02:42:18.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,99,79,2023-01-21T02:42:18Z,5080000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M46.00S,2023-01-21T02:42:54.8Z,4,REGULAR,substitution,out,[],203939,,,1610612742,99,79,2023-01-21T02:45:37Z,5090000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M46.00S,2023-01-21T02:42:54.8Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,99,79,2023-01-21T02:45:37Z,5100000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M46.00S,2023-01-21T02:45:41.0Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,100,79,2023-01-21T02:45:41Z,5110000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (18 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
514,PT06M46.00S,2023-01-21T02:45:54.8Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,101,79,2023-01-21T02:45:54Z,5120000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (19 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
515,PT06M36.00S,2023-01-21T02:46:12.4Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,101,79,2023-01-21T02:47:27Z,5130000,False,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1627827]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,4.0,,,,,,,,Finney-Smith,1627827.0,,
518,PT06M36.00S,2023-01-21T02:46:12.4Z,4,REGULAR,steal,,[],1627827,,,1610612742,101,79,2023-01-21T02:46:37Z,5135000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
516,PT06M23.00S,2023-01-21T02:46:22.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,10.33180026281209,2.941176470588235,1610612742,104,79,2023-01-21T02:46:41Z,5140000,False,235.0,45.0,1,left,R. Bullock 3PT  (15 PTS) (J. Green 3 AST),"[203493, 1630182]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.95,Made,,,,,15.0,,,J. Green,1630182.0,3.0,,,,,,,,
519,PT05M56.00S,2023-01-21T02:46:49.6Z,4,REGULAR,turnover,lost ball,[],203506,,,1610612748,104,79,2023-01-21T02:46:57Z,5160000,False,,,0,,V. Oladipo lost ball TURNOVER (2 TO),"[203506, 1629029]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,,,,,,,,Doncic,1629029.0,,
520,PT05M56.00S,2023-01-21T02:46:49.6Z,4,REGULAR,steal,,[],1629029,,,1610612742,104,79,2023-01-21T02:51:12Z,5170000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
521,PT05M52.00S,2023-01-21T02:46:54.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,6.258212877792378,50.245098039215684,1610612742,106,79,2023-01-21T02:47:01Z,5180000,False,-1.0,6.0,1,left,J. Green running DUNK (12 PTS) (L. Doncic 7 AST),"[1630182, 1629029]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,12.0,,,L. Doncic,1629029.0,7.0,,,,,,,,
523,PT05M50.00S,2023-01-21T02:47:04.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,106,79,2023-01-21T02:47:04Z,5200000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,out,[],203506,,,1610612748,106,79,2023-01-21T02:50:26Z,5210000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,106,79,2023-01-21T02:50:26Z,5220000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,106,79,2023-01-21T02:50:26Z,5230000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,106,79,2023-01-21T02:50:26Z,5240000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,in,[],1631115,,,1610612748,106,79,2023-01-21T02:50:26Z,5250000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M50.00S,2023-01-21T02:49:32.4Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,106,79,2023-01-21T02:50:26Z,5260000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M32.00S,2023-01-21T02:50:44.7Z,4,REGULAR,3pt,Jump Shot,[],1629216,68.15045992115637,28.921568627450984,1610612748,106,79,2023-01-21T02:50:48Z,5270000,False,-105.0,247.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
531,PT05M29.00S,2023-01-21T02:50:47.7Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,106,79,2023-01-21T02:50:48Z,5280000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,530.0,3.0,3.0,0.0,,,,,,,,,,,,,,
532,PT05M11.00S,2023-01-21T02:51:05.4Z,4,REGULAR,3pt,Jump Shot,[],1627827,31.35676741130092,65.44117647058823,1610612742,106,79,2023-01-21T02:51:10Z,5290000,False,-77.0,242.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
533,PT05M07.00S,2023-01-21T02:51:09.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,106,79,2023-01-21T02:51:10Z,5300000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,532.0,3.0,3.0,0.0,,,,,,,,,,,,,,
535,PT04M57.00S,2023-01-21T02:51:22.2Z,4,REGULAR,substitution,out,[],203915,,,1610612748,106,79,2023-01-21T02:51:40Z,5320000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M57.00S,2023-01-21T02:51:22.2Z,4,REGULAR,substitution,out,[],1629029,,,1610612748,106,79,2023-01-21T02:51:40Z,5330000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M57.00S,2023-01-21T02:51:22.2Z,4,REGULAR,substitution,in,[],1630702,,,1610612748,106,79,2023-01-21T02:51:40Z,5340000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M57.00S,2023-01-21T02:51:22.2Z,4,REGULAR,substitution,in,[],1628373,,,1610612748,106,79,2023-01-21T02:51:40Z,5350000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M55.00S,2023-01-21T02:51:45.2Z,4,REGULAR,turnover,bad pass,[],1629216,,,1610612748,106,79,2023-01-21T02:51:49Z,5360000,False,,,0,,G. Vincent bad pass TURNOVER (2 TO),"[1629216, 203493]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right,,,,,,,,,2.0,,,,,,,,Bullock,203493.0,,
540,PT04M55.00S,2023-01-21T02:51:45.2Z,4,REGULAR,steal,,[],203493,,,1610612742,106,79,2023-01-21T02:51:46Z,5370000,False,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
541,PT04M32.00S,2023-01-21T02:52:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628373,5.732588699080158,49.50980392156863,1610612742,108,79,2023-01-21T02:52:13Z,5380000,False,2.0,1.0,1,left,F. Ntilikina Layup (2 PTS) (D. Finney-Smith 3 AST),"[1628373, 1627827]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,,,D. Finney-Smith,1627827.0,3.0,,,,,,,,
543,PT04M23.00S,2023-01-21T02:52:18.4Z,4,REGULAR,foul,personal,['2freethrow'],203493,,,1610612748,108,79,2023-01-21T02:52:27Z,5400000,False,,,0,,R. Bullock shooting personal FOUL (4 PF) (Vincent 2 FT),"[203493, 1629216]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,4.0,0.0,Vincent,1629216.0,,,,
545,PT04M23.00S,2023-01-21T02:52:40.6Z,4,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,108,80,2023-01-21T02:52:40Z,5420000,False,,,0,,G. Vincent Free Throw 1 of 2 (6 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
546,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,out,[],1630182,,,1610612748,108,80,2023-01-21T02:52:59Z,5430000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,out,[],1627827,,,1610612748,108,80,2023-01-21T02:52:59Z,5440000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,out,[],203493,,,1610612748,108,80,2023-01-21T02:52:59Z,5450000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,in,[],202722,,,1610612748,108,80,2023-01-21T02:52:59Z,5460000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,in,[],1630639,,,1610612748,108,80,2023-01-21T02:52:59Z,5470000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M23.00S,2023-01-21T02:52:41.2Z,4,REGULAR,substitution,in,[],1629033,,,1610612748,108,80,2023-01-21T02:52:59Z,5480000,False,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M23.00S,2023-01-21T02:53:05.8Z,4,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,108,80,2023-01-21T02:53:05Z,5490000,False,,,0,,MISS G. Vincent Free Throw 2 of 2,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT04M20.00S,2023-01-21T02:53:08.0Z,4,REGULAR,rebound,defensive,[],202722,,,1610612742,108,80,2023-01-21T02:53:08Z,5500000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,552.0,1.0,1.0,0.0,,,,,,,,,,,,,,
554,PT04M06.00S,2023-01-21T02:53:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,5.863994743758213,52.20588235294118,1610612742,110,80,2023-01-21T02:53:42Z,5510000,False,-11.0,3.0,1,left,J. Hardy driving Layup (2 PTS),[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,2.0,,,,,,,,,,,,,
555,PT03M56.00S,2023-01-21T02:53:32.2Z,4,REGULAR,3pt,Jump Shot,[],1629216,74.58935611038108,16.42156862745098,1610612748,110,80,2023-01-21T02:53:44Z,5520000,False,-168.0,186.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
556,PT03M56.00S,2023-01-21T02:53:32.2Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,110,80,2023-01-21T02:53:44Z,5530000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,555.0,1.0,1.0,0.0,,,,,,,,,,,,,,
557,PT03M39.00S,2023-01-21T02:53:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,9.806176084099869,38.23529411764706,1610612742,110,80,2023-01-21T02:53:53Z,5540000,False,59.0,40.0,1,left,MISS F. Ntilikina 7' driving floating Shot,[1628373],1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
558,PT03M38.00S,2023-01-21T02:53:49.7Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612748,110,80,2023-01-21T02:53:53Z,5550000,False,,,0,,O. Robinson REBOUND (Off:0 Def:3),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,557.0,3.0,3.0,0.0,,,,,,,,,,,,,,
559,PT03M21.00S,2023-01-21T02:54:06.8Z,4,REGULAR,2pt,Jump Shot,[],1628997,93.38042049934296,83.08823529411765,1610612748,110,82,2023-01-21T02:54:11Z,5560000,False,165.0,10.0,1,right,C. Martin 16' pullup Jump Shot (5 PTS),[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,16.57,Made,,,,,5.0,,,,,,,,,,,,,
560,PT03M04.00S,2023-01-21T02:54:27.1Z,4,REGULAR,turnover,palming,[],1630702,,,1610612742,110,82,2023-01-21T02:54:35Z,5570000,False,,,0,,J. Hardy palming TURNOVER (1 TO),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,,,,201639.0,1.0,,,,,,,,,,,
561,PT02M54.00S,2023-01-21T02:54:49.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629216,91.01511169513797,43.13725490196079,1610612748,110,84,2023-01-21T02:54:52Z,5580000,False,-34.0,32.0,1,right,G. Vincent driving floating bank Jump Shot (8 PTS),[1629216],1610612748.0,MIA,driving floating bank,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,8.0,,,,,,,,,,,,,
562,PT02M30.00S,2023-01-21T02:55:13.1Z,4,REGULAR,3pt,Jump Shot,[],1630702,5.732588699080158,4.166666666666666,1610612742,110,84,2023-01-21T02:55:18Z,5590000,False,229.0,1.0,1,left,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
563,PT02M27.00S,2023-01-21T02:55:16.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,110,84,2023-01-21T02:55:18Z,5600000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,562.0,1.0,1.0,0.0,,,,,,,,,,,,,,
564,PT02M20.00S,2023-01-21T02:55:25.6Z,4,REGULAR,foul,personal,['2freethrow'],202722,,,1610612748,110,84,2023-01-21T02:55:34Z,5610000,False,,,0,,D. Bertans shooting personal FOUL (2 PF) (Robinson 2 FT),"[202722, 1631115]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Robinson,1631115.0,,,,
566,PT02M20.00S,2023-01-21T02:55:44.0Z,4,REGULAR,freethrow,1 of 2,[],1631115,,,1610612748,110,84,2023-01-21T02:55:44Z,5630000,False,,,0,,MISS O. Robinson Free Throw 1 of 2,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
567,PT02M20.00S,2023-01-21T02:55:44.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,110,84,2023-01-21T02:55:44Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,
568,PT02M20.00S,2023-01-21T02:55:44.0Z,4,REGULAR,freethrow,2 of 2,[],1631115,,,1610612748,110,84,2023-01-21T02:56:05Z,5650000,False,,,0,,MISS O. Robinson Free Throw 2 of 2,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT02M18.00S,2023-01-21T02:55:46.0Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,110,84,2023-01-21T02:56:05Z,5660000,False,,,0,,T. Pinson REBOUND (Off:0 Def:1),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,,,,,,
570,PT02M07.00S,2023-01-21T02:56:09.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630639,6.521024967148489,48.529411764705884,1610612742,112,84,2023-01-21T02:56:13Z,5670000,False,7.0,9.0,1,left,A. Lawson cutting DUNK (2 PTS) (J. Hardy 1 AST),"[1630639, 1630702]",1610612742.0,DAL,cutting,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,2.0,,,J. Hardy,1630702.0,1.0,,,,,,,,
572,PT01M52.00S,2023-01-21T02:56:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630639,,,1610612748,112,84,2023-01-21T02:56:33Z,5690000,False,,,0,,A. Lawson shooting personal FOUL (1 PF) (Martin 2 FT),"[1630639, 1628997]",1610612742.0,DAL,shooting,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,1.0,0.0,Martin,1628997.0,,,,
574,PT01M52.00S,2023-01-21T02:56:55.9Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,112,85,2023-01-21T02:56:55Z,5710000,False,,,0,,C. Martin Free Throw 1 of 2 (6 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
575,PT01M52.00S,2023-01-21T02:57:14.1Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,112,86,2023-01-21T02:57:14Z,5720000,False,,,0,,C. Martin Free Throw 2 of 2 (7 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
576,PT01M47.00S,2023-01-21T02:57:23.6Z,4,REGULAR,foul,personal,[],1628997,,,1610612742,112,86,2023-01-21T02:57:51Z,5730000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 202722]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,1151.0,,,,,2.0,0.0,Bertans,202722.0,,,,
578,PT01M34.00S,2023-01-21T02:57:48.1Z,4,REGULAR,3pt,Jump Shot,[],1630639,25.57490144546649,16.911764705882355,1610612742,115,86,2023-01-21T02:57:53Z,5750000,False,165.0,188.0,1,left,A. Lawson 25' 3PT  (5 PTS) (F. Ntilikina 1 AST),"[1630639, 1628373]",1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,25.03,Made,,,,,5.0,,,F. Ntilikina,1628373.0,1.0,,,,,,,,
580,PT01M20.00S,2023-01-21T02:58:04.4Z,4,REGULAR,2pt,Jump Shot,[],1629216,75.90341655716163,46.32352941176471,1610612748,115,88,2023-01-21T02:58:28Z,5770000,False,-18.0,174.0,1,right,G. Vincent 17' pullup Jump Shot (10 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Center,17.5,Made,,,,,10.0,,,,,,,,,,,,,
581,PT01M05.00S,2023-01-21T02:58:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,6.258212877792378,53.431372549019606,1610612742,115,88,2023-01-21T02:59:13Z,5780000,False,-17.0,6.0,1,left,MISS J. Hardy Layup - blocked,"[1630702, 1628997]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0
582,PT01M05.00S,2023-01-21T02:58:23.2Z,4,REGULAR,block,,[],1628997,,,1610612742,115,88,2023-01-21T02:59:33Z,5790000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT01M05.00S,2023-01-21T02:58:23.2Z,4,REGULAR,rebound,defensive,[],1631115,,,1610612748,115,88,2023-01-21T02:59:13Z,5800000,False,,,0,,O. Robinson REBOUND (Off:0 Def:4),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,581.0,4.0,4.0,0.0,,,,,,,,,,,,,,
584,PT00M59.30S,2023-01-21T02:58:32.5Z,4,REGULAR,foul,offensive,[],1631115,,,1610612748,115,88,2023-01-21T03:00:14Z,5810000,False,,,0,,O. Robinson off-the-ball offensive FOUL (2 PF),"[1631115, 1630639]",1610612748.0,MIA,off-the-ball,,,Robinson,O. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,,,,,2.0,0.0,Lawson,1630639.0,,,,
586,PT00M59.30S,2023-01-21T02:58:32.5Z,4,REGULAR,turnover,offensive foul,[],1631115,,,1610612748,115,88,2023-01-21T02:58:32Z,5830000,False,,,0,,O. Robinson offensive foul TURNOVER (1 TO),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,1.0,,,,,,,,,,,
587,PT00M41.20S,2023-01-21T02:59:09.1Z,4,REGULAR,foul,offensive,['inpenalty'],1630702,,,1610612742,115,88,2023-01-21T02:59:14Z,5840000,False,,,0,,J. Hardy offensive FOUL (1 PF),"[1630702, 1629622]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,1.0,0.0,Strus,1629622.0,,,,
589,PT00M41.20S,2023-01-21T02:59:09.1Z,4,REGULAR,turnover,offensive foul,[],1630702,,,1610612742,115,88,2023-01-21T02:59:09Z,5860000,False,,,0,,J. Hardy offensive foul TURNOVER (2 TO),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,2.0,,,,,,,,,,,
590,PT00M33.20S,2023-01-21T02:59:27.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,76.5604467805519,13.480392156862745,1610612748,115,88,2023-01-21T02:59:36Z,5870000,False,-183.0,168.0,1,right,MISS H. Highsmith 24' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
591,PT00M30.40S,2023-01-21T02:59:30.4Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,115,88,2023-01-21T02:59:36Z,5880000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,590.0,2.0,2.0,0.0,,,,,,,,,,,,,,
592,PT00M29.70S,2023-01-21T02:59:34.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612742,115,88,2023-01-21T02:59:40Z,5890000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Lawson 2 FT),"[1629312, 1630639]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,1.0,0.0,Lawson,1630639.0,,,,
