actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
506,PT11M51.00S,2022-11-17T03:23:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,12.697109067017081,50.98039215686274,1610612742,74,76,2022-11-17T03:23:18Z,5030000,False,-5.0,67.0,1,left,MISS C. Wood 6' driving Layup - blocked,"[1626174, 1630227]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,Nix,1630227.0,,,,,,,,,,,,
507,PT11M51.00S,2022-11-17T03:23:05.1Z,4,REGULAR,block,,[],1630227,,,1610612742,74,76,2022-11-17T03:23:07Z,5040000,False,,,0,,D. Nix BLOCK (2 BLK),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT11M48.00S,2022-11-17T03:23:08.1Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,74,76,2022-11-17T03:23:32Z,5050000,False,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,506.0,1.0,1.0,0.0,,,,,,,,,,,,,,
509,PT11M47.00S,2022-11-17T03:23:11.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630231,91.80354796320631,50.49019607843137,1610612745,74,78,2022-11-17T03:27:32Z,5060000,False,2.0,25.0,1,right,K. Martin Jr. running DUNK (9 PTS) (D. Nix 1 AST),"[1630231, 1630227]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,,,9.0,,,,,D. Nix,1630227.0,1.0,,
511,PT11M47.00S,2022-11-17T03:23:14.1Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612745,74,78,2022-11-17T03:23:27Z,5080000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Martin Jr. 1 FT),"[1627827, 1630231]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,1628484.0,,,2.0,0.0,Martin Jr.,1630231.0,,,,,
513,PT11M47.00S,2022-11-17T03:23:37.1Z,4,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,74,79,2022-11-17T03:23:37Z,5100000,False,,,0,,K. Martin Jr. Free Throw 1 of 1 (10 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
514,PT11M32.00S,2022-11-17T03:23:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.521024967148489,48.529411764705884,1610612742,76,79,2022-11-17T03:24:07Z,5110000,False,7.0,9.0,1,left,C. Wood Layup (22 PTS) (S. Dinwiddie 7 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,22.0,,,,,S. Dinwiddie,203915.0,7.0,,
516,PT11M11.00S,2022-11-17T03:24:17.8Z,4,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612745,76,79,2022-11-17T03:24:24Z,5130000,False,,,0,,C. Wood shooting personal FOUL (4 PF) (Eason 2 FT),"[1626174, 1631106]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,202026.0,,,4.0,0.0,Eason,1631106.0,,,,,
518,PT11M11.00S,2022-11-17T03:24:43.9Z,4,REGULAR,freethrow,1 of 2,[],1631106,,,1610612745,76,80,2022-11-17T03:24:43Z,5150000,False,,,0,,T. Eason Free Throw 1 of 2 (7 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
519,PT11M11.00S,2022-11-17T03:25:00.2Z,4,REGULAR,freethrow,2 of 2,[],1631106,,,1610612745,76,81,2022-11-17T03:25:00Z,5160000,False,,,0,,T. Eason Free Throw 2 of 2 (8 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
520,PT11M02.00S,2022-11-17T03:25:17.8Z,4,REGULAR,foul,personal,[],1630227,,,1610612742,76,81,2022-11-17T03:25:35Z,5170000,False,,,0,,D. Nix personal FOUL (2 PF),"[1630227, 1626174]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202026.0,,,2.0,0.0,Wood,1626174.0,,,,,
522,PT10M54.00S,2022-11-17T03:25:45.3Z,4,REGULAR,3pt,Jump Shot,[],203501,28.465834428383708,75.24509803921569,1610612742,76,81,2022-11-17T03:26:00Z,5190000,False,-126.0,215.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
523,PT10M49.00S,2022-11-17T03:25:50.3Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,76,81,2022-11-17T03:26:00Z,5200000,False,,,0,,T. Eason REBOUND (Off:1 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,522.0,7.0,6.0,1.0,,,,,,,,,,,,,,
524,PT10M33.00S,2022-11-17T03:26:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.11760840998686,39.950980392156865,1610612745,76,81,2022-11-17T03:26:11Z,5210000,False,-50.0,12.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1626174]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,Wood,1626174.0,,,,,,,,,,,,
525,PT10M33.00S,2022-11-17T03:26:06.2Z,4,REGULAR,block,,[],1626174,,,1610612745,76,81,2022-11-17T03:26:09Z,5220000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT10M29.00S,2022-11-17T03:26:10.2Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,76,81,2022-11-17T03:26:11Z,5230000,False,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,524.0,7.0,6.0,1.0,,,,,,,,,,,,,,
527,PT10M24.00S,2022-11-17T03:26:15.6Z,4,REGULAR,3pt,Jump Shot,[],203915,30.436925098554536,30.392156862745097,1610612742,76,81,2022-11-17T03:30:38Z,5240000,False,98.0,234.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
528,PT10M20.00S,2022-11-17T03:26:19.6Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,76,81,2022-11-17T03:26:28Z,5250000,False,,,0,,U. Garuba REBOUND (Off:1 Def:6),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,,,527.0,7.0,6.0,1.0,,,,,,,,,,,,,,
529,PT10M09.00S,2022-11-17T03:26:30.4Z,4,REGULAR,3pt,Jump Shot,[],1630227,75.3777923784494,13.480392156862745,1610612745,76,81,2022-11-17T03:26:34Z,5260000,False,-183.0,179.0,1,right,MISS D. Nix 25' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
530,PT10M07.00S,2022-11-17T03:26:32.4Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,76,81,2022-11-17T03:26:34Z,5270000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,
531,PT10M00.00S,2022-11-17T03:26:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,8.886333771353483,48.03921568627451,1610612742,78,81,2022-11-17T03:26:50Z,5280000,False,10.0,31.0,1,left,T. Hardaway Jr. running Layup (20 PTS),[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,,,20.0,,,,,,,,,
532,PT09M49.00S,2022-11-17T03:26:50.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,89.70105124835742,50.49019607843137,1610612745,78,81,2022-11-17T03:27:02Z,5290000,False,2.0,44.0,1,right,MISS T. Eason driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
533,PT09M46.00S,2022-11-17T03:26:53.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,78,81,2022-11-17T03:27:02Z,5300000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,532.0,6.0,5.0,1.0,,,,,,,,,,,,,,
534,PT09M41.00S,2022-11-17T03:26:57.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203501,32.14520367936925,50.49019607843137,1610612742,81,81,2022-11-17T03:34:13Z,5310000,False,-2.0,250.0,1,left,T. Hardaway Jr. 24' 3PT running pullup (23 PTS),[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,24.97,Made,,,,,,,,,23.0,,,,,,,,,
535,PT09M39.00S,2022-11-17T03:27:03.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,81,81,2022-11-17T03:27:03Z,5320000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,out,[],1630267,,,1610612745,81,81,2022-11-17T03:29:52Z,5330000,False,,,0,,SUB out: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,out,[],1630227,,,1610612745,81,81,2022-11-17T03:29:52Z,5340000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,81,81,2022-11-17T03:29:52Z,5350000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,in,[],1630182,,,1610612745,81,81,2022-11-17T03:29:52Z,5360000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,81,81,2022-11-17T03:29:52Z,5370000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M39.00S,2022-11-17T03:28:29.8Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,81,81,2022-11-17T03:29:52Z,5380000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M19.00S,2022-11-17T03:30:10.9Z,4,REGULAR,3pt,Jump Shot,[],1631095,77.7431011826544,12.009803921568627,1610612745,81,81,2022-11-17T03:30:17Z,5390000,False,-190.0,157.0,1,right,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
543,PT09M19.00S,2022-11-17T03:30:10.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,81,81,2022-11-17T03:30:17Z,5400000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,542.0,,,,,,,,,,,,,,,,,
545,PT09M05.00S,2022-11-17T03:30:43.5Z,4,REGULAR,2pt,Jump Shot,[],203501,4.418528252299605,75.0,1610612742,81,81,2022-11-17T03:30:48Z,5420000,False,-125.0,-11.0,1,left,MISS T. Hardaway Jr. 12' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,12.55,Missed,,,,,,,,,,,,,,,,,,
546,PT09M02.00S,2022-11-17T03:30:46.5Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,81,81,2022-11-17T03:30:48Z,5430000,False,,,0,,J. Green REBOUND (Off:3 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,545.0,5.0,2.0,3.0,,,,,,,,,,,,,,
547,PT08M48.00S,2022-11-17T03:30:59.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,10.85742444152431,47.05882352941176,1610612742,81,81,2022-11-17T03:31:05Z,5440000,False,15.0,50.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1630586]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,Garuba,1630586.0,,,,,,,,,,,,
548,PT08M48.00S,2022-11-17T03:30:59.5Z,4,REGULAR,block,,[],1630586,,,1610612742,81,81,2022-11-17T03:31:01Z,5450000,False,,,0,,U. Garuba BLOCK (3 BLK),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT08M46.00S,2022-11-17T03:31:01.5Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,81,81,2022-11-17T03:31:05Z,5460000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,
550,PT08M43.00S,2022-11-17T03:31:05.7Z,4,REGULAR,turnover,bad pass,[],1629645,,,1610612745,81,81,2022-11-17T03:31:10Z,5470000,False,,,0,,K. Porter Jr. bad pass TURNOVER (4 TO),"[1629645, 1630182]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,4.0,,,,,,,,,Green,1630182.0
551,PT08M43.00S,2022-11-17T03:31:05.7Z,4,REGULAR,steal,,[],1630182,,,1610612742,81,81,2022-11-17T03:31:07Z,5480000,False,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
552,PT08M38.00S,2022-11-17T03:31:09.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626174,6.1268068331143235,49.50980392156863,1610612742,83,81,2022-11-17T03:31:20Z,5490000,False,2.0,5.0,1,left,C. Wood running alley-oop DUNK (24 PTS) (S. Dinwiddie 8 AST),"[1626174, 203915]",1610612742.0,DAL,running alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,,24.0,,,,,S. Dinwiddie,203915.0,8.0,,
554,PT08M19.00S,2022-11-17T03:31:28.9Z,4,REGULAR,turnover,bad pass,[],201569,,,1610612745,83,81,2022-11-17T03:31:33Z,5510000,False,,,0,,E. Gordon bad pass TURNOVER (3 TO),"[201569, 203915]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,3.0,,,,,,,,,Dinwiddie,203915.0
555,PT08M19.00S,2022-11-17T03:31:28.9Z,4,REGULAR,steal,,[],203915,,,1610612742,83,81,2022-11-17T03:31:30Z,5520000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT08M12.00S,2022-11-17T03:31:36.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627827,25.706307490144546,80.63725490196079,1610612742,83,81,2022-11-17T03:31:42Z,5530000,False,-153.0,189.0,1,left,MISS D. Finney-Smith 24' running 3PT,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
557,PT08M10.00S,2022-11-17T03:31:38.4Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,81,2022-11-17T03:31:42Z,5540000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,556.0,2.0,2.0,0.0,,,,,,,,,,,,,,
558,PT08M02.00S,2022-11-17T03:31:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630586,93.11760840998686,49.26470588235294,1610612745,83,83,2022-11-17T03:31:50Z,5550000,False,-4.0,12.0,1,right,U. Garuba Layup (12 PTS) (K. Porter Jr. 8 AST),"[1630586, 1629645]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,12.0,,,,,K. Porter Jr.,1629645.0,8.0,,
560,PT07M47.00S,2022-11-17T03:32:03.3Z,4,REGULAR,turnover,traveling,[],1630182,,,1610612742,83,83,2022-11-17T03:32:08Z,5570000,False,,,0,,J. Green traveling TURNOVER (1 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202026.0,1.0,,,,,,,,,,
561,PT07M47.00S,2022-11-17T03:32:07.7Z,4,REGULAR,substitution,out,[],1627827,,,1610612745,83,83,2022-11-17T03:32:22Z,5580000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M47.00S,2022-11-17T03:32:07.7Z,4,REGULAR,substitution,out,[],1630586,,,1610612745,83,83,2022-11-17T03:32:22Z,5590000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M47.00S,2022-11-17T03:32:07.7Z,4,REGULAR,substitution,in,[],203493,,,1610612745,83,83,2022-11-17T03:32:22Z,5600000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M47.00S,2022-11-17T03:32:07.7Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,83,83,2022-11-17T03:32:22Z,5610000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M33.00S,2022-11-17T03:32:36.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201569,75.64060446780552,13.725490196078432,1610612745,83,83,2022-11-17T03:38:34Z,5620000,False,-181.0,176.0,1,right,MISS E. Gordon 25' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
566,PT07M31.00S,2022-11-17T03:32:38.4Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,83,83,2022-11-17T03:32:57Z,5630000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,565.0,3.0,2.0,1.0,,,,,,,,,,,,,,
567,PT07M31.00S,2022-11-17T03:32:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612745,83,83,2022-11-17T03:32:54Z,5640000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630182, 1631095]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,202026.0,,,2.0,0.0,Smith Jr.,1631095.0,,,,,
569,PT07M31.00S,2022-11-17T03:33:13.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,83,84,2022-11-17T03:33:13Z,5660000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
570,PT07M31.00S,2022-11-17T03:33:41.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,83,85,2022-11-17T03:33:41Z,5670000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
571,PT07M10.00S,2022-11-17T03:34:07.5Z,4,REGULAR,3pt,Jump Shot,[],1630182,9.674770039421814,4.166666666666666,1610612742,83,85,2022-11-17T03:34:11Z,5680000,False,229.0,38.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
572,PT07M07.00S,2022-11-17T03:34:10.5Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,83,85,2022-11-17T03:34:11Z,5690000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:9),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,571.0,10.0,9.0,1.0,,,,,,,,,,,,,,
573,PT07M02.00S,2022-11-17T03:34:18.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612745,83,85,2022-11-17T03:34:29Z,5700000,False,,,0,,J. Green personal FOUL (3 PF),"[1630182, 1629645]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1628484.0,,,3.0,0.0,Porter Jr.,1629645.0,,,,,
575,PT07M02.00S,2022-11-17T03:34:23.9Z,4,REGULAR,substitution,out,[],201569,,,1610612745,83,85,2022-11-17T03:34:30Z,5720000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M02.00S,2022-11-17T03:34:23.9Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,83,85,2022-11-17T03:34:30Z,5730000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M52.00S,2022-11-17T03:34:47.9Z,4,REGULAR,3pt,Jump Shot,[],1631095,69.99014454664915,71.81372549019608,1610612745,83,88,2022-11-17T03:34:54Z,5740000,False,109.0,230.0,1,right,J. Smith Jr. 25' 3PT  (10 PTS) (J. Green 5 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,,,10.0,,,,,J. Green,1630224.0,5.0,,
579,PT06M25.00S,2022-11-17T03:35:14.8Z,4,REGULAR,3pt,Jump Shot,[],1626174,26.757555847568987,80.3921568627451,1610612742,83,88,2022-11-17T03:35:19Z,5760000,False,-152.0,199.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
580,PT06M22.00S,2022-11-17T03:35:17.8Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,83,88,2022-11-17T03:35:19Z,5770000,False,,,0,,J. Green REBOUND (Off:1 Def:6),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,579.0,7.0,6.0,1.0,,,,,,,,,,,,,,
581,PT06M14.00S,2022-11-17T03:35:25.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,94.56307490144546,47.794117647058826,1610612745,83,90,2022-11-17T03:35:33Z,5780000,False,-11.0,-1.0,1,right,A. Sengun driving DUNK (14 PTS) (J. Green 6 AST),"[1630578, 1630224]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,14.0,,,,,J. Green,1630224.0,6.0,,
583,PT06M14.00S,2022-11-17T03:35:29.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,83,90,2022-11-17T03:35:29Z,5800000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,83,90,2022-11-17T03:38:14Z,5820000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,out,[],203915,,,1610612742,83,90,2022-11-17T03:38:14Z,5830000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,out,[],1626174,,,1610612742,83,90,2022-11-17T03:38:14Z,5840000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M14.00S,2022-11-17T03:37:58.4Z,4,REGULAR,substitution,in,[],1630267,,,1610612742,83,90,2022-11-17T03:38:14Z,5850000,False,,,0,,SUB in: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
