actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
425,PT03M52.00S,2022-11-03T02:11:18.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,63,68,2022-11-03T02:11:19Z,4200000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,,,
426,PT03M47.00S,2022-11-03T02:11:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,93.24901445466492,51.9607843137255,1610612742,63,68,2022-11-03T02:11:29Z,4210000,10.0,11.0,1,right,MISS D. Finney-Smith running Layup,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
427,PT03M45.00S,2022-11-03T02:11:24.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,63,68,2022-11-03T02:11:24Z,4220000,,,0,,M. Beasley REBOUND (Off:3 Def:4),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,426.0,7.0,4.0,3.0,,,,,
428,PT03M43.00S,2022-11-03T02:11:27.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,6.783837056504599,50.73529411764706,1610612762,63,68,2022-11-03T02:11:34Z,4230000,-4.0,11.0,1,left,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.19,Missed,,,,,,,,,,,,,,,,,,
429,PT03M43.00S,2022-11-03T02:11:27.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,63,68,2022-11-03T02:11:34Z,4240000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,428.0,1.0,1.0,0.0,,,,,
430,PT03M29.00S,2022-11-03T02:11:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.9862023653088,49.01960784313725,1610612742,63,68,2022-11-03T02:22:49Z,4250000,-5.0,13.0,1,right,MISS C. Wood Layup,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
431,PT03M27.00S,2022-11-03T02:11:42.9Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612742,63,68,2022-11-03T02:11:45Z,4260000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,430.0,5.0,4.0,1.0,,,,,
432,PT03M27.00S,2022-11-03T02:11:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,94.40999984741211,50.0,1610612742,65,68,2022-11-03T02:11:43Z,4270000,0.0,0.0,1,right,C. Wood tip Layup (6 PTS),[1626174],1610612742.0,DAL,tip,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
433,PT03M06.00S,2022-11-03T02:12:03.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,14.273981603153747,4.6568627450980395,1610612762,65,71,2022-11-03T02:12:07Z,4280000,227.0,82.0,1,left,M. Beasley 24' 3PT  (9 PTS) (M. Conley 6 AST),"[1627736, 201144]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,24.1,Made,9.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,
435,PT02M42.00S,2022-11-03T02:12:27.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,69.59592641261499,70.83333333333334,1610612742,65,71,2022-11-03T02:12:32Z,4300000,104.0,233.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
436,PT02M40.00S,2022-11-03T02:12:29.6Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,65,71,2022-11-03T02:12:32Z,4310000,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,435.0,2.0,1.0,1.0,,,,,
437,PT02M33.00S,2022-11-03T02:12:43.1Z,3,REGULAR,foul,offensive,[],1628374,,,1610612762,65,71,2022-11-03T02:13:04Z,4320000,,,0,,L. Markkanen offensive FOUL (3 PF),"[1628374, 1628467]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,3.0,0.0,Kleber,1628467.0,,,,,,,,,
439,PT02M33.00S,2022-11-03T02:12:43.1Z,3,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,65,71,2022-11-03T02:12:43Z,4340000,,,0,,L. Markkanen offensive foul TURNOVER (2 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,2.0,,,,
440,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,65,71,2022-11-03T02:13:10Z,4350000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,out,[],1629020,,,1610612742,65,71,2022-11-03T02:13:10Z,4360000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,out,[],201144,,,1610612742,65,71,2022-11-03T02:13:10Z,4370000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,65,71,2022-11-03T02:13:10Z,4380000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,in,[],1629659,,,1610612742,65,71,2022-11-03T02:13:10Z,4390000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M33.00S,2022-11-03T02:12:49.7Z,3,REGULAR,substitution,in,[],200752,,,1610612742,65,71,2022-11-03T02:13:10Z,4400000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M16.00S,2022-11-03T02:13:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,94.56307490144546,50.98039215686274,1610612742,67,71,2022-11-03T02:24:29Z,4410000,5.0,-1.0,1,right,C. Wood driving Layup (8 PTS),[1626174],1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.51,Made,8.0,,,,,,,,,,,,,,,,,
448,PT02M01.00S,2022-11-03T02:13:39.7Z,3,REGULAR,foul,personal,[],1630182,,,1610612762,67,71,2022-11-03T02:13:57Z,4430000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1628374]",1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,1628159.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
450,PT01M56.00S,2022-11-03T02:14:01.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,31.882391590013142,48.77450980392157,1610612762,67,71,2022-11-03T02:14:06Z,4450000,6.0,247.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.73,Missed,,,,,,,,,,,,,,,,,,
451,PT01M52.00S,2022-11-03T02:14:05.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,67,71,2022-11-03T02:14:06Z,4460000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,450.0,6.0,5.0,1.0,,,,,
452,PT01M45.00S,2022-11-03T02:14:11.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626174,94.30026281208936,49.50980392156863,1610612742,69,71,2022-11-03T02:14:18Z,4470000,-2.0,1.0,1,right,C. Wood running DUNK (10 PTS),[1626174],1610612742.0,DAL,running,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.27,Made,10.0,,,,,,,,,,,,,,,,,
453,PT01M36.00S,2022-11-03T02:14:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,47.05882352941176,1610612762,69,73,2022-11-03T02:25:21Z,4480000,15.0,9.0,1,left,C. Sexton driving Layup (7 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.71,Made,7.0,,,,,,,,,,,,,,,,,
454,PT01M36.00S,2022-11-03T02:14:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628467,,,1610612762,69,73,2022-11-03T02:14:32Z,4490000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Sexton 1 FT),"[1628467, 1629012]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,
456,PT01M36.00S,2022-11-03T02:14:49.7Z,3,REGULAR,freethrow,1 of 1,[],1629012,,,1610612762,69,74,2022-11-03T02:14:49Z,4510000,,,0,,C. Sexton Free Throw 1 of 1 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
457,PT01M21.00S,2022-11-03T02:15:08.4Z,3,REGULAR,3pt,Jump Shot,[],203501,69.33311432325887,68.38235294117648,1610612742,69,74,2022-11-03T02:15:12Z,4520000,92.0,236.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
458,PT01M18.00S,2022-11-03T02:15:11.4Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,69,74,2022-11-03T02:15:12Z,4530000,,,0,,R. Gay REBOUND (Off:0 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,457.0,5.0,5.0,0.0,,,,,
459,PT01M11.00S,2022-11-03T02:15:21.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612762,69,74,2022-11-03T02:15:29Z,4540000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1628467, 1628374]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
461,PT01M11.00S,2022-11-03T02:15:46.5Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,69,75,2022-11-03T02:15:46Z,4560000,,,0,,L. Markkanen Free Throw 1 of 2 (12 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
462,PT01M11.00S,2022-11-03T02:15:46.5Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,69,75,2022-11-03T02:16:10Z,4570000,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT01M08.00S,2022-11-03T02:15:49.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,69,75,2022-11-03T02:16:10Z,4580000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,462.0,7.0,6.0,1.0,,,,,
464,PT00M53.40S,2022-11-03T02:16:26.2Z,3,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612742,69,75,2022-11-03T02:16:36Z,4590000,,,0,,C. Sexton shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629012, 1629029]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,202041.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
466,PT00M53.40S,2022-11-03T02:16:59.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,69,75,2022-11-03T02:16:59Z,4610000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
467,PT00M53.40S,2022-11-03T02:16:59.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,69,75,2022-11-03T02:16:59Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,466.0,,,,,,,,
471,PT00M53.40S,2022-11-03T02:17:20.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,70,75,2022-11-03T02:17:20Z,4630000,,,0,,L. Doncic Free Throw 2 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
472,PT00M44.70S,2022-11-03T02:17:34.4Z,3,REGULAR,turnover,bad pass,[],1629012,,,1610612762,70,75,2022-11-03T02:17:40Z,4640000,,,0,,C. Sexton bad pass TURNOVER (3 TO),"[1629012, 1629029]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,Doncic,1629029.0,,
473,PT00M44.70S,2022-11-03T02:17:34.4Z,3,REGULAR,steal,,[],1629029,,,1610612742,70,75,2022-11-03T02:17:37Z,4650000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
474,PT00M36.40S,2022-11-03T02:17:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,93.38042049934296,51.71568627450981,1610612742,72,75,2022-11-03T02:17:50Z,4660000,9.0,10.0,1,right,L. Doncic driving Layup (29 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.3,Made,29.0,,,,,,,,,,,,,,,,,
475,PT00M28.70S,2022-11-03T02:17:55.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612762,72,75,2022-11-03T02:18:03Z,4670000,,,0,,T. Hardaway Jr. personal FOUL (2 PF) (Sexton 2 FT),"[203501, 1629012]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,202041.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,
477,PT00M28.70S,2022-11-03T02:18:21.9Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,72,75,2022-11-03T02:18:22Z,4690000,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT00M28.70S,2022-11-03T02:18:21.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,72,75,2022-11-03T02:18:22Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,
479,PT00M28.70S,2022-11-03T02:18:30.6Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,72,75,2022-11-03T02:18:39Z,4710000,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M28.70S,2022-11-03T02:18:30.6Z,3,REGULAR,substitution,in,[],1629020,,,1610612762,72,75,2022-11-03T02:18:39Z,4720000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M28.70S,2022-11-03T02:18:45.4Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,72,76,2022-11-03T02:18:45Z,4730000,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
482,PT00M11.70S,2022-11-03T02:19:04.9Z,3,REGULAR,3pt,Jump Shot,[],203501,67.36202365308804,41.911764705882355,1610612742,72,76,2022-11-03T02:27:21Z,4740000,-40.0,254.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
483,PT00M10.40S,2022-11-03T02:19:06.2Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612742,72,76,2022-11-03T02:27:21Z,4750000,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,482.0,8.0,6.0,2.0,,,,,
484,PT00M10.40S,2022-11-03T02:19:08.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626174,94.40999984741211,50.0,1610612742,74,76,2022-11-03T02:28:00Z,4760000,0.0,0.0,1,right,C. Wood tip DUNK (12 PTS),[1626174],1610612742.0,DAL,tip,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
485,PT00M00.20S,2022-11-03T02:19:24.4Z,3,REGULAR,2pt,Jump Shot,[],1629012,6.1268068331143235,74.26470588235294,1610612762,74,78,2022-11-03T02:19:53Z,4770000,-121.0,5.0,1,left,C. Sexton 12' driving floating Jump Shot (11 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,12.14,Made,11.0,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2022-11-03T02:20:06.9Z,3,REGULAR,period,end,[],0,,,1610612742,74,78,2022-11-03T02:20:06Z,4790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,74,78,2022-11-03T02:22:15Z,4800000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,74,78,2022-11-03T02:22:15Z,4810000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612742,74,78,2022-11-03T02:22:15Z,4820000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,74,78,2022-11-03T02:22:15Z,4830000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,74,78,2022-11-03T02:22:15Z,4840000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-11-03T02:21:32.8Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612742,74,78,2022-11-03T02:22:15Z,4850000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-03T02:22:15.2Z,4,REGULAR,period,start,[],0,,,1610612762,74,78,2022-11-03T02:22:16Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M45.00S,2022-11-03T02:22:29.5Z,4,REGULAR,3pt,Jump Shot,[],200752,28.33442838370565,22.54901960784314,1610612762,74,78,2022-11-03T02:22:34Z,4870000,137.0,214.0,1,left,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
496,PT11M41.00S,2022-11-03T02:22:33.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,74,78,2022-11-03T02:22:34Z,4880000,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,495.0,4.0,4.0,0.0,,,,,
497,PT11M33.00S,2022-11-03T02:22:46.3Z,4,REGULAR,foul,personal,[],200752,,,1610612742,74,78,2022-11-03T02:23:08Z,4890000,,,0,,R. Gay personal FOUL (2 PF),"[200752, 1626174]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,Mid-Range,8-16 Left,,,,,,,202041.0,2.0,0.0,Wood,1626174.0,,,,,,,,,
499,PT11M21.00S,2022-11-03T02:23:07.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,93.38042049934296,50.0,1610612742,76,78,2022-11-03T02:29:36Z,4910000,0.0,10.0,1,right,C. Wood driving Hook (14 PTS) (R. Bullock 1 AST),"[1626174, 203493]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.97,Made,14.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,
501,PT11M04.00S,2022-11-03T02:23:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.258212877792378,57.84313725490197,1610612762,76,78,2022-11-03T02:23:29Z,4930000,-39.0,6.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
502,PT11M01.00S,2022-11-03T02:23:27.8Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,76,78,2022-11-03T02:23:29Z,4940000,,,0,,C. Wood REBOUND (Off:2 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,501.0,9.0,7.0,2.0,,,,,
503,PT10M57.00S,2022-11-03T02:23:31.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626174,92.72339027595268,50.73529411764706,1610612742,78,78,2022-11-03T02:23:37Z,4950000,4.0,16.0,1,right,C. Wood running alley-oop DUNK (16 PTS) (S. Dinwiddie 2 AST),"[1626174, 203915]",1610612742.0,DAL,running alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.63,Made,16.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
505,PT10M46.00S,2022-11-03T02:23:46.2Z,4,REGULAR,foul,personal,[],203493,,,1610612762,78,78,2022-11-03T02:24:06Z,4970000,,,0,,R. Bullock personal FOUL (2 PF),"[203493, 1629020]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
508,PT10M32.00S,2022-11-03T02:24:45.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,78,78,2022-11-03T02:24:53Z,5000000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,202041.0,,,,,,,,,,,,,
509,PT10M21.00S,2022-11-03T02:25:10.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,80.6340341655716,7.8431372549019605,1610612742,78,78,2022-11-03T02:25:15Z,5010000,-211.0,130.0,1,right,MISS C. Wood 24' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
510,PT10M18.00S,2022-11-03T02:25:13.7Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,78,78,2022-11-03T02:25:15Z,5020000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,509.0,4.0,2.0,2.0,,,,,
511,PT10M11.00S,2022-11-03T02:25:19.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,5.995400788436268,49.50980392156863,1610612762,78,80,2022-11-03T02:25:24Z,5030000,2.0,4.0,1,left,T. Horton-Tucker cutting DUNK (2 PTS) (J. Vanderbilt 2 AST),"[1629659, 1629020]",1610612762.0,UTA,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.46,Made,2.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,,
513,PT09M54.00S,2022-11-03T02:25:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.85479632063075,50.49019607843137,1610612742,80,80,2022-11-03T02:25:42Z,5050000,2.0,15.0,1,right,S. Dinwiddie driving finger roll Layup (12 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.49,Made,12.0,,,,,,,,,,,,,,,,,
