actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
262,PT02M29.00S,2022-11-16T02:29:59.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,14.273981603153747,61.274509803921575,1610612742,49,27,2022-11-16T02:30:04Z,2600000,False,-56.0,82.0,1,left,MISS L. Doncic 9' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,9.93,Missed,,,,,,,,,,,,,,,,,,
263,PT02M27.00S,2022-11-16T02:30:01.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,49,27,2022-11-16T02:30:04Z,2610000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,
264,PT02M21.00S,2022-11-16T02:30:07.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],202331,78.40013140604468,61.76470588235294,1610612746,49,29,2022-11-16T02:30:37Z,2620000,False,59.0,151.0,1,right,P. George 16' running pullup Jump Shot (4 PTS),[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,16.16,Made,4.0,,,,,,,,,,,,,,,,,
265,PT02M03.00S,2022-11-16T02:30:29.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629599,,,1610612742,49,29,2022-11-16T02:30:41Z,2630000,False,,,0,,A. Coffey personal FOUL (2 PF) (Doncic 2 FT),"[1629599, 1629029]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200832.0,2.0,0.0,Doncic,1629029.0,,,,,
267,PT02M03.00S,2022-11-16T02:30:56.5Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,50,29,2022-11-16T02:30:56Z,2650000,False,,,0,,L. Doncic Free Throw 1 of 2 (19 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
268,PT02M03.00S,2022-11-16T02:31:12.2Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,51,29,2022-11-16T02:31:12Z,2660000,False,,,0,,L. Doncic Free Throw 2 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
269,PT01M56.00S,2022-11-16T02:31:25.9Z,2,REGULAR,violation,kicked ball,[],1629029,,,1610612746,51,29,2022-11-16T02:31:33Z,2670000,False,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
270,PT01M45.00S,2022-11-16T02:31:50.9Z,2,REGULAR,3pt,Jump Shot,[],202694,70.64717477003943,26.47058823529412,1610612746,51,29,2022-11-16T02:31:54Z,2680000,False,-118.0,223.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
271,PT01M43.00S,2022-11-16T02:31:52.9Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,51,29,2022-11-16T02:31:54Z,2690000,False,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,
272,PT01M34.00S,2022-11-16T02:32:01.7Z,2,REGULAR,3pt,Jump Shot,[],203493,9.543363994743759,5.147058823529411,1610612742,51,29,2022-11-16T02:32:07Z,2700000,False,224.0,37.0,1,left,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
273,PT01M30.00S,2022-11-16T02:32:05.7Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,51,29,2022-11-16T02:32:07Z,2710000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Right Corner 3,24+ Right,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,,,
274,PT01M25.00S,2022-11-16T02:32:14.1Z,2,REGULAR,turnover,traveling,[],203496,,,1610612746,51,29,2022-11-16T02:32:20Z,2720000,False,,,0,,R. Covington traveling TURNOVER (2 TO),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,1628954.0,,,,,,,,,
275,PT01M09.00S,2022-11-16T02:32:38.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,12.434296977660972,2.941176470588235,1610612742,54,29,2022-11-16T02:32:43Z,2730000,False,235.0,64.0,1,left,D. Finney-Smith 24' 3PT  (12 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.4,Made,12.0,,,,,,,,,,,,,L. Doncic,1629029.0,4.0,,
277,PT00M50.60S,2022-11-16T02:32:58.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612746,54,29,2022-11-16T02:33:32Z,2750000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Morris Sr. 2 FT),"[1628467, 202694]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,2.0,0.0,Morris Sr.,202694.0,,,,,
279,PT00M50.60S,2022-11-16T02:33:33.5Z,2,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,54,29,2022-11-16T02:33:33Z,2770000,False,,,0,,MISS M. Morris Sr. Free Throw 1 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
280,PT00M50.60S,2022-11-16T02:33:33.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,54,29,2022-11-16T02:33:33Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,
281,PT00M50.60S,2022-11-16T02:33:52.9Z,2,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,54,30,2022-11-16T02:33:52Z,2790000,False,,,0,,M. Morris Sr. Free Throw 2 of 2 (5 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
282,PT00M32.00S,2022-11-16T02:34:13.1Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612742,54,30,2022-11-16T02:34:19Z,2800000,False,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 202694]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,Morris Sr.,202694.0,,,,,,,,,,,,,,
283,PT00M32.00S,2022-11-16T02:34:13.1Z,2,REGULAR,steal,,[],202694,,,1610612746,54,30,2022-11-16T02:34:15Z,2810000,False,,,0,,M. Morris Sr. STEAL (1 STL),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
285,PT00M13.40S,2022-11-16T02:34:55.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,87.59855453350855,76.9607843137255,1610612746,54,32,2022-11-16T02:35:11Z,2830000,False,135.0,64.0,1,right,P. George 14' step back Jump Shot (6 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,8-16 Right,14.93,Made,6.0,,,,,,,,,,,,,,,,,
286,PT00M03.70S,2022-11-16T02:35:09.5Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,54,32,2022-11-16T02:42:09Z,2840000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 201587]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,2.0,Batum,201587.0,,,,,,,,,,,,,,
287,PT00M03.70S,2022-11-16T02:35:09.5Z,2,REGULAR,steal,,[],201587,,,1610612746,54,32,2022-11-16T02:42:09Z,2850000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
292,PT00M00.00S,2022-11-16T02:36:19.0Z,2,REGULAR,period,end,[],0,,,1610612746,54,32,2022-11-16T02:36:19Z,2900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612746,54,32,2022-11-16T02:50:18Z,2910000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,54,32,2022-11-16T02:50:18Z,2920000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,54,32,2022-11-16T02:50:18Z,2930000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,54,32,2022-11-16T02:50:18Z,2940000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612746,54,32,2022-11-16T02:50:18Z,2950000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,in,['startperiod'],202322,,,1610612746,54,32,2022-11-16T02:50:18Z,2960000,False,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,54,32,2022-11-16T02:50:18Z,2970000,False,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-11-16T02:49:29.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,54,32,2022-11-16T02:50:18Z,2980000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-11-16T02:50:33.3Z,3,REGULAR,period,start,[],0,,,1610612742,54,32,2022-11-16T02:50:33Z,2990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M41.00S,2022-11-16T02:51:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.24901445466492,59.80392156862745,1610612742,54,32,2022-11-16T02:51:17Z,3010000,False,49.0,11.0,1,right,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1627826]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
306,PT11M41.00S,2022-11-16T02:51:05.6Z,3,REGULAR,block,,[],1627826,,,1610612742,54,32,2022-11-16T02:51:17Z,3015000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT11M39.00S,2022-11-16T02:51:07.6Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,54,32,2022-11-16T02:51:17Z,3020000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,
305,PT11M37.00S,2022-11-16T02:51:14.7Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612746,54,32,2022-11-16T02:51:34Z,3030000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (George 2 FT),"[1629029, 202331]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,2.0,0.0,George,202331.0,,,,,
308,PT11M37.00S,2022-11-16T02:51:42.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202331,,,1610612746,54,33,2022-11-16T02:51:42Z,3050000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
309,PT11M37.00S,2022-11-16T02:51:59.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202331,,,1610612746,54,34,2022-11-16T02:51:59Z,3060000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
310,PT11M21.00S,2022-11-16T02:52:16.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,81.15965834428384,92.15686274509804,1610612742,54,34,2022-11-16T02:52:22Z,3070000,False,211.0,125.0,1,right,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
311,PT11M18.00S,2022-11-16T02:52:19.9Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,54,34,2022-11-16T02:52:22Z,3080000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,
315,PT10M55.00S,2022-11-16T02:53:29.8Z,3,REGULAR,2pt,Jump Shot,[],202704,9.543363994743759,72.79411764705883,1610612746,54,36,2022-11-16T02:53:38Z,3120000,False,-114.0,37.0,1,left,R. Jackson 11' floating Jump Shot (4 PTS) (J. Wall 1 AST),"[202704, 202322]",1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,11.99,Made,4.0,,,,,,,,,,,,,J. Wall,202322.0,1.0,,
317,PT10M41.00S,2022-11-16T02:53:43.1Z,3,REGULAR,3pt,Jump Shot,[],203493,69.85873850197109,67.64705882352942,1610612742,54,36,2022-11-16T02:53:54Z,3140000,False,88.0,231.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
318,PT10M40.00S,2022-11-16T02:53:44.1Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,54,36,2022-11-16T03:02:52Z,3150000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,317.0,2.0,0.0,2.0,,,,,,,,,,
359,PT10M39.00S,2022-11-16T02:53:46.1Z,3,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,54,36,2022-11-16T03:01:59Z,3155000,False,,,0,,D. Powell lost ball out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,lost ball,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,1.0,,,,,,,1628954.0,,,,,,,,,
320,PT10M26.00S,2022-11-16T02:54:07.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202331,22.158344283837057,70.83333333333334,1610612746,54,38,2022-11-16T03:01:29Z,3170000,False,-104.0,156.0,1,left,P. George 18' Jump Shot (10 PTS) (M. Morris Sr. 4 AST),"[202331, 202694]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,18.74,Made,10.0,,,,,,,,,,,,,M. Morris Sr.,202694.0,4.0,,
322,PT10M07.00S,2022-11-16T02:54:28.6Z,3,REGULAR,foul,personal,[],202322,,,1610612742,54,38,2022-11-16T02:54:38Z,3190000,False,,,0,,J. Wall personal FOUL (3 PF),"[202322, 1629029]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628954.0,3.0,0.0,Doncic,1629029.0,,,,,
324,PT09M56.00S,2022-11-16T02:55:21.5Z,3,REGULAR,jumpball,recovered,[],203939,,,1610612742,54,38,2022-11-16T02:55:21Z,3210000,False,,,0,,Jump Ball L. Doncic vs. P. George: Tip to D. Powell,"[203939, 1629029, 202331]",1610612742.0,DAL,heldball,D. Powell,203939.0,Powell,D. Powell,Doncic,1629029.0,George,202331.0,,,,,,,,,,,,,,,,,,,,,,
327,PT09M51.00S,2022-11-16T02:55:26.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.67214191852825,54.65686274509803,1610612742,56,38,2022-11-16T02:55:31Z,3240000,False,23.0,26.0,1,right,S. Dinwiddie driving Layup (8 PTS) (D. Powell 1 AST),"[203915, 203939]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.48,Made,8.0,,,,,,,,,,,,,D. Powell,203939.0,1.0,,
329,PT09M41.00S,2022-11-16T02:55:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202322,6.783837056504599,50.49019607843137,1610612746,56,40,2022-11-16T02:55:43Z,3260000,False,-2.0,11.0,1,left,J. Wall driving finger roll Layup (4 PTS),[202322],1610612746.0,LAC,driving finger roll,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,,,,,,,,,,,,,,,,,
330,PT09M25.00S,2022-11-16T02:55:52.3Z,3,REGULAR,3pt,Jump Shot,[],203493,69.85873850197109,31.862745098039213,1610612742,56,40,2022-11-16T02:55:57Z,3270000,False,-91.0,231.0,1,right,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
331,PT09M22.00S,2022-11-16T02:55:55.3Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,56,40,2022-11-16T02:55:57Z,3280000,False,,,0,,J. Wall REBOUND (Off:0 Def:2),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,
332,PT09M18.00S,2022-11-16T02:55:58.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,22.946780551905388,9.558823529411764,1610612746,56,40,2022-11-16T02:56:04Z,3290000,False,202.0,163.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
333,PT09M15.00S,2022-11-16T02:56:01.8Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,56,40,2022-11-16T02:56:04Z,3300000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,332.0,3.0,2.0,1.0,,,,,,,,,,
334,PT09M09.00S,2022-11-16T02:56:08.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,87.99277266754271,36.029411764705884,1610612742,56,40,2022-11-16T02:56:14Z,3310000,False,-70.0,60.0,1,right,MISS L. Doncic 9' driving bank Shot,[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,9.24,Missed,,,,,,,,,,,,,,,,,,
335,PT09M08.00S,2022-11-16T02:56:09.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,56,40,2022-11-16T02:56:24Z,3320000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,334.0,,,,,,,,,,,,,
337,PT09M08.00S,2022-11-16T02:56:18.8Z,3,REGULAR,foul,personal,[],203939,,,1610612746,56,40,2022-11-16T02:56:27Z,3340000,False,,,0,,D. Powell loose ball personal FOUL (2 PF),"[203939, 1627826]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,2.0,0.0,Zubac,1627826.0,,,,,
339,PT08M50.00S,2022-11-16T02:56:44.1Z,3,REGULAR,2pt,Jump Shot,[],202694,11.12023653088042,31.372549019607842,1610612746,56,42,2022-11-16T02:56:48Z,3360000,False,93.0,52.0,1,left,M. Morris Sr. 10' turnaround fadeaway Jump Shot (7 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Right,10.66,Made,7.0,,,,,,,,,,,,,,,,,
340,PT08M40.00S,2022-11-16T02:56:57.9Z,3,REGULAR,foul,personal,[],202331,,,1610612742,56,42,2022-11-16T02:57:06Z,3370000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 1629029]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,2.0,0.0,Doncic,1629029.0,,,,,
342,PT08M24.00S,2022-11-16T02:57:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,80.89684625492772,51.225490196078425,1610612742,56,42,2022-11-16T02:57:29Z,3390000,False,6.0,127.0,1,right,MISS D. Finney-Smith 12' driving floating Shot,[1627827],1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
343,PT08M22.00S,2022-11-16T02:57:27.0Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,56,42,2022-11-16T02:57:29Z,3400000,False,,,0,,J. Wall REBOUND (Off:0 Def:3),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,
345,PT08M19.00S,2022-11-16T02:57:38.9Z,3,REGULAR,turnover,lost ball,[],202322,,,1610612746,56,42,2022-11-16T03:04:45Z,3420000,False,,,0,,J. Wall lost ball TURNOVER (2 TO),"[202322, 203915]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,Dinwiddie,203915.0,,,,,,,,,,,,,,
346,PT08M19.00S,2022-11-16T02:57:38.9Z,3,REGULAR,steal,,[],203915,,,1610612742,56,42,2022-11-16T02:58:16Z,3430000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT08M14.00S,2022-11-16T02:57:41.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629029,93.77463863337714,51.470588235294116,1610612742,58,42,2022-11-16T03:04:56Z,3440000,False,7.0,6.0,1,right,L. Doncic running finger roll Layup (22 PTS) (D. Powell 2 AST),"[1629029, 203939]",1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.95,Made,22.0,,,,,,,,,,,,,D. Powell,203939.0,2.0,,
349,PT07M45.00S,2022-11-16T02:58:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,15.982260183968464,37.5,1610612746,58,44,2022-11-16T03:07:52Z,3460000,False,62.0,98.0,1,left,M. Morris Sr. 11' pullup Jump Shot (9 PTS) (I. Zubac 2 AST),"[202694, 1627826]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Right,11.6,Made,9.0,,,,,,,,,,,,,I. Zubac,1627826.0,2.0,,
351,PT07M30.00S,2022-11-16T02:58:19.3Z,3,REGULAR,3pt,Jump Shot,[],1627827,91.01511169513797,97.05882352941177,1610612742,61,44,2022-11-16T02:58:23Z,3480000,False,235.0,32.0,1,right,D. Finney-Smith 3PT  (15 PTS) (S. Dinwiddie 5 AST),"[1627827, 203915]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.75,Made,15.0,,,,,,,,,,,,,S. Dinwiddie,203915.0,5.0,,
353,PT07M13.00S,2022-11-16T02:58:34.9Z,3,REGULAR,2pt,Jump Shot,[],202704,25.04927726675427,31.862745098039213,1610612746,61,46,2022-11-16T02:58:43Z,3500000,False,91.0,183.0,1,left,R. Jackson 20' Jump Shot (6 PTS) (J. Wall 2 AST),"[202704, 202322]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right Center,20.42,Made,6.0,,,,,,,,,,,,,J. Wall,202322.0,2.0,,
355,PT06M51.00S,2022-11-16T02:58:57.7Z,3,REGULAR,3pt,Jump Shot,[],203915,70.12155059132719,26.47058823529412,1610612742,61,46,2022-11-16T02:59:03Z,3520000,False,-118.0,228.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
356,PT06M49.00S,2022-11-16T02:58:59.7Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,61,46,2022-11-16T02:59:03Z,3530000,False,,,0,,J. Wall REBOUND (Off:0 Def:4),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,,,,,,,355.0,4.0,4.0,0.0,,,,,,,,,,
357,PT06M49.00S,2022-11-16T02:59:06.2Z,3,REGULAR,foul,technical,['1freethrow'],203915,,,1610612746,61,46,2022-11-16T03:02:13Z,3540000,False,,,0,,S. Dinwiddie technical FOUL (1 Tech),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,1628954.0,1.0,1.0,,,,,,,
