actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-03-25T23:10:54.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-25T23:10:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-25T23:10:57.5Z,1,REGULAR,jumpball,recovered,[],1630188,,,1610612741,0,0,2026-03-25T23:10:57Z,40000,False,,,0,,Jump Ball N. Richards vs. D. Barlow: Tip to J. Smith,"[1630188, 1630208, 1631230]",1610612741.0,CHI,startperiod,J. Smith,1630188.0,Smith,J. Smith,Richards,1630208.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-03-25T23:11:14.7Z,1,REGULAR,2pt,Jump Shot,[],1630208,86.51445466491458,67.8921568627451,1610612741,0,0,2026-03-25T23:11:21Z,70000,False,89.0,74.0,1,right,MISS N. Richards 11' fadeaway Shot,[1630208],1610612741.0,CHI,fadeaway,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,11.63,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-03-25T23:11:15.7Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,0,0,2026-03-25T23:11:53Z,80000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M35.00S,2026-03-25T23:11:21.4Z,1,REGULAR,turnover,bad pass,[],1641824,,,1610612741,0,0,2026-03-25T23:11:59Z,90000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1629656]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Grimes,1629656.0,,,,,,,,,,,
10,PT11M35.00S,2026-03-25T23:11:21.4Z,1,REGULAR,steal,,[],1629656,,,1610612755,0,0,2026-03-25T23:11:23Z,100000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M28.00S,2026-03-25T23:11:25.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642845,7.933639947437584,51.96078431372549,1610612755,2,0,2026-03-25T23:12:48Z,110000,False,-10.0,22.0,1,left,V. Edgecombe running Layup (2 PTS) (P. George 1 AST),"[1642845, 202331]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,,2.0,P. George,202331.0,1.0,,,,,,,
13,PT11M22.00S,2026-03-25T23:11:34.6Z,1,REGULAR,turnover,traveling,[],1641824,,,1610612741,2,0,2026-03-25T23:11:41Z,130000,False,,,0,,M. Buzelis traveling TURNOVER (2 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,,,2715.0,,,,,,
14,PT11M11.00S,2026-03-25T23:11:57.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203954,31.061103810775293,27.450980392156865,1610612755,5,0,2026-03-25T23:12:01Z,140000,False,113.0,239.0,1,left,J. Embiid 26' 3PT  (3 PTS) (Q. Grimes 1 AST),"[203954, 1629656]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,26.47,Made,,,,,,,,3.0,Q. Grimes,1629656.0,1.0,,,,,,,
16,PT10M49.00S,2026-03-25T23:12:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,91.37647831800263,50.49019607843137,1610612741,5,0,2026-03-25T23:14:25Z,160000,False,2.0,29.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1631230]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,Barlow,1631230.0,,,,
17,PT10M49.00S,2026-03-25T23:12:19.2Z,1,REGULAR,block,,[],1631230,,,1610612741,5,0,2026-03-25T23:12:21Z,170000,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2026-03-25T23:12:22.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,5,0,2026-03-25T23:12:24Z,180000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M43.00S,2026-03-25T23:12:24.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,8.065045992115643,54.90196078431372,1610612755,5,0,2026-03-25T23:12:33Z,190000,False,-25.0,23.0,1,left,MISS Q. Grimes running reverse Layup - blocked,"[1629656, 1641824]",1610612755.0,PHI,running reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,Buzelis,1641824.0,,,,
20,PT10M43.00S,2026-03-25T23:12:24.8Z,1,REGULAR,block,,[],1641824,,,1610612755,5,0,2026-03-25T23:12:27Z,200000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M42.00S,2026-03-25T23:12:25.8Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612741,5,0,2026-03-25T23:13:00Z,210000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M41.00S,2026-03-25T23:12:29.6Z,1,REGULAR,turnover,bad pass,[],1630208,,,1610612741,5,0,2026-03-25T23:12:56Z,220000,False,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 202331]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
23,PT10M41.00S,2026-03-25T23:12:29.6Z,1,REGULAR,steal,,[],202331,,,1610612755,5,0,2026-03-25T23:12:33Z,230000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
24,PT10M38.00S,2026-03-25T23:12:36.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,25.936268068331145,14.460784313725497,1610612755,5,0,2026-03-25T23:12:42Z,240000,False,178.0,191.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
25,PT10M38.00S,2026-03-25T23:12:41.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612741,5,0,2026-03-25T23:12:41Z,250000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT10M38.00S,2026-03-25T23:12:59.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,5,0,2026-03-25T23:12:59Z,260000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M24.00S,2026-03-25T23:16:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,93.74178712220763,63.23529411764706,1610612741,5,2,2026-03-25T23:16:15Z,280000,False,66.0,6.0,1,right,T. Jones 6' driving floating Jump Shot (2 PTS) (J. Giddey 1 AST),"[1630200, 1630581]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,
30,PT10M24.00S,2026-03-25T23:16:12.8Z,1,REGULAR,foul,personal,['1freethrow'],1642845,,,1610612741,5,2,2026-03-25T23:16:30Z,300000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Jones 1 FT),"[1642845, 1630200]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Jones,1630200.0
32,PT10M24.00S,2026-03-25T23:16:32.1Z,1,REGULAR,freethrow,1 of 1,[],1630200,,,1610612741,5,3,2026-03-25T23:16:32Z,320000,False,,,0,,T. Jones Free Throw 1 of 1 (3 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
33,PT10M14.00S,2026-03-25T23:16:46.7Z,1,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,5,3,2026-03-25T23:16:57Z,330000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (1 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,,,,,
34,PT10M04.00S,2026-03-25T23:17:05.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,87.69710906701708,36.51960784313726,1610612741,5,5,2026-03-25T23:17:09Z,340000,False,-67.0,63.0,1,right,J. Giddey 9' pullup Jump Shot (2 PTS),[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,9.23,Made,,,,,,,,2.0,,,,,,,,,,
35,PT09M52.00S,2026-03-25T23:17:17.4Z,1,REGULAR,2pt,Jump Shot,[],203954,20.68002628120894,59.068627450980394,1610612755,7,5,2026-03-25T23:17:21Z,350000,False,-45.0,142.0,1,left,J. Embiid 14' pullup Jump Shot (5 PTS) (D. Barlow 1 AST),"[203954, 1631230]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,14.9,Made,,,,,,,,5.0,D. Barlow,1631230.0,1.0,,,,,,,
37,PT09M42.00S,2026-03-25T23:17:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.61038107752957,52.205882352941174,1610612741,7,7,2026-03-25T23:18:13Z,370000,False,11.0,8.0,1,right,J. Giddey cutting Layup (4 PTS) (T. Jones 1 AST),"[1630581, 1630200]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,4.0,T. Jones,1630200.0,1.0,,,,,,,
40,PT09M21.00S,2026-03-25T23:18:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.475032851511173,51.71568627450981,1610612755,9,7,2026-03-25T23:18:08Z,400000,False,-9.0,102.0,1,left,J. Embiid 10' fadeaway Jump Shot (7 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,,,,7.0,,,,,,,,,,
41,PT09M07.00S,2026-03-25T23:18:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630581,67.19776609724047,51.470588235294116,1610612741,9,7,2026-03-25T23:18:21Z,410000,False,7.0,256.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
42,PT09M05.00S,2026-03-25T23:18:20.0Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,9,7,2026-03-25T23:18:21Z,420000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M50.00S,2026-03-25T23:18:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.8823915900131425,54.65686274509804,1610612755,11,7,2026-03-25T23:24:42Z,430000,False,-23.0,12.0,1,left,J. Embiid driving Layup (9 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,9.0,,,,,,,,,,
44,PT08M38.00S,2026-03-25T23:18:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630581,63.78120893561104,51.22549019607843,1610612741,11,7,2026-03-25T23:18:52Z,440000,False,6.0,288.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,28.81,Missed,,,,,,,,,,,,,,,,,,
45,PT08M34.00S,2026-03-25T23:18:51.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,11,7,2026-03-25T23:18:52Z,450000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M26.00S,2026-03-25T23:18:59.5Z,1,REGULAR,3pt,Jump Shot,[],203954,33.952036793692514,54.65686274509804,1610612755,14,7,2026-03-25T23:19:07Z,460000,False,-23.0,267.0,1,left,J. Embiid 26' 3PT  (12 PTS) (Q. Grimes 2 AST),"[203954, 1629656]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.76,Made,,,,,,,,12.0,Q. Grimes,1629656.0,2.0,,,,,,,
47,PT08M11.00S,2026-03-25T23:19:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,94.66162943495401,48.774509803921575,1610612741,14,9,2026-03-25T23:19:18Z,470000,False,-6.0,-2.0,1,right,N. Richards alley-oop DUNK (2 PTS) (J. Giddey 2 AST),"[1630208, 1630581]",1610612741.0,CHI,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,2.0,J. Giddey,1630581.0,2.0,,,,,,,
49,PT07M52.00S,2026-03-25T23:19:36.7Z,1,REGULAR,foul,personal,[],1630581,,,1610612755,14,9,2026-03-25T23:19:42Z,490000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 1629656]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Grimes,1629656.0
51,PT07M52.00S,2026-03-25T23:19:47.1Z,1,REGULAR,substitution,out,[],1630200,,,1610612755,14,9,2026-03-25T23:19:54Z,510000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M52.00S,2026-03-25T23:19:47.1Z,1,REGULAR,substitution,out,[],1630208,,,1610612755,14,9,2026-03-25T23:19:54Z,520000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M52.00S,2026-03-25T23:19:47.1Z,1,REGULAR,substitution,in,[],1629012,,,1610612755,14,9,2026-03-25T23:19:54Z,530000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M52.00S,2026-03-25T23:19:47.1Z,1,REGULAR,substitution,in,[],1630171,,,1610612755,14,9,2026-03-25T23:19:54Z,540000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M40.00S,2026-03-25T23:20:12.8Z,1,REGULAR,3pt,Jump Shot,[],202331,33.952036793692514,52.69607843137255,1610612755,14,9,2026-03-25T23:20:17Z,550000,False,-13.0,267.0,1,left,MISS P. George 26' pullup 3PT,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
56,PT07M37.00S,2026-03-25T23:20:15.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,14,9,2026-03-25T23:20:17Z,560000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT07M30.00S,2026-03-25T23:20:23.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641824,88.09132720105124,49.754901960784316,1610612741,14,9,2026-03-25T23:20:27Z,570000,False,-1.0,59.0,1,right,MISS M. Buzelis driving Hook - blocked,"[1641824, 1631230]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,Barlow,1631230.0,,,,
58,PT07M30.00S,2026-03-25T23:20:23.1Z,1,REGULAR,block,,[],1631230,,,1610612741,14,9,2026-03-25T23:20:25Z,580000,False,,,0,,D. Barlow BLOCK (2 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2026-03-25T23:20:26.1Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,14,9,2026-03-25T23:20:27Z,590000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,2.0,0.0,2.0,,,,,,,,,,,,,,
60,PT07M26.00S,2026-03-25T23:20:27.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,69.95729303547964,81.12745098039215,1610612741,14,9,2026-03-25T23:20:35Z,600000,False,156.0,230.0,1,right,MISS J. Smith 27' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.76,Missed,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2026-03-25T23:20:28.3Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,14,9,2026-03-25T23:20:30Z,610000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,
62,PT07M25.00S,2026-03-25T23:20:36.4Z,1,REGULAR,foul,personal,[],1630171,,,1610612755,14,9,2026-03-25T23:20:41Z,620000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 202331]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1662.0,,,1.0,0.0,George,202331.0
64,PT07M14.00S,2026-03-25T23:20:58.7Z,1,REGULAR,foul,personal,['3freethrow'],1629012,,,1610612755,14,9,2026-03-25T23:21:07Z,640000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Edgecombe 3 FT),"[1629012, 1642845]",1610612741.0,CHI,shooting,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2715.0,,,1.0,0.0,Edgecombe,1642845.0
66,PT07M14.00S,2026-03-25T23:21:27.2Z,1,REGULAR,freethrow,1 of 3,[],1642845,,,1610612755,15,9,2026-03-25T23:22:00Z,660000,False,,,0,,V. Edgecombe Free Throw 1 of 3 (3 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
67,PT07M14.00S,2026-03-25T23:21:27.2Z,1,REGULAR,freethrow,2 of 3,[],1642845,,,1610612755,16,9,2026-03-25T23:22:00Z,670000,False,,,0,,V. Edgecombe Free Throw 2 of 3 (4 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
68,PT07M14.00S,2026-03-25T23:21:27.2Z,1,REGULAR,freethrow,3 of 3,[],1642845,,,1610612755,16,9,2026-03-25T23:22:00Z,680000,False,,,0,,MISS V. Edgecombe Free Throw 3 of 3,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
69,PT07M12.00S,2026-03-25T23:21:29.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,16,9,2026-03-25T23:22:00Z,690000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT07M01.00S,2026-03-25T23:22:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,84.67477003942182,57.59803921568628,1610612741,16,11,2026-03-25T23:22:12Z,700000,False,38.0,92.0,1,right,J. Giddey 9' driving floating Jump Shot (6 PTS) (C. Sexton 1 AST),"[1630581, 1629012]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,9.92,Made,,,,,,,,6.0,C. Sexton,1629012.0,1.0,,,,,,,
72,PT06M43.00S,2026-03-25T23:22:28.4Z,1,REGULAR,2pt,Jump Shot,[],203954,20.41721419185282,54.411764705882355,1610612755,16,11,2026-03-25T23:25:46Z,720000,False,-22.0,139.0,1,left,MISS J. Embiid 14' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,14.11,Missed,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2026-03-25T23:22:33.4Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612755,16,11,2026-03-25T23:22:36Z,730000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Center,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
74,PT06M37.00S,2026-03-25T23:22:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,11.613009198423129,58.088235294117645,1610612755,16,11,2026-03-25T23:26:19Z,740000,False,-40.0,57.0,1,left,MISS D. Barlow 6' driving Layup - blocked,"[1631230, 1630188]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,Smith,1630188.0,,,,
75,PT06M37.00S,2026-03-25T23:22:33.8Z,1,REGULAR,block,,[],1630188,,,1610612755,16,11,2026-03-25T23:22:36Z,750000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M37.00S,2026-03-25T23:22:33.8Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,16,11,2026-03-25T23:22:38Z,760000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,74.0,3.0,1.0,2.0,,,,,,,,,,,,,,
77,PT06M32.00S,2026-03-25T23:22:38.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,73.37385019710908,16.911764705882348,1610612741,16,14,2026-03-25T23:22:42Z,770000,False,-165.0,198.0,1,right,C. Sexton 25' 3PT running (3 PTS) (M. Buzelis 1 AST),"[1629012, 1641824]",1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,,,,3.0,M. Buzelis,1641824.0,1.0,,,,,,,
79,PT06M17.00S,2026-03-25T23:22:56.2Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,16,14,2026-03-25T23:23:02Z,790000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,lost ball,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1662.0,,,,,,
80,PT06M10.00S,2026-03-25T23:23:06.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,79.81274638633377,93.62745098039215,1610612741,16,14,2026-03-25T23:23:10Z,800000,False,218.0,137.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
81,PT06M06.00S,2026-03-25T23:23:10.2Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,16,14,2026-03-25T23:23:10Z,810000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M57.00S,2026-03-25T23:23:18.7Z,1,REGULAR,3pt,Jump Shot,[],203954,34.21484888304862,48.28431372549019,1610612755,19,14,2026-03-25T23:23:22Z,820000,False,9.0,269.0,1,left,J. Embiid 26' 3PT  (15 PTS) (D. Barlow 2 AST),"[203954, 1631230]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.92,Made,,,,,,,,15.0,D. Barlow,1631230.0,2.0,,,,,,,
84,PT05M57.00S,2026-03-25T23:23:28.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,19,14,2026-03-25T23:23:28Z,840000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,out,[],1629656,,,1610612741,19,14,2026-03-25T23:26:06Z,850000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,out,[],202331,,,1610612741,19,14,2026-03-25T23:26:06Z,860000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,out,[],1630188,,,1610612741,19,14,2026-03-25T23:26:06Z,870000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M57.00S,2026-03-25T23:25:49.3Z,1,REGULAR,substitution,in,[],1642348,,,1610612741,19,14,2026-03-25T23:26:06Z,880000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
