actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
422,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,in,[],1627936,,,1610612760,66,81,2026-03-24T00:39:33Z,4160000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,66,81,2026-03-24T00:39:33Z,4170000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M28.00S,2026-03-24T00:39:23.2Z,3,REGULAR,substitution,in,[],1642272,,,1610612760,66,81,2026-03-24T00:39:33Z,4180000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M11.00S,2026-03-24T00:40:10.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,66,81,2026-03-24T00:42:13Z,4220000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M11.00S,2026-03-24T00:42:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,13.058475689881732,52.69607843137255,1610612760,66,83,2026-03-24T00:42:41Z,4240000,False,-13.0,70.0,1,left,J. Williams 7' cutting finger roll Layup (14 PTS) (S. Gilgeous-Alexander 4 AST),"[1631119, 1628983]",1610612760.0,OKC,cutting finger roll,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,14.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,,
433,PT04M11.00S,2026-03-24T00:42:37.4Z,3,REGULAR,foul,personal,['1freethrow'],1631133,,,1610612760,66,83,2026-03-24T00:42:43Z,4270000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Williams 1 FT),"[1631133, 1631119]",1610612755.0,PHI,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,1.0,0.0,Williams,1631119.0,,,,,,,,
436,PT04M11.00S,2026-03-24T00:43:15.7Z,3,REGULAR,freethrow,1 of 1,[],1631119,,,1610612760,66,84,2026-03-24T00:43:15Z,4290000,False,,,0,,J. Williams Free Throw 1 of 1 (15 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
437,PT04M11.00S,2026-03-24T00:43:26.8Z,3,REGULAR,substitution,out,[],203083,,,1610612755,66,84,2026-03-24T00:43:28Z,4300000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M11.00S,2026-03-24T00:43:26.8Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,66,84,2026-03-24T00:43:28Z,4310000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M57.00S,2026-03-24T00:43:31.4Z,3,REGULAR,3pt,Jump Shot,[],1642845,73.50525624178712,86.02941176470588,1610612755,69,84,2026-03-24T00:43:43Z,4320000,False,180.0,197.0,1,right,V. Edgecombe 26' 3PT pullup (22 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,26.66,Made,22.0,,,,,,,,,,,,,,,,,
440,PT03M42.00S,2026-03-24T00:43:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.539421813403408,49.26470588235294,1610612760,69,86,2026-03-24T00:43:52Z,4330000,False,4.0,18.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (18 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.88,Made,18.0,,,,,,,,,,,,,,,,,
441,PT03M22.00S,2026-03-24T00:44:06.4Z,3,REGULAR,3pt,Jump Shot,[],1642845,66.80354796320631,58.57843137254902,1610612755,69,86,2026-03-24T00:44:13Z,4340000,False,43.0,260.0,1,right,MISS V. Edgecombe 26' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
442,PT03M16.00S,2026-03-24T00:44:12.4Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,69,86,2026-03-24T00:44:13Z,4350000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,441.0,,,,,,3.0,3.0,0.0,,,,,
443,PT03M09.00S,2026-03-24T00:44:21.9Z,3,REGULAR,foul,offensive,[],1631119,,,1610612760,69,86,2026-03-24T00:44:30Z,4360000,False,,,0,,J. Williams offensive FOUL (1 PF),"[1631119, 1626166]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628954.0,1.0,0.0,Payne,1626166.0,,,,,,,,
445,PT03M09.00S,2026-03-24T00:44:21.9Z,3,REGULAR,turnover,offensive foul,[],1631119,,,1610612760,69,86,2026-03-24T00:44:21Z,4380000,False,,,0,,J. Williams offensive foul TURNOVER (1 TO),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628954.0,,,,,,,,,,1.0,,
446,PT02M52.00S,2026-03-24T00:44:52.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,87.9599211563732,96.56862745098039,1610612755,72,86,2026-03-24T00:44:58Z,4390000,False,233.0,61.0,1,right,V. Edgecombe 24' 3PT  (25 PTS) (J. Walker 1 AST),"[1642845, 1631133]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,24.06,Made,25.0,J. Walker,1631133.0,1.0,,,,,,,,,,,,,,
448,PT02M34.00S,2026-03-24T00:45:10.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.065045992115643,47.79411764705882,1610612760,72,88,2026-03-24T00:45:14Z,4410000,False,11.0,23.0,1,left,S. Gilgeous-Alexander driving Layup (20 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.58,Made,20.0,,,,,,,,,,,,,,,,,
449,PT02M22.00S,2026-03-24T00:45:22.4Z,3,REGULAR,3pt,Jump Shot,[],1631133,69.4316688567674,29.166666666666657,1610612755,72,88,2026-03-24T00:45:30Z,4420000,False,-104.0,235.0,1,right,MISS J. Walker 25' 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
450,PT02M16.00S,2026-03-24T00:45:28.4Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,72,88,2026-03-24T00:45:30Z,4430000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,449.0,,,,,,5.0,5.0,0.0,,,,,
451,PT02M12.00S,2026-03-24T00:45:33.8Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612760,72,88,2026-03-24T00:45:46Z,4440000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Caruso 2 FT),"[1626166, 1627936]",1610612755.0,PHI,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,2.0,0.0,Caruso,1627936.0,,,,,,,,
453,PT02M12.00S,2026-03-24T00:46:01.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627936,,,1610612760,72,89,2026-03-24T00:46:01Z,4460000,False,,,0,,A. Caruso Free Throw 1 of 2 (3 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
454,PT02M12.00S,2026-03-24T00:46:21.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627936,,,1610612760,72,90,2026-03-24T00:46:21Z,4470000,False,,,0,,A. Caruso Free Throw 2 of 2 (4 PTS),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
455,PT02M00.00S,2026-03-24T00:46:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.47897503285151,52.94117647058824,1610612755,74,90,2026-03-24T00:48:31Z,4480000,False,15.0,9.0,1,right,J. Walker driving Layup (2 PTS) (C. Payne 3 AST),"[1631133, 1626166]",1610612755.0,PHI,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
457,PT02M00.00S,2026-03-24T00:46:40.3Z,3,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612755,74,90,2026-03-24T00:46:45Z,4500000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Walker 1 FT),"[1631119, 1631133]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1626301.0,2.0,0.0,Walker,1631133.0,,,,,,,,
459,PT02M00.00S,2026-03-24T00:47:07.3Z,3,REGULAR,freethrow,1 of 1,[],1631133,,,1610612755,74,90,2026-03-24T00:47:10Z,4520000,False,,,0,,MISS J. Walker Free Throw 1 of 1,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
460,PT01M58.00S,2026-03-24T00:47:09.3Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,74,90,2026-03-24T00:47:10Z,4530000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,459.0,,,,,,4.0,4.0,0.0,,,,,
461,PT01M48.00S,2026-03-24T00:47:18.8Z,3,REGULAR,3pt,Jump Shot,[],1631119,32.11235216819975,77.69607843137254,1610612760,74,90,2026-03-24T00:47:23Z,4540000,False,-138.0,249.0,1,left,MISS J. Williams 28' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,28.53,Missed,,,,,,,,,,,,,,,,,,
462,PT01M44.00S,2026-03-24T00:47:22.8Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,74,90,2026-03-24T00:47:23Z,4550000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,461.0,,,,,,4.0,2.0,2.0,,,,,
464,PT01M36.00S,2026-03-24T00:47:44.8Z,3,REGULAR,3pt,Jump Shot,[],1626166,82.83508541392904,5.637254901960787,1610612755,77,90,2026-03-24T00:47:49Z,4570000,False,-222.0,109.0,1,right,C. Payne 24' 3PT  (8 PTS) (A. Bona 3 AST),"[1626166, 1641737]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,24.71,Made,8.0,A. Bona,1641737.0,3.0,,,,,,,,,,,,,,
466,PT01M16.00S,2026-03-24T00:48:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,7.408015768725363,43.872549019607845,1610612760,77,92,2026-03-24T00:48:10Z,4590000,False,31.0,17.0,1,left,C. Wallace driving finger roll Layup (5 PTS) (S. Gilgeous-Alexander 5 AST),"[1641717, 1628983]",1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.51,Made,5.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,,
468,PT01M06.00S,2026-03-24T00:48:16.0Z,3,REGULAR,3pt,Jump Shot,[],1626166,70.48291721419186,78.18627450980392,1610612755,77,92,2026-03-24T00:48:21Z,4610000,False,141.0,225.0,1,right,MISS C. Payne 26' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
469,PT01M02.00S,2026-03-24T00:48:20.0Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612760,77,92,2026-03-24T00:48:20Z,4620000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,468.0,,,,,,2.0,2.0,0.0,,,,,
470,PT00M47.10S,2026-03-24T00:48:34.4Z,3,REGULAR,3pt,Jump Shot,[],1631119,34.477660972404735,37.99019607843137,1610612760,77,95,2026-03-24T00:48:39Z,4630000,False,60.0,272.0,1,left,J. Williams 27' 3PT  (18 PTS) (J. McCain 2 AST),"[1631119, 1642272]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,27.81,Made,18.0,J. McCain,1642272.0,2.0,,,,,,,,,,,,,,
472,PT00M33.40S,2026-03-24T00:48:55.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,93.87319316688567,55.88235294117647,1610612755,77,95,2026-03-24T00:49:01Z,4650000,False,29.0,5.0,1,right,MISS J. Walker driving Layup - blocked,"[1631133, 1631119]",1610612755.0,PHI,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,Williams,1631119.0,,,
473,PT00M33.40S,2026-03-24T00:48:55.7Z,3,REGULAR,block,,[],1631119,,,1610612755,77,95,2026-03-24T00:48:58Z,4660000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT00M32.50S,2026-03-24T00:48:56.6Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612755,77,95,2026-03-24T00:49:01Z,4670000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,472.0,,,,,,1.0,0.0,1.0,,,,,
475,PT00M32.50S,2026-03-24T00:49:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,94.40999984741211,50.0,1610612755,79,95,2026-03-24T00:49:00Z,4680000,False,0.0,0.0,1,right,J. Walker putback Layup (4 PTS),[1631133],1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
476,PT00M25.40S,2026-03-24T00:49:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.408015768725363,54.90196078431372,1610612760,79,97,2026-03-24T00:49:12Z,4690000,False,-25.0,17.0,1,left,S. Gilgeous-Alexander driving Layup (22 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.99,Made,22.0,,,,,,,,,,,,,,,,,
477,PT00M05.00S,2026-03-24T00:49:30.6Z,3,REGULAR,3pt,Jump Shot,[],1631207,93.47897503285151,2.941176470588232,1610612755,79,97,2026-03-24T00:49:37Z,4700000,False,-235.0,9.0,1,right,MISS D. Terry 3PT,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
478,PT00M01.70S,2026-03-24T00:49:33.9Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,79,97,2026-03-24T00:49:33Z,4710000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,477.0,,,,,,5.0,5.0,0.0,,,,,
479,PT00M00.20S,2026-03-24T00:49:35.8Z,3,REGULAR,heave,,[],0,,,1610612760,79,97,2026-03-24T00:52:35Z,4720000,False,,,0,,OKC Heave,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,49.0,,,,,,,,,,,,,,,,,,,
480,PT00M00.10S,2026-03-24T00:49:35.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,79,97,2026-03-24T00:49:49Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,479.0,,,,,,,,,,,,,
481,PT00M00.00S,2026-03-24T00:49:51.1Z,3,REGULAR,period,end,[],0,,,1610612760,79,97,2026-03-24T00:49:51Z,4740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,out,['startperiod'],1631133,,,1610612760,79,97,2026-03-24T00:52:05Z,4750000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,79,97,2026-03-24T00:52:05Z,4760000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,out,['startperiod'],1641717,,,1610612760,79,97,2026-03-24T00:52:05Z,4770000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,out,['startperiod'],1627936,,,1610612760,79,97,2026-03-24T00:52:05Z,4780000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,79,97,2026-03-24T00:52:05Z,4790000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,in,['startperiod'],1630570,,,1610612760,79,97,2026-03-24T00:52:05Z,4800000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,79,97,2026-03-24T00:52:05Z,4810000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,79,97,2026-03-24T00:52:05Z,4820000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,in,['startperiod'],1630198,,,1610612760,79,97,2026-03-24T00:52:05Z,4830000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2026-03-24T00:49:59.8Z,4,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,79,97,2026-03-24T00:52:05Z,4840000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2026-03-24T00:52:19.8Z,4,REGULAR,period,start,[],0,,,1610612760,79,97,2026-03-24T00:52:19Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M50.00S,2026-03-24T00:52:28.7Z,4,REGULAR,turnover,lost ball,[],1628392,,,1610612760,79,97,2026-03-24T00:52:33Z,4860000,False,,,0,,I. Hartenstein lost ball TURNOVER (1 TO),"[1628392, 1641737]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bona,1641737.0
494,PT11M50.00S,2026-03-24T00:52:28.7Z,4,REGULAR,steal,,[],1641737,,,1610612755,79,97,2026-03-24T00:52:30Z,4870000,False,,,0,,A. Bona STEAL (1 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
495,PT11M36.00S,2026-03-24T00:52:42.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,73.50525624178712,85.7843137254902,1610612755,82,97,2026-03-24T00:52:46Z,4880000,False,179.0,197.0,1,right,V. Edgecombe 26' 3PT  (28 PTS) (C. Payne 4 AST),"[1642845, 1626166]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,26.58,Made,28.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,
497,PT11M20.00S,2026-03-24T00:52:57.9Z,4,REGULAR,foul,offensive,[],1631114,,,1610612760,82,97,2026-03-24T00:53:09Z,4900000,False,,,0,,J. Williams offensive FOUL (2 PF),"[1631114, 1631207]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,202049.0,2.0,0.0,Terry,1631207.0,,,,,,,,
499,PT11M20.00S,2026-03-24T00:52:57.9Z,4,REGULAR,turnover,offensive foul,[],1631114,,,1610612760,82,97,2026-03-24T00:52:57Z,4920000,False,,,0,,J. Williams offensive foul TURNOVER (2 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,202049.0,,,,,,,,,,2.0,,
501,PT11M13.00S,2026-03-24T00:53:25.2Z,4,REGULAR,foul,personal,[],1631114,,,1610612755,82,97,2026-03-24T00:53:32Z,4930000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 1631207]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,1626301.0,3.0,0.0,Terry,1631207.0,,,,,,,,
503,PT10M57.00S,2026-03-24T00:54:08.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,82,97,2026-03-24T00:54:13Z,4950000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,202049.0,,,,,,,,,,,,
504,PT10M45.00S,2026-03-24T00:54:26.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,7.933639947437584,47.79411764705882,1610612760,82,99,2026-03-24T00:54:30Z,4960000,False,11.0,22.0,1,left,J. Williams driving Layup (14 PTS) (I. Hartenstein 4 AST),"[1631114, 1628392]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.47,Made,14.0,I. Hartenstein,1628392.0,4.0,,,,,,,,,,,,,,
506,PT10M33.00S,2026-03-24T00:54:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,89.79960578186596,49.26470588235294,1610612755,82,99,2026-03-24T00:54:44Z,4980000,False,-4.0,43.0,1,right,MISS D. Terry reverse Layup,[1631207],1610612755.0,PHI,reverse,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
507,PT10M29.00S,2026-03-24T00:54:42.7Z,4,REGULAR,rebound,offensive,[],1631207,,,1610612755,82,99,2026-03-24T00:54:44Z,4990000,False,,,0,,D. Terry REBOUND (Off:1 Def:1),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,506.0,,,,,,2.0,1.0,1.0,,,,,
508,PT10M29.00S,2026-03-24T00:54:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631207,94.40999984741211,50.0,1610612755,82,99,2026-03-24T00:54:43Z,5000000,False,0.0,0.0,1,right,MISS D. Terry tip Layup,[1631207],1610612755.0,PHI,tip,,,Terry,D. Terry,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
509,PT10M28.00S,2026-03-24T00:54:43.9Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,82,99,2026-03-24T00:54:43Z,5010000,False,,,0,,A. Bona REBOUND (Off:3 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,8-16 Left,,,,,,,508.0,,,,,,5.0,2.0,3.0,,,,,
510,PT10M27.00S,2026-03-24T00:54:45.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,86.38304862023654,51.71568627450981,1610612755,82,99,2026-03-24T00:54:50Z,5020000,False,9.0,75.0,1,right,MISS A. Bona 7' Layup,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
511,PT10M25.00S,2026-03-24T00:54:47.0Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612760,82,99,2026-03-24T00:54:50Z,5030000,False,,,0,,I. Hartenstein REBOUND (Off:4 Def:6),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,510.0,,,,,,10.0,6.0,4.0,,,,,
512,PT10M16.00S,2026-03-24T00:54:59.3Z,4,REGULAR,foul,offensive,[],1628392,,,1610612760,82,99,2026-03-24T00:55:07Z,5040000,False,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1631207]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,1628954.0,1.0,0.0,Terry,1631207.0,,,,,,,,
514,PT10M16.00S,2026-03-24T00:54:59.3Z,4,REGULAR,turnover,offensive foul,[],1628392,,,1610612760,82,99,2026-03-24T00:54:59Z,5060000,False,,,0,,I. Hartenstein offensive foul TURNOVER (2 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,1628954.0,,,,,,,,,,2.0,,
