actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
332,PT00M00.10S,2025-11-20T01:05:02.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,56,53,2025-11-20T01:23:09Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,331.0,,,,,,,,,,,,
333,PT00M00.00S,2025-11-20T01:05:14.2Z,2,REGULAR,period,end,[],0,,,1610612761,56,53,2025-11-20T01:23:09Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-11-20T01:16:55.5Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612761,56,53,2025-11-20T01:23:09Z,3300000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-11-20T01:16:55.5Z,3,REGULAR,substitution,in,['startperiod'],1629656,,,1610612761,56,53,2025-11-20T01:23:09Z,3310000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-11-20T01:20:30.8Z,3,REGULAR,period,start,[],0,,,1610612761,56,53,2025-11-20T01:20:30Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M45.00S,2025-11-20T01:20:49.2Z,3,REGULAR,foul,personal,[],1630570,,,1610612761,56,53,2025-11-20T01:21:06Z,3330000,False,,,0,,T. Watford personal FOUL (2 PF),"[1630570, 1630567]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1201.0,2.0,0.0,Barnes,1630567.0,,,
342,PT11M33.00S,2025-11-20T01:21:32.6Z,3,REGULAR,2pt,Jump Shot,[],1627742,20.68002628120894,69.6078431372549,1610612761,56,55,2025-11-20T01:31:41Z,3380000,False,-98.0,142.0,1,left,B. Ingram 17' fadeaway Jump Shot (13 PTS) (I. Quickley 3 AST),"[1627742, 1630193]",1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,17.25,Made,,,,13.0,I. Quickley,1630193.0,3.0,,,,,,,,
344,PT11M11.00S,2025-11-20T01:21:54.8Z,3,REGULAR,turnover,bad pass,[],1642845,,,1610612755,56,55,2025-11-20T01:21:58Z,3400000,False,,,0,,V. Edgecombe bad pass TURNOVER (3 TO),"[1642845, 1630193]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,3.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
345,PT11M11.00S,2025-11-20T01:21:54.8Z,3,REGULAR,steal,,[],1630193,,,1610612761,56,55,2025-11-20T01:21:56Z,3410000,False,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M58.00S,2025-11-20T01:22:28.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629628,5.436925098554539,51.71568627450981,1610612761,56,57,2025-11-20T01:22:35Z,3430000,False,-9.0,-1.0,1,left,R. Barrett cutting DUNK (8 PTS) (B. Ingram 3 AST),"[1629628, 1627742]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,0.87,Made,,,,8.0,B. Ingram,1627742.0,3.0,,,,,,,,
349,PT10M58.00S,2025-11-20T01:22:30.7Z,3,REGULAR,foul,personal,['1freethrow'],203083,,,1610612761,56,57,2025-11-20T01:22:36Z,3450000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Barrett 1 FT),"[203083, 1629628]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Barrett,1629628.0,,,
351,PT10M58.00S,2025-11-20T01:22:56.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629628,,,1610612761,56,58,2025-11-20T01:22:56Z,3470000,False,,,0,,R. Barrett Free Throw 1 of 1 (9 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,9.0,,,,,,,,,,,
352,PT10M49.00S,2025-11-20T01:23:13.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,83.88633377135349,47.05882352941176,1610612755,56,58,2025-11-20T01:30:01Z,3480000,False,-15.0,99.0,1,right,MISS V. Edgecombe 10' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,10.01,Missed,,,,,,,,,,,,,,,
354,PT10M47.00S,2025-11-20T01:23:15.7Z,3,REGULAR,rebound,offensive,[],1642845,,,1610612755,56,58,2025-11-20T01:30:01Z,3500000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,352.0,,,,,,,,,,4.0,2.0,2.0
355,PT10M45.00S,2025-11-20T01:23:21.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642845,92.95335085413929,51.22549019607843,1610612755,58,58,2025-11-20T01:30:19Z,3510000,False,6.0,14.0,1,right,V. Edgecombe floating Jump Shot (9 PTS),[1642845],1610612755.0,PHI,floating,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,1.5,Made,,,,9.0,,,,,,,,,,,
356,PT10M32.00S,2025-11-20T01:23:39.1Z,3,REGULAR,foul,personal,['3freethrow'],1630570,,,1610612761,58,58,2025-11-20T01:23:47Z,3520000,False,,,0,,T. Watford shooting personal FOUL (3 PF) (Ingram 3 FT),"[1630570, 1627742]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204059.0,3.0,0.0,Ingram,1627742.0,,,
358,PT10M32.00S,2025-11-20T01:23:54.2Z,3,REGULAR,freethrow,1 of 3,[],1627742,,,1610612761,58,59,2025-11-20T01:23:54Z,3540000,False,,,0,,B. Ingram Free Throw 1 of 3 (14 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,14.0,,,,,,,,,,,
359,PT10M32.00S,2025-11-20T01:24:10.6Z,3,REGULAR,freethrow,2 of 3,[],1627742,,,1610612761,58,60,2025-11-20T01:24:10Z,3550000,False,,,0,,B. Ingram Free Throw 2 of 3 (15 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,15.0,,,,,,,,,,,
360,PT10M32.00S,2025-11-20T01:24:26.3Z,3,REGULAR,freethrow,3 of 3,[],1627742,,,1610612761,58,61,2025-11-20T01:24:26Z,3560000,False,,,0,,B. Ingram Free Throw 3 of 3 (16 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,16.0,,,,,,,,,,,
361,PT10M16.00S,2025-11-20T01:24:43.3Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612755,58,61,2025-11-20T01:38:31Z,3570000,False,,,0,,A. Drummond bad pass TURNOVER (3 TO),"[203083, 1630193]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,3.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
362,PT10M16.00S,2025-11-20T01:24:43.3Z,3,REGULAR,steal,,[],1630193,,,1610612761,58,61,2025-11-20T01:24:47Z,3580000,False,,,0,,I. Quickley STEAL (3 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
363,PT10M10.00S,2025-11-20T01:24:49.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,9.247700394218143,49.754901960784316,1610612761,58,63,2025-11-20T01:42:00Z,3590000,False,1.0,34.0,1,left,S. Barnes DUNK (10 PTS) (J. Poeltl 1 AST),"[1630567, 1627751]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,3.44,Made,,,,10.0,J. Poeltl,1627751.0,1.0,,,,,,,,
365,PT10M03.00S,2025-11-20T01:25:00.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,58,63,2025-11-20T01:25:00Z,3610000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M57.00S,2025-11-20T01:28:04.1Z,3,REGULAR,3pt,Jump Shot,[],1642845,72.05978975032852,18.137254901960787,1610612755,61,63,2025-11-20T01:28:08Z,3620000,False,-159.0,210.0,1,right,V. Edgecombe 26' 3PT  (12 PTS) (Q. Grimes 1 AST),"[1642845, 1629656]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,26.37,Made,,,,12.0,Q. Grimes,1629656.0,1.0,,,,,,,,
368,PT09M42.00S,2025-11-20T01:28:21.0Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612761,61,63,2025-11-20T01:29:52Z,3640000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Ingram 2 FT),"[1629656, 1627742]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1201.0,2.0,0.0,Ingram,1627742.0,,,
370,PT09M42.00S,2025-11-20T01:28:47.6Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,61,63,2025-11-20T01:29:13Z,3660000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
372,PT09M42.00S,2025-11-20T01:28:47.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,61,63,2025-11-20T01:29:13Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,370.0,,,,,,,,,,,,
373,PT09M42.00S,2025-11-20T01:28:47.6Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,61,64,2025-11-20T01:29:13Z,3690000,False,,,0,,B. Ingram Free Throw 2 of 2 (17 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
374,PT09M30.00S,2025-11-20T01:29:18.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.82194480946123,50.73529411764706,1610612755,63,64,2025-11-20T01:35:11Z,3700000,False,4.0,15.0,1,right,A. Drummond DUNK (6 PTS) (T. Maxey 4 AST),"[203083, 1630178]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.54,Made,,,,6.0,T. Maxey,1630178.0,4.0,,,,,,,,
376,PT09M14.00S,2025-11-20T01:29:35.9Z,3,REGULAR,violation,kicked ball,[],203083,,,1610612761,63,64,2025-11-20T01:29:51Z,3720000,False,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,
377,PT09M09.00S,2025-11-20T01:29:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.093955321944804,53.18627450980392,1610612761,63,66,2025-11-20T01:35:59Z,3730000,False,-16.0,5.0,1,left,R. Barrett cutting Layup (11 PTS) (J. Poeltl 2 AST),"[1629628, 1627751]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,,,11.0,J. Poeltl,1627751.0,2.0,,,,,,,,
379,PT08M56.00S,2025-11-20T01:30:10.7Z,3,REGULAR,turnover,backcourt,[],1629656,,,1610612755,63,66,2025-11-20T01:30:18Z,3750000,False,,,0,,Q. Grimes backcourt TURNOVER (1 TO),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,204059.0,,,,,,,
380,PT08M48.00S,2025-11-20T01:30:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612761,63,66,2025-11-20T01:30:41Z,3760000,False,,,0,,V. Edgecombe shooting personal FOUL (3 PF) (Barrett 2 FT),"[1642845, 1629628]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1151.0,3.0,0.0,Barrett,1629628.0,,,
382,PT08M48.00S,2025-11-20T01:30:56.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612761,63,67,2025-11-20T01:30:56Z,3780000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,12.0,,,,,,,,,,,
383,PT08M48.00S,2025-11-20T01:31:05.4Z,3,REGULAR,substitution,out,[],1630570,,,1610612761,63,67,2025-11-20T01:31:08Z,3790000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M48.00S,2025-11-20T01:31:05.4Z,3,REGULAR,substitution,in,[],1631230,,,1610612761,63,67,2025-11-20T01:31:08Z,3800000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M48.00S,2025-11-20T01:31:19.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612761,63,68,2025-11-20T01:31:19Z,3810000,False,,,0,,R. Barrett Free Throw 2 of 2 (13 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,Made,,,,13.0,,,,,,,,,,,
386,PT08M29.00S,2025-11-20T01:31:42.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.22667542706964,54.90196078431372,1610612755,63,68,2025-11-20T01:31:52Z,3820000,False,25.0,274.0,1,right,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,27.55,Missed,,,,,,,,,,,,,,,
387,PT08M27.00S,2025-11-20T01:31:46.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,63,68,2025-11-20T01:31:46Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,386.0,,,,,,,,,,,,
389,PT08M18.00S,2025-11-20T01:31:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,16.343626806833115,5.392156862745097,1610612761,63,71,2025-11-20T01:32:03Z,3850000,False,223.0,101.0,1,left,I. Quickley 24' 3PT  (7 PTS) (J. Poeltl 3 AST),"[1630193, 1627751]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,24.48,Made,,,,7.0,J. Poeltl,1627751.0,3.0,,,,,,,,
391,PT08M00.00S,2025-11-20T01:32:20.5Z,3,REGULAR,foul,personal,[],1627742,,,1610612755,63,71,2025-11-20T01:32:34Z,3870000,False,,,0,,B. Ingram personal FOUL (3 PF),"[1627742, 1642845]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1151.0,3.0,0.0,Edgecombe,1642845.0,,,
393,PT07M49.00S,2025-11-20T01:32:57.7Z,3,REGULAR,3pt,Jump Shot,[],1629656,65.75229960578187,52.69607843137255,1610612755,66,71,2025-11-20T01:33:03Z,3890000,False,13.0,269.0,1,right,Q. Grimes 26' 3PT pullup (6 PTS),[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,26.97,Made,,,,6.0,,,,,,,,,,,
394,PT07M40.00S,2025-11-20T01:33:06.5Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,66,71,2025-11-20T01:33:12Z,3900000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1629656]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,2.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,
395,PT07M40.00S,2025-11-20T01:33:06.5Z,3,REGULAR,steal,,[],1629656,,,1610612755,66,71,2025-11-20T01:33:08Z,3910000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
396,PT07M36.00S,2025-11-20T01:33:11.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,92.42772667542707,51.96078431372549,1610612755,66,71,2025-11-20T01:33:16Z,3920000,False,10.0,19.0,1,right,MISS Q. Grimes running finger roll Layup,[1629656],1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,,,,,,,
397,PT07M34.00S,2025-11-20T01:33:13.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,66,71,2025-11-20T01:33:16Z,3930000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,396.0,,,,,,,,,,6.0,3.0,3.0
398,PT07M31.00S,2025-11-20T01:33:15.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,23.702365308804204,88.72549019607843,1610612761,66,74,2025-11-20T01:33:22Z,3940000,False,-194.0,170.0,1,left,B. Ingram 25' 3PT running (20 PTS) (I. Quickley 4 AST),"[1627742, 1630193]",1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,25.78,Made,,,,20.0,I. Quickley,1630193.0,4.0,,,,,,,,
401,PT07M10.00S,2025-11-20T01:33:36.5Z,3,REGULAR,turnover,bad pass,[],1631230,,,1610612755,66,74,2025-11-20T01:33:39Z,3960000,False,,,0,,D. Barlow bad pass TURNOVER (3 TO),"[1631230, 1630567]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,3.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,
402,PT07M10.00S,2025-11-20T01:33:36.5Z,3,REGULAR,steal,,[],1630567,,,1610612761,66,74,2025-11-20T01:33:38Z,3970000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
403,PT07M07.00S,2025-11-20T01:33:40.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,31.192509855453352,27.696078431372555,1610612761,66,74,2025-11-20T01:33:47Z,3980000,False,112.0,241.0,1,left,MISS I. Quickley 26' running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,26.53,Missed,,,,,,,,,,,,,,,
404,PT07M01.00S,2025-11-20T01:33:46.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,66,74,2025-11-20T01:33:47Z,3990000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,403.0,,,,,,,,,,10.0,6.0,4.0
405,PT06M55.00S,2025-11-20T01:33:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612755,66,74,2025-11-20T01:34:02Z,4000000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Maxey 2 FT),"[1627751, 1630178]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1201.0,2.0,0.0,Maxey,1630178.0,,,
407,PT06M55.00S,2025-11-20T01:34:24.7Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,67,74,2025-11-20T01:34:24Z,4020000,False,,,0,,T. Maxey Free Throw 1 of 2 (16 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,,,,16.0,,,,,,,,,,,
408,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,out,[],1629656,,,1610612755,67,74,2025-11-20T01:34:34Z,4030000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,67,74,2025-11-20T01:34:34Z,4040000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612755,67,74,2025-11-20T01:34:34Z,4050000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,in,[],1642272,,,1610612755,67,74,2025-11-20T01:34:34Z,4060000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,in,[],1642348,,,1610612755,67,74,2025-11-20T01:34:34Z,4070000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M55.00S,2025-11-20T01:34:25.3Z,3,REGULAR,substitution,in,[],1642347,,,1610612755,67,74,2025-11-20T01:34:34Z,4080000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M55.00S,2025-11-20T01:34:52.4Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,68,74,2025-11-20T01:34:52Z,4090000,False,,,0,,T. Maxey Free Throw 2 of 2 (17 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
415,PT06M39.00S,2025-11-20T01:35:13.2Z,3,REGULAR,2pt,Jump Shot,[],1627742,26.461892247043366,54.90196078431372,1610612761,68,74,2025-11-20T01:35:19Z,4100000,False,-25.0,196.0,1,left,MISS B. Ingram 19' Jump Shot,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,19.77,Missed,,,,,,,,,,,,,,,
416,PT06M35.00S,2025-11-20T01:35:17.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,68,74,2025-11-20T01:35:19Z,4110000,False,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,415.0,,,,,,,,,,11.0,7.0,4.0
417,PT06M26.00S,2025-11-20T01:35:27.6Z,3,REGULAR,violation,kicked ball,[],1630193,,,1610612755,68,74,2025-11-20T01:35:33Z,4120000,False,,,0,,I. Quickley kicked ball VIOLATION,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,
418,PT06M17.00S,2025-11-20T01:36:02.5Z,3,REGULAR,foul,personal,[],1627742,,,1610612755,68,74,2025-11-20T01:37:30Z,4130000,False,,,0,,B. Ingram personal FOUL (4 PF),"[1627742, 1642348]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1201.0,4.0,0.0,Edwards,1642348.0,,,
420,PT06M17.00S,2025-11-20T01:36:19.1Z,3,REGULAR,substitution,out,[],1627742,,,1610612755,68,74,2025-11-20T01:36:21Z,4150000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M17.00S,2025-11-20T01:36:19.1Z,3,REGULAR,substitution,in,[],1630567,,,1610612755,68,74,2025-11-20T01:36:21Z,4160000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M11.00S,2025-11-20T01:36:37.2Z,3,REGULAR,3pt,Jump Shot,[],1642272,69.1688567674113,80.63725490196079,1610612755,68,74,2025-11-20T01:36:42Z,4170000,False,153.0,237.0,1,right,MISS J. McCain 28' 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,28.25,Missed,,,,,,,,,,,,,,,
423,PT06M08.00S,2025-11-20T01:36:40.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,68,74,2025-11-20T01:36:42Z,4180000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,422.0,,,,,,,,,,2.0,2.0,0.0
424,PT06M01.00S,2025-11-20T01:36:46.8Z,3,REGULAR,3pt,Jump Shot,[],1629628,32.637976346911955,48.529411764705884,1610612761,68,77,2025-11-20T01:36:51Z,4190000,False,7.0,254.0,1,left,R. Barrett 25' 3PT  (16 PTS) (J. Shead 3 AST),"[1629628, 1642347]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,25.44,Made,,,,16.0,J. Shead,1642347.0,3.0,,,,,,,,
426,PT05M39.00S,2025-11-20T01:37:21.5Z,3,REGULAR,3pt,Jump Shot,[],1631230,89.27398160315374,5.392156862745097,1610612755,71,77,2025-11-20T01:37:27Z,4210000,False,-223.0,48.0,1,right,D. Barlow 3PT  (5 PTS) (T. Maxey 5 AST),"[1631230, 1630178]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,,,,22.82,Made,,,,5.0,T. Maxey,1630178.0,5.0,,,,,,,,
