actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT05M27.00S,2026-02-20T00:25:36.0Z,1,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612737,12,9,2026-02-20T00:25:49Z,880000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Johnson 2 FT),"[1626162, 1630552]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,202007.0,2.0,0.0,,,,,,,,,Johnson,1630552.0,,
92,PT05M27.00S,2026-02-20T00:25:55.7Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,12,10,2026-02-20T00:38:31Z,900000,False,,,0,,J. Johnson Free Throw 1 of 2 (4 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,4.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
93,PT05M27.00S,2026-02-20T00:25:56.4Z,1,REGULAR,substitution,out,[],1626162,,,1610612737,12,10,2026-02-20T00:25:59Z,910000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
94,PT05M27.00S,2026-02-20T00:25:56.4Z,1,REGULAR,substitution,in,[],1629656,,,1610612737,12,10,2026-02-20T00:25:59Z,920000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
95,PT05M27.00S,2026-02-20T00:26:08.1Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,12,11,2026-02-20T00:38:31Z,930000,False,,,0,,J. Johnson Free Throw 2 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,,,,,,,Made,5.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
96,PT05M14.00S,2026-02-20T00:26:25.2Z,1,REGULAR,3pt,Jump Shot,[],1642845,28.95860709592641,27.941176470588232,1610612755,12,11,2026-02-20T00:31:33Z,940000,False,110.0,220.0,1,left,MISS V. Edgecombe 24' step back 3PT,[1642845],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,24.58,Missed,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
97,PT05M11.00S,2026-02-20T00:26:28.2Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,12,11,2026-02-20T00:26:28Z,950000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right Center,,,,Risacher,Z. Risacher,,,,,,,96.0,3.0,3.0,0.0,,,,,,,,
98,PT05M06.00S,2026-02-20T00:26:33.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630552,93.51182654402102,47.549019607843135,1610612737,12,13,2026-02-20T00:26:41Z,960000,False,-12.0,8.0,1,right,J. Johnson running Layup (7 PTS),[1630552],1610612737.0,ATL,running,,,,,,Restricted Area,0-8 Center,1.5,Made,7.0,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
99,PT05M03.00S,2026-02-20T00:26:44.8Z,1,REGULAR,foul,technical,['1freethrow'],202439,,,1610612755,12,13,2026-02-20T00:26:59Z,970000,False,,,0,,TEAM foul technical,[202439],1610612737.0,ATL,,,,,,,,,,,,,,,,,1628485.0,,,,,,,,,,,,,,
100,PT05M03.00S,2026-02-20T00:27:01.2Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,13,13,2026-02-20T00:27:01Z,980000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (3 PTS),[1630178],1610612755.0,PHI,technical,,,,,,,,,Made,3.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
101,PT05M03.00S,2026-02-20T00:27:21.0Z,1,REGULAR,substitution,out,[],1642258,,,1610612755,13,13,2026-02-20T00:27:29Z,990000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,,,,,,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,
102,PT05M03.00S,2026-02-20T00:27:21.0Z,1,REGULAR,substitution,out,[],1630168,,,1610612755,13,13,2026-02-20T00:27:29Z,1000000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
103,PT05M03.00S,2026-02-20T00:27:21.0Z,1,REGULAR,substitution,in,[],1630557,,,1610612755,13,13,2026-02-20T00:27:29Z,1010000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
104,PT05M03.00S,2026-02-20T00:27:21.0Z,1,REGULAR,substitution,in,[],1629111,,,1610612755,13,13,2026-02-20T00:27:29Z,1020000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
105,PT04M41.00S,2026-02-20T00:27:59.5Z,1,REGULAR,2pt,Jump Shot,[],1631230,3.4986859395532193,7.598039215686274,1610612755,13,13,2026-02-20T00:32:32Z,1030000,False,212.0,-20.0,1,left,MISS D. Barlow 21' Jump Shot,[1631230],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right,21.29,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
107,PT04M37.00S,2026-02-20T00:28:03.5Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612737,13,13,2026-02-20T00:40:21Z,1050000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right,,,,Landale,J. Landale,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,
108,PT04M34.00S,2026-02-20T00:28:08.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,92.85479632063075,55.14705882352941,1610612737,13,15,2026-02-20T01:06:07Z,1060000,False,26.0,15.0,1,right,D. Daniels running finger roll Layup (4 PTS),[1630700],1610612737.0,ATL,running finger roll,,,,,,Restricted Area,0-8 Center,2.96,Made,4.0,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
113,PT04M31.00S,2026-02-20T00:28:17.3Z,1,REGULAR,turnover,bad pass,[],1642845,,,1610612755,13,15,2026-02-20T01:06:19Z,1090000,False,,,0,,V. Edgecombe bad pass TURNOVER (3 TO),"[1642845, 203468]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,3.0,McCollum,203468.0,,,,,
114,PT04M31.00S,2026-02-20T00:28:17.3Z,1,REGULAR,steal,,[],203468,,,1610612737,13,15,2026-02-20T00:28:20Z,1100000,False,,,0,,C. McCollum STEAL (2 STL),[203468],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
132,PT04M30.00S,2026-02-20T00:28:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,92.59198423127464,45.09803921568628,1610612737,13,15,2026-02-20T01:06:36Z,1105000,False,-25.0,17.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1631230]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,2.99,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,Barlow,1631230.0
133,PT04M30.00S,2026-02-20T00:28:20.8Z,1,REGULAR,block,,[],1631230,,,1610612737,13,15,2026-02-20T00:29:45Z,1107500,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
134,PT04M28.00S,2026-02-20T00:28:22.8Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,13,15,2026-02-20T01:06:36Z,1108750,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,
115,PT04M16.00S,2026-02-20T00:28:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.77989487516426,20.34313725490196,1610612755,13,15,2026-02-20T00:28:39Z,1110000,False,148.0,227.0,1,left,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
116,PT04M14.00S,2026-02-20T00:28:27.1Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,13,15,2026-02-20T00:28:27Z,1120000,False,,,0,,D. Barlow REBOUND (Off:1 Def:0),[1631230],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Barlow,D. Barlow,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,
117,PT04M09.00S,2026-02-20T00:28:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631230,6.964520367936925,48.30729166666667,1610612755,13,15,2026-02-20T00:41:46Z,1130000,False,8.0,13.0,1,left,MISS D. Barlow driving Layup,[1631230],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.55,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
118,PT04M07.00S,2026-02-20T00:28:33.4Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612737,13,15,2026-02-20T00:28:44Z,1140000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Kispert,C. Kispert,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,
119,PT04M02.00S,2026-02-20T00:28:38.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,94.30026281208936,55.63725490196079,1610612737,13,15,2026-02-20T00:42:02Z,1150000,False,28.0,1.0,1,right,MISS D. Daniels running reverse Layup,[1630700],1610612737.0,ATL,running reverse,,,,,,Restricted Area,0-8 Center,2.82,Missed,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
120,PT04M00.00S,2026-02-20T00:28:40.1Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,13,15,2026-02-20T00:28:48Z,1160000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Edgecombe,V. Edgecombe,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,
121,PT03M58.00S,2026-02-20T00:28:45.6Z,1,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612755,13,15,2026-02-20T00:28:52Z,1170000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Grimes 2 FT),"[1630557, 1629656]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Kispert,C. Kispert,,,,202007.0,1.0,0.0,,,,,,,,,Grimes,1629656.0,,
123,PT03M58.00S,2026-02-20T00:29:19.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629656,,,1610612755,13,15,2026-02-20T00:29:19Z,1190000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612755.0,PHI,,,,,,,,,,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
124,PT03M58.00S,2026-02-20T00:29:19.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,13,15,2026-02-20T00:29:19Z,1200000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,
125,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,out,[],203083,,,1610612755,13,15,2026-02-20T00:29:32Z,1210000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
126,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,out,[],1631230,,,1610612755,13,15,2026-02-20T00:29:32Z,1220000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
127,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,out,[],1630700,,,1610612755,13,15,2026-02-20T00:29:32Z,1230000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
128,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,in,[],1631133,,,1610612755,13,15,2026-02-20T00:29:32Z,1240000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
129,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,13,15,2026-02-20T00:29:32Z,1250000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
130,PT03M58.00S,2026-02-20T00:29:22.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612755,13,15,2026-02-20T00:29:32Z,1260000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,,,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
131,PT03M58.00S,2026-02-20T00:29:37.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629656,,,1610612755,14,15,2026-02-20T00:29:37Z,1270000,False,,,0,,Q. Grimes Free Throw 2 of 2 (1 PTS),[1629656],1610612755.0,PHI,,,,,,,,,,Made,1.0,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
135,PT03M44.00S,2026-02-20T00:29:51.7Z,1,REGULAR,3pt,Jump Shot,[],1629638,88.51839684625493,97.05882352941177,1610612737,14,15,2026-02-20T00:29:58Z,1280000,False,235.0,55.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,24.17,Missed,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
136,PT03M44.00S,2026-02-20T00:29:51.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,14,15,2026-02-20T00:29:58Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,135.0,,,,,,,,,,,
137,PT03M44.00S,2026-02-20T00:30:00.5Z,1,REGULAR,foul,personal,[],1641737,,,1610612737,14,15,2026-02-20T00:30:05Z,1300000,False,,,0,,A. Bona loose ball personal FOUL (1 PF),"[1641737, 1629111]",1610612755.0,PHI,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bona,A. Bona,,,,204059.0,1.0,0.0,,,,,,,,,Landale,1629111.0,,
139,PT03M37.00S,2026-02-20T00:30:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,92.59198423127464,57.84313725490197,1610612737,14,15,2026-02-20T00:31:05Z,1320000,False,39.0,17.0,1,right,MISS C. Kispert driving Layup - blocked,"[1630557, 1641737]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,4.28,Missed,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,Bona,1641737.0
140,PT03M37.00S,2026-02-20T00:30:22.9Z,1,REGULAR,block,,[],1641737,,,1610612737,14,15,2026-02-20T00:48:48Z,1330000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,
141,PT03M37.00S,2026-02-20T00:30:22.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,14,15,2026-02-20T00:30:40Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,139.0,,,,,,,,,,,
142,PT03M35.00S,2026-02-20T00:30:46.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612737,14,15,2026-02-20T00:30:53Z,1350000,False,,,0,,Q. Grimes personal FOUL (1 PF) (McCollum 2 FT),"[1629656, 203468]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right,,,,Grimes,Q. Grimes,,,,202007.0,1.0,0.0,,,,,,,,,McCollum,203468.0,,
144,PT03M35.00S,2026-02-20T00:31:08.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203468,,,1610612737,14,16,2026-02-20T00:31:08Z,1370000,False,,,0,,C. McCollum Free Throw 1 of 2 (1 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,1.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
145,PT03M35.00S,2026-02-20T00:31:14.7Z,1,REGULAR,substitution,out,[],1642845,,,1610612737,14,16,2026-02-20T00:31:18Z,1380000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,
146,PT03M35.00S,2026-02-20T00:31:14.7Z,1,REGULAR,substitution,in,[],1630570,,,1610612737,14,16,2026-02-20T00:31:18Z,1390000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,
147,PT03M35.00S,2026-02-20T00:31:31.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203468,,,1610612737,14,17,2026-02-20T00:31:31Z,1400000,False,,,0,,C. McCollum Free Throw 2 of 2 (2 PTS),[203468],1610612737.0,ATL,,,,,,,,,,Made,2.0,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
148,PT03M24.00S,2026-02-20T00:31:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.835085413929041,48.03921568627451,1610612755,14,17,2026-02-20T00:31:52Z,1410000,False,10.0,21.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.33,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
149,PT03M24.00S,2026-02-20T00:31:45.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,14,17,2026-02-20T00:31:52Z,1420000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,148.0,,,,,,,,,,,
151,PT03M07.00S,2026-02-20T00:32:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629111,94.1688567674113,4.411764705882353,1610612737,14,20,2026-02-20T00:32:36Z,1440000,False,-228.0,2.0,1,right,J. Landale 3PT  (3 PTS),[1629111],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,22.79,Made,3.0,Landale,J. Landale,,,,,,,,,,,,,,,,,,
152,PT02M56.00S,2026-02-20T00:32:19.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,16.245072273324574,44.85294117647059,1610612755,16,20,2026-02-20T00:44:14Z,1450000,False,26.0,100.0,1,left,T. Watford 10' turnaround Hook (2 PTS) (T. Maxey 1 AST),"[1630570, 1630178]",1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,10.34,Made,2.0,Watford,T. Watford,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,,
154,PT02M44.00S,2026-02-20T00:32:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,94.1688567674113,46.32352941176471,1610612737,16,20,2026-02-20T00:32:41Z,1470000,False,-18.0,2.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,1.85,Missed,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
155,PT02M44.00S,2026-02-20T00:32:30.9Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612755,16,20,2026-02-20T00:32:41Z,1480000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Watford,T. Watford,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,
156,PT02M36.00S,2026-02-20T00:32:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612755,16,20,2026-02-20T00:32:55Z,1490000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629111, 1630178]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,202007.0,1.0,0.0,,,,,,,,,Maxey,1630178.0,,
158,PT02M36.00S,2026-02-20T00:33:01.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,16,20,2026-02-20T00:33:01Z,1510000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT02M36.00S,2026-02-20T00:36:09.8Z,1,REGULAR,substitution,out,[],1630552,,,1610612755,16,20,2026-02-20T00:36:13Z,1540000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,,,,,,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,
162,PT02M36.00S,2026-02-20T00:36:09.8Z,1,REGULAR,substitution,in,[],1631243,,,1610612755,16,20,2026-02-20T00:36:13Z,1550000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,,,,,,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,
163,PT02M36.00S,2026-02-20T00:36:28.0Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,17,20,2026-02-20T00:36:28Z,1560000,False,,,0,,T. Maxey Free Throw 1 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,4.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
164,PT02M36.00S,2026-02-20T00:36:45.8Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,18,20,2026-02-20T00:36:45Z,1570000,False,,,0,,T. Maxey Free Throw 2 of 2 (5 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,5.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
165,PT02M23.00S,2026-02-20T00:37:00.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,74.58935611038108,10.784313725490197,1610612737,18,20,2026-02-20T00:37:05Z,1580000,False,-196.0,186.0,1,right,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,
166,PT02M18.00S,2026-02-20T00:37:05.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,18,20,2026-02-20T00:37:05Z,1590000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,
167,PT01M59.00S,2026-02-20T00:37:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.30946123521682,47.05882352941176,1610612755,18,20,2026-02-20T00:37:28Z,1600000,False,15.0,16.0,1,left,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1629111]",1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.19,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,Landale,1629111.0
168,PT01M59.00S,2026-02-20T00:37:23.3Z,1,REGULAR,block,,[],1629111,,,1610612755,18,20,2026-02-20T00:37:25Z,1610000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
169,PT01M55.00S,2026-02-20T00:37:27.3Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,18,20,2026-02-20T00:37:28Z,1620000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Bona,A. Bona,,,,,,,167.0,1.0,0.0,1.0,,,,,,,,
170,PT01M55.00S,2026-02-20T00:37:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,5.590000152587891,50.0,1610612755,20,20,2026-02-20T00:37:28Z,1630000,False,0.0,0.0,1,left,A. Bona putback Layup (2 PTS),[1641737],1610612755.0,PHI,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,Bona,A. Bona,,,,,,,,,,,,,,,,,,
171,PT01M53.00S,2026-02-20T00:37:30.4Z,1,REGULAR,3pt,Jump Shot,[],203468,74.06373193166885,7.598039215686274,1610612737,20,20,2026-02-20T00:45:20Z,1640000,False,-212.0,191.0,1,right,MISS C. McCollum 28' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
172,PT01M50.00S,2026-02-20T00:37:33.4Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612737,20,20,2026-02-20T00:37:43Z,1650000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,Landale,J. Landale,,,,,,,171.0,2.0,1.0,1.0,,,,,,,,
173,PT01M43.00S,2026-02-20T00:37:41.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,72.22404730617609,82.1078431372549,1610612737,20,20,2026-02-20T00:37:47Z,1660000,False,161.0,209.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
174,PT01M43.00S,2026-02-20T00:37:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,20,20,2026-02-20T00:38:09Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,173.0,,,,,,,,,,,
175,PT01M43.00S,2026-02-20T00:37:47.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612737,20,20,2026-02-20T00:38:04Z,1680000,False,,,0,,Q. Grimes personal FOUL (2 PF) (Landale 2 FT),"[1629656, 1629111]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,202007.0,2.0,0.0,,,,,,,,,Landale,1629111.0,,
