actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
339,PT00M05.30S,2026-01-21T01:06:24.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,91.5407358738502,49.754901960784316,1610612756,53,55,2026-01-21T01:14:10Z,3350000,False,-1.0,27.0,1,right,MISS D. Brooks cutting DUNK - blocked,"[1628415, 1642348]",1610612756.0,PHX,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,2.7,Missed,,,,,,,,,,,Edwards,1642348.0,,,
340,PT00M05.30S,2026-01-21T01:06:24.8Z,2,REGULAR,block,,[],1642348,,,1610612756,53,55,2026-01-21T01:06:27Z,3360000,False,,,0,,J. Edwards BLOCK (1 BLK),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT00M05.30S,2026-01-21T01:06:24.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,53,55,2026-01-21T01:06:32Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,339.0,,,,,,,,
344,PT00M00.90S,2026-01-21T01:06:53.6Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,90.62089356110381,72.30392156862744,1610612756,53,57,2026-01-21T01:06:59Z,3400000,False,112.0,36.0,1,right,D. Brooks 11' turnaround Jump Shot (4 PTS) (G. Allen 5 AST),"[1628415, 1628960]",1610612756.0,PHX,turnaround,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,11.71,Made,4.0,,,,,,,,,,,,G. Allen,1628960.0,5.0
346,PT00M00.00S,2026-01-21T01:07:05.3Z,2,REGULAR,period,end,[],0,,,1610612755,53,57,2026-01-21T01:07:05Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,53,57,2026-01-21T01:22:19Z,3430000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612755,53,57,2026-01-21T01:22:19Z,3440000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1641737,,,1610612755,53,57,2026-01-21T01:22:19Z,3450000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1630224,,,1610612755,53,57,2026-01-21T01:22:19Z,3460000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612755,53,57,2026-01-21T01:22:19Z,3470000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,out,['startperiod'],1642345,,,1610612755,53,57,2026-01-21T01:22:19Z,3480000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,53,57,2026-01-21T01:22:19Z,3490000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,53,57,2026-01-21T01:22:19Z,3500000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,53,57,2026-01-21T01:22:19Z,3510000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612755,53,57,2026-01-21T01:22:19Z,3520000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1631221,,,1610612755,53,57,2026-01-21T01:22:19Z,3530000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-01-21T01:21:15.7Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612755,53,57,2026-01-21T01:22:19Z,3540000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-01-21T01:22:17.5Z,3,REGULAR,period,start,[],0,,,1610612755,53,57,2026-01-21T01:22:20Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M46.00S,2026-01-21T01:22:32.4Z,3,REGULAR,foul,personal,['2freethrow'],1631109,,,1610612755,53,57,2026-01-21T01:22:39Z,3560000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1631109, 1626162]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,
362,PT11M46.00S,2026-01-21T01:22:59.3Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,54,57,2026-01-21T01:23:24Z,3580000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (17 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
363,PT11M46.00S,2026-01-21T01:22:59.3Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,54,57,2026-01-21T01:23:24Z,3590000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
364,PT11M43.00S,2026-01-21T01:23:02.3Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,54,57,2026-01-21T01:23:24Z,3600000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,363.0,4.0,2.0,2.0,,,,,
365,PT11M32.00S,2026-01-21T01:23:30.9Z,3,REGULAR,turnover,bad pass,[],1631109,,,1610612756,54,57,2026-01-21T01:23:35Z,3610000,False,,,0,,M. Williams bad pass TURNOVER (2 TO),"[1631109, 1630178]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,2.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
366,PT11M32.00S,2026-01-21T01:23:30.9Z,3,REGULAR,steal,,[],1630178,,,1610612755,54,57,2026-01-21T01:23:32Z,3620000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
367,PT11M17.00S,2026-01-21T01:23:46.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,70.90998685939553,74.75490196078431,1610612755,57,57,2026-01-21T01:23:50Z,3630000,False,124.0,221.0,1,right,V. Edgecombe 25' 3PT  (15 PTS) (T. Maxey 2 AST),"[1642845, 1630178]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,25.32,Made,15.0,,,,,,,,,,,,T. Maxey,1630178.0,2.0
369,PT11M05.00S,2026-01-21T01:23:59.1Z,3,REGULAR,2pt,Jump Shot,[],1626164,17.16491458607096,31.372549019607842,1610612756,57,59,2026-01-21T01:24:02Z,3650000,False,93.0,109.0,1,left,D. Booker 14' pullup Jump Shot (15 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,14.33,Made,15.0,,,,,,,,,,,,,,
370,PT10M52.00S,2026-01-21T01:24:10.9Z,3,REGULAR,2pt,Jump Shot,[],1630178,76.2976346911958,38.970588235294116,1610612755,57,59,2026-01-21T01:24:15Z,3660000,False,-55.0,170.0,1,right,MISS T. Maxey 17' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,17.9,Missed,,,,,,,,,,,,,,,
371,PT10M50.00S,2026-01-21T01:24:13.3Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,57,59,2026-01-21T01:24:13Z,3670000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,370.0,8.0,5.0,3.0,,,,,
372,PT10M47.00S,2026-01-21T01:24:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,92.9862023653088,52.94117647058824,1610612755,59,59,2026-01-21T01:25:22Z,3680000,False,15.0,13.0,1,right,A. Drummond putback Layup (6 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.99,Made,6.0,,,,,,,,,,,,,,
373,PT10M39.00S,2026-01-21T01:24:26.9Z,3,REGULAR,foul,offensive,[],1628415,,,1610612756,59,59,2026-01-21T01:24:41Z,3690000,False,,,0,,D. Brooks offensive FOUL (1 PF),"[1628415, 1631230]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,1.0,0.0,Barlow,1631230.0,,,,,,,,,
375,PT10M39.00S,2026-01-21T01:24:26.9Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612756,59,59,2026-01-21T01:24:26Z,3710000,False,,,0,,D. Brooks offensive foul TURNOVER (2 TO),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,2.0,,,,,,1162.0,,,,,,,,,,,,,
376,PT10M21.00S,2026-01-21T01:25:00.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642845,88.64980289093299,57.59803921568627,1610612755,61,59,2026-01-21T01:25:04Z,3720000,False,38.0,54.0,1,right,V. Edgecombe 6' driving floating Jump Shot (17 PTS),[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,6.62,Made,17.0,,,,,,,,,,,,,,
377,PT10M05.00S,2026-01-21T01:25:16.2Z,3,REGULAR,2pt,Jump Shot,[],1628415,9.937582128777924,21.813725490196077,1610612756,61,59,2026-01-21T01:25:20Z,3730000,False,141.0,41.0,1,left,MISS D. Brooks 14' pullup Shot,[1628415],1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,14.67,Missed,,,,,,,,,,,,,,,
378,PT10M01.00S,2026-01-21T01:25:20.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,61,59,2026-01-21T01:25:20Z,3740000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,377.0,9.0,6.0,3.0,,,,,
379,PT09M52.00S,2026-01-21T01:25:27.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,89.43823915900131,2.696078431372549,1610612755,64,59,2026-01-21T01:25:34Z,3750000,False,-237.0,47.0,1,right,K. Oubre Jr. 24' 3PT  (20 PTS) (T. Maxey 3 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,24.11,Made,20.0,,,,,,,,,,,,T. Maxey,1630178.0,3.0
381,PT09M27.00S,2026-01-21T01:25:53.6Z,3,REGULAR,3pt,Jump Shot,[],1628415,11.777266754270697,3.6764705882352944,1610612756,64,59,2026-01-21T01:26:00Z,3770000,False,232.0,58.0,1,left,MISS D. Brooks 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,23.88,Missed,,,,,,,,,,,,,,,
382,PT09M23.00S,2026-01-21T01:25:57.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,64,59,2026-01-21T01:26:00Z,3780000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,381.0,3.0,2.0,1.0,,,,,
383,PT09M21.00S,2026-01-21T01:26:00.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631230,93.51182654402102,51.9607843137255,1610612755,66,59,2026-01-21T01:26:08Z,3790000,False,10.0,8.0,1,right,D. Barlow running DUNK (6 PTS) (T. Maxey 4 AST),"[1631230, 1630178]",1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1.3,Made,6.0,,,,,,,,,,,,T. Maxey,1630178.0,4.0
385,PT09M21.00S,2026-01-21T01:26:04.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,66,59,2026-01-21T01:26:04Z,3810000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M13.00S,2026-01-21T01:29:07.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,32.670827858081466,43.38235294117647,1610612756,66,59,2026-01-21T01:29:48Z,3820000,False,33.0,255.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,25.67,Missed,,,,,,,,,,,,,,,
387,PT09M10.00S,2026-01-21T01:29:10.2Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612756,66,59,2026-01-21T01:29:48Z,3830000,False,,,0,,M. Williams REBOUND (Off:3 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,386.0,5.0,2.0,3.0,,,,,
388,PT09M10.00S,2026-01-21T01:29:12.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631109,5.590000152587891,50.0,1610612756,66,61,2026-01-21T01:29:56Z,3840000,False,0.0,0.0,1,left,M. Williams tip Layup (2 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,0.0,Made,2.0,,,,,,,,,,,,,,
389,PT08M44.00S,2026-01-21T01:29:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,94.03745072273325,51.9607843137255,1610612755,68,61,2026-01-21T01:29:37Z,3850000,False,10.0,4.0,1,right,D. Barlow driving Layup (8 PTS) (T. Maxey 5 AST),"[1631230, 1630178]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,1.04,Made,8.0,,,,,,,,,,,,T. Maxey,1630178.0,5.0
391,PT08M27.00S,2026-01-21T01:29:51.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,21.632720105124836,49.754901960784316,1610612756,68,63,2026-01-21T01:29:56Z,3870000,False,1.0,151.0,1,left,D. Booker 15' pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,15.08,Made,17.0,,,,,,,,,,,,,,
392,PT08M12.00S,2026-01-21T01:30:06.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.15045992115637,25.735294117647058,1610612755,68,63,2026-01-21T01:30:13Z,3880000,False,-121.0,247.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,27.51,Missed,,,,,,,,,,,,,,,
393,PT08M08.00S,2026-01-21T01:30:10.0Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612756,68,63,2026-01-21T01:33:51Z,3890000,False,,,0,,M. Williams REBOUND (Off:3 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,392.0,6.0,3.0,3.0,,,,,
396,PT07M53.00S,2026-01-21T01:30:46.8Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612756,68,63,2026-01-21T01:30:55Z,3920000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Booker 2 FT),"[1630178, 1626164]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,,1627964.0,2.0,0.0,Booker,1626164.0,,,,,,,,,
398,PT07M53.00S,2026-01-21T01:30:59.8Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,68,64,2026-01-21T01:30:59Z,3940000,False,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
399,PT07M53.00S,2026-01-21T01:31:17.4Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,68,65,2026-01-21T01:31:17Z,3950000,False,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
400,PT07M34.00S,2026-01-21T01:31:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,91.5407358738502,44.6078431372549,1610612755,68,65,2026-01-21T01:31:46Z,3960000,False,-27.0,27.0,1,right,MISS A. Drummond driving Layup,[203083],1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,3.82,Missed,,,,,,,,,,,,,,,
401,PT07M32.00S,2026-01-21T01:31:41.7Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,68,65,2026-01-21T01:31:46Z,3970000,False,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,400.0,4.0,4.0,0.0,,,,,
402,PT07M29.00S,2026-01-21T01:31:44.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,30.699737187910642,74.26470588235294,1610612756,68,68,2026-01-21T01:32:39Z,3980000,False,-121.0,236.0,1,left,R. O'Neale 26' 3PT running (9 PTS) (D. Brooks 1 AST),"[1626220, 1628415]",1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,26.54,Made,9.0,,,,,,,,,,,,D. Brooks,1628415.0,1.0
404,PT07M11.00S,2026-01-21T01:32:02.0Z,3,REGULAR,2pt,Jump Shot,[],1630178,78.79434954007884,33.57843137254902,1610612755,68,68,2026-01-21T01:32:08Z,4000000,False,-82.0,147.0,1,right,MISS T. Maxey 16' Jump Shot,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,16.82,Missed,,,,,,,,,,,,,,,
405,PT07M10.00S,2026-01-21T01:32:03.0Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,68,68,2026-01-21T01:50:54Z,4010000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,404.0,10.0,6.0,4.0,,,,,
529,PT07M09.00S,2026-01-21T01:32:04.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.77463863337714,51.225490196078425,1610612755,68,68,2026-01-21T01:51:11Z,4015000,False,6.0,6.0,1,right,MISS A. Drummond tip Layup,[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.86,Missed,,,,,,,,,,,,,,,
530,PT07M08.00S,2026-01-21T01:32:05.7Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612755,68,68,2026-01-21T01:51:11Z,4017500,False,,,0,,D. Barlow REBOUND (Off:2 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,529.0,4.0,2.0,2.0,,,,,
406,PT07M06.00S,2026-01-21T01:32:07.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,76.82325886990802,7.352941176470589,1610612755,71,68,2026-01-21T01:51:11Z,4020000,False,-213.0,165.0,1,right,T. Maxey 26' 3PT  (7 PTS) (D. Barlow 2 AST),"[1630178, 1631230]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.98,Made,7.0,,,,,,,,,,,,D. Barlow,1631230.0,2.0
408,PT06M53.00S,2026-01-21T01:32:20.9Z,3,REGULAR,3pt,Jump Shot,[],1626164,19.136005256241788,3.9215686274509802,1610612756,71,71,2026-01-21T01:32:28Z,4040000,False,230.0,127.0,1,left,D. Booker 26' 3PT  (22 PTS) (R. O'Neale 1 AST),"[1626164, 1626220]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,26.33,Made,22.0,,,,,,,,,,,,R. O'Neale,1626220.0,1.0
410,PT06M29.00S,2026-01-21T01:32:44.9Z,3,REGULAR,2pt,Jump Shot,[],1630178,76.42904073587385,43.38235294117647,1610612755,71,71,2026-01-21T01:32:49Z,4060000,False,-33.0,169.0,1,right,MISS T. Maxey 17' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,17.23,Missed,,,,,,,,,,,,,,,
411,PT06M26.00S,2026-01-21T01:32:47.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,71,71,2026-01-21T01:32:49Z,4070000,False,,,0,,D. Brooks REBOUND (Off:0 Def:5),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,410.0,5.0,5.0,0.0,,,,,
412,PT06M20.00S,2026-01-21T01:32:53.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,27.808804204993432,83.82352941176471,1610612756,71,71,2026-01-21T01:38:34Z,4080000,False,-169.0,209.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,26.88,Missed,,,,,,,,,,,,,,,
413,PT06M17.00S,2026-01-21T01:32:56.3Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,71,71,2026-01-21T01:33:01Z,4090000,False,,,0,,D. Booker REBOUND (Off:2 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,412.0,3.0,1.0,2.0,,,,,
414,PT06M15.00S,2026-01-21T01:32:58.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,34.773324572930356,47.794117647058826,1610612756,71,74,2026-01-21T01:33:04Z,4100000,False,11.0,274.0,1,left,C. Gillespie 27' 3PT  (9 PTS) (D. Booker 2 AST),"[1631221, 1626164]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,27.46,Made,9.0,,,,,,,,,,,,D. Booker,1626164.0,2.0
416,PT06M13.00S,2026-01-21T01:33:14.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,71,74,2026-01-21T01:33:14Z,4120000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,71,74,2026-01-21T01:35:56Z,4130000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,out,[],203083,,,1610612755,71,74,2026-01-21T01:35:56Z,4140000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,71,74,2026-01-21T01:35:56Z,4150000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,out,[],1631221,,,1610612755,71,74,2026-01-21T01:35:56Z,4160000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,71,74,2026-01-21T01:35:56Z,4170000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,71,74,2026-01-21T01:35:56Z,4180000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M13.00S,2026-01-21T01:35:35.7Z,3,REGULAR,substitution,in,[],1631133,,,1610612755,71,74,2026-01-21T01:35:56Z,4190000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
