actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT10M42.00S,2026-04-04T00:24:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,68.77463863337714,75.24509803921569,1610612755,46,53,2026-04-04T00:24:47Z,3430000,False,126.0,241.0,1,right,T. Maxey 27' 3PT pullup (7 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,27.2,Made,7.0,,,,,,,,,,,,,,,
351,PT10M29.00S,2026-04-04T00:24:53.4Z,3,REGULAR,3pt,Jump Shot,[],1628978,24.753613666228645,13.235294117647058,1610612750,46,53,2026-04-04T00:24:58Z,3440000,False,184.0,180.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,25.74,Missed,,,,,,,,,,,,,,,,
352,PT10M27.00S,2026-04-04T00:24:55.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,46,53,2026-04-04T00:24:58Z,3450000,False,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,351.0,8.0,7.0,1.0,,,,,,,,,,,
353,PT10M21.00S,2026-04-04T00:25:04.5Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612755,46,53,2026-04-04T00:25:08Z,3460000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (George 2 FT),"[1630245, 202331]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,1629177.0,,,,,,,,,2.0,0.0,George,202331.0,,,,,,,
355,PT10M21.00S,2026-04-04T00:25:39.4Z,3,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,47,53,2026-04-04T00:29:37Z,3480000,False,,,0,,P. George Free Throw 1 of 2 (16 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
356,PT10M21.00S,2026-04-04T00:25:39.4Z,3,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,48,53,2026-04-04T00:29:37Z,3490000,False,,,0,,P. George Free Throw 2 of 2 (17 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
357,PT10M05.00S,2026-04-04T00:26:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,19.8915900131406,49.754901960784316,1610612750,48,55,2026-04-04T00:26:21Z,3500000,False,1.0,134.0,1,left,J. Randle 13' turnaround fadeaway Jump Shot (12 PTS),[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,13.45,Made,12.0,,,,,,,,,,,,,,,
358,PT09M56.00S,2026-04-04T00:26:29.4Z,3,REGULAR,foul,personal,[],1630162,,,1610612755,48,55,2026-04-04T00:26:32Z,3510000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 202331]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,201245.0,,,,,,,,,2.0,0.0,George,202331.0,,,,,,,
360,PT09M48.00S,2026-04-04T00:26:55.8Z,3,REGULAR,3pt,Jump Shot,[],202331,70.08869908015768,27.941176470588232,1610612755,48,55,2026-04-04T00:27:04Z,3530000,False,-110.0,229.0,1,right,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,25.39,Missed,,,,,,,,,,,,,,,,
361,PT09M46.00S,2026-04-04T00:26:58.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,48,55,2026-04-04T00:26:58Z,3540000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,360.0,,,,,,,,,,,,,,
363,PT09M30.00S,2026-04-04T00:27:18.3Z,3,REGULAR,2pt,Jump Shot,[],203944,10.82457293035479,28.186274509803923,1610612750,48,55,2026-04-04T00:27:24Z,3560000,False,109.0,49.0,1,left,MISS J. Randle 11' fadeaway bank Shot,[203944],1610612750.0,MIN,fadeaway bank,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,11.97,Missed,,,,,,,,,,,,,,,,
364,PT09M28.00S,2026-04-04T00:27:20.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,48,55,2026-04-04T00:27:20Z,3570000,False,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,363.0,9.0,8.0,1.0,,,,,,,,,,,
366,PT09M21.00S,2026-04-04T00:27:27.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.93758212877792,43.872549019607845,1610612755,50,55,2026-04-04T00:27:33Z,3580000,False,-31.0,89.0,1,right,T. Maxey 9' driving floating Jump Shot (9 PTS) (J. Embiid 4 AST),"[1630178, 203954]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,9.42,Made,9.0,,,,,,,,,J. Embiid,203954.0,4.0,,,,
368,PT09M08.00S,2026-04-04T00:27:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.802233902759525,51.96078431372549,1610612750,50,57,2026-04-04T00:27:47Z,3600000,False,-10.0,21.0,1,left,A. Dosunmu driving finger roll Layup (2 PTS) (A. Edwards 2 AST),"[1630245, 1630162]",1610612750.0,MIN,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,2.3,Made,2.0,,,,,,,,,A. Edwards,1630162.0,2.0,,,,
370,PT08M59.00S,2026-04-04T00:27:52.9Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,50,57,2026-04-04T00:27:59Z,3620000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612755.0,PHI,bad pass,,,George,P. George,,,,,Restricted Area,0-8 Center,101284.0,4.0,,,,,,,,,,,,,,,,,,
371,PT08M49.00S,2026-04-04T00:28:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,30.27266754270697,22.794117647058826,1610612750,50,57,2026-04-04T00:31:53Z,3630000,False,136.0,232.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,26.9,Missed,,,,,,,,,,,,,,,,
372,PT08M46.00S,2026-04-04T00:28:10.3Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,50,57,2026-04-04T00:28:10Z,3640000,False,,,0,,D. Barlow REBOUND (Off:3 Def:5),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,371.0,8.0,5.0,3.0,,,,,,,,,,,
373,PT08M38.00S,2026-04-04T00:28:18.7Z,3,REGULAR,3pt,Jump Shot,[],1642845,77.18462549277267,8.333333333333343,1610612755,50,57,2026-04-04T00:28:26Z,3650000,False,-208.0,162.0,1,right,MISS V. Edgecombe 26' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,26.39,Missed,,,,,,,,,,,,,,,,
374,PT08M37.00S,2026-04-04T00:28:19.7Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,50,57,2026-04-04T00:29:21Z,3660000,False,,,0,,J. Embiid REBOUND (Off:2 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,373.0,10.0,8.0,2.0,,,,,,,,,,,
375,PT08M36.00S,2026-04-04T00:28:26.8Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612755,50,57,2026-04-04T00:28:30Z,3670000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628978, 203954]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,1629177.0,,,,,,,,,2.0,0.0,Embiid,203954.0,,,,,,,
377,PT08M36.00S,2026-04-04T00:28:51.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,51,57,2026-04-04T00:28:51Z,3690000,False,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
378,PT08M36.00S,2026-04-04T00:29:17.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,52,57,2026-04-04T00:29:17Z,3700000,False,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
379,PT08M25.00S,2026-04-04T00:29:31.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,7.145203679369246,53.18627450980392,1610612750,52,57,2026-04-04T00:33:02Z,3710000,False,-16.0,15.0,1,left,MISS A. Edwards cutting DUNK,[1630162],1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,2.17,Missed,,,,,,,,,,,,,,,,
380,PT08M22.00S,2026-04-04T00:29:34.5Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,52,57,2026-04-04T00:33:02Z,3720000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,379.0,4.0,4.0,0.0,,,,,,,,,,,
381,PT08M14.00S,2026-04-04T00:29:41.4Z,3,REGULAR,3pt,Jump Shot,[],1631230,90.06241787122208,3.1862745098039227,1610612755,52,57,2026-04-04T00:29:45Z,3730000,False,-234.0,41.0,1,right,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,,,23.76,Missed,,,,,,,,,,,,,,,,
382,PT08M11.00S,2026-04-04T00:29:44.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,52,57,2026-04-04T00:29:45Z,3740000,False,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,381.0,14.0,9.0,5.0,,,,,,,,,,,
383,PT08M02.00S,2026-04-04T00:29:53.4Z,3,REGULAR,2pt,Jump Shot,[],1630162,10.693166885676746,74.26470588235294,1610612750,52,57,2026-04-04T00:34:20Z,3750000,False,-121.0,48.0,1,left,MISS A. Edwards 13' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,13.05,Missed,,,,,,,,,,,,,,,,
384,PT08M00.00S,2026-04-04T00:29:55.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,52,57,2026-04-04T00:34:20Z,3760000,False,,,0,,R. Gobert REBOUND (Off:6 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,383.0,15.0,9.0,6.0,,,,,,,,,,,
385,PT07M59.00S,2026-04-04T00:29:56.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203497,8.196452036793687,53.431372549019606,1610612750,52,57,2026-04-04T00:35:07Z,3770000,False,-17.0,25.0,1,left,MISS R. Gobert floating Shot - blocked,"[203497, 1631230]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,Barlow,1631230.0
386,PT07M59.00S,2026-04-04T00:29:56.9Z,3,REGULAR,block,,[],1631230,,,1610612750,52,57,2026-04-04T00:29:59Z,3780000,False,,,0,,D. Barlow BLOCK (3 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT07M59.00S,2026-04-04T00:29:56.9Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,52,57,2026-04-04T00:30:02Z,3790000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,385.0,1.0,1.0,0.0,,,,,,,,,,,
388,PT07M54.00S,2026-04-04T00:30:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631230,93.47897503285151,49.26470588235294,1610612755,54,57,2026-04-04T00:30:08Z,3800000,False,-4.0,9.0,1,right,D. Barlow alley-oop Layup (7 PTS) (J. Embiid 5 AST),"[1631230, 203954]",1610612755.0,PHI,alley-oop,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,0.95,Made,7.0,,,,,,,,,J. Embiid,203954.0,5.0,,,,
390,PT07M35.00S,2026-04-04T00:30:21.2Z,3,REGULAR,2pt,Jump Shot,[],1630245,13.584099868593952,87.5,1610612750,54,57,2026-04-04T00:30:28Z,3820000,False,-188.0,75.0,1,left,MISS A. Dosunmu 20' driving floating Shot,[1630245],1610612750.0,MIN,driving floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,20.2,Missed,,,,,,,,,,,,,,,,
391,PT07M33.00S,2026-04-04T00:30:23.2Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,54,57,2026-04-04T00:30:28Z,3830000,False,,,0,,D. Barlow REBOUND (Off:3 Def:6),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left,,,,,,390.0,9.0,6.0,3.0,,,,,,,,,,,
392,PT07M19.00S,2026-04-04T00:30:37.2Z,3,REGULAR,2pt,Jump Shot,[],203954,77.973061760841,71.32352941176471,1610612755,56,57,2026-04-04T00:30:44Z,3840000,False,107.0,155.0,1,right,J. Embiid 18' fadeaway Jump Shot (10 PTS) (T. Maxey 4 AST),"[203954, 1630178]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,18.78,Made,10.0,,,,,,,,,T. Maxey,1630178.0,4.0,,,,
393,PT06M59.00S,2026-04-04T00:30:57.5Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612750,56,57,2026-04-04T00:31:01Z,3850000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 202331]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,,,,,George,202331.0,,
394,PT06M59.00S,2026-04-04T00:30:57.5Z,3,REGULAR,steal,,[],202331,,,1610612755,56,57,2026-04-04T00:30:59Z,3860000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2026-04-04T00:31:00.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642845,95.05584756898817,50.73529411764706,1610612755,58,57,2026-04-04T00:31:09Z,3870000,False,4.0,-6.0,1,right,V. Edgecombe running DUNK (4 PTS) (T. Maxey 5 AST),"[1642845, 1630178]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,0.7,Made,4.0,,,,,,,,,T. Maxey,1630178.0,5.0,,,,
397,PT06M55.00S,2026-04-04T00:31:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,58,57,2026-04-04T00:31:06Z,3890000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M55.00S,2026-04-04T00:33:46.6Z,3,REGULAR,substitution,out,[],203944,,,1610612750,58,57,2026-04-04T00:34:02Z,3900000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M55.00S,2026-04-04T00:33:46.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,58,57,2026-04-04T00:34:02Z,3910000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M40.00S,2026-04-04T00:34:26.6Z,3,REGULAR,3pt,Jump Shot,[],1628978,9.510512483574246,97.30392156862744,1610612750,58,57,2026-04-04T00:34:32Z,3920000,False,-237.0,37.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,23.94,Missed,,,,,,,,,,,,,,,,
402,PT06M38.00S,2026-04-04T00:34:28.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,58,57,2026-04-04T00:34:32Z,3930000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,401.0,,,,,,,,,,,,,,
404,PT06M24.00S,2026-04-04T00:34:47.8Z,3,REGULAR,2pt,Jump Shot,[],1630178,81.91524310118265,76.9607843137255,1610612755,60,57,2026-04-04T00:40:16Z,3950000,False,135.0,117.0,1,right,T. Maxey 17' Jump Shot (11 PTS) (J. Embiid 6 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,17.88,Made,11.0,,,,,,,,,J. Embiid,203954.0,6.0,,,,
410,PT06M06.00S,2026-04-04T00:35:00.7Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,60,57,2026-04-04T00:37:25Z,3970000,False,,,0,,N. Reid lost ball out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,101284.0,1.0,,,,,,,,,,,,,,,,,,
407,PT06M06.00S,2026-04-04T00:35:13.7Z,3,REGULAR,substitution,out,[],1628978,,,1610612755,60,57,2026-04-04T00:37:25Z,3980000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M06.00S,2026-04-04T00:35:13.7Z,3,REGULAR,substitution,in,[],1630538,,,1610612755,60,57,2026-04-04T00:37:25Z,3990000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M06.00S,2026-04-04T00:35:29.8Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612755,60,57,2026-04-04T00:37:35Z,4000000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M06.00S,2026-04-04T00:37:59.5Z,3,REGULAR,substitution,out,[],1630162,,,1610612755,60,57,2026-04-04T00:38:01Z,4020000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M06.00S,2026-04-04T00:37:59.5Z,3,REGULAR,substitution,in,[],203937,,,1610612755,60,57,2026-04-04T00:38:01Z,4030000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M54.00S,2026-04-04T00:38:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,94.13600525624179,49.26470588235294,1610612755,60,57,2026-04-04T00:38:37Z,4040000,False,-4.0,3.0,1,right,MISS T. Maxey driving reverse Layup,[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.45,Missed,,,,,,,,,,,,,,,,
415,PT05M51.00S,2026-04-04T00:38:33.6Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,60,57,2026-04-04T00:39:35Z,4050000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,,,
416,PT05M47.00S,2026-04-04T00:38:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,6.225361366622863,51.96078431372549,1610612750,60,59,2026-04-04T00:38:44Z,4060000,False,-10.0,6.0,1,left,N. Reid running Layup (9 PTS) (K. Anderson 2 AST),"[1629675, 203937]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,1.15,Made,9.0,,,,,,,,,K. Anderson,203937.0,2.0,,,,
421,PT05M38.00S,2026-04-04T00:38:51.0Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,60,59,2026-04-04T00:52:15Z,4080000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,101284.0,2.0,,,,,,,,,,,,,,,,,,
419,PT05M38.00S,2026-04-04T00:39:04.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,60,59,2026-04-04T00:42:14Z,4090000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M21.00S,2026-04-04T00:42:50.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,18.183311432325894,60.049019607843135,1610612750,60,59,2026-04-04T00:42:57Z,4110000,False,-50.0,118.0,1,left,MISS K. Anderson 12' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,12.86,Missed,,,,,,,,,,,,,,,,
423,PT05M19.00S,2026-04-04T00:42:52.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,60,59,2026-04-04T00:42:57Z,4120000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,422.0,11.0,9.0,2.0,,,,,,,,,,,
424,PT05M13.00S,2026-04-04T00:42:58.4Z,3,REGULAR,turnover,lost ball,[],1642845,,,1610612755,60,59,2026-04-04T00:43:02Z,4130000,False,,,0,,V. Edgecombe lost ball TURNOVER (2 TO),"[1642845, 1630538]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,,,,,Hyland,1630538.0,,
425,PT05M13.00S,2026-04-04T00:42:58.4Z,3,REGULAR,steal,,[],1630538,,,1610612750,60,59,2026-04-04T00:43:00Z,4140000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT05M02.00S,2026-04-04T00:43:09.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,22.125492772667542,8.57843137254902,1610612750,60,62,2026-04-04T00:43:17Z,4150000,False,207.0,155.0,1,left,A. Dosunmu 25' 3PT pullup (5 PTS) (K. Anderson 3 AST),"[1630245, 203937]",1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,25.9,Made,5.0,,,,,,,,,K. Anderson,203937.0,3.0,,,,
428,PT04M43.00S,2026-04-04T00:43:33.3Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612755,60,62,2026-04-04T00:43:37Z,4170000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Embiid 2 FT),"[203497, 203954]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,1629177.0,,,,,,,,,1.0,0.0,Embiid,203954.0,,,,,,,
430,PT04M43.00S,2026-04-04T00:44:02.5Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,61,62,2026-04-04T00:44:02Z,4190000,False,,,0,,J. Embiid Free Throw 1 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
431,PT04M43.00S,2026-04-04T00:44:10.9Z,3,REGULAR,substitution,out,[],202331,,,1610612755,61,62,2026-04-04T00:44:16Z,4200000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M43.00S,2026-04-04T00:44:10.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,61,62,2026-04-04T00:44:16Z,4210000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M43.00S,2026-04-04T00:44:02.5Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,61,62,2026-04-04T00:44:40Z,4220000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
434,PT04M41.00S,2026-04-04T00:44:04.5Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,61,62,2026-04-04T00:44:40Z,4230000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,433.0,6.0,5.0,1.0,,,,,,,,,,,
435,PT04M34.00S,2026-04-04T00:44:45.9Z,3,REGULAR,3pt,Jump Shot,[],1630538,28.827201051248352,25.980392156862735,1610612750,61,65,2026-04-04T00:46:54Z,4240000,False,120.0,218.0,1,left,B. Hyland 24' 3PT pullup (17 PTS),[1630538],1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,24.93,Made,17.0,,,,,,,,,,,,,,,
436,PT04M22.00S,2026-04-04T00:44:59.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612755,61,65,2026-04-04T00:45:04Z,4250000,False,,,0,,A. Dosunmu personal FOUL (3 PF) (Maxey 2 FT),"[1630245, 1630178]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,201245.0,,,,,,,,,3.0,0.0,Maxey,1630178.0,,,,,,,
438,PT04M22.00S,2026-04-04T00:45:44.6Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,62,65,2026-04-04T00:45:44Z,4270000,False,,,0,,T. Maxey Free Throw 1 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
