actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
583,PT07M51.00S,2025-12-03T02:00:20.9Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,115,79,2025-12-03T02:00:58Z,5760000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M51.00S,2025-12-03T02:01:03.4Z,4,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,115,80,2025-12-03T02:01:03Z,5770000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (16 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
585,PT07M37.00S,2025-12-03T02:01:18.9Z,4,REGULAR,3pt,Jump Shot,[],1642348,66.70499342969777,72.05882352941177,1610612755,115,80,2025-12-03T02:01:24Z,5780000,False,110.0,260.0,1,right,MISS J. Edwards 28' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,28.29,Missed,,,,,,,,,,,,,,,,,,
586,PT07M33.00S,2025-12-03T02:01:22.9Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,115,80,2025-12-03T02:01:24Z,5790000,False,,,0,,W. Riley REBOUND (Off:2 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,585.0,3.0,1.0,2.0,,,,,,,,,,,,,,
587,PT07M22.00S,2025-12-03T02:01:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,13.748357424441524,49.754901960784316,1610612764,115,80,2025-12-03T02:01:37Z,5800000,False,1.0,77.0,1,left,MISS T. Vukcevic 7' driving Layup,[1641774],1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
588,PT07M20.00S,2025-12-03T02:01:35.9Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612755,115,80,2025-12-03T02:01:37Z,5810000,False,,,0,,J. Walker REBOUND (Off:3 Def:7),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,587.0,10.0,7.0,3.0,,,,,,,,,,,,,,
589,PT07M15.00S,2025-12-03T02:01:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641780,92.59198423127464,42.8921568627451,1610612755,115,80,2025-12-03T02:01:55Z,5820000,False,-36.0,17.0,1,right,MISS J. Broome running Layup - blocked,"[1641780, 1642273]",1610612755.0,PHI,running,,,Broome,J. Broome,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,George,1642273.0
590,PT07M15.00S,2025-12-03T02:01:42.3Z,4,REGULAR,block,,[],1642273,,,1610612755,115,80,2025-12-03T02:01:45Z,5830000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT07M15.00S,2025-12-03T02:01:42.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,115,80,2025-12-03T02:01:55Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,589.0,,,,,,,,,,,,,,,,,
593,PT07M15.00S,2025-12-03T02:01:57.4Z,4,REGULAR,substitution,out,[],1641774,,,1610612755,115,80,2025-12-03T02:01:59Z,5860000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M15.00S,2025-12-03T02:01:57.4Z,4,REGULAR,substitution,in,[],1628963,,,1610612755,115,80,2025-12-03T02:01:59Z,5870000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M02.00S,2025-12-03T02:02:11.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201569,90.22667542706965,48.77450980392157,1610612755,115,80,2025-12-03T02:02:18Z,5880000,False,-6.0,39.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1628963]",1610612755.0,PHI,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
596,PT07M02.00S,2025-12-03T02:02:11.4Z,4,REGULAR,block,,[],1628963,,,1610612755,115,80,2025-12-03T02:02:14Z,5890000,False,,,0,,M. Bagley III BLOCK (4 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT07M02.00S,2025-12-03T02:02:11.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,115,80,2025-12-03T02:02:18Z,5900000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,595.0,,,,,,,,,,,,,,,,,
599,PT06M58.00S,2025-12-03T02:02:30.8Z,4,REGULAR,turnover,lost ball,[],1642348,,,1610612755,115,80,2025-12-03T02:02:34Z,5920000,False,,,0,,J. Edwards lost ball TURNOVER (1 TO),"[1642348, 1631103]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Branham,1631103.0,,
600,PT06M58.00S,2025-12-03T02:02:30.8Z,4,REGULAR,steal,,[],1631103,,,1610612764,115,80,2025-12-03T02:02:32Z,5930000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
601,PT06M55.00S,2025-12-03T02:02:33.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,7.046649145860711,51.225490196078425,1610612764,115,82,2025-12-03T02:02:41Z,5940000,False,-6.0,14.0,1,left,M. Branham running DUNK (2 PTS),[1631103],1610612764.0,WAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,,,,,,,,,,,,,
602,PT06M31.00S,2025-12-03T02:02:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642282,91.27792378449409,54.166666666666664,1610612755,117,82,2025-12-03T02:03:01Z,5950000,False,21.0,29.0,1,right,H. Sallis driving floating Jump Shot (2 PTS) (J. Broome 1 AST),"[1642282, 1641780]",1610612755.0,PHI,driving floating,,,Sallis,H. Sallis,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,2.0,,J. Broome,1641780.0,1.0,,,,,,,,,
604,PT06M17.00S,2025-12-03T02:03:11.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642860,7.30946123521682,51.470588235294116,1610612764,117,84,2025-12-03T02:03:18Z,5970000,False,-7.0,16.0,1,left,W. Riley cutting DUNK (11 PTS) (M. Bagley III 1 AST),"[1642860, 1628963]",1610612764.0,WAS,cutting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,11.0,,M. Bagley III,1628963.0,1.0,,,,,,,,,
606,PT05M59.00S,2025-12-03T02:03:31.6Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612755,117,84,2025-12-03T02:03:46Z,5990000,False,,,0,,A. Gill shooting personal FOUL (1 PF) (Walker 2 FT),"[1630264, 1631133]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,,,,1.0,0.0,Walker,1631133.0,,,,,
608,PT05M59.00S,2025-12-03T02:03:55.0Z,4,REGULAR,freethrow,1 of 2,[],1631133,,,1610612755,117,84,2025-12-03T02:04:14Z,6010000,False,,,0,,MISS J. Walker Free Throw 1 of 2,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT05M59.00S,2025-12-03T02:03:55.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,117,84,2025-12-03T02:04:14Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,,
610,PT05M59.00S,2025-12-03T02:03:55.0Z,4,REGULAR,freethrow,2 of 2,[],1631133,,,1610612755,117,84,2025-12-03T02:04:14Z,6030000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT05M56.00S,2025-12-03T02:03:58.0Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,117,84,2025-12-03T02:12:31Z,6040000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,610.0,1.0,1.0,0.0,,,,,,,,,,,,,,
612,PT05M43.00S,2025-12-03T02:04:26.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,14.536793692509855,44.6078431372549,1610612764,117,86,2025-12-03T02:12:30Z,6050000,False,27.0,84.0,1,left,M. Bagley III 8' fadeaway Jump Shot (13 PTS),[1628963],1610612764.0,WAS,fadeaway,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,8.83,Made,,,,,13.0,,,,,,,,,,,,,
613,PT05M25.00S,2025-12-03T02:04:44.4Z,4,REGULAR,3pt,Jump Shot,[],1631133,68.54467805519053,21.813725490196077,1610612755,117,86,2025-12-03T02:04:50Z,6060000,False,-141.0,243.0,1,right,MISS J. Walker 28' 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,28.11,Missed,,,,,,,,,,,,,,,,,,
614,PT05M21.00S,2025-12-03T02:04:48.4Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612764,117,86,2025-12-03T02:04:50Z,6070000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,613.0,1.0,1.0,0.0,,,,,,,,,,,,,,
615,PT05M18.00S,2025-12-03T02:04:53.3Z,4,REGULAR,foul,personal,['2freethrow'],1631133,,,1610612764,117,86,2025-12-03T02:04:58Z,6080000,False,,,0,,J. Walker shooting personal FOUL (2 PF) (Branham 2 FT),"[1631133, 1631103]",1610612755.0,PHI,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,,,,2.0,0.0,Branham,1631103.0,,,,,
617,PT05M18.00S,2025-12-03T02:05:17.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631103,,,1610612764,117,87,2025-12-03T02:05:47Z,6100000,False,,,0,,M. Branham Free Throw 1 of 2 (3 PTS),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
618,PT05M18.00S,2025-12-03T02:05:18.4Z,4,REGULAR,substitution,out,[],1631133,,,1610612764,117,87,2025-12-03T02:05:21Z,6110000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M18.00S,2025-12-03T02:05:18.4Z,4,REGULAR,substitution,in,[],1631230,,,1610612764,117,87,2025-12-03T02:05:21Z,6120000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M18.00S,2025-12-03T02:05:26.1Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,117,87,2025-12-03T02:05:31Z,6130000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M18.00S,2025-12-03T02:05:26.1Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,117,87,2025-12-03T02:05:31Z,6140000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M18.00S,2025-12-03T02:05:17.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631103,,,1610612764,117,87,2025-12-03T02:05:47Z,6150000,False,,,0,,MISS M. Branham Free Throw 2 of 2,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
623,PT05M15.00S,2025-12-03T02:05:20.7Z,4,REGULAR,rebound,offensive,[],1631103,,,1610612764,117,87,2025-12-03T02:05:47Z,6160000,False,,,0,,M. Branham REBOUND (Off:1 Def:1),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,622.0,2.0,1.0,1.0,,,,,,,,,,,,,,
624,PT05M15.00S,2025-12-03T02:05:46.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631103,20.581471747700395,52.94117647058824,1610612764,117,89,2025-12-03T02:13:47Z,6170000,False,-15.0,141.0,1,left,M. Branham 14' driving floating Jump Shot (5 PTS),[1631103],1610612764.0,WAS,driving floating,,,Branham,M. Branham,,,,,Mid-Range,8-16 Center,14.18,Made,,,,,5.0,,,,,,,,,,,,,
625,PT04M55.00S,2025-12-03T02:06:05.2Z,4,REGULAR,2pt,Jump Shot,[],1641780,94.1688567674113,26.96078431372549,1610612755,117,89,2025-12-03T02:06:10Z,6180000,False,-115.0,2.0,1,right,MISS J. Broome 11' floating Shot,[1641780],1610612755.0,PHI,floating,,,Broome,J. Broome,,,,,Mid-Range,8-16 Left,11.52,Missed,,,,,,,,,,,,,,,,,,
626,PT04M53.00S,2025-12-03T02:06:07.2Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612764,117,89,2025-12-03T02:06:10Z,6190000,False,,,0,,M. Bagley III REBOUND (Off:4 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,625.0,7.0,3.0,4.0,,,,,,,,,,,,,,
627,PT04M47.00S,2025-12-03T02:06:14.0Z,4,REGULAR,3pt,Jump Shot,[],1642267,33.196452036793694,56.61764705882353,1610612764,117,89,2025-12-03T02:14:19Z,6200000,False,-33.0,260.0,1,left,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
628,PT04M46.00S,2025-12-03T02:06:15.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,117,89,2025-12-03T02:06:29Z,6210000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,627.0,,,,,,,,,,,,,,,,,
630,PT04M29.00S,2025-12-03T02:06:42.0Z,4,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612755,117,89,2025-12-03T02:06:48Z,6230000,False,,,0,,W. Riley shooting personal FOUL (2 PF) (Barlow 2 FT),"[1642860, 1631230]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,,,,2.0,0.0,Barlow,1631230.0,,,,,
632,PT04M29.00S,2025-12-03T02:07:04.6Z,4,REGULAR,freethrow,1 of 2,[],1631230,,,1610612755,117,89,2025-12-03T02:07:04Z,6250000,False,,,0,,MISS D. Barlow Free Throw 1 of 2,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT04M29.00S,2025-12-03T02:07:04.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,117,89,2025-12-03T02:07:04Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT04M29.00S,2025-12-03T02:07:23.3Z,4,REGULAR,freethrow,2 of 2,[],1631230,,,1610612755,118,89,2025-12-03T02:07:23Z,6270000,False,,,0,,D. Barlow Free Throw 2 of 2 (12 PTS),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
635,PT04M14.00S,2025-12-03T02:07:39.8Z,4,REGULAR,2pt,Jump Shot,[],1642860,24.52365308804205,53.431372549019606,1610612764,118,89,2025-12-03T02:07:48Z,6280000,False,-17.0,178.0,1,left,MISS W. Riley 17' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Mid-Range,16-24 Center,17.88,Missed,,,,,,,,,,,,,,,,,,
636,PT04M11.00S,2025-12-03T02:07:42.8Z,4,REGULAR,rebound,defensive,[],1641780,,,1610612755,118,89,2025-12-03T02:07:48Z,6290000,False,,,0,,J. Broome REBOUND (Off:0 Def:1),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Mid-Range,16-24 Center,,,635.0,1.0,1.0,0.0,,,,,,,,,,,,,,
637,PT04M00.00S,2025-12-03T02:07:53.8Z,4,REGULAR,3pt,Jump Shot,[],1641780,67.7562417871222,45.588235294117645,1610612755,118,89,2025-12-03T02:07:59Z,6300000,False,-22.0,251.0,1,right,MISS J. Broome 25' 3PT,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
638,PT03M57.00S,2025-12-03T02:07:56.8Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612764,118,89,2025-12-03T02:07:59Z,6310000,False,,,0,,M. Branham REBOUND (Off:1 Def:2),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,637.0,3.0,2.0,1.0,,,,,,,,,,,,,,
639,PT03M51.00S,2025-12-03T02:08:03.4Z,4,REGULAR,2pt,Jump Shot,[],1642267,19.92444152431012,25.0,1610612764,118,89,2025-12-03T02:08:11Z,6320000,False,125.0,135.0,1,left,MISS B. Carrington 18' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,18.38,Missed,,,,,,,,,,,,,,,,,,
640,PT03M47.00S,2025-12-03T02:08:07.4Z,4,REGULAR,rebound,defensive,[],1641780,,,1610612755,118,89,2025-12-03T02:08:11Z,6330000,False,,,0,,J. Broome REBOUND (Off:0 Def:2),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Mid-Range,16-24 Right Center,,,639.0,2.0,2.0,0.0,,,,,,,,,,,,,,
641,PT03M41.00S,2025-12-03T02:08:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641780,92.32917214191852,52.69607843137255,1610612755,118,89,2025-12-03T02:08:31Z,6340000,False,13.0,20.0,1,right,MISS J. Broome Layup - blocked,"[1641780, 1628963]",1610612755.0,PHI,,,,Broome,J. Broome,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
642,PT03M41.00S,2025-12-03T02:08:12.4Z,4,REGULAR,block,,[],1628963,,,1610612755,118,89,2025-12-03T02:08:16Z,6350000,False,,,0,,M. Bagley III BLOCK (5 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT03M39.00S,2025-12-03T02:08:14.4Z,4,REGULAR,rebound,offensive,[],1641780,,,1610612755,118,89,2025-12-03T02:08:19Z,6360000,False,,,0,,J. Broome REBOUND (Off:1 Def:2),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,In The Paint (Non-RA),8-16 Center,,,641.0,3.0,2.0,1.0,,,,,,,,,,,,,,
644,PT03M39.00S,2025-12-03T02:08:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612755,118,89,2025-12-03T02:08:31Z,6370000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Broome 2 FT),"[1628963, 1641780]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,3.0,0.0,Broome,1641780.0,,,,,
646,PT03M39.00S,2025-12-03T02:08:37.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641780,,,1610612755,118,89,2025-12-03T02:08:37Z,6390000,False,,,0,,MISS J. Broome Free Throw 1 of 2,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT03M39.00S,2025-12-03T02:08:37.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,118,89,2025-12-03T02:08:37Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,
649,PT03M39.00S,2025-12-03T02:08:38.4Z,4,REGULAR,substitution,in,[],1631133,,,1610612755,118,89,2025-12-03T02:08:43Z,6420000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M39.00S,2025-12-03T02:08:38.4Z,4,REGULAR,substitution,out,[],1631230,,,1610612755,118,89,2025-12-03T02:10:35Z,6425000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M39.00S,2025-12-03T02:08:37.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641780,,,1610612755,118,89,2025-12-03T02:08:59Z,6430000,False,,,0,,MISS J. Broome Free Throw 2 of 2,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
651,PT03M39.00S,2025-12-03T02:08:37.6Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612764,118,89,2025-12-03T02:09:48Z,6440000,False,,,0,,M. Bagley III REBOUND (Off:4 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,650.0,8.0,4.0,4.0,,,,,,,,,,,,,,
652,PT03M28.00S,2025-12-03T02:09:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,8.229303547963205,47.05882352941176,1610612764,118,91,2025-12-03T02:09:15Z,6450000,False,15.0,25.0,1,left,M. Branham driving finger roll Layup (7 PTS),[1631103],1610612764.0,WAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,7.0,,,,,,,,,,,,,
653,PT03M19.00S,2025-12-03T02:09:17.3Z,4,REGULAR,turnover,bad pass,[],1642282,,,1610612755,118,91,2025-12-03T02:09:21Z,6460000,False,,,0,,H. Sallis bad pass TURNOVER (1 TO),"[1642282, 1642860]",1610612755.0,PHI,,,,Sallis,H. Sallis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Riley,1642860.0,,
654,PT03M19.00S,2025-12-03T02:09:17.3Z,4,REGULAR,steal,,[],1642860,,,1610612764,118,91,2025-12-03T02:09:19Z,6470000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
655,PT03M16.00S,2025-12-03T02:09:29.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630264,4.812746386333772,50.245098039215684,1610612764,118,93,2025-12-03T02:09:38Z,6480000,False,-1.0,-7.0,1,left,A. Gill running DUNK (2 PTS) (W. Riley 1 AST),"[1630264, 1642860]",1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,W. Riley,1642860.0,1.0,,,,,,,,,
657,PT03M16.00S,2025-12-03T02:09:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,118,93,2025-12-03T02:09:35Z,6500000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M03.00S,2025-12-03T02:12:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642282,92.9862023653088,50.49019607843137,1610612755,118,93,2025-12-03T02:12:37Z,6510000,False,2.0,13.0,1,right,MISS H. Sallis driving Layup,[1642282],1610612755.0,PHI,driving,,,Sallis,H. Sallis,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
660,PT03M01.00S,2025-12-03T02:12:34.5Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,118,93,2025-12-03T02:12:37Z,6520000,False,,,0,,W. Riley REBOUND (Off:2 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,659.0,4.0,2.0,2.0,,,,,,,,,,,,,,
661,PT02M57.00S,2025-12-03T02:12:38.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1642267,23.340998685939553,55.14705882352941,1610612764,118,93,2025-12-03T02:18:07Z,6530000,False,-26.0,167.0,1,left,MISS B. Carrington 16' running pullup Shot,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,16.89,Missed,,,,,,,,,,,,,,,,,,
662,PT02M53.00S,2025-12-03T02:12:42.5Z,4,REGULAR,rebound,defensive,[],1641780,,,1610612755,118,93,2025-12-03T02:12:49Z,6540000,False,,,0,,J. Broome REBOUND (Off:1 Def:3),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Mid-Range,16-24 Center,,,661.0,4.0,3.0,1.0,,,,,,,,,,,,,,
663,PT02M45.00S,2025-12-03T02:12:50.4Z,4,REGULAR,3pt,Jump Shot,[],201569,68.15045992115637,61.76470588235294,1610612755,121,93,2025-12-03T02:12:55Z,6550000,False,59.0,247.0,1,right,E. Gordon 25' 3PT  (3 PTS) (H. Sallis 1 AST),"[201569, 1642282]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,3.0,,H. Sallis,1642282.0,1.0,,,,,,,,,
665,PT02M34.00S,2025-12-03T02:13:01.3Z,4,REGULAR,3pt,Jump Shot,[],1628963,33.459264126149804,48.03921568627451,1610612764,121,93,2025-12-03T02:13:06Z,6570000,False,10.0,262.0,1,left,MISS M. Bagley III 26' step back 3PT,[1628963],1610612764.0,WAS,step back,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
