actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
437,PT09M16.00S,2025-11-26T02:44:24.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,6.389618922470433,52.20588235294118,1610612753,67,93,2025-11-26T02:44:30Z,4290000,False,-11.0,8.0,1,left,T. da Silva cutting DUNK (4 PTS) (F. Wagner 2 AST),"[1641783, 1630532]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,1.34,Made,4.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,
439,PT09M01.00S,2025-11-26T02:44:39.3Z,3,REGULAR,3pt,Jump Shot,[],1631230,68.67608409986859,68.38235294117648,1610612755,67,93,2025-11-26T02:44:44Z,4310000,False,92.0,242.0,1,right,MISS D. Barlow 25' 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,25.88,Missed,,,,,,,,,,,,,,,
440,PT08M57.00S,2025-11-26T02:44:43.3Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,67,93,2025-11-26T02:44:44Z,4320000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,439.0,1.0,1.0,0.0,,,,,,,
441,PT08M46.00S,2025-11-26T02:44:54.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,22.683968462549277,10.294117647058822,1610612753,67,93,2025-11-26T02:45:02Z,4330000,False,199.0,161.0,1,left,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,25.54,Missed,,,,,,,,,,,,,,,
442,PT08M41.00S,2025-11-26T02:44:59.1Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,67,93,2025-11-26T02:45:02Z,4340000,False,,,0,,D. Barlow REBOUND (Off:0 Def:4),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,441.0,4.0,4.0,0.0,,,,,,,
443,PT08M32.00S,2025-11-26T02:45:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,91.40932982917214,47.549019607843135,1610612755,67,93,2025-11-26T02:49:40Z,4350000,False,-12.0,28.0,1,right,MISS Q. Grimes driving finger roll Layup,[1629656],1610612755.0,PHI,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,3.09,Missed,,,,,,,,,,,,,,,
444,PT08M30.00S,2025-11-26T02:45:10.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,67,93,2025-11-26T02:45:22Z,4360000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,443.0,8.0,5.0,3.0,,,,,,,
445,PT08M21.00S,2025-11-26T02:45:18.4Z,3,REGULAR,2pt,Jump Shot,[],1630217,25.443495400788436,31.61764705882353,1610612753,67,93,2025-11-26T02:45:26Z,4370000,False,92.0,187.0,1,left,MISS D. Bane 20' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,20.81,Missed,,,,,,,,,,,,,,,
446,PT08M19.00S,2025-11-26T02:45:20.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,67,93,2025-11-26T02:45:26Z,4380000,False,,,0,,A. Drummond REBOUND (Off:2 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,445.0,11.0,9.0,2.0,,,,,,,
447,PT08M11.00S,2025-11-26T02:45:31.5Z,3,REGULAR,foul,personal,[],1630217,,,1610612755,67,93,2025-11-26T02:45:39Z,4390000,False,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 1630178]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627962.0,,,3.0,1.0,Maxey,1630178.0
449,PT08M04.00S,2025-11-26T02:46:03.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,68.15045992115637,31.862745098039213,1610612755,67,93,2025-11-26T02:46:10Z,4410000,False,-91.0,247.0,1,right,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,26.3,Missed,,,,,,,,,,,,,,,
450,PT08M00.00S,2025-11-26T02:46:07.6Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,67,93,2025-11-26T02:46:10Z,4420000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,449.0,1.0,1.0,0.0,,,,,,,
451,PT07M55.00S,2025-11-26T02:46:14.3Z,3,REGULAR,foul,personal,[],1630178,,,1610612753,67,93,2025-11-26T02:46:19Z,4430000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 1628976]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627962.0,,,2.0,1.0,Carter Jr.,1628976.0
453,PT07M42.00S,2025-11-26T02:46:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.601182654402102,53.431372549019606,1610612753,67,95,2025-11-26T02:46:47Z,4450000,False,-17.0,0.0,1,left,F. Wagner driving Layup (14 PTS) (D. Bane 4 AST),"[1630532, 1630217]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.72,Made,14.0,D. Bane,1630217.0,4.0,,,,,,,,,,,
455,PT07M30.00S,2025-11-26T02:46:55.3Z,3,REGULAR,3pt,Jump Shot,[],203083,88.51839684625493,3.431372549019608,1610612755,67,95,2025-11-26T02:47:01Z,4470000,False,-233.0,55.0,1,right,MISS A. Drummond 3PT,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,23.93,Missed,,,,,,,,,,,,,,,
456,PT07M26.00S,2025-11-26T02:46:59.3Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,67,95,2025-11-26T02:53:30Z,4480000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,
460,PT07M23.00S,2025-11-26T02:47:33.2Z,3,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612753,67,95,2025-11-26T02:47:45Z,4520000,False,,,0,,D. Barlow away-from-play personal FOUL (1 PF) (Bane 1 FT),"[1631230, 1630217]",1610612755.0,PHI,away-from-play,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627962.0,,,1.0,0.0,Bane,1630217.0
462,PT07M23.00S,2025-11-26T02:47:46.7Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612753,67,96,2025-11-26T02:47:46Z,4540000,False,,,0,,D. Bane away-from-play Free Throw 1 of 1 (13 PTS),[1630217],1610612753.0,ORL,away-from-play,,,Bane,D. Bane,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
463,PT07M17.00S,2025-11-26T02:47:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,7.703679369250986,48.03921568627451,1610612753,67,98,2025-11-26T02:57:54Z,4550000,False,10.0,20.0,1,left,A. Black cutting finger roll Layup (29 PTS) (T. da Silva 3 AST),"[1641710, 1641783]",1610612753.0,ORL,cutting finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,2.22,Made,29.0,T. da Silva,1641783.0,3.0,,,,,,,,,,,
465,PT07M17.00S,2025-11-26T02:48:00.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203083,,,1610612753,67,98,2025-11-26T02:48:05Z,4570000,False,,,0,,A. Drummond shooting personal FOUL (4 PF) (Black 1 FT),"[203083, 1641710]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,4.0,1.0,Black,1641710.0
467,PT07M17.00S,2025-11-26T02:48:21.2Z,3,REGULAR,freethrow,1 of 1,[],1641710,,,1610612753,67,98,2025-11-26T02:48:36Z,4590000,False,,,0,,MISS A. Black Free Throw 1 of 1,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
468,PT07M15.00S,2025-11-26T02:48:23.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,67,98,2025-11-26T02:48:36Z,4600000,False,,,0,,A. Drummond REBOUND (Off:2 Def:10),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,467.0,12.0,10.0,2.0,,,,,,,
469,PT07M04.00S,2025-11-26T02:48:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,90.3580814717477,46.07843137254902,1610612755,67,98,2025-11-26T02:49:07Z,4610000,False,-20.0,38.0,1,right,MISS J. McCain driving Layup - blocked,"[1642272, 1641783]",1610612755.0,PHI,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,4.28,Missed,,,,,,,,,,da Silva,1641783.0,,,,
475,PT07M04.00S,2025-11-26T02:48:33.4Z,3,REGULAR,block,,[],1641783,,,1610612755,67,98,2025-11-26T02:49:26Z,4615000,False,,,0,,T. da Silva BLOCK (1 BLK),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT07M01.00S,2025-11-26T02:48:36.4Z,3,REGULAR,rebound,offensive,[],1642272,,,1610612755,67,98,2025-11-26T02:49:07Z,4620000,False,,,0,,J. McCain REBOUND (Off:1 Def:0),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,,,,469.0,1.0,0.0,1.0,,,,,,,
471,PT06M54.00S,2025-11-26T02:48:44.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629656,91.01511169513797,11.27450980392157,1610612755,67,98,2025-11-26T02:59:15Z,4630000,False,-194.0,32.0,1,right,MISS Q. Grimes 19' step back Shot,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left,,,,19.62,Missed,,,,,,,,,,,,,,,
472,PT06M51.00S,2025-11-26T02:48:47.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,67,98,2025-11-26T02:48:48Z,4640000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left,,,,,,,,,,471.0,5.0,4.0,1.0,,,,,,,
473,PT06M50.00S,2025-11-26T02:48:48.3Z,3,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630532,7.30946123521682,43.627450980392155,1610612753,67,100,2025-11-26T03:00:19Z,4650000,False,32.0,16.0,1,left,F. Wagner driving Hook (16 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.58,Made,16.0,,,,,,,,,,,,,,
474,PT06M49.00S,2025-11-26T02:48:52.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,67,100,2025-11-26T02:48:52Z,4660000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M49.00S,2025-11-26T02:51:54.6Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,67,100,2025-11-26T02:51:59Z,4670000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M49.00S,2025-11-26T02:51:54.6Z,3,REGULAR,substitution,in,[],1631133,,,1610612755,67,100,2025-11-26T02:51:59Z,4680000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT06M39.00S,2025-11-26T02:52:27.6Z,3,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,67,100,2025-11-26T02:52:36Z,4690000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (3 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,,,,1629177.0,,,,,,
479,PT06M28.00S,2025-11-26T02:52:42.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641783,25.969119579500656,14.705882352941178,1610612753,67,103,2025-11-26T02:52:48Z,4700000,False,176.0,192.0,1,left,T. da Silva 26' 3PT  (7 PTS) (F. Wagner 3 AST),"[1641783, 1630532]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,26.05,Made,7.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,
481,PT06M13.00S,2025-11-26T02:52:57.8Z,3,REGULAR,3pt,Jump Shot,[],1642272,66.17936925098554,42.64705882352941,1610612755,67,103,2025-11-26T02:53:05Z,4720000,False,-37.0,265.0,1,right,MISS J. McCain 26' step back 3PT,[1642272],1610612755.0,PHI,step back,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,,,,26.79,Missed,,,,,,,,,,,,,,,
482,PT06M09.00S,2025-11-26T02:53:01.8Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,67,103,2025-11-26T02:53:05Z,4730000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,,481.0,3.0,3.0,0.0,,,,,,,
483,PT05M57.00S,2025-11-26T02:53:13.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,10.5946123521682,1.715686274509804,1610612753,67,106,2025-11-26T02:53:19Z,4740000,False,241.0,47.0,1,left,F. Wagner 24' 3PT  (19 PTS) (D. Bane 5 AST),"[1630532, 1630217]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,24.6,Made,19.0,D. Bane,1630217.0,5.0,,,,,,,,,,,
485,PT05M36.00S,2025-11-26T02:53:34.1Z,3,REGULAR,2pt,Jump Shot,[],1642272,76.95466491458606,56.86274509803921,1610612755,67,106,2025-11-26T02:53:41Z,4760000,False,34.0,164.0,1,right,MISS J. McCain 16' pullup Shot,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Mid-Range,16-24 Center,,,,16.76,Missed,,,,,,,,,,,,,,,
486,PT05M32.00S,2025-11-26T02:53:38.1Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,67,106,2025-11-26T02:53:41Z,4770000,False,,,0,,T. da Silva REBOUND (Off:0 Def:4),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,,,,,,,,,,485.0,4.0,4.0,0.0,,,,,,,
487,PT05M24.00S,2025-11-26T02:53:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.732588699080158,46.81372549019608,1610612753,67,108,2025-11-26T03:02:28Z,4780000,False,16.0,1.0,1,left,F. Wagner driving finger roll Layup (21 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1.6,Made,21.0,,,,,,,,,,,,,,
488,PT05M07.00S,2025-11-26T02:54:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612755,67,108,2025-11-26T02:54:19Z,4790000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Grimes 2 FT),"[1628976, 1629656]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,1.0,1.0,Grimes,1629656.0
490,PT05M07.00S,2025-11-26T02:54:36.2Z,3,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,68,108,2025-11-26T02:54:36Z,4810000,False,,,0,,Q. Grimes Free Throw 1 of 2 (7 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
491,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,out,[],203083,,,1610612755,68,108,2025-11-26T02:54:50Z,4820000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,out,[],1642272,,,1610612755,68,108,2025-11-26T02:54:50Z,4830000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,out,[],1630217,,,1610612755,68,108,2025-11-26T02:54:50Z,4840000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,in,[],1641780,,,1610612755,68,108,2025-11-26T02:54:50Z,4850000,False,,,0,,SUB in: J. Broome,[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,in,[],201569,,,1610612755,68,108,2025-11-26T02:54:50Z,4860000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612755,68,108,2025-11-26T02:54:50Z,4870000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612755,68,108,2025-11-26T02:54:59Z,4875000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT05M07.00S,2025-11-26T02:54:36.8Z,3,REGULAR,substitution,in,[],1629048,,,1610612755,68,108,2025-11-26T02:54:59Z,4877500,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT05M07.00S,2025-11-26T02:54:56.1Z,3,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,69,108,2025-11-26T02:54:56Z,4880000,False,,,0,,Q. Grimes Free Throw 2 of 2 (8 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
500,PT04M58.00S,2025-11-26T02:55:08.3Z,3,REGULAR,3pt,Jump Shot,[],1641783,8.492115637319317,94.36274509803921,1610612753,69,111,2025-11-26T02:55:22Z,4890000,False,-222.0,27.0,1,left,T. da Silva 3PT  (10 PTS) (A. Black 2 AST),"[1641783, 1641710]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,22.35,Made,10.0,A. Black,1641710.0,2.0,,,,,,,,,,,
502,PT04M42.00S,2025-11-26T02:55:23.6Z,3,REGULAR,3pt,Jump Shot,[],1629656,66.3107752956636,34.80392156862745,1610612755,69,111,2025-11-26T02:55:30Z,4910000,False,-76.0,264.0,1,right,MISS Q. Grimes 27' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,27.49,Missed,,,,,,,,,,,,,,,
503,PT04M41.00S,2025-11-26T02:55:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,69,111,2025-11-26T02:55:30Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,502.0,,,,,,,,,,
504,PT04M41.00S,2025-11-26T02:55:29.0Z,3,REGULAR,foul,personal,[],1629048,,,1610612755,69,111,2025-11-26T02:55:42Z,4930000,False,,,0,,G. Bitadze loose ball personal FOUL (2 PF),"[1629048, 1641780]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,,,2.0,1.0,Broome,1641780.0
506,PT04M30.00S,2025-11-26T02:56:04.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,65.1281208935611,63.725490196078425,1610612755,69,111,2025-11-26T02:56:10Z,4950000,False,69.0,275.0,1,right,MISS T. Maxey 28' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,28.37,Missed,,,,,,,,,,,,,,,
507,PT04M29.00S,2025-11-26T02:56:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,69,111,2025-11-26T02:56:10Z,4960000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,506.0,,,,,,,,,,
509,PT04M15.00S,2025-11-26T02:56:30.5Z,3,REGULAR,turnover,lost ball,[],1641710,,,1610612753,69,111,2025-11-26T02:56:33Z,4980000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1641780]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,2.0,Broome,1641780.0,,,,,,,,,,,,,,,,,
510,PT04M15.00S,2025-11-26T02:56:30.5Z,3,REGULAR,steal,,[],1641780,,,1610612755,69,111,2025-11-26T02:56:32Z,4990000,False,,,0,,J. Broome STEAL (1 STL),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
511,PT04M09.00S,2025-11-26T02:56:36.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,94.43166885676742,48.28431372549019,1610612755,71,111,2025-11-26T02:56:43Z,5000000,False,-9.0,0.0,1,right,T. Maxey running finger roll Layup (17 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.86,Made,17.0,,,,,,,,,,,,,,
512,PT03M52.00S,2025-11-26T02:56:54.3Z,3,REGULAR,2pt,Jump Shot,[],1629048,20.71287779237845,45.588235294117645,1610612753,71,111,2025-11-26T02:56:59Z,5010000,False,22.0,142.0,1,left,MISS G. Bitadze 14' turnaround fadeaway Shot,[1629048],1610612753.0,ORL,turnaround fadeaway,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Center,,,,14.39,Missed,,,,,,,,,,,,,,,
513,PT03M48.00S,2025-11-26T02:56:58.3Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612755,71,111,2025-11-26T02:56:59Z,5020000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,512.0,1.0,1.0,0.0,,,,,,,
514,PT03M42.00S,2025-11-26T02:57:03.5Z,3,REGULAR,3pt,Jump Shot,[],201569,86.5473061760841,96.07843137254902,1610612755,74,111,2025-11-26T03:06:04Z,5030000,False,230.0,74.0,1,right,E. Gordon 24' 3PT  (5 PTS) (Q. Grimes 4 AST),"[201569, 1629656]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,,,,24.2,Made,5.0,Q. Grimes,1629656.0,4.0,,,,,,,,,,,
516,PT03M41.00S,2025-11-26T02:57:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,74,111,2025-11-26T02:57:12Z,5050000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M41.00S,2025-11-26T02:59:27.4Z,3,REGULAR,substitution,out,[],1629656,,,1610612753,74,111,2025-11-26T02:59:32Z,5060000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT03M41.00S,2025-11-26T02:59:27.4Z,3,REGULAR,substitution,in,[],1642348,,,1610612753,74,111,2025-11-26T02:59:32Z,5070000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M19.00S,2025-11-26T03:00:55.4Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,74,111,2025-11-26T03:01:00Z,5080000,False,,,0,,F. Wagner lost ball TURNOVER (1 TO),"[1630532, 1641780]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,1.0,Broome,1641780.0,,,,,,,,,,,,,,,,,
520,PT03M19.00S,2025-11-26T03:00:55.4Z,3,REGULAR,steal,,[],1641780,,,1610612755,74,111,2025-11-26T03:00:57Z,5090000,False,,,0,,J. Broome STEAL (2 STL),[1641780],1610612755.0,PHI,,,,Broome,J. Broome,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
521,PT03M12.00S,2025-11-26T03:01:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641780,92.06636005256242,49.754901960784316,1610612755,76,111,2025-11-26T03:01:10Z,5100000,False,-1.0,22.0,1,right,J. Broome running Layup (2 PTS),[1641780],1610612755.0,PHI,running,,,Broome,J. Broome,,,,,Restricted Area,0-8 Center,,,,2.21,Made,2.0,,,,,,,,,,,,,,
523,PT02M57.00S,2025-11-26T03:01:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,6.521024967148489,47.794117647058826,1610612753,76,113,2025-11-26T03:01:22Z,5120000,False,11.0,9.0,1,left,G. Bitadze cutting Layup (8 PTS) (A. Black 3 AST),"[1629048, 1641710]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,1.41,Made,8.0,A. Black,1641710.0,3.0,,,,,,,,,,,
