actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
341,PT01M56.00S,2026-02-27T01:05:55.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,65,53,2026-02-27T01:05:56Z,3320000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:9),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Adebayo,B. Adebayo,340.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
342,PT01M45.00S,2026-02-27T01:06:07.3Z,2,REGULAR,turnover,lost ball,[],1630558,,,1610612748,65,53,2026-02-27T01:06:10Z,3330000,False,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1630558, 1630178]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,3.0,Maxey,1630178.0,,,
343,PT01M45.00S,2026-02-27T01:06:07.3Z,2,REGULAR,steal,,[],1630178,,,1610612755,65,53,2026-02-27T01:31:22Z,3340000,False,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
344,PT01M36.00S,2026-02-27T01:06:16.2Z,2,REGULAR,turnover,lost ball,[],1629656,,,1610612755,65,53,2026-02-27T01:43:56Z,3350000,False,,,0,,Q. Grimes lost ball TURNOVER (3 TO),"[1629656, 1631170]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Grimes,Q. Grimes,,,,,,,,,,,,,,3.0,Jaquez Jr.,1631170.0,,,
345,PT01M36.00S,2026-02-27T01:06:16.2Z,2,REGULAR,steal,,[],1631170,,,1610612748,65,53,2026-02-27T01:06:18Z,3360000,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
346,PT01M32.00S,2026-02-27T01:06:21.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,94.69448094612353,50.73529411764706,1610612748,65,55,2026-02-27T01:17:27Z,3370000,False,4.0,-3.0,1,right,B. Adebayo running DUNK (15 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,0.45,Made,Adebayo,B. Adebayo,,,,,15.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,
348,PT01M32.00S,2026-02-27T01:06:25.6Z,2,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612748,65,55,2026-02-27T01:06:35Z,3390000,False,,,0,,D. Barlow shooting personal FOUL (3 PF) (Adebayo 1 FT),"[1631230, 1628389]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Barlow,D. Barlow,,,,,,,,,1628953.0,3.0,0.0,Adebayo,1628389.0,,,,,,
350,PT01M32.00S,2026-02-27T01:06:43.0Z,2,REGULAR,substitution,out,[],1631230,,,1610612748,65,55,2026-02-27T01:06:51Z,3410000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,
351,PT01M32.00S,2026-02-27T01:06:43.0Z,2,REGULAR,substitution,out,[],1630558,,,1610612748,65,55,2026-02-27T01:06:51Z,3420000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
352,PT01M32.00S,2026-02-27T01:06:43.0Z,2,REGULAR,substitution,in,[],1630570,,,1610612748,65,55,2026-02-27T01:06:51Z,3430000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,
353,PT01M32.00S,2026-02-27T01:06:43.0Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,65,55,2026-02-27T01:06:51Z,3440000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,,,,,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
354,PT01M32.00S,2026-02-27T01:07:06.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628389,,,1610612748,65,56,2026-02-27T01:07:06Z,3450000,False,,,0,,B. Adebayo Free Throw 1 of 1 (16 PTS),[1628389],1610612748.0,MIA,,,,,,,,,,Made,Adebayo,B. Adebayo,,,,,16.0,,,,,,,,,,,,,,
355,PT01M23.00S,2026-02-27T01:07:21.1Z,2,REGULAR,foul,personal,['3freethrow'],1641796,,,1610612755,65,56,2026-02-27T01:07:36Z,3460000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Embiid 3 FT),"[1641796, 203954]",1610612748.0,MIA,shooting,,,,,,Above the Break 3,24+ Right Center,,,Larsson,P. Larsson,,,,,,,,,101284.0,1.0,0.0,Embiid,203954.0,,,,,,
357,PT01M23.00S,2026-02-27T01:07:57.9Z,2,REGULAR,freethrow,1 of 3,[],203954,,,1610612755,66,56,2026-02-27T01:07:57Z,3480000,False,,,0,,J. Embiid Free Throw 1 of 3 (17 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,17.0,,,,,,,,,,,,,,
358,PT01M23.00S,2026-02-27T01:08:22.6Z,2,REGULAR,freethrow,2 of 3,[],203954,,,1610612755,67,56,2026-02-27T01:08:22Z,3490000,False,,,0,,J. Embiid Free Throw 2 of 3 (18 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,18.0,,,,,,,,,,,,,,
359,PT01M23.00S,2026-02-27T01:08:43.8Z,2,REGULAR,freethrow,3 of 3,[],203954,,,1610612755,68,56,2026-02-27T01:08:43Z,3500000,False,,,0,,J. Embiid Free Throw 3 of 3 (19 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,19.0,,,,,,,,,,,,,,
360,PT01M08.00S,2026-02-27T01:09:04.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612748,68,56,2026-02-27T01:09:10Z,3510000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Larsson 2 FT),"[1630178, 1641796]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Maxey,T. Maxey,,,,,,,,,101284.0,2.0,0.0,Larsson,1641796.0,,,,,,
362,PT01M08.00S,2026-02-27T01:09:33.7Z,2,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,68,56,2026-02-27T01:09:33Z,3530000,False,,,0,,MISS P. Larsson Free Throw 1 of 2,[1641796],1610612748.0,MIA,,,,,,,,,,Missed,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
363,PT01M08.00S,2026-02-27T01:09:33.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,68,56,2026-02-27T01:09:33Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,,
364,PT01M08.00S,2026-02-27T01:09:55.0Z,2,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,68,57,2026-02-27T01:09:55Z,3550000,False,,,0,,P. Larsson Free Throw 2 of 2 (3 PTS),[1641796],1610612748.0,MIA,,,,,,,,,,Made,Larsson,P. Larsson,,,,,3.0,,,,,,,,,,,,,,
365,PT00M50.20S,2026-02-27T01:10:17.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641796,,,1610612755,68,57,2026-02-27T01:10:29Z,3560000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Embiid 2 FT),"[1641796, 203954]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Larsson,P. Larsson,,,,,,,,,1151.0,2.0,0.0,Embiid,203954.0,,,,,,
367,PT00M50.20S,2026-02-27T01:10:50.2Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,69,57,2026-02-27T01:10:50Z,3580000,False,,,0,,J. Embiid Free Throw 1 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,20.0,,,,,,,,,,,,,,
368,PT00M50.20S,2026-02-27T01:11:10.1Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,70,57,2026-02-27T01:11:10Z,3590000,False,,,0,,J. Embiid Free Throw 2 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,Embiid,J. Embiid,,,,,21.0,,,,,,,,,,,,,,
369,PT00M38.50S,2026-02-27T01:11:24.1Z,2,REGULAR,3pt,Jump Shot,[],203952,70.25295663600527,18.137254901960784,1610612748,70,57,2026-02-27T01:11:28Z,3600000,False,-159.0,227.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,27.74,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
370,PT00M35.50S,2026-02-27T01:11:27.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612755,70,57,2026-02-27T01:11:28Z,3610000,False,,,0,,T. Watford REBOUND (Off:2 Def:3),[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Watford,T. Watford,369.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
371,PT00M28.50S,2026-02-27T01:11:34.2Z,2,REGULAR,3pt,Jump Shot,[],203954,34.11629434954008,42.8921568627451,1610612755,70,57,2026-02-27T01:11:40Z,3620000,False,36.0,268.0,1,left,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,27.05,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
372,PT00M24.60S,2026-02-27T01:11:38.1Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612755,70,57,2026-02-27T01:11:38Z,3630000,False,,,0,,T. Watford REBOUND (Off:3 Def:3),[1630570],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,Watford,T. Watford,371.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
373,PT00M22.20S,2026-02-27T01:11:40.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,7.703679369250986,4.6568627450980395,1610612755,73,57,2026-02-27T01:11:44Z,3640000,False,227.0,20.0,1,left,Q. Grimes 3PT  (6 PTS) (T. Maxey 7 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,22.76,Made,Grimes,Q. Grimes,,,,,6.0,T. Maxey,1630178.0,7.0,,,,,,,,,,,
375,PT00M02.60S,2026-02-27T01:12:04.7Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612748,73,57,2026-02-27T01:12:32Z,3660000,False,,,0,,A. Wiggins step out-of-bounds TURNOVER (2 TO),[203952],1610612748.0,MIA,step,,,,,,Above the Break 3,24+ Left Center,,,Wiggins,A. Wiggins,,,,,,,,,1151.0,,,,,2.0,,,,,
376,PT00M02.60S,2026-02-27T01:12:19.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612755,73,57,2026-02-27T01:12:22Z,3670000,False,,,0,,SUB out: T. Watford,[1630570],1610612755.0,PHI,,,,,,,,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,
377,PT00M02.60S,2026-02-27T01:12:19.0Z,2,REGULAR,substitution,in,[],1642845,,,1610612755,73,57,2026-02-27T01:12:22Z,3680000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,,,,,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
378,PT00M00.30S,2026-02-27T01:12:39.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,38.05847568988173,6.372549019607843,1610612755,73,57,2026-02-27T01:12:57Z,3690000,False,218.0,305.0,1,left,MISS T. Maxey 37' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,37.51,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
379,PT00M00.10S,2026-02-27T01:12:39.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,73,57,2026-02-27T01:12:57Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,,378.0,,,,,,,,,,,,,,,,,,
380,PT00M00.00S,2026-02-27T01:12:45.7Z,2,REGULAR,period,end,[],0,,,1610612755,73,57,2026-02-27T01:12:45Z,3710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-02-27T01:18:50.6Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,73,57,2026-02-27T01:28:19Z,3720000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-02-27T01:18:50.6Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612755,73,57,2026-02-27T01:28:19Z,3730000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,,,,,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2026-02-27T01:18:50.6Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612755,73,57,2026-02-27T01:28:19Z,3740000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2026-02-27T01:18:50.6Z,3,REGULAR,substitution,in,['startperiod'],1630558,,,1610612755,73,57,2026-02-27T01:28:19Z,3750000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2026-02-27T01:28:13.3Z,3,REGULAR,period,start,[],0,,,1610612748,73,57,2026-02-27T01:28:19Z,3760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M46.00S,2026-02-27T01:28:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,14.011169513797633,51.9607843137255,1610612748,73,59,2026-02-27T01:28:31Z,3770000,False,-10.0,79.0,1,left,A. Wiggins 7' turnaround Jump Shot (11 PTS),[203952],1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,Wiggins,A. Wiggins,,,,,11.0,,,,,,,,,,,,,,
389,PT11M27.00S,2026-02-27T01:28:43.5Z,3,REGULAR,2pt,Jump Shot,[],1630178,86.67871222076215,87.74509803921569,1610612755,73,59,2026-02-27T01:28:59Z,3780000,False,189.0,73.0,1,right,MISS T. Maxey 20' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Right,20.22,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
390,PT11M24.00S,2026-02-27T01:28:46.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,73,59,2026-02-27T01:28:59Z,3790000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:10),[1628389],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right,,,Adebayo,B. Adebayo,389.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
391,PT11M13.00S,2026-02-27T01:28:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,9.280551905387648,51.71568627450981,1610612748,73,59,2026-02-27T01:29:02Z,3800000,False,-9.0,35.0,1,left,MISS A. Wiggins driving Layup,[203952],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,3.57,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
392,PT11M11.00S,2026-02-27T01:28:58.8Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,73,59,2026-02-27T01:29:43Z,3810000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:4),[1642845],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Edgecombe,V. Edgecombe,391.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
393,PT10M58.00S,2026-02-27T01:29:12.3Z,3,REGULAR,2pt,Jump Shot,[],203954,72.88107752956637,57.59803921568627,1610612755,73,59,2026-02-27T01:29:17Z,3820000,False,38.0,202.0,1,right,MISS J. Embiid 20' Jump Shot,[203954],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,20.59,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
394,PT10M54.00S,2026-02-27T01:29:16.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,73,59,2026-02-27T01:29:17Z,3830000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:11),[1628389],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,Adebayo,B. Adebayo,393.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
395,PT10M37.00S,2026-02-27T01:29:32.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.754927726675426,48.03921568627451,1610612748,73,61,2026-02-27T01:29:38Z,3840000,False,10.0,30.0,1,left,B. Adebayo finger roll Layup (18 PTS),[1628389],1610612748.0,MIA,finger roll,,,,,,Restricted Area,0-8 Center,3.14,Made,Adebayo,B. Adebayo,,,,,18.0,,,,,,,,,,,,,,
396,PT10M15.00S,2026-02-27T01:29:55.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,90.3580814717477,43.872549019607845,1610612755,73,61,2026-02-27T01:30:00Z,3850000,False,-31.0,38.0,1,right,MISS K. Oubre Jr. turnaround Shot,[1626162],1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,
397,PT10M13.00S,2026-02-27T01:29:57.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,73,61,2026-02-27T01:30:00Z,3860000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Herro,T. Herro,396.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
398,PT10M04.00S,2026-02-27T01:30:06.1Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,73,61,2026-02-27T01:30:09Z,3870000,False,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 203954]",1610612748.0,MIA,,,,,,,Mid-Range,8-16 Left,,,Herro,T. Herro,,,,,,,,,,,,,,2.0,Embiid,203954.0,,,
399,PT10M04.00S,2026-02-27T01:30:06.1Z,3,REGULAR,steal,,[],203954,,,1610612755,73,61,2026-02-27T01:30:07Z,3880000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
400,PT09M58.00S,2026-02-27T01:30:12.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642845,68.54467805519053,75.0,1610612755,73,61,2026-02-27T01:30:19Z,3890000,False,125.0,243.0,1,right,MISS V. Edgecombe 27' running 3PT,[1642845],1610612755.0,PHI,running,,,,,,Above the Break 3,24+ Right Center,27.34,Missed,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,
401,PT09M54.00S,2026-02-27T01:30:16.2Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,73,61,2026-02-27T01:30:16Z,3900000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:5),[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,Oubre Jr.,K. Oubre Jr.,400.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
402,PT09M53.00S,2026-02-27T01:30:17.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,89.43823915900131,43.627450980392155,1610612755,73,61,2026-02-27T01:37:04Z,3910000,False,-32.0,47.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1641796]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,Larsson,1641796.0,
403,PT09M53.00S,2026-02-27T01:30:17.4Z,3,REGULAR,block,,[],1641796,,,1610612755,73,61,2026-02-27T01:30:20Z,3920000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
404,PT09M53.00S,2026-02-27T01:30:17.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,73,61,2026-02-27T01:30:41Z,3930000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,402.0,,,,,,,,,,,,,,,,,,
405,PT09M53.00S,2026-02-27T01:30:31.9Z,3,REGULAR,foul,personal,[],1626162,,,1610612748,73,61,2026-02-27T01:30:37Z,3940000,False,,,0,,K. Oubre Jr. loose ball personal FOUL (3 PF),"[1626162, 1641796]",1610612755.0,PHI,loose ball,,,,,,Restricted Area,0-8 Center,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,101284.0,3.0,0.0,Larsson,1641796.0,,,,,,
407,PT09M40.00S,2026-02-27T01:30:58.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,23.340998685939553,27.696078431372552,1610612748,73,61,2026-02-27T01:31:02Z,3960000,False,112.0,167.0,1,left,MISS T. Herro 20' Jump Shot,[1629639],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Right Center,20.07,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
408,PT09M38.00S,2026-02-27T01:31:00.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,61,2026-02-27T01:31:00Z,3970000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,Embiid,J. Embiid,407.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
409,PT09M33.00S,2026-02-27T01:31:05.2Z,3,REGULAR,3pt,Jump Shot,[],203954,68.67608409986859,28.431372549019606,1610612755,73,61,2026-02-27T01:38:58Z,3980000,False,-108.0,242.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.48,Missed,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,
410,PT09M29.00S,2026-02-27T01:31:09.2Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,73,61,2026-02-27T01:31:11Z,3990000,False,,,0,,P. Larsson REBOUND (Off:1 Def:1),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,Larsson,P. Larsson,409.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
411,PT09M12.00S,2026-02-27T01:31:26.4Z,3,REGULAR,3pt,Jump Shot,[],1629639,10.988830486202366,3.9215686274509802,1610612748,73,61,2026-02-27T01:31:33Z,4000000,False,230.0,51.0,1,left,MISS T. Herro fadeaway 3PT,[1629639],1610612748.0,MIA,fadeaway,,,,,,Right Corner 3,24+ Right,23.59,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,,
412,PT09M09.00S,2026-02-27T01:31:29.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,61,2026-02-27T01:31:33Z,4010000,False,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,Embiid,J. Embiid,411.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
413,PT09M02.00S,2026-02-27T01:31:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,92.32917214191852,52.69607843137255,1610612755,73,61,2026-02-27T01:40:15Z,4020000,False,13.0,20.0,1,right,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,,,,Restricted Area,0-8 Center,2.38,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
414,PT09M00.00S,2026-02-27T01:31:38.5Z,3,REGULAR,rebound,defensive,[],1641796,,,1610612748,73,61,2026-02-27T01:31:41Z,4030000,False,,,0,,P. Larsson REBOUND (Off:1 Def:2),[1641796],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,Larsson,P. Larsson,413.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
415,PT08M56.00S,2026-02-27T01:31:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,6.258212877792378,47.30392156862745,1610612748,73,61,2026-02-27T01:31:48Z,4040000,False,13.0,6.0,1,left,MISS P. Larsson running Layup,[1641796],1610612748.0,MIA,running,,,,,,Restricted Area,0-8 Center,1.49,Missed,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,
416,PT08M54.00S,2026-02-27T01:31:44.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,61,2026-02-27T01:31:48Z,4050000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Embiid,J. Embiid,415.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
417,PT08M51.00S,2026-02-27T01:31:47.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,67.49342969776609,74.50980392156863,1610612755,73,61,2026-02-27T01:44:13Z,4060000,False,123.0,253.0,1,right,MISS T. Maxey 28' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Right Center,28.12,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,
418,PT08M49.00S,2026-02-27T01:31:49.2Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612748,73,61,2026-02-27T01:31:57Z,4070000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,Mitchell,D. Mitchell,417.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
419,PT08M49.00S,2026-02-27T01:31:54.2Z,3,REGULAR,foul,personal,[],1642845,,,1610612748,73,61,2026-02-27T01:32:00Z,4080000,False,,,0,,V. Edgecombe personal FOUL (1 PF),"[1642845, 1630558]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Edgecombe,V. Edgecombe,,,,,,,,,1628953.0,1.0,0.0,Mitchell,1630558.0,,,,,,
