actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
411,PT02M03.00S,2024-03-12T00:32:55.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,87.72996057818659,95.09803921568627,1610612765,79,62,2024-03-12T00:33:54Z,4100000,False,225.0,63.0,1,right,MISS C. Cunningham running 3PT,[1630595],1610612765.0,DET,running,,,,,,Right Corner 3,24+ Right,23.41,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
412,PT02M00.00S,2024-03-12T00:32:58.9Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,79,62,2024-03-12T00:33:00Z,4110000,False,,,0,,N. Richards REBOUND (Off:3 Def:7),[1630208],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Richards,N. Richards,411.0,10.0,7.0,3.0,,,,,,,,,,,,,,
413,PT01M52.00S,2024-03-12T00:33:07.7Z,3,REGULAR,3pt,Jump Shot,[],202722,28.33442838370565,75.24509803921569,1610612766,79,65,2024-03-12T00:33:14Z,4120000,False,-126.0,214.0,1,left,D. Bertans 24' 3PT  (7 PTS) (M. Bridges 2 AST),"[202722, 1628970]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,24.83,Made,Bertans,D. Bertans,,,,,7.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
415,PT01M32.00S,2024-03-12T00:33:27.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,95.87713534822602,97.05882352941177,1610612765,79,65,2024-03-12T00:33:32Z,4140000,False,235.0,-14.0,1,right,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.57,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
416,PT01M28.00S,2024-03-12T00:33:31.6Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612765,79,65,2024-03-12T00:33:32Z,4150000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:3),[1629656],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Grimes,Q. Grimes,415.0,4.0,3.0,1.0,,,,,,,,,,,,,,
417,PT01M24.00S,2024-03-12T00:33:37.2Z,3,REGULAR,foul,personal,['2freethrow'],202722,,,1610612765,79,65,2024-03-12T00:33:52Z,4160000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Wiseman 2 FT),"[202722, 1630164]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Bertans,D. Bertans,,,,,,,,,,,,202901.0,1.0,0.0,Wiseman,1630164.0,,
419,PT01M24.00S,2024-03-12T00:33:56.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,79,65,2024-03-12T00:33:56Z,4180000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,79,65,2024-03-12T00:36:12Z,4190000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
421,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,79,65,2024-03-12T00:36:12Z,4200000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
422,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,out,[],1630208,,,1610612765,79,65,2024-03-12T00:36:12Z,4210000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
423,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,in,[],1630649,,,1610612765,79,65,2024-03-12T00:36:12Z,4220000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,,,,,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,
424,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,in,[],203095,,,1610612765,79,65,2024-03-12T00:36:12Z,4230000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,
425,PT01M24.00S,2024-03-12T00:34:06.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612765,79,65,2024-03-12T00:36:12Z,4240000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
426,PT01M24.00S,2024-03-12T00:36:41.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630164,,,1610612765,80,65,2024-03-12T00:36:41Z,4250000,False,,,0,,J. Wiseman Free Throw 1 of 2 (1 PTS),[1630164],1610612765.0,DET,,,,,,,,,,Made,Wiseman,J. Wiseman,,,,,1.0,,,,,,,,,,,,,
427,PT01M24.00S,2024-03-12T00:36:55.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630164,,,1610612765,81,65,2024-03-12T00:36:55Z,4260000,False,,,0,,J. Wiseman Free Throw 2 of 2 (2 PTS),[1630164],1610612765.0,DET,,,,,,,,,,Made,Wiseman,J. Wiseman,,,,,2.0,,,,,,,,,,,,,
429,PT01M08.00S,2024-03-12T00:37:34.2Z,3,REGULAR,3pt,Jump Shot,[],1641733,7.5722733245729295,5.392156862745098,1610612766,81,65,2024-03-12T00:37:38Z,4280000,False,223.0,19.0,1,left,MISS N. Smith Jr. 3PT,[1641733],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,22.38,Missed,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
430,PT01M06.00S,2024-03-12T00:37:36.2Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,81,65,2024-03-12T00:37:38Z,4290000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:3),[1630164],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,Wiseman,J. Wiseman,429.0,3.0,3.0,0.0,,,,,,,,,,,,,,
431,PT00M54.80S,2024-03-12T00:37:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641733,,,1610612765,81,65,2024-03-12T00:38:02Z,4300000,False,,,0,,N. Smith Jr. personal FOUL (2 PF) (Sasser 2 FT),"[1641733, 1631204]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,1626300.0,2.0,0.0,Sasser,1631204.0,,
434,PT00M54.80S,2024-03-12T00:37:59.8Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612765,81,65,2024-03-12T00:40:15Z,4315000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT00M54.80S,2024-03-12T00:40:56.9Z,3,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,82,65,2024-03-12T00:40:56Z,4330000,False,,,0,,M. Sasser Free Throw 1 of 2 (8 PTS),[1631204],1610612765.0,DET,,,,,,,,,,Made,Sasser,M. Sasser,,,,,8.0,,,,,,,,,,,,,
436,PT00M54.80S,2024-03-12T00:41:13.0Z,3,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,83,65,2024-03-12T00:41:13Z,4340000,False,,,0,,M. Sasser Free Throw 2 of 2 (9 PTS),[1631204],1610612765.0,DET,,,,,,,,,,Made,Sasser,M. Sasser,,,,,9.0,,,,,,,,,,,,,
437,PT00M38.30S,2024-03-12T00:41:31.1Z,3,REGULAR,2pt,Jump Shot,[],202722,5.781865965834428,87.76807598039215,1610612766,83,65,2024-03-12T00:41:52Z,4350000,False,-189.0,2.0,1,left,MISS D. Bertans 18' step back Shot,[202722],1610612766.0,CHA,step back,,,,,,Mid-Range,16-24 Left,18.88,Missed,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
438,PT00M35.10S,2024-03-12T00:41:34.3Z,3,REGULAR,rebound,defensive,[],203095,,,1610612765,83,65,2024-03-12T00:41:38Z,4360000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612765.0,DET,,,,,,,Mid-Range,16-24 Left,,,Fournier,E. Fournier,437.0,1.0,1.0,0.0,,,,,,,,,,,,,,
439,PT00M29.80S,2024-03-12T00:41:39.8Z,3,REGULAR,turnover,bad pass,[],1631204,,,1610612765,83,65,2024-03-12T00:41:43Z,4370000,False,,,0,,M. Sasser bad pass TURNOVER (3 TO),"[1631204, 1628970]",1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,Sasser,M. Sasser,,,,,,,,,3.0,Bridges,1628970.0,,,,,,,
440,PT00M29.80S,2024-03-12T00:41:39.8Z,3,REGULAR,steal,,[],1628970,,,1610612766,83,65,2024-03-12T00:41:41Z,4380000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Left,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
441,PT00M25.50S,2024-03-12T00:41:44.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630550,6.521024967148489,51.9607843137255,1610612766,83,67,2024-03-12T00:42:20Z,4390000,False,-10.0,9.0,1,left,J. Thor running finger roll Layup (2 PTS) (M. Bridges 3 AST),"[1630550, 1628970]",1610612766.0,CHA,running finger roll,,,,,,Restricted Area,0-8 Center,1.32,Made,Thor,J. Thor,,,,,2.0,M. Bridges,1628970.0,3.0,,,,,,,,,,
443,PT00M08.70S,2024-03-12T00:42:04.2Z,3,REGULAR,3pt,Jump Shot,[],1630649,88.51839684625493,4.411764705882353,1610612765,86,67,2024-03-12T00:42:08Z,4410000,False,-228.0,55.0,1,right,S. Umude 3PT  (3 PTS) (E. Fournier 1 AST),"[1630649, 203095]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.45,Made,Umude,S. Umude,,,,,3.0,E. Fournier,203095.0,1.0,,,,,,,,,,
445,PT00M01.30S,2024-03-12T00:42:13.7Z,3,REGULAR,3pt,Jump Shot,[],1629684,26.231931668856767,13.23529411764706,1610612766,86,67,2024-03-12T00:42:23Z,4430000,False,184.0,194.0,1,left,MISS G. Williams 26' 3PT,[1629684],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,26.73,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
446,PT00M01.30S,2024-03-12T00:42:13.7Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,86,67,2024-03-12T00:42:23Z,4440000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:4),[1630164],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,Wiseman,J. Wiseman,445.0,4.0,4.0,0.0,,,,,,,,,,,,,,
447,PT00M00.00S,2024-03-12T00:42:20.1Z,3,REGULAR,period,end,[],0,,,1610612765,86,67,2024-03-12T00:42:20Z,4450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2024-03-12T00:42:48.6Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612765,86,67,2024-03-12T00:44:42Z,4460000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2024-03-12T00:42:48.6Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612765,86,67,2024-03-12T00:44:42Z,4470000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,,,,,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2024-03-12T00:42:48.6Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612765,86,67,2024-03-12T00:44:42Z,4480000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2024-03-12T00:42:48.6Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612765,86,67,2024-03-12T00:44:42Z,4490000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2024-03-12T00:44:55.2Z,4,REGULAR,period,start,[],0,,,1610612766,86,67,2024-03-12T00:44:55Z,4500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M47.00S,2024-03-12T00:45:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,5.601182654402102,53.67647058823529,1610612766,86,69,2024-03-12T00:45:17Z,4510000,False,-18.0,0.0,1,left,G. Williams Layup (11 PTS) (B. Miller 5 AST),"[1629684, 1641706]",1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,1.84,Made,Williams,G. Williams,,,,,11.0,B. Miller,1641706.0,5.0,,,,,,,,,,
455,PT11M47.00S,2024-03-12T00:45:13.3Z,4,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612766,86,69,2024-03-12T00:45:23Z,4530000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Williams 1 FT),"[1629656, 1629684]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Grimes,Q. Grimes,,,,,,,,,,,,202901.0,1.0,0.0,Williams,1629684.0,,
457,PT11M47.00S,2024-03-12T00:45:38.9Z,4,REGULAR,freethrow,1 of 1,[],1629684,,,1610612766,86,70,2024-03-12T00:45:38Z,4550000,False,,,0,,G. Williams Free Throw 1 of 1 (12 PTS),[1629684],1610612766.0,CHA,,,,,,,,,,Made,Williams,G. Williams,,,,,12.0,,,,,,,,,,,,,
458,PT11M35.00S,2024-03-12T00:45:53.3Z,4,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612765,86,70,2024-03-12T00:46:04Z,4560000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Grimes 2 FT),"[1641706, 1629656]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Miller,B. Miller,,,,,,,,,,,,2002.0,2.0,1.0,Grimes,1629656.0,,
460,PT11M35.00S,2024-03-12T00:46:20.9Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612765,87,70,2024-03-12T00:46:20Z,4580000,False,,,0,,Q. Grimes Free Throw 1 of 2 (5 PTS),[1629656],1610612765.0,DET,,,,,,,,,,Made,Grimes,Q. Grimes,,,,,5.0,,,,,,,,,,,,,
461,PT11M35.00S,2024-03-12T00:46:36.7Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612765,88,70,2024-03-12T00:46:36Z,4590000,False,,,0,,Q. Grimes Free Throw 2 of 2 (6 PTS),[1629656],1610612765.0,DET,,,,,,,,,,Made,Grimes,Q. Grimes,,,,,6.0,,,,,,,,,,,,,
462,PT11M23.00S,2024-03-12T00:46:50.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.046649145860711,53.92156862745098,1610612766,88,72,2024-03-12T00:46:56Z,4600000,False,-20.0,14.0,1,left,G. Williams driving Layup (14 PTS) (B. Miller 6 AST),"[1629684, 1641706]",1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.39,Made,Williams,G. Williams,,,,,14.0,B. Miller,1641706.0,6.0,,,,,,,,,,
464,PT11M03.00S,2024-03-12T00:47:10.0Z,4,REGULAR,2pt,Jump Shot,[],1629656,75.82128777923785,62.52297794117647,1610612765,88,72,2024-03-12T00:47:18Z,4620000,False,63.0,175.0,1,right,MISS Q. Grimes 18' pullup Shot,[1629656],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Right Center,18.57,Missed,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
465,PT11M01.00S,2024-03-12T00:47:12.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,88,72,2024-03-12T00:50:33Z,4630000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Right Center,,,,,464.0,,,,,,,,,,,,,,,,,
466,PT11M01.00S,2024-03-12T00:47:20.0Z,4,REGULAR,foul,personal,[],1630164,,,1610612766,88,72,2024-03-12T00:48:26Z,4640000,False,,,0,,J. Wiseman loose ball personal FOUL (1 PF),"[1630164, 1630208]",1610612765.0,DET,loose ball,,,,,,Mid-Range,16-24 Right Center,,,Wiseman,J. Wiseman,,,,,,,,,,,,1626300.0,1.0,0.0,Richards,1630208.0,,
468,PT10M54.00S,2024-03-12T00:47:40.9Z,4,REGULAR,foul,personal,[],1630649,,,1610612766,88,72,2024-03-12T00:47:59Z,4660000,False,,,0,,S. Umude personal FOUL (1 PF),"[1630649, 1629684]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right,,,Umude,S. Umude,,,,,,,,,,,,202901.0,1.0,0.0,Williams,1629684.0,,
470,PT10M51.00S,2024-03-12T00:47:59.6Z,4,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612766,88,72,2024-03-12T00:49:56Z,4680000,False,,,0,,Q. Grimes flagrant-type-1 personal FOUL (2 PF) (Miller 3 FT),"[1629656, 1641706]",1610612765.0,DET,flagrant-type-1,,,,,,Above the Break 3,24+ Left Center,,,Grimes,Q. Grimes,,,,,,,,,,,,202901.0,2.0,0.0,Miller,1641706.0,,
473,PT10M51.00S,2024-03-12T00:50:12.6Z,4,REGULAR,freethrow,1 of 3,[],1641706,,,1610612766,88,72,2024-03-12T00:51:09Z,4710000,False,,,0,,MISS B. Miller flagrant Free Throw 1 of 3,[1641706],1610612766.0,CHA,flagrant,,,,,,,,,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
474,PT10M51.00S,2024-03-12T00:50:12.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,88,72,2024-03-12T00:51:09Z,4720000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
475,PT10M51.00S,2024-03-12T00:50:12.6Z,4,REGULAR,freethrow,2 of 3,[],1641706,,,1610612766,88,73,2024-03-12T00:51:09Z,4730000,False,,,0,,B. Miller flagrant Free Throw 2 of 3 (18 PTS),[1641706],1610612766.0,CHA,flagrant,,,,,,,,,Made,Miller,B. Miller,,,,,18.0,,,,,,,,,,,,,
476,PT10M51.00S,2024-03-12T00:50:12.6Z,4,REGULAR,freethrow,3 of 3,[],1641706,,,1610612766,88,74,2024-03-12T00:51:09Z,4740000,False,,,0,,B. Miller flagrant Free Throw 3 of 3 (19 PTS),[1641706],1610612766.0,CHA,flagrant,,,,,,,,,Made,Miller,B. Miller,,,,,19.0,,,,,,,,,,,,,
477,PT10M42.00S,2024-03-12T00:50:53.3Z,4,REGULAR,3pt,Jump Shot,[],1641706,18.873193166885677,91.66666666666666,1610612766,88,74,2024-03-12T00:51:00Z,4750000,False,-208.0,125.0,1,left,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,24.29,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
478,PT10M39.00S,2024-03-12T00:50:56.3Z,4,REGULAR,rebound,defensive,[],1630649,,,1610612765,88,74,2024-03-12T00:50:56Z,4760000,False,,,0,,S. Umude REBOUND (Off:0 Def:1),[1630649],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Umude,S. Umude,477.0,1.0,1.0,0.0,,,,,,,,,,,,,,
479,PT10M30.00S,2024-03-12T00:51:06.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,89.70105124835742,50.245098039215684,1610612765,90,74,2024-03-12T00:51:14Z,4770000,False,1.0,44.0,1,right,J. Wiseman driving DUNK (4 PTS) (M. Sasser 3 AST),"[1630164, 1631204]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,4.43,Made,Wiseman,J. Wiseman,,,,,4.0,M. Sasser,1631204.0,3.0,,,,,,,,,,
480,PT10M13.00S,2024-03-12T00:51:22.5Z,4,REGULAR,2pt,Jump Shot,[],1629684,4.681340341655716,71.81372549019608,1610612766,90,74,2024-03-12T00:52:47Z,4780000,False,-109.0,-8.0,1,left,MISS G. Williams 10' turnaround fadeaway Shot,[1629684],1610612766.0,CHA,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,10.94,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
481,PT10M11.00S,2024-03-12T00:51:24.5Z,4,REGULAR,rebound,defensive,[],1630649,,,1610612765,90,74,2024-03-12T00:51:27Z,4790000,False,,,0,,S. Umude REBOUND (Off:0 Def:2),[1630649],1610612765.0,DET,,,,,,,Mid-Range,8-16 Left,,,Umude,S. Umude,480.0,2.0,2.0,0.0,,,,,,,,,,,,,,
482,PT09M51.00S,2024-03-12T00:51:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,83.78777923784494,44.85294117647059,1610612765,90,74,2024-03-12T00:53:45Z,4800000,False,-26.0,100.0,1,right,MISS M. Sasser 10' fadeaway Shot,[1631204],1610612765.0,DET,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
483,PT09M48.00S,2024-03-12T00:51:48.3Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,90,74,2024-03-12T00:53:45Z,4810000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:4),[1630164],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,Wiseman,J. Wiseman,482.0,5.0,4.0,1.0,,,,,,,,,,,,,,
484,PT09M47.00S,2024-03-12T00:51:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630164,89.70105124835742,51.470588235294116,1610612765,90,74,2024-03-12T00:54:00Z,4820000,False,7.0,44.0,1,right,MISS J. Wiseman putback Layup,[1630164],1610612765.0,DET,putback,,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
485,PT09M45.00S,2024-03-12T00:51:51.0Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,90,74,2024-03-12T00:51:55Z,4830000,False,,,0,,G. Williams REBOUND (Off:0 Def:4),[1629684],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,G. Williams,484.0,4.0,4.0,0.0,,,,,,,,,,,,,,
486,PT09M38.00S,2024-03-12T00:51:58.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,15.193823915900131,44.85294117647059,1610612766,90,74,2024-03-12T00:52:02Z,4840000,False,26.0,90.0,1,left,MISS N. Smith Jr. 9' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
487,PT09M37.00S,2024-03-12T00:52:01.7Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,90,74,2024-03-12T00:52:01Z,4850000,False,,,0,,N. Richards REBOUND (Off:4 Def:7),[1630208],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Richards,N. Richards,486.0,11.0,7.0,4.0,,,,,,,,,,,,,,
488,PT09M37.00S,2024-03-12T00:52:04.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612766,90,74,2024-03-12T00:52:30Z,4860000,False,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Richards 2 FT),"[1630164, 1630208]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Wiseman,J. Wiseman,,,,,,,,,,,,2002.0,2.0,0.0,Richards,1630208.0,,
491,PT09M37.00S,2024-03-12T00:52:31.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,90,74,2024-03-12T00:53:17Z,4880000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,,,,,,,Missed,Richards,N. Richards,,,,,,,,,,,,,,,,,,
492,PT09M37.00S,2024-03-12T00:52:31.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,90,74,2024-03-12T00:53:17Z,4890000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT09M37.00S,2024-03-12T00:52:32.3Z,4,REGULAR,substitution,out,[],1630649,,,1610612766,90,74,2024-03-12T00:52:36Z,4900000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,,,,,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,
494,PT09M37.00S,2024-03-12T00:52:32.3Z,4,REGULAR,substitution,in,[],1631323,,,1610612766,90,74,2024-03-12T00:52:36Z,4910000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,,,,,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,
495,PT09M37.00S,2024-03-12T00:52:31.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,90,74,2024-03-12T00:53:17Z,4920000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,,,,,,,Missed,Richards,N. Richards,,,,,,,,,,,,,,,,,,
496,PT09M37.00S,2024-03-12T00:52:31.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,90,74,2024-03-12T00:53:17Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,
497,PT09M37.00S,2024-03-12T00:53:02.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612766,90,74,2024-03-12T00:54:48Z,4940000,False,,,0,,E. Fournier loose ball personal FOUL (2 PF) (Williams 2 FT),"[203095, 1629684]",1610612765.0,DET,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Fournier,E. Fournier,,,,,,,,,,,,202901.0,2.0,0.0,Williams,1629684.0,,
499,PT09M37.00S,2024-03-12T00:53:14.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629684,,,1610612766,90,74,2024-03-12T00:53:14Z,4960000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612766.0,CHA,,,,,,,,,,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
500,PT09M37.00S,2024-03-12T00:53:14.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,90,74,2024-03-12T00:53:14Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
