actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
428,PT04M04.00S,2023-11-02T00:33:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,82.1287779237845,53.32797181372549,1610612765,77,66,2023-11-02T00:33:16Z,4190000,False,17.0,115.0,1,right,J. Ivey 11' bank Jump Shot (5 PTS),[1631093],1610612765.0,DET,bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,5.0,,,,,,,,,,,,,,,,,
429,PT04M04.00S,2023-11-02T00:33:12.9Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612765,77,66,2023-11-02T00:33:27Z,4200000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Ivey 1 FT),"[1629057, 1631093]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,2.0,0.0,Ivey,1631093.0,,,,,,,,
431,PT04M04.00S,2023-11-02T00:33:31.7Z,3,REGULAR,freethrow,1 of 1,[],1631093,,,1610612765,78,66,2023-11-02T00:33:31Z,4220000,False,,,0,,J. Ivey Free Throw 1 of 1 (6 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
432,PT03M54.00S,2023-11-02T00:33:44.5Z,3,REGULAR,3pt,Jump Shot,[],1631101,26.72470433639947,88.72549019607843,1610612757,78,69,2023-11-02T00:33:50Z,4230000,False,-194.0,199.0,1,left,S. Sharpe 27' 3PT  (10 PTS) (M. Brogdon 4 AST),"[1631101, 1627763]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,27.74,Made,10.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,
434,PT03M34.00S,2023-11-02T00:34:04.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,85.46320630749014,65.68627450980392,1610612765,78,69,2023-11-02T00:34:07Z,4250000,False,78.0,84.0,1,right,MISS C. Cunningham 11' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,11.5,Missed,,,,,,,,,,,,,,,,,,
435,PT03M32.00S,2023-11-02T00:34:06.1Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,78,69,2023-11-02T00:34:07Z,4260000,False,,,0,,R. Williams III REBOUND (Off:0 Def:6),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,434.0,,,,,,6.0,6.0,0.0,,,,,
436,PT03M23.00S,2023-11-02T00:34:16.3Z,3,REGULAR,2pt,Jump Shot,[],1631101,9.116294349540084,74.75490196078431,1610612757,78,69,2023-11-02T00:36:16Z,4270000,False,-124.0,33.0,1,left,MISS S. Sharpe 12' pullup Shot - blocked,"[1631101, 1631093]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,12.82,Missed,,,,,,,,,,,,,,Ivey,1631093.0,,,
437,PT03M23.00S,2023-11-02T00:34:16.3Z,3,REGULAR,block,,[],1631093,,,1610612757,78,69,2023-11-02T00:34:19Z,4280000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
438,PT03M23.00S,2023-11-02T00:34:16.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,78,69,2023-11-02T00:34:27Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,436.0,,,,,,,,,,,,,
440,PT03M23.00S,2023-11-02T00:34:22.7Z,3,REGULAR,substitution,out,[],1630191,,,1610612757,78,69,2023-11-02T00:34:30Z,4310000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M23.00S,2023-11-02T00:34:22.7Z,3,REGULAR,substitution,in,[],1630649,,,1610612757,78,69,2023-11-02T00:34:30Z,4320000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M20.00S,2023-11-02T00:34:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,7.408015768725363,46.07843137254902,1610612757,78,69,2023-11-02T00:34:45Z,4330000,False,20.0,17.0,1,left,MISS S. Sharpe alley-oop Layup,[1631101],1610612757.0,POR,alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
443,PT03M16.00S,2023-11-02T00:34:43.5Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,78,69,2023-11-02T00:37:29Z,4340000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,442.0,,,,,,2.0,2.0,0.0,,,,,
444,PT03M10.00S,2023-11-02T00:34:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,94.3988173455979,56.372549019607845,1610612765,78,69,2023-11-02T00:34:54Z,4350000,False,32.0,0.0,1,right,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
445,PT03M07.00S,2023-11-02T00:34:53.0Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,78,69,2023-11-02T00:34:54Z,4360000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,444.0,,,,,,1.0,1.0,0.0,,,,,
446,PT03M03.00S,2023-11-02T00:34:56.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,7.539421813403408,51.71568627450981,1610612757,78,71,2023-11-02T00:37:38Z,4370000,False,-9.0,18.0,1,left,J. Grant running Layup (18 PTS),[203924],1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.03,Made,18.0,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2023-11-02T00:35:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612765,78,71,2023-11-02T00:35:28Z,4380000,False,,,0,,M. Brogdon shooting personal FOUL (1 PF) (Ivey 2 FT),"[1627763, 1631093]",1610612757.0,POR,shooting,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,1.0,0.0,Ivey,1631093.0,,,,,,,,
449,PT02M46.00S,2023-11-02T00:35:33.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,78,71,2023-11-02T00:35:33Z,4400000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M46.00S,2023-11-02T00:35:37.6Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,78,71,2023-11-02T00:37:57Z,4410000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M46.00S,2023-11-02T00:35:37.6Z,3,REGULAR,substitution,in,[],1631204,,,1610612765,78,71,2023-11-02T00:37:57Z,4420000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M46.00S,2023-11-02T00:38:19.9Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,79,71,2023-11-02T00:38:19Z,4430000,False,,,0,,J. Ivey Free Throw 1 of 2 (7 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
453,PT02M46.00S,2023-11-02T00:38:35.1Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,80,71,2023-11-02T00:38:35Z,4440000,False,,,0,,J. Ivey Free Throw 2 of 2 (8 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
454,PT02M33.00S,2023-11-02T00:38:48.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,8.459264126149804,44.11764705882353,1610612757,80,73,2023-11-02T00:38:53Z,4450000,False,29.0,27.0,1,left,S. Sharpe cutting DUNK (12 PTS) (R. Williams III 1 AST),"[1631101, 1629057]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.99,Made,12.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,,
456,PT02M18.00S,2023-11-02T00:39:04.9Z,3,REGULAR,3pt,Jump Shot,[],1631204,69.30026281208936,72.54901960784314,1610612765,80,73,2023-11-02T00:39:26Z,4470000,False,113.0,236.0,1,right,MISS M. Sasser 26' step back 3PT,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
457,PT02M15.00S,2023-11-02T00:39:07.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,80,73,2023-11-02T00:39:09Z,4480000,False,,,0,,R. Williams III REBOUND (Off:0 Def:7),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,456.0,,,,,,7.0,7.0,0.0,,,,,
458,PT02M10.00S,2023-11-02T00:39:12.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,34.08344283837057,53.92156862745098,1610612757,80,76,2023-11-02T00:39:51Z,4490000,False,-20.0,268.0,1,left,S. Sharpe 26' 3PT pullup (15 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.86,Made,15.0,,,,,,,,,,,,,,,,,
459,PT01M54.00S,2023-11-02T00:39:28.7Z,3,REGULAR,3pt,Jump Shot,[],1641709,68.11760840998686,34.06862745098039,1610612765,80,76,2023-11-02T00:40:15Z,4500000,False,-80.0,247.0,1,right,MISS A. Thompson 25' pullup 3PT,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
460,PT01M53.00S,2023-11-02T00:39:29.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,80,76,2023-11-02T00:39:56Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,459.0,,,,,,,,,,,,,
462,PT01M53.00S,2023-11-02T00:39:38.8Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,80,76,2023-11-02T00:39:44Z,4530000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M53.00S,2023-11-02T00:39:38.8Z,3,REGULAR,substitution,in,[],203925,,,1610612765,80,76,2023-11-02T00:39:44Z,4540000,False,,,0,,SUB in: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M49.00S,2023-11-02T00:39:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203925,92.82194480946123,51.71568627450981,1610612765,82,76,2023-11-02T00:40:41Z,4550000,False,9.0,15.0,1,right,J. Harris cutting Layup (11 PTS) (J. Wiseman 1 AST),"[203925, 1630164]",1610612765.0,DET,cutting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,1.73,Made,11.0,J. Wiseman,1630164.0,1.0,,,,,,,,,,,,,,
466,PT01M42.00S,2023-11-02T00:40:02.2Z,3,REGULAR,3pt,Jump Shot,[],1631101,27.77595269382391,19.117647058823522,1610612757,82,79,2023-11-02T00:41:10Z,4570000,False,154.0,209.0,1,left,S. Sharpe 25' 3PT pullup (18 PTS) (M. Brogdon 5 AST),"[1631101, 1627763]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.95,Made,18.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,,
468,PT01M29.00S,2023-11-02T00:40:18.0Z,3,REGULAR,foul,personal,[],203924,,,1610612765,82,79,2023-11-02T00:40:31Z,4590000,False,,,0,,J. Grant personal FOUL (3 PF),"[203924, 1630164]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,3.0,0.0,Wiseman,1630164.0,,,,,,,,
470,PT01M19.00S,2023-11-02T00:40:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,92.0335085413929,45.58823529411765,1610612765,84,79,2023-11-02T00:40:51Z,4610000,False,-22.0,22.0,1,right,J. Wiseman Layup (4 PTS) (J. Harris 1 AST),"[1630164, 203925]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.15,Made,4.0,J. Harris,203925.0,1.0,,,,,,,,,,,,,,
472,PT01M04.00S,2023-11-02T00:41:02.8Z,3,REGULAR,3pt,Jump Shot,[],1631101,28.43298291721419,87.74509803921569,1610612757,84,79,2023-11-02T00:42:03Z,4630000,False,-189.0,215.0,1,left,MISS S. Sharpe 28' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
473,PT01M01.00S,2023-11-02T00:41:05.8Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,84,79,2023-11-02T00:41:07Z,4640000,False,,,0,,M. Sasser REBOUND (Off:0 Def:2),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Left Center,,,,,,,472.0,,,,,,2.0,2.0,0.0,,,,,
474,PT00M50.80S,2023-11-02T00:41:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,92.16491458607096,45.34313725490197,1610612765,84,79,2023-11-02T00:41:24Z,4650000,False,-23.0,21.0,1,right,MISS J. Wiseman Layup - blocked,"[1630164, 1641739]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,Camara,1641739.0,,,
475,PT00M50.80S,2023-11-02T00:41:16.4Z,3,REGULAR,block,,[],1641739,,,1610612765,84,79,2023-11-02T00:41:20Z,4660000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT00M44.40S,2023-11-02T00:41:22.8Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612757,84,79,2023-11-02T00:41:24Z,4670000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,474.0,,,,,,5.0,4.0,1.0,,,,,
477,PT00M42.60S,2023-11-02T00:41:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.8823915900131425,55.14705882352941,1610612757,84,81,2023-11-02T00:41:37Z,4680000,False,-26.0,12.0,1,left,T. Camara driving Layup (4 PTS) (M. Brogdon 6 AST),"[1641739, 1627763]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.84,Made,4.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,,,
478,PT00M42.60S,2023-11-02T00:41:35.6Z,3,REGULAR,foul,personal,['1freethrow'],1630164,,,1610612757,84,81,2023-11-02T00:41:43Z,4690000,False,,,0,,J. Wiseman shooting personal FOUL (4 PF) (Camara 1 FT),"[1630164, 1641739]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,4.0,0.0,Camara,1641739.0,,,,,,,,
480,PT00M42.60S,2023-11-02T00:41:47.4Z,3,REGULAR,substitution,out,[],203924,,,1610612757,84,81,2023-11-02T00:42:15Z,4710000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M42.60S,2023-11-02T00:41:47.4Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,84,81,2023-11-02T00:42:15Z,4720000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M42.60S,2023-11-02T00:41:59.0Z,3,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,84,82,2023-11-02T00:41:59Z,4730000,False,,,0,,T. Camara Free Throw 1 of 1 (5 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
483,PT00M30.40S,2023-11-02T00:42:12.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,90.45663600525624,47.05882352941176,1610612765,84,82,2023-11-02T00:42:17Z,4740000,False,-15.0,37.0,1,right,MISS J. Wiseman turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
484,PT00M27.20S,2023-11-02T00:42:15.2Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612757,84,82,2023-11-02T00:42:15Z,4750000,False,,,0,,R. Williams III REBOUND (Off:0 Def:8),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,483.0,,,,,,8.0,8.0,0.0,,,,,
485,PT00M15.10S,2023-11-02T00:42:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203925,,,1610612757,84,82,2023-11-02T00:42:49Z,4760000,False,,,0,,J. Harris personal FOUL (1 PF) (Walker 2 FT),"[203925, 1631133]",1610612765.0,DET,,,,Harris,J. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627964.0,1.0,0.0,Walker,1631133.0,,,,,,,,
487,PT00M15.10S,2023-11-02T00:43:07.0Z,3,REGULAR,freethrow,1 of 2,[],1631133,,,1610612757,84,82,2023-11-02T00:43:07Z,4780000,False,,,0,,MISS J. Walker Free Throw 1 of 2,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT00M15.10S,2023-11-02T00:43:07.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,84,82,2023-11-02T00:43:07Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,
489,PT00M15.10S,2023-11-02T00:43:08.0Z,3,REGULAR,substitution,out,[],1630649,,,1610612757,84,82,2023-11-02T00:43:13Z,4800000,False,,,0,,SUB out: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M15.10S,2023-11-02T00:43:08.0Z,3,REGULAR,substitution,in,[],1630595,,,1610612757,84,82,2023-11-02T00:43:13Z,4810000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M15.10S,2023-11-02T00:43:32.6Z,3,REGULAR,freethrow,2 of 2,[],1631133,,,1610612757,84,83,2023-11-02T00:43:32Z,4820000,False,,,0,,J. Walker Free Throw 2 of 2 (1 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2023-11-02T00:43:51.6Z,3,REGULAR,3pt,Jump Shot,[],1630595,70.3515111695138,24.509803921568633,1610612765,84,83,2023-11-02T00:44:55Z,4830000,False,-127.0,226.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2023-11-02T00:43:51.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,84,83,2023-11-02T00:43:56Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,492.0,,,,,,,,,,,,,
494,PT00M00.00S,2023-11-02T00:44:01.1Z,3,REGULAR,period,end,[],0,,,1610612765,84,83,2023-11-02T00:44:01Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,out,['startperiod'],1630164,,,1610612765,84,83,2023-11-02T00:46:15Z,4860000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,out,['startperiod'],203925,,,1610612765,84,83,2023-11-02T00:46:15Z,4870000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612765,84,83,2023-11-02T00:46:15Z,4880000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,in,['startperiod'],1628963,,,1610612765,84,83,2023-11-02T00:46:15Z,4890000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,84,83,2023-11-02T00:46:15Z,4900000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-11-02T00:45:45.8Z,4,REGULAR,substitution,in,['startperiod'],1630219,,,1610612765,84,83,2023-11-02T00:46:15Z,4910000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-11-02T00:46:30.7Z,4,REGULAR,period,start,[],0,,,1610612757,84,83,2023-11-02T00:46:30Z,4920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M57.00S,2023-11-02T00:46:33.4Z,4,REGULAR,turnover,bad pass,[],1641739,,,1610612757,84,83,2023-11-02T00:46:47Z,4930000,False,,,0,,T. Camara bad pass TURNOVER (1 TO),"[1641739, 1631204]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sasser,1631204.0
504,PT11M57.00S,2023-11-02T00:46:33.4Z,4,REGULAR,steal,,[],1631204,,,1610612765,84,83,2023-11-02T00:46:42Z,4940000,False,,,0,,M. Sasser STEAL (4 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT11M57.00S,2023-11-02T00:46:43.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631204,93.74178712220763,51.470588235294116,1610612765,86,83,2023-11-02T00:47:24Z,4950000,False,7.0,6.0,1,right,M. Sasser Layup (8 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,0.97,Made,8.0,,,,,,,,,,,,,,,,,
506,PT11M41.00S,2023-11-02T00:46:48.5Z,4,REGULAR,2pt,Jump Shot,[],1630219,16.080814717476997,79.41176470588235,1610612757,86,85,2023-11-02T00:47:45Z,4960000,False,-147.0,99.0,1,left,S. Mays 17' fadeaway Jump Shot (2 PTS),[1630219],1610612757.0,POR,fadeaway,,,Mays,S. Mays,,,,,Mid-Range,16-24 Left,17.71,Made,2.0,,,,,,,,,,,,,,,,,
507,PT11M22.00S,2023-11-02T00:47:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.00459921156373,45.09803921568627,1610612765,88,85,2023-11-02T00:47:20Z,4970000,False,-25.0,4.0,1,right,C. Cunningham Layup (23 PTS) (M. Bagley III 3 AST),"[1630595, 1628963]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.48,Made,23.0,M. Bagley III,1628963.0,3.0,,,,,,,,,,,,,,
509,PT11M22.00S,2023-11-02T00:47:17.9Z,4,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612765,88,85,2023-11-02T00:47:30Z,4990000,False,,,0,,R. Williams III shooting personal FOUL (3 PF) (Cunningham 1 FT),"[1629057, 1630595]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,2882.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,
511,PT11M22.00S,2023-11-02T00:47:33.2Z,4,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,89,85,2023-11-02T00:47:33Z,5010000,False,,,0,,C. Cunningham Free Throw 1 of 1 (24 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
512,PT11M02.00S,2023-11-02T00:47:56.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,7.802233902759525,43.872549019607845,1610612757,89,85,2023-11-02T00:48:46Z,5020000,False,31.0,21.0,1,left,MISS J. Walker driving Hook,[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
513,PT10M59.00S,2023-11-02T00:47:59.4Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,89,85,2023-11-02T00:48:01Z,5030000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,512.0,,,,,,3.0,3.0,0.0,,,,,
