actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId
348,PT01M25.00S,2022-11-26T02:09:23.0Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,65,69,2022-11-26T02:09:23Z,3360000,False,,,0,,J. Green Free Throw 2 of 2 (17 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
349,PT01M18.00S,2022-11-26T02:09:32.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,36.74441524310118,62.99019607843137,1610612737,65,72,2022-11-26T02:10:35Z,3370000,False,-65.0,293.0,1,left,T. Young 30' 3PT pullup (24 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.0,Made,24.0,,,,,,,,,,,,,,,,,
350,PT01M07.00S,2022-11-26T02:09:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,86.02168199737189,45.588235294117645,1610612745,67,72,2022-11-26T02:09:50Z,3380000,False,-22.0,79.0,1,right,K. Porter Jr. 8' driving floating bank Jump Shot (9 PTS),[1629645],1610612745.0,HOU,driving floating bank,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.19,Made,9.0,,,,,,,,,,,,,,,,,
351,PT00M56.40S,2022-11-26T02:09:55.3Z,2,REGULAR,2pt,Jump Shot,[],1629027,20.45006570302234,33.57843137254902,1610612737,67,72,2022-11-26T02:10:04Z,3390000,False,82.0,140.0,1,left,MISS T. Young 16' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,16.2,Missed,,,,,,,,,,,,,,,,,,
352,PT00M55.90S,2022-11-26T02:09:55.8Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,67,72,2022-11-26T02:10:04Z,3400000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,351.0,,,,,,,4.0,4.0,0.0,,
353,PT00M45.70S,2022-11-26T02:10:07.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,69.85873850197109,77.69607843137256,1610612745,67,72,2022-11-26T02:11:07Z,3410000,False,138.0,231.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
354,PT00M44.50S,2022-11-26T02:10:08.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,67,72,2022-11-26T02:10:15Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,353.0,,,,,,,,,,,
355,PT00M44.50S,2022-11-26T02:10:16.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612745,67,72,2022-11-26T02:10:27Z,3430000,False,,,0,,O. Okongwu loose ball personal FOUL (2 PF) (Garuba 2 FT),"[1630168, 1630586]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627524.0,2.0,0.0,Garuba,1630586.0,,,,,,
357,PT00M44.50S,2022-11-26T02:10:34.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630586,,,1610612745,68,72,2022-11-26T02:10:34Z,3450000,False,,,0,,U. Garuba Free Throw 1 of 2 (6 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
358,PT00M44.50S,2022-11-26T02:10:50.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630586,,,1610612745,69,72,2022-11-26T02:10:50Z,3460000,False,,,0,,U. Garuba Free Throw 2 of 2 (7 PTS),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
359,PT00M29.70S,2022-11-26T02:11:07.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,34.641918528252305,22.30392156862745,1610612737,69,72,2022-11-26T02:12:14Z,3470000,False,138.0,273.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,30.62,Missed,,,,,,,,,,,,,,,,,,
360,PT00M28.30S,2022-11-26T02:11:08.9Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,69,72,2022-11-26T02:11:15Z,3480000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,359.0,,,,,,,4.0,4.0,0.0,,
361,PT00M07.30S,2022-11-26T02:11:30.0Z,2,REGULAR,3pt,Jump Shot,[],1629645,70.64717477003943,75.49019607843137,1610612745,69,72,2022-11-26T02:11:40Z,3490000,False,127.0,223.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
362,PT00M04.90S,2022-11-26T02:11:32.4Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,69,72,2022-11-26T02:11:40Z,3500000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,361.0,,,,,,,5.0,2.0,3.0,,
363,PT00M03.70S,2022-11-26T02:11:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,92.9862023653088,42.8921568627451,1610612745,69,72,2022-11-26T02:11:44Z,3510000,False,-36.0,13.0,1,right,MISS K. Martin Jr. Layup - blocked,"[1630231, 1628381]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,Collins,1628381.0,,,,,,,,,,,,
364,PT00M03.70S,2022-11-26T02:11:36.1Z,2,REGULAR,block,,[],1628381,,,1610612745,69,72,2022-11-26T02:11:39Z,3520000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT00M03.70S,2022-11-26T02:11:36.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,69,72,2022-11-26T02:11:44Z,3530000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,363.0,,,,,,,,,,,
367,PT00M00.00S,2022-11-26T02:11:53.6Z,2,REGULAR,period,end,[],0,,,1610612737,69,72,2022-11-26T02:11:53Z,3550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,out,['startperiod'],1630586,,,1610612737,69,72,2022-11-26T02:27:08Z,3560000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,out,['startperiod'],1631100,,,1610612737,69,72,2022-11-26T02:27:08Z,3570000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,out,['startperiod'],203200,,,1610612737,69,72,2022-11-26T02:27:08Z,3580000,False,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,in,['startperiod'],1628981,,,1610612737,69,72,2022-11-26T02:27:08Z,3590000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,69,72,2022-11-26T02:27:08Z,3600000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-11-26T02:25:55.5Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,69,72,2022-11-26T02:27:08Z,3610000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-11-26T02:27:14.3Z,3,REGULAR,period,start,[],0,,,1610612737,69,72,2022-11-26T02:27:14Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT11M47.00S,2022-11-26T02:27:26.9Z,3,REGULAR,3pt,Jump Shot,[],1627749,73.01248357424441,17.15686274509804,1610612737,69,75,2022-11-26T02:27:40Z,3630000,False,-164.0,201.0,1,right,D. Murray 25' 3PT  (26 PTS) (T. Young 4 AST),"[1627749, 1629027]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.97,Made,26.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
377,PT11M26.00S,2022-11-26T02:27:46.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,9.937582128777924,46.81372549019608,1610612745,69,75,2022-11-26T02:27:57Z,3650000,False,16.0,41.0,1,left,MISS B. Fernando driving DUNK - blocked,"[1628981, 1628381]",1610612745.0,HOU,driving,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,4.39,Missed,,,,,Collins,1628381.0,,,,,,,,,,,,
378,PT11M26.00S,2022-11-26T02:27:46.4Z,3,REGULAR,block,,[],1628381,,,1610612745,69,75,2022-11-26T02:27:48Z,3660000,False,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
379,PT11M24.00S,2022-11-26T02:27:48.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,75,2022-11-26T02:27:57Z,3670000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,377.0,,,,,,,5.0,4.0,1.0,,
380,PT11M22.00S,2022-11-26T02:27:52.5Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,69,75,2022-11-26T02:28:17Z,3680000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,203591.0,,,,,2.0,,,,,
381,PT11M08.00S,2022-11-26T02:28:18.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,25.04927726675427,86.51960784313727,1610612745,69,75,2022-11-26T02:28:27Z,3690000,False,-183.0,183.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
382,PT11M06.00S,2022-11-26T02:28:20.5Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,69,75,2022-11-26T02:28:27Z,3700000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,381.0,,,,,,,2.0,2.0,0.0,,
383,PT10M52.00S,2022-11-26T02:28:34.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,72.09264126149803,15.931372549019606,1610612737,69,75,2022-11-26T02:28:41Z,3710000,False,-170.0,210.0,1,right,MISS J. Collins 27' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
384,PT10M51.00S,2022-11-26T02:28:35.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,69,75,2022-11-26T02:28:41Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,383.0,,,,,,,,,,,
385,PT10M51.00S,2022-11-26T02:28:41.5Z,3,REGULAR,foul,personal,[],1628981,,,1610612737,69,75,2022-11-26T02:28:55Z,3730000,False,,,0,,B. Fernando loose ball personal FOUL (2 PF),"[1628981, 1630168]",1610612745.0,HOU,loose ball,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627524.0,2.0,0.0,Okongwu,1630168.0,,,,,,
387,PT10M40.00S,2022-11-26T02:29:09.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,76.95466491458606,54.166666666666664,1610612737,69,75,2022-11-26T02:30:13Z,3750000,False,21.0,164.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.54,Missed,,,,,,,,,,,,,,,,,,
388,PT10M40.00S,2022-11-26T02:29:09.4Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,69,75,2022-11-26T02:29:17Z,3760000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,387.0,,,,,,,6.0,3.0,3.0,,
389,PT10M24.00S,2022-11-26T02:29:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,9.280551905387648,43.627450980392155,1610612745,69,75,2022-11-26T02:29:35Z,3770000,False,32.0,35.0,1,left,MISS J. Smith Jr. driving Layup,[1631095],1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
390,PT10M23.00S,2022-11-26T02:29:28.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,69,75,2022-11-26T02:29:35Z,3780000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,389.0,,,,,,,3.0,3.0,0.0,,
391,PT10M14.00S,2022-11-26T02:29:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629631,94.95729303547962,3.9215686274509802,1610612737,69,75,2022-11-26T02:29:44Z,3790000,False,-230.0,-5.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
392,PT10M12.00S,2022-11-26T02:29:37.8Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,69,75,2022-11-26T02:29:44Z,3800000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,391.0,,,,,,,6.0,4.0,2.0,,
393,PT10M07.00S,2022-11-26T02:29:42.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,72.48685939553219,13.970588235294118,1610612737,69,75,2022-11-26T02:29:49Z,3810000,False,-180.0,206.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
394,PT10M06.00S,2022-11-26T02:29:43.2Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,69,75,2022-11-26T02:29:49Z,3820000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,393.0,,,,,,,7.0,4.0,3.0,,
395,PT10M00.00S,2022-11-26T02:29:55.5Z,3,REGULAR,foul,offensive,[],1628981,,,1610612745,69,75,2022-11-26T02:30:15Z,3830000,False,,,0,,B. Fernando offensive FOUL (3 PF),"[1628981, 1627749]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200833.0,3.0,0.0,Murray,1627749.0,,,,,,
397,PT10M00.00S,2022-11-26T02:29:55.5Z,3,REGULAR,turnover,offensive foul,[],1628981,,,1610612745,69,75,2022-11-26T02:29:55Z,3850000,False,,,0,,B. Fernando offensive foul TURNOVER (1 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200833.0,,,,,1.0,,,,,
398,PT09M51.00S,2022-11-26T02:30:11.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,79.71419185282524,34.31372549019608,1610612737,69,77,2022-11-26T02:30:29Z,3860000,False,-78.0,138.0,1,right,D. Hunter 15' pullup Jump Shot (4 PTS),[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,15.89,Made,4.0,,,,,,,,,,,,,,,,,
399,PT09M32.00S,2022-11-26T02:30:32.6Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,69,77,2022-11-26T02:30:42Z,3870000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627524.0,,,,,3.0,,,,,
400,PT09M26.00S,2022-11-26T02:30:44.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,76.95466491458606,62.99019607843137,1610612737,69,79,2022-11-26T02:30:49Z,3880000,False,65.0,164.0,1,right,T. Young 17' pullup Jump Shot (26 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,17.65,Made,26.0,,,,,,,,,,,,,,,,,
401,PT09M25.00S,2022-11-26T02:30:50.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,69,79,2022-11-26T02:30:50Z,3890000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M05.00S,2022-11-26T02:34:08.0Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,69,79,2022-11-26T02:34:17Z,3900000,False,,,0,,K. Porter Jr. lost ball out-of-bounds TURNOVER (4 TO),[1629645],1610612745.0,HOU,lost ball,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200833.0,,,,,4.0,,,,,
403,PT08M52.00S,2022-11-26T02:34:27.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,83.65637319316689,40.931372549019606,1610612737,69,79,2022-11-26T02:34:35Z,3910000,False,-45.0,101.0,1,right,MISS D. Hunter 11' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,11.08,Missed,,,,,,,,,,,,,,,,,,
404,PT08M51.00S,2022-11-26T02:34:28.3Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,69,79,2022-11-26T02:34:35Z,3920000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:5),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,403.0,,,,,,,8.0,5.0,3.0,,
405,PT08M41.00S,2022-11-26T02:34:40.3Z,3,REGULAR,foul,offensive,[],1630224,,,1610612745,69,79,2022-11-26T02:35:00Z,3930000,False,,,0,,J. Green offensive FOUL (3 PF),"[1630224, 1629027]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203591.0,3.0,0.0,Young,1629027.0,,,,,,
407,PT08M41.00S,2022-11-26T02:34:40.3Z,3,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,69,79,2022-11-26T02:34:40Z,3950000,False,,,0,,J. Green offensive foul TURNOVER (4 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,203591.0,,,,,4.0,,,,,
408,PT08M29.00S,2022-11-26T02:35:11.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,87.07293035479631,34.55882352941176,1610612737,69,81,2022-11-26T02:35:19Z,3960000,False,-77.0,69.0,1,right,D. Hunter 10' turnaround fadeaway Jump Shot (6 PTS),[1629631],1610612737.0,ATL,turnaround fadeaway,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,10.35,Made,6.0,,,,,,,,,,,,,,,,,
409,PT08M17.00S,2022-11-26T02:35:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,10.463206307490145,49.01960784313725,1610612745,69,81,2022-11-26T02:35:31Z,3970000,False,5.0,46.0,1,left,MISS B. Fernando Layup - blocked,"[1628981, 1630168]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,Okongwu,1630168.0,,,,,,,,,,,,
410,PT08M17.00S,2022-11-26T02:35:23.5Z,3,REGULAR,block,,[],1630168,,,1610612745,69,81,2022-11-26T02:36:05Z,3980000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
411,PT08M17.00S,2022-11-26T02:35:23.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,69,81,2022-11-26T02:35:31Z,3990000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,409.0,,,,,,,,,,,
413,PT08M16.00S,2022-11-26T02:35:37.9Z,3,REGULAR,foul,personal,['3freethrow'],1629027,,,1610612745,69,81,2022-11-26T02:35:47Z,4010000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Green 3 FT),"[1629027, 1630224]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,200833.0,3.0,0.0,Green,1630224.0,,,,,,
415,PT08M16.00S,2022-11-26T02:36:03.9Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1630224,,,1610612745,70,81,2022-11-26T02:36:04Z,4030000,False,,,0,,J. Green Free Throw 1 of 3 (18 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
416,PT08M16.00S,2022-11-26T02:36:19.6Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1630224,,,1610612745,71,81,2022-11-26T02:36:19Z,4040000,False,,,0,,J. Green Free Throw 2 of 3 (19 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
417,PT08M16.00S,2022-11-26T02:36:35.3Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1630224,,,1610612745,72,81,2022-11-26T02:36:35Z,4050000,False,,,0,,J. Green Free Throw 3 of 3 (20 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
418,PT08M04.00S,2022-11-26T02:36:48.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,69.85873850197109,21.07843137254902,1610612737,72,84,2022-11-26T02:36:54Z,4060000,False,-145.0,231.0,1,right,D. Murray 27' 3PT step back (29 PTS),[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.24,Made,29.0,,,,,,,,,,,,,,,,,
419,PT07M46.00S,2022-11-26T02:37:08.4Z,3,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612745,72,84,2022-11-26T02:37:15Z,4070000,False,,,0,,K. Martin Jr. step out-of-bounds TURNOVER (4 TO),[1630231],1610612745.0,HOU,step,,,Martin Jr.,K. Martin Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,200833.0,,,,,4.0,,,,,
420,PT07M37.00S,2022-11-26T02:37:30.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,78.53153745072274,68.38235294117648,1610612737,72,84,2022-11-26T02:37:39Z,4080000,False,92.0,149.0,1,right,MISS T. Young 17' fadeaway Shot - blocked,"[1629027, 1628981]",1610612737.0,ATL,fadeaway,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,17.53,Missed,,,,,Fernando,1628981.0,,,,,,,,,,,,
431,PT07M37.00S,2022-11-26T02:37:30.4Z,3,REGULAR,block,,[],1628981,,,1610612737,72,84,2022-11-26T02:39:40Z,4085000,False,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
421,PT07M36.00S,2022-11-26T02:37:31.4Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,72,84,2022-11-26T02:37:39Z,4090000,False,,,0,,K. Martin Jr. REBOUND (Off:3 Def:6),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,420.0,,,,,,,9.0,6.0,3.0,,
422,PT07M32.00S,2022-11-26T02:37:36.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628981,5.732588699080158,50.73529411764706,1610612745,74,84,2022-11-26T02:37:45Z,4100000,False,-4.0,1.0,1,left,B. Fernando running alley-oop DUNK (7 PTS) (K. Porter Jr. 4 AST),"[1628981, 1629645]",1610612745.0,HOU,running alley-oop,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,0.4,Made,7.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,
424,PT07M12.00S,2022-11-26T02:37:55.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,66.04796320630749,58.08823529411765,1610612737,74,87,2022-11-26T02:38:00Z,4120000,False,40.0,267.0,1,right,D. Murray 26' 3PT pullup (32 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.96,Made,32.0,,,,,,,,,,,,,,,,,
