actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
336,PT02M51.00S,2022-12-20T02:03:50.5Z,2,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,56,55,2022-12-20T02:04:17Z,3310000,False,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT02M49.00S,2022-12-20T02:03:52.5Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,56,55,2022-12-20T02:04:17Z,3320000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,336.0,,3.0,3.0,0.0,,,,,,,,,,,,,
338,PT02M39.00S,2022-12-20T02:04:17.4Z,2,REGULAR,turnover,bad pass,[],1631103,,,1610612759,56,55,2022-12-20T02:04:22Z,3330000,False,,,0,,M. Branham bad pass TURNOVER (3 TO),"[1631103, 1630586]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,3.0,Garuba,1630586.0,,
339,PT02M39.00S,2022-12-20T02:04:17.4Z,2,REGULAR,steal,,[],1630586,,,1610612745,56,55,2022-12-20T02:04:19Z,3340000,False,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
340,PT02M22.00S,2022-12-20T02:04:36.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612745,56,55,2022-12-20T02:04:42Z,3350000,False,,,0,,M. Branham personal FOUL (2 PF) (Green 2 FT),"[1631103, 1630224]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1626301.0,2.0,0.0,Green,1630224.0,,,,,,,,
342,PT02M22.00S,2022-12-20T02:05:10.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,57,55,2022-12-20T02:05:10Z,3370000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
343,PT02M22.00S,2022-12-20T02:05:11.8Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,57,55,2022-12-20T02:05:17Z,3380000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M22.00S,2022-12-20T02:05:11.8Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,57,55,2022-12-20T02:05:17Z,3390000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M22.00S,2022-12-20T02:05:11.8Z,2,REGULAR,substitution,in,[],201569,,,1610612745,57,55,2022-12-20T02:05:17Z,3400000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M22.00S,2022-12-20T02:05:11.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,57,55,2022-12-20T02:05:17Z,3410000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M22.00S,2022-12-20T02:05:28.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,58,55,2022-12-20T02:05:28Z,3420000,False,,,0,,J. Green Free Throw 2 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
349,PT02M05.00S,2022-12-20T02:06:01.1Z,2,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,58,55,2022-12-20T02:06:07Z,3440000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (4 TO),[1631103],1610612759.0,SAS,bad pass,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,,,,,,1626301.0,,,,,,,,4.0,,,,
350,PT01M57.00S,2022-12-20T02:06:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612745,58,55,2022-12-20T02:06:24Z,3450000,False,,,0,,M. Branham shooting personal FOUL (3 PF) (Sengun 2 FT),"[1631103, 1630578]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,0.0,Sengun,1630578.0,,,,,,,,
354,PT01M57.00S,2022-12-20T02:06:42.3Z,2,REGULAR,substitution,out,[],1631103,,,1610612745,58,55,2022-12-20T02:06:48Z,3490000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT01M57.00S,2022-12-20T02:06:42.3Z,2,REGULAR,substitution,in,[],1626169,,,1610612745,58,55,2022-12-20T02:06:48Z,3500000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M57.00S,2022-12-20T02:06:42.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,58,55,2022-12-20T02:11:58Z,3502500,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
353,PT01M57.00S,2022-12-20T02:06:42.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,58,55,2022-12-20T02:11:58Z,3503750,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,
356,PT01M57.00S,2022-12-20T02:06:42.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,58,55,2022-12-20T02:11:58Z,3504375,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
357,PT01M57.00S,2022-12-20T02:06:42.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,58,55,2022-12-20T02:12:50Z,3504687,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,356.0,,4.0,4.0,0.0,,,,,,,,,,,,,
358,PT01M33.00S,2022-12-20T02:07:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,20.318659658344284,50.98039215686274,1610612759,58,57,2022-12-20T02:07:35Z,3505000,False,-5.0,138.0,1,left,D. Vassell 13' pullup Jump Shot (16 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,13.86,Made,,16.0,,,,,,,,,,,,,,,,
360,PT01M12.00S,2022-12-20T02:07:58.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,92.32917214191852,49.754901960784316,1610612745,60,57,2022-12-20T02:08:03Z,3550000,False,-1.0,20.0,1,right,J. Smith Jr. cutting DUNK (5 PTS) (D. Nix 7 AST),"[1631095, 1630227]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.96,Made,,5.0,,,,,,,,,D. Nix,1630227.0,7.0,,,,,
362,PT01M00.00S,2022-12-20T02:08:13.8Z,2,REGULAR,foul,personal,[],1630227,,,1610612759,60,57,2022-12-20T02:08:21Z,3570000,False,,,0,,D. Nix personal FOUL (1 PF),"[1630227, 1630170]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,,,,,,,,2005.0,1.0,0.0,Vassell,1630170.0,,,,,,,,
364,PT00M53.70S,2022-12-20T02:08:37.6Z,2,REGULAR,turnover,bad pass,[],1626169,,,1610612759,60,57,2022-12-20T02:08:47Z,3590000,False,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1630578]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0,,
365,PT00M53.70S,2022-12-20T02:08:37.6Z,2,REGULAR,steal,,[],1630578,,,1610612745,60,57,2022-12-20T02:29:33Z,3600000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
366,PT00M46.70S,2022-12-20T02:08:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630227,71.17279894875165,76.7156862745098,1610612745,60,57,2022-12-20T02:08:50Z,3610000,False,134.0,218.0,1,right,MISS D. Nix 25' 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
367,PT00M44.80S,2022-12-20T02:08:46.6Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,60,57,2022-12-20T02:08:46Z,3620000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,366.0,,3.0,1.0,2.0,,,,,,,,,,,,,
368,PT00M42.80S,2022-12-20T02:08:49.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631095,91.27792378449409,50.98039215686274,1610612745,62,57,2022-12-20T02:08:55Z,3630000,False,5.0,29.0,1,right,J. Smith Jr. turnaround Hook (7 PTS),[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2.99,Made,,7.0,,,,,,,,,,,,,,,,
369,PT00M31.10S,2022-12-20T02:09:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,11.383048620236531,63.23529411764706,1610612759,62,57,2022-12-20T02:09:17Z,3640000,False,-66.0,55.0,1,left,MISS T. Jones 8' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,8.57,Missed,,,,,,,,,,,,,,,,,,
370,PT00M29.00S,2022-12-20T02:09:15.1Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,62,57,2022-12-20T02:09:17Z,3650000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,369.0,,4.0,2.0,2.0,,,,,,,,,,,,,
371,PT00M26.20S,2022-12-20T02:09:18.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,68.41327201051249,27.696078431372552,1610612745,62,57,2022-12-20T02:28:22Z,3660000,False,-112.0,244.0,1,right,MISS J. Smith Jr. 26' running pullup 3PT,[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
372,PT00M22.40S,2022-12-20T02:09:21.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,62,57,2022-12-20T02:09:24Z,3670000,False,,,0,,T. Jones REBOUND (Off:2 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,371.0,,6.0,4.0,2.0,,,,,,,,,,,,,
373,PT00M00.00S,2022-12-20T02:09:46.3Z,2,REGULAR,3pt,Jump Shot,[],1626169,28.597240473061763,75.98039215686273,1610612759,62,60,2022-12-20T02:09:51Z,3680000,False,-130.0,216.0,1,left,S. Johnson 25' 3PT  (8 PTS) (D. Vassell 3 AST),"[1626169, 1630170]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Left Center,25.23,Made,,8.0,,,,,,,,,D. Vassell,1630170.0,3.0,,,,,
376,PT00M00.00S,2022-12-20T02:10:56.9Z,2,REGULAR,period,end,[],0,,,1610612745,62,60,2022-12-20T02:10:56Z,3710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,out,['startperiod'],1630227,,,1610612745,62,60,2022-12-20T02:25:06Z,3720000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612745,62,60,2022-12-20T02:25:06Z,3730000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612745,62,60,2022-12-20T02:25:06Z,3740000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,out,['startperiod'],1626169,,,1610612745,62,60,2022-12-20T02:25:06Z,3750000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,in,['startperiod'],1629645,,,1610612745,62,60,2022-12-20T02:25:06Z,3760000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612745,62,60,2022-12-20T02:25:06Z,3770000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,in,['startperiod'],1629641,,,1610612745,62,60,2022-12-20T02:25:06Z,3780000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2022-12-20T02:22:33.7Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612745,62,60,2022-12-20T02:25:06Z,3790000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2022-12-20T02:25:10.1Z,3,REGULAR,period,start,[],0,,,1610612745,62,60,2022-12-20T02:25:10Z,3800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT11M46.00S,2022-12-20T02:25:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,15.193823915900131,52.94117647058824,1610612745,62,60,2022-12-20T02:25:36Z,3810000,False,-15.0,90.0,1,left,MISS E. Gordon 9' floating Shot - blocked,"[201569, 1629641]",1610612745.0,HOU,floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,Langford,1629641.0
389,PT11M46.00S,2022-12-20T02:25:24.0Z,3,REGULAR,block,,[],1629641,,,1610612745,62,60,2022-12-20T02:25:36Z,3820000,False,,,0,,R. Langford BLOCK (1 BLK),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
390,PT11M42.00S,2022-12-20T02:25:28.0Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,62,60,2022-12-20T02:26:32Z,3830000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,388.0,,3.0,3.0,0.0,,,,,,,,,,,,,
392,PT11M32.00S,2022-12-20T02:25:46.6Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612759,62,60,2022-12-20T02:25:55Z,3850000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1630578, 1628966]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,2.0,0.0,Bates-Diop,1628966.0,,,,,,,,
394,PT11M32.00S,2022-12-20T02:26:00.4Z,3,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,62,61,2022-12-20T02:26:16Z,3870000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (4 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
395,PT11M32.00S,2022-12-20T02:26:09.8Z,3,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,62,62,2022-12-20T02:26:16Z,3880000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (5 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
396,PT11M09.00S,2022-12-20T02:26:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,12.697109067017081,43.627450980392155,1610612745,64,62,2022-12-20T02:26:39Z,3890000,False,32.0,67.0,1,left,J. Smith Jr. 7' driving floating Jump Shot (9 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,9.0,,,,,,,,,A. Sengun,1630578.0,3.0,,,,,
398,PT10M56.00S,2022-12-20T02:26:46.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,81.42247043363994,57.59803921568627,1610612759,64,64,2022-12-20T02:26:51Z,3910000,False,38.0,122.0,1,right,J. Poeltl 12' floating Jump Shot (6 PTS) (T. Jones 4 AST),"[1627751, 1630200]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,12.79,Made,,6.0,,,,,,,,,T. Jones,1630200.0,4.0,,,,,
400,PT10M43.00S,2022-12-20T02:27:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,8.09789750328515,57.35294117647059,1610612745,64,64,2022-12-20T02:34:53Z,3930000,False,-37.0,24.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
401,PT10M41.00S,2022-12-20T02:27:02.0Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,64,64,2022-12-20T02:27:10Z,3940000,False,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,400.0,,1.0,1.0,0.0,,,,,,,,,,,,,
402,PT10M29.00S,2022-12-20T02:27:14.0Z,3,REGULAR,turnover,lost ball,[],1630170,,,1610612759,64,64,2022-12-20T02:27:18Z,3950000,False,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 201569]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Gordon,201569.0,,
403,PT10M29.00S,2022-12-20T02:27:14.0Z,3,REGULAR,steal,,[],201569,,,1610612745,64,64,2022-12-20T02:37:04Z,3960000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
404,PT10M20.00S,2022-12-20T02:27:22.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631095,10.5946123521682,53.431372549019606,1610612745,64,64,2022-12-20T02:27:29Z,3970000,False,-17.0,47.0,1,left,MISS J. Smith Jr. turnaround Hook,[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
405,PT10M17.00S,2022-12-20T02:27:25.9Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,64,64,2022-12-20T02:27:29Z,3980000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,,4.0,4.0,0.0,,,,,,,,,,,,,
406,PT10M05.00S,2022-12-20T02:27:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,79.71419185282524,37.00980392156863,1610612759,64,64,2022-12-20T02:27:45Z,3990000,False,-65.0,138.0,1,right,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,15.27,Missed,,,,,,,,,,,,,,,,,,
407,PT10M03.00S,2022-12-20T02:27:40.7Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,64,64,2022-12-20T02:27:49Z,4000000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,406.0,,5.0,3.0,2.0,,,,,,,,,,,,,
408,PT09M52.00S,2022-12-20T02:27:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.521024967148489,44.11764705882353,1610612745,64,64,2022-12-20T02:28:02Z,4010000,False,29.0,9.0,1,left,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
409,PT09M50.00S,2022-12-20T02:27:53.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,64,64,2022-12-20T02:28:02Z,4020000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,408.0,,5.0,5.0,0.0,,,,,,,,,,,,,
410,PT09M34.00S,2022-12-20T02:28:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.32917214191852,44.6078431372549,1610612759,64,66,2022-12-20T02:28:14Z,4030000,False,-27.0,20.0,1,right,T. Jones driving finger roll Layup (9 PTS) (R. Langford 1 AST),"[1630200, 1629641]",1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.34,Made,,9.0,,,,,,,,,R. Langford,1629641.0,1.0,,,,,
413,PT09M08.00S,2022-12-20T02:28:44.3Z,3,REGULAR,3pt,Jump Shot,[],1631095,29.38567674113009,22.54901960784314,1610612745,64,66,2022-12-20T02:28:51Z,4060000,False,137.0,224.0,1,left,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
414,PT09M03.00S,2022-12-20T02:28:49.3Z,3,REGULAR,rebound,offensive,[],1629645,,,1610612745,64,66,2022-12-20T02:28:51Z,4070000,False,,,0,,K. Porter Jr. REBOUND (Off:3 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,413.0,,4.0,1.0,3.0,,,,,,,,,,,,,
415,PT08M54.00S,2022-12-20T02:28:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,7.5722733245729295,41.911764705882355,1610612745,66,66,2022-12-20T02:29:03Z,4080000,False,40.0,19.0,1,left,K. Porter Jr. driving Layup (10 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,10.0,,,,,,,,,,,,,,,,
416,PT08M48.00S,2022-12-20T02:29:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,91.93495400788436,45.09803921568628,1610612759,66,68,2022-12-20T02:29:08Z,4090000,False,-25.0,23.0,1,right,T. Jones driving Layup (11 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.38,Made,,11.0,,,,,,,,,,,,,,,,
417,PT08M48.00S,2022-12-20T02:29:10.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,66,68,2022-12-20T02:29:10Z,4100000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M39.00S,2022-12-20T02:32:11.6Z,3,REGULAR,foul,personal,[],1627751,,,1610612745,66,68,2022-12-20T02:32:34Z,4110000,False,,,0,,J. Poeltl personal FOUL (3 PF),"[1627751, 1630578]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,3.0,0.0,Sengun,1630578.0,,,,,,,,
420,PT08M27.00S,2022-12-20T02:32:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,9.674770039421814,45.588235294117645,1610612745,66,68,2022-12-20T02:32:52Z,4130000,False,22.0,38.0,1,left,MISS J. Green driving floating Shot - blocked,"[1630224, 1627751]",1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
421,PT08M27.00S,2022-12-20T02:32:41.2Z,3,REGULAR,block,,[],1627751,,,1610612745,66,68,2022-12-20T02:32:43Z,4140000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT08M25.00S,2022-12-20T02:32:43.2Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,66,68,2022-12-20T02:32:52Z,4150000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,420.0,,3.0,2.0,1.0,,,,,,,,,,,,,
