actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
516,PT01M14.00S,2022-10-22T01:55:21.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631106,,,1610612745,100,95,2022-10-22T01:55:21Z,5100000,,,0,,T. Eason Free Throw 1 of 1 (6 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
518,PT00M59.50S,2022-10-22T01:55:39.3Z,3,REGULAR,3pt,Jump Shot,[],1626145,30.436925098554536,65.19607843137256,1610612763,100,95,2022-10-22T01:55:47Z,5110000,-76.0,234.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,24.57,Missed,,,,,,,,,,,,,,,,
519,PT00M58.70S,2022-10-22T01:55:40.1Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,100,95,2022-10-22T01:55:47Z,5120000,,,0,,T. Eason REBOUND (Off:0 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,518.0,5.0,5.0,0.0,,,,,,,,,,,,
520,PT00M49.50S,2022-10-22T01:55:50.4Z,3,REGULAR,3pt,Jump Shot,[],1629726,68.15045992115637,74.75490196078431,1610612745,100,95,2022-10-22T01:55:58Z,5130000,124.0,247.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,27.62,Missed,,,,,,,,,,,,,,,,
521,PT00M47.70S,2022-10-22T01:55:52.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,100,95,2022-10-22T01:55:58Z,5140000,,,0,,A. Sengun REBOUND (Off:4 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,520.0,9.0,5.0,4.0,,,,,,,,,,,,
522,PT00M43.80S,2022-10-22T01:55:56.0Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,100,95,2022-10-22T01:56:03Z,5150000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1631223]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,Roddy,1631223.0
523,PT00M43.80S,2022-10-22T01:55:56.0Z,3,REGULAR,steal,,[],1631223,,,1610612763,100,95,2022-10-22T01:55:57Z,5160000,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
524,PT00M39.50S,2022-10-22T01:56:02.1Z,3,REGULAR,turnover,traveling,[],1629634,,,1610612763,100,95,2022-10-22T01:56:08Z,5170000,,,0,,B. Clarke traveling TURNOVER (2 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,2005.0,2.0,,,,,,,,,,,,,,,,,,
525,PT00M28.20S,2022-10-22T01:56:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,90.22667542706965,46.07843137254902,1610612745,100,95,2022-10-22T01:56:33Z,5180000,-20.0,39.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1631222]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,4.4,Missed,,,,,,,,,,LaRavia,1631222.0,,,,,
526,PT00M28.20S,2022-10-22T01:56:28.3Z,3,REGULAR,block,,[],1631222,,,1610612745,100,95,2022-10-22T01:56:30Z,5190000,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT00M26.30S,2022-10-22T01:56:30.2Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,100,95,2022-10-22T01:56:44Z,5200000,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,525.0,1.0,1.0,0.0,,,,,,,,,,,,
528,PT00M09.20S,2022-10-22T01:56:47.2Z,3,REGULAR,2pt,Jump Shot,[],1626145,17.69053876478318,69.36274509803921,1610612763,100,95,2022-10-22T01:56:57Z,5210000,-97.0,114.0,1,left,MISS T. Jones 14' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,14.94,Missed,,,,,,,,,,,,,,,,
529,PT00M08.40S,2022-10-22T01:56:48.0Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,100,95,2022-10-22T01:56:57Z,5220000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,,,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,
530,PT00M00.00S,2022-10-22T01:56:57.0Z,3,REGULAR,3pt,Jump Shot,[],1630578,66.83639947437582,89.70588235294117,1610612745,100,95,2022-10-22T01:57:02Z,5230000,199.0,259.0,1,right,MISS A. Sengun 32' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,32.65,Missed,,,,,,,,,,,,,,,,
531,PT00M00.00S,2022-10-22T01:56:59.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,100,95,2022-10-22T01:56:59Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,530.0,,,,,,,,,,,,,,,
532,PT00M00.00S,2022-10-22T01:57:00.7Z,3,REGULAR,period,end,[],0,,,1610612745,100,95,2022-10-22T01:57:00Z,5250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-10-22T01:59:07.2Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612745,100,95,2022-10-22T01:59:32Z,5260000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-10-22T01:59:07.2Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,100,95,2022-10-22T01:59:32Z,5270000,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-10-22T01:59:51.5Z,4,REGULAR,period,start,[],0,,,1610612763,100,95,2022-10-22T01:59:51Z,5280000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M45.00S,2022-10-22T02:00:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,6.1268068331143235,56.127450980392155,1610612763,100,95,2022-10-22T02:00:11Z,5290000,-31.0,5.0,1,left,MISS J. LaRavia Layup - blocked,"[1631222, 1631106]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,3.1,Missed,,,,,,,,,,Eason,1631106.0,,,,,
537,PT11M45.00S,2022-10-22T02:00:06.5Z,4,REGULAR,block,,[],1631106,,,1610612763,100,95,2022-10-22T02:00:08Z,5300000,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
538,PT11M44.00S,2022-10-22T02:00:07.5Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,100,95,2022-10-22T02:00:24Z,5310000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,536.0,4.0,3.0,1.0,,,,,,,,,,,,
539,PT11M39.00S,2022-10-22T02:00:12.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,30.17411300919842,71.07843137254902,1610612763,100,98,2022-10-22T02:00:17Z,5320000,-105.0,231.0,1,left,T. Jones 25' 3PT  (5 PTS) (B. Clarke 2 AST),"[1626145, 1629634]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,25.4,Made,,,,,5.0,,,,,,,B. Clarke,1629634.0,2.0,,
541,PT11M22.00S,2022-10-22T02:00:30.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.67214191852825,51.225490196078425,1610612745,102,98,2022-10-22T02:00:45Z,5340000,6.0,26.0,1,right,A. Sengun Hook (19 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.65,Made,,,,,19.0,,,,,,,J. Smith Jr.,1631095.0,1.0,,
543,PT11M22.00S,2022-10-22T02:00:35.1Z,4,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612745,102,98,2022-10-22T02:00:42Z,5360000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Sengun 1 FT),"[1629634, 1630578]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,
545,PT11M22.00S,2022-10-22T02:01:09.8Z,4,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,102,98,2022-10-22T02:01:09Z,5380000,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
546,PT11M22.00S,2022-10-22T02:01:09.8Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,102,98,2022-10-22T02:01:46Z,5390000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,545.0,3.0,3.0,0.0,,,,,,,,,,,,
547,PT11M10.00S,2022-10-22T02:01:21.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,4.812746386333772,44.11764705882353,1610612763,102,98,2022-10-22T02:01:31Z,5400000,29.0,-7.0,1,left,MISS J. LaRavia pullup Shot,[1631222],1610612763.0,MEM,pullup,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,3.03,Missed,,,,,,,,,,,,,,,,
548,PT11M10.00S,2022-10-22T02:01:21.5Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,102,98,2022-10-22T02:01:31Z,5410000,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,547.0,4.0,3.0,1.0,,,,,,,,,,,,
549,PT11M05.00S,2022-10-22T02:01:26.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,5.863994743758213,96.07843137254902,1610612763,102,98,2022-10-22T02:01:36Z,5420000,-230.0,3.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,,
550,PT11M02.00S,2022-10-22T02:01:29.3Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,102,98,2022-10-22T02:01:36Z,5430000,,,0,,J. LaRavia REBOUND (Off:2 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,
551,PT11M01.00S,2022-10-22T02:01:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612763,102,98,2022-10-22T02:01:45Z,5440000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Clarke 2 FT),"[1630578, 1629634]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,3.0,0.0,Clarke,1629634.0,,,,,,,
553,PT11M01.00S,2022-10-22T02:01:56.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,102,98,2022-10-22T02:01:56Z,5460000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
554,PT11M01.00S,2022-10-22T02:01:56.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,102,98,2022-10-22T02:01:56Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,
555,PT11M01.00S,2022-10-22T02:02:08.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,102,99,2022-10-22T02:02:08Z,5480000,,,0,,B. Clarke Free Throw 2 of 2 (2 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
556,PT10M46.00S,2022-10-22T02:02:26.1Z,4,REGULAR,3pt,Jump Shot,[],201569,63.02562417871223,46.07843137254902,1610612745,102,99,2022-10-22T02:02:34Z,5490000,-20.0,295.0,1,right,MISS E. Gordon 29' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,29.58,Missed,,,,,,,,,,,,,,,,
557,PT10M45.00S,2022-10-22T02:02:27.1Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,102,99,2022-10-22T02:02:34Z,5500000,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,556.0,4.0,4.0,0.0,,,,,,,,,,,,
558,PT10M39.00S,2022-10-22T02:02:33.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,31.225361366622867,63.48039215686274,1610612763,102,102,2022-10-22T02:02:42Z,5510000,-67.0,241.0,1,left,T. Jones 25' 3PT pullup (8 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,25.02,Made,,,,,8.0,,,,,,,,,,,
559,PT10M13.00S,2022-10-22T02:02:58.1Z,4,REGULAR,3pt,Jump Shot,[],1631095,78.13731931668858,92.64705882352942,1610612745,102,102,2022-10-22T02:03:06Z,5520000,213.0,153.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,26.24,Missed,,,,,,,,,,,,,,,,
560,PT10M12.00S,2022-10-22T02:02:59.1Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,102,102,2022-10-22T02:03:06Z,5530000,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,559.0,2.0,2.0,0.0,,,,,,,,,,,,
561,PT10M06.00S,2022-10-22T02:03:05.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,6.389618922470433,46.81372549019608,1610612763,102,104,2022-10-22T02:03:15Z,5540000,16.0,8.0,1,left,B. Clarke running Layup (4 PTS) (D. Bane 7 AST),"[1629634, 1630217]",1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,4.0,,,,,,,D. Bane,1630217.0,7.0,,
563,PT09M54.00S,2022-10-22T02:03:17.4Z,4,REGULAR,3pt,Jump Shot,[],1631095,82.21090670170827,4.6568627450980395,1610612745,102,104,2022-10-22T02:03:24Z,5560000,-227.0,115.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,25.41,Missed,,,,,,,,,,,,,,,,
564,PT09M53.00S,2022-10-22T02:03:18.4Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,102,104,2022-10-22T02:03:24Z,5570000,,,0,,T. Eason REBOUND (Off:1 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,563.0,6.0,5.0,1.0,,,,,,,,,,,,
565,PT09M48.00S,2022-10-22T02:03:22.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,79.84559789750328,94.11764705882352,1610612745,105,104,2022-10-22T02:03:29Z,5580000,221.0,137.0,1,right,G. Mathews 25' 3PT  (3 PTS) (T. Eason 1 AST),"[1629726, 1631106]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,25.97,Made,,,,,3.0,,,,,,,T. Eason,1631106.0,1.0,,
567,PT09M33.00S,2022-10-22T02:03:37.8Z,4,REGULAR,3pt,Jump Shot,[],1630217,24.917871222076215,83.08823529411765,1610612763,105,104,2022-10-22T02:03:45Z,5600000,-165.0,182.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,24.57,Missed,,,,,,,,,,,,,,,,
568,PT09M33.00S,2022-10-22T02:03:37.8Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,105,104,2022-10-22T02:03:45Z,5610000,,,0,,A. Sengun REBOUND (Off:4 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,567.0,10.0,6.0,4.0,,,,,,,,,,,,
571,PT09M25.00S,2022-10-22T02:04:20.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,105,104,2022-10-22T02:04:20Z,5640000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT09M25.00S,2022-10-22T02:07:24.2Z,4,REGULAR,foul,offensive,[],201569,,,1610612745,105,104,2022-10-22T02:07:34Z,5660000,,,0,,E. Gordon offensive FOUL (1 PF),"[201569, 1630217]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,1.0,0.0,Bane,1630217.0,,,,,,,
575,PT09M25.00S,2022-10-22T02:07:24.2Z,4,REGULAR,turnover,offensive foul,[],201569,,,1610612745,105,104,2022-10-22T02:07:24Z,5680000,,,0,,E. Gordon offensive foul TURNOVER (4 TO),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1662.0,4.0,,,,,,,,,,,,,,,,,,
586,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,out,[],1630578,,,1610612763,105,104,2022-10-22T02:09:00Z,5685000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,105,104,2022-10-22T02:09:00Z,5687500,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,105,104,2022-10-22T02:09:00Z,5688750,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,in,[],1630231,,,1610612763,105,104,2022-10-22T02:09:00Z,5689375,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,in,[],203500,,,1610612763,105,104,2022-10-22T02:09:00Z,5689687,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT09M25.00S,2022-10-22T02:07:33.3Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,105,104,2022-10-22T02:09:00Z,5689843,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M08.00S,2022-10-22T02:07:42.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,12.040078843626807,45.83333333333333,1610612763,105,104,2022-10-22T02:10:23Z,5690000,21.0,61.0,1,left,MISS T. Jones 6' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,6.42,Missed,,,,,,,,,,,,,,,,
577,PT09M05.00S,2022-10-22T02:07:45.1Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,105,104,2022-10-22T02:07:45Z,5700000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,576.0,6.0,4.0,2.0,,,,,,,,,,,,
578,PT09M01.00S,2022-10-22T02:07:48.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,23.078186596583443,88.97058823529412,1610612763,105,104,2022-10-22T02:07:54Z,5710000,-195.0,164.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,25.5,Missed,,,,,,,,,,,,,,,,
579,PT09M01.00S,2022-10-22T02:07:48.5Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,105,104,2022-10-22T02:07:54Z,5720000,,,0,,T. Eason REBOUND (Off:1 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,578.0,7.0,6.0,1.0,,,,,,,,,,,,
580,PT08M44.00S,2022-10-22T02:08:06.1Z,4,REGULAR,3pt,Jump Shot,[],1631095,66.96780551905388,37.99019607843137,1610612745,108,104,2022-10-22T02:08:12Z,5730000,-60.0,258.0,1,right,J. Smith Jr. 26' 3PT  (8 PTS) (E. Gordon 4 AST),"[1631095, 201569]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,26.49,Made,,,,,8.0,,,,,,,E. Gordon,201569.0,4.0,,
582,PT08M30.00S,2022-10-22T02:08:19.8Z,4,REGULAR,3pt,Jump Shot,[],1626145,27.94021024967148,19.362745098039216,1610612763,108,107,2022-10-22T02:08:49Z,5750000,153.0,210.0,1,left,T. Jones 26' 3PT  (11 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,26.0,Made,,,,,11.0,,,,,,,,,,,
583,PT08M12.00S,2022-10-22T02:08:37.6Z,4,REGULAR,2pt,Jump Shot,[],1631095,77.7431011826544,26.47058823529412,1610612745,110,107,2022-10-22T02:08:46Z,5760000,-118.0,157.0,1,right,J. Smith Jr. 19' Jump Shot (10 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,19.59,Made,,,,,10.0,,,,,,,,,,,
584,PT07M58.00S,2022-10-22T02:08:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630217,32.40801576872536,38.970588235294116,1610612763,110,110,2022-10-22T02:08:56Z,5770000,55.0,252.0,1,left,D. Bane 25' 3PT  (9 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,25.81,Made,,,,,9.0,,,,,,,T. Jones,1626145.0,4.0,,
592,PT07M42.00S,2022-10-22T02:09:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,90.3580814717477,47.794117647058826,1610612745,110,110,2022-10-22T02:09:30Z,5790000,-11.0,38.0,1,right,MISS E. Gordon Layup,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,3.97,Missed,,,,,,,,,,,,,,,,
593,PT07M41.00S,2022-10-22T02:09:08.3Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,110,110,2022-10-22T02:09:30Z,5800000,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,592.0,7.0,5.0,2.0,,,,,,,,,,,,
594,PT07M41.00S,2022-10-22T02:09:21.6Z,4,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612763,110,110,2022-10-22T02:09:37Z,5810000,,,0,,G. Mathews transition take personal FOUL (1 PF) (Bane 1 FT),"[1629726, 1630217]",1610612745.0,HOU,transition take,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,1627541.0,,,,,,,,,1.0,0.0,Bane,1630217.0,,,,,,,
596,PT07M41.00S,2022-10-22T02:09:41.0Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,110,111,2022-10-22T02:09:41Z,5830000,,,0,,D. Bane transition take Free Throw 1 of 1 (10 PTS),[1630217],1610612763.0,MEM,transition take,,,Bane,D. Bane,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
597,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,out,[],201569,,,1610612745,110,111,2022-10-22T02:10:04Z,5840000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,110,111,2022-10-22T02:10:04Z,5850000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,out,[],1626145,,,1610612745,110,111,2022-10-22T02:10:04Z,5860000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,110,111,2022-10-22T02:10:04Z,5870000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,110,111,2022-10-22T02:10:04Z,5880000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
