actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
597,PT05M26.00S,2023-03-16T02:07:33.4Z,4,REGULAR,2pt,Jump Shot,[],1631095,21.23850197109067,51.71568627450981,1610612745,102,89,2023-03-16T02:23:33Z,5800000,False,-9.0,147.0,1,left,MISS J. Smith Jr. 14' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,14.74,,,,,,,,,,,
598,PT05M25.00S,2023-03-16T02:07:34.4Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,102,89,2023-03-16T02:07:41Z,5810000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,,,,597.0,,,,,,,1.0,1.0,0.0,,,,
599,PT05M18.00S,2023-03-16T02:07:41.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,70.12155059132719,77.45098039215686,1610612747,102,92,2023-03-16T02:23:53Z,5820000,False,137.0,228.0,1,right,T. Brown Jr. 26' 3PT running (8 PTS) (D. Russell 7 AST),"[1628972, 1626156]",1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,26.65,,D. Russell,1626156.0,7.0,,,,,,,
601,PT05M06.00S,2023-03-16T02:07:56.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,102,92,2023-03-16T02:07:56Z,5840000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M06.00S,2023-03-16T02:09:48.5Z,4,REGULAR,substitution,out,[],1629020,,,1610612745,102,92,2023-03-16T02:10:28Z,5850000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M06.00S,2023-03-16T02:09:48.5Z,4,REGULAR,substitution,in,[],1630559,,,1610612745,102,92,2023-03-16T02:10:28Z,5860000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M58.00S,2023-03-16T02:10:58.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612745,102,92,2023-03-16T02:11:08Z,5870000,False,,,0,,D. Russell personal FOUL (2 PF) (Martin Jr. 2 FT),"[1626156, 1630231]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,
606,PT04M58.00S,2023-03-16T02:11:26.1Z,4,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,103,92,2023-03-16T02:11:26Z,5890000,False,,,0,,K. Martin Jr. Free Throw 1 of 2 (13 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
607,PT04M58.00S,2023-03-16T02:11:40.5Z,4,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,104,92,2023-03-16T02:11:40Z,5900000,False,,,0,,K. Martin Jr. Free Throw 2 of 2 (14 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
608,PT04M49.00S,2023-03-16T02:11:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,88.38699080157687,41.42156862745098,1610612747,104,94,2023-03-16T02:11:58Z,5910000,False,-43.0,57.0,1,right,D. Russell 7' driving finger roll Layup (16 PTS) (A. Reaves 6 AST),"[1626156, 1630559]",1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,16.0,7.11,,A. Reaves,1630559.0,6.0,,,,,,,
610,PT04M31.00S,2023-03-16T02:12:10.4Z,4,REGULAR,turnover,out-of-bounds,[],1630231,,,1610612745,104,94,2023-03-16T02:12:19Z,5930000,False,,,0,,K. Martin Jr. lost ball out-of-bounds TURNOVER (3 TO),[1630231],1610612745.0,HOU,lost ball,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,203592.0,,,,,,,,,3.0,,,,,,,,,,
611,PT04M24.00S,2023-03-16T02:12:37.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612747,104,94,2023-03-16T02:12:46Z,5940000,False,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Russell 2 FT),"[1630231, 1626156]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,203592.0,2.0,1.0,Russell,1626156.0,,,,,,,,,,,,,,,
613,PT04M24.00S,2023-03-16T02:12:57.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612747,104,95,2023-03-16T02:12:57Z,5960000,False,,,0,,D. Russell Free Throw 1 of 2 (17 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
614,PT04M24.00S,2023-03-16T02:13:12.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612747,104,96,2023-03-16T02:13:12Z,5970000,False,,,0,,D. Russell Free Throw 2 of 2 (18 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
619,PT04M13.00S,2023-03-16T02:12:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.835085413929041,46.81372549019608,1610612745,104,96,2023-03-16T02:26:38Z,5985000,False,16.0,21.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.64,,,,,,,,,,,
620,PT04M13.00S,2023-03-16T02:12:59.7Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,104,96,2023-03-16T02:38:59Z,5992500,False,,,0,,J. Green REBOUND (Off:2 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,619.0,,,,,,,5.0,3.0,2.0,,,,
617,PT04M13.00S,2023-03-16T02:13:53.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612745,104,96,2023-03-16T02:16:26Z,6000000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M59.00S,2023-03-16T02:16:59.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629645,15.850854139290407,46.32352941176471,1610612745,104,96,2023-03-16T02:17:09Z,6040000,False,18.0,96.0,1,left,MISS K. Porter Jr. 9' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,9.82,,,,,,,,,,,
622,PT03M58.00S,2023-03-16T02:17:00.9Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,104,96,2023-03-16T02:17:09Z,6050000,False,,,0,,W. Gabriel REBOUND (Off:6 Def:4),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,621.0,,,,,,,10.0,4.0,6.0,,,,
623,PT03M45.00S,2023-03-16T02:17:13.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.28186596583443,26.715686274509803,1610612747,104,96,2023-03-16T02:26:52Z,6060000,False,-116.0,246.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.19,,,,,,,,,,,
624,PT03M44.00S,2023-03-16T02:17:14.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,104,96,2023-03-16T02:17:19Z,6070000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,623.0,,,,,,,,,,,,,
626,PT03M44.00S,2023-03-16T02:17:22.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,104,96,2023-03-16T02:17:22Z,6090000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M44.00S,2023-03-16T02:18:14.3Z,4,REGULAR,substitution,out,[],1627736,,,1610612745,104,96,2023-03-16T02:18:49Z,6100000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M44.00S,2023-03-16T02:18:14.3Z,4,REGULAR,substitution,in,[],1629020,,,1610612745,104,96,2023-03-16T02:18:49Z,6110000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M24.00S,2023-03-16T02:19:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612745,104,96,2023-03-16T02:19:38Z,6130000,False,,,0,,W. Gabriel shooting personal FOUL (5 PF) (Sengun 2 FT),"[1629117, 1630578]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2003.0,5.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
632,PT03M24.00S,2023-03-16T02:19:56.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,105,96,2023-03-16T02:19:56Z,6150000,False,,,0,,A. Sengun Free Throw 1 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
633,PT03M24.00S,2023-03-16T02:20:07.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,105,96,2023-03-16T02:20:07Z,6160000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M24.00S,2023-03-16T02:21:06.0Z,4,REGULAR,substitution,out,[],1628972,,,1610612745,105,96,2023-03-16T02:21:20Z,6170000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M24.00S,2023-03-16T02:21:06.0Z,4,REGULAR,substitution,in,[],1627736,,,1610612745,105,96,2023-03-16T02:21:20Z,6180000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M24.00S,2023-03-16T02:21:39.0Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,105,96,2023-03-16T02:21:39Z,6190000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
637,PT03M22.00S,2023-03-16T02:21:40.5Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,105,96,2023-03-16T02:21:40Z,6200000,False,,,0,,W. Gabriel REBOUND (Off:6 Def:5),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,636.0,,,,,,,11.0,5.0,6.0,,,,
638,PT03M08.00S,2023-03-16T02:21:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,90.88370565045992,54.90196078431373,1610612747,105,96,2023-03-16T02:28:08Z,6210000,False,25.0,33.0,1,right,MISS W. Gabriel cutting Layup,[1629117],1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.13,,,,,,,,,,,
639,PT03M07.00S,2023-03-16T02:21:55.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,105,96,2023-03-16T02:22:07Z,6220000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,638.0,,,,,,,8.0,6.0,2.0,,,,
640,PT02M58.00S,2023-03-16T02:22:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.360709592641262,53.18627450980392,1610612745,107,96,2023-03-16T02:28:26Z,6230000,False,-16.0,26.0,1,left,A. Sengun driving Layup (13 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,3.06,,,,,,,,,,,
641,PT02M47.00S,2023-03-16T02:22:17.2Z,4,REGULAR,3pt,Jump Shot,[],1626156,69.46452036793693,23.03921568627451,1610612747,107,96,2023-03-16T02:28:38Z,6240000,False,-135.0,235.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.05,,,,,,,,,,,
642,PT02M44.00S,2023-03-16T02:22:20.2Z,4,REGULAR,rebound,offensive,[],1629117,,,1610612747,107,96,2023-03-16T02:22:25Z,6250000,False,,,0,,W. Gabriel REBOUND (Off:7 Def:5),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,,,,,641.0,,,,,,,12.0,5.0,7.0,,,,
643,PT02M42.00S,2023-03-16T02:22:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612747,107,96,2023-03-16T02:22:41Z,6260000,False,,,0,,A. Sengun personal FOUL (4 PF) (Gabriel 2 FT),"[1630578, 1629117]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2003.0,4.0,0.0,Gabriel,1629117.0,,,,,,,,,,,,,,,
645,PT02M42.00S,2023-03-16T02:22:45.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629117,,,1610612747,107,97,2023-03-16T02:22:45Z,6280000,False,,,0,,W. Gabriel Free Throw 1 of 2 (5 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
646,PT02M42.00S,2023-03-16T02:22:59.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629117,,,1610612747,107,98,2023-03-16T02:22:59Z,6290000,False,,,0,,W. Gabriel Free Throw 2 of 2 (6 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
647,PT02M29.00S,2023-03-16T02:23:17.8Z,4,REGULAR,3pt,Jump Shot,[],1631095,21.895532194480946,10.53921568627451,1610612745,107,98,2023-03-16T02:23:25Z,6300000,False,197.0,153.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.99,,,,,,,,,,,
648,PT02M28.00S,2023-03-16T02:23:18.8Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,107,98,2023-03-16T02:23:25Z,6310000,False,,,0,,W. Gabriel REBOUND (Off:7 Def:6),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,647.0,,,,,,,13.0,6.0,7.0,,,,
649,PT02M18.00S,2023-03-16T02:23:28.9Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.54467805519053,25.735294117647058,1610612747,107,98,2023-03-16T02:23:35Z,6320000,False,-121.0,243.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.18,,,,,,,,,,,
650,PT02M17.00S,2023-03-16T02:23:29.9Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,107,98,2023-03-16T02:23:35Z,6330000,False,,,0,,J. Green REBOUND (Off:2 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,649.0,,,,,,,6.0,4.0,2.0,,,,
651,PT01M54.00S,2023-03-16T02:23:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.5722733245729295,44.11764705882353,1610612745,107,98,2023-03-16T02:29:45Z,6340000,False,29.0,19.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.48,,,,,,,,,,,
653,PT01M53.00S,2023-03-16T02:23:54.9Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612747,107,98,2023-03-16T02:24:01Z,6360000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,651.0,,,,,,,2.0,2.0,0.0,,,,
654,PT01M47.00S,2023-03-16T02:24:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612747,107,98,2023-03-16T02:24:12Z,6370000,False,,,0,,K. Martin Jr. shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[1630231, 1629020]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,203592.0,3.0,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,
656,PT01M47.00S,2023-03-16T02:24:23.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629020,,,1610612747,107,98,2023-03-16T02:24:23Z,6390000,False,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
657,PT01M47.00S,2023-03-16T02:24:23.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,107,98,2023-03-16T02:24:23Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,656.0,,,,,,,,,,,,,
658,PT01M47.00S,2023-03-16T02:24:38.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629020,,,1610612747,107,99,2023-03-16T02:24:38Z,6410000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (13 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
659,PT01M33.00S,2023-03-16T02:24:56.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,7.046649145860711,51.470588235294116,1610612745,109,99,2023-03-16T02:25:02Z,6420000,False,-7.0,14.0,1,left,K. Porter Jr. driving DUNK (27 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,27.0,1.56,,,,,,,,,,,
660,PT01M28.00S,2023-03-16T02:25:05.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,72.88107752956637,84.31372549019608,1610612747,109,99,2023-03-16T02:25:14Z,6430000,False,172.0,202.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.54,,,,,,,,,,,
661,PT01M27.00S,2023-03-16T02:25:06.8Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,109,99,2023-03-16T02:25:14Z,6440000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,660.0,,,,,,,6.0,4.0,2.0,,,,
662,PT01M13.00S,2023-03-16T02:25:20.9Z,4,REGULAR,turnover,bad pass,[],1631095,,,1610612745,109,99,2023-03-16T02:25:26Z,6450000,False,,,0,,J. Smith Jr. bad pass TURNOVER (2 TO),"[1631095, 1626156]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2.0,,,,,,,,,Russell,1626156.0
663,PT01M13.00S,2023-03-16T02:25:20.9Z,4,REGULAR,steal,,[],1626156,,,1610612747,109,99,2023-03-16T02:25:22Z,6460000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
664,PT01M08.00S,2023-03-16T02:25:28.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612747,109,99,2023-03-16T02:25:48Z,6470000,False,,,0,,K. Porter Jr. personal FOUL (3 PF) (Reaves 2 FT),"[1629645, 1630559]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,2003.0,3.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
666,PT01M08.00S,2023-03-16T02:25:51.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,109,100,2023-03-16T02:25:51Z,6490000,False,,,0,,A. Reaves Free Throw 1 of 2 (17 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
667,PT01M08.00S,2023-03-16T02:26:05.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,109,101,2023-03-16T02:26:05Z,6500000,False,,,0,,A. Reaves Free Throw 2 of 2 (18 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
668,PT00M56.90S,2023-03-16T02:26:23.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612745,109,101,2023-03-16T02:26:30Z,6510000,False,,,0,,J. Vanderbilt personal FOUL (2 PF) (Green 2 FT),"[1629020, 1630224]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,203592.0,2.0,0.0,Green,1630224.0,,,,,,,,,,,,,,,
671,PT00M56.90S,2023-03-16T02:26:46.3Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,110,101,2023-03-16T02:27:08Z,6540000,False,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
672,PT00M56.90S,2023-03-16T02:26:46.3Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,110,101,2023-03-16T02:27:08Z,6550000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
673,PT00M55.00S,2023-03-16T02:26:48.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612747,110,101,2023-03-16T02:27:08Z,6560000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,672.0,,,,,,,3.0,3.0,0.0,,,,
674,PT00M48.40S,2023-03-16T02:27:08.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,64.07687253613666,31.127450980392158,1610612747,110,101,2023-03-16T02:27:16Z,6570000,False,-94.0,285.0,1,right,MISS A. Reaves 30' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,30.04,,,,,,,,,,,
675,PT00M47.40S,2023-03-16T02:27:09.3Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,110,101,2023-03-16T02:27:16Z,6580000,False,,,0,,A. Sengun REBOUND (Off:2 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,674.0,,,,,,,9.0,7.0,2.0,,,,
676,PT00M37.10S,2023-03-16T02:27:20.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,5.338370565045992,53.67647058823529,1610612745,112,101,2023-03-16T02:27:25Z,6590000,False,-18.0,-2.0,1,left,K. Martin Jr. cutting DUNK (16 PTS) (A. Sengun 6 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,1.85,,A. Sengun,1630578.0,6.0,,,,,,,
678,PT00M33.70S,2023-03-16T02:27:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.5407358738502,52.94117647058824,1610612747,112,103,2023-03-16T02:27:35Z,6610000,False,15.0,27.0,1,right,A. Reaves driving Layup (20 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,3.07,,,,,,,,,,,
679,PT00M29.70S,2023-03-16T02:27:42.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612745,112,103,2023-03-16T02:27:52Z,6620000,False,,,0,,J. Vanderbilt personal FOUL (3 PF) (Smith Jr. 2 FT),"[1629020, 1631095]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,203592.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
681,PT00M29.70S,2023-03-16T02:28:19.1Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,112,103,2023-03-16T02:28:19Z,6640000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
682,PT00M29.70S,2023-03-16T02:28:19.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,112,103,2023-03-16T02:28:19Z,6650000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,681.0,,,,,,,,,,,,,
683,PT00M29.70S,2023-03-16T02:28:38.8Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,113,103,2023-03-16T02:28:38Z,6660000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (17 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
684,PT00M26.10S,2023-03-16T02:28:44.8Z,4,REGULAR,3pt,Jump Shot,[],1630559,70.38436268068331,90.93137254901961,1610612747,113,103,2023-03-16T02:28:51Z,6670000,False,205.0,226.0,1,right,MISS A. Reaves 30' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,30.48,,,,,,,,,,,
