actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
511,PT08M57.00S,2023-03-20T00:59:16.2Z,4,REGULAR,block,,[],1631106,,,1610612740,86,97,2023-03-20T00:59:20Z,5020000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
512,PT08M57.00S,2023-03-20T00:59:16.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,86,97,2023-03-20T00:59:33Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,510.0,,,,,,,,,,,,,,,,,
514,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,out,[],1630224,,,1610612740,86,97,2023-03-20T00:59:40Z,5050000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
515,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,out,[],1630256,,,1610612740,86,97,2023-03-20T00:59:40Z,5060000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
516,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,out,[],1630586,,,1610612740,86,97,2023-03-20T00:59:40Z,5070000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,,,,,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
517,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612740,86,97,2023-03-20T00:59:40Z,5080000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
518,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,in,[],1630578,,,1610612740,86,97,2023-03-20T00:59:40Z,5090000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
519,PT08M57.00S,2023-03-20T00:59:22.7Z,4,REGULAR,substitution,in,[],1630528,,,1610612740,86,97,2023-03-20T00:59:40Z,5100000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
520,PT08M52.00S,2023-03-20T00:59:50.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203468,30.56833114323259,29.411764705882355,1610612740,86,97,2023-03-20T00:59:57Z,5110000,False,103.0,235.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,25.64,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
521,PT08M50.00S,2023-03-20T00:59:52.1Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612740,86,97,2023-03-20T00:59:57Z,5120000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,Richardson,J. Richardson,520.0,2.0,1.0,1.0,,,,,,,,,,,,,,
522,PT08M37.00S,2023-03-20T01:00:04.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630230,8.754927726675426,60.5392156862745,1610612740,86,97,2023-03-20T01:00:13Z,5130000,False,-53.0,30.0,1,left,MISS N. Marshall 6' driving floating Shot,[1630230],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.05,Missed,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
523,PT08M36.00S,2023-03-20T01:00:05.9Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,86,97,2023-03-20T01:00:13Z,5140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Smith Jr.,J. Smith Jr.,522.0,4.0,4.0,0.0,,,,,,,,,,,,,,
525,PT08M28.00S,2023-03-20T01:00:19.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612745,86,97,2023-03-20T01:00:26Z,5160000,False,,,0,,SUB out: J. Richardson,[1626196],1610612740.0,NOP,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
526,PT08M28.00S,2023-03-20T01:00:19.6Z,4,REGULAR,substitution,in,[],1627742,,,1610612745,86,97,2023-03-20T01:00:26Z,5170000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
527,PT08M28.00S,2023-03-20T01:00:19.6Z,4,REGULAR,substitution,out,[],203468,,,1610612745,86,97,2023-03-20T01:00:42Z,5180000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
528,PT08M28.00S,2023-03-20T01:00:19.6Z,4,REGULAR,substitution,in,[],1630700,,,1610612745,86,97,2023-03-20T01:00:42Z,5190000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
529,PT08M13.00S,2023-03-20T01:01:11.6Z,4,REGULAR,2pt,Jump Shot,[],1631095,76.5604467805519,33.57843137254902,1610612745,86,97,2023-03-20T01:01:18Z,5200000,False,-82.0,168.0,1,right,MISS J. Smith Jr. 18' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,,,,Mid-Range,16-24 Left Center,18.68,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
530,PT08M11.00S,2023-03-20T01:01:13.6Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,86,97,2023-03-20T01:01:18Z,5210000,False,,,0,,A. Sengun REBOUND (Off:4 Def:3),[1630578],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Left Center,,,Sengun,A. Sengun,529.0,7.0,3.0,4.0,,,,,,,,,,,,,,
531,PT08M08.00S,2023-03-20T01:01:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612745,86,97,2023-03-20T01:01:28Z,5220000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Eason 2 FT),"[1630700, 1631106]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,,,Daniels,D. Daniels,,,,,,,,,202007.0,2.0,0.0,,,Eason,1631106.0,,,
533,PT08M08.00S,2023-03-20T01:01:43.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631106,,,1610612745,87,97,2023-03-20T01:01:44Z,5240000,False,,,0,,T. Eason Free Throw 1 of 2 (9 PTS),[1631106],1610612745.0,HOU,,,,,,,,,,Made,Eason,T. Eason,,,,,9.0,,,,,,,,,,,,,
534,PT08M08.00S,2023-03-20T01:02:04.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631106,,,1610612745,88,97,2023-03-20T01:02:04Z,5250000,False,,,0,,T. Eason Free Throw 2 of 2 (10 PTS),[1631106],1610612745.0,HOU,,,,,,,,,,Made,Eason,T. Eason,,,,,10.0,,,,,,,,,,,,,
535,PT07M53.00S,2023-03-20T01:02:21.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.988830486202366,50.0,1610612740,88,99,2023-03-20T01:02:25Z,5260000,False,0.0,51.0,1,left,J. Valanciunas turnaround Hook (18 PTS) (N. Marshall 2 AST),"[202685, 1630230]",1610612740.0,NOP,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,Valanciunas,J. Valanciunas,,,,,18.0,N. Marshall,1630230.0,2.0,,,,,,,,,,
537,PT07M30.00S,2023-03-20T01:02:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629645,92.72339027595268,96.56862745098039,1610612745,88,99,2023-03-20T01:02:51Z,5280000,False,233.0,16.0,1,right,MISS K. Porter Jr. step back 3PT,[1629645],1610612745.0,HOU,step back,,,,,,Right Corner 3,24+ Right,23.33,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
538,PT07M28.00S,2023-03-20T01:02:46.9Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,99,2023-03-20T01:02:51Z,5290000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,Daniels,D. Daniels,537.0,3.0,3.0,0.0,,,,,,,,,,,,,,
539,PT07M21.00S,2023-03-20T01:02:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,5.863994743758213,56.61764705882353,1610612740,88,101,2023-03-20T01:02:59Z,5300000,False,-33.0,3.0,1,left,B. Ingram running finger roll Layup (19 PTS) (D. Daniels 3 AST),"[1627742, 1630700]",1610612740.0,NOP,running finger roll,,,,,,Restricted Area,0-8 Center,3.32,Made,Ingram,B. Ingram,,,,,19.0,D. Daniels,1630700.0,3.0,,,,,,,,,,
541,PT07M12.00S,2023-03-20T01:03:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612745,88,101,2023-03-20T01:03:22Z,5320000,False,,,0,,N. Marshall personal FOUL (2 PF) (Smith Jr. 2 FT),"[1630230, 1631095]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,,,Marshall,N. Marshall,,,,,,,,,202007.0,2.0,0.0,,,Smith Jr.,1631095.0,,,
543,PT07M12.00S,2023-03-20T01:03:42.8Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,89,101,2023-03-20T01:03:42Z,5340000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,Made,Smith Jr.,J. Smith Jr.,,,,,7.0,,,,,,,,,,,,,
544,PT07M12.00S,2023-03-20T01:04:02.9Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,90,101,2023-03-20T01:04:02Z,5350000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (8 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,Made,Smith Jr.,J. Smith Jr.,,,,,8.0,,,,,,,,,,,,,
545,PT06M58.00S,2023-03-20T01:04:18.5Z,4,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,90,101,2023-03-20T01:04:24Z,5360000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (3 TO),[1627742],1610612740.0,NOP,bad pass,,,,,,Mid-Range,8-16 Center,,,Ingram,B. Ingram,,,,,,,,,1204.0,,,,,,,3.0,,
546,PT06M58.00S,2023-03-20T01:04:40.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,90,101,2023-03-20T01:04:40Z,5370000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,90,101,2023-03-20T01:07:09Z,5380000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
548,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,out,[],1630230,,,1610612745,90,101,2023-03-20T01:07:09Z,5390000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,
549,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,out,[],1630700,,,1610612745,90,101,2023-03-20T01:07:09Z,5400000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,,,,,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
550,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,90,101,2023-03-20T01:07:09Z,5410000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
551,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,in,[],203468,,,1610612745,90,101,2023-03-20T01:07:09Z,5420000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
552,PT06M58.00S,2023-03-20T01:06:19.9Z,4,REGULAR,substitution,in,[],1630529,,,1610612745,90,101,2023-03-20T01:07:09Z,5430000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
553,PT06M48.00S,2023-03-20T01:07:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612745,90,101,2023-03-20T01:07:52Z,5440000,False,,,0,,B. Ingram personal FOUL (1 PF) (Sengun 2 FT),"[1627742, 1630578]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,Ingram,B. Ingram,,,,,,,,,1204.0,1.0,1.0,,,Sengun,1630578.0,,,
555,PT06M48.00S,2023-03-20T01:08:20.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,91,101,2023-03-20T01:08:47Z,5460000,False,,,0,,A. Sengun Free Throw 1 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,Made,Sengun,A. Sengun,,,,,9.0,,,,,,,,,,,,,
556,PT06M48.00S,2023-03-20T01:08:20.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,91,101,2023-03-20T01:08:47Z,5470000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,,,,,,,Missed,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
557,PT06M48.00S,2023-03-20T01:08:20.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,91,101,2023-03-20T01:08:47Z,5480000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,,,,,,,,Murphy III,T. Murphy III,556.0,4.0,3.0,1.0,,,,,,,,,,,,,,
558,PT06M27.00S,2023-03-20T01:09:01.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.61695137976347,40.19607843137255,1610612740,91,101,2023-03-20T01:09:08Z,5490000,False,49.0,75.0,1,left,MISS B. Ingram 9' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,9.0,Missed,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
559,PT06M26.00S,2023-03-20T01:09:02.1Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,91,101,2023-03-20T01:09:08Z,5500000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,Porter Jr.,K. Porter Jr.,558.0,5.0,5.0,0.0,,,,,,,,,,,,,,
560,PT06M19.00S,2023-03-20T01:09:10.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612745,91,101,2023-03-20T01:09:42Z,5510000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[203468, 1629645]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,,,McCollum,C. McCollum,,,,,,,,,1146.0,2.0,0.0,,,Porter Jr.,1629645.0,,,
562,PT06M19.00S,2023-03-20T01:09:43.6Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,92,101,2023-03-20T01:09:43Z,5530000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (20 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,Made,Porter Jr.,K. Porter Jr.,,,,,20.0,,,,,,,,,,,,,
563,PT06M19.00S,2023-03-20T01:09:44.2Z,4,REGULAR,substitution,out,[],1630528,,,1610612745,92,101,2023-03-20T01:09:49Z,5540000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
564,PT06M19.00S,2023-03-20T01:09:44.2Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,92,101,2023-03-20T01:09:49Z,5550000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
565,PT06M19.00S,2023-03-20T01:10:01.9Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,93,101,2023-03-20T01:10:01Z,5560000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (21 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,Made,Porter Jr.,K. Porter Jr.,,,,,21.0,,,,,,,,,,,,,
566,PT06M07.00S,2023-03-20T01:10:17.8Z,4,REGULAR,foul,personal,[],1630578,,,1610612740,93,101,2023-03-20T01:10:42Z,5570000,False,,,0,,A. Sengun personal FOUL (6 PF),"[1630578, 202685]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Left,,,Sengun,A. Sengun,,,,,,,,,1146.0,6.0,0.0,,,Valanciunas,202685.0,,,
568,PT06M07.00S,2023-03-20T01:10:36.1Z,4,REGULAR,substitution,out,[],1630578,,,1610612740,93,101,2023-03-20T01:10:40Z,5590000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
569,PT06M07.00S,2023-03-20T01:10:36.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612740,93,101,2023-03-20T01:10:40Z,5600000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
570,PT05M57.00S,2023-03-20T01:11:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630530,27.94021024967148,19.852941176470587,1610612740,93,104,2023-03-20T01:11:05Z,5610000,False,151.0,210.0,1,left,T. Murphy III 25' 3PT  (14 PTS) (B. Ingram 9 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,25.86,Made,Murphy III,T. Murphy III,,,,,14.0,B. Ingram,1627742.0,9.0,,,,,,,,,,
572,PT05M35.00S,2023-03-20T01:11:21.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,93.64323258869908,3.431372549019608,1610612745,93,104,2023-03-20T01:11:29Z,5630000,False,-233.0,7.0,1,right,MISS K. Porter Jr. 3PT,[1629645],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,23.29,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
573,PT05M34.00S,2023-03-20T01:11:22.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,93,104,2023-03-20T01:11:29Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,,572.0,,,,,,,,,,,,,,,,,
575,PT05M24.00S,2023-03-20T01:11:50.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,85.3646517739816,32.59803921568628,1610612745,93,104,2023-03-20T01:11:55Z,5660000,False,-87.0,85.0,1,right,MISS J. Green 12' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,,,,Mid-Range,8-16 Left,12.17,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
576,PT05M23.00S,2023-03-20T01:11:51.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,93,104,2023-03-20T01:11:55Z,5670000,False,,,0,,J. Valanciunas REBOUND (Off:5 Def:5),[202685],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,Valanciunas,J. Valanciunas,575.0,10.0,5.0,5.0,,,,,,,,,,,,,,
577,PT05M10.00S,2023-03-20T01:12:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,14.668199737187912,54.90196078431373,1610612740,93,106,2023-03-20T01:12:08Z,5680000,False,-25.0,85.0,1,left,B. Ingram 8' turnaround fadeaway Jump Shot (21 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,Ingram,B. Ingram,,,,,21.0,,,,,,,,,,,,,
578,PT04M57.00S,2023-03-20T01:12:17.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,90.09526938239159,50.49019607843137,1610612745,93,106,2023-03-20T01:12:23Z,5690000,False,2.0,41.0,1,right,MISS J. Smith Jr. turnaround Shot - blocked,"[1631095, 203468]",1610612745.0,HOU,turnaround,,,,,,Restricted Area,0-8 Center,4.07,Missed,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,McCollum,203468.0,,,,,
579,PT04M57.00S,2023-03-20T01:12:17.4Z,4,REGULAR,block,,[],203468,,,1610612745,93,106,2023-03-20T01:12:19Z,5700000,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
580,PT04M54.00S,2023-03-20T01:12:20.4Z,4,REGULAR,rebound,defensive,[],203468,,,1610612740,93,106,2023-03-20T01:12:23Z,5710000,False,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,McCollum,C. McCollum,578.0,5.0,5.0,0.0,,,,,,,,,,,,,,
581,PT04M49.00S,2023-03-20T01:12:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.389618922470433,53.18627450980392,1610612740,93,106,2023-03-20T01:12:32Z,5720000,False,-16.0,8.0,1,left,MISS C. McCollum running Layup,[203468],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,1.76,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
582,PT04M47.00S,2023-03-20T01:12:26.8Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,93,106,2023-03-20T01:12:32Z,5730000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,Eason,T. Eason,581.0,5.0,4.0,1.0,,,,,,,,,,,,,,
583,PT04M42.00S,2023-03-20T01:12:36.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,93,106,2023-03-20T01:12:36Z,5740000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M42.00S,2023-03-20T01:15:01.3Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,93,106,2023-03-20T01:15:18Z,5750000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
585,PT04M42.00S,2023-03-20T01:15:01.3Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,93,106,2023-03-20T01:15:18Z,5760000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
586,PT04M35.00S,2023-03-20T01:15:41.8Z,4,REGULAR,3pt,Jump Shot,[],1630231,72.48685939553219,82.1078431372549,1610612745,93,106,2023-03-20T01:15:54Z,5770000,False,161.0,206.0,1,right,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,26.12,Missed,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
587,PT04M28.00S,2023-03-20T01:15:48.8Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,93,106,2023-03-20T01:34:31Z,5780000,False,,,0,,J. Valanciunas REBOUND (Off:5 Def:6),[202685],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,Valanciunas,J. Valanciunas,586.0,11.0,6.0,5.0,,,,,,,,,,,,,,
643,PT04M28.00S,2023-03-20T01:15:47.3Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612740,93,106,2023-03-20T01:35:00Z,5785000,False,,,0,,J. Valanciunas lost ball TURNOVER (3 TO),"[202685, 1630256]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,3.0,Tate,1630256.0
644,PT04M28.00S,2023-03-20T01:15:47.3Z,4,REGULAR,steal,,[],1630256,,,1610612745,93,106,2023-03-20T01:35:00Z,5787500,False,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
588,PT04M24.00S,2023-03-20T01:15:52.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,70.77858081471747,78.67647058823529,1610612745,96,106,2023-03-20T01:35:00Z,5790000,False,143.0,222.0,1,right,J. Green 26' 3PT  (38 PTS) (J. Tate 2 AST),"[1630224, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,26.45,Made,Green,J. Green,,,,,38.0,J. Tate,1630256.0,2.0,,,,,,,,,,
590,PT03M58.00S,2023-03-20T01:16:19.8Z,4,REGULAR,3pt,Jump Shot,[],1627742,25.837713534822605,84.80392156862744,1610612740,96,109,2023-03-20T01:16:24Z,5810000,False,-174.0,190.0,1,left,B. Ingram 25' 3PT  (24 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.79,Made,Ingram,B. Ingram,,,,,24.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,
592,PT03M32.00S,2023-03-20T01:16:44.0Z,4,REGULAR,3pt,Jump Shot,[],1630231,75.64060446780552,10.53921568627451,1610612745,99,109,2023-03-20T01:16:50Z,5830000,False,-197.0,176.0,1,right,K. Martin Jr. 26' 3PT  (6 PTS) (J. Tate 3 AST),"[1630231, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,26.47,Made,Martin Jr.,K. Martin Jr.,,,,,6.0,J. Tate,1630256.0,3.0,,,,,,,,,,
594,PT03M13.00S,2023-03-20T01:17:06.1Z,4,REGULAR,foul,personal,[],1630256,,,1610612740,99,109,2023-03-20T01:17:26Z,5850000,False,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 202685]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Left,,,Tate,J. Tate,,,,,,,,,1204.0,1.0,0.0,,,Valanciunas,202685.0,,,
